ID,Comentario,Clasificacion_ISO_25010_2023,Justificacion
1329,"He realizado un yapeo el día de ayer 23 de enero 2020 a las 13: 49, y me salió un mensaje diciendo error, y mi banco ha registrado un cobro doble del yapeo de 5 soles, lo que ya me parece de más y dichos yapeos no aparecen registrados en la aplicación, imagínense que el monto hubiera sido mayor. No puedo enviar más yapeos, por temor a que me cobren el triple o hasta el cuádruple, con esta aplicación no se sabe.",integrity,"23 ene 2020: error→cobro doble 5 soles + miedo triple/cuádruple"
1330,"Una total decepción... Siendo una aplicación administrada por un banco, esperaba algo mejor de la BCP... No puedo ingresar a mi aplicación.. No me deja escribir la clave... Y desde te lo instalé, me trajo problemas de vinculación... Si así esta la aplicación,no me imagino como administraran sus cuentas bancarias...",authenticity,"BCP banco: no escribir clave + problemas vinculación - administración cuentas"
1331,"no permite usar contactos manualmente (te obliga a leer todos o ninguno), solo permite verificación de cuenta por celular pese a pedirte correo en el registro y definitivamente le falta una versión web, sobre todo si quiere masificarse en personas con equipos de gama baja y feature phones. También arroja falsos positivos de ""root"" en equipos con LineageOS que no lo tienen. Cómo para dar aportes a Keiko/acciones a Torres y hackatones son rápidos en contraste con esto.",confidentiality,"Obliga leer contactos + falsos positivos root LineageOS"
1332,"Pésima pensé que me sacaría de apuros, pero me puso de peor humor, al elegir mi yape card sale error inténtelo mas tarde, ya he reiniciado mi celular y nada. Pésima experiencia, ya que en esta situación que nos toca vivir necesitamos mas herramientas para facilitar a los usuarios y evitar hacer las largas colas innecesarias pudiendo utilizar las apps en general.",not_applicable,"YAPE card error inténtelo + herramientas facilitar vs colas"
1333,"Cada vez una peor aplicación. Cuando empecé a usar el yape todo estaba bien, pero desde hace unos días empecé a tener problemas. Primero cuando reinstalé la aplicación y quería iniciar sesión nunca me llegaba el código a mi teléfono, después de un día ya pude entrar. Pero ahora no le deja poner la clave ya que no aparecen los números.",authenticity,"Empezó bien→problemas: códigos no llegan + números clave invisibles"
1334,"Pésima aplicación primeros días todo estába bien pero ahora comenzó a fallar y no puedo ingresar solo sale yape tiene un error no puedo acceder a yape parece una cuenta Antigua y deberían trabajar en la aplicación para mejorar yape y no tener inconvenientes así por eso lo califico con dos estrellas.. ayuden para poder confíar en esta aplicación ...de Yape",not_applicable,"Primeros días bien→falla yape error + cuenta antigua"
1335,"Urgente 😡pésima la actualización de yape desde el día sábado 26 de junio no registra los movimientos . No sé quienes me están yapeando y tampoco que cantidad de dinero me está llegando ? Con la versión anterior no tenía ningún problema. Solucionen lo más pronto posible por favor 🙏",integrity,"26 junio: actualización no registra movimientos + sin conocer yapeos recibidos"
1336,"La última actualización 3.0.4 no me agrada para nada, al momento de colocar el código de 6 dígitos se volvió un teclado normal u ya no me permite usar el modo oscuro. Tiene algunos fallos y sinceramente no me gusta su capa de diseño que le pudieron. Vuelvanlo a la normalidad por favor",authenticity,"Actualización 3.0.4: teclado normal + sin modo oscuro"
1337,"aveces mucho demora , dando solución y tenemos emergencia y k hacemos en ese momento. , ya va una hora esperando k tengo k pagar algo de urgencia",not_applicable,"1 hora emergencia urgente esperando solución"
1338,"Es increíble que una aplicación que maneja tu dinero no tenga opciónes para recuperar tu contraseña si te la olvidas. Y que se tenga que hacer se forma manual y no te atiendan peor aún. Llevo meses con este problema a la fecha todo el dinero que tenia en esta app lo he perdido. Ya que no puedo ingresar a mi cuenta un total robo.",accountability,"Meses sin recuperar contraseña + todo dinero perdido robo"
1339,"Al momento de instalar despues ingresar datos, solo llega a la opcion de ingresar numero de cuenta despues no me otras opciones. Intente ingresar muchas veces y nada solo llego a ese punto. O es q le falta actualizar a esa app o nose q otra cosa puede ser.",not_applicable,"Instalación bloqueada número cuenta + múltiples intentos"
1340,"Lamentablemente vengo teniendo problemas porque cuando intento yapear con el número se regresa al aplicativo y no me lo solucionan hasta ahora. Me dijeron que le quitara todos los símbolos de mis contactos y ni con eso se mejora. Lamentable porque pierdo oportunidades de compra.",not_applicable,"Yapear número regresa app + quitar símbolos sin mejora + oportunidades perdidas"
1341,"No se puede entrar a yape solo aparece la primera pantallita y despues de un rato indica que algo sucedio. Ni cuando se vuelve a instalar la aplicacion no funciona. Y ahora con quien uno se comunica o lo pueden resolver este problema en una sucursal del bcp",accountability,"Primera pantalla algo sucedió + reinstalar sin funcionar + BCP sucursal"
1342,"CUIDADO, antes de usarlo mejor piensenlo. Me sucedió que hice un yape, aparecio errores indicando que lo vuelva a intentar, fue así que lo hice 3 veces y en la tercera salió el yape. Veo en mis movimientos en el mismo aplicativo Yape y no figura las 2 primeras que hice y tampoco en el aplicativo de la persona a la quien hice el yape. Sin embargo luego veo que extrayeron el dinero de cuenta BCP. Ya pasaron poco más de 4 meses y hasta el momento no encuentro una solución, es un desastre.",integrity,"CUIDADO: 3 intentos→1 exitoso pero 3 extracciones BCP + 4 meses sin solución"
1343,"De verdad que totalmente decepciónado,me dice upps intentalo mas tarde.una vez que entras ya no puedes retroceder,en vez de simplificar la vida te la complican.no vale busquen otro medio.a cada rato te dice tu clave es incorrecta,y como va hacer incorrecta si yo la tengo.me arrepiento de haber bajado esta app.",authenticity,"UPS más tarde + sin retroceder + clave correcta marca incorrecta"
1344,"No deja desafiliar mi número anterior, ni el correo que estaba registrado. Luego, creo una nueva cuenta y el código de confirmación llega a la hora y el tiempo que ponen es de 20 seg muy poco loismo pasa cuando solicito por llamada tan lento que se acaca el tiempo. Lo desinstale porque no sirve",authenticity,"Sin desafiliar número/correo + códigos 20 seg vs 1 hora llegada"
1345,"No puedo abrir yape en mi anterior teléfono Huawei me funcionaba de maravilla pero cambie y ahora no me funciona instala normal pero al momento de abrir me sale UPS algo salió mal ya llevo con este problema hace 2 meses no puedo abrir no sé qué es lo que pasa me gustaría que alguien me podría ayudar con este problema ya que es más fácil y rápido hacer cualquier transferencia pensé que era falta de espacio borre muchas apps y fotos para tener suficiente espacio pero sigo con el problema",not_applicable,"Huawei maravilla→cambio teléfono: 2 meses UPS algo salió mal"
1346,"En el 2020 usaba yape sin problemas (en esa ocasión para crear la cuenta no fue necesario usar esto de la biometría facial) hasta que cambié a otra tarjeta bcp. Ahora, al intentar crear la cuenta yape para mi nueva tarjeta la biometria facial no reconoce la foto del dni electrónico (que uso desde el 2017). Se que esto de biometría es un avance, pero ¿es muy útil? Más parece un mecanismo estorboso, un caso de cuando un avance es un retroceso.",authenticity,"2020 sin biometría→nueva tarjeta: facial no reconoce DNI 2017"
1347,"Es muy buena aplicación solo cuando quieres hacer un depósito no me funciona de ves en cuando se flajea",not_applicable,"Depósitos fallan ocasionalmente"
1348,"Que hicieron con la aplicacion??? Antes estaba mejor ahora desde hace dias no puedo actualizar. Entre a un restaurante, pedi comida y cuando quise pagar con Yape me sale actualizar ya pasaron varios dias y sigue actualizando. Tuve que ir a un cajero a retirar efectivo.",accountability,"Días actualizando restaurant + cajero efectivo obligado"
1349,"Señores si Está es una aplicación donde Confiamos nuestro dinero, Deben revisar a detalle que está funcione Correctamente. Realicé un Yapeo a una persona X y está cuando fue a retirar le sale que no tiene saldo en su cuenta, ahora yo quiero revisar mi saldo en mi cuenta Yape y me dice que hay Fallos.",integrity,"Yapeo enviado pero destinatario sin saldo + emisor fallos revisar"
1350,"No funciona, se queda en la pantalla principal y no pasa a el teclado digital, borre la cahe de play Store, desinstale la aplicación de yape, volví a instalarla, sigue igual, tengo buena conexión a Internet tanto por la operadora como por wifi.. Y aún sigue con el problema. Me encantaba usar esta aplicación por fa solucionen o coloque la versión anterior",not_applicable,"Pantalla principal sin teclado + cache/reinstalar sin solución"
1351,"Le doy dos estrellas por que cuando lo actualice ya no quiso entrar, está funcionando muy mal la aplicación, cuando apretó la aplicación para entrar demora, desde ayer está así, y no quiere entrar demora demasiado, yo pensé que le faltaba actualizar pero cuando entre demasiado demora, por favor solucionen eso. Gracias.",not_applicable,"Actualización no entra + demora excesiva desde ayer"
1352,"Ase como una semana tenía mi cuenta de yape activa , decidí eliminarla por que cambie de dispositivo , e intente ingresar, crear una cuenta nueva con mi DNI pero se queda en enviarme información a mi correo y de ahí no puedo continuar , ahora dice no reconerme ,y ya voy intentado como 2 días y me manda volver intentarlo en 48 horas , por favor nececito de su ayuda , yape es una buena aplicación pero en este caso no me satisface .",authenticity,"Cambio dispositivo: correo información bloqueado + 48h reintentos"
1353,"Que pasa con la aplicación? Ya no se puede abrir ! Sale que hay un inconveniente, ya van dos días asi... Que mal! Otra vez con lp mismo... Ningina de las soliciones que da tiene solucion, mi celular es compatible , ya cambie la contrasela varias veces como me.dice ...un rato esta bien y luego me sale que ocurrio un inconveniente. Muy mal . mejor no lo hubiera actualizado",not_applicable,"2 días inconveniente + soluciones inútiles + cambio contraseña cíclico"
1354,"justo hoy tienen que ponerlo en mantenimiento cuando estaba por pagar el pasaje",accountability,"Mantenimiento justo pagar pasaje"
1355,"Desde el día de ayer 23/06 no puedo ingresar ya que me dicen que la app se actualizo, le doy actualizar y no me sale nada. Necesito ingresar, solucionen ese problema por favor. Hay muchas personas que a diario usan la app, porque tienen un negocio y no pueden hacerlo por este problema.",accountability,"23/06: actualizar sin resultado + negocios diarios bloqueados"
1356,"Con la última actualización ya no me permite usar Yape, me sale un mensaje de acceso denegado por motivos de seguridad 😢 Actualización... Ya me comuniqué a su WhatsApp y me dicen q el problema es porque mi celular no viene bloqueado de fábrica 🤷‍♀️. Que pena no hayan pensado en ello antes de actualizarla de esta manera que perjudica. A los usuarios que en su mayoría compramos equipos desbloqueados.",confidentiality,"Última actualización: celular desbloqueado fábrica denegado"
1357,"Cada vez que ingreso al aplicativo y digito mi clave, me indica ""Ocurrió un inconveniente, intentalo en unos minutos"", todo ello desde la actualización, para que funcione tengo que desinstalar el aplicativo y volver a instalar y sólo me permite un yapeo, de ahi se pone igual y no permite desarrollar con tranquilidad el aplicativo 😭",not_applicable,"Actualización: desinstalar cada yapeo único"
1358,"No te permite crear una cuenta con eso de la validacion, no reconoce el rostro, me parece absurdo que el rconociemiento sea por rostro en vez de que lo hagan por huella dactilar u otras formas... llevo tiempo sin poder usar esta que lamentablemente muchas la usan y es muy util pero que para crear una cuenta te pidan algo que no funciona.",authenticity,"Validación facial no reconoce + tiempo sin usar - sugerencia huella"
1359,"Está aplicación para mí era muy buena, hasta hace una semana que ya no puedo ver mis movimientos ni de los 30 ni 90 últimos días, es más esa opción de buscar movimientos anteriores no funciona..presiono y presiono la opción y nada...eso me perjudica porque ya no puedo ver quienes ni cuánto me yapearon anteriormente. Antes todo era perfecto con esta aplicación.",integrity,"1 semana sin movimientos 30/90 días + presionar sin respuesta"
1360,"por algún motivo el mio dejo de sonar el ""yape"" tengo un s24ultra, no tengo idea del porqué y tampoco soy el único hay barias personas que tienen el mismo problema. 😐",not_applicable,"S24 Ultra sin sonido YAPE + problema múltiples personas"
1361,"Tengo días tratando de actualizar el aplicativo y solo se queda cargando dando vueltas, ya intente de todas las formas posibles con datos con WiFi, barre cache reinicie el tlf de todo y aún sigue igual. Y a diario utilizo mucho el aplicativo. Necesito una solución",not_applicable,"Días actualizando girando + todas formas intentadas uso diario"
1362,"Tengo problemas al ingresar a la aplicación desde la última actualización, no carga el aplicativo en mi celular es como si se quedara colgado , luego me sale el mensaje YAPE NO RESPONDE, lo desistale y lo volví a instalar y sigo con el mismo problema. Agradeceré puedan solucionar este inconveniente con la app",not_applicable,"Última actualización: colgado YAPE NO RESPONDE pese reinstalar"
1363,"Adiós yape no se puede completar el registro se queda pensando al final sale error. Muchos errores en la app. Se envió las capturas y solo nos dicen estamos presentando inconvenientes. A parte que se demoran una eternidad un asesor luego pasas a otro asesor por wsp.",authenticity,"Registro pensando→error + capturas→inconvenientes + asesores eternidad WhatsApp"
1364,"Que decepción...... Yape muy mal, al abrir mi aplicativo me sale un mensaje *actualizar* y luego otro mensaje que sincronice otros dispositivos y yo NO deseo sincronizar otros dispositivos Y NO PUEDO ABRIR MI APLICACIÓN. He cambiado de equipo y número de celular con mi cuenta Yape y tengo todos estos inconvenientes.",not_applicable,"Actualizar→sincronizar dispositivos forzado + cambio equipo/número inconvenientes"
1365,"En general la aplicación es buena, pero el problema es cuando hacen mantenimiento de sistema en pleno día, y esperas comprar tu almuerzo, hacer unos pagos con yape o peor aún esperas que los clientes te paguen con yape y no hay sistema, o el app falla, y simplemente te sale un aviso en el app, ""Estamos en mantenimiento, estamos trabajando para mejorar tu experiencia"", o solo te sale ""Error, inténtelo más tarde"" todo eso en pleno día. Por eso le doy una valoración con meritorias 2 estrellas.",accountability,"Mantenimiento pleno día: almuerzo/clientes bloqueados"
1366,"me tiene arte yape que tengo aa actualizar cada mes me da cólera , por favor los creadores de yape agan algo",not_applicable,"Actualizar cada mes da cólera"
1367,"No sé qué ha pasado últimamente con la app, se demora en cargar demasiado tiempo. Pensé que era mi operador pero no. Uno utiliza yape como una herramienta rápida y sencilla para hacer nuestros pagos pero con esto deja mucho que desear. Ojalá y solucionen pronto este inconveniente.",not_applicable,"Últimamente demora cargar + herramienta rápida vs lenta"
1368,"porque en la app sólo tengo la opción de yapear a mis contactos?...no tengo otra opción!!! no puedo pagar servicios",not_applicable,"Solo contactos + sin pagar servicios"
1369,"Quería pagar mis recibos y no me cargaba al punto de ya no dejarme entrar a la aplicación y decir que mi contraseña era incorrecta. Necesito retirar dinero y hasta ahora no puedo. No me parece justo que uno esté tratando de proteger su dinero para que no le roben la billetera en la calle, y que la aplicación no habrá, como puedo yapear si estaba comiendo o quería pagar algo que compre. No lo recomiendo 👎",authenticity,"Recibos no carga→contraseña incorrecta + dinero retenido vs robo calle"
1370,"Espero que hayan arreglado los problemas que tenían porque siempre la usé sin problemas, hasta que hace un mes adquirí otra tarjeta y la afilie a yape y no podía yapear me sale: monto máximo para yapear 0.00 soles. Y piden un montón de cosas para validar el error es un porquería sorry pero molesta porque cuando voy al BCP para colmo nos dicen que ellos no ven ese tema, pues tendrían porque es una app que corresponde a su banco. Pésima la app este último mes",accountability,"Nueva tarjeta: monto máximo 0.00 soles + BCP no ve tema app banco"
1371,"me gusta mucho la aplicación pero detesto que cada que nesesito se pone en mantenimiento",accountability,"Cada necesidad coincide mantenimiento"
1372,"Es muy buena la app pero ahí algunos problemas que ocurre cuando se paraliza y de nuevo empieza a funcionar y en ese caso ahí aveces que solito desaparece dinero y otro es que aveces no aumenta tu saldo cuando te yapeean por ejemplo te yapean 10 y aumenta solo 1 o 2 soles, solucionen eso por favor.",integrity,"Dinero desaparece solo + yapeos 10→aumenta 1-2 soles"
1373,"no pasa nada con este yape no puede actualizar",not_applicable,"No actualiza nada"
1374,"última actualización porquería no llega el yape se demora",integrity,"Última actualización: yapeos no llegan demorados"
1375,"Yo tengo un problema Puedo decir q la app es súper buena pero lastimosamente a cambiado mucho Tiene muchas fallas y un familiar tiene cobrar el bono con esta modalidad y estoy que intento y nada No sé xq tiene tantas fallas ahora di antes era muy buena Mejorenla a pronto ya q estás fallas perjudicará a Miles de familias de bajos recursos que quieren cobrar el bono yles a tocado la opción de billetera digital",accountability,"Cambió mucho fallas + familiar bono billetera digital + miles familias bajos recursos"
1376,"Todo iba muy bien hasta que de la nada me llega un Sms diciendome que por mi seguridad habían bloqueado mi acceso hasta que A TRAVES DE UN FAN PAGE DE FACEBOOK DIERA MIS DATOS PERSONALES. Esto para verificar y poder ""activar mi acceso"" luego que les envío todos los requisitos me dicen que no pudieron validar y que los disculpe. El proceso demoró más de 15 días. Para nuca resolver su problema.",confidentiality,"SMS seguridad→Facebook datos personales + 15 días sin validar"
1377,"Para mi opinión una estrella es demasiado ya que Cada vez que pide actualizar hay que desinstalar e instalar nuevamente la aplicación, es una total LADILLA, esa vaina hace perder tiempo a la persona, además los valores de envío bson los más bajos en comparación a otros bancos. Una patada en el trasero para quien manejan las políticas de la aplicación",not_applicable,"Actualizar=desinstalar/instalar LADILLA + valores bajos vs otros bancos"
1378,"Que pasa con la aplicación ya son varias veces q al realizar el pago se queda colgado y al querer realizar otro intento pasa lo mismo pero después de un rato ingresa el cobro tanto el primero como el segundo osea son dos cobros que me hacen . Me ha pasado y es fatal porque ya no se puede hacer transacciones seguras por aquí cada vez que se cuelga .Deberían arreglar esto para que no pase a más personas .",integrity,"Pago colgado→segundo intento→ambos cobrados = transacciones inseguras"
1379,"Muy buena, pero desde hace más de 1 mes no me permite ingresar a su sección de promociones en mi Xiaomi 12 lite. Me temo que es un tema de optimización y fallo puntual con mi equipo, porque en otros teléfonos funciona perfecto. Ojalá solucionen esto para cambiar mi puntuación.",not_applicable,"1+ mes Xiaomi 12 lite promociones bloqueadas"
1380,"Yape es una basura de app, para ingresar y validar el dinero que uno recibe hay que estar tecleando la clave 🙄 en lugar de ingresar con huella dactilar cómo cualquier celular lo podría hacer ahora si implementaran esa funcion, pero como este banco de 💩 del BCP no le da la gana de implementar funcionalidades acordes a nuestro tiempo, no lo hace, y esto es necesario especialmente para esos momentos que uno tiene prisa",authenticity,"Basura app: clave vs huella + BCP sin funcionalidades tiempo"
1381,"Terrible la app, para fallando, alguna vez se termina yapeando dos veces las cosas y incluso hoy puso mi codigo de verificación y me botaba puros errores, además me terminaron bloqueando el acceso cuando el código es el mismo de siempre y al final no me solucionaron el problema porque su servicio es pésimo",authenticity,"Yapeo doble + código correcto errores + acceso bloqueado sin solución"
