ID,Comentario,Clasificacion_ISO_25010_2023,Justificacion
912,"La última versión 3.0.2 que se ha actualizado recientemente presenta muchos errores, además que ya no permite el modo oscuro. Tengo que salir y volver a entrar para poder realizar una transferencia. El error que me aparece a cada momento es que ""ocurrió un problema"". Esto me está sucediendo desde que se actualizó a dicho a versión, porque antes no tenía ningún problema. El Android que tengo es 14.",not_applicable,"Versión 3.0.2 sin modo oscuro + salir/entrar para transferir"
913,"Si pudiese le daría 0 estrellas, porqué al momento de querer ingresar me sale Ups, Yape no responde. Vuelve a intentarlo. Si el problema continúa, prueba más tarde. Y es así que lo intente varios veces durante varios días y siempre aparece eso. Dudo que que sea la velocidad de mi internet, puesto que la velocidad es de 48 Mbps.",not_applicable,"Varios días UPS con 48 Mbps internet"
914,"Hola, la app está bien, pero hay un pequeño inconveniente, a la hora de querer comprar un juego por la plataforma steam con el método ""Pago efectivo"", cuando escaneo el codigo QR, me sale un error diciendo ""hubo un error al leer este código QR"", no soy al único que le pasa, otras personas comentan que tuvieran el mismo problema, que ya pasaron como 2 semanas y sigue con el mismo problema, me gustaría que pudieran darle alguna solución, gracias",not_applicable,"2 semanas sin leer QR Steam - problema masivo"
915,"Al principio me funcionaba correctamente, no tenia ningun inconveniente. Pero ahora, tiempo despues de usar la aplicación he tenido problemas al intentar yapear, me sale un texto de ""tener inconvenientes con mi banco"" y evita que dé dinero a otra persona, pero el caso está en que en una situación de esas Yape sí me quitó dinero y nunca le llegó al destinatario. No entiendo la razón de los problemas si la aplicación funcionaba correctamente desde el inicio.",integrity,"Error banco pero quita dinero sin llegar destinatario"
916,"La última actualización a tenido errores al parecer, durate el día tuve que insistir muchas veces para ingresar porque sale: Ups, algo salió mal vuelva a intentar; cuando logra ingresar no permite hacer transferencias, recargas o ver el saldo y tengo que cerrar la app y volver a insistir hasta que después de muchos intentos de logró . Pero ahora siendo las 9:30 pm no puedo ingresar a la app después de muchos intentos (casi 20 minutos insistiendo) y tengo dinero que transferir.",not_applicable,"20 minutos insistiendo - no permite transferencias/saldo"
917,"Intente actualizar la aplicación, había yapeado hace unas horas y me apareció error ""intenta de nuevo más tarde"" cuando veo en mi banca móvil, me habían retirado la cantidad que he yapeado, pero la persona a quien realice esa transferencia me dijo que no había llegado a su yape, figuraba en su banca móvil, pero el dinero no estaba en su monto total de saldo. Quise volver a instalar la app, pensando quizás sea por problemas de actualización, pero ahora no quiere instalar, se demora.",integrity,"Dinero retirado aparece banco receptor pero no en saldo total"
918,"Demasiado mal enserió, hace 4 días que no me funciona bien el yape, por ratos entra y otros ni puedo abrir la aplicación me sale que algo salio mal y cierre la aplicación, ya eh actualizado y nada, lo eh desinstalado e instalado y sigue igual, sin poder entrar a mi yape y yo lamentablemente con este aplicativo trabajo, ya ni me pueden yapear.",not_applicable,"4 días sin funcionar - herramienta trabajo inutilizada"
919,"Actualizar, tanto actualizar y no se puede abrir, de verdad no hay mejoría, es una tontería ya no puedo hacer nada todo está entrampado,no se puede abrir, eso es error de uds.; a varios amigos y familiares les está pasando, no entiendo para que es la actualización si es peor, no hay mejoría, sigue igual, no deberían estar actualiza y actualiza, es una tontería, ahora no puedo entrar.",not_applicable,"Actualizaciones constantes empeoran - problema masivo"
920,"Después del reconocimiento facial, me pedían ingresar el número de tarjeta. Puse todo correctamente y siempre me aparece un mensaje que hubo un incoveniente al validar mi tarjeta Visa. Llevo días así, ya me cansé de intentarlo. Contacté al whatsapp de Yape indicando mi problema, después de pedirme algunos datos dijeron que me contactarían pero han pasado más de 2 días y nada. Pésima app.",authenticity,"Días validando tarjeta Visa + WhatsApp no responde"
921,"La aplicación funcionaba de maravillas, hace un par de meses ha cambiado, y no me permite yapear a contactos nuevos, solo permite el yapeos a contactos que tienen un largo historial de transferencias, y siempre de muestra el mensaje: ""ha ocurrido un error, vuelva a intentarlo más tarde"", a saber si el problema es de la aplicación, el banco o algún otro.",not_applicable,"Solo permite yapear contactos con historial largo"
922,"Hola hace tiempo quería escribirles para pedir que por favor agranden los números, osea cuando una persona mayor quiere escribir un número de celular para yapear se confunde varias veces porque los números son muy chiquitos. Solucion: poner los números del mismo tamaño que los del teclado numerico, algo así como cuando quieres hacer una llamada. Si mejoran esto las personas mayores yapearan más rápido y no se frustran con su app. Saludos",not_applicable,"Números pequeños confunden personas mayores"
923,"Había un ""bug"" que permitía usar yape sin wifi o datos, podías ingresar a la app, hasta te salía el QR en la pantalla para que te yapeen y se podía yapear y recibir yape y la operación procesaba con normalidad, excepto que no se podía acceder a las promociones ni nada, hasta se podía recargar saldo, todo ello sin datos o wifi, pero ahora con la última actualización ya no se puede hacer nada de eso 🙁..",not_applicable,"Eliminaron bug útil: yapear sin datos/WiFi"
924,"Buena Aplicación para hacer pagos y recibirlos, pero aún no del todo satisfactorio porque siguen habiendo fallos, x ejemplo pasado la medianoche no puedes hacer pagos, ni ver tu saldo, otra cosa deben de hacer que se vean más grandes los números cuando uno desea pagar sin agregar a contactos. Y por último hay un bug que no agrada al abrir la aplicación sale un recuadro qué demora unos segundos en irse, corrijan esos fallos para tranquilidad de todos sus usuarios.",not_applicable,"Post-medianoche sin pagos ni saldo + bug recuadro molesto"
925,"Pueden dejar de poner un anuncio en toda la pantalla apenas entras? Les juro que muchas veces solo intento cerrarlo lo más rápido posible, lo que hace que nisiquiera lea algo de lo que trata, porque entro a la app para hacer un yapeo, no para ver las promos, entonces cuando entro estoy con la urgencia de pagar algo y me sale el anuncio que si le doy de casualidad me hace entrar en otra pestaña :// Porfavor conversenlo con la gente de diseño o no se, es muy molesto 😭",not_applicable,"Anuncios pantalla completa molestan yapeos urgentes"
926,"La app fue muy buena desde que la instalé, pero ha habido una falla que me preocupó aunque sólo ocurrió una vez, envié un monto y se puso doble lo cual me sorprendió, por que a mí me apareció el pantallazo común pero en el historial fue doble. Y en este día en cambio mi app dejó de funcionar, simplemente no abre, se queda cargabdo la pantalla y se queda todo morado sin números ni el Qr y se cierra sin cargar nada.... Tuve que desinstalar y volver a instalar pero igualmente no funciona.",integrity,"Envío doble en historial + app no abre pese a reinstalar"
927,"Que esta pasando con el aplicativo yape por más q le di actualización y lo elimine tal vez vuelva a cargar nada sigue güirando güirando llevo 3 días en lo mismo alguna otra solución porfavor, hasta borre aplicaciones que tenia para poder reter espacio y nada de solución a que se debe, es lamentable lo que esta pasando con yape hasta estoy desconfiando. Porq es la primera vez que me pasa esto, muy mal por el momento el servicio de yape deberían avisarnos, enviar un mensaje porq esta haci yape???",not_applicable,"3 días girando instalación + desconfianza creciente"
928,"Hace un par de semanas la aplicación se estropeó, todo empezó con una actualización que nunca terminó luego de probar desinstalarlo y volverlo a instalar la aplicación se queda estática en el 51% y nunca termina. Ya probé muchos métodos, espacio, caché, reinicio, actualización de teléfono, etc",not_applicable,"Semanas estática 51% instalación pese a métodos"
929,"He probado muchas aplicaciones y entre ella algunas que fueron muy malas, pero esta es la peor de todas, los desarrolladores deben de estar recien aprendiendo o quiza el banco no les pago bien como para hacer una buena aplicación. Errores por todos lados, es casi imposible registrarse, una vez que lo haces aun mas errores dentro de ella. Pésimo... realmente es una perdida de tiempo y en algunos casos de dinero, no recomiendo descargar esta aplicación.",not_applicable,"Peor aplicación - desarrolladores aprendiendo + pérdida dinero"
930,"La aplicación funcionaba de maravilla, hasta unos días que en el caso mío se detuvo no tuve acceso a yape me salía ""uphs, ocurrió un inconveniente"" pensé que era por no actualizarlo pero ... Ya es 1 semana que estoy en lo mismo que desintalo la aplicación y instalo nuevamente pero nada el me sigue saliendo lo mismo!!!... Ya ise una consulta por medio de Wasap de yapito ... Y no encuentro respuestas!!",not_applicable,"1 semana reinstalando sin solución + WhatsApp sin respuesta"
931,"Intenté sacar mi yape negocios y resulta que no accede a vincular mi tarjeta con mi celular a pesar de haber actualizado los datos. Me comunique con la página de Facebook y me entero que más de 3 veces ingresados al sistema, este te bloquea y ya no puedes hacer nada PORQUE NO SABEN COMO SOLUCIONAR EL PROBLEMA. Antes de promocionar alguna app, verifiquen si tienen todas las posibles soluciones antes diferentes situaciones. Pésimo en todo.",authenticity,"Yape negocios: 3 intentos bloquea sin solución conocida"
932,"Estoy teniendo mucha dificultad en abrir el aplicativo, me pide actualizar y cuando actualizo no carga, ya llevó casi más de una hora actualizando y nada de terminar de cargar y cuando logra cargar, no se puede abrir porque sale una ventana dónde me dicen que vuelva a intentarlo. eso es muy molesto ya que hay muchos servicios que se tienen que pagar a través de este aplicativo. Traten de solucionarlo porfavor.",not_applicable,"Más de 1 hora actualizando sin cargar"
933,"Desde el día domingo tengo inconvenientes con la aplicación, he desinstalado e instalado varias veces y continúa el mismo prob, la pantalla con números aleatorios para poner la clave, es la misma, ya no varía, los números están en la misma ubicación. Q ocurre Los días pasan, ya estamos a 28 de junio y yape no emite opinión.",authenticity,"Números clave fijos sin aleatoriedad - no hay seguridad"
934,"Acabo de instalar yape y me aparece un problema por qué he seguido todos los pasos y al final cuando trato de realizar el yapeo me sale ""se ha producido un error"", lo instale y eliminé 3 veces pero me sale lo mismo, y viendo en comparación a lo de mis amigos la plataforma se muestra con más opciones para ellos como por ejemplo las recargas a celulares lo cual a mi personalmente no me aparece, agradecería mucho que me pudieran ayudar con eso.",not_applicable,"3 instalaciones - opciones limitadas vs otros usuarios"
935,"Esta App es pésima, es súper lenta, y cada vez que la actualizan se vuelve más lenta aún, deberían hacer una versión Yape Lite. Parece que está hecha pensada para celulares de alta gama, cada ves le agregan más características que la hacen más lenta aún. Uso esta App para negocio y necesito hacer verificaciones inmediatas y se demora 2 minutos en abrir, mejor usaré Plin con la App de mi banco.",not_applicable,"2 minutos abriendo para negocios - migración Plin"
936,"Mi dinero cada día disminuye sin si quiera usarlo, no entiendo que sucede y no sé hacia donde se fue mi dinero, tuve que yapear a alguien más lo último que me quedaba de mi dinero que no es ni la mitad de lo que tenía ahí. - Nueva queja - lo desinstale e instale de nuevo para ver si tenía solución pero a la hora de ingresar el código que ustedes mismos envían me sale que es incorrecto, lo intente 3 veces, primero me quitan mi dinero y ahora no dejan recuperarlo, no volveré a confiar en esta app.",integrity,"Dinero disminuye sin uso + códigos enviados marcados incorrectos"
937,"Hace un mes escribí q habianproblemas para abrir sus promociones, la pantalla se queda en blanco y se paraliza el app, ya escribí mil veces a su whatsapp. Que SOLUCIÓN pueden dar x aquí? Dejen de enviarnos a la deriva con su line6a de whatsapp, que no tienen solución y solo dicen que derivaran el prob a sistemas para la prox actualización, ya van varias actualizaciones y el error persiste. Brinden soluciones no derivaciones inútiles, no solo yo tengo ese problema. Den solución masiva por favor!!",not_applicable,"1 mes promociones en blanco + WhatsApp derivaciones inútiles"
938,"La app buena, pero últimamente a presentado fallas, en varias ocasiones la más reciente ayer que estaba en un restaurante y cuando fui a pagar apareció un aviso de error y luego volví a intentarlo y apareció que mi saldo era insuficiente y no apareció el comprobante ni el dinero tuve que explicar la situación pero era como si no hubiera pagado y perdí 50 soles y aún no llega nada al historial.",integrity,"50 soles perdidos en restaurante sin comprobante ni historial"
939,"No puedo ingresar me pide reintente de nuevo y ala fuerza me pide actualización!!! Deberia ver otra version!!! No abre el app ya instale varias veces y nada , y no me dan respuesta alguna!! , Me responden y no hay solución sigo esperando 5/07/2022 ya me comunique con el face yape, me dicen que tengo que esperar hasta el 18 de este mes para su "" nueva actualización"" , osea voy a estar sin yape hasta esa fecha , ya es muchos días , quiero solución rápida ! Hoy 05/7/2022 , 10:50 pm.",not_applicable,"Sin YAPE hasta 18 julio - muchos días esperando"
940,"Es muy buena esta apk, ya que facilita bastante pagar los servicios, hacer recargas y sin cobrar comision, eso me me gusta bastante. Pero lo malo es que ultimamente parece que está fallando mucho y eso dificulta bastante, ya que hace quedar la apk como obsoleta. Sería bueno que arreglen eso. Si arreglan eso, le pondre 5 estrellas sin lugar a dudas.",not_applicable,"Fallas frecuentes hacen app obsoleta"
941,"No tengo cuenta en el banco pero me pareció interesante poder usar esta aplicación con la opción del DNI, pero su forma de validar los datos me parece muy mala. Piden escanear el documento y ni porque puse un reflector cerca (literalmente) puede escanear. No funciona su escáner. Así que me tuve quedar con las ganas de usar la aplicación. Deberían revisar esa función.",authenticity,"Escáner DNI no funciona ni con reflector"
942,"No sé porqué tantas actualizaciones de más de 40 Mb que no arreglan nada. Más bien, tarda de 30 a 40 segundos en ejecutar el tablero de clave, obligan a actualizarla antes de usarla, y me salgo de la aplicación en vez del menú cuando pulso el botón del triángulo volteado a la izquierda. Arreglen eso!",not_applicable,"Actualizaciones 40MB inútiles + 30-40s tablero clave"
943,"Buenas tengo un problema con el App me sale ,ocurrió un horror vuelva a intentar más tarde, me es un poco fastidioso que este pasando eso con el App ya que uno necesita el dinero al instante y se presente este tipo de altercado , espero me den solución lo más antes posible necesito el dinero y no me puedo perjudicar por la deficiencia que tienen.",accountability,"Error horror impide acceso dinero al instante"
944,"Pésima aplicación, hice un yape por 200 soles, y salio error, no le llego a mi amigo, entonces volví a yapear porque era urgente y volvió a salir error, cuando verifique mi salgo me faltaba 400 de mi cuenta, llame y llame, pero no tuve solución hasta la fecha, ya han pasado casi cinco meses y nada, no les recomiendo esta aplicación, solo te roban y con descaro.",integrity,"200 soles x2 robados - 5 meses sin solución"
945,"Tengo problemas con esta actualización lonhe instalados tres veces y al inicio me deja ingresar y hacer uso de QR o scaner y normal luego de unas horas me sale Acceso denegado y que tengo privilegios del celular como administrador... What?! No sé cómo cambiar eso, no sé porque sale así y porque se cambia a esa opción pues en ningún momento yo he puesto esa versión yencima las letras y el cuadro se agranda demasiado. Entro por web y nada, no hay ayuda de ese tipo, que hago?!!!",authenticity,"Acceso denegado por privilegios administrador tras horas uso"
946,"Tarda décadas en abrir la app, se bloquea por intentos, deja de funcionar sin previo aviso y la tengo actualizada a su última versión, hablé con los de soporte que admitieron su error hace un año (nov 2022) y hasta ahora sigo esperando que lo corrijan... y eso por no hablar de la interfaz, que se bloqueó cuando quitaron el modo oscuro y ahora tenemos en modo rosa el Yape que ni se leen los yapeos... en fin, un desastre.",authenticity,"Soporte admitió error hace 1 año sin corregir + modo rosa ilegible"
947,"Nose que esta pasando, pero cuando pongo pongo mi contraseña sale un error, tuve que crearme otra cuenta porque porque no me dejaba entrar y el error seguía , y encima el error volvió a pasar, por favor arreglen eso, esta aplicación es bastante defectuosa y en cierta forma (Hasta casi) insegura, por favor hagan que sea una aplicación más confiable para el consumidor, eso ayudaría bastante a mejorar esta applicacion",confidentiality,"Error contraseña persistente - app insegura + nueva cuenta"
948,"Desde que se actualizo la aplicación es un desastre!!! Se demora muchísimo tiempo en cargar, se cierra solo, antes podía yapear sin datos y ahora sí o sí tengo que tener datos para yapear me dan ganas de desinstalar la aplicación esta demasiado mal hecha, me está trayendo muchos problemas hasta con el reconocimiento de QR por favor solucionen el problema la versión anterior estaba bien!!!",not_applicable,"Actualización desastre: lenta + requiere datos obligatorio"
949,"Hola hoy al abrir yape puse mi contraseña me sale ¡ UPS! inténtelo más tarde no se a que se debe ese problema , yo pensé que era por la actualización, actualice y seguía lo mismo, no se a que se debe, la desinstale y el problema sigue, quiero que me ayuden a dar una solución urgente por favor, yape siempre lo utilizo la semana pasa estaba funcionando de la mejor manera y no se que pasa, hoy intere abrir varias veces y no se puede, quiero que me den una solución o a que se debe eso muchas grac",authenticity,"Contraseña causa UPS persistente pese a actualizar/reinstalar"
950,"Desde la última actualización, ya no puedo utilizar yape cuando estoy conectado a redes móviles siendo prepago, la excusa que me dicen es ""debes tener una señal buena"" cuando aún estando con una barrita de señal me funcionaba perfecto, espero puedan solucionar esto, ya que es muy molesto, no puedo recargarme en la calle desde la app.",not_applicable,"Prepago bloqueado + excusa señal buena falsa"
951,"app de monedero digital muy común hoy en dia y sencillo de usar, entre todo ok, pero el mismo error de siempre, caida de la aplicación de tiempo indefinido, lamentablemente cuando aporto algo al Yape o BCP el dinero que deseo gastar en algo que necesito, la app sufre una caida, es un error muy frecuente, sin notificaciones de reparación del sistema y etc etc, es algo que perjudica de una manera muy grave tanto a la imagen de la app como al cliente",not_applicable,"Caídas indefinidas cuando se necesita dinero"
952,"No es por ser molestosa, pero esta App es una completa desgracia, he intentado registrarme una y otra y otra y otra vez y nada, simplemente sale 'Error' a cada maldit0 instante, por favor arreglen el problema de saturación, al parecer se satura mucho y no se pueden hacer las cosas como se debe, ya me imagino que pasará si me registro. Espero cambios, por favor y muchas gracias ♡.",not_applicable,"Múltiples intentos registro - error por saturación"
953,"Esta teniendo últimamente problemas de rendimiento, la aplicación se queda congelada y no me permite acceder, además si de casualidad logran entrar y no congela mi dispositivo móvil, los número para entrar la clave de acceso de 6 dígitos no cargan y por ende en un ciclo del cual no se puede avanzar. Tomen ello en cuenta, que está pasando con la aplicación...",authenticity,"Congelada + números clave 6 dígitos no cargan"
954,"Hola, sigue con los mismos problemas que describí cuando di mi opinión, pero ahora empeoró después de la actualización del 13/06. Yo uso la apk en modo oscuro, que funcionaba muy bien, pero ahora se ha quedado en modo claro y no se puede leer la mayoría de textos, hay que adivinar lo que dice. Por más que cambie todo el celular a modo claro, es inutil, la apk del yape no se arregla y no se puede distinguir los textos",not_applicable,"Modo oscuro roto - textos ilegibles hay que adivinar"
955,"Actualicé la app y en verdad desde el inicio yape me ha parecido una aplicación excelente para realizar pagos, recargas y recibir pagos rápidamente. Uso yape desde hace tiempo, tengo cuenta BCP y hago absolutamente todos mis pagos a través de la plataforma y deseaba con la opción del microcrédito crear historial crediticio y me dice que por el momento no me puede ofrecer un crédito. Entonces no entiendo si se cumple con los requisitos y se usa la aplicación casi a diario, cuál es el criterio??",not_applicable,"Uso diario BCP pero niega microcrédito sin criterio"
956,"Una pérdida de tiempo y espacio en el celular la aplicación, cada q pongo la contraseña se cierra. He desinstalado e instalado nuevamente y lo mismo, no pasa del ingreso de número de tarjeta y se cierra, varios usuarios tienen el mismo problema hace meses y sin embargo no corrigen el problema. NO RECOMENDADO! NO SIRVE!",authenticity,"Contraseña cierra app + número tarjeta cierra - problema meses"
957,"Todo iba bien con la aplicación hasta hace un par de semanas atrás que ya no puedo ingresar a la app con datos porque me aparece UPS! Hubo un error, cierre la app o inténtelo nuevamente. Al principio pensé que era por un tema de la red del operador, pero luego me di cuenta que solo se puede ingresar con wifi y eso se me hace muy complicado y fastidioso porque en mi trabajo no manejan wifi, espero solucionen esto lo más antes posible, gracias",not_applicable,"Solo WiFi - trabajo sin WiFi complica uso"
958,"Tengo un inconveniente con el servicio osea la app, no puedo yapear , ni mis contactos no me pueden yapear , solo por qué registre mi tarjeta banco de la nación, al principio todo normal era, Pero después de varias actualizaciones no se soluciona el problema, además de no poder ver el saldo de mi cuenta.",not_applicable,"Banco Nación bloqueado tras actualizaciones + sin saldo"
959,"Cada día está peor. Desde que quitaron las notificaciones en pantalla, hay que hacer un laberinto para ingresar a la aplicación y poder verificar el Yapeo. Por favor vuelvan a la actualización anterior. No me gusta nada estar abriendo la aplicación para verificar el Yapeo, al realizar eso la aplicación se volvió INSEGURO. Uno lo usa por lo rápido y no estar perdiendo el tiempo en abrir e ingresar a la aplicación. SOLUCIONEN ESE PROBLEMA POR FAVOR",confidentiality,"Quitaron notificaciones - laberinto inseguro para verificar"
960,"Una estafa, compre entradas en Cineplanet, el link que aparece después de comprar con la app de yape me.manda a una página de citas en linea, luego a un casino online. Se envió videos al soporte y solo dicen que son un intermediario y que debo arreglar con Cineplanet. Se niegan a devolver mi dinero a pesar que se les demostró que Cineplanet no reconoce los códigos que me dieron.",integrity,"Estafa Cineplanet: link casino online + códigos no reconocidos"
961,"Muy mala aplicación y no se como el banco puede trabajar con una app que está fallando mucho... Trato de validar mis datos con dni al aplicativo y sale error, trato de volver intentar y sale fallo y volver a desistalar el app y es muy molesto. Trate de comunicarme con un asesor y el tiempo de espera es de 24 horas. Y como me ayudarían si el tema ahí es con la foto, es la peor app para trabajar quizás en algún momento si estaba bien pero y ahora porque tanta falla?",authenticity,"DNI validación error + 24 horas espera asesor"
962,"Actualizaron la app con bombos y platillos. Pero, lo único que cambiaron fue la fuente de las letras. Sigue inestable con su msj de ""intenté mas tarde"" y uno convenciendo al taxista que le pagara luego o al bodeguero que le entregué los víveres sin transferencia. Todavía no se puede hacer recargas a telefonía(sera que Entel y bitel no quieren vender saldo y lo complican?), ni pagar los servicios de agua y luz. De verdad deja mucho que desear la plataforma de pagos mas grande del Perú.",not_applicable,"Solo cambió fuente letras - inestable convencer taxistas/bodegueros"
963,"Buena aplicación, te salva de llevar dinero en efectivo y como la mayor parte de los negocios aceptan el yapeo ayuda bastante, lo único malo es que antes sonaba el aviso pero ahora ya no y de vez en cuando sale el logo del YAPE, sí solucionan eso doy la quinta estrella,.......... Lamentablemente hicieron caso omiso a la sugerencias de arreglar la falta de notificaciónes, ya que se está presentando varias estafas con imitaciones de la página y con el pésimo internet la aplicación demora en salír.",confidentiality,"Sin notificaciones facilita estafas con páginas falsas"
964,"Es la segunda vez que me pasa, tengo dos cuentas en soles, una para que no se hagan cargos innecesarios de Yape y otra en dólares, pero es la segunda vez que hacen el cargo en mi cuenta en dólares. ¿Tendrán algún problema con su programación? ¡Mejor denos la opción de poder cambiar la cuenta o el banco donde aplicar el Yape!",integrity,"2da vez cargo cuenta dólares en lugar soles"
965,"Confirmo toda la enorme lista de descontentos... Apenas y estoy intentando crearme una cuenta y se congela la pantalla y espere un muy buen rato.... y al no haber r respuesta de la app, Re ingresé de nuevo a la aplicación y me dice inténtelo de nuevo en 24 horas!!! En 24 segundos les digo que esto es una decepción total! NO la recomiendo y comentaré lo mismo con mis amistades! Una lastima.",authenticity,"Pantalla congelada crear cuenta → 24 horas bloqueo"
966,"Mi app funciona normalmente pero que no me gusta esq bajarán la cantidad de yapeo de 500 a 100 por día, aveces tengo que pagar delivery de mercado o supermercado y no puedo yapear porq sobrepasa el monto y las personas no tienen a la mano su número de cuenta, y yo tampoco tengo efectivo y en esa parte si es tediosa me parece muy mal, es un problema que creo yo les pasa a muchos usuarios. Se supone que es una app para hacer las cosas más fáciles y es al contrario. Arreglen eso por favor.",not_applicable,"Límite reducido 500→100 impide delivery supermercado"
967,"La última actualización de julio (3.23.1) ES UNA BASURA: Solo me permite ver los movimientos de la última semana, el filtro que permitía ver más movimientos NO FUNCIONA y encima tiene errores ortográficos (dice ""Útimos). Estoy leyendo que tienen muchas quejas de esto ¿por qué no hacen NADA y solo pelotean con ""comunícate con un asesor al número tal"" cuando el error es del aplicativo.",not_applicable,"Versión 3.23.1 basura: solo 1 semana movimientos + errores ortográficos"
968,"Buenas tardes. Me gusta yape, pero pueden solucionar el problema con las promociones por favor, desde la última actualización no cargan y cada ves que quiero ver alguna la pantalla se pone en blanco, se paraliza y tengo que cerrar la app y volver abrir. Solucionenlo por favor (2 estrellas solo por ese motivo, luego lo cambio)",not_applicable,"Promociones pantalla blanco paralizan app"
969,"Estoy molestisima... Tengo 3 días tratando de ingresar a mi yape ye dice que la contraseña es incorrecta y la estoy colocando bien, tampoco me deja cambiar la clave me aparece ""correo inválido"" lo peor es que llamo y no hay atención al cliente, y tengo miedo de perder mi dinero. Por favor espero una solución!!!! Que pésima app la verdad.",authenticity,"3 días contraseña incorrecta + correo inválido + miedo perder dinero"
