ID,Comentario,Clasificacion_ISO25010
1951,"No puedo ingresar al app. Ya lo volví a instalar y nada. Sólo me sale error, dice que intente 3 veces . A pesar que solo intente una. Arreglen el app",authenticity
1952,"Lamentablemente no funciona como una opción aliada de realizar trámites virtuales. Se necesita optimizar esta app para su mejor desempeño. Señores del banco de la nación, mas respeto para los usuarios. Mejoren esta bendita plataforma.",not_applicable
1953,Es el peor app q he instalado cada vez q entro a la app me bota sin antes ingresar mis datos o se sale y estoy muy decepcionada con esta aplicación X favor me gustaría q lo solucionen lo antes posible,not_applicable
1954,"Buenas tardes necesito hacer mis pagos y no puedo porq me piden la clave token y no puedo ir al bco como se podría, hacer L transferencia con. La clave de 6 dígitos sobre todo en esta época de. Cuarentena. Gracias.",not_applicable
1955,"Mi clave dinámica la tengo que solicitar otra vez cuando anteriormente ya lo tenía, es muy necesario para mi en estos instantes. ¿Porqué sucede esto? La aplicación simplemente no responde, porfavor hagan halgo!",authenticity
1956,"Muy mal que no puedas usarla sin el token, ni siquiera puedo ingresar a la app, y en el banco me dicen que no tienen disponible, en otras entidades es mas facil, por lo menos puedo verificar mis movimientos",not_applicable
1957,"Es un asco está aplicación y sigue lo mismo, no se quien inv.... estará a cargo debería dejarlo a otros, para mejorar la aplicación. Esto lo escucho ya hace meses y ahora que me afilie es un desastre 😠.",not_applicable
1958,"Horrible. Soy Agente y cuando el pos falla con alguna operación, tengo que revisar la operación del apo. Pero ohhh sorpresa tambie falla el app. Y cada rato sale 3 intentos. parece que de la César Vallejo programo el app.",authenticity
1959,Hace dos semanas que no puedo realizar ninguna operación en esta aplicación... no se a que se debe... intento pagar y me sale error.. ya intente varias veces y en horas diferentes y nada..,not_applicable
1960,"Es la peor app bancaria, siempre tiene problemas ... Nunca carga, nunca puede terminar una solicitud, nunca puedo realizar operaciones...un verdadero dolor de cabeza con esta app.",not_applicable
1961,"Necesita más seguridad, sugiero pongan abrir el app banco de la nacion con la huella dactilar, así nadie podría abrir la app remotamente o urtar nuestra clave de acceso.",confidentiality
1962,"No funciona el app, probé tres semanas y salía el mismo mensaje no está disponible, en esta emergencia de pandemia por covid siendo una institución del estado debería promover los trámites virtuales para evitar largas colas en el banco.",not_applicable
1963,"No puedo acceder a la app . Tengo este mismo problema hace meses, de vez en cuando nada más abre la app. Lo desinstalé y volví a instalar y sigue igual",not_applicable
1964,"Sale error de clave al primer intento y no se soluciona ni siquiera reiniciando el aplicativo, además no se puede hacer transferencias ni pagos, solo sirve para ver saldo, pésimo servicio",authenticity
1965,"No me deja hacer nada. Hice tremenda cola para activar token digital, y no funciona. No hace nada. No deja hacer nada. Bota una ventana que dice banco de la nación y nada más. No sirveeee.",not_applicable
1966,"Desde el 15 de Febrero que para ingresar a la app te pide token y al momento se cierra inesperadamente. A pesar de la nueva actualización, persiste el problema. Pésimo servicio.",authenticity
1967,"actualize la app y ahora no puedo abrir la aplicación, la desinstale y la volví a instalar y no me permite abrir. Pésima actualización... traten de arreglarlo.",not_applicable
1968,Es una asco wsta aplicación... a cada rato me aparece intente más tarde desde hace semanas estoy en eso .... es más ni una estrella se merece y a cada rato aparece que twngo que actualizar la app,not_applicable
1969,"Porque ponen actualizar datos ahora nisiquiera se puede ingresar a la app no se puede ver nada, se cierra acada rato, ahora como veo mis saldos? Trabajen bien jamas le hacen un buen mantenimiento a esa app",not_applicable
1970,"Una tremenda decepción esta aplicación, sobretodo tratándose de un banco nacional. Lo instalé por primera vez y no me deja crear mi clave web y por lo que leo no soy el único.",authenticity
1971,"Por favor mejoren el app, siempre nos pide actualizar, lo peor es que para actualizar demora, tienen que mejorar y brindar un mejor servicio a los usuarios. Gracias!",not_applicable
1972,Se congela en la pantalla inicial. Es necesario que verifiquen antes de hacer algún cambio en el programa y no perjudicar a los clientes.,not_applicable
1973,"Lo peor de esto es que tienes que actualizar xq sino ni funciona, cada actualización es de mal en peor, pero por más digas algo, nunca toman en cuenta tu opinión.",not_applicable
1974,"Desde que Castillo asumió el poder la app es malisima, se cuelga, no funciona y es imposible realizar alguna operación, Castillo seguramente le cedió el programa a algún ingeniero de Chota un asco está aplicación deberían cerrarla.",not_applicable
1975,"Está App para todo el tiempo en mantenimiento, no se pueden hacer transferencias, por qué siguen en mantenimiento... Esperemos que con esta nueva versión hayan solucionado los problemas, aunque lo dudo.",not_applicable
1976,"Un desastre está App, no carga llevo tiempo tratando de abrirla pero solo se queda en la pantalla principal. Una verdadera estafa, igual que ir al mismo banco.",not_applicable
1977,"La App falla todo el tiempo, o es porque supuestamente marcas contraseña incorrecta, o es porque no te puede atender la solicitud, mejor dicho no se puede hacer nada, solo esperar.",authenticity
1978,"En nombre de todos los que no opinan, esta app es un verdadero asco, no es posible que siempre tenga errores y fallos. Mejoren el app o cancelen ese aplicativo que no vale para nada",not_applicable
1979,"Desde la última actualización la pantalla está congelada no se puede colocar datos ya el app era una porquería y ahora ni entrar se puede, arreglenlo YA",not_applicable
1980,"Hoy intenté entrar y salió que ya había digitado tres veces la clave errónea, pero era la primera vez que lo hice, y hasta ahora esta así, no puedo entrar a mis cuentas. Encima son dos cuentas diferentes y ambas están así.",authenticity
1981,Me acaba de pedir actualización y trato de entrar y me dice que he puesto mal mi clave 3 veces y no me permite entrar... siendo la primera vez del día que estoy entrando. Los números no contestan...a donde puedo reclamar...?,authenticity
1982,"Hola, ¿cuál es el correo de soporte técnico del sistema?, no está funcionando las transacciones para otro bancos en el app ni en multired virtual. Espero una pronta respuesta",not_applicable
1983,"Malísima nunca puedo concretar una operación, aparte que casi siempre esta lento el aplicativo. Mejor vayan al banco que se ahorrarán tiempo y molestias.",not_applicable
1984,"Solucionen los problemas!!! Hace dos semanas q no puedo ingresar a la app. Me pide actualizar datos, ingreso el código y la app se cierra.",authenticity
1985,"La aplicación ya no funciona, solo se congela al iniciarse, muchos fallos a ciertas horas.",not_applicable
1986,"Sumado a los otros comentarios ; de la nada aparece el mensaje de 3 intentos fallidos y ya no puedes hacer nada hasta el siguiente día, resuelvan eso o más filtros de seguridad",authenticity
1987,"buen día la verdad es una perdida de tiempo app bnacion x correo ni x llamada te contestan??? tuve que migrar a bbva y estoy super bien el token es automático y puedo hacer mis pagos transferencias etc desde mi equipo movil ,latop ..mejoraran algún dia .....",not_applicable
1988,"La aplicación solo debería tener la opción de ver saldo ya que para las demás transacciones está no sirve siempre dice que está en mantenimiento, pésimo servicio.",not_applicable
1989,"Al tratar de acceder a la app me sale un aviso de que ya lo intente 3 veces, y no hice ninguna. Aparentemente es una app hackeada, genera inseguridad y problemas. Una pena",resistance
1990,"Es una app que no sirve,parece que la atención es en el mismo banco. Parece que tuviera el horario presencial. Y ni que hablar de las transferencias interbancarias, pésima",not_applicable
1991,"desde la última actualización no deja entrar pues dice que falta descargar la versión actualizada y no carga mas, arreglen el aplicativo porfavor.",not_applicable
1992,"No puedo abrir la app del banco de nacion me sale diciendo ""en este momento no hemos podido procesar la operación. Porfavor intentar más tarde"" está así desde 4 días.",not_applicable
1993,"No entiendo, porque tenían que eliminar el *551#, era el mejor servicio que tenían para hacer transferencia giros y retiros sin tarjeta de este banco, por ser util y práctico de usar en lugares donde no hay mucha cobertura de datos pésima desicion",not_applicable
1994,"Esss muyyy lento, cada vez que quiero entrar a mi cuenta me dice datos inválidos, o que no pueden hacer algo en estos momentos,si arreglaran eso sería genial.",authenticity
1995,Una porquería de aplicación! Todo el tiempo sale error y no se puede acceder para verificar los saldos! 👎🏻,not_applicable
1996,"No permite hacer transferencias directas, sale un mensaje que dice no pueden atender la solicitud y esta así hace tiempo y no solucionan. Pésima aplicación",not_applicable
1997,"Hace más de un mes, en algunas ocasiones no puedo ingresar a la app, me sale ""Ustes hizo 3 ingresos errados de su clave"", en verdad es pésimo, no recomendable esta app.",authenticity
1998,"Es muy mala la aplicacion , cada vez que entro me sale intentelo mas tarde , se cuelga demasiado, no se puede realizar operaciones, se cierra sola , es totalmente asquerosa",not_applicable
1999,"Por favor solucionen el tema de ingreso a la APP, es horrible estar intentando entrar por casi 48 horas sin lograrlo. No se puede ni ver el estado de cuenta.",not_applicable
2000,"La app no funciona correctamente, hay veces que no me deje entrar y desde hace mas de una semana no permite hacer transferencias inmediatas",not_applicable
