ID,Comentario,Clasificacion_ISO25010
1456,La aplicación se cierra sola cuando presionó el icono para abrirlo. De ser por el celular es marca Honor. Agradecería arreglar ese desperfecto para que pueda tener acceso.,not_applicable
1457,"Vengo utilizando lo por 2 meses todo iba bien, hasta hoy viernes 7 de octubre del 2022. Quiero ingresar a la aplicación y no puedo porque que me sale con que ya lo intente por 3 veces. Y noe deja ingresar debe ser por fallas del aplicativo por ello le doy 3 estrellas.",authenticity
1458,"Hace 2 semanas no me abre la app , ya la actualice , la desinstale y la volví a instalar y nada , no abre la app, las apps de los demás bancos sin ningún problema, pero esta es la única q aparte de no servirme para nada más q para ver mi saldo , ahora ya ni para ver mi saldo sirve",not_applicable
1459,"Sres está app está fallando no abre para nada ..den solución ps no sirve ...mejoren ya q no se puede realizar ningún tipo de transferencia ,o verificación de movimientos etc.den solución estos últimos meses está fallando no abre la app",not_applicable
1460,"No funciona, no sé por qué... creí que era falla de mi celular... lo hice actualizar y nada... La desinstalé para volverla a instalar y no logro descargargarla nuevamente ya hace una semana... qué mal... Debe haber alguien que nos de razón de, qué es lo que está pasando...",not_applicable
1461,Horrible experiencia solo hacen tanta traba para que vinculen con el teléfono y encima como no fuera poco que es cosa de mi celular y que debo cambiar de equipo para que funcione......me decepcionó totalmente.sugiero por favor actualicen el sistema para evitar problemas de este tipo,not_applicable
1462,Una reverenda porquería su app.. . Siendo una entidad que cuenta con personal especializado en el tema... no son mas que unos ineptos y que no pueden mantener una simple app... Mejor digan que está aplicación no es segura ni fiable.. . Y nos evitamos renegar... tengo una emergencia y no puedo hacer nada. Malísimo.. . Porquería de App,not_applicable
1463,"Al principio me funcionó bien, pero ahora la aplicación tiene muchos problemas con la carga e inicio de la misma, y te anuncia que ya intentaste tres veces...Espero que lo solucionen cuánto antes.",authenticity
1464,"No sirve en nada la actualización es más , ya no se puede ingresar a la aplicación. Porfavor una solución rápida y sus cambios en la aplicación antes de subirla a PlayStore ustedes mismos resteen el mal trabajo que realizan",not_applicable
1465,Desde las dos ultimas actualizaciones está pésima no funciona y nos perjudica mucho hacer nuestras transacciones..perdemos tiempo en salir a buscar un banco o agente. arreglen esto ....no deberían actualizar con algo q no funcina ..arreglen si no sáquenlo del play store no sirve,not_applicable
1466,"Hay una actualización que se puede hacer dentro del aplicativo, se puede yapear pero esa opción es muy mala, siempre que quiero hacer un yape termina en ""en estos momentos no podemos atender su solicitud "" cuando realmente se necesita no sirve.",not_applicable
1467,"Hay muchos problemas. Quiero hacer transferencia interbancaria y aparece que la entidad bancaria no existe. Luego, para transferencia a otra cuenta del mismo banco tampoco lo permite. Y a veces quiero ingresar a la app, pero no se puede. Puros inconvenientes.",not_applicable
1468,"Totalmente pésima está aplicación no sirve para nada, no se puede ingresar, te informa que no podemos verificar sus datos se congela mucho, llevo más de 6 meses queriendo instalar.",not_applicable
1469,"No me permite ver mi cuenta, desde que activé el ""token"" me pide actualizar mis datos, carga y me bota de la aplicación, nuevamente ingreso, carga y me bota. Pésimo.",authenticity
1470,"La aplicación funcionaba bien hasta antes de la pandemia, luego parece que se saturó su sistema y empezaron con sus mendigas actualizaciones que sólo empeoraron la experiencia del usuario. Si no tendría que utilizar esta aplicación la cambiaría sin dudar por otra. Es una lástima que el Banco de todos utilice una aplicación tan poco útil.",not_applicable
1471,"Más de 1 semana y no se puede acceder a la app, pensé erróneamente que era por ser fin de mes pero es demasiado ya que con tanto incompetente trabajando no puedan solucionar este problema masivo.",not_applicable
1472,Hace meses trato de hacer transferencias interbancarias y no me es posible. Fui al banco y después de hacer una cola inmensa me dijeron q ya no use el token digital sino el de msm y nada. Que ineficiencia!!!,authenticity
1473,"Aunque ingrese mi contraseña correctamente, me sale que ya ingresé 3 veces de forma incorrecta. No es la primera vez que pasa y en la noche su app nunca funciona.",authenticity
1474,"E instalado y desinstalado la app, en la noche y en el día y nada de nada, me sale un mensaje de ""en estos momentos ....."" Y no me permite entrar a mi cuenta, ni siguiera me aparece la parte del loggeo pq inmediatamente sale ese cuadro de mensaje.",not_applicable
1475,No tenía incovenientes con esta app pero desde que se actualizo ya no puedo ingresar porque cuando pongo mi contraseña dice que la puse 3 veces de forma errónea lo cual es falso. No debería pasar eso porque hacen creer que cualquier individuo ha querido intentar acceder a nuestra tarjeta e información,authenticity
1476,"Pésima app. Pensé que era el tema de mi internet pero todos los otros aplicativos de los diferentes bancos con los que trabajo no tengo problema. Siempre el mensaje que envían es. ""En este momento no podemos atenderte, intenta más tarde""",not_applicable
1477,"Es una pésima aplicación, lleva mas de un mes fallando y no hacen nada por mejorarla, no se puede hacer transferencias, y encima piden actualización y luego sigue igual. Que ineptitud!!!",not_applicable
1478,"Quería revisar mi estado de cuenta y sale 3 intentos errados. Cuando no me equivocado en ningún momento en colocar mi clave. Deben arreglarlo, porque genera una preocupación innecesaria y sobre todo cuando uno requiere de urgencia revisar.",authenticity
1479,"Se detiene constantemente, cuando quiero entrar a verificar, aparece una notificación que dice que no está disponible por el momento y que intente más tarde. Deberían de mejorarla",not_applicable
1480,"Buenas, he actualizado la aplicación y ahora no me vizualiza mi cuenta ni movimientos , etc, etc.........figura solo mi nombre lo demás esta en blanco y me pide token para gestionas mis datos y creo que es físico(token), en estas fechas del COVID-19 todo token debe de ser virtual como las demás agencias,..........soluciones por favor es urgente.",authenticity
1481,"Pésimo servicio veo los comentarios desde julio y ya estamos noviembre y se tiene el mismo incidente sale error de 3 ingresos en la app y hasta ahora no lo han solucionado lo mismo pasa en su página, por favor verifiquen ello y tenga mejor experiencia de usuario.",authenticity
1482,Buenos días ..estoy bastante preocupada ya que el día de hoy al entrar a la app sencillamente me.pide mi clave ..la.coloque y me sale un mensaje que ya he intentado 3 veces de.forma fallida pero si recién. Estoy ingresando y es la primera durante el día es más de la semana...hasta el mes de setiembre me fue bien pero ahora en octubre ..no...o es que alguien quiere ingresar....necesito una explicación...gracias,authenticity
1483,"Buenas noches mi queja es que uso la aplicación para ser trasferencias y ahora me pide huella digital y que me acerque a ventanilla y de la nada se me desapareció 500 soles sin haber hecho ningún movimiento , y hasta ahora no entiendo que pasó se supone que no podía hacer ningún movimiento sin esa huella digital , ese dinero no me devolverán",integrity
1484,"La plataforma no me está funcionando, no me deja entrar en toda la mañana, y yo lo necesito, por favor arreglar, y si me dicen que instale de nuevo, o que reinicie, ya lo hice. 17 de diciembre, no funciona, o sea se queda ahí paralizado, no me deja escribir ni tocar nada, solo está ahí 😐",not_applicable
1485,"Muy lenta, la peor app de todas sufro mucho para poder ingresar a mi cuenta y a cada rato arroja Error intente nuevamente!!!! Me llegan a la punta de la T$&@/#!!!",not_applicable
1486,"Muy mala, varias veces me pasa que intento entrar con mi clave y sale que ya superé los 3 intentos fallidos, cuando recién es mi primer intento y con la clave correcta... Pero más tarde funciona con la misma clave... Pésimo, estoy cansada de eso.",authenticity
1487,"Disculpe, me pide actualizar datos, coloque el número del token y se reinicia la app, no puedo ingresar en otras palabras, funcionaba muy bien hasta que actualizaron la app, porfavor, alguna solución",authenticity
1488,"Se supone que las actualizaciones deben mejorar el app, sin embargo terminan estropeando el buen funcionamiento, deberían tomar acciones rápidas y cambiar al equipo de desarrollo por ineficientes.",not_applicable
1489,Que tontería de aplicación tiene errores de ingreso ....no reconoce dice que esta mal la información....y después de 3 intentos te bloquean 24 hrs que cólera enserio....deberían mejorar la aplicación tiene esos errores que nos atrasan,authenticity
1490,"Pésima... Actualicé la app, y me pide actualizar mis datos, pongo la opción y ahora me dice que en estos momentos no podemos atender su solicitud 😡😡 y no me deja hacer nada👎, pésima, deberían invertir en un buen programador o no sé, ya que hoy por hoy muchas personas utilizamos éstas aplicaciones para no estar yendo a los bancos🤷 pésima, pésima aplicación 😡😡",authenticity
1491,"Estoy insatisfecha, ingreso a la aplicación me pide actualizar mis datos ingreso el token y sale cargando y se cierra... Una y otra vez, y nunca puedo ver mis cuentas. Solicito apoyo en esto.",authenticity
1492,"Necesitan actualizarse inmediatamente, es una aplicación muy poco optimizada y demasiado básica para la cantidad de usuarios que tiene este banco. Contraten a un nuevo equipo de desarrolladores que sepan adaptarse a estas tecnologías, pues ahora todos usan las apps bancarias y la suya es, sin duda, la peor de todas.",not_applicable
1493,"Cada día peor, ya no puedo ingresar, ahora me piden que active clave dinámica, yo ya contaba con mi clave dinámica pero, nose porque me dicen que me vuelva a acercar a una agencia, claro como en sus agencias atiende de lo mejor, uno irá a perder el tiempo haciendo largas colas.",authenticity
1494,"Ahorita está siendo una pésima aplicación, pide actualizar tus datos, para ello tienes que introducir tu clave del token, se hizo eso y después nuevamente vuelve al mismo procedimiento, deberían de tomar en cuenta las opiniones de sus usuarios, llevo las de 5 días con ese problema y deberían de solucionarlo.",authenticity
1495,"El aplicativo no permite realizar ninguna operación, no se puede ingresar, se abre y automáticamente se cierra. Por favor solucionen este problema, muchos ciudadanos lo necesitamos.",not_applicable
1496,"La aplicación tiene como 3 meses fallando, no funciona la opción de trasferencia interbancaria, sigue saliendo que esta en mantenimiento, y nos hacen exponernos al tener que ir al banco.",not_applicable
1497,"Personal del banco no aceptan que su Appl. Tiene problemas, aducen que son lo teléfonos, cada ves somos más los que tenemos ese mismo problema que carga, se congela, no envía notificaciones etc.",not_applicable
1498,"Cada vez que quiero ingresar me sale este mensaje: ""En este momento no hemos podido procesar tu información,por favor intente más tarde"" ... Después de 30 a más intentos recién abre ... Pero como es el banco de la nación , el banco del estado , van a coger todos estos comentarios y lo van a tirar a la basura ,porque a uds no les interesa!!!",not_applicable
1499,"Desde hace una semana no puedo utilizar la app, desde que se pidió la actualización del la app... Sale la pantalla congelada que no permite digitar los datos .... Espero solución a este problema urgente",not_applicable
1500,"Desde la ultima actualizacion NO permite ingresar, no se puede completar los campos numericos, ya lo desinstale y volvi a instalar y nada , exijo que den solucion de una vez ya paso casi un mes con este problema",not_applicable
