ID,Comentario,Clasificacion_ISO25010
368,"Al inicio iba todo bien, pero se están presentando demoras para que llegue la clave dinámica digital. Por tanto, es muy dificultoso realizar operaciones desde la app. Solucionen ello, por favor.",authenticity
369,aplicación que no se abre,not_applicable
370,"actualizar el aplicativo hay días que no carga la clave dinamica, o demora mucho y no permite hacer nuestras operaciones eficientemente.",authenticity
371,xq me pide cambiar mi clave,not_applicable
372,la peor aplicación no sirve,not_applicable
373,no me permite ingresar para hacer movimientos por exceso de intentos que puedo hacer,not_applicable
374,pésimo por que cuando quiero hacer una. transferencia a un celular demora en llegar el token digital,authenticity
375,Corrigan la actualización..no actualiza nada... la aplicación falla .. me cambiaré a otra banca por la culpa de la aplicación,not_applicable
376,muy lenta la atención en las agencias bancarias,not_applicable
377,"esta con fallas la app demora en abrir, se congela",not_applicable
378,cuando no tienes la clave del Internet porque te pide la clave de tu tarjeta?,not_applicable
379,realmente la aplicación es una decepción cada vez que trato de abrirla me indica que no pueden procesar la operacion. no se para que esta si no se puede ni abrir,not_applicable
380,Disculpen Señores del Banco Nación quisiera saber porque la App me pide que Cambie de Clave me parece Extraño todo esto si nunca e tenido ningún Problema,not_applicable
381,cada vez que intento pagar con qr se cierra la la camara y despues la app se reinicia,not_applicable
382,por que me dicen q mi clave expiró y al intentar cambiarla me dicen q los datos son incorrectos . cuando ya puse todos mi datos correctamente ..por que tiene que expirar una clave ???,authenticity
383,hace tres días que no me permite visualizar,not_applicable
384,"desde un inicio está satisfecha que el BB se haya modernizado y transferir vía celular, resultaba de gran ayuda. Sin embargo a la fecha, es una tortura usar la app, no llega la clave dinámica en el debido momento o te sale que la clave dinámica ha sido caducada. Señores es una herramienta muy usada, agradecería solucionar teniendo ya miles de quejas por la misma situación.",authenticity
385,Un día de repente se quedó en la pantalla roja y nunca más volvió a entrar a pesar de reinstalarlo varias veces,not_applicable
386,"me sale clave invalida cada vez que entro ,muy mal enserio,arreglen el aplicativo",authenticity
387,Pésima app,not_applicable
388,no permite completar los datos,not_applicable
389,excelente,not_applicable
390,SE ACTUALIZO PARA ACTUALIZAR DATOS Y NO SE PUEDE AHORA NO PUEDO REALZAR NI UNA TRANSFERENCIA ME CAUSA PROBLEMAS,not_applicable
391,"problemas con la clave dinámica, se demora más de una hora en llegar, no se puede hacer ningún movimiento y aparte bloquea si lo sigues intentando, mal.",authenticity
392,"Deficiente ya voy 3 veces a ventanilla para afiliarme a banca por celular y en las 48 horas no me llega el mensaje con el codigo de confirmacion. Que problema, tengo que ir nuevamente a la ventanilla del banco. QUE DESGRACIA. CORRIJAN...",authenticity
393,no funciona q pasa,not_applicable
394,Muy mala app deberian aprender del Interbank ahora es con huella mas facil el acceso. Ademas; BN esta activando seguros sin antes informar al cliente.,accountability
395,deficiente,not_applicable
396,"No es tan eficaz, en vista que no se puede acceder con facilidad. o cuál será la falla...",not_applicable
397,no funciona,not_applicable
398,"Cada vez que quiero pagar un servicio, el servidor del banco decae y no puedo realizar ningún pago",not_applicable
399,No explica por qué no funciona la información del monto de mi pago,accountability
400,"No me permite hacer operaciones, me dice que es por cambiar de telefono o reinstalar la app, pero no sé si es por el horario, agradecería mucho que me den una respuesta. Pésimo!",not_applicable
