ID,Comentario,Clasificacion_ISO25010
56,un basura intento ingresar y me dice en otro momento intenté estoy como media hora intentando y no hay ningún cajero cerca además q tuve que esperar 20 min para q termine su servicio de actualización ahora estoy a 2 horas de mi casa sin poder ingresar al aplicativo,not_applicable
57,"no me llega la clave dinámica digital, se demora 1 hr",authenticity
58,Desde la última actualización me sale debes activar los servicios de Google para hacer uso de la aplicación.,not_applicable
59,"más de una vez me ha dado problemas, su lentitud para que llegue la clave dinámica en algunas ocasiones ha ocasionado que se bloquee.",authenticity
60,"estoy cansado de actualizar, al mes debo actualizar como 4 veces eso ya aburre al app se está volviendo un asco total",not_applicable
61,"Es una porquería esta aplicación, no tiene ningún suporte",not_applicable
62,no funciona,not_applicable
63,"No puedo realizar ninguna operación sin la clave, ya que esta llega con retraso. Es un problema recurrente para el que no nos dan una solución.",authenticity
64,desde ayer no puedo ingresar a la app ya desinstalé e instalé de nuevo y ya nada deberían de mejorar y dar soluciones de la app rápido,not_applicable
65,no abre,not_applicable
66,Por qué la App no permite hacer captura de pantalla???,accountability
67,ya lo instale pero no puedo entrar se sale la aplicación,not_applicable
68,estaba genial y de la nada dejo de mandarme mi clave dinámica porfavor solucionen eso.,authenticity
69,Debe ser más fácil los orientaciones PAE usuario,not_applicable
70,no puedo abrir el app en mi movil,not_applicable
71,"me dice que mi teléfono tiene root y ni siquiera le he cambiado el sistema operativo o usado servicios root, arreglen eso por favor",not_applicable
72,"la clave dinámica o no llega o llega después de dos horas. Solo le pasa con este banco. No puedo ni pagar otras tarjetas ni servicio alguno, porque todo gira en torno a la clave dinámica que no llega. Terrible servicio",authenticity
73,"Es horrible la app, no te llega a tiempo los mensajes de codigo de verificación, demora una eternidad y cuando llegan el sistema dice que ya caduco, horrible hacer las transacciones via esta app. Igual para ingresar a veces tira error cuando ingresas todos los datos bien, luego salen con que cumpliste tres intentos y te bloquea un dia entero, es un infierno, tienen desarroladores nivel coquito creo. Antes era mejor la banca movil.",authenticity
74,"Que mala aplicación, cuando la quiero usar me sale ""No está disponible en este momento"" y ese mensaje que casi siempre; y tampoco se puede realizar un pago con facilidad porque nunca llega la bendita clave dinámica ... mala malísima y dejen de actualizarla a cada rato, que molestia...",authenticity
75,sy yape hace quedar mal,not_applicable
76,me sale mode de depuración y no entiendo no me permite abrir mi app,not_applicable
77,"A la fecha junio de 2025 el token digital demora unas 6h en llegar la clave, es un chiste de mal gusto, cómo es posible que demore 6 horas en llegar la clave? tan malos son los programadores que trabajan para el BN?",authenticity
78,basura de aplicación no quiere enviar la clave dinámica,authenticity
79,No me deja ver el saldo de mi tarjeta :/ la anterior versión estaba bien ...por q ese afán de molestar a sus clientes de los bancos no entiendo. por qué sale depuración USB?,not_applicable
80,"Sugiero que la aplicación permita tomar imagen de la pantalla, para obtener un registro de los movimientos que uno realiza. No hay forma de obtener un registro detallado de los movimientos, y saldos por intermedio de la app. hoy domingo 29 de junio, hice 2 transferencias interbancarias inmediatas de 500 soles a otra cuenta Interbank, pero solo llegó 1, sin embargo fueron descontados de mi saldo en BN.",integrity
81,"es una porquería de aplicación que no funciona, no puedo ingresar pese actualizar cada rato.",not_applicable
82,"Pensé que era el único a quien le pasaba que la clave demoraba en llegar. Que se retrase 1 minutos podría hasta pasar, pero que me llegue luego de 3 horas es una burla. Deberían de solucionar ese problema, pagar el celular es algo que la mayoría de personas hacen y ahora mismo no están permitendo que uno pague al momento; nadie en su sano juicio te espera 3 horas para que le pagues.",authenticity
83,"Me gustaba más cuando podía realizar captura de las operaciones que realizó, ya que ahora no te permite hacer la captura de pantalla directamente",accountability
84,no puedo ver mi cuenta,not_applicable
85,Siempre se cae la aplicación,not_applicable
86,no carga,not_applicable
87,Mal,not_applicable
88,"por ratos no me deja ingresar, me pide permisos que no se dónde se activan",not_applicable
89,solocionar el problema de ingreso pide activación con Google,not_applicable
90,no manda código al instante para hacer depósitos,authenticity
91,descargue como 3 veces la app y no funciona. Tengo que estar en constante actualización.,not_applicable
92,por el momento no funciona mi app me dice que no se puede abrir en un emulador a que se debe?,not_applicable
93,no pasa nada,not_applicable
94,"La aplicación estaba funcionando genial la primera vez que lo instale, ahora está horrible. La clave dinámica digital demora demasiado en llegar y dificulta la realización de operaciones. Alguna solución urgente🙄",authenticity
95,Nose últimamente la aplicación de banco de la nación pide dar permisos en la aplicación nose a qué se debe este error por favor solucionar cuanto más antes,not_applicable
96,"Me sale un mensaje de error ""Esta aplicación NO puede ejecutarse en un Emulador"" Por favor señores dean solución a este problema. Necesito hacer mis transacciones con caracter de urgencia!",not_applicable
97,pésimo no logro realizar un yape o plin por qué nunca llega la clave dinámica porfavor solucio en lo a la brevedad URGENTE,authenticity
98,mirá que es la peor de todas las versiones no la bajen que se anularan tus datos de tu tarjeta y no te dejará entrar.,not_applicable
99,muy lento,not_applicable
100,Mala,not_applicable
