ID,Comentario,Clasificacion_ISO25010
532,"Muy antiguo el sistema o no sé, me ha fallado en lo momentos importantes, se vuelve lento y sale errores a pesar que el internet es bueno. Creo que su servidor está en sus últimas",not_applicable
533,Está fallando la aplicación no abre...se cierra solita.,not_applicable
534,"Hace más de 4 días la.app esta mal, no permite hacer transferencias o se cuelga",not_applicable
535,mejoren la calidad es un asco,not_applicable
536,Muy mala,not_applicable
537,Deja de funcionar últimamente muy seguido,not_applicable
538,La peor app de banco que tengo,not_applicable
539,Desde su última actualización la app está muy lenta y no te permite hacer transferencia por número de celular,not_applicable
540,Siempre hay problemas cuando quieres transferir dinero,not_applicable
541,"NO PUEDO HACER NINGUNA TRANSFERENCIA BANCARIA NI NADA DESDE HACE 2 DÍAS. EL PROBLEMA PERSISTE MÁS HOY, ALFUNA SOLUCIÓN URGENTE PORFAVORRRRE",not_applicable
542,Lo peor de lo peor,not_applicable
543,Es la aplicación mas lenta ... De los demás más bancos bien rápido ... pésima aplicación,not_applicable
544,"Con la nueva actualización demora demasiado en cargar, y encima hay errores nunca llega la clave dinámica, apesar que estoy afiliado con mi dispositivo móvil.",authenticity
545,Últimamente está lento lento no te puede votar el código nose que habrá pasado con la aplicación,authenticity
546,"Su aplicativo está fallando, no carga",not_applicable
547,Una lagrima el sistema de pagos. Si se pudiera poner menos estrellas le pondría menos.,not_applicable
548,Pésima la aplicación,not_applicable
549,La verdad hay días que todo ok luego no se que le pasa no puedo ingresar no puedo hacer transferencias es caso a la semana 4 o 3 veces pasa el mismo problema y por un día entero,not_applicable
550,"Mala app, cada vez que se desintala debes acercarte a ventanilla, y es muy lenta por gusto son las actualizaciones si van a actualizar vean esto",not_applicable
551,Se ha vuelto muy lente desde su última actualización,not_applicable
552,"Siempee sale k estan solucionando problemas, esta peor.",not_applicable
553,"Está fallando desde 17 de febrero, no se puede realizar ninguna transacción, desde que colocaron los pagos por QR, está presentando fallas, por favor corrijan el inconveniente, después todo ha estado funcionando perfecto.",not_applicable
554,"Estos últimos días la aplicación demora en cargar o simplemente aparece ""en estos momentos no es posible realizar la operación"" sería bueno que verifiquen pues me parece que es desde la última actualización. No puedo realizar transacción a celular, corrijan el error ya!!",not_applicable
555,Apenas y inicio y ya no quiere ingresar ni nada en serio que mala aplicación,not_applicable
556,Está aplicación cada vez peor si pudiera darle menos de una estrella lo haría con gusto...,not_applicable
557,"No funciona el qr, ni los pagos a celular, deberian darle un mantenimiento urgente, las largas colas en los cajeros es horrible.",not_applicable
558,Está última actualización deja mucho que desear. Terrible actualización.,not_applicable
559,no sirve para nada la peor aplicación se para colgado,not_applicable
560,No siempre está disponible y es lenta,not_applicable
561,"Pésima app cada día peor, no se puede nos hacer transferencia, ya van 2 días y no dan solución y lo peor que ni contestan las llamadas",not_applicable
562,"La app es buena, pero desde hace un par de días la experiencia es terrible.",not_applicable
563,no funciona,not_applicable
564,Una porquería la app,not_applicable
565,"Muy malo la app hace rato llevo queriendo entrar a la app pero no se puede, sale que lo intente más tarde y nada pésima aplicación",not_applicable
566,"La peor aplicación de banca que existe, lenta con muchas trabas y desactualizada, no sirva para nada cuando se satura simplemente deja de funcionar.. una porquería",not_applicable
567,No se puede ingresar y te sale un mensaje en este momento no podemos atender,not_applicable
568,Demasiado lento,not_applicable
569,Es muy lenta la aplicación,not_applicable
570,Solo una palabra muy mala,not_applicable
571,"Se para cayendo el sistema.Quiero señalar que ha mejorado estos últimos meses, pero igual se cuelga a aveces. Debería funcionar mejor. ¿Porqué el sector privado funciona mejor?",not_applicable
572,"Este aplicativo se cuelga y no permite utilizarlo con normalidad, genera incomodidad en el usuario, no lo puedo usar normal",not_applicable
573,A veces funciona bien pero a veces puedo pasarme hasta 3 días sin poder realizar ninguna operación porque la app se cuelga.,not_applicable
574,No logro ingresar a la app,not_applicable
575,Siempre falla esta app pésimo servicio,not_applicable
576,Esta teniendo problemas en el servidor,not_applicable
577,Muy muy lento las operaciones.,not_applicable
578,Aplicación actualizada falla demasiado no se puede hacer nada super lenta,not_applicable
579,"Desde la última actualización está horrible utilizar el aplicativo, demora en cargar y cuando carga dice no está disponible en estos momentos. Qué pasó señores del banco de la Nación.",not_applicable
580,"Una desgracia la aplicación, se congela a cada rato desde su última actualización y no se puede hacer transferencias porque tarda demasiado y sale error, además pongo la clave bien y la app no se abre y luego sale demasiados intentos inválidos, tengo que esperar 24 horas para intentar poder ingresar nuevamente a la aplicación",authenticity
581,"Antes de actualizar está mejor, ahora está muy lenta.",not_applicable
582,"No funciona para nada la app, y sigue sin funcionar y no les importa hacer nada",not_applicable
583,"Lleva días sin funcionar el aplicativo, siempre pasa lo mismo",not_applicable
584,"La aplicación me funcionaba muy bien, salvo algunas pocas ocasiones. Sin embargo desde su actualización del 2025 ha empeorado demasiado.",not_applicable
585,"Pésimo, pero pésimo, falla a cada rato, es lenta, no puedes hacer transferencias, siempre dice en este momento no podemos...",not_applicable
586,"Es una tontería este aplicativo, casi siempre no se puede realizar tranferencia con número de celular o QR. Mejorar el servicio.",not_applicable
587,Hasta cuando tendremos problemas con la aplicación. Todo el tiempo no se puede transferir,not_applicable
588,"Si la plicacion ya funcionaba bien para que actualizan colocando animaciones innecesarias que causan problemas, lento toda la app, reduscanle el sueldo al programador.",not_applicable
589,"Hoy tiene problemas mi aplicativo no abre, los otros bancos con total normalidad",not_applicable
590,Se tarda en abrir y no me deja hacer nada una vez logro entrar,not_applicable
591,La nueva actualización relentizo la app,not_applicable
592,Co-chi-na-da de aplicación 3 días y no funciona y si abre no se puede transferir ... Hagan algo no? O es tan difícil hacer una aplicación que si funcione???,not_applicable
593,Pésimo,not_applicable
594,Desde que pusieron la opción para pagar por QR el sistema se ha vuelto más lento y no permite varias veces hacer la transacción por número de celular,not_applicable
595,"Desde que le añadieron el QR en las transferencias, el aplicativo esta super lento , no funciona cuando uno lo necesita, se vuelve estresante , tienen mucho por mejorar",not_applicable
596,"Parece que a los desarrolladores de esta app no les pagan bien, la peor app entre todos los bancos y cajas, pésimo cada día",not_applicable
597,Se demora en cargar es el peor banco y aplicacion,not_applicable
598,la aplicación es demasiado lenta,not_applicable
599,"Ahora la aplicación no permite hacer transferencias, cada vez que deseo hacer un movimiento sale la pestaña de no se puede procesar e inténtelo más tarde.",not_applicable
600,"Esta aplicación presente problemas a la hora de realizar pagos o transferencias, una pérdida de tiempo",not_applicable
