ID,Comentario,Clasificacion_ISO25010
1111,No pasa nada con esta aplicación deberían mejorarlo todo cada ves que quiero ingresar solo aparece banco de la nación y después dice que no puede ingresar y sale a inicio otra ves es pésima está aplicación no entiendo por qué no lo actualizan bien cada ves una actualización es pésima es más cuando me depositan y quiero ver el saldo y no quiere entrar aunque ponga la contraseña correcta dice que es incorrecta,authenticity
1112,"Muy mala aplicación y sistema en el banco, siempre se deshabilita las propiedades para hacer operaciones en línea, no puedo hacer transferencias ni nada. Es la tercera vez que tendré que ir al banco para habilitar está opción, es un asco, los ing. De sistemas no trabajan, nose que hacen que no innovan. Quizás sean familiares o conocidos los que ocupan el puesto y no tienen ni idea de que deben hacer en esos cargos.",not_applicable
1113,"Cada vez está peor, a cada rato sale que has ingresado 3 veces tu contraseña y no permite hacer ningún movimiento o consulta. Además la tarjeta multired cada vez que pasa en algún comercio sale inválido. Hay q estar rogando q acceda al sistema sin problemas.",authenticity
1114,"Sigue el mismo problema la app no funciona, para que existe una app del bn si no va a funcionar? No se puede colocar nada de datos, pareciera sólo una imagen, con tanto movimiento financiero y no invierten en buena tecnología, todo por ser el banco de la nación, es una pesadilla su atención.",not_applicable
1115,"Muy mala, no hay facilidades de uso para todo hay que ir al mismo banco deberían agilizar mas la app ejemplo para cambiar los datos de usuario hay que ir al banco cuando todo eso se podría hacer directamente desde la app así como también algunas configuraciones de la tarjeta deberían realizarse directamente desde la app y no tener que ir a ventanilla para que lo solucionen.",not_applicable
1116,Esta muy pecima la app. Pide actualizar datos...y al momento de hacerlo pide el token pero.. Ingresa el token y sale es incorrecto.. Inténtelo otra Ve.. Lo intentado muchas veces y no hay resultados... Lo peor es que no permite realizar ningún movimiento,authenticity
1117,"Pésima aplicación, a la hora de ingresar pongo mi clave digital y sale que es incorrecta cuando no es a si y veo que muchos tienen el mismo problema, es algo aburrido e incómodo tener tal inconveniente y que después tanto tiempo no solucionen dicho error. Pésimo.",authenticity
1118,"Pésima aplicación, aparte de pedirte el código de mensaje de texto para cada operación que quieras hacer, te dice que ocurrió un error y tienes que entrar nuevamente para ver si se realizó la operación. Me sigo quedando con la app del Bcp que sí te muestra inmediatamente la operación que has realizado con todos los detalles.",not_applicable
1119,"Muy pésima mi experiencia a comparación de cualquier otra app de cualquier otro banco, cada vez que ingreso me hace cerrar el aplicativo y ahora me sale el mensaje de que ya intenté 3 veces siento que es la primera vez y la clave es correcta, por favor cambien de desarrolladores de la app están haciendo un pésimo trabajo.",authenticity
1120,Crei que era algun problema con mi cuenta o que algo hice mal... espere mas de una semana que el problema se solucione y nada... me sale que intente colocar la clave mas de 3 veces o solo carga y no llega abrir la aplicación.... solucionen el funcionamiento de la aplicacion.,authenticity
1121,"Pésima app , tenía que ser del Estado nunca funciona !!!! Nunca logro entrar a la primera tengo que intentar hasta 10 veces !! Encima te dicen que tú clave es incorrecta y se cierra la aplicación , deben actualizarla para que sea más fácil acceder .para el usuario",authenticity
1122,Lamentablemente está app no tiene nada de utilitaria..no sirve los fines de semana no abre para nada no se encuentra todos los servicios básicos para pagar. Es una lastima que el BN no se encuentre acordé con las demandas digitales actuales. Acaso no tienen equipo de informática...por eso mil veces prefiero banca comercial q estar perdiendo el tiempo con esta app. Les faltan muchos para a avanzar...vamos a anímense a dar un buen producto no es difícil trabajar de verdad.,not_applicable
1123,"varias veces se BLOQUEA hasta el día siguiente y dice que intente 3 veces errado cuando no fue así...por qué? o hay tantos intentos de hacker? .. otra cosa las transacciones lentas, la inmediata no me acepta más que la diferida, hmm deben mejorar no estoy muy seguro con el de empeño de la app",resistance
1124,"Sres. del BN. Todas las apps bancarias traen las cuentas que manejan sus clientes,ya sea en Soles o en Dólares. Lamentablemente, NO incluyen la opción de Cuenta de Ahorro en Dólares. Ojalá la puedan incorporar en próximas actualizaciones. Gracias",not_applicable
1125,"Si hubiese menos1000 ⭐ pondría esa opción. La app está cada vez peor. Intento y recontra intento ingresar para ver el saldo de mi papá y no me cogw el sistema.. me dicen clave errónea por más que la he cambiado 100 veces. Al igual con mi tarjeta, quiero revisar par ver la pensión de mi hij@ y no coge ni nada! Que en serio esta malísima.",authenticity
1126,"Una porquería total, primero lo de la clave y los 3 intentos y ahora sale que tengo que activar la clave digital, ayer y antesdeayer fui al banco por eso, y la aplicación sigue igual no me permite hacer transferencias ni ningún pago. Una porquería el Banco de la nación realmente y no solo en la app, en presencial igual. Lamentable.",authenticity
1127,"Cada vez que quiero usar la app, está se demora demasiado en abrir y otras veces ni abre. Cuando quiero realizar operaciones interbancarias ocurre lo mismo, se demora y me sale un aviso que no se pudo realizar la operación. Este problema lo tengo desde hace mucho tiempo, no me ayuda en nada. Super molesta con esta app que no funciona!!!",not_applicable
1128,"Cambien de Programador, Es Pésima la Atención en los Bancos y en el App Virtual También (No hay Opciones Prácticos) . Porque No imitan a los otros bancos, como ejem. interbank etc. (Cambien a todo el personal Anivel nacional te atienden renegando con mala cara) compren más el libro de reclamaciones está lleno.",not_applicable
1129,"El ""Ubicanos"" no funciona y se cuelga, sale mil veces un cuadro que dice "" banco de la nación aceptar"" lo haces y es infinito y jamás visibilizaste agente banco o cajero solo acercando mucho y por q, sabes q allí hay una agencia pero a simple vista no te muestra nada ni siquiera un globito. Arreglenlo porfavor por q sus colas son alucinantes, muchas gracias",not_applicable
1130,"Es muchas ocasiones, por no decir casi todas las veces que quiero ingresar, aparece un mensaje que dice que ahora no hemos podido procesar la información y que vuelva a intentar en unos minutos. La verdad es muy molesto estar al pendiente.",not_applicable
1131,"He actualizado la app, tal como me pidieron, pero al momento de ingresar me salió que no tenía clave virtual. Ingresé a Generar clave pero me salió su clave es incorrecta. La misma app se contradice. Ahora no puedo hacer nada porque superé 3 intentos. Antes no tuve ningún problema con la app",authenticity
1132,"Es una mala aplicación es pésima, no puedo consultar a cualquier hora ya que sale un mensaje diciendo ""en estos momentos no pueda realizar una operación"" Y no se puede transferir a otro banco casa vez que e querido me indican que no se permite , que honda con el banco la nación. Es una aplicación asquerosa. No la mejoran ni hacen nada por corregirlo.",not_applicable
1133,Siempre ponen una objeción sin haberlo.pir ejemplo.ahoriata me dice que ingrese mal mi clave 3 veces lo.cual no es real.y no puedo ingresar y la puedo probar que el ingreso es correcto y no se pir que dice que es erróneo y esto no es la primera vez Por favor mi opinion es real yo puedo demostrarles que ingreso correctamente mi clave y No. De tsrjeta y en la pantalla sale QUE ES INCORRECTO NO UNA SOLA VEZ SINO MUCHAS VECES YO DOGO LA VETDAD Y REPITO PUEDO CONFRONTAR CON LAS GRAVACIONES QUE TENGO,authenticity
1134,"No sé que sucede con la aplicación, no puedo ingresar a ver mis cuentas, desinstalé y ahora no quiere instalarse la app en mi teléfono, justo cuando ya está por finalizar la instalación se vuelve a reiniciar, solucionen los problemas pronto!!",not_applicable
1135,"La aplicación cada vez está peor, aparte que no puedo desde hace 2 años hacer transferencias directas, no se puede hacer ninguna transacción fuera del horario de oficina, me dice que ya ingresé 3 veces y me bloquea el acceso hasta el siguiente día y desde hace días ya no puedo ni pagar mis servicios porque el servicio no está disponible. Es terrible realmente.",authenticity
1136,"Para solucionar el problema de actualización de datos, se debe que realizar por medio del multired virtual, utilizando un navegador web. Yo al igual que todos los usuarios tuve el problema de que la app se cerraba sola, pude solucionar eso al actualizar mis datos por el multired virtual . Espero que le sirva.",not_applicable
1137,"Es demasiado pésima esta app espero que pronto lo mejoren porque no sirve de nada tener una app como la del banco de la nación. Porque al momento de pagar servicios me bloqueo la clave dinamica, tuve que ir a una agencia del banco para que lo solucionen y luego ya me bloqueo la clave de acceso a la aplicación... espero que solucionen todos los inconvenientes que viene generando a los usuarios que hacen uso de este aplicativo",authenticity
1138,"Pésimo; no puedo transferir, no puedo realizar pagos, no puedo depositar, siempre sale en este momento el servicio se encuentra restringido. En resumen no sirve para nada. Edit: sigue siendo pesimo ahora ni me deja ingresar a mi cuenta, me sale usted hizo 3 intentos fallidos de ingresar, que tontería a penas hice un intento y con mi clave correcta, va de mal en peor.",authenticity
1139,"Si pudiera ponerle 0, le pondría. Un asco de aplicación, errores de validación de datos, es lo peor del mundo, hace perder tiempo está app! Al menos esfuercence por contratar buenos programadores!!",not_applicable
1140,"La verdad que una aplicación prácticamente inservible, no me deja entrar diciéndome que he intentado entrar 3 veces sin éxito cuando nunca lo hice. Lo otro es que simplemente no permite que ingrese a consultar porque ""en estos momentos no se puede"". Arreglen eso que es una tomadura de pelo constante!!!",authenticity
1141,"A inicios me funcionaba bien, pero con el paso del tiempo siempre me aparece que no puedo ingresar a la app, me sale mensajes como "" no hemos podido procesar tu transacción"" "" contraseña equivocada "" cuando no he realizado ninguna operación.",authenticity
1142,"Pésima aplicación. Siempre que la abro me sale que no está disponible que intente nuevamente. Se queda colgada y nunca carga o te sale que ya has ingresado 3 veces incorrecta tu clave, cuando ni siquiera puedes ingresar. Si pudiera ponerle 0 se lo pondría. No sirve",authenticity
1143,"Es pésimo el app siempre está congelado la pantalla veo en banco de la nación no hay un buen programador cuando en otros bancos tienes toda la facilidad de transferir tu dinero de banco a otro banco en segundos en BN no tienes esa facilidad, no se merece ni una estrella no los recomiendo tener su capital en BN siempre van a tener problemas para hacer movimientos y transferencia",not_applicable
1144,No permite el ingreso a la aplicación de tu estado de cuenta. Solo suele mencionar. USTED HIZO TRES INGRESOS ERRADOS CON SU CLAVE. Cuando en realidad recién ingrese a la aplicación. Opte con borrar la misma pero es la misma tontería. SOLUCIONENLO!!!.,authenticity
1145,"La app está bien el mayor problema es que no se pueden realizar los pagos de la propia tarjeta de crédito, es un dolor de cabeza entrar a la banca por internet ya que el sistema se cae a cada rato, si activasen el propio pago de la tarjeta de crédito y los pagos inmediatos les subiría las estrellas",not_applicable
1146,"Desde hace semanas atrás no puedo utilizar la app debido a que me sale un mensaje que dice, ""La aplicación No puede ejecutarse en un Emulador"" por favor alguna solución, he deinstalado y vuelto instalar varias veces y sigue el mismo problema. En el banco no me dieron solución.",resistance
1147,"La última vez que la descargue ni siquiera pude utilizarla porque me indica que ""no han podido procesar la información"". Prácticamente la descargue para desinstalarla al cabo de 10 minutos. Espero que se solucione este problema porque me resulta importante para ver el estado de mi cuenta.",not_applicable
1148,"Qué incompetentes, no sólo los que están laborando en el banco, si no también su app, una reverenda porquería, no podemos entrar a hacer las transferencias o el simplemente INGRESAR, siempre y todo el tiempo, no nos lo permite. De mal en peor...",not_applicable
1149,"Cada vez está peor está aplicación...no se pueden realizar transferencias interbancarias, permanentemente sale mensaje de error cuando intento hacerlo...deben arreglar este problema, más aún en estos tiempos en que se debe evitar ir personalmente al banco... están afectando la salud de sus usuarios...ni que lo hicieran gratis, porque encima cobran comisión.",not_applicable
1150,"Es un problema, cada cierto tiempo, cuando deseo ingresar sale un mensaje: En éstos momentos no hemos podido procesar la información Intente más tarde...y nunca se puede ingresar, hay que desinstalar y después ir al banco a pedir tu token para realizar cualquier trámite por la app...es una desgracia.",not_applicable
1151,"Tienen que mejorar el aplicativo al principio no me dejaba ingresar luego de tanto insistir veía mi saldo pero ahora se congela la pantalla y me manda actualizar, presionó actualizar y no aparece nada, lo desinstalo el aplicativo y lo vuelvo a descargar y está igual, que está sucediendo.",not_applicable
1152,"Pésima aplicación para ser de un banco, no tiene facilidades incluso para denuncias o bloqueo de tarjeta, porque nunca funciona el app y el BN nunca contesta, dinero fácil para los ladrones, aparte siempre se cuelga, error de logeo diciendo intentos fallidos, las transferencias nunca funcionan, etc",authenticity
1153,Estoy en el extranjero más supuse que sería mejor antes de viajar hacer el trámite del tokken y así fue mas teniendo saldo en mi cuenta no me permite hacer ninguna transferencia solo me sale que no se puede debitar nada de mi cuenta. Y enserio es desesperante por que estos incompetentes te dan unos números para llamar y ni uno funciona !!!!! Preciso de realizar pagos y no lo puedo hacer. Me siento estafado Que carajos puedo hacer???😡 ......,not_applicable
1154,"Me parece que es una app inútil, poco eficiente como el banco que lo maneja, aveces no entra la contraseña , tienes que tener un día de suerte para que entre y normalmente dice estar en mantenimiento o intentarlo más tarde.",authenticity
1155,"La solicion que encontre para que se desconjele la app te permita utilizar el teclado, fue minimizar a una sola ventana pequeña (algunos celulares tiene pantalla dibidida y otros una sola pero pequeña) y se activo el teclado. Espero que les funcione. Saludos desde Arequipa.",not_applicable
1156,"La aplicación estaba bien hasta hace como 1 semana, ahora me pide ingresar la clave de token para poder acceder a mi cuenta y una vez puesta la clave se sale automáticamente de la aplicación, solucionen este problema por favor, pues ahora la app es totalmente inservible!",authenticity
1157,"La app está pésima, ni siquiera se puede ingresar a ver nuestros movimientos, es más se queda solo con el logo, ya son semanas que intento ingresar y nada. Por favor, arreglen el problema técnico que está presentando la app",not_applicable
1158,La App casi siempre está en mantenimiento y no se pueden realizar transferencias interbancarias. Para colmo cuando llamas te dicen que lo van a arreglar y ni aún así se arregla. Lo peor de todo que cuando llamas debes esperar demasiado tiempo por tienen una cola de llamadas larguísima.,not_applicable
1159,"Es increíble que la aplicación se cierre de forma automática, no permite tan siquiera ingresar para ver el estado de cuenta. Desde la última actualización el aplicativo es un desastre. Y eso que tengo un teléfono de gama alta por si piensan que mi dispositivo es el problema.",not_applicable
1160,"La app pésimo, arreglen por favor no me deja ingresar en las características, esta congelada, solucionen ppr favor, llevo mas de un mes con ese problema, espere pensando que lo solucionarían pero hasta ahora nada. Otra vez sigue con la misma cosa pésimo app, solucionen por favor, se quedó congelado",not_applicable
1161,"Tenemos la dificultad de no tener espacio en nuestros celulares por las aplicaciones que tenemos y usamos , nos piden actualizar y para eso tengo que desactivar, si ya tengo el app, quisiera continuar con eso, ahora por no actualizar no puedo transferir arreglen que fuera opcional la actualización.",not_applicable
1162,"No sé cuál es el filtro que aplican para contratar a su personal de servicio en ventanilla, lo cierto es que da pena como maltratan a las personas que no pueden expresarse muy bien, o que hablan otra lengua. Creo que eso es maltrato psicólogo, hay tanta intolerancia e impaciencia podría decir que hasta discriminación por gente que trabaja para este banco. Es una lástima, y cuando uno alza la voz se enojan y lo miran con desdén. Respecto a la app, no funciona desde ayer.",not_applicable
1163,"La aplicación funcionaba bien y ahora simplemente ni siquiera carga. La intensión de tener aplicaciones es para evitar las cosas q tenemos q hacer ahora, colas para hacer retiros, depósitos y consultas. Por favor solucionen lo más pronto.",not_applicable
1164,"No puedo ingresar al app, apenas entro al app se sale automáticamente y no me permite ingresar. Ya llevo así más de dos semanas. He desinstalado e instalado la aplicación más de 10 veces y nada. Necesito una solución por favor",not_applicable
1165,Esta app es una porqueria. funcionaba muy bien hasta de que de pronto sin razón alguna yano le da la gana de funcionar en mi dispositivo. Le doy clic y en ninguno de los campos funciona es como si estuviera lajeada. Horrible experiencia.,not_applicable
1166,"Desde el dia miercoles 22 de abril no se pueden hacer pagos de ningun tipo, no puedo pagar ss se demora y luego aparece un aviso de que no pueden ver el saldo; pagar tarjeta de otros bancos tampoco se puede demora mucho y luego sale un aviso de que no pueden realizar esa operacion que intente mas tarde. Pero nada no se puede por favor para eso hicieron la actualuzacion, la anterior version era mas rapida y realizaba las operaciones.Hagan algo. Al no poder realizar los pagos vamos a tener mora.",not_applicable
1167,"Me cambié a este banco, pensando que sería una buena opción y fue mala elección. Ingreso a la app y aparece msje que dice: ""EN ESTOS MOMENTOS NO HEMOS PODIDO PROCESAR LA OPERACIÓN"" y por ello no puedo ingresar a mis cuentas ni mucho menos, realizar operaciones.",not_applicable
1168,"Pesima aplicación, ya que lo pusieron obligatoria almenos deberían preocuparse por hacerla funcionar correctamente, no es posible digitar la contraseña una vez hecho un intento, luego he puesto la misma contraseña que cuando cree la cuenta y me para negando la operación, cambie de contraseña para ver si así hallaba solución a mi problema pero nada parece que es imposible lograrse aún poniendo la misma contraseña que acabo de crear hace menos de 1 minuto",authenticity
1169,"Pésima aplicación, siempre me sale que ya ingresé mi clave más de 3 veces ,si no es eso.. cuando abro la aplicación solo carga... Y nunca abre dice que están actualizando... Muy mala aplicación!! No se puede transferir ni hacer pagos tampoco..!! 👎👎👎👎👎👎",authenticity
1170,"No puedo hacer uso de la App, por que primero solicita actualización de datos. Pero cuando coloco la clave... me sale un anuncio: ""En estos momentos no podemos atender su solicitud"" Y simplemente no se puede hacer nada más. Éste aviso ya está varios días y cada vez que intento... me sale el mismo mensaje.",authenticity
1171,"Iba todo bien hasta hace unos días, ayer un poco lento... Y hoy no funciona, sale el mensaje ""en este momento no hemos podido procesar la información"" 😬.. tampoco puedo ingresar vía web. Confirmen si es la plataforma o la cuenta. Gracias.",not_applicable
1172,"Pésima, con la actualización ahora me dice que he digitado mal mi clave por 3 veces y no me deja entrar. Trato de comunicarme con los números de la mesa de ayuda y ninguno atiende, que mal servicio, deberían habilitar una opción aquí para no colocar ninguna estrella.",authenticity
1173,"Su aplicación es una reverenda MI€RD∆, acá cada rato se cuelga, se demora en cargar cada sección, y en todo momento aparece el mensaje de: en estos momentos no podemos procesar su solicitud. ¿Cuándo la van a optimizar? O si no tienen la capacidad mejor retirenla.",not_applicable
1174,"Cada vez que quiero ingresar o no se puede o bien se queda supuestamente cargando y no pasa nada, dicen que están resolviendo el problema pero ya son meses xd, todas las aplicaciones del estado son deplorables, pésimos, inviertan bien el dinero, programadores excelentes hay en nuestro país.",not_applicable
1175,"Desde hace varios días cada vez que intentó realizar una transferencia interbancaria o pago de tarjeta de crédito, sale en mantenimiento y no puedo hacer ningún trámite. Pésimo servicio, no ayuda a poder realizar pagos desde casa. Si pudiera, le colocaría 0 estrellas.",not_applicable
1176,"Me pide actualizar los datos pero al momento de hacerlo no me permite ingresar los datos respectivos, y lo peor de ello es que no puedo realizar ninguna transacción sin que antes no haya actualizado los datos. Solucionen esos inconvenientes que como siempre hacen inoperante el aplicativo.",not_applicable
1177,"No funciona pese a que tengo clave dinámica digital porque fui dos veces al banco a activarlo pero NADA, y hoy el operador me dijo que NO DEBO ACTUALIZARLO para que no deje de funcionar PERO LA APLICACION TE OBLIGA A ACTUALIZAR, no tiene sentido, es una pésima aplicación, que vuelva *551# por lo menos tenía lo básico .... Que cólera :/",authenticity
1178,Pésimo actualice y me afilie al token digital y me pide actualizar datos y doy aceptar y me bota de la aplicación justo ahora cuando tengo varios pendientes que realizar.. La actualización y el token digital solo empeoró las cosas de hacer transacciones y ahora no se puede hacer nada la fregaron.,authenticity
1179,"Por favor, deberían corregir el que congelamiento de la pantalla, el cual no permite ingresar a la app cuando uno quiere usarlo. Siempre es lo mismo. Lo desinstalé para volver a instalar, y el problema persiste.",not_applicable
1180,"Esta aplicación es una porquería, no sirve para nada, quise entrar para hacer una transferencia y me sale que hice 3 intentos incorrectos de mi clave, cuando recién era la primera vez, traté de entrar a otra cuenta y sale que no pueden procesar la información, lo mismo fue ayer todo el día, es una app inútil",authenticity
1181,"Estoy intentando ingresar a mi cuenta pero nada, solo me dice en este momento no podemos acceder o algo así, ya tiene tiempo que me falla la app y eso que recién lo actualice se supone que debería mejorar no ponerse más lento y tener problemas.",not_applicable
1182,"La app no funciona bien, tengo que abrirla como 2 o 3 veces para que recién pueda ver solo el estado de cuenta. Además regularmente me dice que ya hice 3 intentos (cuando realmente no hice no uno) y no puedo ingresar como por 2 días.",authenticity
1183,"Llevo todo el día tratando de ingresar, cuando pongo los datos me sale la pantalla de consignar un correo y cuando lo hago y le doy siguiente, nuevamente me manda a la pantalla para poner los datos de la tarjeta para iniciar sesión, así una y otra vez. Que pésima aplicación y que pésimo servicio brindan...",not_applicable
1184,Señores del Banco de la Nación llevo dos semanas con el problema del aplicativo del banco nación no puedo entrar para consultar. Descargo el aplicativo y me qparece un mensaje que dice el Banco Nación está experimentando bloqueos. He llamados dos veces a la banca y hasta ahora no tengo solución. Por favor dar solución a mi caso gracias.,not_applicable
1185,"Deberían actualizar la App para poder ralizar transferencias inmediatas a otros bancos, es increible que ya lleven mucho tiempo con ese mensaje de no poder hacer ese movimiento. Si ya es ineficiente con las limitaciones del horario, más ahora con esto de no dejar hacer transferencias inmediatas, hasta cuaaando???...solucionen estos problemas yaa..",not_applicable
1186,"Siempre es un problema abrir su aplicación, que picas veces se logra abrir. Y demora mucho pero mucho en procesar cada paso que damos en las aplicacion. Llamo a la central y siemrle con el cuento de que están actualizando sus sistema, pero nunca mejora nada",not_applicable
1187,Hasta hace dos meses aproximadamente funcionaba perfecto ahora siempre que abro la app se congela o dice en este momento no podemos atender; es frustrante cuando de emergencia se quiere hacer alguna transacción...por favor tienen corregir los errores.,not_applicable
1188,"Su aplicación no sirve desde la última actualización. Intento hacer un movimiento por su página web y demoró tanto en cargar que la clave de seguridad había caducado. Que pena que el mismo gobierno no pueda tener un sistema decente. Actualización: Su app sigue sin funcionar, hacen perder tiempo",not_applicable
1189,"Concuerdo con la opinion de flora isabel, al señalar que esta aplicacion es una porqueria porque hay que actualizar cada nada y encima hay que hacer cola para una pinche clave... efectivamente tienen que mejorar su sistema... cierto y recalco, esta aplicacion es una porqueria cada nada hay que actualizar hagan una sola aplicacion y punto.",not_applicable
1190,"Una porquería! no anda disponible, no se puden hacer transferencias porque ""en ese momento no pueden atender la solicitud"" es inestable, a cada rato se anda cayendo. No sirve de ayuda! Trabajen y traten de mejorar el servicio!",not_applicable
1191,"Cada vez pésima el app, no puedo ni ingresar a ver mi estado de cuenta, encima cuando logra cargar la app pongo mi contraseña y me sale un aviso diciendo que mi contraseña es errónea y que ya hice mis 3 intentos!! De verdad es un dolor d cabeza esto",authenticity
1192,"Necesito hacer una transferencia a celular urgente y la tontería quiere que ingrese la clave SMS, la ingreso y le saca de la app, al menú para poner la tarjeta. Hagan algo, pésimo servicio de aplicación, arreglenlo hacen perder tiempo a muchas personas.",authenticity
1193,"El aplicativo dejo de funcionar hace un mes aproximadamente, fui al banco y solo dan la solución de reinstalar y nada, no funciona. Deberían de tomar acciones, si no pueden darle solución quiten el aplicativo de la play store. Pésimo su app.",not_applicable
1194,"Pésimo servicio!!!! No puedo ingresar a la aplicación , me sale un mensaje que ingresado 3 veces de manera errada cuando he colocado bien mi clave y solo la coloqué una vez 😡😡 Y ni siquiera atienden en los canales de atención, ya llevo 1 hora llamando y nada!! 😠😠😠😠😠😠",authenticity
1195,"Constantemente está fallando, cuando inicio sesion, o quiero hacer algún pago sale que en estos momentos no podemos atender tu solicitud... no se puede hacer pagos a otras entidad más que las que aparecen y demora en aparecer la información.",not_applicable
1196,"Señores administradores del aplicativo BN, no entiendo por qué ya no abre el aplicativo en mi móvil. Me sale el siguiente mensaje: ""Ocurrió un problema con BN, BN se cerró debido a que esta aplicación tiene un error. Intente actualizar esta aplicación después de que el desarrollor proporcione una solución para el error"". Ya actualicé, ya reinicié, lo desinstalé luego instalé otra vez y no abre para nada el aplicativo. ¿Cuál será el problema? Gracias 👍🏻",not_applicable
1197,"Lamentablemente app deja q desear. No se puede realizar transferencias; constantemente se tiene que actualizar. Por favor tener en cuenta los comentarios de todos nosotros, que hasta la fecha no le dan ninguna importancia para solucionar...pareciera un saco roto..",not_applicable
1198,"He actualizado y me ha pedido el correo de notificacion. Mi telefono estaba inscrito en ventanilla para la clave digital y trabajaba con transferencias, pero ahora me aparece un aviso que debo solicitar en ventanilla, pero en la app me sale como que tengo esa opcion, pero no trabaja. Por actualizar la app se ha desconfigurado todo.",authenticity
1199,"Lamentablemente es una aplicación que no funciona, no sirve ,no cubre las espectativaa q nosotros los usuario nesecitamos.cada vez que quiero entrar dice ingreso su clave 3 veces incorrecta.cuando ni siquiera lo e hecho .o dice en éstos momentos no podremos hacer la operación intentéaa tarde y todo el día sigue así sin funcionar ...que pena q este banco no tenga una buena coordinación deberían anular está porquería",authenticity
1200,"Prácticamente solo sirve para ver tu saldo si no estás afiliado, le falta ser más eficiente a la app y al banco, a comparación de otras entidades que si puedes hacer tus movimientos bancarios sin tanta dificultad!",not_applicable
