ID,Comentario,Clasificacion_ISO25010
252,pésima actualizazion última que hicieron . a los señores encargados de esta app. antes podía hacer mis capturas de pantalla para poder tener un registro de mi saldo y así saber cuanto realmente tengo y no que se vaya mágicamente desapareciendo mi saldo. vuelvan a poner captura de pantalla. (por lo pronto estoy tomando foto desde el otro celular),accountability
253,"Buenas tardes,la verdad es buena cada actualización que se brinda,pero ¿podrían hacerlo también en el tema de usar la app sin necesidad de tener alta velocidad de internet?,cada que uso la app necesito tener alta velocidad y si no es asi se congela o sale la opción de no podemos atenderlo en estos momentos. Mientras las demás app si funcionan con el internet ilimitado normalmente.Gracias. Actualmente es 2025 y persiste el inconveniente,espero mejoren la app. gracias nuevamente.",not_applicable
254,te notifican rapido,not_applicable
255,"no permite capturas de pantalla, para mi es importante",accountability
256,No sé puede hacer capturas de pantalla del contenido del app,accountability
257,aplicación con mucho despecfectos,not_applicable
258,"La clave dinámica no llega, todo es una vaina.",authenticity
259,pésima..todo falla.,not_applicable
260,no sé puede descargar la app,not_applicable
261,Seguridad ante todo. Gracias,not_applicable
262,deberían dar más facilidad en créditos para incluir a las personas jóvenes en el mercado crediticio de forma segura,not_applicable
263,No puedo tomar captura cuando realizo yapes,accountability
264,"Arreglen su aplicativo, instale su actualización y ahora no me deja abrir, me sale active servicios de Google, pero si ya está activado, q porq. de app. ....",not_applicable
265,no sé puede usar la app dice que debo activar los servicios de Google no entiendo las otras app de los bancos si funcionan en el dispositivo,not_applicable
266,cada vez peor esta app,not_applicable
267,Xk en la última actualización pide que active los servicios de Google,not_applicable
268,Sería senial que se active el token digital desde el celular por que quita tiempo ir hasta el banco,not_applicable
269,cada momento se actualiza y debo ir al banco para que después de tres horas me atiendan y me den otro código.. toda una molestia,not_applicable
270,No funciona correctamente. Ya tiene días que sale su clave dinámica es incorrecta..Hice una operación y después salió este error. por favor arreglar está falla. No puedo estar así todo el día.,authenticity
271,regular,not_applicable
272,por k no abre la aplicación de banco de la nacion,not_applicable
273,la clave dinámica es muy lenta en llegar,authenticity
274,"Estoy de acuerdo y contento con el servicio y la forma de velar por la seguridad de sus usuarios y lo ecomico sobre el costo de las transferencias, tambien sobre el aumento del monto que se puede transferir diario esperando que nuestro Banco de la Nacion que es de todos los peruanos siga innovando asia el futuro.",not_applicable
275,ay muchas restricciones estaba mucho mejor antes.,not_applicable
276,no funciona,not_applicable
277,"deben dejar hacer captura de pantalla , así queda evidencia aquien se le transfiere😒 está fea la ultima actualización",non_repudiation
278,si es para mejorar pues bien,not_applicable
279,buena,not_applicable
280,con cada actualización arruinan la app,not_applicable
281,tiene falla no puede entrar pesimo,not_applicable
282,"Srs. del BN, que birria con esta aplicación ponganle más seriedad a su trabajo y al desarrollo de este app para que sea útil siempre y no algunas veces si y otras veces no.",not_applicable
283,se traba y nunca entra,not_applicable
284,muy malicima el app ..para enviarte el código de verificación demora más de 15 a 20 minutos a veces ni llega muy mal al inicio estuvo bien pero ahora está más peor,authenticity
285,la app no funciona muy bien cuando haces compras por internet ya no kiere habrir arreglen eso,not_applicable
286,no puedo entrar a ver mi saldo y otros mediante mi aplicativo Mobil,not_applicable
287,demora salir a la aplicación debe arreglar,not_applicable
288,no puedo ingresar tiene anomalías este aplicación,not_applicable
289,De manera frecuente no funciona el aplicativo. No llega el token digital.,authenticity
290,me dice que mi contraseña ya expiró y al momento de cambiar a la primera me dice maximo de intentos y cansa,authenticity
291,se demora demasiado en llegar la clave dinámica digital,authenticity
292,"demora demasiado en cargar el app y en mandar dinero.. y para transferir por celular esa opcion esta inservible, porfavor actualizen de nuevo y regularicen.",not_applicable
293,Demasiado lento,not_applicable
294,esta teniendo fallas,not_applicable
295,No puedo Utilizar el Aplicativo😔😔,not_applicable
296,"Cada vez peor, ahora pongo todos los datos correctos en el app y me sale datos erróneos, intentado nuevamente verificando los datos y los números y nuevamente error en los datos, ahora ya se bloqueó y no puedo ingresar.",authenticity
297,a cada rato falla,not_applicable
298,"cada vez la aplicación BN está peor, ya no me llega la clave dinámica cada vez q voy a realizar una operación...",authenticity
299,Servicio bien malo,not_applicable
300,deberian mejorar su canal de atención al cliente ya que demoran demasiado tiempo en atender y a veces ni contestan las llamadas,not_applicable
