ID,Comentario,Clasificacion_ISO25010
857,"No puedo ingresar al aplicativo, cada vez que quiero me dice numero de tarjeta invalida cuando lo he colocado correctamente",authenticity
858,"Es una tortura, como ir al mismo banco. Desastre de aplicativo.",not_applicable
859,Puro sufrimiento es esta aplicación. Es la peor porque%#%@; que puede haber.,not_applicable
860,Bacán,not_applicable
861,Mala atención,not_applicable
862,Bien,not_applicable
863,Pesima app,not_applicable
864,no debería haber un horario en q se te prohíbe transferir,not_applicable
865,"Su sistema es un problema, tener que hacer cola en la agencia si se cambia de celular o cualquier otro, es mucha perdida de tiempo",not_applicable
866,Pésima la aplicación cuando estoy por hacer una transferencia importante se queda congelado en la pantalla de inicio,not_applicable
867,"Esta aplicación es buena, pero tengo un pequeño detalle, el cual es que no puedo acceder desde ya hace un tiempo, lo desinstalo y vuelo a instalarlo y el problema continua, quisiera que se pueda solucionar ese detalle",not_applicable
868,Hola quiero activar mi clave dinámica digital y nunca me llega el código de confirmación,authenticity
869,Varios días no está funcionando que esperan para solucionar el problema,not_applicable
870,X que no se puede instalar app,not_applicable
871,No puedo entrar al aplicativo,not_applicable
872,Mala llevo 2 meses tratando de entrar a la aplicación pero sale error y no deja entrar,not_applicable
873,Está fallando la aplicación,not_applicable
874,No funciona,not_applicable
875,"Enserio nosé como puede haber tanto desinterés en el app, no funciona",not_applicable
876,Atención regular,not_applicable
877,"Muy buena la opción de transferencia a celulares, pero deberían ser más efectivos ya que en mi caso se demora y dice entidad no disponible o en este momento no podemos atender tu solicitud.",not_applicable
878,Sería bueno nuevas actualizaciones con lector QR y a veces no está disponible ya me pasó como 3 veces,not_applicable
879,Pésimo la aplicación,not_applicable
880,"Pésima su APP, mejoren!",not_applicable
881,No funciona el teclado,not_applicable
882,La aplicación es detestable ya es hora de innovar .,not_applicable
883,El aplicó muestra fallas no quiere abrir,not_applicable
884,"Como todo lo que es del estado, funciona pésimo. No abre, no avanza, se resetea",not_applicable
885,"No te deja hacer nada, sale que en este momento no te podemos atender, de verdad la peor aplicación",not_applicable
886,Señores del banco de la nación arreglen su aplicativo móvil.,not_applicable
887,Exelente,not_applicable
888,Debería actualizar la app,not_applicable
889,La app estubo bien por un tiempo y ahora me sale que me están robando de mi cuenta bancaria y quiero que solucionen eso,integrity
890,Nunca respone,not_applicable
891,"Acabo de volver a instalar mi aplicativo y no puedo ingresar,😒 ya son 3 días que vuelvo a ir ntentarlo y no se puede ingresar.",not_applicable
892,"No solo el aplicativo sino también la atención presencial, tanto dinero y no abren más sucursales del mismo banco",not_applicable
893,Que fastidio tener que ir al banco y tener que sacar la clave dinámica para poder realizar transferencias por el celular. Tengo que hacer una cola de casi dos horas para poder obtenerla.,not_applicable
894,Muy buena la aplicacion,not_applicable
895,"Ojalá puedan actualizar la aplicación, colocando algún dígito o algo así para que cuando vas a depositar no se vea el monto principal del dinero que se tiene en la cuenta.. Gracias 😘 bendiciones",confidentiality
896,"Últimamente muy mala ,no se puede ingresar y por medio de multired menos 🤦.",not_applicable
897,Bien,not_applicable
898,"No es funcional, pide actualizar datos para realizar cualquier operación, pero sale el mensaje: ""En estos momentos no podemos atender su solicitud"". Y se genera un bucle sin fin queriendo actualizar los datos . Ya lleva meses ese error.",not_applicable
899,Una reverenda basura. Uno quiere comprar algo tipo en la madrugada y no sé puede,not_applicable
900,"Voy días intentando entrar a la app y siempre aparece un mensaje de ""Intentar más tarde"", por favor, arreglen eso.",not_applicable
