ID,Comentario,Clasificacion_ISO_25010
2322,"Muy buenos dias, realmente se ha complicado el app no se puede hacer ninguna operación, inversiones que se pierde, quién se responsabiliza por favor tener más cuidado a sus especialista",not_applicable
2323,"El primer día todo normal, me pareció muy bueno para ver el monto de dinero, pero luego apareció ""realizó 3 errores de su clave"" sin haberlo hecho 😒 una estrella.",authenticity
2324,No carga la app deseo entrar a ver mis saldo y nada arreglen lo porfavor ya son varios días así. Vuelvo ha insistir arreglen la app porfavor no se puede ingresar.,not_applicable
2325,La pantalla de la aplicación lleva congelada más de 2 meses y hasta ahora no resuelven el problema. Lamentable.,not_applicable
2326,"No hay cambios. El Banco de la Nación debería tener la facilidad de Transferencias de dinero través de los celulares, sin necesidad de recordar el número de Cuenta, ni token. Se transfiere dinero de forma digital, rápida, segura y evitando llevar dinero en efectivo y ser victima de la delincuencia, sobre todo los adultos mayores. El Banco de la Nación tiene Convenio con el Interbank, podríamos incluirnos a su red PLIN, con el que se podria hacer transferencias con los babcos de su red.",not_applicable
2327,la aplicación no puede ejecutarse en modo de depuración ... esa es la frase q me arroja desde la última actualzación desde hace 1 semana. ya no puedo utilizarlo.,resistance
2328,"Esta aplicación está fallando hace meses, al querer abrir carga un rato y se cierra por favor solucionen lo más rápido posible ya que perjudican a sus usuarios.",not_applicable
2329,Muy mal xk no se puede entrar al aplicativo cada vez k Intento entrar solo se sale no deja ni k escribas tu clave de Internet sólito se cierra pueden dar solución lo más pronto posible k me urge entrar al aplicativo y hasta ahora no puedo entrar Deán solución xk es incomodo esta situación,not_applicable
2330,Estuvo funcionando muy bien luego me solicitó actualizar la aplicación y empezó a funcionar muy mal mejoren el sistema que sea mas eficiente y seguro.,not_applicable
2331,"Hace días que la aplicación no funciona, escribo a su página de fb para que me den solución y solo dicen que son intermitencias y que espere en el transcurso del día, y así pasaron semanas y no hay solución.",not_applicable
2332,"Una pregunta, no sé si soy el único que cuando quiere ASER un pagó por internet, ingreso todos los datos bien y siempre me dice tu banco a rechazado tu pago y después de demasiados intentos resien procede a realizarse el pago",not_applicable
2333,pésima la aplicación ya deberían de solucionarlo y ni siquiera por Internet puedo hacer mis transacciones porque me pide el token digital y el token digital solo se puede activar desde mi dispositivo que no permite el ingreso de datos.,not_applicable
2334,"Porque ME OBLIGAN a dar permiso de que hagan llamadas? No es suficiente que les haya dado permiso a acceder a mis contactos, ubicacion y almacenamiento.",confidentiality
2335,"Pésima actualización, no se puede digitar, no sale el teclado, comparto las opiniones de todos acá, deben solucionar este problema ya!!!",not_applicable
2336,"Funciona bien , pero Cada cierto tiempo . Tengo que volver a instalarlo. El detalle es que hay errores en el sistema y no me permite ingresar",not_applicable
2337,"El aplicativo no abre desde hace varios días, ya lo desinstalé y volví a instalar y sigue con el mismo problema, espero den pronto una solución.",not_applicable
2338,Es faltal esta aplicación.. Acabo de descargarla.. quiero ingresar y para nada me aparece el teclado.. Entro a otro aplicativo y normal aparece.. Pero en este nada que ver. Faltal en verdad.,not_applicable
2339,"Un desastre, que deficiwnte soporte tecnico, das con la clave correcta y sale incorrecta y horas y horas y nunca ingresa, no sirve eliminen la aplicación.",authenticity
2340,"Tiene problemas para el ingreso de los datos, la app bloquea la escritura y no permite la interacción seria bueno soluciones este problema en la brevedad del caso",not_applicable
2341,Una completa pérdida de tiempo al descargar esta aplicación. Nunca está disponible y no puedo hacer transferencias interbancarias...,not_applicable
2342,"Es una PORQUERÍA, PIDE TOKEN Y... no accede o está en mantenimiento, todo este año esta en mantenimiento, no accede o no se puede procesar, pidió actualizar y fue PEOR... ES UNA PORQUERÍA...!!!",not_applicable
2343,"Estimados banco de la nación.. trato de instalar pero no abre la aplicación.. por favor solucionar lo más pronto posible, estaba funcionando normal.. pensé que era actualizar así que lo desinstale y volví a instalar pero igual.",not_applicable
2344,"La App no esta funcionando desde el día de ayer 22DIC2020, espero que solucionen el problema, porque que esta App facilita muchas cosas.",not_applicable
2345,Pésimo el servicio de MultiRed virtual. Estoy en el extranjero y no puedo hacer ninguna transacción pese que antes de viajar avise y supuestamente se hizo la activación de token físico,not_applicable
2346,"Esta app es una kk. Casi siempre parece algún error de entrada, o están presentando problemas o supuestamente ya ingresé mi clave erróneamente tres veces",authenticity
2347,"Pésima experiencia, no puedo hacer transferencias interbancarias ,cuando entro al App me sale inténtelo más tarde y así.y lo peor q no hacen nada para mejor. Lleva mucho tiempo así , mala App",not_applicable
2348,Que pasa con esta app q no permite ingresar diciendo q ya intente 3 veces erradas y la cual no es asi al parecer q estan ingresando los delincuentes y no tiene buena seguridad esta app.,authenticity
2349,"Recién instalé y no puedo ingresar a que se debe? Para q la instaló sino se puede utilizar, está en mantenimiento??? Actualización??? Deberé hacer una cola de 2 horas en el banco??? Le pondría menos 5 estrellas.",not_applicable
2350,Antes le ubiera puesto 4 estrellas pero hoy no se merece ninguna porque sigue congelada la aplicación sigue pantalla bloqueada Y eso no solo en mi equipo celular sino también en otros usuarios el mismo problema qué pasa señores todos necesitamos usar la aplicación,not_applicable
2351,"Es lamentable que un Banco que engloba a todo el sector público tenga una aplicación tan mala. Lo mejor es que la banca privada se encargue de las remuneraciones, y la Nación asuma lo que corresponda a tributos. Pues no están capacitados para la dinámica económica de la actualidad.",not_applicable
2352,Esta wevada de app solo funciona hasta las 6pm. Es mas tienes q hacer tu cola de 2 a 3 horas para q en ventanilla te tengas q afiliar a mas wevadas para q funcione toda la app haber programador hazte una se mas competitivo como los otros bancos que estan 24h activos en su app. Ahora a la primera q ingresas en el día te manda que ya intentaste 3 veces con la clave.. que wevada creo q para eso te pagan.....menos 100 mil estrellas pa esta aplicacion,authenticity
2353,Quiero revisar si me llego una transferencia pero solo sale que e tenido 3 ingresos errados de clave ...no se porque y estoi intentando ya desde ayer y nada que funciona ...porfavor si revisan eso y mejorando la app,authenticity
2354,Cada vez que quiere ver mi estado de cuenta sale 3 intentos incorrectos es una porquería nose puede hacer ningún tipo de transferencia pese a tener el token digital,authenticity
2355,La aplicación no está funcionando en los equipos android marca Motorola. Ingresa a la aplicación y no permite ingresar ningún valor númerico,not_applicable
2356,"La aplicación falla ,no deja ingresar ,empieza la pantalla roja y no permite poner datos y automáticamente se cierra .Solucionen eso ya ,por favor.",not_applicable
2357,"Bueno después de tanto insistir por fin ingresé a la app, aunque se produjo error para volver a actualizar (lo desinstalé) es útil de todos modos",not_applicable
2358,"De lo peor, cada actualización empeora las cosas, y por eso cobran los programadores, como es del estado no hay problema.",not_applicable
2359,instalo el app y al querer abrir no entra sale una y mil veces error y error por lo menos mejoren eso o en todo caso saquen lo por q creo q no sirve y encima para poder opinar tengo q marcar una estrella esta aplicación no merece ni media estrella 🤨🤨,not_applicable
2360,Desastrosa aplicación deja entrar cuando se le de la gana y es así en todo el día solo se queda en la pantalla de inicio cargando o sale el error,not_applicable
2361,"Hice mi cola en el banco y me atendieron despues de varias horas, solicite mi clave dinamica ha funcionado dos meses y ahora esta fallando y me dice que tengo que ir nuevamente al banco para solucionar el problema, pesimo el funcionamiento del app banco de la nacion👎",not_applicable
2362,"A cada rato hay que estar instalando su aplicación porque no quiere ingresar o simplemente te bota en automático, podrían hacer su aplicación más estable",not_applicable
2363,"Deberían habilitar la opción de activar la clave dinámica Digital por el aplicativo, ya que en los oficinas hay demasiada colá y otras personas no disponen de tiempo para estar todo el día en el banco esperando",not_applicable
2364,La aplicación no abre . No sé que problema está pasando. Pense al inicio que tal era mi celular. Pero fue lo mismo en otros dispositivos. Solucionen este. Problema 😵‍💫😵‍💫,not_applicable
2365,No puedo ver mi estado de cuenta mi aplicativo se congela solo parece el color rojo gira y gira y luego sale solo ya actualice a cada rato y nada a solución porfavor,not_applicable
2366,La app necesita mejoras se satura demaciado por momentos no se puede ingresar al sistema y si ingresa no se puede hacer las transferencias.,not_applicable
2367,Hace tiempo ya no hace caso no se puede ingresar sale un mensaje diciendo que en este momento no se puede abrir intente mas tarde. Pedimos a los administradores que solucionen y nos den buen servicio y no estén jugando con la población,not_applicable
2368,"Cambie de teléfono y no puedo acceder a la aplicación!! Es necesitaría una actualización que solucione el problema, no se puede ingresar a la aplicación",not_applicable
2369,"De las peores app en banca Móvil. Se cierra sola desde mi Honor Magic 5 Lite. Y si la desinstalas y vuelves a instalar, ya no puedes hacer transferencias. Más fácil es con la app del Interbank y del BCP.",not_applicable
2370,Tenía mi token digital pero mi celular se reseteo y ya no lo puede utilizar realizaba pagos y transferencias y más con mi token ahora nada por qué se reseteo mi celular llame al banco y me dicen que tengo que volver a ir a un banco 🏦 más cercano y otra vez realizar los trámites y eso para mí es complicado por qué trabajo donde solo hay agentes del banco de la nació,not_applicable
2371,"Den una solución de una vez por todas ya que al parecer algunos no podemos ingresar a la app, solo nos cierra al ingresar y no podemos hacer nada ya voy varios días con este problema",not_applicable
2372,Tengo problemas con la aplicacion cuando llega el mensaje Token el codigo desde que me inscribi al token ya no puedo hacer pagos con tarjeta Visa por internet si quiero hacer pagos con el aplicativo no puedo me sale habecea que ya es muy tarde y recien son las 6 pm,not_applicable
2373,"Mala app desde hace tres semanas no puedo abrir el app, en el banco me dicen que es mi equipo un Motorola e22 y eso es falso porque una compañera tiene el mismo modelo de celular y su app abre normal. Esta app es un porquería.",not_applicable
2374,"Qué pasa con la app, intento entrar y sale que ya hice tres intentos errados de la clave y no los he hecho. No se puede ingresar.",authenticity
2375,"Pesima aplicación no carga nada solo dice en estos momentos no podemos atenderlo desinstale la aplicación y lo volvi a instalar problema persiste, ingrese por la web y si ingresa. Arreglenlo porque no sirve.",not_applicable
2376,"En vez de facilitar las operaciones, hace perder el tiempo, se congela y no deja ingresar a la cuenta; pésima App.",not_applicable
2377,"Mal muy mal ,me fui al banco de megaplaza medio dia para atenderme y actualizar mi targeta y ahun me dan trabajo para casa que ahi genere mi clabe por internet sin embargo llegue a casa y requiere del personal directamente del banco para actibar ...experincia mala y la atencion de ultama categoria,el estado debe colocar personal calificado acorde a la necesidad del usuario y en un tiempo debido .....veo cientos de quejas .,pero de nada sirve por que es el estado quien debe colocar profecionales",not_applicable
2378,Lamentablemente cuando justamente quieres hacer un pago o una transferencia falla el Sistema y no puedes hacer nada y solamente te da salida abrir a un agente o hacer tu cola en el mismo banco.,not_applicable
2379,"Intento ingresar una y otra vez, pero la app me dice en estos momentos no hemos podido procesar la operación y que intente más tarde, llevo semanas así por favor solucionen esto, pésimo servicio, en serio da coraje",not_applicable
2380,Luego de la actualización no puedo ingresar a la aplicación ya q no me aparece el teclado para así poder ingresar mis datos y hacer uso de la aplicación.Necesito entrar a mi app del banco.,not_applicable
2381,"Instale la aplicación pero al abrirlo se cierra automáticamente, me sale un aviso que es problema de la aplicación. Pésimo",not_applicable
2382,"Si pudiera le pondría 0 estrellas qué horrible servicio tienen, pocos agentes, pcoos cajeros y si los hay solo hay uno o solo uno funciona, no recomiendo este banco para nada, menudo asco dio el tener que poner mi dni y que su cajero no me lo reconociera, hasta bloquearme la tarjeta por 24 h. Bravo",not_applicable
2383,Demora demasiado en abrir la app y en otros casos no se puede abrir porque sale que no ha podido procesar la información. Esta muy mal ahora,not_applicable
2384,"Desde la última actualización no responde la aplicación, no me deja poner mi el número de tarjeta ni mi clave de internet, ya son varios días que vengo desinstalando e instalando. Pronto solución por favor",not_applicable
2385,Desde la última actualización No puedo acceder a la app. Abre pero la pantalla táctil no responde. Sólo tengo ese problema con esta app.,not_applicable
2386,Una basura de app en todo momento sale el mensaje en estos momentos no se puede ... Y luego sale ya intento 3 veces cuando nisiquiera uno ingresa ... Una mrd de app,authenticity
2387,Que pasa que ahora tengo que acercarme al banco a solicitar una clave token???? Si antes se podía visualizar sin tanti trámite. Pésima actualización. Y con las inmensas colas que se forman en sus bancos o sea no me sirve ahora la aplicación????? Solucionen pronto!!!,not_applicable
2388,"No ingresa, vengo 3 días esperando que funcione la app y hasta el momento nada, instalé y desinstale y sigue sin funcionar, pésimo servicio del banco de la nación.",not_applicable
2389,"Por q??? está muy lento demasiado lenta la app q pasa , más piden actualizar y es peor se vuelve más lento 🥱 ... Solucionen !!!!",not_applicable
2390,"Estoy tratando de hacer una transferencia a otro banco justo en este momento y no puedo. Todo el fin de semana esperando porque solo se permite de lunes a viernes de 8:30 a 4:30 y ahora salen con que están en mantenimiento, no es la primera vez. Es urgente y tendré que salir de la zona de cobertura.",not_applicable
2391,"Es una tontera no funciona, no actualiza sale el fondo en rojo nada más, no puedo acceder, que pésima app.",not_applicable
2392,"Pesimo no permite realizar transferencias, siempre sale error, y en ocasiones sale error y se hace la transferencia sin arrojar los detalles de la transferencia.",integrity
2393,La aplicación no funciona está como lageada reinicio muchas veces el aplicativo esta mal el servicio del banco de la nación no pasa nada pésimo. Sersivicio,not_applicable
2394,"No parece estar funcionando bien la app ya·lo instale varias veces y cuando está cargando desaparece, por favor resuelvan ese problema.",not_applicable
2395,"La app me pidió actualizar, después de esto ya no puedo acceder, me sale ""La aplicación NO puede ejecutarse en modo de depuración"" por favor, cómo hago para poder acceder al app. Gracias",resistance
2396,Señores del banco de la nación asta cuando estará así el app creo q ya deverian solucionar el problema del congelamiento son más de tres meses q está así por favor pronta solución gracias.,not_applicable
2397,"Pésima no puedo ingresar al app de Banco de la Nación, me dice : usted hizo 3 ingresos errados de su clave. Cuando no he ingresado espero que solucionen ese inconveniente. 😠😠😠",authenticity
2398,"Es una lástima que la aplicacón se cierra y cuando se vuelve a ingresar se congela, ¡Mejoren su servicio!",not_applicable
2399,Pésima no solucionan el problema de ingreso con eso de los 3 intentos fallidos y leo comentarios que todos con lo mismo y no tienen la capacidad de solucionar el problema si pudiera no darle ni una estrella créanme que no les daría nada,authenticity
2400,Disculpen pero aveces la falta de conocimiento y creernos y habilitar cosas que no nos competen traen consecuencias como las que comentan.. en resumen no es culpa del banco que cada uno de ustedes no sepan usar un celular .. les explico tienen que entrar al moso desarrollador de su celular y deshabilitar el modo de depuración por USB nada más fácil que eso.. para la proxima primero aprender a usar un celular y luego comenten ... Seres especiales...😂,resistance
