ID,Comentario,Clasificacion_ISO25010
1330,"Al BANCO DE LA NACIÓN, le importa poco o nada la opinión MASIVA DE LOS USUARIOS. Algo tan sencillo, no pueden solucionar? Yo tengo que sacar el dinero de multired y depositarlo en otro Banco que si me ofrece facilidad de transacciones rápidas.",not_applicable
1331,"Es una pérdida de tiempo, el banco del estado tan ineficiente como siempre. No puedo acceder, a pesar de estar afiliado a la banca electrónica. Porque suben una aplicación que no sirve. Más respeto a los usuarios.",not_applicable
1332,"Dejo de funcionar el aplicativo desde su última actualización, encima en los agentes dicen que también quitaron para ver el saldo en la cuenta, uno no sabe de sus transacciones, ni cuánto tiene en la cuenta",not_applicable
1333,La aplicación funciona con algunas deficiencias...por ejemplo en el caso que yo deseo realizar una transferencia o un pago me pide que este afiliado a la clave digital...sin embargo yo hace varias semanas he realizado dichas operaciones ya que yo contaba con token digital..y desconozco el motivo qyeaprace en sistema.,authenticity
1334,"Descargué la aplicación pero no puedo utilizarlo para realizar movimientos ya que me pide el token, el cual solo nos dan en una agencia bancaria y en estos momentos de mucho contagio por la cantidad de gente en las agencias bancarias, es un riesgo eminente acudir a ellas. Por eses motivos mencionados solicito se nos proporcione el token vía Internet previa confirmación del usuario.",not_applicable
1335,"Pésima aplicación. Desde que cambiaron a este modo de aplicativo obligatorio, los sábados y domingos no permite entrar a realizar ninguna transacción ni ver los saldos... En lugar de mejorar, empeoraron. Con el *551# no había ningún problema en este sentido.",not_applicable
1336,"Pésima actualización ya no se puede ni entrar a la aplicación, mi calificación sería -5 estrellas. Y para el colmo ya no se puede ni hacer consultas en los agentes, quieren que usemos si o si la aplicación; y con estos problemas de esta aplicación?? Que desgracia el Banco de la Nación, cada vez de mal en peor.",not_applicable
1337,"En verdad no sé porque tantas personas estan diciendo que sale error cuando ingresan la clave bien,a mi también me pasa lo mismo, y ahora sale que mi tarjeta está inoperativa cuando he sacado dinero antes de ayer, en vrd está una porquería la desinstalare, ni una estrella para esta porquería ni en el banco se puede confiar",authenticity
1338,"La aplicación no está mal pero me gustaría que también figure en la aplicación los préstamos de la tarjeta de credito, porque he tratado de buscar mi préstamo y no lo acepta. Sería bueno que lo agreguen como en otros bancos, que en la misma aplicación está la cta de ahorro, de crédito y hasta de dolares",not_applicable
1339,"Es ilógico que en plena tendencia tecnológica la app no funcione porque tengo que acercarme a una agencia para actualizar mis datos...en serio? Prácticamente no sirve para nada, ni para revisar saldo, para todo hay que ir a hacer una inmensa cola, como si todos tuviéramos tiempo para ello, deberían aprender de otras app.",not_applicable
1340,"La ultima actualizacion a dejado la a aplicacion inservible. Mucho falla, ahora ya ni siquiera se puede realizar operaciones cuando uno desea, hay que estar intenta e intenta. Antes normal se podia hacer operaciones sin sufrir mucho , ahora hay que resar para que se pueda. Pesimo.",not_applicable
1341,"Constantemente no permite ingresar bajo la premisa que ya ingresaste mal tu clave 3 veces, aunque sea la primera vez que intentes ingresar. Aveces nisiquiera te da la opción de ingresar, bastante mal el servicio.",authenticity
1342,"Que está ocurriendo con la aplicación? Ultamemte está fallando mucho. Antes funciona a bien y rápida. A ver si los creadores de esta app la mejoran, sale mucho error o no podemos atenderlo. Demora en acceder.",not_applicable
1343,"Desde la última actualización está que falla la app, deberían de quitar la restricción de horario, uno por emergencia se utiliza hazta altas horas de la noche y madrugada, y lo peor es que ahora ni transfyse puede hacer. Pésimo servicio.",not_applicable
1344,"Pesima, pesima, no funciona desde hace mucho tiempo, fui al banco y me.dijeron que es por que en mi celular np servia y que lo haga ver a un tecnico fui e igualmente no funcionaba puro descaste de tiempo, tienen que arreglar este problema urgentemente.",not_applicable
1345,"Le peor aplicación bancaria. No sirve para nada, solo para ver tu saldo. No se puede hacer pagos, transferencias, giros. Tanto dinero que tienen deben contratar a personas capacitadas para administrar la aplicación.",not_applicable
1346,"Siempre se cae la app, no me permite pagar ni hacer transferencias simples, siempre está en mantenimiento, que mala aplicación, ustedes generan que uno tenga que ir a otro banco o esa es la función de esta app, que nos vayamos a otro banco, pésimo.",not_applicable
1347,"Es una porquería la aplicación a cada rato la meten en mantenimiento que pasa ?los hackean mucho o que ? Uno no puede hacer sus transacciones por su mantenimiento que dura días y días ,el mes pasado igual paso lo mismo y ni avisan que días lo aran Pésimo",resistance
1348,"Todo el tiempo se está ""actualizando"", no permite ingresar porque ""has ingresado la clave incorrecta más de 3 veces, a veces no se pueden hacer operaciones por motivos que no explican.",authenticity
1349,"Ya son varias veces que me pasa esto, sale que intento 3 veces la clave sin intentar, llamo al banco y me dejan en espera 30 min y cuando pido que me digan el saldo de mi cuenta a través de la llamada se cuelga sola la llamada, les recomiendo sacar el dinero que tienen del banco de la nación y llevarlo a otra entidad más segura.",authenticity
1350,"Casi siempre hay fallas en su app y no se puede ingresar ""en este momento no hemos podido procesar la operación.Por favor intenta más tarde"" solucionen eso de lo contrario su app no sirve para nada ya que ni transferencias se puede realizar.",not_applicable
1351,"Muy mala aplicación, no se puede ingresar, llevo ya meses con este problema, se descarga ingresa y se sale en automático de la aplicación , y nadie del banco en cualquiera de sus plataformas les interesa ayudar.",not_applicable
1352,"Pésimo servicio, la aplicación falla demasiado. Cuando necesito verificar mis operaciones o mi saldo, tengo que ir al Banco porque lamentablemente la aplicación no sirve, era mejor cuando teníamos la banca por celular, ya que al menos era una opción cuando la APP fallaba.",not_applicable
1353,"Eh solicitado un token por sms y desde entonces no puedo ingresar a la app porque me piden ""actualizar datos"". Sin embargo, cuando ingreso la clave que me llega por sms automáticamente la app se cierra. También lo intenté por la web, pero me indicó error CD-1111 (no sé lo que significa). Por ningún lado puedo acceder al beneficio de realizar trámites virtuales. Además, eh estado llamando al banco, pero no contestan... ¿Cuál es el objetivo entonces?",authenticity
1354,"Pésima app, con cada actualización se van borrando los datos y hay que volver a ir al banco. No sirve ni siquiera para ver los estados de cuenta, por que simplemente te sale ""error, error y error""",not_applicable
1355,Hace como tres meses atrás la aplicación me funcionaba bien. Ahora no me deja ingresar. Aparece el mensaje de que hice 3 intentos erróneos. Hasta que no arreglen eso voy a tener que desinstalar la app.,authenticity
1356,De verdad que horrible esta app no cambia ni arreglan nada ni por respeto a sus clientes esta peor ahora se congela y ya tiene varios días no se puede ni llenar nada para ingresar a esta aplicación sigue tan mal parece que no le interesa en verdad sus clientes !,not_applicable
1357,Es súper incómodo ingresar y cada que ingresas te pide que actualices la aplicación no te da ninguna otra opción si o si la tienes que actualizar cuando necesitas hacer algo importante no puedes por qué tienes que esperar a que se actualice cambien eso porfavor,not_applicable
1358,"Buenos días, se debería poder hacer depósitos judiciales y por pensión de alimentos, no entiendo por que no se puede realizar y uno tiene que hacercarse hasta un agente o el mismo banco. Varios días que trato de ingresar a la app y sale el mensaje lo sentimos en estos momentos .......",not_applicable
1359,"6 meses con el problema de la pantalla congelada, no me permite escribir mis credenciales para poder acceder a la aplicación, he perdido mi tiempo haciendo cola por horas para que el personal del banco me diga que no sabe cuál es el problema y que me compre otro equipo celular, es algo absurdo, maldita la hora en que me me obligan a recibir mis pagos por este banco, solo es dolor de cabeza",not_applicable
1360,"Normalmente funcionaba. La última semana se ha puesto pésima, pide actualizar, pero no sé completa la actualización. Tengo varios días en esa situación. A ver si hasta el 24 de diciembre por fin logra actualizar, esperaré...",not_applicable
1361,"En estos días actualize la clave dinámica por qué no podía hacer transferencias, cosa que fui a actualizar para tener clave dinámica; y ahora me pide actualizar la base de datos, cosa que me deberían de enviar un mensaje para validar dicha operación, luego de tantos intentos me llegó un mensaje con un codigo, puse el código tal y como me le enviaron, puse confirmar y resulta que no es el código y me bloquearon por seguridad y no es la primera vez, me está pasando seguido y nadie da una solucion",authenticity
1362,"Hace dos semanas que no funciona el aplicativo, no aparece el teclado y por lo mismo no puedo ver el estado de cuenta ni hacer operaciones, porfavor al menos comuniquen el problema y den soluciones.",not_applicable
1363,"Pésima. Me pide que nuevamente me afilie a la clave digital, cuand hace un par de meses ya lo había hecho tuve que hacer una fila enorme y esperar más de cinco horas para hacerlo; para hoy darme cuenta que tengo que hacerlo de nuevo. No pensaba que tendría que hacer esa insufrible cola otra vez invirtiendo tanto tiempo.",authenticity
1364,"La app.no funciona de haces meses. Fui al.banco y me dicen que es mi celular, cuando si fuera así no funcionaria ninguna app. Es su app que no abre y no me.permite hacer nada. Malo que cobran comisiones y no lo arreglan. Pésimo, no dan solución.",not_applicable
1365,La aplicación me solicito acrualizar y al abrir la aplicación se cerró. Lo desintale y nuevamente reinicie. Nuevamente se cerró la aplicación al abrir. Otra vez lo intente 2 veces. Por favor revisar y solucionarlo.,not_applicable
1366,"Señores programadores de esta app , estaba tan satisfecho hasta el momento . El día de hoy he trabajado múltiples veces ingresar con mi clave correcta y le sale el irónico mensaje : "" no se puede procesar esta operación "" , favor de solucionar esto . Para mi es importante.",not_applicable
1367,"Pésima aplicación, nunca funciona, se supone que es una app para que de manera rápida puedas hacer tus transacciones y no estar haciendo colas, pero no sé cuál es peor el banco mismo o la app, 😠😠😠👎👎👎.",not_applicable
1368,Me parece que las actualizaciones no fueron las mejores. En repetidas oportunidades sale un mensaje que ya hice 3 intentos errados. Cuando no es así. Y si ingreso por la página esta demasiado lenta y también sale el mismo mensaje,authenticity
1369,"Hasta la fecha sigue sin funcionar el app, sería importante que emitan un comunicado, para informarnos si va a seguir funcionando el app o ya no. Y por favor basta de estar actualizando a cada rato el app, por estar en ese plan la jodieron.",not_applicable
1370,Horrible la manera en que la manejan. Cada vez que uno quiere ingresar tienes que actualizar la aplicación y cada vez es más pesada. No entiendo cuál es la supuesta seguridad que nos da al actualizar si igual los datos siguen tal cual la anterior,not_applicable
1371,"De mal a peor. Coloco mis datos correctamente y me sale error. Cuando ingreso por al web, normal. Aveces por que sale error en la app ya no me deja ingresar a la web por que intente 3 veces.",authenticity
1372,"Todo el tiempo tiene fallas, indica qje ya ingresamos 3 contraseñas cuando apenas y abrimos la app, sale mensaje de que en estos momento no pueden atender la solicitud, teniendo tantos recursos nuestro pais, no es siguiera capaz de tener una buena app del banco del estado.",authenticity
1373,La aplicación es muy mala no me deja ingresar y me sale el error has realizado 3 intentos fallidos cuando quiero registrarme.... Ojalá arreglen la aplicación porque nos dificulta para realizar nuestros tramite online.,authenticity
1374,"La aplicación falla demasiado, se intenta abrir y no se puede, sale un menjase que dice: En este momento no hemos podido procesar la operación, intente más tarde, es muy recurrente esta falla.",not_applicable
1375,"Mejoró de bloqueo por compras de pag. Externas para que no se haga compra de cualquier página cuando te roben, la tarjeta excepto que active la opción pidiendo clave la misma clave... faltaría la opción para ver giros que se realicen a la cuenta de DNI.",not_applicable
1376,"Problema: Actualización de datos desde la plataforma móvil actualizas y no funciona. Solución: actualizar los datos desde el portal web pide clave token o sms luego de actualizar cierra sesión y revisan desde la APP marcan la x y ya se tiene acceso, saludos.",not_applicable
1377,"Le falta mucho por trabajar a la aplicación, se cuelga y rechaza los pagos a servicios, se tiene que actualizar consecutivamente la clave dinámica xq no acepta la operación, la banca telefónica trabajaba mucho mejor...",authenticity
1378,"Casi siempre cuando más se la necesita falla esta aplicación inservible y de tiempo en tiempo dice ""usted tiene 3 intentos errados"" cuando no es cierto. Eliminen esta aplicación o a los creadores denunciénlos.",authenticity
1379,La aplicación siempre presenta problemas en el acceso. Una es que no carga; dos es que no reconoce la contraseña y la da por errónea e impide que ingreses. Y tres que el Banco de la Nación no lo corrige el error.,authenticity
1380,"Cómo siempre la aplicación sigue siendo pésima, casi ni uso y cuándo intento hacerlo siempre hay problemas. Ahora me refiere que tengo tres intentos errados en mi clave. Que mal... Habrá una actualización!!!!!",authenticity
1381,"La aplicación no funciona bien desde hace unos días,he probado desinstalar y volver a instalar sigue igual , no permite el uso del teclado para poder editar para poder ingresar a la aplicación, corrija eso por favor",not_applicable
1382,"Lo mismo de siempre, dias y dias con la respuesta de mis 3 intentos fallidos cuando ni he he podido acceder. Era facil revisar el estado de cuenta y los movimientos, pero con esta falla no se puede hacer ni eso.",authenticity
1383,"La última actualización obliga a verificar los datos, para ello pide la clave de tokem y una vez coloco la clave se reinicia la app y ya no se puede acceder, en las actualizaciones pasadas podías obviar esa parte pero ahora no se puede y la app es inservible.",authenticity
1384,"Funcionaba bien, hasta que llegó la opción de actualizar primero, le doy click en actualizar, ya van 24 horas que no se puede actualizar y tampoco puedo ingresar . . . No se cual será la solución . . .",not_applicable
1385,"Esta app no funciona, dice q tengo que generar mi token digital y ya lo hice pero aun así no funciona. La app dice q debo solicitar token físico pero en el bco dice q eso ya no existe q solo hay toquen digital q en mi caso no funciona y nadie me puede dar solución. No puedo hacer movimientos bancarios debido a eso.. SOLUCIÓN PORFAVOR es injusto App NO FUNCIONA",authenticity
1386,"La peor App de Banca Móvil. No me deja ingresar a la aplicación; no se puede hacer transferencia inmediatas, cobro excesivo, y demora, con las transferencias diferidas. Cada vez peor está App, igual que su atención presencial.",not_applicable
1387,"Me sale un error. ""En estos momento no hemos podido procesar la operación. Porfavor intentar más tarde."" Voy más de un mes con ese error,e desinstalado y vuelto a instalar y me sigue apareciendo lo mismo Solución!!!!!",not_applicable
1388,"La app tiene problemas constantes de que ni siquiera abre, sólo justifica con ""En este momento no hemos podido procesar la operación..."" No se puede hacer nada! Toca migrar a otro banco que no sea tan basura de no solucionar los problemas de su app",not_applicable
1389,"No pasa nadaaa se, bloquea y no entra la App se cuelga y es más cuando quiere ingresa la app y cuando te da como respuesta que ingresaron 3 veces mal la contraseña, no vale para nada esta aplicación y es más no acepta ni las transferencia inmediata",authenticity
1390,"Muy mal edta congelado ,arreglen esto ahora mismo ,hay muchas personas como yo en la misma situacion de desespero sl querer saber el saldo o querer una transaccion ,no sirve ,no permite na.pense que era la linea ,pero no ,porque en reiteradas oportunidades reviso y no hay solucion ,solucionen por favor ,o ense caso quiten esta aplicación que no sirve para nada en estos momentos .......................",not_applicable
1391,"Una porquería de aplicación. Piden ""generar una clave"" y luego señalan ""contraseña incorrecta"" cuando recién estoy creándola!! Encima ya no tengo acceso porque supuestamente ""hice mal tres intentos"".",authenticity
1392,"Es malísima, si comparamos con otras pierden de lejos, me piden actualizar y nunca se realiza la descarga, mientras está en ese proceso no puedo usar la aplicación, es más me parece que nadie leerá este comentario.",not_applicable
1393,"La aplicación mas pésima y estresante, no suelo comentar mal, pero que pésimo, para que funcione debo instalar y desinstalar constantemente la aplicación, minimo preocupense por mejorarla, mas aún en estos tiempos que se requiere de medios digitales!",not_applicable
1394,"Mal muy mal. No carga ni si quiera para iniciar sesión. Antes se podía hacer transferencias inmediatas y ahora solo diferidas, y muchas veces se corta y ya no se hace la transferencia. Espero que puedan mejorar esta app.",not_applicable
1395,"Recientemente me uní a la banca movil, hoy ingreso a querer hacer mi primer movimiento y me pide actualizar, lo actualizo, y ahora ya no piedo ingresar, la pantalla parece congelada, no puedo ingresar ningun dato, lo desintale y lo instale, y esta peor, 🤔🤨",not_applicable
1396,"Siempre estan en mantenimiento según ustedes y lo único reiterativo es la ineptitud, a cada rato se cuelga la aplicación, no me permite hacer ningun tipo de ooeraciones en linea, actualicense estan en.la época de la carreta, si hubiera calificación cero con gusto se las daria",not_applicable
1397,"La app no funciona, no se pueden acceder a sus diferentes opciones, es imposible rellenar el número de tarjeta, DNI o clave, se queda congelada, resulta imposible acceder a la banca móvil. Solucionen ese problema.",not_applicable
1398,"Me afilie a la clave dinámica, le doy a verificar, me llega el código de verificación, pero al momento de aceptar, sale que hay un campo en blanco y no me permite verificar. Pero el único campo que tiene es el código de confirmación y aunque lo pongo me sigue saliendo lo mismo, lo que no deja continuar y obviamente no se puede ni entrar a ver el estado de cuenta mucho peor los otros servicios de la app. Pésimo la aplicación, trae mas problemas que soluciones",authenticity
1399,"Una aplicación que sólo hace perder el tiempo, se cuelga constantemente y por otro lado casi siempre te sugiere que intentes realizar la operación más tarde ya qué en esos momentos no te pueden atender. Este defecto ya viene hace un buen tiempo. Tenía que ser del estado. Por favor solucionen este defecto ya que ir a las oficinas del Banco es una tortura mayor.",not_applicable
1400,"Es un desastre, Inservible, la mayoría de las veces no funciona, tampoco puedes hacer operaciones en días de fin de semana o a ciertas horas. Lo peor en aplicaciones bancarias.",not_applicable
