ID,Comentario,Clasificacion_ISO25010
2282,"Solucionen el problema de ingreso a la app, se queda congelado, no sé desde cuándo está este problema, ¿acaso el estado peruano no tiene recursos para solucionar ese problema?",not_applicable
2283,No puede ser posible que haya que actualizar continuamente la Aplicación y para ésto tener que desinstalar otras aplicaciones.,not_applicable
2284,"Tanto en el banco y en la aplicación el servicio de lo peor, y solo porque mi trabajo trabaja con este banco es que tengo que aguantar la ineficiencia en cada ocasión que voy a que me atiendan.",not_applicable
2285,"La peor app no abre y se congela, todo lo dificulta.. nosé q esperan q no solucionan el problema Dios mío que desesperación",not_applicable
2286,"Deficiente aplicación, no es como en otros bancos que se puede utilizar a libre demanda, la aplicación aquí está habilitada de acuerdo a los horarios del mismo banco, de que sirve entonces si no se puede utilizar la vía virtual??? Pésimo!!!",not_applicable
2287,"Es pésima esta app,intento ingresar y sale un mensaje indicando que he colocado 3 veces mi clave errada, cuando no es así.",authenticity
2288,"Pésima app , siempre me sale actualice sus datos y cuando quiero actualizar , me dice en estos momentos no podemos realizar ..ojala soluciones sus fallas",not_applicable
2289,"Pésima aplicación, señores banco de la nación la App NO SIRVE ES UN DESASTRE solucionen el problema. Yo trabajo con esta App y no es posible que esté inoperstiva.",not_applicable
2290,No pasa nada pésima su aplicación siempre sale q en estos momentos no podemos atenderle etc mejor solo dejen la página para ver el saldo,not_applicable
2291,La app más despreciable que conozco no se puede ver ningún movimiento siempre está en mantenimiento. En pocas palabras no puedo hacer uso de mi dinero,not_applicable
2292,"Instale la app pero no abre se cierra sola, en dos dispositivos diferentes el mismo problema sistema op android 13 deben de solucionar urgentemente",not_applicable
2293,"Pésima aplicación, sale qué hay inconvenientes para abrir la aplicacion. Hagan bien su chamba y arreglen el problema.",not_applicable
2294,"En mi humilde opinión tiene para hacerle muchas mejoras, empezando por corregir el ingreso inmediato de la app, y de la seguridad no lo he notado mucho, por eso le pongo una sola estrella",not_applicable
2295,Utilizo la Nueva actualización luego opino. Espero haya mejorado las transferencias. Solo se pueden hacer diferidas. Al momento en mi opinión están en un 60% con respecto a las aplicaciones de otros bancos,not_applicable
2296,"No abre la aplicación, pensé que tenía que actualizarla pero ese no es el problema, cuando deseo ingresar se cierra rápidamente la aplicación",not_applicable
2297,"Por siempre se congela o sale que no esta disponible, se supone que es la manera en que uno consulta sus movimientos o depositos. No puedo ingresar hace días.",not_applicable
2298,"Esta app cada vez esta peor...cada veze dice que ya ingrese 3 veces mi contraseña incorrectamenre,y yo si la puse bien se me hace que terceros intentan entrar 😡",resistance
2299,"Pésimo aplicativo, desde la última actualización no se puede escribir e ingresar al APP, responsables los q autorizan su divulgación, afectando a muchos el pésimo trabajo.",not_applicable
2300,"Por qué no se puede entrar o actualizar,que está sucediendo con esta aplicación. Quiero ver mi cuenta si ya me depositaron mi sueldo y no puedo entrar.",not_applicable
