ID,Comentario,Clasificacion_ISO25010
2031,"Problemas de inicio de sesión. No puedo iniciar sesión usando mi clave web. Dice que ""Usted tiene tres intentos errados"". Cuando sólo intente una vez en el día.😡😡😡 Quiero una solución.",authenticity
2032,"Nunca he escrito una opinión en play store, pero desde hace más de una semana que intento ingresar a mi banca móvil y me sale el mensaje que mi contraseña es incorrecta y que el aplicativo presenta fallas, me quiero matar 🤠",authenticity
2033,"Hay un error en la aplicación, al ingresar dice que hay una actualización cuando ya está actualizada, solucionen eso.",not_applicable
2034,"La plataforma no siempre funciona, sale sistema en mantenimiento y uno debe de acercarse al Banco, el colmo acabo intentar hacer una transferencia y no puedo realizarla, debo de acercarme al banco, perdida de tiempo y riesgo.",not_applicable
2035,Últimamente me sale datos inválidos cuando si son válidos llame a la central a consultar y sale q mis datos están bien pero en la banca móvil sale lo contrario es un desastre quisiera alguna respuesta y q puedan arreglar ese problema,authenticity
2036,No funciona para las operaciones de pagos de celular y transferencia a otras cuentas.... Igual tengo que ir al banco ... No tiene gracia la app.. en todo caso no sirve.,not_applicable
2037,"Tengo 3 cuentas de ahorro y solo me aparece una, no puedo ver si en caso me cae algún deposito de las otras, se supone que eso debería aparecer, que mal su app",not_applicable
2038,La aplicación más mrd que hay. No se puede hacer nada con esto. Nunca puedo hacer transferencia. Y ahora está peor no puedo ni ingresar a la aplicación. Me manda intentar ingresar más tarde.,not_applicable
2039,"Pésimo, para que hacen actualizaciones interactivas si nunca pueden atender, ahora tengo una aplicación inútil y en época de pandemia cuando tanta falta hace.",not_applicable
2040,"Si tan solo pudiera demandarlos por todas las perdidas y molestias que generan con esta inútil aplicación, estarían podridos en la carcel. Debemos empezar a usar los medios para denunciar esta app, en el mismo Google play y en Indecopi.",not_applicable
2041,Estimados desarrolladores del banco de la nación la aplicación no permite abrir se cierra de manera automática y no permite el inicio de sesión agradecería que se pueda solucionar ese problema gracias,not_applicable
2042,Es la peor aplicación casi nunca abre por qué dice que se escribió 4 veces mal la contraseña. En conclusión es una mala aplicación opten por BCP u otro banco.,authenticity
2043,Pues esta aplicación no sirve quiero ingresar y me sale error intente mas tarde porque falla la aplicacion igual tambn es cuendo ingreso por pagina web no quiere cargar me sale error porque esta asi la plataforma no sirve !!!!!,not_applicable
2044,Realicé la actualizacion obligda que me pide. Para q me salga la aplicacion se hs detenido..... y no aparece en mis aplicaciones instaladas.... solo lo puedo ver en la tienda que dice instslada ....q colera,not_applicable
2045,"Desde hace meses no se pueden hacer transferencias interbancarias, el único mensaje es ""está en mantenimiento"", tan largo es el mantenimiento que en 6 meses no se da solución??",not_applicable
2046,Esta apareciendo el error de 3 intentos ... al ingresar correctamente la clave web. SOLUCIONEN DE UNA VEZ SEÑORES ESE PROBLEMA. A esta fecha 24/01/2022 se repite el problema 🤨,authenticity
2047,"Desde hace casi un mes cada vez que intento iniciar sesión muestra el mensaje: Lo sentimos intentelo más tarde, tanto así que ya la desinstalé porque no me ayuda para nada.",not_applicable
2048,"se actualizó a la última versión, pide el token, lo colocó y se reinicia la app. ya intenté varias veces. primero fue lo de la clave ahora esto. Arreglen porfavor",authenticity
2049,"La aplicación te pide actualizar a cada rato, y el cambio solo es el fondo de la app. No hay mejoramiento alguno.",not_applicable
2050,Pide actualizar y cuando se actualiza sale un mensaje de que en estos momentos no pueden atender mi solicitud. Osea no funciona si no actualizas y si actualizas tampoco funciona,not_applicable
2051,"sres programadores de la aplicación del app, tengo problemas al ingreso del. número de tarjeta está congelada el icono,no permite ingresar los números de tarjeta",not_applicable
2052,"Señores del BN no se puede ingresar a su app, he descargado y descargado mil veces y nada.. no permite ingresar los datos ni nada.. solo se cierra a los microsegundos",not_applicable
2053,"Pensé que era la entidad más segura y me equivoque, clonaron mi chip del operador Entel y se realizaron dos giros, realice mi reclamo en amabas entidades y ambos me declaron improcedente, como pudieron obtener otro chip con el mismo número cuando para eso nesecitan mis huellas dactilares, como lo pudieron dar dw baja si en ningún momento lo solicité ahora le pido a entel me q me muestre las pruebas en donde yo realice dicha operación y no responden el banco de la nación no prestar la mayor segur",confidentiality
2054,"Sinceramente el estado es tan inepto que no pueden optimizar bien una simple aplicación, abre la ventana 1 segundo y se cierra",not_applicable
2055,"Terrible experiencia , el aplicativo no abre y se cierra sin motivo alguno. Deben depurar el código y solucionarlo lo antes posible. La experiencia de usuario es paupérrima.",not_applicable
2056,"A un inicio todo muy rápido, pero luego de 3 dias la app ya no funciona(se paraliza) , espero que pronto le den solución a este problema.",not_applicable
2057,"Muy mal, pensé que mi celular estaba fallando. No aparece el teclado; no puedo realizar transacciones ... Me acerque al banco y me dice que ya está activado y nada . Sigue igual,hasta cuando será??????",not_applicable
2058,"Cada día peor! El aplicativo inoperativo, no se puede hacer transferencias, fuí al banco pidiendo permiso de mi trabajo más de 2 veces y hasta ahora sigue el mismo problema... cuándo mejorará???",not_applicable
2059,"Solucionen la app, no se puede ingresar ya que se cierra automaticamente o si logras entrar la pantalla se congela y no te permite realizar ninguna accion",not_applicable
2060,"Pésimo servicio ya llevo desde agosto esperando que solucionen elmproblema, no deja insertar nada en la aplicación, pésimo servicio la verdad. Cuando esté aplicativo glfue creado para hacer más efectivo los servicios del banco",not_applicable
2061,"Pensé que era mi celular, sin embargo es la aplicación, lo instalé nuevamente y está igual, no permite ingresar datos, hasta ahora no solucionan el problema es el colmo y en el banco te cobran 2 soles para verificar el saldo.",not_applicable
2062,"Dar solución inmediata , después de actualizar ya no deja poner la clave ni el DNI. Intenté desinstalar y volver a instalar se soluciono pero de desafilio la clave dinámica. Tuve que ir al banco para activar nuevamente. Pésimo el servicio.",authenticity
2063,"No me deja ingresar a la aplicación,se queda congelada la pantalla roja y después de unos segundo se cierra por si sola. ... Pésima aplicación",not_applicable
2064,"Que paso con el app? No permite ingresar... Se cierra automáticamente, no permite ni colocar los datos y se cierra... Ya actualice el app pero nada",not_applicable
2065,"No hace transferencias supuestamente por cambio de tecnologia de la entidad pero ya pasaron como 4 meses y siguen con el mismo problema, es una total lastima como trabajan para resolver el problema que tiene!",not_applicable
2066,Tengo problemas con la aplicaciones.. Desde la última actualización no puedo ingresar... Se congela la página no se puede introducir los datos necesito porfavor puedan encontrar una solución inmediata,not_applicable
2067,"Me pideron un día actualizar y po hice pero, de ahí ya no pudo ver mis movimientos, ni nada, siempre me sale el aviso indicando que debo actualizar, lo vuelvo hacer y sale y sale lo mismo. Cual es la solución",not_applicable
2068,"NO le daria ni una estrella sino fuera porque tengo que poner al menos una para poder dejar mi comentario y mi molestia porque es un asco de aplicación de verdad, cada que quiero entrar me sale que ya intenté 3 veces y que es la clave incorrecta cuando la clave ESTA BIEN PUESTA, deberían arreglar eso y no es la primera ves que me pasa ya es la sexta ves que tengo que estar cambiando de contraseña y aveces ni me sirve porque no me quiere dejar diciendome que es invalido.",authenticity
2069,"Es una de las aplicaciones más desagradables, totalmente decepcionado otros bancos su app móvil una maravilla, pero banco la nación más que servicio es un problema. Siempre deja de funcionar.",not_applicable
2070,"Este problema de la pantalla congelada es un fastidio. Solucionenlo ya porfavor , los demás bancos son normales y mucho más efectivos.",not_applicable
2071,El app es muy lento e ingresa en ciertos horarios además cada Vez que se actualiza hay que ir al banco hacer el papeleo de registrar tus datos. No justifica su creación.,not_applicable
2072,"La aplicación presenta fallas a la hora de actualizar tus datos para el token, la app me saca a cada rato cuando intento poner la clave SMS, deben mejorar y arreglar estas fallas",authenticity
2073,"Que mala app, no logro abrila y cuando se conecta la clave, figura como error, la web tampoco conecta tengo que ir a platafoma para hacer las gestiones que pudiera haber hecho virtualmente como otros bancos, que mal Banco de la Nacion y ni caso a todas estas quejas.",authenticity
2074,"Llevo como 2 semanas sin poder ingresar a la app se cierra automáticamente antes de poder ingresar mis datos, ya desinstsle la aplicación varias veces y nada.",not_applicable
2075,"No sirve, actualmente no permite entrar y cuando se quiere ingresar el App sale error de contraseña y te bloquea la tarjeta. Es un pesimo servicio y perdida de tiempo.",authenticity
2076,"No sirve, ya lo desinstale y volví a instalar varias veces, pero siempre ocurre lo mismo ... La aplicación se cierra antes de terminar de cargar, y no permite su uso.",not_applicable
2077,"No conecta con el teclado Arreglar el error, Para qué actualizar si no ba ha servir (se congela en la primera pantalla) No hay forma de ingresar datos de acceso",not_applicable
2078,"Es pésimo, nunca puedo hacer transferencias ni pagos. A pesar que he ido al banco varias veces y han registrado y activado mi teléfono. Las app de otros bancos sí funcionan, me voy a cambiar de banco.",not_applicable
2079,"Es sumamente incómodo que el aplicativo no permita hacer transferencias a otros bancos. Hace perder tiempo y nos expone a colas, más aún en pandemia por COVID-19. Antes todo estaba ok. Así como el cangrejo, fue para atrás. Lamentable.",not_applicable
2080,"Pésima aplicación, todos los días que intentó ingresar automatimente se cierra. La aplicación no sirve para nada, trae muchas fallas.",not_applicable
2081,"Le falta muchísimo desarrollo a la aplicación, no muestra claramente los movimientos que una realiza los números de cuenta a quien han sido enviado.",not_applicable
2082,"La aplicación está precima a cada rato tengo que estar intentando para abrir la aplicación, no carga y no se puede hacer tranferencia rápido es una asco, estaba mejor antes cuando marcabas *5151#",not_applicable
2083,"No permite hacer transferencia a otros bancos así sea diferida porque aparece un mensaje que no por le momento no se puede... Pero ese mensaje siempre aparece Además no debería poner horarios para poder realizar transferencia, otras entidades tienen su app y no presentan este tipo de inconvenientes",not_applicable
2084,Porque no funciona el aplicación app cuando quieroo ingresar para veer consultar se queda congelado y no me permite poner mis datos ya no funciona esta aplicación app hace un mes que no me permite ingresar por celular cada vez mas peor esta espero que arreglen gracias,not_applicable
2085,"Por favor, van dos meses desde su última actualización y no puedo ingresar al aplicativo en mi celular, trabajo lejos y es dificultoso para mí acudir al Distrito en el cual hay un banco de la Nación. He acudido a la misma cede en CHIMBOTE, pero no me dan ninguna respuesta a mis dudas. 🥲",not_applicable
2086,"Quiero ingresar a la aplicación y en el primer intento que hago (que por cierto es el correcto) me indica que ya hice 3 intentos ... Ahora se me ha bloqueado la tarjeta por cuarta vez , muchas gracias banco de la nación. un aplauso para los desarrolladores",authenticity
2087,"Es tedioso y regularmente estrésa no te permite ingresar a la primera, te dice clave incorrecta, en estos momentos no podemos acceder a la solicitud y varias cosas además a partir de las 10 pm hasta las 6 am nunca funciona",authenticity
2088,La peor experiencia tengo mi token físico y no me permite ingresar más q para ver mi saldo. Definitivamente marcando 551# era algo exelente con esta app es un desperdicio de tiempo y no funciona.,not_applicable
2089,Viendo tantas opiniones sobre esta app en verdad tiene razón la gente o usuario justo a hora quise ingresar a la app me indica que ise Tre ingresos errados de mi clave lo cual está mal esta app de la B. nación yo soy bien atento y precavido a estas cosas para que me indique clave errada la verdad voy a retirar mi dinero de este banco y que se vaya a la m....da en ningún monte e ingresado mal mi clave para que me indique clave errada si pondrían calificación de atención le pondría (0 pésimo👎),authenticity
2090,"Esta nueva versión del banco de la nacion es una porquería, esta completamente congelada no se puede acceder a esta aplicación, no se puede ver los movimientos del dinero, por favor den buen servicio a los usuarios 👥 Ya q no se puede ingresar a esta aplicación",not_applicable
2091,"Mas lo que la andan actualizando a cada rato y no veo ningunas mejoras, ahora no lo puedo hacer por el almacenamiento lleno, pesima actualizacion ya que solo funciona por horas. Por otro lado quitaron la funcion de la banca celular, muy mal.",not_applicable
2092,"Totalmente pésimo ésta APP ya son más de 2 semanas que no se puede ingresar, se supone que nos facilita más en ésta pandemia, y ahora hay que ir presencial al banco y hacer colas y colas!!!! Que horror, solucionenlo yaaaaaa....",not_applicable
2093,"M e instale la app y en mi teléfono aparecen dos iconos de la app la verdad tengo algo de miedo porque pienso que podría ser algún método de copiado de datos o algo así, por favor que alguien revise bien está aplicación, se maneja dinero con esta app, sería bueno que el estado tome conciencia",confidentiality
2094,"Pésimo app ni siquiera se puede hacer la afiliación de la clave dinámica vía la app,este es una de las peores en los demás no son así tienen más facilidad de estr formando una colasa par un clave nada más 😠😞",not_applicable
2095,"Pésima App como todos los servicios del estado. Cuando uno olvida la clave, la opción p recuperarla no funciona. Justo ahora que se requiere opciones rápidas, estas no funcionan.",authenticity
2096,"Desde la penúltima actualización, la app no funciona, no permite realizar ninguna escritura nisiquiera ingresar número de tarjeta ni clave, absolutamente nada !!",not_applicable
2097,Horrible la peor app que existe la uso para ver mi estado de cuenta y no entra a cada rato te pide actualizar. En la actualización funciona ese momento despues nada solo te dice en estos momentos no podemos atenderlo,not_applicable
2098,Siempre sale que hice 3 intentos fallidos al colocar mi clave cuando lo puse correctamente y solo lo hice una vez. Solucionen su plataforma porque realmente veo que a todos nos sucede lo mismo,authenticity
2099,"Mal muy mal . Desde la actualización de datos en vez de mejorar eata peor la aplicación. Todo el tiempo no puede ser q este restringido, y por último ni abre el aplicativo",not_applicable
2100,Cuando entro a la aplicación. Me pide token para actualizar datos y después de colocar los números se reinicia la aplicación y no se puede hacer nada. Que mal,authenticity
