ID,Comentario,Clasificacion_ISO25010
1768,"Pésimo, siempre tiene errores con su servidor y no permite siquiera entrar a la aplicación. Se supone que se actualiza para corregir errores pero esto sigue pasando aún 😒",not_applicable
1769,"Realmente no es un buen aplicativo, pide muy seguido actualización de datos y la tarjeta siempre que quiero pagar tiene problemas con el POS. Solo ocurre con la Tarjeta de este banco",not_applicable
1770,"Pésimo servicio, se satura, no abre, lo peor es que desde el año pasado no realizan trámite de token osea dicen q no vayan al banco pero por no gestionar la clave token nos obliga a tener que hacer las interminables colas.",not_applicable
1771,"Un asco está aplicación, el banco tiene todo el equipo y presupuesto necesario para hacerla funcionar bien, realizar transferencias IB directas sin que diga que está en mantenimiento eterno, que no se cuelgue cuando te pide actualizar tus datos, pero sencillamente no lo hace, y en un contexto de pandemia es casi un crimen, obligando a la gente a realizar todo de forma física, como se nota que los altos funcionarios públicos no usan este banco para sus ahorros.",not_applicable
1772,"Presenta problemas a la hora de abrir la aplicación, demora su sistema y hay cosas que agregar para que se vuelva fácil para el usuario.nEsto retrasa las operaciones del usuario",not_applicable
1773,"Buenas tardes, acabo de instalar y me solicita clave del token y lo q no quiero es ir alguna agencia. Espero que virtualmente ayuden. Si he podido ver mis saldos. Y quiero realizar pagos mañana en horario correspondiente",not_applicable
1774,"mensaje... en estos momentos no podemos atender su solicitud, ya llevo una semana asi y persiste el problema, tengo la app de scotiabank y nunca sucede esto en cualquier hora, solucionen esto por favor.",not_applicable
1775,Malísimo. Pésima cobertura en línea El sistema se paraliza demasiadas veces e incluso toda la madrugada dejando sin opción de pago para todo servicio Malísimo,not_applicable
1776,"Es una pésima app se cuelga a cada rato, se suponía que todo sería virtual, pero ahora piden token físico, lo cual pierde más el tiempo. Antes era token virtual.",not_applicable
1777,"Desde hace unos días trato de entrar a la app para mis depositos de Beca 18 y me sale no fue posible realizar esta operación, he tratado muchas opciones y sigue igual. Me preocupa que siga así.",not_applicable
1778,Traté de ingresar para ver los movimientos y me sale que hice 3 intentos errados de la clave y solo intenté una vez! Quise cambiar de clave y sale lo mismo! Es pésimo el servicio que dan!!,authenticity
1779,"Pésima! desde que pidieron actualizarla piden el token, y cada vez que lo coloco se cierra y tengo q volver a entrar y es un circulo, ya no funciona su App.",authenticity
1780,"No se puede hacer transferencia y para lo único que sirve es para ver el saldo de tu cuenta, mejoren la aplicación que si van añadir algo extra que sirva por favor.",not_applicable
1781,"No funciona hace tiempo, reclamé y me dicen que todo está bien pero no funciona, pide actualización de datos pones el código y siempre sale el mensaje En estos momentos no podemos atenderlo. Un fiasco.",authenticity
1782,"Pésima aplicación, me sale que no he generado mi clave de Internet, pese a que la ingreso varias veces. Cuando accedo por la web desde la computadora todo normal. Corrijan porque causa molestias.",authenticity
1783,"No se peude actualizar datos, sale operación no procesada cuando escribo mi clave sms...y ya van varios días, desde que se actualizo con el token digital no funciona adecuadamente, cuando van a solucionarlo???",authenticity
1784,"Me funciona muy bien gracias a que cuento con el token. Sin embargo intento utilizar la app para poder ubicar banco, agente o cajero pero no lo hace. Lamentable esta falla. Espero lo solucionen.",not_applicable
1785,"Tengo mi cuenta de este banco afiliada a yape, cuando suelo yapear, me sale el mensaje ""tu banco no responde"" y no sale el mensaje de confirmación pero resulta que el dinero ha sido restado sin haberse yapeado, una app inservible.",integrity
1786,"Fatal, antes podía realizar pagos y otros, ahora ni puedo ingresar a ver el saldo o movimientos. No corre nada la aplicación.",not_applicable
1787,"Es una porquería, porquería gran porquería. Te diste más de tres veces clave errónea. Uno queriendo ver los pagos q te hacen y la.porqueria está que no ayuda. Para eso deberían dar de baja el aplicativo 😫🤬🤬🤬🤬😡",authenticity
1788,"Muy mala actualización, la versión anterior era más eficiente, todo el tiempo hay error, todo el tiempo dice ingrese más tarde.",not_applicable
1789,"Pésima aplicación junto con un servicio desastrozo. En varias ocasiones no le deja hacer transferencias, ni giros, ni retiros sin tarjeta por qué no llega el código solicitado para la operación.",not_applicable
1790,"Buenos días, desde la última actualización ya no llega las notificaciones de las operaciones que realizo a mi correo electrónico. Si pudiera solucionar ese problema. Gracias.",not_applicable
1791,"La app no abre, sale un anuncio y se sale solo, no se puede hacer nada y ahora por desinstalarlo me desafilié de la clave dinámica, ahora tengo que hacer un gasto de viajar al banco mas cercano, todo por esta basura de aplicación",not_applicable
1792,"Sin ninguna duda, la peor aplicación. No abre,se cierra sola, es lenta, y tantos fallos.",not_applicable
1793,"la aplicación se volvió una porquería, ya no se puede hacer nada, antes hace un par de años era buena y efectiva. ahora solo da dolores de cabeza, encima el banco que colapsa.",not_applicable
1794,No me deja ingresar con carnet d extranjeria. Sale datos invalidos pero si entro desde una computadora no hay problema. Y no puedo activar el toke. Digital pq solo se activa por el app,not_applicable
1795,"La peor app puede exitir llena de errores, a veces funciona a veces no. Errores al entrar errores en todo.",not_applicable
1796,"Es muy mala la app, quiero revisar mi estado de cuenta y sale errores como: clave errónea, inténtelo más tarde, etc. Espero la mejora de su servicio, gracias.",authenticity
1797,"Todo el tiempo está fallando la app, no puedo actualizar, y cuando entro desde la wwb nunca puede funcionar 🙄🙄 pesimo servicio, los afectados somoa nosotros.",not_applicable
1798,"Molesta que, cada vez que uno quiere realizar una transferencia siempre te envie el mensaje se que está en mantenimiento. Entonces, para qué nos sirve tener esta app si no es funcional cuando la necesitamos.",not_applicable
1799,"Muy pésimo la aplicación al momento de vincular el dispositivo con la Clave Dinámica Digital, no llega el SMS del código que envían al número de celular. Por favor arreglen este problema.",not_applicable
1800,"Desde hace buen tiempo no puedo cancelar servicios de telefonía ni celular. Dice error en el pago, que esta pasando con esta app, que no está funcionando con lo que ofrecen.",not_applicable
