ID,Comentario,Clasificacion_ISO25010
446,"Este año el token o clave dinámica falla demasiado, he tenido que ir 3 veces al banco porque demora en llegar y se bloquea. Años anteriores funcionaba muy bien, pero ahora solo me sirve para ver mis saldos y movimientos",authenticity
447,la peor asquerosidad este banco hace tiempo se me quedaron con 500 soles por supuestamente yapes duplicados que ni llegaron a mi cuenta hice el reclamo con pruebas y todo y nunca devolvieron el dinero es decir les llegó al chompi,integrity
448,"una mrd ni si quiera abre, falla bastante",not_applicable
449,"deberían de implementar una opción para saber el estado de cuenta de una tarjeta de credito, por otro lado la activación del token de forma virtual, es toda una tragedia vivir en una zona alejada y tener que retirar el dinero sin poder transferir ese dinero y disponer de el",not_applicable
450,"Llevo más de 5 días esperando que me funcione el aplicativo y nada, no lo quiero desintalar porque luego tendria que ir al banco para la activación, y es perdida de tiempo, pero no funciona ni el aplicativo, si pudieran solucionarlo sería excelente.",not_applicable
451,Siempre tiene problemas la aplicación.,not_applicable
452,Osea que no puedo desinstalar la aplicación o formatear mi celular porque de nuevo debo ir al banco de la nación para que de active el token digital ? Qué horrible,not_applicable
453,pide que active servicios Google y no reconoce que mi dispositivo los tiene activados,not_applicable
454,No se puede abrir el aplicativo,not_applicable
455,tiene problemas con el ingreso en reiteradas ocasiones.,not_applicable
456,no me permite entrar a mi cuenta..no ñuedo ver mis movimientos ni cobros,not_applicable
457,"Hasta cuando van a solucionar el problema de la app, siempre presenta fallas.",not_applicable
458,"Pésimo servicio, necesito hacer una transferencia",not_applicable
459,no me deja acceder usando el wifi de mi casa.,not_applicable
460,No me llega la clave dinámica. Sólo me permitió una vez y luego no,authenticity
461,Nunca s epuede abrir el aplicativo,not_applicable
462,Bueno,not_applicable
463,"No puedo abrir,dice abre Google y está abierto",not_applicable
464,lleno de errores y no permite actualizar los datos (siendo ellos mismos quienes lo requieran),not_applicable
465,Sus del BN Solicito la reposición del dispostivo o aplicativo del BN para ver mis ingresos y saldos de mi sueldo de pensiones que ustedes me abonan mi cta de ahorro Es muy importante para m Así mismo con mi tarjeta me permitan realzar mis pagos de teléfono compras varias en tiendas farmacia agencias de viajes etc. A la espera de su gran apoyo Gracias 🌹,not_applicable
466,Quiero instalar el aplicativo y sale datos inválidos,not_applicable
467,"Su nueva actualización presenta fallas, su área de atención al cliente te miente",not_applicable
468,Muy bueno,not_applicable
469,Buenas tardes esa aplicación Nome sirve ya porque no ingresa solo me bota y bota,not_applicable
470,Cada día peor esta porquería Ya no se puede pagar nada,not_applicable
471,No abre el aplicativo,not_applicable
472,No está funcionando la aplicación no sirve,not_applicable
473,Mala porq se instala y no se puede realizar transacciones,not_applicable
474,Bueno,not_applicable
475,"Se cuelga mucho, tengo que instalar y desinstalar para que funcione",not_applicable
476,"Pésimo servicio del app en estos momentos no se puede ingresar al app porque siempre sale ""en estos momentos no podemos atender su solicitud..."" Cuando mejorará!!! Ya son varias bajas que tuvo no es la primera vez 😡😡😡😡😡😠",not_applicable
477,Bien,not_applicable
478,Siempre se congela nunca funciona llevo más de 5 horas tratando de ingresar y nada que ingresa al app,not_applicable
479,"Banco de la Nación es la peor entidad financiera del estado, tecnológicamente está en tiempo de la era del piedra, digitalmente no está a la altura de los bancos privados, instalas el aplicativo BN no se puede configurar el token digital y la clave dinámica, primero se tiene que acudir presencialmente a la ventanilla de Banco Nación para configura el número telefónico y operador a su sistema, en seguida otro agente del banco manipula el teléfono asociando el aplicativo al sistema, engorroso!",authenticity
480,Requiero saber los aumentos mensuales y desde que fecha por favor conocer el monto de antemano muchas gracias,not_applicable
481,No habré nunca.,not_applicable
482,No funciona,not_applicable
483,Yo tengo buena experiencia siempre brindan una buena atención,not_applicable
484,Muy kenta,not_applicable
485,Lento e incompleto,not_applicable
486,"No puedo ingresar a ala app, me sale datos de acceso inválidos y son correctos",authenticity
487,"Muy útil y favorable, excelente bien",not_applicable
488,Está congelada no puedo ingresar,not_applicable
489,"Sí alguien pudiera responder esta duda convertida en molestia¿Porqué pide actualizar, casi siempre, el app? Es incómodo 😤.",not_applicable
490,A mejorado a la basofia que era antes.,not_applicable
491,"Una de las peores app bancarias que existe, casi nunca puedo entrar a consultar o hacer transferencias.",not_applicable
492,La nueva actualización trae errores ... No permite ni entrar a la aplicación,not_applicable
493,Muy lento a cargar,not_applicable
494,A cada rato me bloquea la clave dinámica digital uno esta en apuros y la bloquea 😒🙄🙄🙄,authenticity
495,Devén poner las opciones de activar la clave dinamica dentro de la aplicacion no más para haci facilitar utilizar la banca móvil por que en zonas urbanas aveces se nos dificulta ir a aun banco ya que esta lejos el banco de la nación seria como otras entidades pongan eso seria genial,not_applicable
496,Inicialmente todo funcionaba muy bien..hace como una semana la app comenzó a presentar muchos problemas..en los momentosae cruciales me ha fallado..espero que solucione pronto estos prou...saludos :),not_applicable
497,"Es una tortura usarla, supuestamente nos ayudaría pero complica más las cosas, se congela y no permite hacer las operaciones en línea.",not_applicable
498,"Basura de aplicación, se tiene que ir a cada rato a una agencia porque la clave dinámica digital deja de funcionar cuando se le da la gana, y para otras cosas no suele servir. Hacer una simple transferencia es un martirio. Ojalá arreglen esta cosa, si no fuera necesaria nadie la usaría.",authenticity
499,"Después de 3 intentos de ingresar la clave correcta, ya no me permite ingresar a la App por excederme de intentos, por favor solucionen ese problema.",authenticity
500,No puedo abrirla,not_applicable
