ID,Comentario,Clasificacion_ISO25010
155,bien,not_applicable
156,"Reinstale la aplicación, entro para hacer plin y me indica que debo acercarme al BN para solucionar el problema, me acerco al Banco(17 Jun)y me indican que tienen problemas para solucionar la aplicación .",not_applicable
157,pésima la app cada semana pide que se actualice la aplicación y encima no deja hacer ningún movimiento 😡😡,not_applicable
158,"desde inicio esta satisfecho la app BN pero desde que se actualizo se hizo una desgracia , no llega clave dinamica en el debido momento, señores les agradeceria que solucionen",authenticity
159,"en token digital, a veces demora demasiado o no llega la clave dinámica. y perjudica al momento de pagar",authenticity
160,sale la opción desbloquear. y no se UE hace,not_applicable
161,Ya no puedo ingresar a mi aplicativo después de actualizar salió algo mal que no puedo ingresar,not_applicable
162,es incómodo estar actualizando,not_applicable
163,mallll maloooo malisimo,not_applicable
164,la actualización malogra lo bueno que tenía.,not_applicable
165,las actualizaciones en vez de mejorar solo empeoran,not_applicable
166,"Es una pena la actualización es muy lenta para realizar cualquier operación, mejor no actualizen la app, si fuera posible no daría ni una estrella, pero se tiene que hacer para que se pueda escribir el reclamo",not_applicable
167,"no entiendo que le pasa a la app, antes la usaba con normalidad con algunas quejas de lentitud y demora en códigos pero controlable, ahora la actualice y me sale que debo activar los servicios de Google para poder usar la aplicación no entiendo nada, aparte eh leído comentarios que no se puede tomar captura de tus movimientos, claro que es importante tomar seguimiento de tus entradas y salidas de la cuenta, PORFAVOR ARREGLEN LA APP, DEJENLA COMO ANTES.",accountability
168,"hay problemas con la APP no se puede transferir y también ni hacer vía celular con yape ingresa todo pero nunca llega la clave digital, espero arreglen eso.",authenticity
169,a cada rato pide actualizar su wb d aa,not_applicable
170,está que me llega al pincho últimamente,not_applicable
171,Incómodas actualizaciones,not_applicable
172,regular,not_applicable
173,no puedo hacer transacciones que está pasando desde medio día de hoy,not_applicable
174,"La aplicación necesita actualizarse a cada rato, eso hace que demore para ingresar a realizar cualquier movimiento o consulta",not_applicable
175,lenta,not_applicable
176,esta muy bien,not_applicable
177,"me para pidiendo que tengo que activar los servicios de Google para entrar a la aplicacion y no entiendo nada😡😡😡😡 anteriormente no pedía eso,y normal podías ingresar",not_applicable
178,No permite recuperar voucher de depósito o transferencia. pide ir a ventanilla previo pago de 10.00 soles. pero en ventanilla se comunican por telefono y luego de 29 minutos contestan. esa consulta de movomiento debe ser gratuita igual que en cualquier otra entidad bancaria.,accountability
179,"Muy mala aplicación, desde que lo instale no se abre se queda congelado en rojo, y ya lleva días así, pedí atención al cliente en llamada y no me brindaron ninguna solución articulando que yo tenía la culpa con mi teléfono. volví a llamar a atención al cliente y no contestan , aparte en la app banca móvil por Chrome ya cree mi clave de Internet y me pide q lo usé en la app , fui al banco y lo mismo , que mi teléfono está mal q lo desinstale y lo vuelva a instalar.😡",not_applicable
180,"Que fea aplicación, cada vez peor, no permite el acceso y lo único que realizan son actualizaciones que no ayudan en nada.",not_applicable
181,mala,not_applicable
182,"hola, quiero reportar un problema de compatibilidad con la aplicación en mi dispositivo: Modelo: TCL Versión de Android: UI de fabricante: TCL UI 7.0 La aplicación se instala desde la Play Store pero se cierra y no permite continuar. El dispositivo está formateado a valores de fabrica y no es root. Podrían verificar si hay restricciones?",not_applicable
183,mal,not_applicable
184,malazo porq no es interactivo,not_applicable
185,lento. el pin de seguridad se demora un siglo y ya se me ha bloqueado eso por mucha razón.,authenticity
186,actualización a cada rato y no se puede acceder a la app,not_applicable
187,Te pide que actualices tus datos pero no llega la clave dinámica a tiempo y se bloquea el aplicativo.La actualización debe ser opcional.,authenticity
188,regular,not_applicable
189,muy seguidas actualizaciones,not_applicable
190,"el aplicativo muy mal, paro actualizando y yendo al banco cada rato por q se desconfigura",not_applicable
191,el sistema me pide actualizar lo pongo a realizar termina de cargar y hago clic al aceptar y no quiere hago y hago clic y no quiere aceptar..no entiendo,not_applicable
192,todo bien con la aplicación pero la app pide muchas actualizaciones sería mejor que arreglen esa parte ya que cada cierto tiempo pide que actualice la app lo demas todo bien,not_applicable
193,"La peor app de mi vida, y la atención es pésima. Les recomiendo que si tiene la oportunidad de cambiar a otro banco por favor háganlo.",not_applicable
194,"señores del BN con ests actualizaciones innecesarias la clave dinámica se demora en llegar como 20 minutos y ya de nada me sirve porque me dice que ""caduco"" y lo peor quiero ver mi CCI y es lo mismo,me pide clave dinámica q llega después de un buen tiempo y no puedo hacer ni ver mi CCI y otra cosa ya ni puedo capturar pantalla para ver mis movimientos,la peor aplicación a diferencia de otros bancos 🏦 un caos para nosotros los usuarios",authenticity
195,no sirve,not_applicable
196,👍 bien,not_applicable
197,no ingresa la aplicación,not_applicable
198,a cada nada pide actualización,not_applicable
199,"Quien sugirió no hacer copias de pantalla por seguridad, si es necesario tener evidencia de una transferia, cada vez peor el BN.",non_repudiation
200,mala,not_applicable
