ID,Comentario_Original,Clasificacion_ISO_25010_2023
2050,Srs. Muy buenos días llevó tres meses actualizando esta maldita aplicación y no puedo ingresar para poder ver mi saldo u otros movimientos para recargar o pagar ya me tiene cojudo que active toquen digital lo hago siempre pero no me envían el código ya me están saliendo cayos en los dedos y nada cuando la instale hace tres años aproximadamente fue muy útil realizaba cualquier topo de operacion y me ahorraba el trabajo de salir ahora y ahora nada,authenticity
2051,Señores urgente tienen que cambiar la validación de números de intentos fallidos. Permite intentar n veces. Sin bloquear al usuario. Solo sale error al iniciar sesión. Por seguridad debería bloquearse luego de los 3 intentos errados. Esto va permitir que los delincuentes puedan dar con la clave frente a un celular robado. Hasta que uno llamé al banco al darle de baja a la afiliación del token digital.,accountability
2052,"Esta actualización no deja pagar recibos ni de luz ni de agua ni celulares es demasiado engorrosa . La verdad es pésima, deberían de poner la versión anterior. Todo esto genera malestar y peor en esta época de pandemia sino puedo pagar online tengo que ir al banco a pagar. Pésimo servicio de esta aplicación .",not_applicable
2053,"Que mal, no puedo realizar operaciones x la app cuando quiero ingresar la pantalla se pone en blanco, y cuando hago la trasferencia por la web me dicen que el token digital lo vea en la App, que NO FUNCIONA, NO SE PUEDE ENTRAR, muy mal.. una lástima.",authenticity
2054,"Me parece más fresco el nuevo diseño. Me alivia que el ingreso sea con huella digital, aunque puede provocar quizás que uno olvide su contraseña con el tiempo. Lo que no me gustó es el voucher virtual de las transferencias que se puede compartir por wasap, prefiero el diseño anterior, me daba más confianza. También no me gustó que el monto de tu cuenta de ahorros se visualice en gran tamaño en la primera pantalla al ingresar al aplicativo, preferiría que se pueda ver en otra pantalla.",confidentiality
2055,Buen día soy celina. Y comparto la opinión de algunas personas en que la App anterior era mas fácil de usar. Ahora tengo problemas para entrar cuando estoy conectada a la red WiFi. Solo ingresa si estoy con mis datos. Ya revisé configuración y no se donde está el problema. No se si es la App o es otro problema. Gracias,not_applicable
2056,"Pésima esta aplicación, lo he desinstalado y vuelto a instalar pensando que era una mala instalación de la app, y nada, no se puede hacer absolutamente nada, me obliga a ir al banco a hacer la transferencia, me hace perder el tiempo, que cólera de verdad!!!!! No debería de dar ni una estrella es pésimo!!!!!!!!!!!!!",not_applicable
2057,"No puedo realizar ninguna transacción, actualice el aplicativo, aparece el monto de mis cuentas, pero demora más tiempo para ingresar y si deseo realizar un transacción ingreso a la cuenta y debajo aparecen 3 casi 4 círculos y no aparecen los íconos para seleccionar la transacción.",not_applicable
2058,Cambié de equipo y la aplicación se instala pésimamente. 5 veces tratando de activar el token y he llamado al banco y escrito a soporte técnico. Si bien ya tengo el token pero cada vez que abro la app me indica que debo activar el token y ya esta activado!!!. La atención de algunos operadores es pésima y no saben dar una rápida solución...☹️,authenticity
2059,"Está nueva versión no funciona correctamente, en la versión anterior de la APP ingresaba sin ningún problema con la red Wifi de mi casa o de mi trabajo y con mis datos móviles. Con esta nueva versión solo me permite ingresar con mis datos móviles y además es mucho más lenta. Actualmente ya no puedo ingresar con la red Wifi de mi casa ni de mi trabajo. Esperamos que trabajen en solucionar estos problemas a la brevedad posible.",not_applicable
2060,"Que desgracia que hagan toda una app con verificación biométrica y todo para que al final sea un desastre total, por qué te dan la opción de verificación biometrica y NO FUNCIONA y luego te dan la opción de introducir contraseña y te dice que ahorita no joven y que regreses en unos minutos, ES EN SERIO BBVA?????",authenticity
2061,"Que es lo que hicieron con la app como estaba, estaba perfecto una actualización obligada lo cual deja mucho que desear porque lanzan una actualización con falla se supone que es para mejorar pero lo empeoraron no puedo pagar mis servicios era mucho mas sencillo y te obliga a ir al banco peor en estos momentos de pandemia de decepción con esta actualización mejorenla o vuelva ala anterior simple sencilla y sin fallas",not_applicable
2062,"Desde la actualización la app se fue a peor, lenta, con fallos, poco atractiva. Una muestra de cómo malograr algo que ya funcionaba bien. Ahora básicamente solo sirve para ver la situación general de tus cuentas, nada más.",not_applicable
2063,"Despues de la última actualización de junio, la app no inicia. Sale la opción para ingresar con biométrico, pongo la huella digital y me manda a opción clave, introduzco la clave y me sale un mensaje que no se puede ingresar y lo intente en unos minutos, haci estoy más de una semana, pésimo el app",authenticity
2064,"Pésima, casi nunca se puede entrar, solo cuando le da la gana, si no fuera x la competencia estaría debiendo a medio Perú. Ahora estoy tratando de entrar a la app, tengo 3 puntos de wifi aparte de datos y no entra. Se ha vuelto pésima, en un principio era más fácil de acceder ahora , si ne deja entrar una vez al día y eso",not_applicable
2065,"La app anterior era más sencilla y fácil de acceder, la de ahora no se visualiza el dinero ahorrado que tenía en mánager!! Para un viaje tengo que estar buscándolo por todos lados. No es accesible a un usuario!!!! Mala.",not_applicable
2066,"Pésimo el app, me e comunicado con los asesores y me dijeron que no hay ningún problema, pero igual no puedo ingresar hace 2 semanas a ver mis cuentas, e formateado el celular, y el problema persiste. El banco puede estar robando el dinero y uno sin darse cuenta... Pésimo app",not_applicable
2067,"Me pide (me obligan) actualizar, lo trato de hacer. Me sale un msje que dice que no se puede actualizar. Sigo las indicaciones de play store y me dice que no se puede actualizar. Sres BBVA, hagan una actualización que funcione. Estamos en cuarentena, quiero hacer operaciones desde mi casa y no tengo acceso al token digital porque no me dejan abrir la app. Que esperan? Que vaya al banco? Ayuden a colaborar con la cuarentena. Sres Bbva hagan el favor de no arreglar lo que ya funciona.",authenticity
2068,"Está versión está horrible deben despedir al que dió este concepto, tiene muchas fallas y es muy lento la interfaz, sin duda la anterior era mucho mejor en fluidez y opciones que cualquier usuario podía utilizar, la de ahora es muy tediosa para los usuarios en general.",not_applicable
2069,"Hola no se que ha pasado con su última actualización porque no se puede hacer transferencias a otros bancos sale error y eso desde el viernes pasado. Además, no hay lukita y hay problema con el pago a los servicios. Favor regresar todo como era antes. No teníamos problemas",not_applicable
2070,Es un fastidio tener que actualizar a cada momento que entro al app a realizar algún pago o revisar mi estado de cuenta. En esta ultima actualización no lo puedo hacer y e tenido que desinstalar para hacerlo de nuevo la instalación y se queda pendiente de descarga y esta así varios días. Es un fastidio que no puedan arreglar su app,not_applicable
2071,"No me permite activar mi token digital, para solicitar el cvv dura ratooo en espera y Luego dice error, primerq vez q utilizo esta app y en comparación con otras entidades bancarias es súper pesima de verdad y ni q hablar del servicio de plin, malo.. Deberían invertir en estas app parq un mejor funcionamiento.",authenticity
2072,"La aplicacion es demasiado lenta. El acceso pide huella, pero yo no deseo poner huella. Hago click en activar mas tarde(por que no me da otra opcion) y no me permite continuar. Si o si me obliga a poner huella. Pongo mi huella, por que no tengo de otra, y no lo acepta. No puedo usar mi aplicativo desde hace dias. Y en su linea 5950000 no responden. No me pidan mas informacion para ayudarme, por que esa es toda la informacion. Cambien su plataforma por la anterior, esta es una porqueria.",authenticity
2073,"no puedo configurar mi note8 con su App, desde el 21 de junio que entro en vigencia no puedo realizar operaciones menos configurarlo, ya hice todo, reiniciar, volver a instalar, ir al cajero, por favor podrían solucionar de inmediato sus fallas de sistema o mejor aún no compartir una app que no funciona eficientemente.",not_applicable
2074,"Ya van más de 3 SEMANAS que no puedo abrir la aplicación. Uno llama y te dicen borra los datos e intenta de nuevo. Y si no da resultado, envía un mensaje al área de soporte y te dicen que en 24 horas te darán respuesta. Te dan pretextos que la aplicación está fallando para algunos modelos y ahí queda todo. No te dan una SOLUCIÓN.",not_applicable
2075,"Llevo mas de 3 días tratando de actualizar el Token digital, que no se en que momento se desactualizó, pero siempre me sale el mismo mensaje de : ""Tebemos un error inténtelo más tarde"", no puedo hacer transferencias ni apagar mi tarjeta, un desastre total.",authenticity
2076,"Es terrible, pésima, podría catalogarse como un boicot, un atentado al BBVA . Lo peor del caso es que persiste, cuando la solución al menos hasta que corrijan los errores puede ser, retornar a la anterior App. Estoy al tomar la decisión de cambiar de banco.",not_applicable
2077,"La nueva actualización está pésima. No puedo realizar ninguna operación porque al ingresar al app, aparece automáticamente el aviso para activar la huella digital. Le doy ""activar más tarde"" y persiste. Luego aparece error.",authenticity
2078,"Malo, demasiado lento la actualizacion, entro y se cierra solo. Muchas veces falla el sistema y se lajea. Encima nos cobran mantenimiento si es que tenemos menos de 100 soles al mes. Su calidad a bajado muchísimo, deja mucho que desear.",not_applicable
2079,"La nueva versión es terrible. Siempre se se borran mis datos, y debo ingresar todo de nuevo y volver a generar mi token digital. Adicionalmente a ello, no puedo verificar los abonos que se realizan q mi tarjeta a través de niubiz. Prefería la versión anterior.",authenticity
2080,"No sé que ha pasado, pero desde hace dos días que se ha desactivado mi token digital y por más que estoy tratando de activarlo, no es posible, no llegan los mensajes de confirmación se clave y no puedo realizar ninguna operación por la banca móvil. Quisiera me puedan ayudar en este sentido.",authenticity
2081,"BBVA Si la intención fue modernizar su app. hicieron todo lo contrario. Lenta, incompleta, confusa, no actualiza. No sabes si se realizó bien la operación o no se hizo pues se cierra, en general OBSOLETA. Si como actualizaron la app. regresen a la antigua versión y reconozcan que se equivocaron.",non_repudiation
2082,"Últimamente está funcionando pésimo. No me deja transferir y me sale mensaje de error. Intente desde la web y al pedirme el token digital descubro que la opción ya no aparece en la app. Es decir que hasta ahora no puedo transferir el dinero. Te diría que volver a la era de la carreta yendo al banco, sacar la plata y caminar al otro banco para hacer el depósito y no dispongo de ese tiempo. Pésima app.",authenticity
2083,"Hasta hace unos días funcionaba muy bien. Ayer que quise usarla, luego de poner la contraseña la pantalla se ponía en blanco. Quité la app y la volví a cargar. Funcionaba hasta entrar y consultar la cuenta, pero al querer realizar transferencias se cierra la sesión. En la ciudad que vivo quitaron el cajero que había, así que no hay cómo manejar la cuenta si sigue esta app sin funcionar. Si no lo solucionan tendré que trabajar con otro banco.",not_applicable
2084,"Se supone que las apps se actualizan para mejorar y esta nueva actualizacion para nada es asi, tengo dos cuentas y si quiero depositar a alguien y cambio a la cuenta donde tengo el dinero que quiero depositar en la parte donde tengo que poner el monto se queda estancada como si siguiera en la otra cuenta y me sale saldo insuficiente a pesar de que ya lo cambie a la cuenta donde esta el dinero.",integrity
2085,Me sorprendió mucho la actualización. Me quedo con el anterior diseño de plataforma. Más sencillo y fácil de usar y ubicar. Podia tener varias cuentas ligadas a la misma app. Regresen la versión anterior. No nos compliquen.,not_applicable
2086,"La nueva versión digital es un asco. Gráficos pesados que demora en abrir(...) es una aplicación de transacciones y no un videojuego (...). En vez de hacer las cosas mas sencillas, Estaba mejor la anterior",not_applicable
2087,"Me parece muy útil, pero ya llevo dos semanas sin poder hacer transferencias por plin o a cuentas del mismo banco, me sale error en el proceso. Tengo que ir al cajero para hacerlo. Con cada nueva actualización siempre vienen sorpresas desagradables en el manejo del app. Reitero esto, ahora en 2024 :(",not_applicable
2088,"La interfaz del app está muy cargada. Esta pensada en alguien que primero tiene una pantalla grandota y que además hace muchas operaciones. Imagino q tienen estadística de uso y pueden revisar cuán difícil es hacer una operación. Hay q entrar en tantos submenus y opciones aparte de cerrar 5 anuncios. No se siente nada sencilla. Claro uno puede acostumbrarse, pero si hablamos de costumbre hasta al dolor uno acostumbra. Por q no hacen una encuesta entre sus clientes y verán; Revisen la app bcp.",not_applicable
2089,La descargue la use y luego no funcionó más me pide ususrio y contraseña y me indica que no puedo ingresar.... No tiene reconocimiento facial como indica a la publicidad y la tuve que eliminar.... No sé que pasó. El banco muy bueno lamentablemente para mí la app es pésima. Hace años era buena ahora me funciona... Opinión personal...,authenticity
2090,"Pésima app. Es más grave tratándose de una app bancaria. Falla constantemente, no reconoce a usuarios que sí tienen activado el plin, y es lenta. Tanpoco me agrada el token variable, de tener que entrar cada vez que se hace una compra web.",authenticity
2091,"Buenos tardes. Todo bien con la app pero desde hace un mes como que se desconfigura y NO ME DEJA USAR EL TOKEN. Estos últimos días me di cuenta que al salir de sección varias veces, recién se activa. Y es un problema cuando por ejemplo uno quiere PLINnear el taxi.",authenticity
2092,"Es lamentable que la actualización de un app sea un retroceso. He utilizado su app en miles de ocasiones y siempre me funcionó bien, la versión anterior era mas sencilla y entendible pero ahora tienes q entrar a varias opciones para realizar una acción y peor aún cuando uno por seguridad quiere configurar la huella dactilar siempre sale un error.",authenticity
2093,"Es una buena entidad bancaria, pero deberían dejar de cobrar comisiones tan altas por hacer transferencias interbancarias. Además, sería bueno que se digitalicen más, es molesto tener que ir de manera presencial para resolver ciertos problemas",not_applicable
2094,"Amigos de BBVA, por qué la aplicación tiene un problema que cuando proporciono mis datos para ingresar me sale un mensaje diciendo lo siguiente: ""Estimado cliente, por el momento no podemos atender su operación. Intente nuevamente en unos instantes"". Por favor necesito se arregle ese tema para empezar a trabajar con su app. De antemano gracias.",not_applicable
2095,"Su modo discreto no sirve, lo active una vez y por más que lo desactivo se vuelve activar solo, lo peor es que no sirve, cuando detrás mío hay una pared sin nadie, ni si quiera fotos ni cuadros, igual dice que alguien está viendo y borra todo y se raya, aparecen y desaparecen los montos, necesitan arreglar eso",resistance
2096,Realmente pésimo muy pésimo. Me piden token digital me llega el mensaje Ami celular y ingreso los dígitos y vuelve a salir otra ves ingresé token digital . Realmente la aplicación anterior no era así es realmente incómodo está situación . Creo que es hora de cambiar de banco,authenticity
2097,"Luego de la actualización, pésima! , en vez de simplificar las operaciones, esta app hace que todo sea más tedioso, se cierra, obliga activar la opción de huella, así se desactive ese acceso en la configuración del celular.",authenticity
2098,"NO ME FUNCIONA LA APLICACIÓN! Por más que instalo y desinstalo, coloco los datos de mi cuenta, pero se queda esperando ""conexión segura"" para siempre, y nunca llega a abrir la aplicación, a pesar que he usado varias conexiones. Por favor solucionar eso o dar la opción de actualizarla, porque sino tendré que anular mi tarjeta y retirar mi dinero de este banco.",not_applicable
2099,"Definitivamente la app menos intuitiva de todos los bancos, a esto súmale qué es ultra lenta y hasta se cuelga cargando 😆. Si yo fuera el jefe despido a los que hicieron el software todo el equipo despedido por inútiles e ineficientes. Gente nueva!!! Eso ya apestan a muertos no quieres trabajar.",not_applicable
