ID,Comentario_Original,Clasificacion_ISO_25010_2023
138,"muy mala, constantemente debo estar activando el token digital y para colmo esa acción no se puede realizar con la opción de tomar foto, obligatorio acercarse a un cajero. y apresar que ya lo llevo haciendo dos veces continúa con esto.",authenticity
139,"Ya van 2 veces que me pide activar la clave token digital a pesar de que ya lo hice. Muy mal enserio, me falla en los momentos que mas lo requiero",authenticity
140,le falta mucha actualización hace tiene mucha falla,not_applicable
141,la App más basura que han podido crear si pudiera darle-10 le daría,not_applicable
142,"app buena en funcionalidad pero en disponibilidad..nada, estoy hace más de una semana q no puedo ingresar, y es una situación reincidente con muchos usuarios sin solución pronta",not_applicable
143,Acabo de sacar mi tarjeta cuenta digital y no me permite instalarla es un caos e reinstalado la aplicación y nada como voy a inscribirme si solo es mediante el QR de la tarjeta,authenticity
144,no deja transferir a cuotas...hasta que pasen las horas y no deja mas. pèsimo.,not_applicable
145,voy 4 veces activando mi token con esta actualización está pésima entro y de la nada activa tu token que pésima aplicación almenos más antes se mantenía el token.,authenticity
146,DESDE LA ÚLTIMA ACTUALIZACIÓN NO SE PUEDE NGRESAR ALA APP A CADA RATO SE DESACTIVA EL TOKEN DIGITAL NO ESCANEA NFC 👎🏼👎🏼👎🏼PESIMO,authenticity
147,"Me pide a cada que entro a la app que active mi token cuando ya lo activó , me vuele a pedir que lo active. La nueva actualización está pésimo.",authenticity
148,"pésima su aplicación, creen que diario tengo que estar activando el token?, dejaré de trabajar con este banco porque nada se puede hacer",authenticity
149,"Es una horrible y pésima experiencia utilizar esta app cuando se actualiza. Después de docenas de intentos pude ingresar, y con esta última actualización no puedo hacerlo.",not_applicable
150,Otra ves con problemas había mejorado pero hoy con esta actualizada que le han dado esta fatal ni se puede hacer a yape por q ? encima está lenta un año para cargar q pesar que feooo,not_applicable
151,"No funciona el táctil como visualizar la cuentas tranfercias, están mal programados necesita actualización",not_applicable
152,"Mi tarjeta no tiene datos impresos y ni siquiera puedo afiliarme a banca por internet, porque solo llego a completar el DNI y ya no continua",authenticity
153,"falla de actualización, borro mi token digital y no puede activarlo por nfc tarjeta.",authenticity
154,"Buenas por favor no me permite realizar plineos, me dice que la otra persona debe estará afiliada a plin, esto no me ocurria en la version anterior favor de ayudarme con este problema rápido.",not_applicable
155,pésima app!!,not_applicable
156,a cada rato pide actualizar token digital y es muy molesto,authenticity
157,muy lento sistema,not_applicable
158,se demora en cargar el aplicativo y tengo que estar reiniciando mi equipo celular a cada momento,not_applicable
159,"horrible estos días me bota de la app cuando terminó operaciones, encima llamo a banca x teléfono y me da como incorrecta mi clave de años. Me han dicho que vaya a la banca presencial, pero no he tenido tiempo, desinstalé la app...para probar si mejora, llevo tres días así...desee me suerte.",authenticity
160,Sigue una porquería esta app desde que la actualice no puedo plinear y llamo a atención al cliente y no solucionan nada,not_applicable
161,"pésimo el sistema, no carga para entrar a tu cuenta y del tokken que decir",authenticity
162,"la peor app de banco que he tenido, el chat con el asesor se cierra solo aún escribiendo, te dicen quieres retomar la comunicación y te mandan con cualquiera, para las personas que nos encontramos en el extranjero es imposible activar el token, definitivamente me largo del BBVA, la solución de la asesora fué REGRESE A PERÚ POR QUE LA APP NO LO PERMITE, tanta tecnología y no pueden diseñar una validación que ayude y no que frustre a las personas que nos encontramos fuera del país, es increíble",authenticity
163,que aplicación más fea que tiene este banco,not_applicable
164,arreglen su triste app que no sirve no para abrir,not_applicable
165,"Muy buenas sus funcionalidades y su seguridad también, lo único malo es que para acceder al Plin y hacer operaciones del Plin es muy demorado.",not_applicable
166,sin dudas la peor aplicación q existe se conecta cuando quiere se cuelga es una porquería!!!,not_applicable
167,Pesimo,not_applicable
168,q feo color ke pusieron al app.muy kabrin. aparte ahora demora en abrir,not_applicable
169,deben hacer la app más intuitiva y más atractivo,not_applicable
170,"pense que era el único, pero el token falla a cada momento pidiendo tus datos a cada momento arreglen eso",authenticity
171,pésimo se cuelga a cada rato no puedo ingresar par hacer mis transferencias,not_applicable
172,bueno,not_applicable
173,Hacer más ligera la aplicación. Más simple. Para poder usarlo con mayor facilidad.,not_applicable
174,"No puedo ingresar a mi app, esta actualización es pésimo.",not_applicable
175,No son empaticos los del BBVA,not_applicable
176,"Desde la última actualización se demora demasiado para ingresar, no carga, tengo que reiniciar mi celular, para poder ingresar, pésimo 😕",not_applicable
177,Ingrese mi contraseña bien y bloqueo mi acceso. Justo cuando necesitaba ver algo importante y no tengo el plástico a la mano.,authenticity
178,Señores por favor ayuden a solucionar el problema no se puede ingresar,not_applicable
179,Es una porquería esta aplicación,not_applicable
180,un asco para retirar 400 tengo que pagar un seguro de 370 soles la validacion una mrd siempre me dice que el de la foto no soy yo o no es mi dni en el banco también o no soy en el dni o no soy el que va a sacar la plata son unos delincuentes,authenticity
181,nunca funciona esta basura,not_applicable
182,"horrible experiencia, a veces tengo que reiniciar mi celular para que funcionen las transferencias o pagos con plin.",not_applicable
183,"estoy teniendo inconvenientes de transferencias con esta nueva actualización, arreglen este problema...",not_applicable
184,muy bueno,not_applicable
185,"Cómo 10 veces hago lo que pide para activar Token, termina diciendo ""Validaremos con una segunda firma"" y vuelve al inicio. Que pésima aplicación y sobre todo obligatoria la cual si van hacer eso deben al menos tener una aplicación sin fallas, ya que por Banca internet no haces nada sino activas el token en la app.",authenticity
186,"El nuevo diseño de la app está bien elegante, han mejorado muchas cosas pero solo falta algo muy importante. Agregar el concepto cada que se realiza un plin si pusieran eso se merecían sus 5 estrellas. Saludos!",not_applicable
187,La última actualización ha hecho que nada en la app funcione.,not_applicable
188,ok,not_applicable
189,no me deja entrar a mí cuenta la nueva actualización,not_applicable
190,"no actualiza estoy que plineo doble desde el día de ayer, no actualiza las retenciones , pésima app",integrity
191,deseo para el recibo de luz y no puedo,not_applicable
192,PORFAVOR NECESITO AFILIARME Y NO PUEDO NECESITO VER MI SALDO EN MI TARJETA 🙂,not_applicable
193,Le hace falta la opción prepagos en préstamos personales.,not_applicable
194,si tiene la oportunidad de descargar está aplicación no lo hagan es una mrd y todas sus políticas,not_applicable
195,"cambiare la puntuacion cuamdo mejore la app,me quedo en la eterna espera del token digital y de ahi no avanza",authenticity
196,es muy bueno,not_applicable
197,"Falla constantemente, los movimientos no se pueden visualizar, no abre la app, no carga, aparecen movimientos que no se han realizado. Muy mal con ese banco.",integrity
198,"Pésimo! Quise actualizar, dice instalada y no abre🤷 y ahora que requiero hacer pagos, no puedo.",not_applicable
199,"Horrible su app, horas en estar activa y hago un yape cuando ya carga, dice que no se ha procesado pero igual sale que me han retenido el dinero y ni siquiera llega el correo de confirmación, no hay manera de comprobar el pago que acabo de hacer. Lo peor su servicio.",non_repudiation
200,Aplicativo necesita mejorar,not_applicable
