ID,Comentario_Original,Clasificacion_ISO_25010_2023
1914,"La verdad deben mejorar la app, llevo 2 horas queriendo afiliarme. Es primera vez que ingreso a la app y cuando le doy a continuar se queda cargando. Luego de un rato me cierra la sesión por inactividad. Y si me quedo dándole a la pantalla tampoco carga.",not_applicable
1915,"Escribiré nuevamente porque borraron mi comentario anterior, ""ha ocurrido un error inténtelo más tarde""29/08/2024 van 8 horas así, sin solución, lo peor ningún soporte, no me pidan DNI que este problema es general y siempre cada fin de mes pasa lo mismo, un gran banco para nefasta app, aplausos para los de sistemas remotos,",not_applicable
1916,"Y pensar que el app de BCP era la peor, no puedo hacer transferencias o retiros de mi cuenta sueldo, cobran S/. 7.50 de comisión, y si quiero mandar plin, no carga, se demora mucho y no puedo hacer la operación. Es una pena en verdad. Arreglen sus políticas y de paso la aplicación.",not_applicable
1917,"Actual mente la aplicación genera errores, al momento de realizar pagos ya sea de servicio o cuotas en ocasiones sale un error indicando que no se pudo realizar la transacción aun así si lo sigo intentando la una solución que encontré es reiniciar mi celular, creo que la aplicación dentra en conflicto con otras aplicaciones",not_applicable
1918,"¿Cómo puede ser que no puedas cancelar suscripciones en la propia app? El 90 % de la pantalla en la aplicación es utilizado para ""intentar"" vender productos como seguros y otras que son ignoradas por qué no son atractivas y lo escencial está apartado hacia un lado y desmerecido a menos funciones que un cajero automático. El número para enviar entre cuentas BBVA está dañado ¿Para que fue desarrollada esta aplicación si no va ser de una utilidad cotidiana? Estoy obligado hacer cola en el banco",not_applicable
1919,"No se puede transferir, hace un mes funcionaba... Y no hay para añadir favoritos, cada nada debo llevar un papel con las cuentas. Ahora tampoco se puede reinstalar, ya no funciona la configuración del token. Lo que deberían hacer es despedir a los incompetentes desarrolladores, no tienen la mínima idea de la experiencia del usuario... Y aquí solo saben responder con lo mismo, brinda tu dni y captura... Qué me van a remunerar por hacer su trabajo???",authenticity
1920,"He aceptado una tarjeta de crédito bbva, me ha llegado a mi domicilio y para activarla me indica que tengo que escanear el QR al reverso de la tarjeta; pero al intentar escanear desde la app, no se puede ya que la cámara aparece con un fondo azul. No puedo ir al banco debido a que trabajo desde casa y el banco más cercano queda a 3 horas por Panamericana. Solucionen o lamentablemente daré de baja sin usar la tarjeta.",authenticity
1921,"Las actualizaciones no son para mejorar la aplicación? Por favor! Súper complicada, nada amigable, lenta. No quiero imaginar a las personas mayores usándola. No debi actualizar, la anterior estaba perfecta. Por favor, solucionenlo a la brevedad. Gracias.",not_applicable
1922,"he intentado agregar cuentas para futuras transferencia y se debe hacer el proceso nuevamente marcando nuevamente las cuentas, evitando que exista un flujo agradable y ahorros de tiempos. si existe alguna forma de agregarlo estaría satisfecho, porque a simple vista no es intuitivo.",not_applicable
1923,"pesimo. totalmente mala, falla a cada rato, se congela, se cuelga, sale solo de la aplicacion, no se puede ni usar el plim como debe ser, ni las tranferencias. el sistema se cierra solo y rapido. horrible deberian. modificar la app. o actualizarla o en todo caso crear otra que si sirva para todo. cero estrellas le doy",not_applicable
1924,"La aplicación estuvo perfecta hasta la nueva actualización, me envía mensaje de que se actualizó exitosamente mi contraseña cuando yo no hize ningún cambio y tengo que resetear y poner una nueva contraseña, luego de un día me vuelve a llegar otro mensaje con lo mismo y de nuevo tengo que poner otra nueva contraseña así no se puede utilizar la aplicación",authenticity
1925,"Una decepción total con su aplicativo, muy lento, se cuelga, no permite realizar operaciones, lo peor estoy totalmente insatisfecha, su actualización es cualquier cosa, solo empeoró todo, lo único a que me motiva es a buscar otras opciones en otros bancos...",not_applicable
1926,"Pésima app, se para lagesndo y no me deja habilitar mi token digital, se queda cargando y nunca recibe el código de SMS que le doy. Para colmo luego la pantalla se queda en negro y sale [Object] [Object] Si no fuera por el trabajo, no tendría cuenta con este banco.",authenticity
1927,"Que mala experiencia tengo con esta última actualización, me molesta que el modo discreto se active automáticamente, a pesar que le quite el permiso de acceso a la cámara igual se activa, y cuando entro a la opción para desactivar el modo discreto, de nada sirve ya que otra vez vuelve a ocultar todo. En serio que fastidio",resistance
1928,"...muy pesado. Ocupa demasiado. Si bien la anterior no era tan bonita, era mas sencilla. Nideben pensar en una app de banco como una pagina web. En el celular necesitamos las cosas rapido y muy claro. Lo estetico no se prioriza, sino la seguridad y la facilidad para encontrarlas cosas. Deben distinguir entre la app del celular y una pagina web. Es solo mi opinion. Gracias",not_applicable
1929,"La presentación esta bonita futurista moderna PERO es muy complicada me hace sentir inseguro ya que no me parece amigable, en el campo de cambio a dolares la versión anterior simple clara y fácil de usar, pero la actual.... me desanima totalmente en usarla... la verdad si volvieran a la versión anterior seria mucho mejor",not_applicable
1930,"La actualización tiene muchos errores, no se pueden realizar pagos ni siquiera una recarga de celular. Por favor que su equipo tecnológico trabaje en las mejoras. En estos tiempos se necesita una app que brinde soluciones y no problemas.",not_applicable
1931,"Desde la última actualización la App no funciona. Uno ingresa la clave y se reinicia sin motivo; y así una y otra; y otra vez. La desinstale y la volví a instalar y aun así nada de nada. Lástima, me gustaba. Se va para afuera, no sirve actualmente. Si pudiera le daría cero estrellas.",not_applicable
1932,Tiempo de carga excesivos. Antesde sacar actualizaciones de la app deberian testearlas es decir probarlas varias veces. La actual version es muy inestable los tiempos de carga se han duplicado y a veces no cargan se tiene que reiniciar la aplicacion. Deben solicitar a su area de TI que arreglen este tipo de deficiencias.,not_applicable
1933,"Muy pésima está última actualización no puedo ingresar hace varios días solo se ve cargando y nunca carga la antigua era mucho mejor me evitaba salir y cualquier transferencia y pago era desde mi celular, ahora no se puede la borro y la vuelvo a descargar y sigue igual ojalá solucionen pronto esté problema por qué no ayuda para nada está aplicación que es muy necesaria para esta cuarentena",not_applicable
1934,Hola tengo un problema yo hace 3 días me enviaron un mensaje donde me enviaban un link supuestamente sobre un bono y me pidieron mi DNI Y la clave de banca movil y mi número de celular.. y desde ese día no puedo entrar ala aplicación.. solo dice qe entre en unos minutos pero.. un familiar también tiene la aplicación y el puede entrar de lo más normal qe esta pasando?? Pero.. pensando qe podría ser un robo cibernético bloquee las tarjetas .. pero la aplicación sigue igual por más qe ya la borre.,confidentiality
1935,"Por qué no me permite activar el token desde la app de mi celular? Tampoco puedo activarlo desde la computadora... Son la 21:30, necesito hacer una transferencia, y me retrasa no poder activar el token. Mi celular esta afiliado y no me llega el supuesto mensaje con el token. Su chat virtual, con toda sinceridad, no me ayuda en nada. Tampoco puedo llamar (porque ya no es horario laboral). No tengo ninguna solución. El token debería faciliarte las cosas... No retrasar y volverse un problema. Csm",authenticity
1936,"Tengo el problema desde hace una semana en que la aplicación no carga ya realice todo lo que mencionan con la aplicación e incluso mi equipo es moderno y envié el correo para que me ayuden y no tengo respuesta alguna, desde que actualizaron su aplicación es pésimo el servicio, ojalá se digne a responder a los usuarios.",not_applicable
1937,"tengo un problema , cada vez que quiero entrar a plinear contactos me manda al gestor de archivos y seleccionar una carpeta y no me manda a mis contactos",not_applicable
1938,"Es un desperdicio de tiempo con la nueva actualización, no me permite hacer operaciones, la tuve que instalar y volver a instalar e igual sigue que hubo un error o sino que no se puede hacer por el momento operaciones , es muy incómodo para el cliente una emergencia que quisiera retirar mi dinero me quedo en nada",not_applicable
1939,"Que esta pasando con la app de bbva. Son un banco serio, donde nos tienen que facilitar la herramienta adecuada y llegar hacia nosotros. Llevo mas de dos días intentando loguearme a la app pero no tengo éxito. Tengo que estar reiniciando el teléfono para ver si funciona. Espero que puedan solucionarlo muy pronto.",not_applicable
1940,"Horrible... La antigua versión era más estable y rápida. La actual versión es muy lenta, no me permite activar el token digital porque se queda cargando y al final tengo que forzar el cierre.. Ya ha pasado mucho tiempo y no solucionan el problema, y seré otro usuario más insatisfecho y molesto por el pésimo servicio..",authenticity
1941,"Hace más de 1 mes que la aplicación falla, no se puede ingresar por momentos. Y hace 3 días que simplemente no ingresa la app, pongo mi huella o clave y se queda en *estableciendo conexión segura*. Ya desinstalé e instalé nuevamente la app pero no funciona.",authenticity
1942,"Si estaba bien la actualización, no entiendo porque la cambian. Todo mal, no se puede hacer nada. No puedo ver mis saldos, mi tarjeta de crédito igual, para transferir un dolor de cabeza. Era buena app, no se porque tuvieron que actualizarla. Ya da ganas de migrar de banco, porque ya son varios días.",not_applicable
1943,Es una estupidez llevo más de 10 días tratando de hacer mis operaciones en línea...y no puedo...ya desinstale y volví y reinicie y nada y me están perjudicando..porque tengo pagos que hacerrrrrrrrr. Señores cuando me van a dar solución llevo tantos días sin poder utilizar mi dinero y hacer mis pagos. Simplemente esto es inaudito y ni siquiera ayudan a solucionar. Que demonios está pasando. El toquen no funciona antes podía hacer todos mis pagos sin problemas y ahora que pasa? No puedo seguir así,authenticity
1944,La actualización del app con huella digital dificulta el acceso no permite realizar las transacciones antes funcionaba normal ahora no te permite el acceso y encima te bloquea las opciones de mensajes del 595 y todo es error que te comuniques a atencion al cliente pero el call center de atencion no atiende y con este problema de la cuarentena limita mucho a los clientes en las transacciones,authenticity
1945,"Sinceramente ya estoy cansado llevo mas de un año con este problema de no poder ingresar a la banca móvil. Fui varias veces al banco también llame y no puedo modificar mi contraseña y poder ingresar. Si seguirá así el problema, cancelaré esta cuenta y no aceptare algún convenio con ustedes. Gracias.",not_applicable
1946,"Mala actualización, se supone que debe ser más rápida, pero por el contrario está más lenta, y cuando por fin abre te pide huella y ahí se queda no avanza ni se sale ni nada, tienes que volver a cargar, así ya voy como 10 veces que hago lo mismo, no carga se queda en huella, qué mal.",authenticity
1947,"Se supone que la actualización de aplicativos es para mejorarlas, no para empeorarlas... esta nueva versión es PÉSIMA! Vuelvan a cambiar a la anterior o despidan a su informático, porque no es posible que en vez de hacer un app más sencilla, hagan todo lo contrario...",not_applicable
1948,"La app es asquerosa a la hora de hablar con un asesor, estaba intentando solucionar un problema por acá con un asesor y a media conversación, se cerraba por inactividad cuando estaba hablando seguidamente con el asesor, tuve que abrir la app 4 veces y hablar con 4 asesores distintos, y ninguno me pudo ayudar porque la sesión se seguía cerrando por inactividad (cuando estaba incluso escribiendo) que app tan mala de verdad, no le dan el servicio al cliente de poder solucionarle un problema",not_applicable
1949,"Basura de aplicativo, igual que el banco... en un mes que no moví mucho , me comen 10 soles, a cuantos millones le cobran esos 10 soles, rateros... lo edito porque no tengo forma de contestarte, en mi resumen de un año e movido casi 90,000 soles , por un mes que no quedo saldo, me comen la comisión. Ningún banco, hace esa tontera, por eso me decido irme a bcp o interbank",not_applicable
1950,"Pésimo. Ni siquiera puedo hacer transferencias. Al intentar aparece que genera un token digital, pero no sale el número, no puedo modificarlo, no nada y sale ""error con token digital"". Salgo, voy al apartado de token digital, y aparece el código que dura 1 minuto, pero volver a hacer todo el trámite tiene que ser a la velocidad de la luz y encima no deja cambiar el código token. Una porquería.",authenticity
1951,Quizás deberían considerar copiar algunas opciones que tiene el aplicativo del BCP... te permite grabar los números de cuenta de transferencia que uses mayormente y también te permite guardar como favoritos pagos mensuales de servicios de casa y de uso personal... de esa forma se complementaría mejor la aplicación...,not_applicable
1952,"Esta última actualización me parece muy complicada y nefasta, ya que cuando quiero hacer operaciones me sale el mensaje error y sin embargo se debitan de mi cuenta y sin enviarme o mostrar una constancia. También deberían incluir Luquita en su misma aplicacion sin la necesitad de estar descargando 2 aplicaciones.",non_repudiation
1953,"La nueva actualización no dió buenos resultados, intente transferir no me permitió, pensé que era problema de mi equipo los desinstale más de 2O veces el aplicativo y aún así sigue sin dar solución, necesito respuesta ante ello , ya va más de un mes y sigue sin funcionar",not_applicable
1954,"Desde la última actualización, la aplicación no abre, se ha congelado la pantalla principal y de ahí no avanza. Pésimo. La versión anterior era más amigable y fácil de utilizar, sentía que tenía todo organizado, ahora todo está junto.",not_applicable
1955,"Tiene la mayoría de las funcionalidades de las otras APP. Sin embargo, no puedes hacer pagos adelantados de tus préstamos a través de la aplicación. Es una limitación deliberada, que causa molestía para las personas que no tenemos tiempo de estas acudiendo a las agencias.🤨🤨🤨",not_applicable
1956,"Actualice recien la aplicaciones pero creo que la otra era mas práctica, mas manejable.. Ahora se tiene que ingresar a a mas opciones y la interfaz tampoco ayuda mucho.. Incluso cuando quiero realizar el pago de mi linea movil me dice que excedí el tiempo de espera sin ni siquiera haber pasado 3 segundos y sale un error... Aun no he intentado con realizar otras operaciones pero espero que puedan solucionarlo .. Y otro punto es que te pide que vuelvas a colocar la contraseña si llevas mas tiempo",not_applicable
1957,"Que horrible. Después de la última actualización npo ingresa a mí cuenta, me dice ESTABLECIENDO CONEXXION SEGUURA. pero no carga, la utilizaba muy bien pero ahora después de que la actualize ya no da, pensé que era mi internet o se me había acabado los megas, pero nada . Hagan algo con esto ya que es esencial para cualquier forma de pago",not_applicable
1958,"Pésima aplicación , quiero activar para hacer compras por internet y me sale error y me manda para llamar y al seleccionar un número me vuelve a repetir y no hay solución , se supone que la aplicación es para facilitar a los usuarios pero en verdad lo empeora , espero que me ayuden a solucionar urgente .",not_applicable
1959,Sinceramente la app dejo de funcionar hace una semana aprox no se puede ingresar la he instalado y desinstalado varias veces incluso pensé en un momento que era mi señal pero hasta los juegos corren normal solucionen ese problema por favor con esto de la pandemia se necesita las transacciones digitales para no salir de casa,not_applicable
1960,"La actualizarlo fue ya obligatoria.. El proceso de trasferencias y revisión de pagos es nefasta., lejos de ayudar al usuario confunde.. De verdad es una malisima aplicación que lejos de ser intuitiva da más problemas, la versión anterior, era tan sencillo hacer transferencias ahora parece q obligan a usar aplicaciones distintas para esa función.. Pésima de pésimas",not_applicable
1961,"Hasta el día de ayer estaba todo dentro de lo normal, no digo que esté contento con la nueva app, pero para decepción hoy intente ingresar al app y nunca abrió, por más que lo descargue en más de 2 oportunidades, es más hasta ahora intento ingresar y todavía no lo logro hacer ...que mal están trabajando.",not_applicable
1962,"Se cuelga siempre , tengo mi cuenta sueldo con el banco pero ya aburre , es una molestia querer entrar a la app y no poder hacerlo , pierdo tiempo al desactivar y volver a cargar , cuando necesitas te pone en apuros esa aplicacion de xqria , m voy a cambiar de banco sin duda",not_applicable
1963,"Pésimo, malísimo, no logro ingresar despues de la ultima actualización, se queda diciendo, ""Estableciendo conexión segura..."" Intente de todo y nada, que pena que un banco tenga estos fallos, ganando dinero con tantas comisiones, intereses y penalidades que nos cobra",not_applicable
1964,"Pésima aplicación. Se queda cargando y nunca abre, tengo que ir a la versión web de la banca por internet, la que está llena de publicidad de los productos que ofrecen y para colmo no se puede hacer un pago de servicios que acabo de verificar está habilitado en la banca por internet de otro banco.",not_applicable
1965,"El chat es pésimo para consultas con asesor, no permite el acceso a otra aplicación porque se cierra, estás escribiendo y también de la nada te bota por falta de actividad, estás esperando respuesta del asesor y también te bota, además es pesado y consume muchos recursos del sistema, mejor migren la atención a WhatsApp",not_applicable
1966,"La aplicación es un tanto engorrosa, además sería bueno que tenga la opción de imprimir el estado de cuenta... Después de leer su respuesta estoy buscando en el menú ""ver más"" y no existe la opción ""estado de cuenta""... Las opciones que veo son : transferir, pagar servicio, enviar a contacto, pagar tarjeta, recargar celular, efectivo móvil, recargar tarjeta regalo, recarga BIM, t-cambio y cancelar cuenta.",not_applicable
1967,"Buenas tardes la app esta en pésimo estado, desde ayer estoy intentando ingresar pero me sale como si me hubiera olvidado mi contraseña y cuando intento recuperarlo, sale un mensaje de error de manera recurrente, necesito soporte por favor, si me pueden brindar un medio lo más urgente posible.",not_applicable
1968,"Para mi esta era una buena aplicación sin embargo desde ayer tengo problemas para ingresar, ingreso mis datos y en ves de conectarse se pone la pantalla negra.. necesito una solución URGENTE.. 0 estrellas por eso.. Pd.: Y por si acaso con otras aplicaciones de banco no sucede lo mismo..",not_applicable
1969,"La app era bastante buena hasta mediados del año pasado. Pero aprox desde noviembre tiene DEMASIADOS problemas con el token. Por favor, hagan una actualización. Es terrible tener que visitar sus oficinas seguido solo porque no funciona su verificación.",authenticity
1970,"Pésimo, q regrese a la antigua. Era más eficiente en todo, ahora cuando quworo poner a cuotas me sale 3_12 cuotas, antes era desde 3 456 etc, pésimo mucha publicidad. Confunde demasiado, quisiera retroceder a la antigua por favor. Tengo que estar llamando a banca para casi todo, antes lo hacía desde mi app, ahora todo es terrible. Antes podía elegir para pagar con TD o TC.. Y ahora me confunde. Por favor. No nos compliquen la vida. Nos están perjudicando.",not_applicable
1971,"Desde que actualizaron el App, el servicio ha estado pésimo. No me deja hacer transferencia ni pagos de servicios. La app estaba mucho mejor antes. Además tampoco me aparece la opción para activar mi cuenta digital AFP. ¡Por favor solucionen esto pronto!",not_applicable
1972,"Desde Tarapoto, todos los días colas larguísimas para que les atiendan a plataforma, hasta que me tocó visitar el banco, 3 horas esperando, ya que, solo colocan a 1 persona en atención por plataforma, tanta plata que maneja el banco y no puede costear más personal para atención, pésimo pésimo el servicio a las personas.",not_applicable
1973,"La anterior app era más amigable y fácil de operar, entiendo lo de la publicidad, pero tampoco sean tan agresivos con eso. Para activar el token digital esta muy complicado; y resulta que LUKITA ahora está separada en otra app...Sres reconsideren los comentarios y realizen una App que sea fácil y funcional para todos, la versión anterior estaba muy bien.",authenticity
1974,"De un tiempo acá ya no recibo alertas de los consumos de mi tc, ni por correo ni por mensajes. Llamé 2 veces al callcenter y en ambas oportunidades me dijeron que reinicie mi token digital pero no hubo solución. Necesito que me den solución ya que no se está brindando toda la seguridad que debería para evitar fraudes.",authenticity
1975,"Pésima app, se anda colgando, no agarra la clave, demora en cargar y el biométrico hoy no funcionó para nada, no se confíen de estas apps, porque se pueden quedar sin pagar alguna cosa importante, carguen algo de efectivo o pasen dinero a yape, me funciona mucho mejor.",authenticity
1976,"La aplicación es buena, pero le falta mejor en algunos aspectos. Por ejemplo mi plin está activo, pero solo puedo recibir transferencias únicamente con mi QR, mas no con mi número de celular ya que sale como si no lo tuviera activado. Ojalá me solucionen ese inconveniente, lo demás está muy bien.",authenticity
1977,"Para cambiar y activar el token, para realizar transacciones, para pagar servicios siempre aparece: SE HA PRODUCIDO UN ERROR. No es posible realizar la operacion en estos momentos. Inténtelo más tarde Este inconveniente es muy grave considerando que en este tiempo de pandemia todo debería poder realizarse de manera remota. Incluso al no aparecer algunas empresas para poder realizar el.pago de servicios Por favor, vuelvan a la versión anterior de manera evitemos más inconvenientes",authenticity
1978,"Tras la actualización comenzó a fallar, tanto así que tuve que volverla a instalar y luego de ello mi token se desactivó y ahora me dicen q tengo otro operador inscrito cuando nunca varíe de operador desde que salió el token digital. Ahora llamé y dicen que debo ir a un cajero a actualizar,pero estamos en cuarentena. No es justo. Necesito el token😖",authenticity
1979,"Cada mes un nuevo problema, están sencillo que se te bloquee la app. Y la única respuesta que te dan ""es por su seguridad"", valdría si es que no me hayan robado. Osea para un usuario de bloquean porque sacas dinero o porque ingresas dinero pero si los ladrones te roban no pasa nada No entiendo como es su política pero es cancino hacer cosas de hora y media para plataforma cada 15 días. En verdad estoy conciederando criar de banco pésimo servicio",accountability
1980,"Por que no me aparece para acceder con mi biometrica , la verdad al hacer una actualización verifiquen que todas las funciones de siempre estén funcionando con normalidad, hacen perder el tiempo, y lo del token digital debería ser una sola vez en lugar de cada que cambies de celular te piden que lo actives de nuevo",authenticity
1981,"Desde que cambiaron el app, no he podido usarla, ya casi 5 meses con este problema, la reistalo varias veces y no me permite ingresar siempre sale que el app esta fallando, ya me comunique y mande varios correos y hasta ahora no saben comi solucionarlo, deberian cambiarla o volver a la anteriorque permita a sus clientes o usuariosa poder hacer sus operaciones en linea",not_applicable
1982,Cada bez que ingreso me dice error verofique que está conectado a internet. Vaya ajustes y asegurese que tiene internet. Solo si desinstalo y vuelvo a instalar funciona. Al rato deja de funcionar de nuevo. Esoe pasa solo con este app. Todo lo demás funciona bien en mi celular,not_applicable
1983,La descargue y me piden todos los permisos posibles. Acepté de allí token digital y hasta que no aceptes tenerlo no puedes ingresar a la app. Yo solo quería hacer una pequeña transferencia y ponen mil trabas. Al final lo hice con mi cuenta interbank y sin app salió más practico que la engorrosa app del BBVA . Y ¿xq es obligatorio tener tokken?,authenticity
1984,"No había necesidad de cambiar el interfaz a uno ""moderno"". He intentando transferir dinero entre mis cuentas pero no lo he conseguido, además, la app es poco amigable a diferencia de la versión anterior. Por favor, mejoren el servicio 🙏.",not_applicable
1985,"Tengo que desinstalar y volver a instalar cuando quiero acceder al app y hacer alguna operación, pues cada vez que ingreso se queda pensando largo rato. Y peor aún te cobran comisión por transferencia inmediata de 5 soles, las app de Falabella no cobra y tengo entendido que la del BCP tampoco cobra.",not_applicable
1986,"Muy mal! La app anterior era mas flexible y practica, ingrese para hacer el pago de mi servicio celular y me pide escribir el nombre del servicio, tuve que intentar de varias maneras porque no esta pre establecido los servicios me demore mas de 15 minutos hasta que encontre el nombre del servicio al azar, lugo cuando por fin voy a pagar el recibo, me indica que intente mas tarde, vuelbo e intento mas tarde y resulta lo mismo. La finalidad de un app es facilitar la experiencia del cliente.",not_applicable
1987,Muy mala.. todo es propaganda de productos y el tamaño del letrero referente al tipo de cambio es completamente una locura. Para nada es practica y para buscar salir de app hay que adivinar.. De verdad no se quien fue el genio que la diseñó. Muy mala.. para nada recomendable. Ruben cisneros,not_applicable
1988,"Había escuchado cosas buenas tanto del banco como de los usos de la app, pero desde hace un par de semanas la app dejo de reconocer los qr y ahora cuando entro a la app solo me sale el logo y ya no carga nada más, ni siquiera puedo ver cuánto me queda en mi cuenta ni nada ahora.",authenticity
1989,"La pantalla del aplicativo se queda en blanco, en banca por teléfono indican que hay que actualizar, sin embargo, no hay actualizaciones pendientes. Voy dos semanas instalando y desinstalando el aplicativo, solucionen ese problema por favor. Saludos y gracias.",not_applicable
1990,"No pude ejecutar una operación frecuente en la última pantalla, para darle el check de aceptar términos y condiciones no selecciona el check y no pude finalizar la operación. Se siente muy rígida la aplicación, antes era más sencilla. Por favor deben mejorar la experiencia con su aplicación",not_applicable
1991,"Antes de la actualización me iba bien. Ahora ya no me deja transferir dinero ni hacer nada útil. Por favor, vuelvan a la anterior versión, y segundo, a los encargados de hacer esta versión primero hagan un buen testeo con los usuarios reales, apliquen design thinking o cualquier metodología ágil pero no hagan estas cosas de lanzarlo de frente. Entiendo que quieran mejorar, pero lancen un buen aplicativo...",not_applicable
1992,"Revisen su código, mejoraron el interfaz gráfico pero esta muy lenta, hasta para ingresar a las opciones de la app, además cuando sale la pantalla de ""transaccion exitosa"" coloquen el número de op en la parte de arriba, por q cuando uno hace screenshot no sale el op.",non_repudiation
1993,Dejen de estar sacando una y otra versión que solo nos complica hacer los pagos. Esta bien que quieran ganar dinero por sus descargas de app pero no exageren o al menos sean más prácticos y eficientes con la app para que la experiencia del cliente no sea insatisfactoria!,not_applicable
1994,Estoy intentando pagar mi tarjeta de crédito via app por 2 días. La app simplemente se congela. Realmente es el único banco que con la necesidad de no movilizarse fuera de casa no ha invertido lo suficiente para facilitar las cosas a sus clientes. ¿Cómo pago a tiempo sin salir de casa?,not_applicable
1995,"Hola porfa pueden arreglar el app?es muy importante para nosotros ver nuestros movimientos, trato de ingresar con la contraseña y me pide volver a convalidar todo ,lo hago y me hace volver a ponet todos los datos de mi tarjeta y luego no carga para cambiar la contraseña. Es la primera vez con un app de banco que sucede esto y es muy incomodo. Pueden actualizarlo o solucionarlo?!",not_applicable
1996,"Terrible. Chat con el BBVA se corta inesperadamente después de un par de minutos. No es buena atención al cliente. Y después de usar dos veces el libro de reclamaciones, el vínculo desapareció del menú, o está en un lugar difícil de identificar.",not_applicable
1997,"De por si no era nada funcional la página y ahora en su última actualización está peor, no sirve. Me sale en el inicio tipo de cambio y no puedo ver mis tarjetas y menos hacer operaciones. Es un asco. Actualizando al 11/03/2022: continúa siendo un asco. Hoy me pide actualizar y cuando vengo aquí al Play Store no hay ninguna actualización. 🤦🏻‍♀️",not_applicable
1998,"Que pésimo, cada actualizaciones que se van teniendo se tiene problemas en poder realizar transferencia, pagos y ahora para utilizar plin. Esta app de BBVA esta igual que el BCP cuando uno requiere hacer un pago no lo permite y mucho peor si es de noche no se tienes un soporte y tienes que esperar hasta el día siguiente. Si sigue así me cambio a Interbank.",not_applicable
