ID,Comentario_Original,Clasificacion_ISO_25010_2023
19,"últimamente no abre y te dice a ocurrido un error",not_applicable
20,"Buena pero se cierra y no deja realizar plin.",not_applicable
21,"todo bien",not_applicable
22,"una porquería el aplicativo, no siquiera deja pagar por ese medio.",not_applicable
23,"me parece mal que solo para planear tenga un límite de 2000 soles en cambio BCP de la misma aplicación puedes yapear con montos fuertes",not_applicable
24,"porque mienten al ofrecer cuenta digital si en realidad es tarjeta 💳, son unos mentirosos pensé que podía crear cuenta digital desde la app y no usar tarjeta ni ir a tus centros par obtener según como dicen pero lamentablemente piden que yo me acerque a centros de BBVA, que no puedo ir debido que no estoy en la ciudad bueno me podrían decir cómo puedo eliminar mi cuenta digital que creé hoy y que no quiero usar nunca más porfavor pueden decirme como elimino sin ir a centros de BBVA",not_applicable
25,"mucho demora en abrir con la que actualizaron",not_applicable
26,"está app no a sido la mejor desde que la uso y ahora con la nueva actualización está aún peor.!! 😤",not_applicable
27,"pésima app no me permite afiliarme, ni activar el token siempre sale ""token software no activado"", no me permite hacer la activación del token de dos pasos ni por cajero",authenticity
28,"Pesima aplicacion.. Muy mala..",not_applicable
29,"Muy pésimo no funciona token digital, y no funciona el plin pésimo app",authenticity
30,"es muy lenta a comparación de otras apps",not_applicable
31,"Pésimo, tengo que estar instalando y desintalado el APP y siempre se cuelga o demora en cargar. Por favor mejorar el servicio",not_applicable
32,"no he podido en todo el día realizar ninguna operación. automáticamente se cierra",not_applicable
33,"bien",not_applicable
34,"interfaz complicada, soy nuevo pero es cuestión de acostumbrarse.",not_applicable
35,"no puedo ver mis cuentas muy",not_applicable
36,"bien",not_applicable
37,"me rechaza la configuración de mis compras por internet aduciendo que debo de usar el ccv dinámico y no me dice como",accountability
38,"lamento haber sacado mi cuenta sueldo en éste banco BBVA, ya medio año y no me dan el beneficio del ADELANTO DE SUELDO, que otros bancos dan después de los 60 dias. ojo, éstoy 100% Verde en el sistema. septiembre mis vacaciones y me voy a otro banco.",not_applicable
39,"LA PEOR APLICACIÓN NO ABRE EL PLIM.",not_applicable
40,"El token solo permanece activo 2 semanas máximo, hay que volver a activar siempre...",authenticity
41,"Voy a volver al BCP. Probé esta app 2 meses y es lenta. Me a hecho pasar vergüenza porque se va el servicio y además tarda días en actualizar mis gastos y no muestra con detalles claros en qué gasto mi dinero así como los ingresos. Para una persona como yo que me gusta ordenar mis gastos, no me está sumando. Incluso aveces no funcionaba el plin y se mandĺ 2 veces. No la recomiendo.",integrity
42,"pésimo servicio, cuando realice un pago y no se verificó, revisé mis movimientos para mostrarle a la persona y no aparecen nada, pésimo, los movimientos aparecen después de 4 días",non_repudiation
43,"Se cuelga demora un montón en ingresar al aplicativo.",not_applicable
44,"no actualicen esta app, al parecer es un engaño, pide actualizar el telefono y eso trae virus",resistance
45,"Una total bazofia en lo que respecta a las transferencias definitivamente una de las peores si no la peor de todos y además los tiempos de espera se hacen eternos Un pésimo y agobiante servicio. Quería realizar una transferencia y ahora tengo menos dinero sin saber el motivo Y la transferencia nunca se realizó, osea que rayos? ¿Así tratan a sus usuarios o simplemente no les alcanzan los sesos para leer las reseñas negativas? Devuelvanme el dinero no habido o simplemente manden a revisión.......",integrity
46,"me parece muy genial me encanta los cambios nuevos que a tenido la aplicación",not_applicable
47,"mal aplicativo se cuelga se queda cargando y no avanza",not_applicable
48,"A pesar de tener mis datos activados y estar al aire libre, ya son varias las veces donde quedo mal parado por la lentitud del aplicativo o porque presenta un ""error"" durante la transacción. En algunas oportunidades he usado la tarjeta, lo que me ha salvado de esas situaciones, pero ¿si no tuviera efectivo y el app empezara a fallar al querer pagar a un taxista?, por ejemplo. Aún no me ha pasado, pero es mi mayor temor.",not_applicable
49,"Bajo la calificación xq ya más de tres meses atrás no se puede acceder al app x segunda vez en el dia, hay que reiniciarla para poder acceder nuevamente, cuando van a solucionar este problema?",authenticity
50,"mucho demora en abrir en la actualización de Julio 2025",not_applicable
51,"Está teniendo fallas no me deja plinear arreglen ese detalle por favor",not_applicable
52,"Le doy una porque sino no pudiera opinar, pero es malísima, la anterior versión era eficiente y amigable. Al parecer el criterio del banco es mantener desinformado al cliente de tal forma q no pueda estar alerta a sus movimientos, pagos, estado de cuenta, entre otros., obviamente esto genera atrazos en pago de deudas o sobrepasarse de crédito en lo relacionado a quienes poseen tarjeta de crédito. Estoy retirando mi dinero y a otro banco.",accountability
53,"Pésimo, se reinicia, no permite Plin ni transferencia",not_applicable
54,"pésima actualización no funciona se cuelga un aplicativo de porquería no me deja acceder a mi cuenta, me tiene sin efectuar operaciónes todo este fin de semana y por teléfono no tiene soporte, yo no mandé a qué actualicen ese AP de porquería",authenticity
55,"La actualización me está pidiendo una tercera activación de token, hasta cuándo estará así? definitivamente está pésima está nueva versión.",authenticity
56,"Con la nueva actualización tienes que estar activando el token prácticamente todos los días, de mal en peor.",authenticity
57,"está fallando mucho",not_applicable
58,"muy bueno la app fácil de usar para realizar cualquier operación,para q sea más excelente sería bueno q figura ya las opciones para seleccionar cada uno con sus nombres.",not_applicable
59,"muy buena",not_applicable
60,"Soy cliente BBVA de hace muchos años, pero desde la última actualización del App, está muy lenta, no ingresa, se queda validando credenciales y nunca ingresa, malísima la actualización!",authenticity
61,"no permite hacer ninguna transferencia, se cierra sesión automáticamente",not_applicable
62,"se sale el APP ANTES DE REALIZAR YAPE O PLIM, Y PAGOS DE SERVICIO",not_applicable
63,"no puedo activar mi huella digital. pide clave siempre",authenticity
64,"La actualización es pésima, se me desactiva el token constantemente, se cuelga se demora a aperturar. Pq no hacen algo por mejorarla?? Sin duda el mal necesario",authenticity
65,"ne gusta la app,pero demasiado lento aveces no entra rápido caundo necesito hacer un pago o una transferencia,es muy lenta eso molesta,mas cuando es urgente,muy l3neto al entrar y caundoe equivoco en la contraseña ahi si al toque sale que puse emal ero para entrar nada,pésimo arreglen eso por favor acceso en emergencias no es de ayuda.",not_applicable
66,"demora demasiado para poder ingresar a la aplicación",not_applicable
67,"Está pésima la app , se cuelga después de una operación y no puedo volver, cada actualización es peor.",not_applicable
68,"Malísima esta aplicación, cuando más lo necesito para realizar una transferencia sale error!",not_applicable
69,"la opción de PLIN debería de ser un aplicativo a parte para que sea mas rápido y óptimo al momento de usarlo, es muy lento actualmente hacer cualquier pago a través de Plin.",not_applicable
70,"Mejoren el app, es muy compleja y se demora demasiado para hacer cualquier operación. La app del bbp es mucho mejor y ni que hablar de yape. para hacer un plim, demasiados pasos. No puedo guardar pagos frecuentes, porque se me cuelga toda el app, un fastidio.",not_applicable
71,"pésimo su aplicación, no deja entrar para revisar ni pagar",not_applicable
72,"en las ultimas semanas ha estado fallando mucho, se queda cargando a la hora de seleccionar el contacto para hacer plin y tenía que reiniciar para que funcione porque no terminaba de cargar, pero desde ayer ya no deja plinear ni aunque se reinicie, estoy pensando seriamente en cambiar de banco porque en ninguna de mis cuentas puedo hacer operaciones, Scotiabank también ofrece plin así que creo que iré con ellos, es una pena tantos años con BBVA y ahora su eficiencia ha decaído mucho",not_applicable
73,"desde w se actualizó es el peor app de todos los bancos... pésimo, tengo q estar activando tokin digital para poder transferir. solo toca cambiar de banco",authenticity
74,"No abre la aplicación luego de haberse actualizado",not_applicable
75,"por favor... para cuándo cambian está porqu3ria!!!",not_applicable
76,"Después de la última actualización se ha desactivado el ingreso a través de biometría y a pesar de intentar activarla simplemente no surte efecto. Por favor solucionen el inconveniente ya que es más cómodo para el usuario acceder de forma rápida y realizar sus transacciones.",not_applicable
77,"Una pésima app. Ni que decir sus otros canales de atención. Ha decaído el banco en tegonolgia este aplicativo es nada amigable. No se puede ingresar tengo horas y horas sin acceso. Mejor usar el banco pichincha.",authenticity
78,"bueno, pero hay que practicar",not_applicable
79,"muy complicado",not_applicable
80,"pésimas actualizaciones y peor el color horrible y no te dan puntos por pagos de servicios",not_applicable
81,"Deben arreglar la aplicación, uno ingresa bien al inicio, pero al querer volver a ingresar, se cuelga y hay que reiniciar el teléfono para que se pueda ingresar a la aplicación.",not_applicable
82,"no puedo vincular mi tarjeta con el aplicativo, pesimo servicio",authenticity
83,"despues de varios meses aun no puede realizar operaciones de plin...GRACIAS",not_applicable
84,"nada funcional, los comprobantes no están disponibles",non_repudiation
85,"aplicacion falla",not_applicable
86,"me han cargado a mi cuenta pagos que no realicé de bisflug agradecería la devolución de ese dinero.",integrity
87,"El aplicativo se reinicia solo y no se puede activar el token digital",authenticity
88,"no funciona la nueva actualización de la app en mi celular Google pixel 8 pro. apenas puedo entrar a mi cuenta, no se puede navegar, no funciona Plin, la pantalla está cortada, básicamente no se puede hacer nada.",not_applicable
89,"no puedo ingresar a banca móvil",not_applicable
90,"a veces he visto problemas, de su app se que si invierten más generaría más claridad.",not_applicable
91,"mal-digo esta app me deja botado en la calle no entra tengo que ingresar varias veces una tras otra para pagar con el maldito plin es una porqueria total no se con q fin hacen estas actualizaciones me an robado el celular por no poder entrar para pagar un pasaje y me bajaron del carro en una zona peligrosa cambiare de banco definitivamente no se le puede poner menos a esta porqueria",not_applicable
92,"muy pocas agencias. y en los conos deben abrir mas porque hay demasiada colas",not_applicable
93,"el lector de huella está fatal",authenticity
94,"no realiza buena evaluacion de riesgos",resistance
95,"no pueden colocar un espacio para indicar el concepto del gasto, así como en Yape. Ayudaría muchísimo. considerenlo!!!!",not_applicable
96,"falta poner descripcion, seria bueno implementar para llevar mejor control personal",not_applicable
97,"problemas al ingresar a la aplicación, y no es por mala señal, el tiempo de espera es demaciado largo, la última vez tube que esperar 33 minutos para ingresar a la aplicación, mejoren ese punto por favor, me causa trastornos en las operaciones que quiero realizar...",authenticity
98,"que fue acá de bajar el app y ah cambiado",not_applicable
99,"Todo mal no se puede ingresar se cuelga el sistema... De verdad es un desastre",not_applicable
100,"no me deja entrar a la aplicación y mucho menos retirar mi dinero",not_applicable
