ID,Comentario_Original,Clasificacion_ISO_25010_2023
932,"La aplicación no sirve, se cuelga todo el tiempo, hasta para entrar es una molestia. Se duplican pagos por fallas de la aplicación e incluso hay pagos que los anulan. Siempre ponen varias transacciones en retención y no le dan solución a los problemas con el aplicativo. Hay momentos en que no se pueden hacer operaciones y solo sale error, se vuelve cansado querer usar la aplicación, un total fastidio.",integrity
933,"definitivamente está aplicación no sirve, solo genera más problemas. Intento hacer movimientos desde la app y constantemente me pide activar el token, que es bastante incómodo andar enfocando el DNI y capturando selfie si estás en la calle. Además, algo tan siempre como plinear se hace complicado ya que al acceder a mis contactos para hacer el envío la app se vuelve a abrir, teniendo que, forzosamente colocar el número como si fuera contacto nuevo.",authenticity
934,"Si no se pudiera dar ni una estrella lo haría. Pésimo servicio, muy muy lenta, demasiados pasos para una simple operación y se cuelga mucho. Más aún cuando vinculas a plin y quieres transferir dinero porque tienes que hacer unas 7 veces (sin exagerar) la operación porque se cuelga demasiado, si lo tengo instalado es por necesidad 👎👎 tienes que estar a la espectativa de sí transferiste bien el dinero. Pésimo.",not_applicable
935,"no solo es lenta, también es increíblemente incompetente. desde el año pasado vengo quejándome sobre la mala gestión que tienen respecto al token digital. cada semana se me desactiva, no puedo pagar nada con plin ni hacer transferencias, nada! fui, me quejé, abrieron un caso, lo ""solucionaron"" durante mes y medio y otra vez!",authenticity
936,Esta pecima la aplicación. Se hace un par de operación y luego que cuelga. Se tiene que estar reiniciando el teléfono para volver a usar la aplicación. Como un banco tan grande está teniendo este tipo de problemas. Y lo peor envido dinero mediante plim se retiene el dinero y no se envía tiene que pasar días luego de llamar para que regresen el dinero. Super pésima su sistema,integrity
937,está aplicación no sirve para nada totalmente ineficiente ...medio día tratando de entrar para verr saldo ..y lo único que hace es cargar... y nada .,not_applicable
938,"Estoy empezando a usar la app y realmente esperaba mucho más por las recomendaciones que tenía. Sus promociones debajo del saldo parecen spam (se podría ordenar mejor). Hay muchos pasos para realizar una operación o simple pago de servicio (comparado con otras app de otros bancos). Para guardar una operación como frecuente hay que cruzar los dedos para que no mande error o se quede pegada la interfaz (no responde ningún botón), hoy hice 5 operaciones y solo logré guardar 2 como frecuente.",not_applicable
939,"El app sigue siendo pésima. Es imposible configurar el token, siempre sale un error y en la central telefónica te indican que tienes que ir a oficina para que te solucionen el problema. No entiendo para qué tienen un app si tienes que ir a perder tiempo en la oficina. Hoy tuve que hacer un pago un nunca pude configurar el token. Buscaré otras opciones para cambiar de banco.",authenticity
940,"La he usado cerca de 10 años sin incidencias y me sorprende que considere como única validación para uso de token la información biometrica (DNI y selfie) lo cual es ocioso porque a parte de ocupar mucho tiempo en esas tareas, se generan errores a cada rato. La alternativa de solución no puede ser ir a una agencia. Vuelvan a la validación por SMS o correo electrónico, por favor Gracias!",authenticity
941,"Su última actualización es una porquería ! De por si la app ya es pesima pues parece haber sido programada por estudiantes de primeros ciclos y con esta última actualización terminaron de fastidiar la app que demora más de lo normal para ingresar , como no lo corregirán al menos dejo este comentario que es uno más de los muchos para dejar constancia que su app es un asco.",not_applicable
942,"Realmente el app no ha mejorado, hace meses que no puedo pagar mi crédito vehicular a través del app, ni por la banca por Internet, no existe cuando solucionen el error que sale, a pesar que he puesto reclamos no lo solucionan. Malisimo! Mi Dni es 46765417, he enviado las pruebas a ese correo, tampoco me pueden ayudar por llamada! Solo me derivan a un Banco, entonces para que tienen App y Banca? Sino nos van a brindar la facilidad de realizar operaciones a través de ellas.",not_applicable
943,"Por la empresa donde trabajo tuve que sacar la tarjeta BBVA. Pero en ésta app no puedo hacer ninguna transacción, ni transferencia, cuando deseo ver mi CVV virtual para realizar una compra me regresa a la página principal.",authenticity
944,"Pésima la aplicación, tengo que transferir y no puedo me sale que espere unos minutos, vuelvo a intentarlo y me sale lo mismo, la anterior aplicación era mejor, traten de tener una solución lo más rápido. 15/07/2020 Hola quisiera que puedan dar una solución porque es muy incómodo el no poder realizar transferencias y lo peor de todo es que es una emergencia, lamentablemente tengo que esperar hasta el día siguiente para realizar u depósito por un agente, la aplicación anterior era muy efectiva.",not_applicable
945,"Hola, la verdad incomoda estar reclamando u observando, lo pésimo que se ha vuelto esta app, no puedo plinear y ahora ha salido una opción de 10,20 y 100 soles, y se queda congelado, no puedo hacer transferencia ni pagar, solucionen esto por favor, tengo el screenshot pero no puedo compartirlo, no debería darle estrella, solo le puse porque abre, pero el resto no aplica, gracias.",not_applicable
946,"Atención..!! 1: Es una aplicación más pesada que un tren a pedales. 2: se congela al último mento de hacer las transacciones sale con que ocurrió un error. 3: la opcion para Plin con QR está más escondido que la arca de la alianza. 4: si inicias cecion antes de que se muestre las tres reseñas, las transacciones no serán posible tiene que ingresar nuevamente..y ya perdí 5 minutos parado intentando ingresar al lado de la emolientera para pagarle. 5: aquí faltó espacio por límite de letras.",authenticity
947,"La peor aplicación que he usado en toda mi vida. En vez de ayudarme me causa más problemas y luego te dice ""comunícate con nuestra línea de atención"" ya que la app es tan inútil que no tiene otra cosa más que pedirte que vayas a otro medio. Sencillamente quiero cambiar mi configuración de plin para usarlo con mi cuenta actual y no con la que ya cancelé, pero hasta para eso se queda cargando eternamente sin darme solución. Gracias por nada bbva. A qué hora haces algo bueno y la mejoras 💀",not_applicable
948,"Mi única queja es q antes a la hora de realizar el pago o sea de confirmar me pedía mi huella digital xq yo lo tenia activado, ahora no se puede pones pagar y lo paga de inmediato sin ninguna confirmación de seguridad. He buscado en configuración y ya no hay esa opción. No me parece seguro. Y si no existe ese tipo de seguridad me siento intranquila y tendré q pasar mi dinero a otro banco.",authenticity
949,"La aplicacion es lenta y cuando necesito entrar para plinear o hacer algun tramite, no me deja iniciar sesion, que intente mas tarde, como si tuviese el tiempo para esperar. Es un dolor de cabeza. Cada vez menos recomendable. De verdad es una estupidez que cada vez que quiera plinear, igual salga que no se puede realizar la operacion. Muchos problemas me causa su aplicacion, voy a dar de baja.",not_applicable
950,"Ya tenía mi toke digital y ahora resulta q me vuelve a pedir q lo cree lo trato de hace un lo reconoce imágenes, como se supone que haga operaciones virtuales si no puedo trasferir el saldo",authenticity
951,"Vuelvo a realizar la evaluación de la app, creo que es mejor que elaboren una app exclusiva para PLIN, en ingresar al aplicativo del BBVA y realizar un pago sencillo se demora mucho, además que no me permite escribir el detalle por el cual estás realizando la transacción para llevar un control de los gastos, y a parte que para ocultar las saldos a veces funciona y es incómodo que te vean hacer tu pago mientras ven los detalles de tu saldo, espero los desarrolladores evaluen una nueva app.",confidentiality
952,"Como app, muy segura, pero muy larga la ruta para plinear. Asimismo, cuando la red no es 4.5G, la app se ralentiza o se cae. Debería funcionar con cualquier red (4.5G, 4G, 3.5G, H+), ya que cambia en automático por zonas geográficas y depende del operador.",not_applicable
953,"De acuerdo con varios usuarios, la versión anterior estaba muchísimo mejor, más fácil de usar, y ya era algo conocido, se ve que quisieron darle nueva imagen pero cambiaron todo de lugar, el proceso es distinto para realizar todo, es un poco más lenta y no hay opciones disponibles. En banca por Internet me sale un monto máximo a transferir diferente a la móvil, no puedo configurarlo y tampoco puedo modificar los alcances de cada tarjeta, solo me sale para apagarla o prenderla (banca móvil).",resistance
954,"Intento poner la clave de seis dígitos y a cada rato me sale ""incorrecto"". Empezamos mal. Y seguimos mal. Hoy, 7 de octubre, estamos en la misma situación. Volví a instalar la aplicación y reintenté AFILIARME y... NADA! EMPEZANDO PORQUE LA PANTALLA SE OSCURECE; tal perece como si fuera una aplicación hacker. Me rindo. Hoy, 22 de julio y sigo sin poder utilizar vuestra estúpida aplicación. Ahora se interpone una pantalla para habilitar toquen digital. Me tiene hace media hora intentando y nada!",authenticity
955,"Ay! Otra vez lo mismo con sus benditas actualizaciones. No puedo entrar a la app si no la actualizo, le doy click a actualizar y NUNCA SE ACTUALIZA!, solo caraga y carga, así ¿Cómo se supone que voy a poder realizar mos operaciones?. Mi señal wifi esta muy bien, y mi celular tiene memoria suficiente, arreglen ese inconveniente que siempre aparece cuando hacen sus actualizaciones.",not_applicable
956,"Pésima app cuando lo instalé funcionaba de lo normal ahora al entrar solo se queda en estableciendo conexión segura y no deja realizar ninguna otra operación, ya los desinstale e hice todo lo que me dijeron en atención al cliente como unas 100 veces pero aun así no funciona, envié todos los datos que piden al correo indicado qué supuestamente en menos de 24 horas daban solución y hasta el día de hoy nadie lo soluciona ya pasaron más de 1 semana, de verdad pésima app.",not_applicable
957,"pésimo. al hacer pago por plin se muestra error, se debita el dinero pero nunca le llega la notificación al receptor. Así he tenido varios problemas, en los que hasta perdí el dinero, porque nunca llega ni notificación, ni movimiento de recepción osea no tienes como demostrar que sí lo pagaste",non_repudiation
958,Horrible aparece mil veces el fastidioso mensaje de token Digital y para colmo nunca llega el bendito mensaje para la activación del mismo. Solo quiero ver mi saldo disponible y por ese molestoso mensaje del token digital que siempre aparece no puedo hacer nada de nada. Deberían mejorar ese tema y no ser tan insistentes con el token ya que hay personas que no lo necesitan. Es un impedimento la verdad.,authenticity
959,"Inicialmente funcionó sin problemas, con rapidez y permitiéndome realizar bastantes tipos de operaciones con facilidad. Después de algunos meses, habían ocasiones en las que no me permitía ingresar durante días enteros por errores en plataforma y comenzó a fallar recurrentemente, había información que no se actualizaba correctamente o que simplemente no aparecía. Siendo sincera deja mucho que desear.",not_applicable
960,No permite realizar plin. no permite realizar transferencias al actualizar el app. Pésimo.,not_applicable
961,"La peor experiencia recibida mediante una app bancaria de manera móvil, muchísimo que mejorar. El primer día utilizando este aplicativo, me bloquea la tarjeta sin aviso ""por seguridad"" y ahora tengo que ir de manera presencial en plena pandemia, a formar una larga cola a ""desactivar su dichoso bloqueo"". Definitivamente una completa decepción. Amigos, si están interesados en esta app, infórmense bien o busquen otras opciones.",resistance
962,"una lágrima la app, cada día más lenta y engorrosa de usar, NO sirve para uso rápido, como las billeteras digitales DEBERÍAN ser. Cuando intento entrar, se queda en ""estableciendo conexión segura"" y NO avanza. He eliminado y re-instalado y sigue igual, pero para cobrar comisión de mantenimiento al toque. TERRIBLE.",not_applicable
963,Al principio estaba bien pero después ahora esta pésimo la App porque entro una vez después demora una eternidad para poder entrar a la aplicación y eso perjudica.,not_applicable
964,"La app esta demasiado lenta, no permite hacer transferencias 🙄, ojo mi app esta actualizado. Por favor, arreglar eso.",not_applicable
965,"aplicación super confusa, no da historial de ingresos ni salidas, para pagar con Plin hay q sacarse un máster, en fin, un infierno usar esta app",not_applicable
966,"No puedo ingresar al app hace 2 días, antes no me pasaba esto. Llamo al número de atención y no me entiende el problema que tengo y me indica otra cosa...",not_applicable
967,"No deja plinear, no importa cuántas veces se pongan 5 estrellas, mientras el app sea malo van a seguir acumulando 1 estrella también",not_applicable
968,"esta tan LENTO , que cada vez que ingreso la pantalla se congela se pone blanco !!!! no carga ,pésima",not_applicable
969,"No puedo plinear, se cuelga cuando voy a transferir con CCI, entro a buscar actualización, nada, lo siento pero que porquería.",not_applicable
970,Esta app cada vez es más lenta y el día de hoy en todo el día nisiquiera he podido ingresar,not_applicable
971,"La versión anterior era mejor, está tiene una intro muy extensa y siempre hay q estar dando clic en ""entendido"", igual con activar el.token digital ya lo active y siempre que ingreso me vuelve a preguntar y tengo q.volver a activarlo, no sé porque cambiaron de versión, esta es muy engorrosa, la otra era más sencilla...incluso para las operaciones frecuentes ya no se puede hacer...deben regresar a la versión anterior, todos reclaman lo mismo 🤦🏻‍♀️",authenticity
972,Hace ya más de 1 mes que mi app viene presentando una falla. Cuando ingreso a la app ingres9 me contraseña y automáticamente me sale una pantalla y pide activar modo de ingreso con lector facial le doy activar más tarde pero se congela y se queda allí tengo q cerrar e ingresar y así esta para cada ingreso. Ya eh ido a configuración y desactivar y lo que indican pero hasta ahora no tengo solución.,authenticity
973,Por favor pueden corregir la app? Muchas veces tengo que plinear el doble a otros números debido a que en la primera se cuelga la app...y no figura el descuento...luego se revisa y se realizó doble plineo...luego uno cuando está lejos del servicio realizado ya no da tiempo de reclamar...corrijan esoooo,integrity
974,"Buenos dias , mi tarjeta de debito expiro y saque una nueva , al querer activar compras por internet el app no me lo permite , por favor como podrian ayudarme",resistance
975,"para pagar la tarjeta de crédito tiene muchos conceptos y números, se ve desordenado en comparación a otros bancos",not_applicable
976,"entro a mi app para hacer una transferencia pero me mandan a actualizar y PS ya cansa a cada tiempo tengo que actualizar pésimo .,,🥺😔",not_applicable
977,"Me pidió actualizar, más de 2 horas y nunca se pudo actualizar, desinstale la aplicación y ahora no se puede instalar, llevo más de 4 horas y nada. Pésimo servicio, no entiendo porque se complican tanto , deberían dejar las versiones anteriores que no hacían tanto problema, en cada actualización se va malogrando todo. Ya perdi horas de trabajo por su capricho de su gran actualización.",not_applicable
978,tengo problemas con la aplicación cuando quiero ingresar haber mis movimientos cada momento se cae la aplicación y no puedo ingresar Rápido 😭,not_applicable
979,"Arreglen la opción de plinear. Sale que debo activar el token digital en el celular, cuando ya lo tengo activado. Asimismo, la única forma de poder hacer el plin, es activando en la opción 'firma' el lector de huella biométrica. Claramente es un bug y perjudica a los usuarios.",authenticity
980,"Se volvió una aplicación poco práctica y muy lenta. En las operaciones frecuentes de transferencias te guarda el monto automáticamente el cual te induce s equivocarte si es que no llegas a modificar el monto, además no te permite enviarle una copia al correo del beneficiado. Y la opción de compartir la operación no te ofrece los datos completos de número de cuenta a donde se transfirió.",non_repudiation
981,"Hay muchos tiempos de espera entre una sección a otra. Genera frustración. Además quiero pagar mi recibo de celular y no me aparece la empresa entel como en la versión anterior. El flujo del pago de servicios era mucho mas intuitivo en la versión anterior. Deberían de considerar volver a ese flujo. Igual para transferir. Se tiene que digitar todo el número, ya no te sale por default el.inicio del número. Muy poco intuitiva esta versión.",not_applicable
982,"Nueva versión, realmente un desastre, exige huella digital y mis huellas digitales no se captan. Ya desactivé huellas digitales y reconocimiento facial y ....no pasa nada. Sigue con el mismo problema. Tengo que pagar mi tarjeta de crédito y cómo voy a hacer si no me permite usar la APP. Y estoy en el extranjero por lo que no puedo acercarme a ninguna oficina para ayuda directa.",authenticity
983,"Está aplicación describe perfectamente la palabra bodrio y representa la ineptitud del grupo de desarrolladores de la misma. No puede ser posible que deba eliminar todos los datos y configurarla nuevamente como si fuera recién instalada gracias a las decenas de veces que presenta errores. Si pudiera calificar con 0 estrellas o restarle calificación, lo haría. ¡Me voy a otro banco!",not_applicable
984,"Desde ya varios dias intento ingresar a la app y no ingresa con conexion wifi pero con datos moviles si es lamentamentable que utilicen asi una app, no es justo para los que no podemos tener datos moviles continuamente y que ademas necesitamos hacer pagos o depositos mediante la app. Y veo entre otros defectos de la app...cuando piensan arreglar todos esos problemas, las personas ahora mas que antes necesitan de una buena app.",not_applicable
985,"Desde la última actualización no puedo iniciar sesión, he desinstalado la app y vuelto a instalar pero el problema persiste y yo trabajo realizando constantes transferencias. No hay manera de entrar a mis cuentas. Ya van 3 días y no se soluciona el problema. Al momento de querer comunicarte con alguien no se puede xq la central telefónica solo es contestada por robots. Pésima experiencia.",not_applicable
986,"La nueva actualización está pésima, antes estaba mucho mejor y les hubiera dado 5 estrellas, pero les doy una porque ahora es lento, demora en ingresar y no es tan dinámico... recuerden que no solo los jóvenes lo utilizan, sino también personas mayores y con esta actualización me fue complicado encontrar algunas opciones. Espero que la mejoren o vuelvan a la actualización anterior.",not_applicable
987,"Con la última actualización la aplicación dejó de ser intuitiva, es muy lenta y la distribución de la información no me parece la adecuada. Eso no es lo único, los anuncios de servicios del banco llegan a ser intrusivos, a veces se desaparece información de la pantalla principal y cada vez que he hecho una operación se cerró la sesión de la nada.",not_applicable
988,"Pésima la actualización, en vez de facilitar las cosas las complican, no se pueden activar el lector de huella no se puede actualizar token, no se pueden hacer transferencias no se pueden hacer efectivos móviles. En resumen un DESASTRE TOTAL!!! Y en banca por teléfono lo mismo no te ayudan te hacen borrar datos te hacen reinstalar la app y persiste el error!!!",authenticity
989,"Malísima. No permite transferencias, a cada rato sale la opción reintente de nuevo, en estos momentos no se puede realizar al acción. Hace perder tiempo tener q volver a intentar una y otra vez. Ya para que detallo mas, si son muchas y quejas sobre los mismo, y solo tendre la misma respuesta robotizada. Sugiero que hagan caso a los reclamos y mejoren su servicio, o es que estan esperando que dejemos de usarlo.",not_applicable
990,"Al principio todo era genial; sin embargo, actualmente la app se cuelga, cuando quiero plinear se queda cargando y cuando quiero hacer transferencias al dar en enviar automáticamente se reinicia el aplicativo. En fin, un desastre total.",not_applicable
991,"La app esta horrible, falla cuando quieres plinear, falla si quiere hacer uso de la opción retiro sin tarjeta, supuestamente no hay token o no se genera. Llamé y me piden que anule la cuenta y vuela a ingresar, lo hice, se soluciona y nuevamente con el mismo problema, eso quiere decir que cada vez que suceda tengo que eliminar mi cuenta y volver a ingresar? Hasta cuando? Mejoren su app que en lugar de ayudar solo causa molestias.",authenticity
992,"Se me desactiva el token digital constantemente, al menos una vez al mes. La verficiación remota no funciona, por lo que cada vez que esto sucede, me obliga a ir a un cajero electrónico con mi tarjeta para poder reactivarlo. Es estresante, al punto que estoy por cambiarme de banco. Un caos totalmente.",authenticity
