ID,Comentario_Original,Clasificacion_ISO_25010_2023
537,"tengo una tarjeta de crédito y cuando voy al menú de pagar tarjeta, nunca carga se demora y no puedo ingresar. Nose mi fecha de cierre y mi dia de pago de la tarjeta. Pueden solucionarlo??",not_applicable
538,Pésimo el aplicativo muchas veces no me deja de hacer una transferencia ...y también no vale para usar Plim....,not_applicable
539,"No funciona la aplicación con la cámara del celular para activar token digital, ya probé con dos celulares y no toma selfie con ninguno para autenticar token, sino sirve para que lo ponen para elegir pongan de frente solo cajero automático.",authenticity
540,"Aplicación más nefasta, a cada rato piden que active mi token, uno quiere hacer las cosas rápido pero salen con esa tontera",authenticity
541,"No está funcionando para hacer pagos y transferencias, después de la actualización ya no funciona como antes",not_applicable
542,Pesismo el aplicativo se para lajeando en cada momento tiene que mejorar muchas cosas,not_applicable
543,"Nuevamente con el mismo problema,no puedo activar mi toke digital,me sale herror y estoy siguiendo paso a paso,quería pagar de un servicio y no puedo ,pésimo servicio con el toke digital , nuevamente con el problema de no poder activar mi toke digital",authenticity
544,deberia guardar cuentas frecuentes,not_applicable
545,aplicacion basura te roba sin avisar,integrity
546,"Pésimo interfaz, un dolor de cabeza",not_applicable
547,deberían actualizar el aplicativo sin afectar a los usuarios..demasiadas trabas para acceder a las funciones..,not_applicable
548,mejorar,not_applicable
549,pesima a cada rato me pide activar token dijital no pasa ni 48 horas y me pide activar,authenticity
550,no deberían de cobrar mantenimiento ya que es una app digital y no fisica,not_applicable
551,"malo el aplicativo, recién lo uso por primera vez y llenaba mis datos para empezar y aparecía un correo y un teléfono puesto de manera automática, tengo que recargar a cada rato y se demora demasiado.",not_applicable
552,las apps de otros bancos son más amigables y vistosas,not_applicable
553,no se puede ingresar a la app,not_applicable
554,"pésimo siempre está fallando, desde temprano no puedo ingresar al aplicativo",not_applicable
555,"hace horas estoy tratando de ingresar con biometria y solo aparece el candado y nunca entra, pésimo el app, uno no puede hacer sus transacciones a tiempo, ocasionando pagos por moras",authenticity
556,se cae mucho,not_applicable
557,"pésima ,muy lenta ,ahora no se puede ni plinear desde contactos 🤬",not_applicable
558,ya son 4 veces que me pide activar el token.,authenticity
559,"pésimo servicio cada vez que quiero utilizar lo la página no funciona,hay que desinstalar y volver a instalar pésimo servicio enserio.",not_applicable
560,Pésimo servicio la de este aplicativo 😒 muy mal que no puedan mejorar,not_applicable
561,la app es muy mal se producen problemas y se demoran en cargar,not_applicable
562,"pésimo llevo 1 hora en intentar validar mis datos y por error del aplicativo no reconoce y no puedo hacer ninguna transacción. horrible. una vergüenza que en estos tiempos un banco tan grande no puede invertir en mejorar la tecnología, vergüenza",authenticity
563,el Plin nunca funciona en las noches si hay una emergencia no puedes hacer nada,not_applicable
564,MUY MALA APLICACIÓN TIENE DEMASIADOS ERRORES PERDIDA DE TIEMPO,not_applicable
565,"no permite acceder a la bxi, por la web funciona pero la app es una porquería y peor si pides ayuda en la oficina, no te dan solución, solo te pasan con otras asesores para que te ayuden y peor por que no saben. Me tocó pésima atención.",not_applicable
566,"repesimoooo, muy lento, muchos problemas de error para un simple procedimiento",not_applicable
567,"Está aplicación no ingresa estoy dos días , me hace cambiar clave varias veces no ingresa reinicio, elimino la aplicación, vuelvo instalar, nada ..que pasa me cambio banco tonces señores...",authenticity
568,no puedo tomar foto de mi DNI para activar mi token digital,authenticity
569,"tiene una mala experiencia de usuario, cuando pagas por plin se ve todo el saldo que tienes lo cual es muy invasivo, para enviar a otros números tienes dos menús muy lentos, al momento que pagas muy lento, aunque sea copien el flujo de yape, queremos funcionalidad, seguridad y facilidad",confidentiality
570,Malisimo toma selfie,authenticity
571,"Deben mejorar su apliacion, a veces no carga, o se hace el pago y no sale el pantallazo cuando se confirma, e igual le llega al cliente.",non_repudiation
572,"es muy complicada de usar esta app, me molesta",not_applicable
573,"Por motivos de fuerza mayor abrí una cuenta digital, con un deposito para realizar unos pagos en dicha cuenta y desde hace horas la app no me permite activar el token digital",authenticity
574,"pésimo el plim no se actualiza, deposite y no me sale la constancia no visualizo en el aplicativo la constancia.",non_repudiation
575,esta horrible el app cambio de mal a peor 😪no puedo hacer mis pagos no puedo usar mi tarjeta de crédito esta recontra mal las actualizaciones,not_applicable
576,la app presentará fallas no me deja abrir,not_applicable
577,pésima la aplicacion,not_applicable
578,no se puede instalar el aplicativo en el teléfono pésimo,not_applicable
579,"pésimo servicio del banco, pésimo pésimo pésimo, para cobrar si son muy buenos",not_applicable
580,es muy lento,not_applicable
581,"Pésima aplicación, no funciona el servicio, sigue sin funcionar y lo peor que no hacen nada por mejorarlo 👎",not_applicable
582,"una porquería de aplicación, se cuelga a cada rato",not_applicable
583,"Muy pésimo servicio, se preocupa más por su publicidad que por atender a sus usuarios de forma inmediata, todo un dolor de cabeza",not_applicable
584,Pésima ... demasiado lenta. hay q reiniciar el dispositivo cada ves q uno quiere abrir el app,not_applicable
585,muy lento al transferir,not_applicable
586,"La app es mala, mucho proceso! si ingresa una persona que no utiliza mucho la tecnología no lo entendería, necesita mucha mejora.",not_applicable
587,"pésima app del BBVA desde hace casi 2 semanas esta fallando no quiere ingresar a la app para poder hacer alguna operación. Muy lento. Pero la mayoría del tiempo no te deja ingresar a ver tu cuenta. Antes si era bueno, ahora no.",not_applicable
588,¡PÉSIMA APLICACIÓN!,not_applicable
589,"Mala experiencia, la aplicación se cuelga muy seguido.",not_applicable
590,buenos resultados,not_applicable
591,nonpuedo plinear ninpuedo recibir depositos,not_applicable
592,"Pésima aplicación, siempre requiere que actualices la contraseña para ingresar.",authenticity
593,"En estos tres últimos meses, se demora en establecer conexión. Que desastre de aplicativo y pérdida de tiempo en estar desinstalado y volviendo a instalar",not_applicable
594,"no es muy seguro desactivar compras, a veces aunque está desactivado p se activa sola",resistance
595,"no puedo entrar a la aplicación por varias días, ayúdenme.",not_applicable
596,"no se puede activar la clave token, cuando se quiere tomar foto al DNI sale el mensaje ""error en la aplicación"".",authenticity
597,tratar de solucionar el problema de la App xq muchas veces no me permite ingresar tengo q reiniciar mi teléfono para poder ingresar a mi cuenta,not_applicable
598,"recontrapésimo, 2 años atrás era bueno, hoy se congela con estableciendo conexión, no abre, no reinicia, es un adefesio, quien soluciona esto, no podemos operar, no podemos entrar a nuestros movimientos...solo nos queda cambiar de banco",not_applicable
599,una porquería muchas veces no deja ingresar se queda cargando,not_applicable
600,"constantemente el aplicativo BBVA cuando deseo realizar plin o transferencia el app se reinicia. por favor lo e actualizado un montón de veces como me indico uno de los empleados e su banco , pero igual sigue reiniciando se por favor atiendan nuestras necesidades somos usuarios que nos estamos sintiendo cada vez peor por el servicio del aplicativo.",not_applicable
