ID,Comentario_Original,Clasificacion_ISO_25010_2023
454,su actualización no me permite ver a mis contactos me sale lista de carpeta de almacenamiento,not_applicable
455,pesimo,not_applicable
456,horrible,not_applicable
457,basura de app. es más rápido internet Explorer que este Banco.,not_applicable
458,no pasa nada,not_applicable
459,"Pensé que estaba desactualizado por eso funcionaba mal. Pero veo que el error se repite en varios usuarios. Voy a tener que dejar de usarlo. 2025- funciona cuándo quiere la app. Parecía funcionar bien, pero ahora que recién acabo de adquirir la tarjeta de crédito sigue fallando",not_applicable
460,no puedo terminar la operación plin desde la app ya van 3 días..instalo y desinstalo y nada . no me permite ni plinear ni yapear,not_applicable
461,muy bien,not_applicable
462,"no puedo iniciar sesión hace 2 dias. me sale "" error intenté en unos minutos"" y necesito retirar dinero urgente",not_applicable
463,servicio es malo me hace transferencia dobles o no llegan rebotan,integrity
464,Pésima aplicación. Lenta al mango y el plin falla muy seguido. No puedes hacer operaciones con facilidad.,not_applicable
465,Aplicativo es molesto para ingresar siempre con el problema establecer conexión tengo que reiniciar eso molesta 😡,not_applicable
466,"que molesto que cada vez que ingreso a la app me aparezca la opción de activar token, no me deja hacer prácticamente nada, cuando procedo con la activación me dice que necesitan mas información y sigo en ese ciclo, me veo forzado a cambiar de banco, por no poder usar la app, gracias",authenticity
467,muy bueno,not_applicable
468,No puedo iniciar mi cuenta,not_applicable
469,A cada rato tengo que activar el token 😠,authenticity
470,"PORQUERIA DE APP, al segundo ingreso de la Apple no funciona y tengo que reiniciar mi celular, tengo un Samsung",not_applicable
471,saque un préstamo y por fallas con la aplicación no me dejaba pagar la cuota mensual y solo salía opción pagar total del préstamo.,not_applicable
472,"Que fastidio que el tokem digital se tenga que actualizar a cada momento, es bastante tedioso porque cuando necesito el plin urgente no puedo usarlo por el tokem y eso que lo actualice hace un segundo, a cada rato se cierra la app y para los plineos también es muy lento. Pésimo",authenticity
473,Que es una tontería y basura de aplicativo se demora demasiado y se congela,not_applicable
474,No sé marca las casillas donde deberías agregar datos al momento de hacer los pagos de tarjeta,not_applicable
475,Demasiada lenta el app,not_applicable
476,"Porfavor si me pudieran dar solución, no me permite activar el tocken, se cuelga a cada rato, encima no transfiere ninguna otra cuenta que no sea de BBVA, DE VERDAD QUE ES MUUY INCÓMODO. Además de tener siempre problemas con reinicios, o presionas algo mal simplemente se cuelga, carga, carga y simplemente se cierra la sesión. Si alguién de soporte técnico pudiera dar la solución. Es muy molesto que no se pueda realizar nada mediante el App. Es por necesidad el uso de esta App Bancaria, gracias..",authenticity
477,tengo problemas con el Plin no permite hacer ninguna trasferencia sea Plin o QR pésimo ya estoy así una semana a pesar que paro reiniciando mi celular ni así que pésimo servicio toca cambiarme de banco no más por que no dan la solución adecuada a los clientes,authenticity
478,casi nunca me deja ingresar al aplicativo... es casi todos los días y a veces pasan 2 o 3 días y no deja.. pésima app,not_applicable
479,"NI UNA ESTRELLA SE MERECE, PESIMO APP, REALIZO UNA TRANSACCIÓN Y A LA SIGIEK TE SE CUELGA, QUIEN DISEÑA Y PROGRAMA UN APP QUE NO FUNCIONE BIEN CUANDO MÁS SE LO REQUIERE?",not_applicable
480,malisima,not_applicable
481,"pésimo, desde hace unos días no puedo hacer plin ni transferencias, yo vivo en el extranjero",not_applicable
482,"el plin es inservible, se cuelga a cada rato y hay momentos que no te notifica si enviaste",non_repudiation
483,No me permite realizar el pago de mi tarjeta Cencosud,not_applicable
484,para transferir dinero es una tontería y muy lento nunca suceden,not_applicable
485,muy lento,not_applicable
486,quiero pagar y se queda cargando y no puedo cancelar mi cuota de mes,not_applicable
487,"Desde hace un mes la app dejo de funcionar, elimine la app y la volví a instalar. Ingrese sin problema pero no he podido generar la activación del token digital por ninguno de los canales. Desde hace una semana, no me permite ingresar mencionando que lo intente en otro momento. Sinceramente es una molestia y por llamada no te solucionan nada.",authenticity
488,no puedo realizar envío de dinero pro aplicativo móvil através de plin,not_applicable
489,"Cada momento que trato de usar el app, siempre me indica que hay un error y que lo intente más tarde. Ni idea para qué tener esta app que se supone debe de estar al servicio del usuario del BBVA, pero siempre falla.",not_applicable
490,No habré secion en días y tengo que instalar a cada rato.,not_applicable
491,hay momentos donde la app no responde y me genera algo de estrés,not_applicable
492,"Malo, se reinicia la operación cada vez que voy a la opción de Elegir Contacto en Plin",not_applicable
493,"recién hace dos días cree mi cuenta, solo funcionó dos horas la aplicación y desde entonces no pude volver a iniciar sesion , no hay credibilidad con el aplicativo",not_applicable
494,no me deja ingresar ala app,not_applicable
495,Tengo problemas en este momento para ingresar a mi app del banco de forma biometríca porfavor ayuda con eso,authenticity
496,"a cada rato no quiere entrar,nunca carga el token digital ademas",authenticity
497,"La aplicación demora demasiado en abrir cuando ingresas con biometría , arreglen eso por favor.",authenticity
498,No puedo pagar mi tarjeta de crédito desde la app ya van tres meses que tengo que ir presencialmente al banco,not_applicable
499,Pésimo. La. Aplicación tengo que volver a instalar para que funcione bien... Lamentable. Pemse que sería más rápida pero. No.,not_applicable
500,pésimo.,not_applicable
