ID,Comentario_Original,Clasificacion_ISO_25010_2023
2116,"Ahora con la actualización no puedo abrir el app, se queda congelado en la pantalla de inicio y no puedo ni iniciar sesión, lo he vuelto a instalar y pasa lo mismo, no puedo hacer nada por el móvil porque el token digital esta amarrado al móvil, la versión anterior estaba mucho mejor, ¿que solución me dan? No puedo hacer ninguna operación.",authenticity
2117,Pésima la aplicación no recomiendo que la instalen te dicen que puedes hacer cualquier tipo de operación desde la aplicación pero resulta que no se reflejan tus operaciones hasta después de 15 y hasta 20 días cómo es posible eso no brinda ninguna y lo único que haces confundir al usuario cuando haces operaciones a través del cajero sale instantáneamente pero cuando haces una compra o una transferencia no se reflejan.,integrity
2118,Debido a esta actualización se me desconecto la anterior versión de la app; ahora volverla a descargar se me complica por que me pide más capacidad de espacio; me parece justo que de la noche a la mañana hagan cambios sin al menos hacer una encuesta al cliente que es el que la utiliza.,not_applicable
2119,"Muy confusa la nueva actualización del app del bbva, el ux es súper confuso, sobreponer imágenes y sombras me dan dolores de cabeza y la parte funcional no carga de una pantalla a otra, lo peor de todo es el tema de seguridad se queda abierta siempre mi sesión por mas que pongo cerrar.",accountability
2120,"Esta última actualización malogro todo , era una app práctica, fácil de usar , ahora hasta el token digital perdí, no puedo hacer transferencias y cuando trato de activar el token (no sé en q momento se apago, pero desde q actualicé se perdió) solo me dice q espere y al final nada ....solucionen por favor",authenticity
2121,"PÉSIMA esta nueva actualización, prácticamente me ha hecho todo un problema me pide actualizar cada vez que entro la clave token antes manejaba 2 usuarios el de mi esposa y mío ahora tengo que estar a cada rato validando las claves token y lo que es PEOR se cuelga y no puedo ingresar se queda congelada la aplicación se borraron mi pagos frecuentes que hacía, no ayuda en nada en estos momentos difíciles, mil veces la aplicación anterior por favor QUE VUELVA LA APLICACIÓN ANTERIOR más sencilla.",authenticity
2122,Que horrible problema estoy teniendo con la aplicación no sé puede transferir y por último ni utilizar el plin se queda cargando el plin En la transferencia ni que decir no se puede nada de nada Incluso varias veces voy desinstalando e instalando y el problema persiste,not_applicable
2123,Desde hace días no se puede ingresar al app ingreso mi clave y la pantalla se pone en blanco la versión anterior estaba mejor pense que era mi celular pero veo que ha varios clientes nos pasa lo mismo por favor de una vez arreglen este desperfecto ya que hoy en día muchos la usamos por el tema de pagos transferencias,not_applicable
2124,"No puedo hacer transferencias, me sale saldo no disponible y si tengo dinero, ya probé instalándola de nuevo y nada. No tengo una cuenta del bono familiar, como comentaron anteriormente, solo la de ahorros desde el 2018 y la de dólares,que si me lo permite pero la de soles no .Mi hermano también intenta hacerlas y nada. No se si será por la actualización de Samsung (S20, mi hermano también tiene el mismo celular), cuando actualice el sistema operativo hace meses también dejo de funcionar Bbva Wallet.",not_applicable
2125,"Pésimo quiero ver mi tokem y está oculto y nada se cuelga el diseño es horrible lleno ads parecen esas apps porno, pésima experiencia al usuario el diseño desagrable parece de los 90 cuando flash macromedia ingresaba al mercado, los aplicativos tienen que ser impreso elegantes funcionales y seguros hagan su publicidad por otros medios o creen una sección de esta, es muy molesta.",authenticity
2126,"Es lamentable que una aplicación con una interfaz tan bonita sea tan complicada de usar, la carga es bastante lenta y no es nada intuitiva, la usabilidad de la app no es tan buena, creo que muchos por necesidad estamos obligados a usarla, pero estoy seguro que muchos preferirían otros bancos si pudieran.",not_applicable
2127,"Pésimo hace días que no se puede ingresar por que sale que se produjo un error al cargar... Estaba super bien el aplicativo, pero ahora solo molesta que no cargue. Por favor, solucionar las fallas que está teniendo el aplicativo. Gracias.",not_applicable
2128,"La aplicación funcionaba bien hasta que decidieron actualizarla, ahora no se puede realizar transferencias ni apagar la tarjeta para compras, siempre me arroja el mensaje de que por el momento no se puede realizar esa operación, que lo intente más tarde.",resistance
2129,Desde que actualizaron su formato. Hay complicaciones para ingresar al sistema. La pantalla se queda congelada y no da acceso a nada. El anterior formato era mas fluido y rapido para hacer consultas y pagos. Arreglen el tema. No estoy muy contenta!!😠,not_applicable
2130,"Pesima la app, soy nuevo con esta cuenta y no puedo afiliarme a la app al ingresar los sensillos datos con cuidado me sigue saliendo error de uno o más datos no puedo ver mis saldos ni nada,y eso que que pongo en ingresar por primera vez intente tanto en el móvil y por pc una porquería total llevo ya casi un mes con este problema.!",not_applicable
2131,"Lamentablemente se ha hecho una aplicación super pesada y que además incorpora publicidades en todas las pantallas (son servicio, no una web) y además ""ESCONDE"" las nuevas comisiones por transferencias q el BBVA está cobrando para sus ctas entre sus propios clientes. Más altas q las interbancarias inmediatas, es el colmo.",not_applicable
2132,"Pésima esta actualización, primero me salia que no era mi contraseña,cambie de contraseña y ahora la aplicación no abre esta súper recontra archi mal y no puedo ver nada porque no abre esta pésima app, la anterior estaba bien por qué? Cambiar algo que funciona bien, corrijan las deficiencias por favor.",not_applicable
2133,"No me convence está actualización por lo que solo lo hicieron más pesado y nada funcional, la versión anterior es más amigable y sería bueno que consideren no solo al público joven sino a los mayores de edad que pueden confundirse al usar la app.",not_applicable
2134,El reconocimiento facial y dactilar no está funcionando en la aplicación y no me permite ver si la operación que realizo se efectuó o no. En atención al cliente me han sugerido que baje BBVA Walet. Mejorar este error para que la nueva versión sea más operativa.,authenticity
2135,"La app es bastante lenta, se reicia constantemente y lo peor de todo es que estoy tratando de generar mi token digital y al colocar el DNI para la confirmación me sale constantemente error, incluso desinstalé la aplicación dos veces y aún así ese inconveniente persiste.",authenticity
2136,"La app era buena, ahora que trato de volver a descargarme la app totalmente mala, coloco mi cuenta y no me permite ingresar automáticamente se cierra la app, me he pasado toda la noche intentando iniciar sesión pero me saca automáticamente. Ojalá lo arreglen porque nunca antes tuve ese problema.",not_applicable
2137,"Sres quise entrar en la aplicacion pero encontre una indicacion de actualizar y no se podia evitar. Desinstale la aplicacion para instalarlo nuevamente pero ahora no carga. Intente hacer una transferencia por la PC, pero me pide el TOKEN, el cual no lo tengo por que el aplicativo no carga. Por favor solucionen este problema.",authenticity
2138,"Desde la última actualización la app ha tenido fallas a la hora de entrar al menu principal, simplemente no carga y se queda en pantalla negra, además el saldo no refleja lo que realmente debería ser. Una nueva actualización por favor.",integrity
2139,"Pésima actualización, para activar el token digital es una pesadilla, todo el tiempo te rechaza la confirmación. Sinceramente ya deberían de dejar las actualizaciones, envés de hacer un bien hacen un mal a la sociedad con sus pésimas actualizaciones.",authenticity
2140,"Pésima para descargar la App actualizada, cuando llega al 100% de nuevo repite la descarga. Arreglenlo rápido por favor. Se acabó todos mis megas y no se llegó a actualizar la App BBVA. Sí no funciona ppr favor dejen con la anterior nomás, necesito utilizar y hacer movimientos. 😢 Estoy muy molesto.",not_applicable
2141,"una porqueria de aplicativo cuando se trata de hablar con algun asesor, estamos en plena conversación y se cierra automáticamente, y al ingresar tenia que explicar todo el problema de nuevo ya que era otro asesor, si van a actualizar al menos no lo cagen de esa manera cuando se esta hablando con alguien y mas si es importante",not_applicable
2142,"Esta actualización está mal, tiene tantas funciones que lo hace lento y la pantalla de inicio se pone en blanco por mucho tiempo, no se puede hacer pagos o transferencias. El diseño anterior era práctico y muy fácil de usar.",not_applicable
2143,"Aplicación demasiado lenta y con muchos Bugs y problemas para gestionar tus operaciones, otro problema es que te insisten demasiado con la autentificación biométrica yo quiero desactivarla y cada vez que entro me salen mensajes molestos . De las peores apps entre todos los bancos del Perú.",authenticity
2144,"Hoy en la tarde apareció la app como si estuviera cargando y nunca cargaba. Luego se apaga el celular y llega un mensaje al celular pidiendo que actualice datos, luego me doy cuenta de robo a mi cuenta. No es una app segura señores del banco deben hacerse responsables de ese robo, son parte de lo que me ocurrió por no tener los filtros de cuidado para los clientes que confiamos en la app. Advertencia a todos clientes a tener cuidado y denunciar lo ocurrido.",confidentiality
2145,"Todo funcionaba perfecto, hasta que la actualizaron, ahora no se donde están las cosas y cuando lo encuentro tengo que hacer más pasos. La app antes era sencilla y fácil de usar, ahora siento que necesito un manual. Para colmo si quiero hacer transferencia por plin tengo que descargar otra app. Lo cual no tiene sentido. Porque malograr algo que estaba bien!! No los entiendo!!",not_applicable
2146,"Antes funcionaba bien, pero ahora al momento de abrir el aplicativo me aparecen dos anuncios que no se pueden quitar y eso está super mal, no se puede hacer ninguna operación y de verdad que quita mucho tiempo. Por favor solucionen lo que es un evidente error.",not_applicable
2147,"Pésima actualización, la versión anterior era mejor. Además no se puede realizar la activación digital para el retiro de AFP, solucione eso por favor, ya que es la unica manera de evitar realizar largas colas para sacar una tarjeta de debito fisica.",authenticity
2148,"Pésima actualización, mi token digital no funciona, es lenta, poco versátil y el menú demaciado complicado regresen a la anterior mejor. Y peor aún ya no puedo ingresar a mi Banca por Internet desde que habilite mi huella digital. Que pesar señores una solución porfavor.",authenticity
2149,"Buenas Tardes por favor por que no dan la opcion de ver cual de la aplicacion deseas la anterior o la actual....la verdad yo desearia la antigua por es mejor la de ahora...cada vez que descargo la nueva aplicacion , no puedo actualizar ni token digital ...me dice que me enviaran un mensaje y nunca llega ;llevo varias dias asi y esto ya es un fastidio,con la otra aplicacion esto no pasaba.aparte te pide instalar otras aplicaciones que son componentes en si del programa.",authenticity
2150,"El tiempo actual del token es muy poco. No permite finalizar las transacciones, las transferencias. Deberían de dar al menos 30 segundos más. Sólo así cambiaré la puntuación. La versión anterior era más amigable.",authenticity
2151,"Qué terrible experiencia estoy teniendo desde que cambiaron a esta nueva app, simplemente hay momentos en que no puedo pagar mis cuentas no encuentro muchos servicios para pagar que antes podía pagar fácilmente desde mi app, muchas veces no genera el token digital, realmente odio esta app",authenticity
2152,"Llevo una semana intentando activar mi token digital y no es posible, es la primera vez que uso esta banca y las primeras impresiones no son satisfactorias, muchos bugs en la app, interfaz con exceso de animaciones que le quitan fluidez, muchos tiempos de carga excesivos. Espero puedan mejorar para proximas actualizaciónes.",authenticity
2153,"Actualización pesima, al ingresar mi usuario y contraseña, me sale un mensaje que no puedo iniciar sesión y que lo intente minutos después, ya voy 1 semana con este problema pensé que era mi celular, pero amigos en común tienen el mismo problemas. Por ese problema calificare con 2 estrellas.",not_applicable
2154,"He actualizado hace unas semanas atrás el app y lamentablemente ha bloqueado mis tarjetas 😔😔😔 van 3 veces q he tenido que desintarlar y volver a instalar el app. Si bien, hay u. bloqueo que me pareció bueno por seguridad pero es lamentable que suceda cada vez que actualice el app.",resistance
2155,"Porqué tenemos muchos el problema del token digital y no nos dan soluciones ? hace poco quise activarlo , me llegó el codigo , hice los pasos tal cual , y me cargó 3 segundos y de ahi no pasó nada ... ahora no puedo ver nada de la app y me aparece el mismo cuadro que a muchos !!",authenticity
2156,"No le doy ninguna estaba bien hasta que estoy en un meollo apague como siempre.mi tarjeta y s eme bloqueo el token y ahora no puedo hacer nada creo que lo hacen para bloquear mí tarjeta y así ellos puedan ganar con el cambio , soy cliente años y ahora que me.fallan así , no puede ser posible y peor aún no hay un número precisamente de atención a éstos inconveniente o problemas, peor para cobrar son más que puntuales Y me volvió a pasar no puedo usar ahora mí app simplemente me bloqueó como asi",authenticity
2157,"El token se desactiva sin tu autorización, la aplicación se cierra sola, se configura el ingreso y token con huella digital y se desconfigura al volver a ingresar, mucho que mejorar. Antes no se tenía estos inconvenientes.",authenticity
2158,"La APLICACIÓN ABRE PERO SE QUEDA TOTALMENTE BLANCA LA PANTALLA. EH TENIDO QUE DESINSTALAR LA APLICACIÓN PARA VER SI ESTA VEZ NO PASA LO MISMO. DESDE QUÉ CAMBIARON A ESTA VERSIÓN YA NO ES LA MISMA DE ANTES, ME GUSTABA COMO ERA ANTES, MAS FUIDA, MAS VERSÁTIL, LIGERA, AMIGABLE. La desinstale y sigue igual . Aparece fondo blanco . Y el menú lateral de lado derecho si se activa pero cuando quiero acceder alguna opción sigue habiendo ESA PANTALLA BLANCA. A QUE SE DEBE ?",not_applicable
2159,"El aplicativo está bien, lo malo es que no se que pasa con mi dinero, el día que cobro solo me duran horas y pum! desaparece y me quedo pobre de nuevo, mi sugerencia es que no deben dar permiso para retirar el dinero y así dure en nuestras cuenta el dinero, no se, si a todos los pasa esto caso como el mío. saludos",not_applicable
2160,"Una pena que la actualización haya dejado inservible la aplicación, que alguna vez consideré muy útil, el problema que tiene es que la app me dice que no tengo conexión a internet y se cierra, siendo que tengo full señal en 4G, lamentable realmente.",not_applicable
2161,"No sé que pasa con la aplicación,ya van 15 días que no puedo ingresar a la pp , solo me sale No se puede abrir tu sesión intenta en unos minutos,la desinstalo y la instalo y nada,ya aplique cambio de usuario y nada. No puedo realizar ninguna gestión , ver saldos o pagos como siempre e realizado,en el banco no me dan respuesta solo que intente . Necesito solución para ello.",not_applicable
2162,"Una total porquería está última actualización, con la anterior ingresaba a todo momento y hacia mis pagos y transferencias sin ningún tipo de problemas, ahora la app no carga demora horas en estar intentando ingresar y una vez que ingresa no se puede realizar mis movimientos.",not_applicable
2163,"El app bbva está en pesimas condiciones, hace mas de una semana que no me permite actualizar, lo desisntale y trato de instalarlo, supuestamente se descarga y luego me sale error, lo peor de todo es que cuando se necesita mas utilizar el aplicativo se les ocurre hacer una pesima actualizacion... Tenia el mejor concepto del app bbva y ahora me ha decepcionado.",not_applicable
2164,"Señores BBVA la entidad debería de ser más seria, una app en el teléfono ayuda de guia al cliente y la información que colocan sobre la ubicación de sus agentes es completamente incorrecta, tuve que perder tiempo valioso comprobandolo y peor aún su app ni siquiera permite hacer estas observaciones o recomendaciones, tal vez en sus políticas el reclamo de un simple cliente no les afecte ni les importe, pero de seguir así no se sorprendan en tener cada vez menos.",not_applicable
2165,"Esta version es pesima, prefiero la anterior mil veces. Da menos info de los procesos, los pasos a seguir no son claros, es lenta, y me viene causando problemas para transferir que me hacen ir al banco perdiendo tiempo. No sirve.",not_applicable
2166,"La experiencia con este aplicativo desde la última actualización es pésima ya que he estado intentando activar mi token, ni siquiera informan sobre la nueva actualización o que medidas se han tomado ante esta nueva actualización. Antes mi token se encontraba activo y ahora tengo que volver a configurar es una perdida tiempo.",authenticity
2167,"Desde la última actualización ha sido un caos, en mi teléfono no me deja iniciar sesión en la app, tengo más de una semana llamando y perdiendo el tiempo tratando de que lo puedan solucionar, mientras tanto no tengo token ni cvv dinámico, por lo que no puedo realizar transacciones, tocará cambiarse de banco...",authenticity
2168,"Realmente esta app ya no sirve, llevo 1 semana tratando de realizar mis pagos de servicios por la app como siempre suelo hacer siempre y no carga esa opción de pago de servicios ni transferencias, realmente lo que hacen con sus actualizaciones es empeorar el funcionamiento de la app. Espero puedan solucionarlo pronto.",not_applicable
2169,"Desde la ultima actualización no puedo entrar, ya me canse de instalarla mas de 50 veces , de llamar , y nada !!! Ahora tengo q buscar un agente todos los Dias!!! para hacer mis movimientos, ni el token puedo ver. Pense q era uno de los mejores bancos con el cula trabajat pero estoy decepcionada.",authenticity
2170,"Llevo una semana sin poder abrir la aplicación porque se detiene debido a ""un error inesperado"". He reiniciado el celular, he desinstalado y vuelto a instalar, he ingresado desde otra red y aún así no puedo ingresar. Horrible.",not_applicable
2171,"Una desgracia esta App me pregunto para que hacen cambios y actualizan si va ser para peor. No puedo hacer ningún tipo de operación sale error comunicate con la banca telefónica y en la banca telefónica comunicate con un correo.. y nada de solucionar. Pésimo, pésimo. Antes era más amigable y no tenía errores.",not_applicable
2172,"Malísima la nueva actualización, cuando ingresas por la cuenta realizas una transferencia, la agregas como operación frecuente, quieres volver a hacer una transferencia con la operación frecuente que ya guardaste y no te permite, no hagan perder el tiempo a la gente, debieron probarla por lo menos antes de lanzar la nueva actualización. Créeme que es lo primero que hice guardarlo como operación frecuente, pero no sirve igual sigue saliendo error, y tienes que volver a colocar todo de nuevo",not_applicable
2173,"Imposible de usar desde que solicitan el token de forma obligatoria. Cuando ingresas la clave sms para activar el token no pasa absolutamente nada. Y lo peor es que no actualizan para solucionar este error, a pesar de todas las quejas de los usuarios. Pésimo.",authenticity
2174,Últimamente está muy lenta SIEMPRE se demora en abrir el app no es una ni dos son muchas veces debes de mejorar y expandir la red o el Sistema para que no e cuelgue va de mal a peor en estos últimas semanas demora en entrar ya aburre así,not_applicable
2175,No me deja activar el reconocimiento facial. lo he intentado muchas veces pero siempre sale un error Samsung Galaxy s23........ Pdt..... Por qué no crean una nueva aplicación de Plim muy aparte de la aplicación del banco yo creo que ahí se le acabarían los problemas ya que así no saturarian la app del banco.,authenticity
2176,Es genial ... Pero hay un problema muy grave qUe ahora no me deja entrar con mi huella dactilar ni con reconocimiento facial... Me sale error del sistema que intente más tarde 😔 pero luego nada sigue ese error hasta el día de hoy ... Espero puedan resolver ese problema... gracias.,authenticity
2177,"Malisima, lo peor que si te encuentras en el extranjero el asunto se complica mas por la dichosa clave SMS, una versadera equivocación con esta actualizacion de la app tambien que andaba yo con mi rarjeta coordenadas, tan facil y practica de usar, hasta esxaneasa la tenia, en fin ojala solucionen rapido tantos problemas de esta nueva cersion demla app.",authenticity
2178,Ahora me esta saliendo el error de: Estamos teniendo algunos inconvenientes para completar la operación. Por favor verifica si el envío fue realizado en las retenciones de tu cuenta e intenta de nuevo en unos minutos. Es un fallo constante y no se soluciona aún.,not_applicable
2179,"No abre la app aparece menos de un segundo y desaparece, ni siquiera aparece algún aviso o informe que indique el error solo no termina de abrir. Respuesta: ¿Captura de pantalla de que si la aplicación no termina de aparecer? no se mantiene abierta ni un segundo, solo podría enviar el pantallazo de mi escritorio del celular",not_applicable
2180,"Muy bueno. Pero que paso con la aplicación lukita ingreso a plin pero simplemente no aparece la aplicacion como dicen en los procedimientos. Lo busco en play store y simplemente es como si no existiera y lo primero q me aparece como unica opción yape, y la app BBVA. Inaudito, o le dejo en una estrellita a la nueva actualización.",not_applicable
2181,Muy poco amigable... La presentación es desesperante. Incluso para sacar el tolken digital demora. No encuentro la información fácilmente. Pesima. La anterior versión era muchísimo mejor. ¿Cuál fue su excusa para cambiarla? Por favor regresen a la anterior versión.,authenticity
2182,Pésima app se traba no deja hacer ningun pago solo sale tenemos un inconveniente vuelva a intentarlo en unos minutos y asi me paso todo el rato pésimo y encima ahora en horarios de oficina ya no se puede pagar sin comisión porque te sale que no estas en horario de oficina cuando si trato de pagar dentro de horario de oficina para que no me cobren la transacción. Payasos!!!,not_applicable
2183,"Esta actualización es pésima no permite realizar ninguna transacción se queda colgada o congelada la pantalla, he desinstalado y instalado y sigue el mismo problema estoy tratando todo el día realizar pagos y no me permite. Si hubiera calificacion negativa les pondría -5",not_applicable
2184,"Que la verdad demasiado lento, porque ponen mucha publicidad y eso hace que sea lento por favor mejoren y den bue servicio a los usuarios. Que de tal manera si van ha brindar un servicio que sea de calidad y que sea una solución y no un problema más en la vida de uno",not_applicable
2185,"Usaba la aplicación para realizar los pagos de mis servicios, pero con la actualización ya no se sabe cuanto es la deuda, además antes era súper fácil de usar ahora se complicó demasiado, espero arreglen este problema porque sinceramente no es nada amigable con los usuarios. Mil veces prefiero ma versión anterior.",not_applicable
2186,"Es una aplicación que, al principio hay que llegar a conocerla bien, pero luego es una herramienta muy útil para realizar compras seguras...lamentablemente se está colgando la App, esto puede ser peligroso, ya que si las opciones quedan prendidas, pueden haber fraudes, Ahora tengo problemas con la activación del Token, no me llega el SMS para activarlo... ..",authenticity
2187,Porque tengo q estar instalando y desintalando la app para hacer mis operaciones. Cuando quiero pagar un servicio se queda congelada la pantalla en blanco después de poner el nombre de la empresa y ya no puedo completar la información. No me permite seguir,not_applicable
2188,"Totalmente desastrosa su nueva App. La anterior era más práctica se encontraba todas las operaciones con mayor facilidad. Esta nueva App es más confusa, dificil de encontrar las operaciones a realizar. No se en que esta pensando o que tenia en la cabeza su diseñador, la idea de una nueva appa es facilitar las cosas no complicará.",not_applicable
2189,"Pésima...habrá necesidad de actualizar el aplicativo dos veces en el mismo mes???? Encima no se actualiza ni borrando todas las fotos y demás. Estoy dejando de hacer pagos que tenía pendientes esperando que la nueva aplicación cargue, lo cual parece no sucederá así que habrá que salir al banco...",not_applicable
2190,"No puedo ingresar a la app desde hace tres días, he borrado datos y caché, desinstalado muchas veces la aplicación y reiniciado el celular y el error pesiste. Por call center y en sus oficinas no me dan una solución. No puedo hacer ninguna operación. Alguna solución?",not_applicable
2191,"Está última versión es malísima, no te abre seción, antes hasta de madrugada abría mi seción ahora no y en el día te sale error intentar en unos minutos, en verdad no le daría ni una sola estrella, espero lo mejoren. En verdad en vez de mejorar la aplicación con las constantes quejas no hacen nada, cada día está peor la aplicación, hace unos meses le di una estrella pero ahora se merecen nada. Cada dia esta peor super mala",not_applicable
2192,"a qu se debe que no puedo bajar este app, lo hice varias veces sin ningún problema pero esta vez no me deja, demora muchísimo y nunca termina de hacerlo, pensé que era el espacio de la memoria pero no es así, si lo desinstalo es porque tengo problemas con mi contraseña y luego me dicen en bbva (fono)que haga este procedimiento de desinstalado y volver a instalar pero esta vez no lo puedo hacer, me pueden ayudar con este problema así podre ver mis movimientos por este app.",not_applicable
2193,"La nueva actualización del app es lenta.En ocasiones, sobre todo cuando más la necesito, no carga se queda la pantalla en blanco, otras veces dice error intentételo más tarde , en definitiva no me ayuda. Por favor solucionen estás dificultades.gracias",not_applicable
2194,"La aplicación se cierra constantemente cada vez que quiero pagar mi teléfono o algún otro servicio. Algo similar pasa cuando quiero ingresar al token digital, entonces la aplicación se detiene y no te deja usar el token. Por favor arreglen eso!",authenticity
2195,"No puedo activar mi cuenta digital Solo acepta la foto delantera pero cuando sale para tomar foto a la parte posterior, no se puede. Sale buscando , reconociendo ...pero nunca toma la segunda foto. Cómo accedo a mi cuenta si estoy imposibilitado de salir. Arreglen esto a la brevedad porfavor",authenticity
2196,Pésimo desde la nueva actualización es imposible que pueda hacer algún tipo d movimiento con esta app ... La verdad que ya ni se para que la tengo instalada porque habré cuando quiere y si lo hace me bota a los pocos segundos manifestando que hay problemas con mi internet y no es así ... Ojalá y lo puedan solucionar porque ni en los bancos te ayudan ...,not_applicable
2197,"27/2/20 Pésima, quiero regresar a la versión anterior pero no me permite. 25/05/20 No se como paso pero nuevamente me apareció esta app actualizada, la desintale pensando q volvería la versión anterior, lo instale pero nada. Es muy pesada la APP, no es amigable para las operaciones que se realiza, se cuelga, es terrible y me obliga a salir a la calle exponiendome al virus a buscar un banco o un agente. Deberían despedir al q hizo esta app yal jefe q inciste a pesar de las falencias.",not_applicable
2198,"La nueva actualización es un asco, no carga nada. Anteriormente podía hacer transferencias y recargas con normalidas pero ahora, me piden descargar ""lukita"" para poder transferir. Y para recargas me sale error, pensé que era mi celular pero no. La anterior actualización era mas eficiente.",not_applicable
2199,Estuve interesado en cambiarme a este banco. Pero observo que su cuenta digital cobra comisión por transferencias interbancaria y tiene límites por transferencias; lo cual me he desanimado. Cuando quiten estas restricciones podría hacerlo. Ojalá lo piensen y sea pronto.,not_applicable
2200,"De mal en peor ... No solo arreglen para la vista (color y diseño) Es toda una travesía pagar por este medio (no se puede) El token digital está malísimo genera una clave, das en continuar y se queda cargando Regresen a la versión transanterior por favor Pésima la última versión",authenticity
