ID,Comentario_Original,Clasificacion_ISO_25010_2023
1761,"Pésima actualización, salen en prioridad publicidad del banco y no te permite avanzar si no la ves o si no la cierras, a pesar que ya cerraste, te siguen saliendo nuevamente sus campañas y no te dejan hacer tu operación de urgencia. De igual forma al ingresar, ya no me sale opción de contraseña, te obliga a loguearte con huella, pero si el equipo no te reconoce, al menos debe permitir con pasword.",authenticity
1762,"Después de más de un año que sigue con lo mismo no puedo activar el token porque mi cámara no funciona deben de poder habilitar denuevo activar por sms o en su defecto poder subir las imágenes del dni ya que no piensan en los usuarios que la cámara falla o no tienen NFC. Que mal.",authenticity
1763,"No se puede pasar a cuotas los consumos de la tarjeta de credito, sale error. Pensando era algo de mi celular reinicié la aplicación, GRAN ERROR MIO, ahora no puedo activar el token digital, con la imposibilidad de hacer transacciones o prender o apagar mis tarjetas de crédito.",authenticity
1764,"Pésimo!!! Siempre me sale una ventana de ""Modo de ingreso y firma"" solo con dos opciones 'Activar' y 'Activar más tarde', y no puedo salir de ahí, mínimo deberia dejarme salir y continuar con mis actividades pero No, tengo apagado la parte Accesos y Firmas en Configuración. No sirve la aplicación",authenticity
1765,"Estas últimas semanas tengo muchos problemas para ingresar, no me permite pasar a otras opciones, si pongo activar me sale un error y si pongo activar más tarde, no sale de esa interfaz y no se puede avanzar, revisen su aplicación por favor, me siento perjudicada para hacer cualquier operación.",authenticity
1766,"Debería continuar activa la antigua aplicación, esta nueva es una porquería total, hace perder tiempo PQ todo está revuelto... Deberían contratar mejores desarrolladores, los que han hecho esta app no saben ni dónde están parados y ni que decir de los CM, que no dan respuestas acertadas, simplemente se limitan repetir el mismo speach...",not_applicable
1767,"Por favor, sería bueno que al pagar un servicio pague aunque sea 4 meses, y que la constancia tanto como imagen y correo llegue con los detalles necesarios como Interbank y que al correo llegue el nombre del titular del servicio pagado y que todas las constancias lleguen al instante y si no me cambiaré de banco.",non_repudiation
1768,"Porfavor arreglen la app ya no me deja activar token digital ,me sale validación invalida. Y sigo intentando y lo que le dicen en la operadora que hee llamado .. pero aveces la app llega al punto de enviarme Msn de texto mi clave para activar pero de ahi ya no pasa solo sale ese mensaje de error .. por culpa de ello me retrase en pagos ..confiaba que no fallaría me cambiaré de banco no se puede .. con esto..",authenticity
1769,"La interfaz es buena, de no ser por el incesante mensaje que te sugiere usar la autenticación por reconocimiento facial, diría que es una de las mejores. Pero, una aplicación no solo es una buena interfaz, el lado del servidor es terriblemente lento para reconocer cualquier nueva tarjeta que uno pudiera adquirir. De que sirve una bonita fachada si parte de los simientos son escombros.",authenticity
1770,"Muy mala la nueva actualización. Es lenta. Siempre se cuelga y tengo que volver a abrirla. Y no me permite hacer pagos de tarjetas de credito, no carga esa opcion. Y me parece raro que conocidos tengan a un la version anterior (que es mejor y mas práctica)",not_applicable
1771,"Una app pesima. No me permite acceder a mi cuenta. Siempre dice que intente mas tarde ya llego toda la cuarentena intentando y nada. Contacte por su cuenta de fb. Y me han pedido mis datos y hasta el momento ninguna respuesta. Siempre dicen que se pondran en contacto. Eso solo es cuento. Solucion efectiva no hay por parte de la empresa.",not_applicable
1772,"Siempre se cuelga, no me permite realizar con normalidad plin, me desespera lo lenta de la app. Deberían mejorarla, las de interbank y bcp siempre son rápidas y hacen sus transferencias de inmediatas sin embargo solo con esta app, tengo dificultades, dale la nota que solucionarán en minutos y nunca pasa. Pésimo",not_applicable
1773,"Hace un tiempo mandé un correo sobre la parte de seguridad en la parte de accesos y firmas. No deja activar la opción de habilitar huella como Firma actual, al reiniciarse la aplicación esta se desactiva. No hubo respuesta alguna, cuando mande el video de como se desabilitaba sola.",authenticity
1774,"Es segura, pero ya voy teniendo bastantes problemas con la app de este banco a veces no hace las transacciones o simplemente no abre, deben darles mantenimiento en las horas en las que no se usa con mucha frecuencia, ojalá mejoren eso, ya que nos limitan del uso de nuestro dinero.",not_applicable
1775,"Es un adefesio, estaba mejor la aplicación anterior,larga explicación y no llega a nada parece el mensaje del presidente Sagastegui,la distribución de las operaciones no se encuentra fácilmente.No figura la cuenta completa, cuando necesito saber mi número de cta, antes ponía referencia y llegaba a la persona,ahora solo figura el nombre, pésimo,me han obligado a actualizar yo q no queria, prefería la anterior.La pantalla se queda en blanco a veces,este aplicativo es un problema, dolor de cabeza",not_applicable
1776,"No permite, ya esta desactivado ni aun así, cada q ingreso aparece reconocimiento facial y no deja volver atrás o salir, al realizar lo indicado por 5ta vez, se queda en la pantalla de activar token, y se puede salir, al cerrar por fuerza la app y volverla a abrir, aparece reconocimiento facial estando desactivado y de igual manera no permite salir de esa pantalla, habiendo ya ingresado por clave a la app",authenticity
1777,"Pésima la actualización no se porque cambiar algo bueno, la anterior versión era más rápida y eficiente está es demasiado lenta es simplemente desesperante. Ninguna solución desde Mayo sigo con el mismo problema, me comunique a sus canales de atención y nadie me da solución una pésima app",not_applicable
1778,"El único problema que he tenido con esta aplicación es que cuando contacto con la atención al cliente la aplicación cierra la sesión por ""falta de actividad"" y no permite que explicarle mi problema o consulta al asesor. Sería bueno que corrijan eso, por lo demás no he tenido problemas.",not_applicable
1779,"ARREGLEN ESTE ERROR!!! Cada ves que entraba a mi cuenta, me salía un mensaje de que active el token digital y lo de la huella, siempre le ponía ""activar más tarde"" y me dejaba salir, PERO, acabo de activar el token, y ahora que entro, me sale el mensaje de que active la huella y no me deja salir de ahí, si pongo ""activar más tarde"" sale un mensaje, le pongo entendido pero se queda en el mensaje de que active la huella, por favor arreglenlo!!! No me deja hacer nada en la app 😡",authenticity
1780,"Al principio funcionaba bien. Ahora desde hace un tiempo no me permite ingresar a contactos para plinearles sin salir de la aplicación, hay que saber de memoria los números de teléfonos para hacerlo. Aplicación se cierra cuando elijo el contacto para plinear.",not_applicable
1781,"Literal una decepción puede ser muy amigable, pero últimamente no puedo hacer uso del plin o el app, pues presenta una lentitud tremenda y se supone que se requiere una app rápida para hacer pagos o transferencias, pero si voy a esperar más de 15 min para pagar algo prefiero cargar efectivo y no un app que no sé si funcionará",not_applicable
1782,"Lo bueno es que te notifica cada avez q haces un gasto o similares pero para hacer una transferencia o otros bancos te cobran comisión siempre y en dos modalidades y eso no es para nada agradable para mí y mi punto de vista pero bueno espero una buena solución y adaptación a la necesidad de los clientes.",not_applicable
1783,"El uso de huella dactilar para acceder a la app y las cuentas no debe ser obligatorio YO NO QUIERO CAMBIAR AL USO DE HUELLA, quiero seguir poniendo la contraseña, y lo peor es que nos obligan, tengo que reiniciar el celular cada vez que me solicita cambiar a huella y se detiene cuando necesito hacer operaciones, es MUY INCÓMODO... por favor notifiquen si el acceso finalmente va ser sólo con huella para buscar opciones en otros bancos",authenticity
1784,"Muy mal!!?! abrí mi cuenta en dólares horas antes de viajar a EEUU, nunca pude conectarme mediante la app ya que me la hicieron bajar en el mismo banco ( inténtelo más tarde que suele suceder) y ahora ya en el extranjero no puedo entrar ""Ah ocurrido un error por favor inténtelo nuevamente"" de verdad creo que fue la peor elección que hice con ustedes",not_applicable
1785,"buenas tardes, mal diseño de la aplicacion de la misma manera que la version anterior era mucho mas facil para realizar pagos o servicios, transferencia etc podriam regresar a un funcionamiento simple como el anterior si no se puede se hace la obigacion de retirarse del banco por la falta de facilidad digital que ofrecen en esta epoca",not_applicable
1786,"Muy mala actualización quiero mandar por lukita y no se puede me sale que está saturado que intente más tarde. Antes de realizar una actualización deberían realizar bien las pruebas funcionales y recién mandarlo a los usuarios ,ojalá puedan retroceder la versión del app ya que la anterior era estable y no se tenia problemas.",not_applicable
1787,"No es la primera vez que me pasa, instalo la aplicación y me funciona bien unas cuantas semanas, y después ya no quiero abrir, puede estar cargando horas de horas, y no abre la aplicación. Lo desistalo, quizá ese el el problema, pero igual me pasa, no carga la aplicación. Desde la banca por Internet a la hora de hacer un pago me pide el Token, y como este esta en la aplicación, no puedo hacer el dichoso pago. En serio es uno de los bancos muy buenos, pero no me pasa cok otras app de otros bancos",authenticity
1788,"Pésimo servicio desde la nueva actualización!!! te solicitan ""token digital"" y nunca se activa fuí al banco varías veces para activarlo y no saben cómo hacerlo, uso desde años y no tenía estos problemas esperando q mejore, se supone que el aplicativo debería de ayudar pero crea más inconvenientes 😓😠",authenticity
1789,"Revisen sus servicios, todo el bendito tiempo me sale ""ha ocurrido un error"", mi móvil es Android Puro, se supone q por allí empieza su QA. Y en la sección de afiliarse se me quedo pegado el flujo de la app hasta 3 veces. Una pésima experiencia en la app. Mucha animación pocas nueces, no se muestra rápido y cómodo lo que uno quiere ver. No puede ser que el BBVA tenga una app tan pecueca, dale, háganle una revisión ya, ya... Tienen 2.4 estrellas por algo será. Haganlo simple y sencillo señores",not_applicable
1790,"Sres BBVA desde hace unos días atrás he notado que la aplicación está demasiado lenta para cargar, no abre con la rapidez de antes, he desinstalado ya dos veces la app y sigue igual ya sea con WiFi o plan de datos. Veo que la mayoría tiene ese problema.",not_applicable
1791,"Nunca tuve problemas con la app, acabo. De cambiar de móvil y no. Me permite acceder al token me manda el. Código de verificación y no ingresa, y ahora en estos instantes acabo de desintalar la aplicación para volver a instalarla, para ver si tal ves ese era el problema, y ahora no me deja instalarla sie. Pre hice mis trámites por la app y ahora no deba hacer nada. Que pésimo.",authenticity
