numero_comentario,comentario,clasificacion_iso_25010
1540,"Quiero ingresar a mi app y 'no me permite, pésimo",not_applicable
1541,"Basura de aplicación de Scotiabank qué tienen, sale puro error que fastidio!!!!!!!",not_applicable
1542,Pésimo para realizar pago con plin y yape... es muy lenta y muchas veces no permite realizar pagos.,not_applicable
1543,No sirve la app se cierra sola hace cuando plineo dice ocurrió un error al rato en movimientos si ISO la transacción y eh perdido plata por eso,integrity
1544,"La verdad es una porquería, muy lenta, confunde los pagos en la divisa, puedes pagar 100 dólares de agua si no te das cuenta.",integrity
1545,"Se cae constantemente, eso genera inseguridad ya que cuando uno va a un establecimiento y quiere pagar no se puede y se tiene que recurrir a otra aplicación, eso hace que el dinero se tenga que trasladar a otro banco para tener mayor funcionalidad",not_applicable
1546,"La aplicación es buena en si Pero es un asco en las madrugadas, se supone que la app es 24 horas,",not_applicable
1547,"Es una app muy mala, siempre demora en cargar, siempre sale que no se puede ingresar, muchas veces hago plin y sale que se envió bien y después no llega la transacción y a los 10min o 30min sale con que te devuelven el dinero y que no se pudo hacer la transacción, debe mejor mucho está app porque siempre es lo mismo, muy mala app las personas piensan que uno les engaña cuando le haces el plin y no les llega el dinero para es culpa del app y eso ya incomoda bastante, no la recomiendo",integrity
1548,Hareglen la aplicación no funciona correctamente,not_applicable
1549,"Que hicieron con la app está pésima, creo q así van a perder clientes o lo hacen por q ya se van del país. No se preocupan en mejorarlo",not_applicable
1550,Se cuelga a cada rato y no permite entrar a la app,not_applicable
1551,La app falla reiteradas veces me sale que mi sesión terminó cuando acababa de entrar y el plin no funciona para nada horrible,not_applicable
1552,"Pésimo servicio hace dias intento ingresar a la aplicación para poder revisar mi salgo y plinear y me dice hubo un error, llevo dias asi sin poder ingresar al aplicativo es un total asco",not_applicable
1553,"Una basura esta app, los plineos y transferencias fallan, cuando haces un reclamo a pesar de tener pruebas quieren meterte un floraso qué no es culpa de ellos, ya eliminen esta app de una bendita vez",integrity
1554,Muy mal ases una transferencia y nunca llega no es recomendable ni confiable,integrity
1555,No puedo entrar me aparece siempre de que ocurrió un error inesperado que lo intente más tarde... Lo hago más d una vez y nada,not_applicable
1556,Esta app es una decepción,not_applicable
1557,Muy mala la app una semana que no puedo entar,not_applicable
1558,Altamente ineficiente. Funciona cuando se le da la gana. Pérdida de tiempo. Su competencia le da mil vueltas en temas de aplicativo.,not_applicable
1559,Mucho es la tarifa de importe saque 200 y me cobraron 28 soles es mucho,not_applicable
1560,"Pésimo, cuando necesito realizar una transferencia me sale error.",not_applicable
1561,Debe pagarse del mercado no sirve este app e incluso con su creadora de cuenta más inútil se vuelve.,not_applicable
1562,"No sé qué problema tiene el app, no me deja vincular, porque al crear mi clave dice que lo vuelva a intentar más tarde. 👎🏼👎🏼",not_applicable
1563,Pésimo. Solo cuando se le da la gana te permite hacer algo.. 😤,not_applicable
1564,"Siempre hay problemas con la apps. Se cae, no entra, sale error hay que mejorar mucho rectifico es una porquería su aplicativo. Es una porquería el aplicativo y por hacer un comentario de su aplicativo asqueroso me bloquearon las tarjetas mi gran desagrado con este aplicativo ahora tengo que gastar para que me den otra tarjeta y tengo que pagar yo por su ineptitud",not_applicable
1565,"Es la segunda vez que plineo y se come mi dinero , y el banco no se hace responsable , que mal con Scotiabank y la cuenta digital , siempre está fallando. Yape es 100 % mejor Yape es más confiable",integrity
1566,"No me permite hacer nada, ni plin, ni transferencia, ni pagar mi tc, ni configurarla",not_applicable
1567,"Desde hace meses la aplicación no abre, indica que hubo un error con la aplicación inténtelo más tarde, y así sigue días y semanas.",not_applicable
1568,"Pésima aplicación, ingreso mis datos y no me permite registrarme",not_applicable
1569,PESIMA.NO ME ABRE LA APP SOLO ME BOTA MENSAJE DE ERROR EN BIOMETRIA Y LA CONTRASEÑA TAMPOCO LA RECONOCE.,authenticity
1570,"Quiero desactivar las notificaciones de ofertas y no se puede, dice que error, me están llegando muchas notificaciones y ya cansa",not_applicable
1571,La app funciona bien esporádicamente. Problemas constantes con la biometría que evitan confirmar operaciones. Hace mucho que estos problemas existen y no se corrigen.,authenticity
1572,"No sirve la app, la peor basura",not_applicable
1573,"Que pena que pasa con el app del banco no puedo plinear y lo peor que ya no de lleva muchas veces dinero en efectivo y tenemos problema personal y emocional, estoy pensando cambiar de banco.",not_applicable
1574,No puedo entrar a la app,not_applicable
1575,Aplicación de miércoles no me deja entrar a mi cuenta de scotiabank,not_applicable
1576,lo más lamentable es que no se puede descargar la aplicación ya llevo como cinco meses y asta ahora no puedo descargarla lo peor uno llama y no te dan una solución,not_applicable
1577,Esta hasta la patas se bloquea a cada rato y x mas q intento crear una nueva contraseña sigue igual.fui al banco a desvincular mi numero y lo vincule de nuevo la solucion duro unos dias hasta q se bloqueo de nuevo😒,authenticity
1578,La aplicación deja mucho que desear Siempre sale hubo un error en la aplicación La segunda vez que me pasa con diferentes celulares,not_applicable
1579,"Es la peor app que puede existir , mantenimientos por las puras cada vez peor esta app",not_applicable
1580,Siempre esta caido el plin de noche,not_applicable
1581,"Estoy muy decepcionada. La mayor parte del tiempo está supuestamente en mantenimiento o no puedo abrir mi cuenta y se cierra la app. Incluso estaba transfiriendole a alguien y nunca llegó lo que mandé y en el historial dice que sí, no me han regresado mi dinero. Qué asco con el banco y el app.",integrity
1582,No puedo hacer pagos y encima el plin ni sus luces desde diciembre,not_applicable
1583,Es una de la peores aplicaciones y uno de los peores bancos. No te dan beneficios en nada! Y de paso el plin nunca funciona bien. Me hab hecho perder dinero que nunca me regresaron. Los odio!,integrity
1584,"Totalmente mala esta aplicacion, envio el dinero y el mensje de confirmacion no se envia ala persona destino y el dinero sale y me dice esta demorando verifique y a los minutos me fescuentan el dinero. Cuando hace dos o tres veces el envio",integrity
1585,La peor app.,not_applicable
1586,"Hay problemas sería bueno q se dea una solución no da buenos resultados, no figura los plineados",not_applicable
1587,"Pesima aplicacion de verdad la aplicacion no habre hace horas y encima si llamas te tienen en linea 1 hora,que les regalo mi plata estafadores",not_applicable
1588,Muy mala,not_applicable
1589,"El app últimamente no permite hacer plineos a Yape, sale error de aplicación, traten de solucionar ese inconveniente por favor.",not_applicable
1590,"Un completo desastre ... Lleno de Bugs, app se cuelga sola, hasta te eliminan la cuenta.. lastima que no se puede colocar 0 estrellas... se blolquea el usuario y cuando recuperas la cuenta y vuelves a escribir la contrseña, se vuleve a bloquear y tiene que hacer eese pado otra vez.. convirtiendose en un bucle indeterminado... no se por que se ponen a desarrollar software",authenticity
1591,"Pésima app, nunca carga",not_applicable
1592,No sirve,not_applicable
1593,"Que asco 🤮 de aplicativo, no puedo ingresar a mi cuenta para realizar mis operaciones. Ya borré el cache incluso los datos desinstale y instalé aun así no se puede ingresar, me sale error de servicio inténtelo más tarde quedaron en enviar a soporte y hasta el momento ni noticias al respecto, mal atención al cliente. Una experiencia desagradable...",not_applicable
1594,"Sinceramente, este banco deja mucho q desear!!! No es confiable la plataforma, En el momento en q necesitas hacer cualquier pago o transferencia o hacer un plin presenta problemas o te congela el dinero por error y te lo devuelven a los varios días!!! Sinceramente no lo recomiendo acá en Perú. Otra cosa son sus oficinas, y es peor q su plataforma. En los distritos como sjl es horrible q tengan 6 cajas para atención y solo haya una persona trabajando, y te envían a otras sedes y es igual!!!",integrity
1595,"Últimamente está aplicando se a vuelto una porquería, quieres ingresar a la aplicación y te vota y no se puede después de muchos intentos.",not_applicable
1596,Funciona horrible y la pagina inicial tarda un monton en carga y a veces se reinicia de la nada,not_applicable
1597,"Últimamente falla demasiado, más de una vez me ha hecho pasar un mal momento, no deja ingresar con huella dactilar y se cuelga en media transferencia.",authenticity
1598,La app no sirve,not_applicable
1599,Eviten molestias y leer los comentarios....vayan a otro banco!!! Bloquean tu app y luego no saben por qué.... pésimo servicio!!!,not_applicable
1600,No carga xd,not_applicable
