numero_comentario,comentario,clasificacion_iso_25010
1089,No se puede ingresar dice que la versión no está disponible.,not_applicable
1090,No sirve para nada es app,not_applicable
1091,Me llega al pincho esta App,not_applicable
1092,Malisisma no puedo ingresar a mi app cuando se actualizo.,not_applicable
1093,Muy mala,not_aplicable
1094,He desistanlado el app para obtener la nueva versión y ahora no se puede instalar la nueva...es una desgracia,not_applicable
1095,"Última actualización no funciona Ni abre, no pueden hacer sus test bien?",not_applicable
1096,Horrible la aplicación,not_aplicable
1097,Desde que se actualizo ni siquiera abre. Los cambios son para mejorar. Este no es el caso. Habrá que cambiar de banca.,not_applicable
1098,No funciona,not_applicable
1099,Hasta las patas,not_applicable
1100,"La peor aplicación bancaria, pésima pésima.",not_applicable
