numero_comentario,comentario,clasificacion_iso_25010
1811,"en los últimos tiempos estoy teniendo problemas en la aplicación, manejo muchas transferencias pero a cada momento me sale error de aplicación como también error en el input.. si fueran tan amable de resolver esos problemas ya que incomoda y atrasa en realizar las operaciones.. el mismo error en la WEB tanto como el aplicativo y la web están teniendo problemas... No se puede plienar cuando se necesita de emergencia. Si pudiera califar -5 estrellas lo haría... Arreglen su problema.",not_applicable
1812,"La app no carga, aparece mensaje ""ha habido un error"" ""contraseña inválida "" Deberían urgente mejorar el aplicativo, ya que se pierde tiempo y NO se puede realizar ningún tipo de operación, antes solo sucedía los fines de mes, pero ahora es todo el tiempo.",not_applicable
1813,"¿Que pasó con la aplicación? Antes me funcionaba de maravilla pero desde la última actualización no me ha dejado abrir la aplicación. Llevo varios Días sin poder hacer transacciones, siempre me sale el mismo mensaje ""en este momento no podemos atenderlo"", pido que lo solucionen por favor.",not_applicable
1814,"Pésimo servicio on line. Siendo lunes 10 am. No se puede ingresar para hacer operaciones. Cuando más se necesita hacer una operación sea por app o web, no funciona: ""Error.... intente más tarde"". Es decir, NO ESTÁ DISPONIBLE. Si hubiera media estrella, así lo calificaría.",not_applicable
1815,"Pesima aplicacion y pesimo banco, la aplicacion siempre te falla cuando mas lo necesitas, siempre le hacen mantenimiento, el banco entero se cae o simplemente no te deja entrar y nunca nadie te puede ayudar! Tambien siempre ponen mal las fechas de tus pagos y lo que gastas, a veces hasta ni figura nada de lo que recibes o das y hace dificil sacar tus cuentas! Interbank tiene mejor aplicación",integrity
1816,"Terrible experiencia, me llamaron mil veces para ofrecerme la tarjeta smart,acepte por los supuestos beneficios de borrar los consumos, la tarjeta llego 2 semanas tarde, intente acceder a los beneficios y no se podia, llame y me dijeron que ya no puedo acceder por que para que se me habilite tenia que hacer un consumo de 300 soles en los primeros 30 dias , dato que no me dijeron las MIL VECES QUE ME LLAMARON PARA INSISTIRME CON LA TARJETA. Nada recomendable.",not_applicable
1817,Me parece que la anterior era mas amigable. En esta he tenido dificultades para ingresar. En la parte final referida al correo indica que lo ingrese y que van a enviar una clave para corroborar y la bendita clave sigue sin llegar al correo. Deben solucionar esto y tal vez cambiar de programadores. Es una sugerencia.,not_applicable
1818,"Antes podía entrar sin problemas. Ahora, es difícil. Y cuando me envían la clave sms demora demasiado. Tal es el caso qué cuando llega excedi el tiempo para realizar la transacción. Y me manda a ingresar después de media hora. Es horrible.",not_applicable
1819,"Está fallando demasiado 😤 no sé si sea un fraude pareciera a veces que no fuese del mismo banco 🤷 ya no se qué pensar piden y piden información para al cargar poner que hay error! .. y así así sigue .. no pude entrar a la misma por varios días primero por ""error de la app"" y luego recién me sale para actualizar la app. Está horrible el servicio",not_applicable
1820,"La última actualización es un asco!!!, me pide poner mi dni, número de tarjeta (crédito), clave y me dice q por seguridad debo registrarme con tarjeta de débito y no tengo ni voy a adquirir una! Hasta la versión anterior entraba a ver todo con normalidad, ahora nada! lo han malogrado! Arreglenlo por favor que hay muchos como yo que sólo tenemos con Uds tarjeta de credito",not_applicable
1821,"Sres scotibank .. particularmente hace varias semanas no puedo usar su app de banca movil o via internet , ya que cada que ingreso mi dni sale un mensaje de error ""hubo un error al abrir la aplicacion intente mas tarde "" y asi por cualquier medio banca internet la que fuera .. y es muy complicado , poder hacer un movimiento , estoy teniendo muchos problemas con ello , llame a su linea call center me dijeron que todo iva bien y me cortaron, por esa via no recibi ninguna ayuda .. espero solucion",not_applicable
1822,Desde la ultima actualización no funciona: acepta el login y se cierra automaticamente. Y lo peor es que las listas de pago no se pueden ver en la version web y sin poder entrar a la version movil los pagos se atrasan. Pésimo que siga esta situación ya varios días.,not_applicable
1823,"Ha estado trabajando muy bien, pero hace algún tiempo tengo problemas para ingresar, siempre me dice ""hubo un error en la aplicación, intentar más tarde"", intento, intento y nada, tengo que desinstalar la app y luego volver a instalarla y recién ahí puedo ingresar a ver mis saldos y movimientos, una pérdida de tiempo",not_applicable
1824,"Al principio cuando la instale funcionaba bien , pero luego de un rato me salió que hay una falla en la app y no me deja ingresar, eh intentado desinstalando y volviendo a instalar y nada , ya voy como una semana intentando ingresar a la app y nada. la verdad que me gustaría que solucionen ese problema.",not_applicable
1825,La aplicación después de la actualuazación no la he podido abrir automáticamente sale error. Espero que solución los errores prontamente porque resulta ineficaz e ineficiente actualmente. La aplicación antes de la actualización si bien era bastante básica ésta funcionaba perfectamente.,not_applicable
1826,"El app dejó de funcionar a partir de su última actualización. Me sale el mensaje ""la aplicación no funciona en dispositivos rooteados"" y mi celular no está rooteado. Llamé a quejarme y hasta ahora no hacen nada, perjudicando todos los movimientos bancarios que querramos hacer.",resistance
1827,"La app ha dejado de funcionar. Pensé que era por que requería actualizar pero está al día. La he desinstalado y reinstalado pero sigue el mismo problema. No genera ningún mensaje que indique que se debe el problema, simplemente indica que la app se detuvo. A quién se le puede pedir soporte?",not_applicable
1828,Su nueva actualización mala llevo días intentando ingresar y me aparece 'hubo un error'. Si era demo o no estaba completa al 100% no debieron lanzarla y mantener la antigua porque por el momento es una pérdida de tiempo estar 'intentando más tarde' sin resultado alguno.,not_applicable
1829,Buenos dias... tengo un problema con la aplicación ...lleno todos mis datos y al momento de aceptar las condiciones y terminos ...cuando ya se supone q termina el registro para acceder a la aplicacion me sale que hay un error y q lo intente mas tarde... desde el lunes tengo este problema... favor de solucionarlo. Gracias,not_applicable
1830,"Que terrible que un banco que parecía serio no solucione esta aplicación tan mala, e ineficiente. Llevo más de un mes tratando de ingresar y no me permite. SEÑOR que contesta estos comentarios, respetenos, respete a sus clientes y deje de decir que la Aplicación ya está funcionando bien. Es mentiras. Mejor despidan a los hicieron la aplicación y contraten a otros que hagan uno bueno o mejor suban la aplicación anterior que nunca tuve porblemas.",not_applicable
1831,"Tengo problemas para ingresar a la aplicación desde hace mucho tiempo,antes entraba con mi huella Digital porque con contraseña dice que hay un error, tuve que reiniciar mi equipo de fábrica y ahora que tengo que entrar con contraseña no puedo, ni por el navegador ni por la aplicación",authenticity
1832,"Siempre que hay una actualización se desconfigura la huella digital y aveces uno no recuerda la contraseña por que es mas practico la huella y cada ves tengo que estar cambiando la contraseña, hay un delicuente que esta llamando por whatsaap, diciendo que lo agregues indicando para solucionarte el problema que reportas y te manda in enlace para que pongas tu dni y luego tu contraseña pero es una página falsa y cuando lo descubres te bloquea y te dice que te va ha bloquear la tarjeta",authenticity
1833,"No puedo iniciar sesión, cada que ingreso la clave del app de frente me sale un mensaje que dice que la sesión culminó y que ingrese nuevamente. Cada vez está de mal en peor las actualizaciones que le realizan al app. PÉSIMA, PÉSIMAAA!!!",not_applicable
1834,"La aplicación falla demasiado, llevo usandola un día y ya aparece ""hubo un error en la aplicación"" se supone que es una app de banco y debería servir para emergencias, no me funciona la app desde hace una hora. Actualización: es la peor aplicación del mundo, incluso no reconoce la contraseña. Es demasiado estresante usarla.",not_applicable
1835,"Es imposible que siempre esté saliendo el mensaje de tuvimos problemas e inconvenientes con la aplicación inténtalo más tarde , en horas del día , lo peor es que casi siempre pasa eso y da cóleraaaa , uno no quiere pero ellos mismo hacen de que la gente abandone sus servicio con estos problemas",not_applicable
1836,"Actualice para que luego no pueda entrar a la app, intento varias veces y me sale error, odie la actualización anterior y tbn ésta, pésima no puedo hacer ninguna actividad desde mi celular y lo peor llamó y me dejan esperando media hora y supuestamente siguen ocupados. Esperó que solucionen",not_applicable
1837,"La aplicación debería preguntarnos si necesitamos más tiempo antes de que se cierre por si sola, así mismo antes que se actualize uno podía grabar números de cuentas y correos frecuentes y esto hacía que se realicen las operaciones con mayor rapidez, por favor arreglar eso",not_applicable
1838,"Es realmente un ASCO el aplicativo cada actualización es peor, ahora ya ni ingresar se puede... Que por seguridad desinstales tantas cosas que el celular no tiene y encima les llamas, que reinicia tu maquina, que formatealo y que espera 24 horas para ver cambios, una total PORQUERIA que los de atención al cliente ya no saben que inventar, es deprimente saber que aplicaciones de otros bancos si funcionan correctamente y la de este banco es una VERGÜENZA para las operaciones vía APK.",not_applicable
1839,"Muy mal !!! Ingreso todos mis datos pero llega un momento en que se pone a cargar y me dice: ""hubo un error en la aplicación intentelo más tarde"". Deberían corregir ese error lo más pronto posible. La anterior versión estuvo mejor.",not_applicable
1840,"Todo estaba bien pero durante los meses de Agosto y Setiembre la app está fallando, deberian preocuparse en darle solución. Pues muchos ahora solo usamos las app para poder realizar transferencias bancarias y pagos en general de manera digital.",not_applicable
1841,"su app NUNCA permite abrir mi cuenta. se pierde el tiempo instalando y reinstalando ó borrando los datos caché. en general NO SIRVE la app veo que los comentarios en play store son los mismos la mayoria no pueden acceder a sus cuentas. si van a hacer ""MEJORIAS"" bien, pero como dice la palabra MEJORAR la aplicación no ponerla MÁS OBSOLETA de lo que ya está. me gustaría que porfavor solucionen este problema lo más PRONTO posible.",not_applicable
1842,"No ingresa, siempre manda error, no entiendo porque actualizar la aplicación para que simplemente no funcione. Antes también podías ubicar cajeros, ahora solo manda a Google maps a buscar Scotiabank por lo que no puedes encontrar agentes ni cajeros. La peor aplicación banca que he podido usar.",not_applicable
1843,"No me permite ingresar. Para ingresar al aplicativo, requiero del código q mandan por correo y esto demora más de lo que me permite tener abierto la sesión, por lo cual nunca logro entrar, deben de darle un tiempo prudencial. Anteriormente no e tenido este inconveniente con la versión pasada. Ahora no puedo realizar nada.",not_applicable
1844,"Hace ya más de una semana que no puedo ingresar a la aplicación porque me sale ""Hubo un error, ingrese más tarde"" y por más que continúo intentando, no puedo ingresar a lo largo del día. Pésima aplicación, en lo personal es la primera vez que me sucede esto con una app bancaria.",not_applicable
1845,"La app es buena, excepto cuando hay un error en la aplicación, no me permite entrar a mi cuenta, ni ver mis movimientos, intente instalando y desinstalando, pero nada. Hace un día pagué algo con mi tarjeta, me cobraron, pero el pago a la otra entidad no figuraba. Sigo esperando una solución. 🙄",integrity
1846,"Ni puedo ingresar a mí cuenta me bota error tras error, esta última actualización es una porquería antes no tenía errores ni quejas, pero ahora es todo lo contrario, llego hasta la parte de crear contraseña, la creo y dice hubo un error inténtelo más tarde ya estoy horas en esto y nada, no vale nada la nueva actualización.",not_applicable
1847,"Hace tiempo llamo al número que indican , hable en el banco y nadie sabe resolver que no pueda entrar a mi app sale un aviso que tengo ranget , poset , supstrate , NO PODRÉ UTILIZAR MI APP , No tengo mada de eso , antes podía utilizar mi app muy bien , ahora que.hubo.un problema en el sistema de la banca QUE SUCEDE ?? En lugar de hacernos facil las cosas , las complican , REVISEN POR FAVOR. ESPERO GRACIAS.",resistance
1848,"Ya me está cansando el programa, quiero revisar y hacer un pago y la aplicación no me muestra la deuda, ahora ya ni quiere ingresar al programa, por algo uno guarda su dinero y espera poder contar con que la aplicación funciona las 24 horas, y no es la primera vez que pasa, en serio déjense de tonteras o quiten la aplicación.",not_applicable
1849,"Cuando intento ingresar al aplicación no se abre, seriamente mejor me traslado a otro banco. La super cuenta me descuenta 8.00 y no me lo dijeron sólo me dijeron que entraba a un sorteo mensual. Que tal sorteo!! El descuento No dan toda la información sólo lo que les conviene para engatuzar. 🤨",not_applicable
1850,"Pésimo! Descargue la apps y fui a un cajero automático para crear mi clave digital, y desde ese momento no puedo abrir la apps pongo la contraseña y sale ese mensaje de error en la apps lo intente muchas veces después incluso ya pasó un día y sigue igual, solucionen eso! 😠",not_applicable
1851,"Revise las opciones que tiene el app, sin embargo deja mucho que desear, hoy quise hacer una transferencia interbancaria inmediata y me negó la operación, además por más que estaba en la red 4G se demoró muchísimo en loguearse, este nuevo formato está interesante pero requiere afinaciones en cuanto a desempeño",not_applicable
1852,"Piden actualizar e ir a al banco ah actualizar,mis datos son los mismo,SE SUPONE que está aplicación es una forma de vía rápida para a ser cualquier movimiento y por que uno no tiene tiempo de estar llendo al banco y salen con q tengo q ir al banco 😑. Estaba mejor antes.",not_applicable
1853,"La app es buena, rápida y bastante segura, lo que no comprendo por qué no puedo afiliar mi cel a plim. Quiero hacerlo, necesito realizar operaciones y no me permite registrarme, me dice que mi número está afiliado a otro plin y no es verdad. Si me arreglan ese problema se llevan sus cinco estrellas pero de lo contrario permanecerá con tres.",not_applicable
1854,"Mala no deja registrar operaciones, tiene límites, no supera mis espectativas, el app debería ser un sistema en el que estuviera habilitado realizar operaciones sin inconvenientes todos los días de la semana sin excepción.Adicionalmente ya el app no te deja ingresar siempre tengo que esperar 30 min para que se pueda acceder a la plataforma cuando estoy fuera de casa",not_applicable
1855,"Muy buena la actualización, pero lo que me incómoda es que cuando quiero hacer un depósito o pagar en la madrugada, no me deje entrar a la app y me diga ""lo sentimos, no podemos atenderlo"" se supone que la app debería estar 24/7 disponible, por eso le doy solo 3 estrellas.",not_applicable
1856,"El diseño de la app es bueno pero ya lleva meses en que cada vez que quiero entrar a la app, ver detalle de mis cuentas/tarjetas o hacer alguna transferencia/pago no puedo hacerlo por problemas de la app. Siempre aparece un error de la app. No es manejable no poder acceder o realizar operaciones en el momento necesario.",not_applicable
1857,"Buenos días, hace un mes que no puedo ingresar a la app, antes me salía un mensaje de ""La aplicación no se puede utilizar"" y ahora me sale el siguiente mensaje ""Por tu seguridad, mientras tengas aplicaciones similares xPosed, Ramjet o Substrate no podrás utilizar el app."", he llamado al número que sale en la aplicación y la persona que me ha contestado, solo me ha indicado que reinstale la aplicación, seguí las indicaciones pero el error persiste. Por favor, su ayuda para poder usar la app.",resistance
1858,"Era una muy buena APP, pero desde hace varios dias no te deja ingresar y menciona que hay problemas. Hace un rato hable con el Banco y me mencionaron que ya se habia solucionado el problema pero no es asi, este problema sigue. Desinstale la APP y la volvi a instalar y el problema continua",not_applicable
1859,"Mucha gente descontenta con esta APP, ni una estrella merece. Ya la cantidad de 1 estrella, sobrepasará a las 5. Cambiando la contraseña, te sale un mensaje de error y q intenté más tarde!!!. Esperaré a q Scotia solucione??, Un consejo, si quieren aumentar clientes, BOTEN A LA EMPRESA Q LES DESARROLLE ESTA APP, ya muchos problemas, por mucho tiempo.",not_applicable
1860,"Es un aplicativo con muchos procesos, muchas claves, se demora al ingresar, a veces la apps no carga, debería tener reconocedor de huella digital para su ingreso, las claves dinámicas deberían estar sincronizadas a tu móvil de confianza y autocompletarse. Hasta ahora la mejor apps es la de Interbank x su simplicidad y seguridad. Deberían también ampliar los montos máximos transaccionales por aplicativos ya que estamos en época de pandemia.",authenticity
1861,"No puedo ingresar a la aplicación desde que la instalé la semana pasada. Ya van a ser dos semanas y hasta ahora cada vez que quiero abrirla se cuelga y cierra. He leído que la aplicación ha estado con problemas en su página de Facebook, pero una semana es demasiado! Ya vamos a estar el 15 de Mayo y nada!",not_applicable
1862,"No se si es el banco o su app es muy problemática, en las transacciones, puesto que haces un pago y se demora más de un día en verce reflejada en tus movimientos, te hacen un abono y es igual , y mi que hablar de anulaciones más de tres días si te anularon una compra. Pésima no la recomiendo.",integrity
1863,Demasiadas fallas desde las 6am estoy intentando ingresar al aplicativo y dice que hay un error en el app y que intente más tarde siempre es un problema para ingresar También cuando voy plinear es un problema Y en estos días hice plin y se generó dos pagos del mismo plin descintandome 2 veces el mismo monto Por favor les exijo que arreglen el aplicativo,integrity
1864,"Pésima... Va casi un año y no se preocupan por corregir los errores. para que crean una aplicacion si no sera de ayuda para el usuario, con esto nos demuestran su falta de interes hacia nuestra comodidad.. tanta seguridad y no la saben programar.",not_applicable
1865,"Un asco su aplicativo, vengo con el problema hace un mes y no me solucionan, solo me mandan a llamar al call center, se pasan enserio. Ya mande correos, el problema sigue igual no puedo abrir ni app ni por el celular ni la pc, me sale error intente mas tarde, ya vamos por el segundo mes y nada.",not_applicable
1866,"Deberían cambiar a sus técnicos, o dar de baja la app, ya que tiene muchos fallos. Una vez que hayan testeado y no presente tanto fallo, colgar en la Play Store, para que no queden mal y no hagan dar cólera a sus clientes que no pueden hacer ninguna operación.",not_applicable
1867,"Buenas tardes hoy tengo mas de una semana y media qué la aplicación no me funciona, me figura (ERROR EN LA APLICACIÓN, INTE MAS TARDE) ya me acerqué de forma presencial, eh llamado a su central telefónica y no me dan solucion y eh quedado imposibilitada de hacer operaciones desde su app, desearía se me pueda ayudar con este inconveniente.",not_applicable
1868,"Cuando la instale hace ya unos meses, me dejaba entrar con normalidad, y ahora ya no, ya que tengo un dispositivo rooteado, si la aplicación es buena y detallista, la única cosa que falta es que dejen entrar a usuarios que tenemos dispositivos rooteados, eso ayudaría a subir el uso de esta aplicación.",resistance
1869,Tengo hace un mes sin usar la app si no es por un tema es otro y hasta el momento nada de solucionarlo ahora sale el mensaje de otras apñicaciones en conflicto que no tengo. Lo más triste es que me mandaron a reestablecer de fábrica el celular así sin más. No deben de publicitar su app hasta que está 100% disponible. Pésimo servicio el de incidencias.,not_applicable
1870,"La aplicación es muy básica, no le pongo una estrella porque la mayoría del tiempo no me dió problemas, pero últimamente no funciona con nada. No me reconoce el usuario y ya la he desinstalado e instalado varias veces. Por favor corrijan ese error!!!!!",not_applicable
1871,"No puedo entrar, está aplicación en vez de ser rápido y fácil, es lento y no abre sale tuvimos.error intentarlo más tarde. Y nunca puedo abrir, anteriormente tenía token y era más fácil el anterior sin.token.Esta aplicación no está nada bien.",not_applicable
1872,"Realmente pésimo, desde la última actualización los errores han sido constantes, cada vez que pongo mi contraseña para ingresar a la app tengo que intentar 4 veces abriendo y cerrando la app. Eso sin mencionar que si es que tengo suerte, arreglen la maldita app que estoy arto de poner mi contraseña más de 3 veces y que me salga error en la aplicación",not_applicable
1873,"Aplicación interesante para hacer más facil transacciones y operaciones, pero el único problema es que no se puede almacenar en memoria externa, aumenten esa opción sobre todo para aquellos que no tienen mucho espacio en el teléfono, gracias por la atención.",not_applicable
1874,La app esta fallando o el que la configuró? Porque hice un envio y me salio el voucher con fecha 8 cuando la fecha es 6 de abril...porque resultócon fecha adelantada de dos dias ? Por eso le di 2 estrellas aunque antes de actualizarla no tenia problemas para nada. ¿alguien me puede ayudar? Yo no le veo la diferencia de las versiones ni entiendo porqué cada 15 dias o un mes a lo mucho hay que estar actualizando y luego sigue igual las funciones. Mas bien se han borrado mis primeros envios o pgos,integrity
1875,"Pésima. No funciona. Me sale error en la aplicación. Ya la desinstale y volví a instalar y persiste. Sería el colmo q bloqueen xq el error ni siquiera es de contraseña sino de la misma app. Desde las 7am y nada. Todo mi sueldo retenido. Una desgracia xq incluso solicité a mi empleador el pago x otro banco y lamemtablemente ocurrió lo de la cuarentena, no veo la hora de salir y obtener un servicio eficiente. Ni la banca por teléfono atiende. Nadie brinda ayuda ni respuesta.",not_applicable
1876,"Yo tenia la aplicacion en version anterior y andaba bien, pero desde que actualizaron no puedo acceder. Dejen de estar actualizando que siempre lo estan empeorando. Ahora tengo que perder mi tiempo en ir a un cajero a actualizar mi correo y telefono o sea creen que uno esta de vago. No tengo tiempo para hacer eso.",not_applicable
1877,"El app presenta fallas en el plin cuando se paga por ese medio al finalizar sale un error y hace cargo a la cuenta pero no se tiene un comprobante ni llega un correo sobre la transacción, incluso si uno no de fija puede volver a generar el pago y hace doble descuento.",integrity
1878,"Desde la última actualización no puedo ingresar a la app sale un mensaje que dice que mi sesión a finalizado, intenté ingresar en varias ocasiones y no lo consigo, de hecho ya use la app muchas veces y me parece muy buena pero que demoren mucho tiempo en solucionar el problema genera molestias",not_applicable
1879,"Una aplicación pésima, a cada rato aparece que hubo un error en la aplicación. En Momentos importantes es donde no funciona esta aplicación justo cuando uno más quiere, es una perdida de tiempo, una plataforma que no cuenta con el nivel de otros bancos.",not_applicable
1880,"Con la nueva actualización está demasiado lenta, en sí la app es muy buena pero para ingresar me demora cómo 10 minutos y eso sí es que me acepta ,y para hacer la operación es otro martirio, antes hacia mis operaciones al momento, ojalá tomen en cuenta esta deficiencia que por lo que veo le pasa a varios",not_applicable
1881,"Mala experiencia tuve con esta app, a veces si plineaba otras veces decia que no se pudo realizar la operación pero resulta que si se pagaba y se depositaba doble, también si se llegaba a plinear al destinatario no le llegaba el dinero y en tu cuenta ya estaba descontado, esta app me hizo perder dinero .",integrity
1882,"Pésima tengo trabajando 4 años con su aplicación es la primera vez que tengo tantos problemas con una actualización . Se cuelga , se reincia e incluso la clave continua sin borrarse. Tengo que intentar más de 3 veces para poder ingresar etc. Hagan un downgrade a la anterior",not_applicable
1883,"Señores por favor qué clase de banco es este? No se dan cuenta de que su aplicativo es pésimo? Se pone en modo mantenimiento cuando quiere y sin previo aviso dejando de funcionar (Esto no ocurre en apps de otros bancos) Errores en el envío de Plin/Yape y pago de servicios. Un aplicativo debe funcionar correctamente 24/7. Todos los otros bancos funcionan mejor, esto inevitablemente va a hacer que pierdan clientes. El descontento es general. Es vital una pronta solución definitiva por favor.",not_applicable
1884,"La aplicación me estuvo funcionando bien hasta que cambie de equipo móvil (samsung s20 Fe), y ahora no puedo usar la opción de desbloqueo con huella digital, cada vez que lo configuro me sale un mensaje que lo intente mas tarde. Otra que cuando hago una transferencia o pago y quiero compartir la constancia preciono en la imagen y no aparece nada ni cuando precion la imagen de la casita para regresar al menú principal, lo botones no funcionan",authenticity
1885,"Es horrible esta aplicación, al ingresar con tu clave, sale que hubo un error en la aplicación inténtalo más tarde, desinstalas y vuelves a instalar ingresar con tu clave digital y normal, de allí cierres y al rato ingresas y de nuevo sale el mismo mensaje. Para ser banco grande, el aplicativo es fatal..",not_applicable
1886,"Es incómodo tener que actualizar las versiones que cada vez requieren de mayor capacidad, uno no puede estar cambiando de equipo cada año y eso lo hace poco versátil e incómodo. En realidad debería tener una opción básica en la que se pueda ver saldos y hacer pagos de servicios.",not_applicable
1887,"Esta nueva actualizacion tiene un error en el sistema porque no me deja ingresar dice HUBO UN ERROR EN LA APLICACION, no se si es debido a la compatibilidad del telefono o porque en si es el error del mismo app, espero lo solucionen rapido porque es mas sencillo pagar por el app que por la web.",not_applicable
1888,"La aplicación esta demasiado mal, lo descargo y me permite solo entrar una sola vez a mi cuenta, cuando quiero volver a ingresar ya me sale el error. Super super mala, lo malo que ustedes dicen que lo van arreglar, pero este problema ya tiene tiempo. Después de 4 años sigue igual carambas.",not_applicable
1889,"Señores Scotiabank, van varios días que la aplicación no funciona. Sale el mensaje de ""Hubo un error en la aplicación. Por favor volver a intentar más tarde"", pero igual no lo arreglan. Ya desinstalé y volví a instalar pero el problema persiste.",not_applicable
1890,"Desde hace 1 mes casi nunca funciona el plin, no cargan los contactos. Y la semana pasada al momento de efectuar un plin me salió error, lo hice nuevamente y se hizo con normalidad. Al revisar mi estado de cuenta me fijé que el plin si me lo descontaron las 2 veces. Y perdí mi dinero. Solucionen por favor.",integrity
1891,"La anterior funcionaba mejor, está es muy intuitiva, pero falla, estoy moroso con una tarjeta de otro banco por qué la app no ejecutó la la transferencia y pasado los días me retorna el monto, además no puedo ver la deuda de un préstamo que saqué. En ese sentido. La anterior estaba mejor.",integrity
1892,"La aplicación está mal, no permite el ingreso a las cuentas, siempre indica ""intente mas tarde"", volví a instalar pesando que el problema se resolvería, pero sigue igual. Deberían solucionarlo, mas ahora en esta situación que se requiere usar bastante la app.",not_applicable
1893,Pésima actualización... una demora de aprox. 10 minutos para los mensajes; cada vez que ingreso la sesión caduca al 1 o 2 minutos y al intentar ingresar nuevamente me solicita que vuelva a registrarme; muy pésimo servicio y al consultar en la agencia nadie sabe responder mis dudas definitivamente el peor banco de todos.,not_applicable
1894,"Tengo el mismo problema que el resto de personas, intento ingresar al app e indica que hay un error e intente ingresar luego. Por favor arreglar el app ya que en estos momentos creo que todos más que nunca necesitamos hacer uso de esta app para diferentes pagos.",not_applicable
1895,"No puedo ingresar a mi cuenta desde la última actualización me aparece un mensaje de ""hubo un error en la aplicación, por favor volver a intentar más tarde"" así que no puedo ver ninguna mejora. Acabo de desinstalar y volver a instalar con la versión 4.2.2 y el error persiste",not_applicable
1896,"Desde el inicio es mala. Indica que se introduzca el nro de tarjeta de débito o crédito, para decir que ingreses la de débito. Con cada actualización, me bloquea y tengo que cambiar de clave. De las peores aplicaciones de banco que he visto y eso que uso BCP.",not_applicable
