comentario_id,contenido,clasificacion_seguridad,justificacion
2258,"Debe ser sin lugar a dudas la peor aplicación de bancos. Error en cada momento, si quiero hacer un pago importante me sale error. Y cuando se digna en volver su bendito sistema figuran pagos dobles. TERRIBLE",integrity,"Pagos duplicados aparecen en sistema después de errores comprometiendo integridad financiera"
2259,"La aplicación tiene un problema no puedo abrir mi cuenta me sale que mis datos son incorrectos cuando todo está bien. No me permite ni abrir cuenta, muy mal. Necesito que me den una solución para poder seguir trabajando.",authenticity,"Sistema rechaza datos correctos comprometiendo autenticación y acceso a cuenta"
2260,"Las constancias de operación realizadas con tarjetas de crédito son una tontería, deben aparecer datos como número de operación y no aparece, pésimo. Como algo tan básico no se pueda ver por la App",non_repudiation,"Constancias de operación incompletas sin número de operación comprometen comprobantes"
2261,"Desde la nueva actualización no N puedo acceder a la aplicación, mi celular es un s10 y veo que ko soy única, su app no funciona desde el año pasado más de un mes y nada de solucionar le problema.",not_applicable,"Problema de compatibilidad post-actualización sin aspectos de seguridad"
2262,"Con todo respeto pero en mi opinión esta aplicación es la peor aplicación de un banco que existe aquí en Perú, Su interface no es amigable, me pide en todo momento clave de sms, cuando coloco la huella digital me redirecciona a colocar mis datos personales, cuando en un trabajo me dijeron pagamos en Scotiabank automáticamente dije ""Por favor No"". Con todos sus millones por favor deberían diseñar un aplicativo a la altura que sus clientes merecen. Si pudiera no les coloco ni una estrella ⭐.",authenticity,"Solicitud excesiva de códigos SMS y redirección incorrecta desde autenticación biométrica"
2263,"Es horrible su aplicación, sinceramente decepcionante, nunca permite transferir, no plinear y menos yapear, pesimooooooo servicio!!! El peor de todos los aplicativos de banco, me cambiaré a la brevedad.",not_applicable,"Crítica general de funcionalidad sin aspectos específicos de seguridad"
2264,"La aplicación es pésima cuando uno inicia sesión error después de tantos quiero hacer transferencia no se puede dice que el servicio no está disponible eso es todo el tiempo más seriedad cada vez está de mal peor. Es una cólera.",not_applicable,"Error técnico en transferencias sin aspectos específicos de seguridad"
2265,"Es una porquería la app, siempre con fallos, imposible entrar con los datos biometricos. Los creadores de esta app unos mediocres en tanto en cuanto otras app de bancos funcionan a la perfección. Asi va el país",authenticity,"Fallo sistemático en autenticación biométrica comprometiendo acceso seguro"
2266,"Pfff....sigue siendo una estupidez....no puedo ni pagar mi teléfono...sólo pude una vez, no se xq quieren mandar tanta clave digital x mensaje si ni mandan los mensajes más de lo q me hace perder tiempo y renegar...en ves de perder tiempo esperando el mensaje mejor me hubiera ido al cajero a pagar y ya, no se como los programadores pueden ser tan ineptos, si van a hacer una aplicación haganla bien xq este problema no es de ahora",authenticity,"Fallo sistemático en envío de claves digitales SMS compromete autenticación"
2267,"La última actualización bloqueo todo varios días que ya no puedo pagar cuentas online y apenas tengo tiempo de ir al banco hasta ahora no funciona, no puede ser un producto que ya era bastante regular para abajo lo remplacen para hacerlo peor",not_applicable,"Bloqueo funcional post-actualización sin aspectos específicos de seguridad"
2268,"De verdad que prefirió la otra app, ya que está ni siquiera puedo ingresar siempre me aparece hubo un error en la app, de verdad es una molestia ingresas todo lo que te pide para que al final salga hubo un error en la app",not_applicable,"Error técnico persistente sin aspectos específicos de seguridad"
2269,"Esta última actualización es una completa aberracidad no me permite ingresar se queda colgado con el mensaje de hubo un error en la aplicación espere más tarde. Que hasta mi vejez espero? Es más sacara todos mis ahorros de este banco todos!!!!!",not_applicable,"Error técnico post-actualización sin aspectos específicos de seguridad"
2270,"Qué está pasando con esta APP está pésima, cada vez que quiero ingresar sale q hubo un error y que ingrese más tarde, tengo que intentar varias veces, eso no pasa con otros bancos, tienen que corregir esto, a veces es urgente ingresar y no se puede",not_applicable,"Error técnico recurrente sin aspectos específicos de seguridad"
2271,"Muy mala la aplicación en verdad es decepcionante cada vez que ingresa al app solo sale error en la aplicación vuelve intentar mas tarde ya se parece la telefónica cuando llamabas para reclamar te decía el numero que has marcado no existe inténtelo mas tarde por favor una solución muy pronto",not_applicable,"Error técnico sistemático sin aspectos específicos de seguridad"
2272,"Inviertan en una mejor aplicación, es pésimo que constantemente falla el acceso con huella y los pagos con plin ni que decir porque puede que no se genera el pago o se pague demasiadas veces y no te das cuenta hasta que no revisas tu saldo",integrity,"Pagos múltiples no detectados inmediatamente y falla en autenticación biométrica"
2273,"Los juegos de la playstore aveces lo puedo pagar con la tarjeta en otras me sale tarjeta errónea y ya estoy arto de eso, solo sale con este banco, tengo q estar depositando a la otra entidad para poder hacer la transacción y su app aveces funciona bien y aveces no, hace perder tiempo.",authenticity,"Rechazo intermitente de tarjeta válida en transacciones comprometiendo autenticidad"
2274,"Desde Diciembre no puedo usar la app. Tengo un S10 y he llamado varias veces al callcenter y hasta ahora no me dan una solución. Si van a hacer actualizaciones que sean compatibles con todos los sistemas operativos.",not_applicable,"Problema de compatibilidad prolongado sin aspectos de seguridad"
2275,"Todos los días lamentablemente su servicio deja de funcionar a partir de las 23:00 horas, no puedes ver tu saldo ni transferencia ni pagar con plin. Pensé que nunca tendría una emergencia a esa hora pero hoy no pude hacer un pago con plin urgente para pagar un servicio. Si hacen mantenimiento almenos deberían avisar en su app y tener esa iniciativa para que sus usuarios tomen medidas y sepan que no contarán con sus servicios todos los días a media noche.",not_applicable,"Desactivación programada nocturna sin notificación previa"
2276,"Al principio todo estaba bien pero ultimamente la aplicacion esta fallando y cada vez que trato de ingresar me sale mensaje de error, tengo que instalar y desinstalar la aplicacion cada vez que quiero ingresar a la aplicacion, y eso es un gran fastidio.",not_applicable,"Error técnico recurrente sin aspectos específicos de seguridad"
2277,"Cada vez que quiero entrar a mi sesión me sale que hubo un error en la aplicación e intente más tarde. Esto ya me ha pasado en reiteradas veces durante varias semanas y hasta ahora no he podido ingresar.",not_applicable,"Error técnico persistente sin aspectos específicos de seguridad"
2278,"Muy pésimo está las actualizaciones, pero quisiera acotar algo, pueden poner un notificación así como lo hace el YAPE de BCP, que cuando te hacen el PLIN, te llegue la notificación que hemos recibido el pago? Pueden hacer eso? Sería de mucha ayuda para todos, y no estar entrando para verificar a cada momento.",not_applicable,"Crítica constructiva sobre notificaciones sin aspectos de seguridad"
2279,"Siempre hay problemas para abrir la app. Sale que hay un error recién en el segundo o tercer intento ingresa. Los codigos a veces no llegan x SMS y hay que pedir envío x correo. Algunos meses no aparecen los recibos de servicios públicos",authenticity,"Fallo intermitente en envío de códigos SMS y pérdida de información de servicios"
2280,"Media hora para poder entrar a mi estado de cuenta, a cada rato me salia error en la aplicacion, no me dejaba no entrar aun cuando ponia mis datos correctos, espero mejoren la aplicacion en cuanto a funcionamiento",authenticity,"Rechazo prolongado de datos correctos comprometiendo acceso legítimo"
2281,"La anterior versión, si bien no era tan ágil, pero podía hacer los pagos, esta esta de adorno, solo puedo ver mis movimientos, ni los pagos frecuentes se pueden activar, tendré que acercarme a una agencia a pagar.",not_applicable,"Pérdida de funcionalidad de pagos post-actualización sin aspectos de seguridad"
2282,"Desde hace meses no puedo ingresar a la aplicacion, lo instale tanto en mi celular como en mi tablet y sale el mismo error al colocar el dni EXISTE UN ERROR EN LA APLICACION INTENTELO EN OTRO MOMENTO, llame a atencion al cliente y lo unico que saben decir es que no se ha reportado ningun error en la aplicacion, que mal en serio, por eso ya lo desistale tantop de mi celular como de mi tablet",not_applicable,"Error técnico persistente en múltiples dispositivos sin aspectos de seguridad"
2283,"Actualice el aplicativo y despues no puedo ingresar siempre el maldito mensaje ocurrio un error en aplicacion, intentalo mas tarde.. ya voy como dos semanas y no puedo ingresar , con la anterior version no habia problemas pero esta aplicacion esta pesima.",not_applicable,"Error técnico post-actualización persistente sin aspectos de seguridad"
2284,"Sres. Me encuentro en Chile y he bajado la aplicacion y no funciona; estoy tratando de abrirlo desde ayer escribo mi numero de DNI Y SIN EMBARGO SIEMPRE ME SALE EL MENSAJE HUBO UN ERROR EN EL APP a parte aqui en Chile tambien hay Scotiabank pero no tiene nada que ver con el Scotiabank de Peru totalmente distintos; que impresionante la forma de lucrar con los cobros cuando hay una transaccion del mismo banco!!!!!",not_applicable,"Problema de geolocalización sin aspectos específicos de seguridad"
2285,"Muchas veces marca error al querer ingresar y pide volver a intentar mas tarde,muy poco confiable, se supone una app debe estar disponible las 24 horas, es una aplicación tan sencilla y ni así funciona bien.",not_applicable,"Error técnico intermitente sin aspectos específicos de seguridad"
2286,"No puedo activar la biometria en mi nuevo teléfono, sale un error diciendo que ya está registrada en otro equipo. Hasta bancos más pequeños tienen una opción en su app para hacer este cambio. En la central telefónica no saben dar una solución. Pésimo.",authenticity,"Bloqueo de activación biométrica por registro previo sin opción de transferencia de dispositivo"
2287,"esta app estuvo buena pero ahora en estos últimos dias no habre dice ha habido un error de la app y justo mas cuando lo necesita por el tema del AFP que extraño !! la desinstale la he vuelto a bajar y sigue saliendo error de la app ue mal solucionen ese tema lo mas antes posible se supone que esta app esta para facilitar las cosas al cliente y evitar ir al banco a exponerse que pasa!!",not_applicable,"Error técnico en momento crítico sin aspectos específicos de seguridad"
2288,"Es una pena realmente que esta aplicación haya decaído tanto es su calidad, ya no es confiable realizar una transacción por este medio pus la mayoría de veces sale ERROR EN LA APLICACIÓN INTENTE DESPUÉS. Lastima , hasta el año pasado funcionaba muy bien.",not_applicable,"Degradación de confiabilidad sin aspectos específicos de seguridad"
2289,"Es la peor aplicación que se han podido inventar, intente ingresar y me sale que hubo un error en la APP y que debo intentarlo más tarde, así me lleva horas sobre horas llamo a un asesor y lo peor del colmo es que no sabe darme una solución me dice que mi problema ya fue reportado y que todavía en 48 horas me darán solución, sin duda alguna una porquería al igual que el mismísimo banco y todo su conjunto de ineptos de trabajadores porque eso es lo que son, unos brutos que no saben dar solucion al cliente, a los que siguen con este banco les sugiero hacer lo mismo que haré yo cambiarme de banco porque si sigo con está porquería mis pagos se vencerán y jamás avanzare a pagarlos. A dios scotiabank y toda su bola de ineptos.",not_applicable,"Crítica extrema del servicio sin aspectos específicos de seguridad"
2290,"La app es buena.. Pero hay veces que te cobran.. Y no dice que app o página web te esta cobrando y para pedir información demoran días 😔 :( Podrían mejorar en eso por favor.. Por que tengo que estar eliminando mi tarjeta y estar sacando tarjeta nueva..",integrity,"Cobros no identificados sin información de origen comprometen integridad financiera"
