numero_comentario,comentario,clasificacion_iso_25010
546,"Sigo con problemas con la aplicación, intento ingresar y no funciona el ingreso por biometrica, coloco contraseña, sale que supero el intento, coloca cambiar contraseña y me sale que no en mi número de tarjeta. Siendo un banco no deberían presentar estos problemas en su app, solo generan inseguridad.",authenticity
547,Es una aplicación que rara ves esta funcionando simpre esta en mal estado sin funcionar la verdad no ayuda mucho por favor mejorar el servicio de este aplicativo,not_applicable
548,"La aplicación no es mala, es terrible. Es la tercera o cuarta vez que califico la app de lo furioso que estoy. Cómo es posible que una app de banco no te permita acceder a tu cuenta ni a ninguna opción. Casi siempre se cae la aplicación y no se puede hacer nada digitalmente. Si el servicio es tan malo, debería desaparecer está opción.",not_applicable
549,"Mediocre!!No me dja hacer nada despues d e q abrir mi cuenta.Me dijeron q descargara la aplicativo y todo pa q no me deje hacer nada,ni siquera puedo activar mi tocken,tengo q ir de nuevo a la sede mas cercana para poder hacerlo.",authenticity
550,"La aplicación presenta serios problemas de rendimiento y estabilidad. Con frecuencia, tras iniciar sesión, se cierra abruptamente con el mensaje de que la sesión ha finalizado, obligando a repetir el proceso. Además, el tiempo de carga es excesivo, especialmente al utilizar datos biométricos para el ingreso, lo que hace que la experiencia sea frustrante. Se espera que una app bancaria ofrezca rapidez y confiabilidad, pero esta deja mucho que desear.",authenticity
551,"Porquería de aplicativo, se bloquea y te manda a agencia como si uno tuviera el tiempo para perderlo",not_applicable
552,"A mi me sale problemas con la biometria, para realizar un pago por plin al momento de dar confirmar me llega un SMS con el código pero en la app no hay donde poner ese código y me sale error de biometria, esto pasa cuando al abrir la apk no me pide la huella digital sino la clave, pero cuando pide huella no hay error de biometria, entonces es al azar, debo tener suerte si quiero plinear o no y depende de si me pide huella digital al entrar o no. Muy mala la aplicación.",authenticity
553,"Aplicativo obsoleto, inútil con muchas fallas en el sistema, no sirve para hacer ningún tipo de transferencia incluyendo el plin, pésimo servicio, ya habían anunciado su retiro del país, no entiendo que esperan para irse.",not_applicable
554,Siempte hay problemas con la aplicacion y mas los dias de pago . Es de lo peor,not_applicable
555,"Pésima. Desde la última actualización falla constantemente, se cierra la sesión, tienes que poner varias veces la clave, sale inténtelo más tarde, tiene demasiadas fallas. La voy a desinstalar porque no saca de ningún apuro cuando se necesita.",not_applicable
556,no sé puede entrar en la app,not_applicable
557,Terrible no me deja ingresar a la app,not_applicable
558,Desde la última actualización no puedo usar la aplicación,not_applicable
559,Anuncios maliciosos,resistance
560,La aplicación se mantiene o falla cuando quiere hace un mantenimiento programado cuando le da la gana en los momentos más críticos cuando la necesitas más te falla mas aparece el diablo 👹👺,not_applicable
561,desde hace varios días figura ERROR y no se puede abrir la app ... a pesar de que la actualicé....,not_applicable
562,Varias veces la aplicacion no me permite ingresar a mi cuenta,not_applicable
563,"No carga la aplicación de noche o madrugada, te hace quedar mal cuando no cargas efectivo en un país tan peligroso como Perú o necesitas ingresar a tus cuentas con urgencia",not_applicable
564,Pesima,not_applicable
565,Siempre hay problemas en el inicio de sesión de la aplicación,not_applicable
566,Llevo varios días en los cuales me sale este mensaje al ingresar a la app : HUBO UN ERROR EN LA APLICACIÓN. POR FAVOR VOLVER A INTENTAR MÁS TARDE. Llamo al número que aparece y nadie me contesta 🤷🏽‍♂️,not_applicable
567,Suscita desconfianza,not_applicable
568,El yape de BCP es mucho mejor,not_applicable
569,"Sigue teniendo problemas con respecto a las transferencias inmediatas, todos los fines de semana esta activo solo transferencias por horarios incluso para cuentas propiaa a otroa bancos, el plin esta activo de vez en cuando, cuando mas se necesita se desactiva la biometria coiside con los fines de semana y luego de las 10 pm, bcp y yape hasta ahora no presentan problemas asi",authenticity
570,"La aplicación lleva más de una semana siendo inútil. Grave, tratándose de un banco.",not_applicable
571,Falla mucho esta app últimamente,not_applicable
572,"Estoy por retirar todo mi dinero de este banco porque no me permite ingresar al app, me pide cambiar la contraseña, lo hago y nada. PÉSIMO",authenticity
573,"No me permite sincronizar contactos, cuando le doy permisos para acceder a mi lista de contactos la aplicación se cierra constantemente.",not_applicable
574,No se puede activar la validación biometrica Samsung s24fe,authenticity
575,"Me sale error hace 3 días de ""no hay detalles para AND versión 8.8.3. Llame a soporte y me dice que es una incidencia en ciertos celulares y nadie me da una solución",not_applicable
576,"Creo que es hora de cambiar de banco, la app siempre falla y en el primer ingreso te bota automáticamente. Ahora mismo pide actualización y cuando buscas en la Play Store no hay actualización disponible. Un fiasco, mala calificación.",not_applicable
577,no me carga la apps necesito pagar mejor me cambiaré de banco,not_applicable
578,"Pésimo, ahora entiendo porque van a cerrar ese banco....",not_applicable
579,q pasa no puedo actualizar la app y tampoco entrar,not_applicable
580,No ay muchas opciones de pago,not_applicable
581,"Es una porquería! Todas las noches deja de funcionar! Todas las noches está en mantenimiento, si tengo la mala suerte de no sacar efectivo...morí gracias a este aplicativo!!! Porfavor pidan consejos al yape!! a ver si por fin, empieza a funcionar mejor!!!",not_applicable
582,"Cómo vas a inhabilitar el acceso para las versiones de Android menores a 13, más seriedad.",not_applicable
583,"Aún sigue en mal funcionamiento, ahora no se puede hacer plin",not_applicable
584,"No puedo usar la App hace más de 2 días, no se que hicieron con su actualización, nadie me da una solución, estoy pensando en cambiar de banco.",not_applicable
585,"No funciona, cada vez dice que se vuelva intentar",not_applicable
586,"Que pésimo esta app, no puedo ingresar, actualizo, instalo, desinstalo, reinicio y nada de nada.... pésimo la verdad",not_applicable
587,Sale error de ingreso por ADN y no se que vainas más... Pésima aplicación.,not_applicable
588,"Horrible app no te deja hacer plin tienes que intentarlo como 5 veces para que agarre , luego a cada rato te aparece el mensaje que esta fallando aveces hasta 4 días seguidos es un horror , te falla la huella dactilar, en el compartimiento de metas tampoco te deja finalizarla o si quieres retirar de ahí te aparece que esta fallando. Pésima app de móvil la peor que he tenido",authenticity
589,Al día de hoy no funciona,not_applicable
590,"INSATISFACCIÓN TOTAL. PÉSIMA LA ÚLTIMA ACTUALIZACIÓN DE SCOTIABANK. NO ME PERMITE INGRESAR A MI APLICACIÓN CAUSÁNDOME UN PERJUICIO TOTAL EN EL ACCESO A MIS CUENTAS. ""Que al ingresar mi DNI en la aplicación de Scotiabank, me sale este mensaje: ""Nueva versión disponible. No hay detalles para AND versión 8.8.3. ACEPTAR"". Sin embargo, lo he realizado y me envía para el App Store. No me figura actualización alguna las opciones son ""desinstalar"" o ""abrir"", las cuáles he realizado ambas y sigue igual.",not_applicable
591,"Porquería de app, no funciona. Que clase de banco es este??",not_applicable
592,Que está pasando con la app de Scotiabank ya hace 2 días que no esta funcionando señores del banco arreglen sus porquerías por favor,not_applicable
593,Ya no puedo ver mis cuentas por qué hay nuevos aplicativo que solo se puede ver en celular de alta gama y no puede ser así hay gente que no puede tener celular de alta gama y no pueden,not_applicable
594,Pesimo,not_applicable
595,"Terrible desdia el día 22/02 no se puede ingresar, DE LO PEOR",not_applicable
596,horrible,not_applicable
597,Demasiado lenta y ahora con la nueva actualización no me deja abrir la app. El plin nunca manda notificación de las operaciones realizadas y por lo tanto hay que estar entrando en la app para poder certificar si la operación llega.,accountability
598,"La app en vez de mejorar a empeorado, ahora con la nueva actualización ni se puede ingresar",not_applicable
599,"Ya no funciona la app? O está en mantenimiento, llevo días sin poder acceder.",not_applicable
600,Mala desde el sábado sale erros en el aplicativo,not_applicable
