numero_comentario,comentario,clasificacion_iso_25010
1283,No abre mi cuenta no reconoce mi dni,not_applicable
1284,"Arreglen la app, no se puede entrar.",not_applicable
1285,Ineficaz,not_applicable
1286,Es un desastre la actualización no abre la app,not_applicable
1287,"La app es malísima, se cuelga se cuelga y hay que estar cerrando y volviendo a abrir la aplicación, también en las noches no deja hacer movimientos porque la aplicación está en mantenimiento, el plin cuando quiere funciona, es una pena que la app sea así ya que cuando uno va al banco de manera presencial siempre me han tratado bien.",not_applicable
1288,"No puedo abrir la app tengo un mensaje de error: No hay detalles para AND version 8.8.3.""",not_applicable
1289,La aplicación pésima no se puede ingresar mejor la anterior etab mejor,not_applicable
1290,Pesimo me esta pidiendo El ANR VERSION 8.8.3,not_applicable
1291,mala,not_applicable
1292,muy mala,not_applicable
1293,Es muy complicado entrar al app,not_applicable
1294,hace dos días no me permite ingresar por supuesta nueva actualización pero a la hora de tratar de actualizar el app no aparece ninguna actualización dispoble,not_applicable
1295,"No puedo hasta ahora a entrar a la nueva versión, lo que me impide hacer mis labores con velocidad y normalidad. Desinstalé volví a instalar y no puedo hacer ninguna transacción.",not_applicable
1296,Buena,not_applicable
1297,No funciona hoy 22 de febrero no deja actualizar y pide actualización,not_applicable
1298,No puedo ni ingresar mi datos. Hoy dejo de funcionar,not_applicable
1299,"Una completa desgracia no abre la cta, antes trabajaba muy bien pero ahora no puedo ingresar a ver mi saldo que tengo en mi cta.",not_applicable
1300,Acabo de actualizar y no me deja ingresar a mi cuenta...,not_applicable
