numero_comentario,comentario,clasificacion_iso_25010
1711,"En esta versión, cada vez que quiero configurar la biometría la app se reinicia. Arreglen de manera urgente eso. (actualización) Cada vez peor, no ingresa a la app, tienes que ingresar 2 veces, en mi caso al menos no funciona la biometría, prácticamente todas las noches tiene ""mantenimiento programado"", tan difícil es hacer una app aceptable como otras? Definitivamente tengo que cambiarme de banco, porque no sirve para nada esta app.",authenticity
1712,"El aplicativo falla, pese a que tengo un celular de gama alta y esto sucede varias veces, se tiene que abrir como 5 veces para que cargue los datos. La huella digital es en vano. Scotiabank como banco es un desastre, su sistema demora como transferir desde un cajero es imposible y desde ventanilla te cobran hasta para ver tu saldo. Lo peor fue cuando dí de baja mis cuentas y resulta que fueron eliminados todas, menos la cuenta sueldo y estuve como 1 año debiendo mantenimiento!",authenticity
1713,"Todo estaba muy bien, hasta que dese el día de ayer no puedo ingresar a la aplicación, y me sale el siguiente mensaje: ""lo sentimos, su transacción no ha podido ser completada debido a lo siguiente: Hubo un error en la aplicación. Por favor, volver a intentar más tarde"", hasta cuando seguirá así, hasta reinstale la app.",not_applicable
1714,"La aplicacion esta fallando mucho, muchas veces no abre, teniendo que utilizar otro medio de pago. Anoche pase una verguenza en un restaurant porque no pasaba ni la tarjeta (estando con un saldo mas que suficiente) ni abria la aplicacion para transferir. Solucionen el problema de su plataforma, app!!!!",not_applicable
1715,"Una total decepción con la actualización de esta aplicación al inicio funcionaba bien, hoy llevo todo el día intentado ingresar a la aplicación y me sale un anuncio de que ah ocurrido un error con la aplicación, total tontería, no la recomiendo es totalmente molesto e incomodo como las largas colas que se tienen que hacer en el banco, lo peor.",not_applicable
1716,"Usaba siempre para hacer pagos y depósitos, y justo ahora me doy con la sorpresa que hay una nueva actualización que según muchos usuarios prometía más efectividad, pero todos coincidimos en que ha sido pésima actualización. En mi caso me pide ingresar documento de identidad y me dice que regrese más tarde. En hora buena! me ha retrasado con algunas transacciones.",not_applicable
1717,"Totalmente decepcionado con el app, empecé tener problemas más o menos desde agosto 2024, al plinear salía con error, la app indicada intentar nuevamente pero en el fondo si se había hecho el plin, muchas veces me ha hecho plinear doble, Ahora está peor ya ni quiere ingresar, se cierra automáticamente y uno tiene que estar intente e intente, ya estoy evaluando para cambiarme de banco urgente 😡😡",integrity
1718,"No se puede ingresar, sale la aplicación ha dejado de funcionar. Veo que varios tienen ese problema, cuando van a solucionar, ya que ya se ha hecho lo que indican, actualizarla y borrar datos caché etc. Y nada. Solucionen realmente el problema que está teniendo la app, no solo digan ""actualiza o borra el caché"" ya que ese no es el problema, todos estamos sin acceder y sin soluciones reales!!!",not_applicable
1719,"Desde que cambiaron a esta nueva versión tiene miles de problemas.  Siempre sale que no se puede realizar cierta operación por un problema ""X"" de ustedes.  No me deja realizar transferencias  a otras cuentas, a cada rato sale error, error.  Al loguearse igual siempre sale ERROR, ERROR.  Si van a hacer un release de una nueva versión, aunque sea tómense el tiempo de ver los problemas que tienen.  Hasta no ver cambio lo dejo en 1 estrella.",not_applicable
1720,"Actualice la aplicación y desde el inicio presenta problemas muy mal de su parte, ingreso mi D.N.I y pongo continuar y me sale el mensaje ""ocurrió un error y q lo intente después"", he intentado ingresar muchas veces y siempre el mismo mensaje y x lo q lei en los otros comentarios hay muchos q tiene este problema el cual viene desde ""hace semanas"" solucionen este problema cuanto antes, ya q no es justos q causen malestar a sus clientes ya q se supone q nos deben brindar una interfaz rápida y sencilla",not_applicable
1721,"Que pasa con el aplicativo?? No es posible que un app en el que depositamos la confianza de tener nuestros ingresos este funcionando tan mal como hasta ahora, el plin no funciona, la huella digital se cuelga, ni bien aperturó el aplicativo me sale error, realmente yo trabajaba solo con este banco, pero el aplicativo que es tan escencial lo tienen tan descuidado, que pena.",authenticity
1722,No se visualizan los saldos y los números de cuenta en una sola pantalla. El menú anterior era más amigable. Es decir que si vez las imágenes que presenta el app la 4ta. imagen donde aparecían todas las cuentas con sus números y los saldos ahora tienes que ingresar a una por una y es una pérdida de tiempo sobre todo por las cuentas kids antes podía visualizar las 06 cuentas en una sola pantalla.,not_applicable
1723,"Soy nuevo en el app y cuando quiero hacer transferencia, pago de móvil, plineo, sale un mensaje a cada rato que ""Hubo un error en la aplicación. Por favor volver a intentar más tarde"", y no me deja realizar mis operaciones de urgencia, estoy muy decepcionado de la app, deberían de arreglar este error grave. Saludos.",not_applicable
1724,Confiada le di al pago automático de mi deuda total que aparece en el apps un día antes de mi fecha de cierre y para el día siguiente aparecieron $0.80 centavos de dólar que no aparaceron el día anterior. Resultado: Me cobraron igual el desgravamen a pesar de que cancelé la deuda antes del cierre. No me fio más del apps para pagar mi deuda.,integrity
1725,"Basura!!! no me deja usar plin y los del banco no encuentran solución , a parte la biometría de la huella me la pide a cada rato y no habilita en el momento que tengo que ingresar , tienen que mejorar muchas cosas Me causa muchos inconvenientes Igual pasa con el correo y la verificación no pasa nada totalmente una porquería ...",authenticity
1726,"Es desesperante, tantos pasos, en lugar de simplificar lo complican, por eso he desinstalado esta aplicación. Si uno va a los cajeros igual va consulta de saldos, le sale un mensaje de inoperatividad, o sea no sé el destino de mis ahorros, es muy sospechoso, mejor voy a cambiar de banco. Scotiabank, no sirve PARA NADA!!!!!",not_applicable
1727,"Se atasca bastante, sobre todo a la hora de enviar Plin o Yape. Ahora mismo no carga el formulario para enviar sugerencias, donde les iba a poner que S/.20 me parece una comisión excesiva por sacar esa misma cantidad (S/.20) en un cajero de otra red. En el cajero me ponía que ellos no cobrarían comisión, pero que mi banco podría aplicar cargos , pero yo pensé que serían 2 o 3 soles (4 a lo sumo), no esa salvajada.",not_applicable
1728,"Si, en serio que la malograron. Su sistema de complejidad de passwords lo malogro, y para recuperar la clave te pide el número de tarjeta... Justamente muchos que usamos app es porque no cargamos la tarjeta... Es fácil, revisen la estadística de uso del app a comparación de meses anteriores. En mi caso, ya no la uso, porque es un problema la autenticación.",authenticity
1729,"La peor app de todos los bancos que he tenido, sólo sabe fallar. Le dan cero atención a la plataforma, ya van 1 año de quejas o tal vez más años y no hacen absolutamente nada al respecto. Cada vez que me pagan o tengo dinero lo paso en una transferencia al BCP porque su Plin nunca funciona, sus transferencias tampoco y la app no dura ni 2 minutos sin que salte algún error. Fatal, si se pudiera dar cero estrellas, cero.",not_applicable
1730,"Buenos dias. El día jueves 07/11 me llega la notificación para actualizar el app de Scotiabank. La versión anterior me permitía acceder a mi cuenta. Tras la actualización a la versión 6.0.1 ya no. Me sale el sgte. mensaje: ""Hubo un error en la aplicación. Por favor volver a intentar más tarde"". Por favor solucionar este problema a la brevedad posible ya que realizó consultas y transferencias por este medio. Gracias.",not_applicable
1731,"Que bueno que hayan implementado lo de la huella, sin embargo demora mucho, debe aparecer ni bien abres el app, se demora en cargar para poner la huella y luego al ponerla vuelve a demorar. Ahora no puedo usar la función de borrar compras, sale uso 0 puntos, por más que selecciono alguno, nunca se borra nada. Corrijan eso almenos porfa.",authenticity
1732,"Funcionaba bastante bien, pero actualmente lleva unos meses fallando bastante seguido. El Plin y las transferencias bancarias fallan en cualquier momento y no dan seguridad, por lo que es preferible transferir a otro banco que no presenta tantos problemas y funcionan en el momento que uno lo requiere. Otro problema: Llevo más un mes esperando un reembolso por una compra que me canceló el vendedor y otro reembolso por una compra que cancelé yo.",integrity
1733,"Deben de Optimizar más, como poner el nombre de la persona a quien le Plineas, porque en enviar comprobante solo sale el código de operación pero no el nombre, ¿Que seguridad me da que si realicé a la persona correcta? además demora mucho para plinear, código y más códigos muy tedioso :( Es la primera vez que utilizo esta app, y NO me a impresionado, no recomendaría ésta plataforma. Arreglen sus fallas, para corregir mi puntuación.",integrity
1734,"De lo peor, no puedes realizar una operacion fluida y si tu operador es entel la clave nunca llega, la seguridad es necesaria pero todo el exceso hace daño, me quedo con la version anterior. Mejor imiten a su competencia y que la app reconozca que realizas la operacion de un dispositivo verificado, el tiempo es dinero señores y su app con su actualizacion hace perder mucho tiempo.",not_applicable
1735,"El aplicativo cumple vagamente con lo necesario. No es tan veloz ni tan accesible su interfaz pero te permite hacer lo que necesites. Lo que me gustaría que solucionen es que en plin se notifique el movimiento de entrada. Cuando me envian dinero vía plin debo ingresar a la App para poder ver si es cierto, otras entidades arrojan notificaciones con toda la información siendo más cómodo. Espero solucionen el problema.",not_applicable
1736,Hola bueno a mí me pasó lo siguiente yo pagaba normalmente hasta que me salía mensajes de que demoraba un tiempo no pude pagar mi comida a falta de efectivo recomendable que no se fien mucho de esta aplicación ya que es traicionera mas si eres una persona que hace uso constante de su tarjeta en el día o en el mes ya que al final pasarás un desagradable momento como yo que la transacción se efectúa cuando ya pasaron 3 o 5 horas y banco te dice que hables al que planeas un desconocido,not_applicable
1737,"Falta mucho, se debería poder ingresar con datos biometricos, usar una clave con números y letras en mayúsculas y minúsculas es muy antiguo, y demora mucho, además que es engorroso estar tipeando claves en la puerta del banco, y si lo hago en casa mejor uso la computadora no el teléfono. si la seguridad del teléfono lo permite se debería poder usar la huella digital, además todavía le falta pulir funciones, por ejemplo : me pide registrar un correo electrónico, pero nunca llega el Mail con el número de verificación, y ya lo intente como 7 veces y hasta ahora no llega ni el primer correo, lo bueno es que ahora tus pagos favoritos están más a la mano y con el monto a pagar ya disponible, pero demora en cargar esa página a pesar de que mi velocidad de Internet es muy buena.",not_applicable
1738,"La aplicacion es muy buena pero desde que cambie de equipo a S20 ultra, no responde, se cuelga solo, se sale de sistema no agarra con datos moviles, pero si entra con conexion wifi, deberian actualizar o configurar que agarre con cualquier equipo. Me genera un malestar mas que todo incomodidad ya que no puedo hacer mis operaciones por la app.",not_applicable
1739,""" no pueden atenderme en este momento"" que te responda eso una app... En los últimos meses solo me ha quedado usar la app de otro banco porque el de uds para fallando. Muy buena la atención en agencia, pero en tiempos de pandemia es fundamental poder realizar pagos en línea. Muy a mi pesar estoy considerando cerrar mi cuenta con uds.",not_applicable
1740,Pésimo servicio al igual del banco que no notifica los cambios tarifaríos y cuando realizas un reclamo no reconoce el error y solo indica lo enviamos sin reenviar supuesto correo. Pésimo! No sé q es peor o la app o la web me descargo la app pq la web indica error y con la app exactamente lo mismo. Mejorar urgente estos servicios al menos uno de ellos.,not_applicable
1741,no deja ingresar y rebota a la pagina anterior y eso que desinstalé y volví a instalar. Cada vez que hacen algo lo haceb peor. arreglen esto por favor !!!!!!!! Es un desastre no deja ingresar. Con varios intentos. Arreglen arreglen el problema. sale user agent es requerido y vuelve al inicio a pesar de varias desinstalaciones reinicios instalaciones. Hagan algo de una vez.,not_applicable
1742,"Scotiabank gasta tiempo en hacer llamadas para líneas de créditos y préstamos de adelanto de sueldo pero NO INVIERTEN TIEMPO EN MEJORAR EL SISTEMA DE LA APP que sale hubo un error en la aplicación o cuando uno quiere plinear. No es por nada pero su gente de sistemas son unos incompetentes. Por eso BCP y BBVA tiene más clientes que ustedes, por sonsos.",not_applicable
1743,"Por favor, actualicen y arreglen la aplicación. No sé si sea porque no es compatible con el nuevo Android 10 o es un error de la aplicación, ya que no quiere abrir y se cierra cuando intento abrir la aplicación. Con el Android 9 abría con normalidad, pero cuando mi celular actualizó al Android 10, ahí empezó el problema. Todas las aplicaciones que están instaladas en mi celular abren sin problema alguno, excepto el de Scotiabank.",not_applicable
1744,"He estado usando la aplicación buen tiempo y a sido excelente, pero le hice un cambio de ROM a mi teléfono y ya no la puedo instalar porque cree que está roteado, hasta la versión anterior podía usarla con el cambio de ROM pero ahora no. Habrá solución a esto?? Y preguntó, porque con las aplicaciones de Interbank y crédito trabajo de manera normal y rápida. Solución por favor",resistance
1745,"No sirve, muy mala experiencia con esta app , exijo no solo por mí sino por los miles de usuarios que se están quejando que no podemos ingresar a la app y ver nuestros movimientos o hacer muchos trámites y no sirve , se cierra automáticamente, te dice cambiar contraseña y la verdad así no se puede. Podrían solucionarlo?.",not_applicable
1746,"Estimados la última está pésima!! Bonita interfaz pero nada funcional! Desde que actualicé la aplicación solo he podido ingresar un par de veces después de varios días de intentos. Mensaje que muestra: Hubo un error en la aplicación, por favor volver a intentar más tarde. Espero lo solucionen cuanto antes, Saludos.",not_applicable
1747,"Aplicacion con constantes fallos, constantemente anda en mantenimiento justo cuando la necesitas y del apartado de plin ni que decir todos los dias me dice que ha ocurrido un error y no pasa el pago y si vuelves a intentar pasa doble un desastre en cuando a optimización y funcionamiento de la aplicación, ojalá en algún momento los puedan solucionar",integrity
1748,"Esta instalación en lugar de ayudar a mis consulta me creó más problemas porque no puedo ingresar a mis cuentas también no se instala la versión hasta cuando,,??? Tengo que esperar para pagar mis cuentas Sigo esperando impactante. Quiero hacer una transacción y no puedo . Díganme cuando me solucionan el problema",not_applicable
1749,"La peor aplicación, siempre ""Ocurrió un problema con la app"" ""Ups! Algo pasó"" ""La app no está disponible en este momento"". De todos los bancos la peor app es esta. Ni las cajas municipales tienen ese problema con sus apps. Le pongo 1 estrella por que no puedo ponerle 0. Cuando uno más necesita su dinero no puede usar la app.",not_applicable
1750,"Pésima aplicación, el filtro de los pagos es confuso, sobre todo cuando quieres pagar un codigo de pagoefectivo o Safety Pay. Asimismo cuando deseas pagar nunca te permite realizar el pago. Creo que deberían invertir un poco mas en los desarrolladores de App del banco.",not_applicable
1751,Mensaje de error en transferencia. Cuando pago por QR o de plin a plin me sale que no se puedo realizar el pago debido a un incoveniente. Lo fastidioso es que a veces la transferencia si pasa y a veces no. Tengo que cruzar los dedos en la noche para que la app no me genere ese problema durante las noches.,integrity
1752,La aplicación mejoró considerablemente en aspecto y en detalles pero eso no sirve de nada si es que tienen problemas para ingresar a la aplicación. Siempre hay un error que no permite entrar a la aplicación. Solucionen eso de inmediato ya que la gran mayoría hace transacciones por la app.,not_applicable
1753,"Su app es una kgada a la firme, se para cerrando y cuando se necesita plinear o yapear para saliendo error. Además de que nunca te notifica cuando ingresa un plin. Ahora mismo quiero ingresar a la app y me sale error en la aplicación. Mejoren eso y puede que mejore la calificación, porque de momento su app es la peor de todos los bancos en los que estoy afiliado.",not_applicable
1754,"La app mucho falla, hoy quiero hacer un plim o yape y no me permite ya como 6 veces y así sucesivamente en varias ocasiones, me esta decepcionando esta app Desde el viernes 16.02.24 q la app no funciona, pongo la clave o la biometria y nada, me sale error y q lo intente más tarde, es incómodo xq uno quiere hacer pagos etc y no funciona, espero q lo solucione pronto",authenticity
1755,"Que pésima aplicación, estoy hasta el cansancio tratando de ingresar a esta aplicación y la verdad que no FUNCIONA!!!!. Sale un mensaje de que ""hubo un error y que intente más tarde""; muy aparte de lo ridículo del mensaje, como si tuviésemos todo el tiempo para esperar.",not_applicable
1756,Eliminaron mis datos de inicio de sesión para que? Con esta actualización no puedo ingresar como siempre; me sale Usuario bloqueado y no ingresé hace como 10 días de dónde sacan que he superado los intentos? Quieren que digite de nuevo número de mi tarjeta y mi clave para que? Porque borran los datos que nadie les pidió. Solo crean desconfianza. En puntos les doy nada pero no sé puede!!!!,not_applicable
1757,"No deberían actualizar su aplicación si no funciona. He llenado todos los datos que piden y al final me sale un error, voy intentando varias veces en el día y nada. No pueden limitar a los usuarios así con un app fallada, si no puedo entrar a la web me quedo sin transaccionar? Me parece una falta de respeto con el usuario",not_applicable
1758,"La peor aplicación de banco, pobremente optimizada con errores a montones en cada una de sus opciones mal diseñadas. Sin duda uno de los peores bancos para gestionar cualquier tipo de transacciones de manera virtual o de manera presencial por qué la atención al cliente de sus sucursales es igual de mediocre que su porquería de app. Cometes un gran error si intentas tener alguna cuenta de algún tipo en este banco, tienes muchas otras opciones que no te van a decepcionar tanto como este",not_applicable
1759,"Si la Financiera pertenece al mismo banco,cuál es la razón de no unir en la App la visualización de las cuentas,aparte q no se puede realizar pagos en el Banco para su tarjeta Unica.La mano derecha no sabe lo que hace la izquierda...la información sobre si esta Pagado la deuda del mes de la tarjeta de crédito no es muy clara.",not_applicable
1760,"Desde hace un tiempo la aplicación no funciona bien. Tener un dinero en tu cuenta, es dinero cautivo , que solamente lo puedes retirar o hacer transferencias en una agencia o cajero . El aplicativo no te deja enviar Plin, Yape o al BCP desde ella, haces todo el proceso, copias el token digital y nada , aparece : Envío no se puede hacer , trate más tarde , y el problema persiste . Solucionen eso porfa.",not_applicable
1761,"no se puede ingresar hace mucho tiempo, lo peor en banca telefónica te indican que el problema se va superar la otra semana, llegas a esa semana y sigue igual. O que reinstales. Sin embargo, por este medio deberian responder para explicar cual es la falla y q debemos hacer pero les importa poco. No es el único comentario similar sobre el problema que le pasa a muchos su área de tecnología no puede resolver hace varias semanas o meses. Es increible.",not_applicable
1762,"Pésima app, pongo mis datos y rebota siempre, nunca puedo ingresar, ya es demasiado molestoso, pensé que con el tiempo ya había cambiado, y según dicen la versión 4.2.2 y es lo mismo, están jugando o que, arreglen su app, molesta enserio y sobre todo cuanto te quieres ahorrar tiempo de fijarte cuanto de saldo tienes, esto no pasa con otras apps, estoy decepcionada de Scotiabank enserio, ni una app me ha fallado así. Y si les daría 5 estrellas pero arreglen ya. cuanto tiempo debemos esperar 😭😭",not_applicable
1763,"La anterior era segura y muy buena, hoy acabo de actualizarla y sale error no puedo ingresar tengo q poner mis datos de nuevo pero no carga dice que lo intente más tarde ... por favor solucionar ese problema. GRACIAS. Después de 1 mes y días vuelvo a instalar esta app y tratar de ingresar y nada que mal, para qué crean esta aplicación sino sirve es una pérdida de tiempo😡😡😡.",not_applicable
1764,"Muy mala nose que tiene el BCO contra los usuarios mucho está fallando el app y ya no es confiable se para bloqueando el app, si das la opción de pagar con plin te bota del sistema y vuelves a entrar y nuevamente te bota y sale un aviso de error muchas veces me han hecho quedar mal para hacer mis pagos y si pagas con tarjeta te quieren cobrar porcentaje... si siguen así y no dan solución prefiero transladarme a otro BCO que si me preste seguridad más no perder mi tiempo. Y eso molesta ENTIENDEN.",not_applicable
1765,"Mala experiencia no actualiza nunca a tiempo sobre todo en los movimientos bancarios. Y con la actualizacion de hoy deja mucho que desear .no puedo iniciar sesion . Conclusion la app nunca funciono bien , siempre que quieren arreglar algo modificar o agregar siempre malogran algo. En este caso el inicio de sesion.",not_applicable
1766,"Tengo el mismo inconveniente, tal cual lo describen otros clientes, y como el banco no se pronuncia uno llega a pensar que el problema es el celular. La calidad de la atención dista mucho de la que corresponde a la banca de primer nivel. Es lamentable. No queda más que cambiar de banco, hay mejores opciones.",not_applicable
1767,"Cada vez que tienen que enviar la clave digital para iniciar sesión o realizar alguna transferencia se demoran en enviar la clave demasiado tiempo, tanto así que la misma aplicación ya no acepta la clave porque ha pasado demasiado tiempo inactivo. Pésima aplicación definitivamente.",not_applicable
1768,"*no hay mucho interes en mejorar las fallas, siempre que uno intenta acceder presenta fallas, ya me irrita su mensajes de error al inicio. la app es poco confiable en cuanto a funcionalidad. * Varios días después sigo pensando que su app es una porquería, estoy intentando acceder y se queda cargando. Cambien de personal por dios. *Sigue con los mismos problemas, la app al parecer nunca funciona de noche y menos de madrugada.",not_applicable
1769,"Desde hace unas semanas no me deja entrar a la aplicación, pensé que era el modelo de equipo que llevo pero no era así, ya que veo que varios usuarios llevan el mismo problema que yo. Se cuelga, se cierra por si solo, no deja descargar, no permite realizar nada. Ojo que antes si funcionaba muy bien. Pero ahora ya lo desinstalé. Por favor 🙏🏽 arreglen la aplicación ya que por ahí realizaba mis pagos, movimientos, etcétera.",not_applicable
1770,"La nueva actualización presenta fallas. no me deja ingresar a mi cuenta. Aparace un aviso de "" Hubo un error en la aplicación, intentalo mas tarde"" Agradecería por favor arreglen eso ya que no puedo ingresar a mi cuenta desde hace 2 semanas, llevo intentando todos los dias y nada..pésima aplicación",not_applicable
1771,"Srs. La app funcionaba bien... ahora último cada q deseo ingresar y pongo id y contraseña, automáticamente me dice la app está fallando y se cierra... la desinstalé y sigue así... quiero soluciones para poder hacer operaciones.... gracias espero su rápida solución. Sigue con el problemas y ustedes sin ninguna respuesta... -_- que poca atención... que decepción.",not_applicable
1772,"Siempre que quiero meterme en mi usuario tengo que intentarlo dos veces, porque no abre a la primera, siendo la Contraseña correcta. Cuándo estoy haciendo alguna operación simplemente se sale del usuario y tengo que iniciar sesión nuevamente. Y repetir los pasos nuevamente, no es que me quite media hora de mi tiempo ⏳ pero deberían mejorar eso, es muy delicado que una app directa del banco Presente estos errores.",not_applicable
1773,"Una tonteria de actualización, se que su interes es darnos un buen servicio, pero a mi parecer es una total falta de respeto probar una app con tantas falencias, nisiquiera puedo regristrarme en la app todos mis datos se borraron. Cometieron un tremendo error en lanzar esta actualización, no sirve de nada, si de app se trata me quedo con la del continental.",not_applicable
1774,"Desde el día de ayer no puedo realizar el pago de tarjeta de crédito, es realmente incómodo que no se puede corrergir este problema, en la atención telefónica dijeron hoy 21 dic se arreglaria, son las 21.15 hrs y nada. Pobre capacidad informatica al no poder resolver problema del app.",not_applicable
1775,"Buenas, en la aplicacion no me permite añadir un correo electronico, siempre me sale error de transaccion; a pesar de que opte por agregar el correo via web, por la app no aparece lo que ingrese y me sigue pidiendo el correo para completar el perfil. El problema viene desde unas versiones anteriores.",not_applicable
1776,La aplicación está fallando cuando quiero pagar con plin aparece un mensaje hubo un error en la aplicación intenté nuevamente. Vuelvo intentar hacer el pago y se realiza doble pago .. tbm quiero abrir la aplicación y aparece el mensaje hubo un error en la aplicación son muchas veces que sucede esto .. si van a actualizar la aplicación háganlo bien .. porque en vez de arreglar ... Lo malogran,integrity
1777,"Desde hace días la aplicación da un error y se cierra sola, llegué a pensar que era mí teléfono, pero leyendo las opiniones de otros usuarios veo que a mucha gente le está pasando lo mismo. Por favor corrijan eso, por cuestiones de trabajo debo hacer transferencias y muchas veces debe ser desde el teléfono, esta falla me está generando muchos problemas con proveedores.",not_applicable
1778,"Casi todo el tiempo tiene algún problema, se cierra sola a cada rato, el plin no funciona casi nunca, no te puedes confiar de el porque te falla cuando vas a pagar, la opción de buscar el contacto para pagar nunca me llegó a funcionar, etc. Espero que la mejoren porque ya ha pasado tiempo y no veo que lo hacen.",not_applicable
1779,"Desde esta semana intento ingresar y me aparece ""error en la aplicación""; el mismo mensaje me aparece en la página web. He desinstalado e instalado la aplicación nuevamente y persiste el error. De rato en rato funciona pero incluso en medio de una operación aparece el famoso mensaje. Ya no es tan óptima como antes.",not_applicable
1780,Suelo usar la aplicación. Pero desde hace varios días no puedo entrar. Irónico porque recibí un email de un sorteo para utilizar más la aplicación y ahora ya no funciona. Ojalá y lo puedan arreglar pronto de lo contrario tendré que acercarme al banco y generaría cuellos de botella al tener esta misma solución distintos clientes... Suerte!,not_applicable
1781,"Señores por favor desde hace más de 2 semanas no se logra abrir la app... La actualización ha malogrado su funcionalidad... He reinstalado pensando q era mi celular, pero veo q no, xq hay muchos comentarios q tienen la misma falla de la app, al intentar entrar solo muestra el logo en toda la pantalla y a los segundos sale error. Por favor corregir ya mucho tiempo y necesito usar la app para transferir entre cuebras propias del mismo Scotiabank. No es posible q suban una actualización con fallas",not_applicable
1782,"Funcionaba bien,.pero hace unos 15 días la app no sirve, con las justas si uno puede ingresar, no se pueden realizar transferencias, ni usar el plin....no sé que le hicieron que ya no sirve. Hoy 3 -11-2021 la app no ha mejorado, el plin no funciona, sólo dice"" Hubo un error en la aplicación. Intente más tarde"" y así se la pasa el rato. Por lo menos nos quedaba el último recurso la transferencia interbancaria, pero ahora ya ni eso.",not_applicable
1783,"Ya no necesita token, es lo único bueno. Desde que cambiaron, ya nunca mas pude ingresar. El programa anterior, aun con token, funcionaba mejor. Ahora es mas complicado, por mas que se ingresan los datos de las tarjetas y la clave (que hasta fui al banco para cambiarla, como me indicaron) no se puede abrir.",not_applicable
1784,"Pésima actualización, ahora no permite ejecutarse en equipos rooteados..que piensan que mi equipo es robado o que? Acaso sus programadores no saben que algunas aplicaciones necesitan rootear para usar . por ejemplo PDANET+ PARA COMPARTIR INTERNET!!. AHORA POR SU PESIMA actualización, no puedo ingresar a recargar mi celular, ni revisar mi saldó..",resistance
