numero_comentario,comentario,clasificacion_iso_25010
223,me da error en la app al instalarla,not_applicable
224,quise abrir cuenta simple desde chile y no pude en varias oportunidades que lástima parece k del exterior no funciona. Tendría k viajar a Perú y es k necesito cuenta en Perú aunk ya no viva allá 😑,not_applicable
225,demora mucho en poder plinear y la captura de.pantalla de los plineos (monto pago) son muy pequeñas,accountability
226,malísima la app no deja afiliarte a Plim ya estoy haci dos meses y no actualizan si app ya llevo trabajando con este banco casi un año y jamás había tenido este problema deberían solucionarlo le doy una estrella,not_applicable
227,tengo problemas para abrir el app,not_applicable
228,"Nose que pasó con esta app que no funciona nada bien, está pésimo.",not_applicable
229,"Si pudiera darle 0 estrellas lo haría, ni siquiera se puede iniciar sesión aparece un apartado diciendo que hubo un error y por favor inténtelo más tarde, ya van más de 3 veces y sigue con lo mismo, pésimo servicio, borren la app",not_applicable
230,No se puede plinear precenta problemas la aplicación,not_applicable
231,"Su ineficiencia en cuestión de velocidad hizo que tomara la decisión de que sacara mi dinero y lo pusiera en otro banco y dejara de usarla, me da mucha pena porque llevo años teniendo su tarjeta de débito",not_applicable
232,Jamás logro activar poder iniciar sesión con la huella,authenticity
233,no sé puede poner configurar la huella,authenticity
234,"No es amigable con el usuario. No guarda como el Yape un registro de operaciones recientes para, si se debe pagar al mismo casero, no tener que repetir el proceso de pago, buscando el número... No advierte cuando se hace doble pago, sino una débil advertencia, definitivamente debe ser mejorado este proceso de pago.",accountability
235,Quiero ver la clave y me expulsa de la app. pésimo,not_applicable
236,Holaaaaaa Scotiabank ahora cuando transfiero demora mucho en llegar el pago al otro banco como 5 horas o más ya eso no es transferencia inmediata cuando pide un código y se me cierra la app parece una burla sos urgente urgente arreglar la app tenía mi plin en Scotiabank Pero como puedo plinear me tenido que buscar otro banco para plinear o yapear felizmente ahora se puede plinear por yape y desde plin a yape arreglen para poder transferir,not_applicable
237,no puedo ingresar sale error de aplicación intente más tarde ya voy intentando como 2 días y nada,not_applicable
238,Pesima,not_applicable
239,mala aplicación.,not_applicable
240,"Me llegan notificaciones de promociones y no meja desactivarlas desde la app, me sale ""Hubo un inconveniente. Por favor, vuelta a intentar"".",not_applicable
241,que paso ya no sale para entrar con huella y en configuración de huella se reinicia la app,authenticity
242,"se cuelga constantemente, pide dos veces identificación en cada paso para ingresar. No lo recomiendo",not_applicable
243,no puedo pagar con plin ni yape . horrible la app no me facilita para nada la vida . me complica,not_applicable
244,"Recomiendo que no la usen, tienen un servicio de Plin malisimo! Realmente es pesimo! cuando quieres enviar dinero, te sale un error que aveces llega aveces no, de las pocas veces que uno lo quiere usar, falla. Me ha dejado muchas veces sin poder pagar. Les recomiendo usar YAPE, tiene un mucho mejor soporte, se cae pocas veces en cambio el plin de Scotianbank es terriblemente malo.",integrity
245,"la app es malísima, tiene demasiadas fallas, el Plin deja de funcionar por horas, por favor arreglenla.",not_applicable
246,"Esta app es una porquería. Super deficiente, siempre falla y sobretodo en la noche. Además la interfaz es lenta y fea.",not_applicable
247,la peor experiencia bancaria que he tenido ha sido con este banco. le pongo una estrella porque no se le puede poner menos. la peor decisión que tomé fue abrir una cuenta en el Scotiabank. la App no sirve nunca para nada. siempre da error. nunca puedo contar con mi dinero cuando lo necesito. siempre está en mantenimiento. son lo peor de lo peor. estoy muy descontenta.,not_applicable
248,que porquería de aplicación está peor que dina no sirve para nada,not_applicable
249,si aplicativo es una porquería,not_applicable
250,"Hace unos meses estaba excelente, se supone que las actualizaciones son para mejora, sin embargo coincido con las sugerencias de los demás, esperaremos que se solucione",not_applicable
251,pesima,not_applicable
252,La he instalado hace un mes y nunca a funcionado. Pésimo servicio y solo se excusan diciendo que quizás es problema de conectividad y si así fuera muchas otras app en mi teléfono no funcionarían. Es un servicio SUPER MALO,not_applicable
253,precenta varios fallos desde la biometrica para ingresar hasta cuando quieres hacer algún tipo de transacción sale hubo un problema intente más tarde,authenticity
254,se para colgando todo el tiempo,not_applicable
255,"Mejoren la aplicación, por favor.",not_applicable
256,👎,not_applicable
257,"Pésima aplicación, no sirve para transacciones simples, y su canal teléfonico no soluciona problemas simples como una cancelación de cuenta débito, todo lo envían a presencial, cuando saben que no tienen la logística para presencialmente atender al cliente correctamente, tiempos en colas largas y esperas inútiles, pésimo banco.",not_applicable
258,pésima aplicación no me permite ingresar. solo me aparece error en la aplicación he inténtelo más tarde y ya llevo días intentando y nada,not_applicable
259,"la aplicación está pesima,ya se está volviendo habitual tener problemas para realizar pagos con plin.",not_applicable
260,La app no muestra la cantidad de opciones para participar en los sorteos ofrecidos,not_applicable
261,"plineo de mi cuenta a mi yape se realiza el descuento se ve en los movimientos y no llega al yape , pésimo , intento llamar no contestan.",integrity
262,que paso con mi plata? hice un plin pero nunca llego a destino? pero si me lo descontaron. Nunca me había pasado ya no tengo confianza en esa aplicación. Desde cuándo se estará perdiendo así la plata,integrity
263,Esta trallendo series de errores en su app con las trasferencias no llega asu destinaría. Y te descuentan el monto traferido,integrity
264,"Porquería de app. Siempre deja de funcionar alrededor de la media noche, pese a que las apps de otros bancos funcionan casi 24/7. A veces no se puede pagar con Plin simplemente porque la app le da la gana de fallar, no importa cuántas veces lo intente, y ni siquiera es porque esté fallando Plin o Yape (lo intento con otros bancos y funcionan normal). Para colmo, algunos pagos dan error pero al revisar los movimientos resulta que sí se realizó la transferencia, lo cual me hace pagar dos veces...",integrity
265,"tiene mucha falla en el plin, está app ya no está funcionando bien",not_applicable
266,cada rato tira error,not_applicable
267,no puedo enviar dinero de mi plin. me sale mensaje de error. ya son días con ese problem,not_applicable
268,se cierra cuando transfieres en detalle comprobante solo sale numero de operacion a quien fue enviado solo dice contactos deben especificar el.nombre de la persona o numero de celular aquien se le envia,accountability
269,"Terrible con ""t"" de TERRIBLE. Si tuviera que enlistar sería: 1.- La biometría es LENTA, cuando funciona se mantiene en la pestaña de Iniciar sesión y debes volver a activarla y cancelarla para que puedas entrar. 2.- Los tiempos de carga dentro de la app para pagos de servicios son LENTOS hasta para una app de banco. 3- Es una excelente opción para ahorrar porque básicamente NO TE DEJA MOVER TU DINERO. Plin falla siempre, si no es que ""la operación está tardando"", es que ""hay un fallo"". Usen Yape",authenticity
270,"La aplicación es pésima, se cae cuando quiere no deja plinear de forma rápida, dice que no se puede transferir el dinero . Realmente solo presenta inconvenientes para todo. Nada funcional",not_applicable
271,"decepcionante, no abre con rapidez, se bloquea constantemente, para pagar con plin demora, te aparece que no se pago sin embargo te descuentan y se hace doble pago, muy tedioso para pagar servicios, entre otras cosas más....",integrity
272,"Pésimo sistema haces un movimiento con el pago con plin te llega el mensaje que bo funciona y te descuenta de tu cuenta y nunca llega al destino, llamo al número de asistencia te piden datos y pasan 15 minutos y no responden.",integrity
273,pésimo la aplicación,not_applicable
274,"Y asi dicen que desde la app se puede cancelar la cuenta cuando ni funciona. Me dijeron, es su señal porque el sistema esta ok y cuando entro desde la PC sale tenemos problemas en el sistema 🤷🏽‍♀️",not_applicable
275,"La app se olvidó de mi huella y no deja configurarla para que acepte la biometría, se cierra abruptamente. Cero control de calidad, no se como Google y Apple dejan que esté disponible en su Store",authenticity
276,"Transferencias por horarios hablas estupideces Scotiabank, uno transfiere para que sea altoque, no para cuando uno se muera, sigo esperando realizando transferencia inmediata, presentaré reclamo y me quejaré de esto!!! NO SIRVE SCOTIABANK PARA HACER TRANSFERENCIA, AUN NO PUEDO!!!",not_applicable
277,es el peor banco que no contestan el teléfono los domingos no funcionan el app 😡 😡😡😡😡😡,not_applicable
278,"pésimo sistema, la aplicación se cuelga y no se puede entrar",not_applicable
279,Hola estoy tratando de hacer un plin no funciona es el colmo,not_applicable
280,pésima la aplicación pasa qué cuando vas a pagar sale error y ya se hizo el pago dentras a tú aplicación y resulta que ya has pagado aún con la aplicación en error pésimo servicio 😤,integrity
281,Falla en absolutamente todo..la peor app de bancos.,not_applicable
282,Una porquería,not_applicable
283,"Intento pagar pero durante el día no me dejaba ingresar a mi cuenta por un error. En la noche me dejó ingresar a la app pero a la hora de hacer el pago me salía un anuncio: ""Lo sentimos, su transacción no ha podido ser completada debido a lo siguiente: Lo sentimos, en este momento no podemos atenderlo."" Malísima app con fallas últimamente.",not_applicable
284,"muy mala aplicación, falla y se desconecta a cada rato. que supuestamente mantenimiento. aparte las transferencias por Plim son una desgracia, no te permite enviar una vez o, y luego después de intentar 2 o 3 veces te sale que has transferido esas 3 veces. y el banco nunca te devuelve. su sistema es una porquería",integrity
285,estoy haciendo un pago y m sale error de aplicacion m ha dejado tirado aqui en restaurand,not_applicable
286,no pude usar la app para un pago urgente,not_applicable
287,falla demaciado está aplicación en momentos más importantes que quiero usar el aplicativo falla y es más de la veces y quedo en vergüenza,not_applicable
288,"Es una gran tontería esta app, no sirve, todo el tiempo tiene problemas en su sistema y ni siquiera se puede abrir para realizar operaciones. Cero estrellas y si le pongo una, es para que acepte mi opinión, no porque merezca.",not_applicable
289,"siempre está en mantenimiento lo que dificiculta el uso de plin, deberían mejorlo",not_applicable
290,app con muchos errores al ingresar,not_applicable
291,"La peor app bancaria, siempre está en mantenimientos programados o no permite acceder, falla todo el tiempo.",not_applicable
292,último no puedo ingresar casi nunca,not_applicable
293,Nunca se sabe cuando va a funcionar. De las peores experiencias usar esta app. Falla todo el tiempo.,not_applicable
294,"que esta pasando con el app , necesito hacer pagos",not_applicable
295,pésimo servicio,not_applicable
296,falla muchos,not_applicable
297,creo que llegó la hora de migrar a Yape. plin ya caducó,not_applicable
298,"La app de bancos más horrible que he usado, es como si no me hicieran mantenimiento, sale perros tras error a cada rato",not_applicable
299,Ya son más de 06 meses que no puedo ingresar a la aplicación. Pueden resolver eso?,not_applicable
300,"Tiene varios problemas de funcionamiento desde la auténticacion, hasta la simple transferencia por plin a otros bancos como interbank, que ya me debito el monto, pero aún no llega a la cuenta",integrity
