numero_comentario,comentario,clasificacion_iso_25010
318,"Esta app tiene serios problemas de funcionamiento. Algunas veces he plineado desde mi cuenta y sin darme cuenta, el plin se había generado dos veces. Tuve suerte de darme cuenta y de que la otra persona me avisara. Luego, cuando quiero hacer transferencia, el app me indica que el sistema de biometría para transferencias no está activado cuando si lo está. Por último, cuando quiero acceder a la cuenta, algunas veces le entra la locura y no me deja ingresar a pesar de poner bien la contraseña.",integrity
319,"Pésimo. Según ellos siempre hay error. Me motivan a cambiar de banco, no puedo estar siempre cerca a un cajero :/",not_applicable
320,la app no funciona bien no permite registrarse ya que sale que ocurio un erros intentalo mas tarde,not_applicable
321,sin duda alguna la peor app de banco que he tenido... su sistema se cae todo el tiempo todos los días apartir de la media noche no funcione ni el cajero ni el pago de tarjeta ni el aplicativo es decir es un fracaso total... ya retire todo mi dinero para otro banco sin duda alguna pésimo,not_applicable
322,"últimamente esta teniendo fallas, ni enviar dinero por medio de plin se puede ya llevo días intentando y aun no eh podido enviar dinero por medio de plin ...lo único que me sale es ( hubo un inconveniente y no se pudo enviar el dinero ).",not_applicable
323,"Hace 3 días que no entra la aplicación, sale un error llame y me hicieron cambiar clave, desinstalar, borrar cache y nada no entra alguna solución",not_applicable
324,fatal,not_applicable
325,Deberian agregar mensajes de texto para notificar los depositos y notificar los plineos que recibes.,accountability
326,últimamente esta viendo fallas en el aplicativo no puedo ingresar al plin ni tampoco hacer movimientos mediante el plin espero que se solucione pronto,not_applicable
327,"todas las veces me responde ineficiente, aduciendo una y otro código ....basta con mi clave digital para ver el movimiento del plin .",authenticity
328,"Desde hace aproximadamente 5 o 6 días no se puede tener acceso a la aplicación, no se puede iniciar sesión ya que arroja el mensaje de ""ocurrió un error inesperado"". Está totalmente inoperativa.",not_applicable
329,"no puedo ingresar a mi cuenta digital.... debido a que me sale el error ""hubo un error intentar más tarde""",not_applicable
330,estaba funcionando bien y ahora me dice que el app tiene un error vuelve a intentar más tarde,not_applicable
331,muy mala aplicacion y de tan prestigioso banco. realmente no puedo entender que no tenga personal calificado para que pueda ver los errores de la app. Con tantas utilidades que les dan a sus trabajadores deberian invertir mejor ese dinero en solucionar sus problemas en esta aplicacion. Pésima app,not_applicable
332,pésimo servidores.,not_applicable
333,"es una tontería está app..lo acabo de tramitar mi tarjeta y cuando quiero registrar la tarjeta me dice que no es la tarjeta correcta y está errónea los números de la misma......enserio ...inviertan en un servicio de soporte profesional y de ultima tecnología, tantos ingreso y no pueden invertir en mejorar su App, pésimo el servicio de este banco.",not_applicable
334,no encuentro para inscribirme en los descuentos de supermercados,not_applicable
335,"Es muy defectuosa la aplicación, porque a cada rato se trabaja y no puedes yapear o plinear, es un problema muy grande.",not_applicable
336,La app indica error para activar mi huella digital,authenticity
337,"Estamos en mayo del 2025 y la aplicación es totalmente ineficiente, no permite el ingreso ni cualquier otra actividad dentro de ella. Una experiencia pésima en estos últimos meses.",not_applicable
338,la peor app de banca móvil,not_applicable
339,"El servicio es pésimo, se cierra sesión en cualquier momento, no funciona el plin , a veces no se pueden pagar servicios ,un desastre ,solucionen!",not_applicable
340,"una casada, no se para que hacen una app qué no va a funcionar nisiquiera me deja abrir mi sesión, me sale error en la aplicación desde hace un día y no abre.",not_applicable
341,antes de la actualización estába bien ahora no se puede activar la huella digital bueno es la peor de aplicación,authenticity
342,"Estoy más de 4 días intentando abrir el app para poder hacer algún movimiento, es lamentable que no soluciones este tipo de inconvenientes.",not_applicable
343,Es increíble como eh perdido mi tiempo por una firma y una tarjeta 2 horas encima pierdo mi trabajo el mismo día pero en la noche y todavía le quiero dar de baja el sábado en la mañana y por una firma que jamás eh tenido problema con eso esta gente me deniega mi de baja y me hace esperar 3 días y todavía quiero retirar el dinero de mi tarjeta me piden una selfie por seguridad que porqueria de banco encima dice que es por eso cuando nunca eh tenido problema con eso no se como contratan con esa...,not_applicable
344,"sín servicio, sin soporte, en pleno día festivo, pésimo servicio",not_applicable
345,siempre en mantenimiento no se. puede hacer transacciones en la noche muchas fallas,not_applicable
346,EL CVV DINAMICO ES DE LO PEOR!!!! NO LE DEJA CARGAR EN LA APP,authenticity
347,"No me permite ingresar con métodos de biometria y lo peor es que ni siquiera me permite realizar ningún Plin, y necesito hacer algunos pagos y nada. La app suele ir lenta, pero esto ya es el colmo. Todos los bancos se preocupan por el dinero y nunca por sus usuarios.",authenticity
348,"desde hace ya bastante tiempo no puedo yapear o plinear a otros números, la app de Scotiabank es un desastre",not_applicable
349,últimamente esta fallando no deja hacer ninguna transferencia vía plim o yapear,not_applicable
350,nunca funciona el plin,not_applicable
351,"Háganse un favor y nunca utilicen este banco, sobre todo porque su aplicativo esta programado con los codos, está lleno de bugs, errores y dificultades que solo hacen insufrible ser cliente de este banco. Cualquier opción de la competencia es mil veces mejor.",not_applicable
352,"Esta aplicación está fallando, me sale la operación esta tardando demasiado, vuelva al inicio pero al final si se hace la transferencia, me paso una vez que intente 3 veces debido a que me salía el mensaje y plinee 3 veces el taxi 😭",integrity
353,"Pésima app, falla mañana, tarde y noche. ¡Inservibles!",not_applicable
354,no puedo ingresar Ami cuenta no puedo ver mi saldo nada me sale error,not_applicable
355,Pésima aplicación siempre sale que ocurre un error y no se puede ingresar,not_applicable
356,"muy mala la app tiene muchos errores y no se puede iniciar sesión de manera correcta , sale mensaje de error al iniciar",not_applicable
357,"Muy decadente te cobra por la mantención de la cuenta que es normal pero 8 soles por mes? mientras que en otros bancos es mucho menos, además de cobrarte por hasta transferir dinero, muy malo, presenta muchas fallas.Plin no funciona y se cierra por un pequeño tiempo de inactividad.",not_applicable
358,es pésimo esta aplicación no puedo ingresar a mis cuentas,not_applicable
359,"La app se cierra a cada rato, es muy lenta",not_applicable
360,la aplicación presenta muchos errores y además la huella bromearía para fallando. después de tanto tiempo aún no se repara.,authenticity
361,"Que pésima app, no podrán contratar buenos desarrolladores para mantener operativa la aplicación?. cada que quiero entrar, me da errores y que intente más tarde. Igual que Banbif, pésima.",not_applicable
362,"No se puede usar mismo número para varias personas, mi madre no tiene celular y ahora no puedo ayudarla en registrar. Tampoco se puede ver los movimientos en cajero. No ayuda.",not_applicable
363,plinear es una desgracia...,not_applicable
364,Una porquería,not_applicable
365,"Esta app, funcionaba muy bien, pero de un tiempo a aca todo esta mal, ni siquiera afiliarme a plin puedo, ya que sale error que reintente, no puedo entrar a configuraciones solo sale hubo un problemas estamos solucionandolo, vuelva a intentar, esta así desde el mes pasado, pensé que ya lo habían solucionado pero nada de nada, si hubiera menos 3 estrellas, se la pongo.",not_applicable
366,no funciona el biométrico,authenticity
367,se para llendo la señal cuando quiere pliniar a otro operador y hay veces te pide clave pero todo no llega los mensajes,authenticity
368,"se cierra solo de la nada, tengo que ingresar 2 veces cuando quiero usar y a veces se cuelga la página y no puedo plinear ni yapear ,porfavor arreglen eso ,porque siempre pasa con plin,pero con bcp no se me cuelga la página",not_applicable
369,"que aplicativo y manejo tan malo de su parte, no es posible que cuando me meto en los movimiento de la cuenta solo me salga el monto y nombre de a quien se hizo el envio, no sale motivo ni algun otro detalle, a pesar que se que en varios envios de dinero deje un mensaje para saber de que era el gasto, y con todo y eso no me llego ninguna constancia al correo a pesar de solicitarmelo al momento de abrir la cuenta, no estaba registrado en el aplicativo pero mi numero si, esta mal organizada su app",accountability
370,"Realmente les convendría arreglar los problemas con la aplicación, en esta era digital es lamentable que la app falle constantemente no permitiendo usarla, ya que no todos tenemos el tiempo para ir presencialmente a sus oficinas.",not_applicable
371,"Terrible, presenta errores frecuentemente. Casi no la puedo usar.",not_applicable
372,porque no puedo ingresar se instala la aplicación normal y todo pero cuando pongo mi DNI y mi contraseña me sale hubo un error en la aplicación?????,not_applicable
373,pesimo me bloquearon mi tarjeta de la nada y encima voy al banco la chica dice que ya lo desbloquio y sigue aun bloquiado pesimo,not_applicable
374,no responde aplicacion,not_applicable
375,"Antes la aplicación era robusta, ya lleva año y medio de haber actualizado y sigue teniendo los mismos problemas, bromearía, plin, todo no funciona como debería. Te manda una doble sesión, te cierra cuando ingresas. No se a que empresa desarroladora habrán contratado pero esta horrible",authenticity
376,muchos problemas cuando realizas pagos con Plim,not_applicable
377,Cuando quiero realizar una transacción me qide código de verificación que llegó a mi correo Y nunca llega el codigo Es un fastidio,authenticity
378,"la peor versión que mantienen en largo tiempo ,se cierra sola no permite generar envío de dinero y siempre se actualiza a partir de las 12 am , pero aún desde las 11 pm la opción de plin es totalmente inservible",not_applicable
379,no puedo bajar la app en mi celular,not_applicable
380,la app está pésima se quiere plinear y sale error y luego automáticamente se descuenta después de ponerme en aprietos ..,integrity
381,"pesimo una pesima app, nimas scptibank",not_applicable
382,un basura que la aplicación se yapee doble cuando no debería suceder eso a veces tarda mucho y te cobra igual ademas de que no te envia la constancia o la factura al gmail.,integrity
383,"a partir de las 11pm siempre anda en mantenimiento supuestamente programado, no te deja hacer ningun pago ni transferencia cuando mas lo necesitas",not_applicable
384,se cierra cuándo quiero usar mi saldo de mi meta,not_applicable
385,es una porquería la app,not_applicable
386,estoy teniendo muy mala experiencia porque no me deja ingresar con biometría,authenticity
387,Horrible.. lleva días que me sale hay problemas en este momento intenté otro día QUE ESTRES,not_applicable
388,falla mucho,not_applicable
389,"Es mi primera vez teniendo una cuenta Scotiabank, pero cuando intenté entrar a la app y puse mi contraseña y clave pero me sale ""erro de aplicacion, inténtelo más tarde"" eh intentado ya 3 días y sigue igual, pero cuando pregunto a amigos que tienen también su cuenta dice que les deja ingresar normal, eh llamado al banco pero no me atienden...porfavor si me pueden ayudar o decirme que ocurre?",not_applicable
390,"no funciona el plin, y solo se puede hacer transferencias a otros bancos hasta las 2:30 de la tarde? que poco fiable",not_applicable
391,"usuario bloqueado hace 3 meses, nadie me soluciona esto.",not_applicable
392,Aplicacion con muchas fallas no m cargas los contactos por ende no m deja plinear y la biometria es una tontera no funciana tengo q poner como 4 veces la huella para ingresar. no confiableee,authenticity
393,"no puedo instalar el app, me sale error en la aplicación, he desinstalado la aplicación varias veces y reinstalado pero no funciona. también he reiniciado mi teléfono muchas veces y tampoco obtengo resultados. es muy incomoda esta situación",not_applicable
394,"pésima app llevó 1 semana intentando abrir una cuenta y no funciona, fui al Banco y no me ayudaron para nada, me dijeron que siga intentando en el app, pésimo servicio",not_applicable
395,"Todo el tiempo está fallando, y ahora tampoco puedo retirar efectivo de mis cuentas metas, se pone toda la pantalla oscura, he desinstalado y vuelto a instalar y permanecer el problema... Y todos los días falla u.u",not_applicable
396,no deja abrir la app sale error realmente todo el día no he podido entrar por favor den solución a esto,not_applicable
397,muy feo la app,not_applicable
398,"El Plin funciona cuando quiere, en el momento que las necesitas, no funciona.",not_applicable
399,"Una completa perdida de tiempo, estoy tratando de crear con más de 1 hora y lo único que sale es ocurrió un problema es lo único, y también puedo entender que esto ocasiona muchos problemas cuando intentes pagar y en automático los intereses",not_applicable
400,No Función el plin no manda clave digital,authenticity
