numero_comentario,comentario,clasificacion_iso_25010
1381,"Por qué siempre que hacen una actualización, está hecho como si alguien lo hizo con las patas en vez que con las manos, necesito usar el scotiabank y no puedo, tmr",not_applicable
1382,Con su última actualización no se puede entrar al app aparece un mensaje de error,not_applicable
1383,A veces no funciona,not_applicable
1384,Me sale no hay detalle and para version 8.8.3,not_applicable
1385,Y ahora que le paso a la app ? no deja ingresar,not_applicable
1386,Cada vez más lento y problemas para abrir,not_applicable
1387,No permite acceder a mi cuenta . Pésimo,not_applicable
1388,"Si no fuera que necesariamente pagan el sueldo por este banco, no lo instalaria. La peor aplicacion de banco",not_applicable
1389,No puedo abrir el app,not_applicable
1390,BASURA,not_applicable
1391,La app está indicando que existe una nueva versión pero al redirigir a la Google play no salta la opción para actualizar 22/02/25,not_applicable
1392,"Me dice que hay una nueva versión, pero no existe esa nueva versión",not_applicable
1393,La peor app que hay,not_applicable
1394,No me deja ingresar,not_applicable
1395,No puedo abrir mi app me pide versión and 8.3.3,not_applicable
1396,Se actualizó y ahora la app no abre.,not_applicable
1397,Cada vez peor,not_applicable
1398,De lo peor,not_applicable
1399,Pesimo,not_applicable
1400,No deja ingresar a la app. Sale que no hay información para AND algo así.,not_applicable
