numero_comentario,comentario,clasificacion_iso_25010
1925,"Quiero informar sobre un problema con la aplicación, no funciona , necesito ingresar y me dice que envía clave digital a los mensajes y nada que llega y resulta que hace días yo podía ingresar normal y ahora no puedo solucionen ese problema lo más antes posible , pq es urgente ... Gracias espero que lo tome en cuenta cualquier cosas por correo electrónico",authenticity
1926,"Plin es inservible desde la aplicación, no funciona casi nunca... De 100 intentos procederán 3 o 4, la aplicación no te deja entrar y siempre se cuelga, cuando la necesitas para cosas importantes no funciona. De hecho me he planteado cambiarme de banco, que pena.",not_applicable
1927,"Desde la actualización de Diciembre no he podido abrir la aplicación. Instala pero no carga. Tengo Samsung S10 y no levanta la aplicación. Antes de diciembre no tenía problemas, me encantaba. Ahora la odio he vuelto a las épocas de tener que ir a un banco o a un agente...es horrible!",not_applicable
1928,"Demasiados cambios en poco tiempo, debería ser más intuitiva y menos complicada para acceder con un usuario y contraseña basta y no estar digitando las tarjetas cada que ingresas a la app. Además el historial de transacciones solo son unos meses que pasa con la información de todas las transacciones.... Debería ser más intuitiva y fácil de usar",not_applicable
1929,Malisimo tuve que pagar 11 soles por una transferencia a otro banco por realizarlo mediante una pc. Y todo porque la aplicación no funciona y salia ha sucedido un error. 😡 Actualización la app sigue siendo pésima hoy 6 de octubre 2023 no funciona la app ya van 3 días que no funciona y he llamado varias veces al banco y aún no me dan solución pésima app.,not_applicable
1930,"No atienden tras un reporte de falla en la aplicación, específicamente con plin, no te pueden ayudar lo único que dicen es que no esta en sus manos, ya van 7 días y nada, no había tenido problemas antes con el banco pero esta primera vez de inconvenientes me resulta decepcionante su proceder",not_applicable
1931,"Desde la última actualización no puedo acceder a la app. Cuando inicio la app me muestra el logo de Scotiabank y unos segundos después la app se cierra sola, sin mostrar mensaje de error ni nada. Ya probé reinstalando pero no funciona. Apreciaría mucho su asistencia o alguna actualización para solucionar este problema.",not_applicable
1932,"-Me gusta la nueva interfaz, bastante limpia, pero recuerdo que cuando quería hacer una transferencia aparecía un icono de una persona, y salía las cuentas que yo había agregado, para ya no tener que colocar todos los dígitos de la cuenta a transferir, de verdad, vaya tontería han hecho.",not_applicable
1933,"Envía constantemente mensaje ""Hubo un error en la aplicación. Por favor volver a intentar más tarde"". Aunque desinstale y vuelve a instalar, rara vez paso de ingresar la clave digital. Esto empezó desde inicio de junio, meses anteriores era muy rápido. ¿Hay solución?.",not_applicable
1934,"La app es buena pero no actualizan constantemente, se vuelve inútil con el tiempo, por ejemplo ahora que tengo android 10 no funciona. Se abre y se cierra la app. Necesitan mayor personal capacitado que haga soporte y actualización del sistema en general.",not_applicable
1935,"No me permite abrir la aplicación, trata de iniciar y luego de mostrar la pantalla de cargando se sale y t vuelve a mostrar la pantalla inicial como si no hubiese tratado de dar inicio, sucesivamente las veces que lo intente de vota del sistema, voy a la app para ver si es por actualización o algo y sale actualizado, no puedo entrar con las supuestas mejoras adaptadas",not_applicable
1936,"Con la última actualización a la presente fecha está presentando problemas de errores desde inicio de sesión hasta para realizar operaciones, he optado por reinstalar la aplicación pero persiste el problema. Espero solucionen pronto.",not_applicable
1937,"Las funciones o ""favorables"" opciones no sirven. Cuando deseo efectuar una acción aparece un aviso que dice ""que por el momento la aplicación no está en funcionamiento"". Así está hace 3 días. Se supone que el cambio o modernización es para mayor comodidad del cliente y no al revés. Qué decepción. La reformulada aplicación sólo sirve para ver saldos. Es engañoso que ofrezcan servicios que no van a cumplir, generando incomodidad y pérdida de tiempo.",not_applicable
1938,Hoy dia active mi cambio de clave en la ventanilla del banco para poder realizar compras con la tarjeta de credito smart y me doy con la sorpresa que no puedo ingresar no reconoce dni ni numero de tarjeta es una porqueria tanto que rogaran para que adquiera la tarjeta ahora cuando solucionaran dicho problema parece que es algo normal al leer los comentarios,not_applicable
1939,"Una tontería, quiero entrar al plin y sale de la app, modifico límites de transacción y nunca pude hacer un depósito de emergencia, me hicieron quedar mal. Llamas a la banca y esperas media hora sin respuesta. MALISIMO!!!!!! ESTAN ADVERTIDOS!!!",not_applicable
1940,"La versión del año pasado era super rápida. Esta actualización se cuelga, demora en cargar, es muy lenta. Y los fines de semana que uno sale a hacer compras o pasear, me sale que está en mantenimiento. Pésimo.",not_applicable
1941,"Hace 2 semanas ise un depósito de 617 soles me llega la notificación que se envió el dinero pero no a los 2 días me informan que el dinero no llego entonces ingreso a la plataforma y veo que no había registro del depósito nada y me pareció raro pero en los mensajes me apareció que si se hizo , fui a hacer mi reclamo y asta ahorita espero respuestas",integrity
1942,"Señores Scotiabank desde que hubo la última actualización no puedo ingresar, me sale ""hubo un error en la aplicación inténtelo más tarde"" ya lo vengo intentanto hace dos semanas y nada de nada siempre el mismo mensaje por más que lo desistale e instale, también llame al mismo banco a reclamar y nada de soluciones, espero lo arreglen y funcione como antes, mi celular tiene Android 4.4",not_applicable
1943,"Fatal! Hicieron una actualización y no se puede ver los saldos o movimiento de tarjeta en la app ya tiene un semana y hay q ir a ventanilla para hacer estos tramites... Xq no prueban bien en un ambiente de pruebas, antes de que manden una actualización con fallos.",not_applicable
1944,"Mala experiencia. La opción de plin falla cada momento, al momento de plinear sale un mensaje indicando que hubo un error y que el dinero no se pudo enviar, y cuando revisas tu saldo ya se pasó el dinero sin darte una constancia.",integrity
1945,"Buenos dias, les comento que para poder entrar, tengo que desinstalar y volver a instalar la app, si no hago eso me sale el mismo mensaje que a todos, hay un error, intente mas tarde. Por favor la app es buena pero con ese error tan grande y masivo deja de ser efectiva. Su ayuda por favor!!",not_applicable
1946,"Una porquería de aplicación, el plin se cuelga,no siempre funciona, no te llega las notificaciones cuando te plinean , te dice que actives la opción de recibir notificación a pesar de estar activado. Vergüenza ajena.",not_applicable
1947,"Que pésimo no funciona ya ni entrar a la cuenta puedo , y lo peor es que ni el código que necesito me envía .. pésima pero pésima aplicación llevo 3 días sin ingresar a mi cuenta ni retira x la pésima aplicación si pueden hacer algo para que se arregle sería mejor pero en fin .... En si no le califico ni 1 estrella",not_applicable
1948,"A ver.. se supone que con una actualización las cosas deberían mejorar no irse en picada al suelo, ya no permite entrar, ya van varios días y no hacen nada para solucionarlo! Esto es una falta de respeto, no comunican nada , esto va para los medios .",not_applicable
1949,No la puedo abrir desde marzo. Aparece un mensaje de error que indica que la app se cerró de forma inesperada. reintentar. Reintento y nada. No importa cuántas veces la haya desinstalado y vuelto a instalar. Jamás volvió a funcionar.,not_applicable
1950,"Me bloquearon la tarjeta porque quisieron aún cuando la pagaba puntualmente. Llamo para que la desbloqueen y dicen que no pueden validar que soy el dueño. Encima al querer anular la tarjeta te cobran ""Intereses"" que no figuran en ninguna parte del app. Peor banco con el que he trabajado jamás.",integrity
1951,"Muy mala experiencia, abrir una cuenta free online y accedí a todo. Solo faltaba la tarjeta la cual fui personalmente a recoger y no podría acceder a la banca móvil ni al aplicativo. Y cada vez que intentaba recuperar contraseña me salía acceso restringido! Teniendo la tarjeta en mis manos la contraseña y la clave digital activa. No encuentro forma de poder acceder a la banca móvil. Fui al banco y no me saben dar respuesta del problema, osea me dejaron en el aire! Muy mala Experiencia de verdad",not_applicable
1952,He estado utilizando la App de la mejor manera. Sin problema. Pero a partir de la actualización llevo 2 días que no puedo acceder. Es imposible. Me dice constantemente error. Y ya no entiendo por qué si todo iba de la mejor manera,not_applicable
1953,"Mala experiencia. No puedo abrir la aplicación porque sale que hubo un error, ya varias veces he actualizado en diferentes ocasiones, he actualizado contraseñas en el banco y nada. Por favor revísenlo porque no es nada útil.",not_applicable
1954,"Una porquería ésta aplicación de banco la verdad en las noches no se puede usar porque empieza a fallar sin razón conocida aparece como hubo un error en la aplicación que asco y no soy el único muchos usuarios reportan los mismo arreglen su aplicación de mrd que son un banco, tienen tanta plata y no pueden crear una aplicación decente",not_applicable
1955,"Muy mala la actualización, me pide todos mis datos nuevamente, DNI, número de tarjeta y clave, luego sale un mensaje que dice que me enviaran un código a mi celular, envían el código, ingreso el código y no pasa absolutamente nada. Ni avanza ni se cuelga, simplemente no hace nada. En conclusión no puedo usar la app.",not_applicable
1956,"Reverenda porquería su sistema se cuelga, demora en hacer pagos, es lenta para cargar datos, hizo varios pagos dobles y la única solución es que llame al que le plinee y le pida que me devuelvan, se cuelga y es pésimo sus sistemas. No lo descarguen mejor en efectivo pago.",integrity
1957,"Esta aplicación cada vez está peor. Ya no se puede realizar los pagos mediante la lista, y eso de estar pagando en la opción pagos,buscar empresa a pagar , poner monto y recibir códigos es perder tiempo. Y lo peor es de que no hay respuesta a los comentarios. Creo que no les importa",not_applicable
1958,"Cada vez está peor, siempre he tenido la app pero ahora no puedo entrar no puedo realizar ninguna operación por qué me dice error de la aplicación estoy así ya dos semanas, llame me indicaron que el inconveniente estaría resuelto ese mismo día pero nada, aquí estoy 1 semana después y nada!",not_applicable
1959,"Bueno, hoy pude realizar un pago mediante plin, pero ahora solo me sale que hubo un error y también que no reconoce la huella para concretar un envío por plin. A pesar que elimine la app del banco y la volví a descargar, con cada actualización malogran más las aplicaciones.",authenticity
1960,"Ultima actualización mal confeccionada ...aviso de Depósito a plazo no permite ir a las opciones de Ocultar, Editar yVer mis productos, por mas que se confirma el por qué no se quiere ver ese anuncio sigue apareciendo impidiendo acceder a las opciones indicadas",not_applicable
1961,"No funciona esta app, no puedo ingresar, me sale que hubo un error en la aplicacion , que me apersone a una agencia para pedir clave digital, fui y no me solucionan el problema, intente instalar de nuevo la app y sigue con el mismo error. Se supone q esta aplicaccion es para ayudar y no para complicar la vida",not_applicable
1962,"El cajero se queda con mi tarjeta y cuando llamo a bloquear , me dicen que no puedo hacerlo por llamada , tengo que ir al banco a bloquear , osea si hasta que llegue al banco sale mi tarjeta o pasa algo , el banco no se v a hacer responsable , total estupidez, y estuve 40 minutos tratando de llamar y te cuelgan , fatal su sistema de atención al cliente .",not_applicable
1963,"Es mas engorros el ingreso. Aun no encuentro la opción efectivo móvil, que coincidentemente me era muy urgente realizar, perdí muchísimo tiempo valioso buscando la forma y tuve que entrar desde la laptop. Deberia facilitar las cosas, no hacerlas mas dificiles.",not_applicable
1964,"Es una porquería de banco, primero demoran en atender un montón en sus plataformas,sus préstamos son mediocres y ahora con esta aplicación muy lenta, no puedes transferir ni retirar dinero porque sale error en la aplicación, no sirve de nada tener mi dinero en este banco.",not_applicable
1965,Espero me lean ... desde que se actualizo la app la opción biometrica simplemente ya no quiero funcionar cuando antes lo hacía con normalidad me dice que no esta activa en este momento que intente más tarde pero llevo días así y ahora simplemente desapareció esa opción de la app ya nisiquiera aparece,authenticity
1966,"Entiendo que quieren mitigar el riesgo en seguridad en no permitir que la app Scotiabank se encuentre en celular rooteado, pero deja mucho que decir de sus controles que tienen como banca. Compré un celular en el extranjero versión global, y por este motivo el aplicativo no puede ejecutarse, por lo tanto, NO pueden obligar a que un cliente compre o vaya a realizar un servicio técnico en una operadora telefónica, NO PUEDEN LIMITAR LAS DECISIONES EN ADQUIRIR UN PROFUCTO O SERVICIO DE UN CLIENTE.",resistance
1967,La app dejo de funcionar el noviembre en mi equipo desde la actualización a Android 10 me comunique con el banco y me dicen que se ha reportado errores en una versión de Android 10 y que están trabajando en eso ... Así que espere la siguiente actualización que llegó en diciembre y no se solucionó el problema tengo un xiaomi mi 9 T pro y es la única app con la que tengo este problema ... Ya son 3 meses y aún no le dan solución . . Pésimo servicio,not_applicable
1968,"pésima. me pide a cada rato mi DNI , mi numero de tarjeta y no puedo ingresar. Encima pesa 80 megas,, ni hablar, tendre que ir siempre a un cajero.... lástima hice lo que me indicó,, igual me pide nuevamente DNI y todo los demas. es una pena que desarrollen una App que no sirve para nada !! Ahi veo que tiene innumerables quejas,, y los bancos no necesitan a desarolladores que hagan perder su tiempo... pesima aplicación !",not_applicable
1969,"Una completa mediocridad, hace 15 días hize un depósito el cuál el banco afirma haber hecho el ingreso del monto en mi cuenta más no se ve reflejada en su estúpida app ni sale ningún registro de movimiento que halla hecho uso de ese efectivo, llevo discutiendo con esta problemática semana a semana y hasta ahora no lo resuelven. No pierdan su tiempo con este banco absurdo solo se roba el dinero y no hace reconocimiento de sus errores ni te dan la solución.",integrity
1970,"Horrible! Un día después que lo instalé no funciona para nada, ""Hubo un error en la aplicación. Por favor, intentar más tarde"", no puedo ver mi saldo, ni yapear, ni siquiera ingresar a la app, malisimo!",not_applicable
1971,"La app en el último día de fin de mes presenta recurrentes fallas. El app ha empeorado no deja hacer pagos, es terrible la situación, pero si no pagas te cobran intereses y penalidades. El error en su aplicación se vuelve más recurrente y hasta por días completos.",not_applicable
1972,La aplicacion tiene un gran problema aveces ni abre yo supongo por q consume mas ram sera por eso creo pero ese problema solo lo tiene esta app ya que el app del interbank y del bcp dan con normalidad y nunca he tenido ningun problema con ellas yo sugiriria que la vuelvan mas ligera para que funcione mejor en mi samsung j2 debe ser posible sino como las otras apps de banco funcionan bien,not_applicable
1973,"MUY MALA EXPERIENCIA La App no responde a ninguna de las expectativas, las transferencias hacia o desde otros bancos son casi imposibles. El sistema se cae en cualquier momento. Las claves SMS llegan o con mucho retraso o simplemente no llegan, etc, etc. En cuanto a Scotiabank como banco, de lejos EL PEOR, comparado a otros bancos con quienes mantengo cuentas.",not_applicable
1974,"No me permite escanear ni ingresar manualmente mi tarjeta, cuando lo hago recibo un mensaje de ""ha ocurrido un error en la aplicación, intente más tarde"" ya han pasado semanas, he desinstalado y vuelto a instalar la aplicación y el problema no se soluciona",not_applicable
1975,Acabo de actualizarlo y ya no ouedo ingresar.. intento varias veces y me da un mensaje que se ha terminado la sesion que vuelva a ingresar... DEBEN DE CAMBIAR DE EMPRESA QUE LES DA SERVICIO DE DESARROLLO APP ... la estan empeorando... sino que no salga al publico antes de ser bien probado..... Nuevamente lo mismo con la última actualización de android no funciona la aplicación.,not_applicable
1976,"Pesimo servicio, desde que actualice mi movil s10+ a android 10, no puedo acceder a mis cuentas!! Es terrible que cada vez que quiera abrir la aplicacion se me cierre instantáneamente. Ya van muchos dias y aun no solucionan el problema.",not_applicable
1977,Al principio funcionó bien pero de Ai me dice error en la. Aplicación intente más tarde es muy pecima la nueva actualización estaba mejor antes no me. Gusto para nada es un asco no puedo entrar a cada rato me. Sale. Ubo un error en la aplicación intente más trde es un asco de aplicación la anterior era muy buena y ahora la malograron cn su pecima actualización q an echo,not_applicable
1978,"La aplicación ha mejorado bastante, aunque es una lástima que muchas tiendas y negocios no cuenten con la aplicación PLIN para poder realizar pagos o transferencias rápidas ya que solo usan Yape. Y otra cosa que me molesta demasiado cuando hago alguna compra en Internet con mi cuenta de dólares y me hacen una devolución esta siempre lo hacen a mi cuenta en soles aunque yo tenga mi cuenta en dolares y obviamente me descuentan por el tipo de cambio que maneja Scotiabank, pésimo servicio.",integrity
1979,"Desde que el app supuestamente se actualizo, cada vez que quiero ingresar me sale un mensaje hubo un error en la aplicación. Vuelva a intentar mas tarde y así ya voy mas de un mes con ese problema, y no se resuelve, definitivamente están brindando un pésimo servicio 😔",not_applicable
1980,"La app no funciona , no reconoce mi huella dactilar , no reconoce mi contraseña , solo puedo ingresar por la banca por internet y es una molestia estar ingresando desde ahí, 3 días que estoy así y no puedo hacer mis transacciones con normalidad . Deberían solucionar ese inconveniente.",authenticity
1981,"Todo bien al principio, pero ahora ya no me deja entrar a mi cuenta, solo me figura : HUBO UN ERROR, INTENTELO MAS TARDE , no puedo pagar por plin , ni nada , me ah hecho pasar malos ratos , de nada sirve su Banca Movil, 24 horas dicen, cuando no me sirve en todo el día , muy molesta sinceramente, si no hacen nada por resolver sus fallas, perderan muchos clientes, Ojalá hagan algo al respecto.",not_applicable
1982,"Pésima app, se cuelga siempre. Hago un consumo y al intentar pagar con plin o hacer transferencia casi nunca funciona. Tengo que buscar que alguien me haga un yapeo a distancia. Ahora también se malograron las notificaciones. Malísimo, siempre me deja mal esta app.",not_applicable
1983,"Estoy cansada de que me salga el mensaje de que ""no pueden atenderme"", tengo que intentas varias veces para que ingrese, y para hacer una transacción uuufffff cargando... Cargando.... Cargando.... Pierdo mi tiempo con esta aplicación.",not_applicable
1984,"La nueva interfaz se ve bien... Pero tiene fallas que hasta el momento no lo resuelven, desde hace ya un mes cuando intento hacer un pago no se puede realizar elijo el monto doy siguiente y ahí se queda la pantalla... Por favor solucionen ese problema",not_applicable
1985,"Lo acabo de actualizar y en mala hora, porque me pide que introduzca la contraseña a cada rato y tengo que volver a hacer la operación sin llegar a concluirla😡 Funcionaba de lo más bien. Cada vez que se actualiza falla. Lo peor es que no se puede continuar sin actualizar 😡 Cada vez que actualizo, dice que hay error en la aplicación y que lo intente más tarde 😡😡😡😡",not_applicable
1986,"Nunca puedo confiarme del Plim, me hace pasar muchos malos ratos, siempre hay un error, no cargan los contactos, no se hacen las transferencias, totalmente disgustado de este activo, si es que no tuviera vinculada mi cuenta a mi trabajo, me cambio de banco!!!!",not_applicable
1987,"La actualización de Scotiabank no funciona sale "" hubo un error, vuelve a intentar más tarde"", pense que era un problema de mi celular pero no...favor arreglen esto... con esta aplicación hago que mi trabajo sea mas rápido.",not_applicable
1988,"Demasiados errores, se detiene constantemente, he demorado 1 hora en hacer una transferencia, y ahora tengo que actualizar nuevamente mi correo, como si no lo tuvieran, un pérdida de tiempo, estaba mucho mejor la versión anterior",not_applicable
1989,"Buenos dias, quiero reportar un error en su app, cuando quiero transferir mi saldo de mi cuenta sueldo a mi cuenta free, quedan centimos que no los puedo transferir porque en la calculadora de su app no esta el signo del punto (.) , algo que me parece un robo, espero que solucionen ese error a la brevedad o los tendre que denunciar ante las autoridades competentes. Gracias. Pst.ya actualice la app y nada.",integrity
1990,"La última actualización no me permite enviar dinero a través de plin, eso facilitaba las cosas pero ahora con ese inconveniente no puedo hacer mis operaciones con la rapidez de antes. Está muy lenta, demora en cargar, sinceramente funcionaba bien pero la actualización arruinó varias cosas",not_applicable
1991,"Primero la actualización es una farsa al ingresar todos los datos tod que que al final diga debe registrarse como usuario, creo que la anterior versión era más eficiente y se podía realizar todos los pagos pero ahora ni puedo utilizar la App por que tiene fallas en su ingreso",not_applicable
1992,"Pesima aplicación , en vez de mejorar con las actualizaciones pasa todo lo contrario . Desde ayer que no puedo ingresar ya que al completar logueo sale un mensaje ""gracias por usar nuestro servicio móvil si desea realizar otra operación tiene que firmar nuevamente "".",not_applicable
1993,"Buenas noches, creo que hay una incidencia del app porque estoy poniendo mis datos y me sale verificar con codigo digital por sms y no me llega ya es la cuarta vez que desinstale y volvi a instalar el app y igual no me llega el sms para confirmar mi identidad ya tuve antes el app instalado y normal pero la ultima actualizacion que fue hoy 3-3-2023 a fallado por favor una solucion del problema. GRACIAS",not_applicable
1994,"Me parece muy mal que siempre que necesito ingresar dice que hay un problema con la app y que intente más tarde, tengo ya un día intentando ingresar y dice lo mismo, deben arreglar eso, necesitamos una app que siempre esté activa y sea eficiente",not_applicable
1995,"Han pasado 9 meses y todavía no solucionan el problema. La próxima semana tendré que llevar mi negocio a INTERBANK, cuya aplicación y soporte técnico, sin hablar de almeno la cortesía de informar de los avances, funcionan perfectamente. Espero puedan solucionar este problema, cambiar TODO el personal de tecnología que, por los comentarios en el playstore, están recibiendo su sueldo sin hacer absolutamente nada, pagados con los cobros a nuestros bolsillos.",not_applicable
1996,"La aplicacion anterior era mas util la de ahora si que tiene muchos inconvenientes antes en 3 pasos ingresaba Numero de tarjeta ,paswor, y clave , y listo ahora das una lista de datos ,pareciddos una red social ,ingresando 8 caracteres ,buscar un perfil determinando ,creo la funcion especifica se ha perdido😥",not_applicable
1997,"Buen día, la app me estaba funcionando muy bien asta la última actualizacion, el problema está en la pantalla principal con la última actualizacion solo permite tener dos cuentas en la pantalla de inicio y yo tengo más de dos cuentas en tarjetas como cuentas de ahorro y cada ves que quiero hacer algún movimiento o tranferencia, o algún tipo de pago tengo que estar editando la pantalla de inicio eliminando una cuenta y poniendo otra y es una molestia estar en ese plan, arreglen eso porfavor",not_applicable
1998,"La APP cada vez está peor, antes funcionaba bien, ahora a cada rato sale error y ni por la PC se puede ingresar es el colmo, y cuando vas al banco peor aun parece el banco de la nación con tanta gente y más lentos para atender... el servicio ha decaído demasiado!!!",not_applicable
1999,"No me funciona el biometrico con su app, lo activo y se queda ahi, osea nunca lo activa, tengo un s24 samsung y todo esta actualizado, y su app es lenta como sus cajeros, Ademas, la contraseña se queda pegada si no apretas iniciar o dejas la app en segundo plano, fallaza de seguridad",authenticity
