numero_comentario,comentario,clasificacion_iso_25010
2018,La peor aplicancio y el peor banco de todo hice una meta para ahorrar y comprar algunas cosas que quería y cuando queiro dispo er de mi dinero no puedo y eso que en la aplicación decía que puero retirar mi dinero fácil y rápido cuando quiera y sin cargos ningún tipo de cargos adicionales ya llevo casi 2 meses tratando de retirar mi dinero perdiendo el tiempo pidiendo permisos en mi trabajo para ir a las agencias que me digan que no pueden resolver mi problema en cada oportunidad que voy,integrity
2019,"No funciona desde ayer. En ninguno de mis dos smartphones. En ambos dice error. Esta es de lejos la peor app de bancos del Perú. No funciona, Tiene muchos errores, el ingreso es con contraseña larga, etc. Todo Pésimo",not_applicable
2020,"Después de su última actualización no puedo i gresar por nada, me pide un montón de requisitos y nunca ingresa, menciona un error y esto no permite ver ningún movimiento en mis tarjeta de débito o crédito, es inservible esta app, mejor estoy con interbank y Bcp esas si son eficientes.",not_applicable
2021,"Por favor solucionen el error de su app. Soy argentina. Tengo carnet de extranjería y cuenta sueldo con uds. Pero no me permite ingresar a la app informando que ""EL NÚMERO DE DOCUMENTO O TARJETA ES INCORRECTO"" Aclaro que en el campo documento puse ""CARNET DE EXTRANJERÍA"" y el número de CE. Luego paso a la sgte pantalla y me pide el número de tarjeta. Y al colocarla y poner siguiente es donde me aparece ""EL NUMERO DE DOCUMENTO O TARJETA ES INCORRECTO"" Cuando lo solucionen les pongo 5 estrellas.",not_applicable
2022,"Pésima actualización, demora mucho en cargar, en incluir el correo, para ver tu cuenta, los movimientos,etc. Ha cambiado para mal, deben de mejorar su aplicación, prefiero entrar desde la web, ya que demora mucho menos.",not_applicable
2023,"Ya van varios días que no deja ingresar al aplicativo a pesar de borrar caché y actualizar varias veces, siempre sale el mensaje ""Nueva versión disponible, User-Agent es requerido"". Al parecer no soy el único con este problema. A propósito, la versión instalada es la 5.0",not_applicable
2024,"tengo poco tirmpo con este banco y usando la app y siempre presenta problemas, cada vez que necesito ingresar me sale error intente mas tarde y casi siempre necesito revisar un deposito con urgencia, pero por ese error no puedo hacerlo ahotira lo desinstale para volver a instalarlo y es la segunda vez que hago esto en poco tiempo. Espero que puedan solucionar eso a la brevedad, gracias por su amable respuesta",not_applicable
2025,"Llevo meses reportando que no puedo acceder a la app a pesar de tener la tarjeta activa. Me indica error en la clave y hasta en los números por más q los coloque bien y pruebe en distintos equipos, una pena...",not_applicable
2026,Señores hace días estoy intentando ingresar al app para realizar mis pagos. He llamado a la banca por teléfono me dijeron que lo solucionarían pero a la fecha sigo en lo mismo el día de hoy uds me están enviando mensajes de texto recordando que debo pagar porque correría la Mora. Información que el día que llame me dijeron que por la coyuntura no cobrarían la Mora porque uds sabían que había problemas con el app. Pfv solucionen este problema lo más pronto posible ya que no me debo ver perjudic,not_applicable
2027,No puedo ingresar a mi cuenta cuando coloco el numero de dni. Me dice que no tengo cuenta. Es lamentable que despuea se haber perdido mi tiempo llamamdo en reiteradas ocasiones reclamando que el aplicativo no funciona. Lo unico que este banco me responda es estamos trabajando para servirle mejor. Haga sus operacion por la web Es una burla... Como este banco trata a sus clientes.,not_applicable
2028,"El aplicativo es pésimo, no sé porque realizan ese servicio tan pésimo, y no funciona, ni siquiera puedes entrar al aplicativo y eso esdurante la madrugada, con razón la mayoría lo califica con una estrella, y we lo vale x el mal servicio, voy a tener q cambiar a otras entidades bancarias, xq con scotiabanck no pasa nada, que deseccion",not_applicable
2029,"Siempre tiene mensajes de error, ""inténtelo más tarde"" , no se puede confiar en esta app, la peor de todos los bancos y cuando realizas pagos por Internet te debita el dinero y nunca llega a destino, llevo 9 meses con un reclamo que hasta ahora no me solucionan. Nunca trabajen con este banco.",integrity
2030,"Me pregunto si alguien del banco se toma la molestia de revisar la cantidad de mensajes negativos sobre ese bendito HUBO UN ERROR EN LA APLICACIÓN, ETC y la frecuencia con que aparece. No puedo entrar ni por la app ni la página, al igual que muchos aquí. Hoy una falla más, no sirve el plin. Porquería de app 😡",not_applicable
2031,"Una tontera, para que ponen que ingresen el número de tarjeta de credito si solo acepta debito, ingresas debito y te pide de nuevo todo tus datos y aparte tienes que ir a una agencia, Scotiabank ustedes no saben hacer aplicaciones y es sus procesos peor, son una maquina de escribir en la era digital.",not_applicable
2032,"Estimado equipo de Scotiabank, Mi insatisfacción con el aplicativo, a menudo no funciona correctamente, no importa cuantas veces la reinstale o actualice. Además, la espera en la sucursal de la Avenida Guardia Civil en el sector La Curva de Chorrillos es excesiva y la mala atención de agentes de seguridad, servicios lento y descortés. La actitud de los asesores de plataforma también deja mucho que desear. Espero mejoras urgentes en la aplicación y en el servicio en sucursales.",not_applicable
2033,"No sé puede ingresar , a cada rato sale el anuncio que tiene un problema , que intente más tarde , malísima app , a estás alturas un banco como Scotiabank como puede seguir teniendo esos problemas, si ubiera la calificación menos 5 estrellas de seguro esa sería mi calificación para esta app",not_applicable
2034,"No puedo hacer pagos a través de la app, me dice que el servicio no está disponible... Una porquería todo, en el lugar donde radico bien siquiera hay agentes, ni mucho menos cajeros, la app es mi única solución; pero así como va, no pasa nada...",not_applicable
2035,"Muy bonita la app y todo pero, y mi directorio? la app vieja tomaba mi directorio sin problemas esta pretende que me memorice todos los números de cuenta... EDIT: ""Mi Lista"" no es un directorio es una lista para pagos periodicos. La app antigua con sus deficiencias contaba con mayores funciones y módulos. EDIT 2: Erroneamente detecta instalaciones ""Non Rooted"" de Lineage OS como ""Rooted"" impidiendo utilizarla",resistance
2036,"Es una pena que tenga que pagar mas de 10 soles en comision solo por hacer una transferencia de 50 soles ya no sirve ese app mejor voy al banco y me ahorro la comision y la comision te cobrar por tranferencia a todos los bancos e incluso me cobran hasta por hacer transferencias entre mis propias cuentas... Es una pena dejar el app. Hasta ya me habia acostumbrado hacer transferencias, pagos, etc. Por este medio, ojala mejoren este app para evitar los colapsos y las aglomeracines en los bancos....",not_applicable
2037,"Una tontería la app y el sitio web,no te deja entrar después de las 9 am, solo te deja entrar una vez y si te equivocas en algo y quieres volver ya no te deja entrar la app hasta el próximo día, todo esto para que vayas al mismo banco para sacar tu cuenta y tener que depositar obligatoriamente una cantidad fuerte de dinero y así sacar la tarjeta",not_applicable
2038,"Todo el tiempo que deseo ingresar a la app me sale que la sesión a finalizado, e inmediatamente me llega un email con una clave digital, la cual no e solicitado. Ya a pasado largo tiempo y sigue sin resolverse. envíe correo a scotiabank y sigue sin resolverse.",authenticity
2039,"Pésima experiencia, todos los días sobre todo en las noches la app no funciona.No puedo plinear , no puedo transferir ni hacer ningún pago.Ha desaparecido la lista de mis pagos frecuentes .Cada vez que la actualizan, se pone peor.",not_applicable
2040,"Soy usuario nuevo y estoy decepcionado con el funcionamiento de la app. No me permite hacer transferencias, no puedo plinear a Yape (unos números sí y otros no), no sirve el ingreso con huella digital. Ya la he desinstalado y vuelto a instalar y no hay cambio alguno. Triste ser cliente nuevo y encontrarte esto.",authenticity
2041,"La app era muy buena, pero con la última actualización no puedo ingresar por ningún motivo, sale cargando actualización y nunca se completa, la tuve que desinstalar y nada no se descarga, solucionen esto pronto por favor, ya que realizaba muchas operaciones por este medio.",not_applicable
2042,"A pesar de que tengo buena conexión, coloco mi clave para entrar, carga 2 minutos y sale error... Esto se repite varias veces y solo puedo acceder cuando se le da la gana. Si van a hacer una app que demora demasiado para ingresar a tu cuenta, mejor no hagan nada.",not_applicable
2043,"Una verdadera pérdida de tiempo, nunca habré la app; me sale un mensaje de hubo un error; casi un mes y hasta ahora no puedo abrir dicha app, no es posible que un Banco tenga esta clase de problemas con su aplicación que desgracia.😠😠😠😠",not_applicable
2044,"De todos los bancos, la peor app, basta con solo ver los comentarios de los usuarios. Tanto desinterés tienen por el servicio que pese al descontento de todos, no hacen nada por mejorar. Continuo teniendo inconvenientes en el s24+ al no pueder usar la huella para confirmaciones.",authenticity
2045,"Cada cierto tiempo me es imposible realizar pagos con código QR o usar pago efectivo en la aplicación, aparece que en estos momentos no es posible realizar la transacción y tengo que ir a mi laptop donde si lo permite perdiendo tiempo en el proceso. ES UNA CAGAD@ SU APP",not_applicable
2046,"Pésima todas las ultimas actualizaciones, perdí todo acceso a mi cuenta por el aplicativo. Pará variar intente corregir los errores por llamada y nada este igual o peor. Porque complicar el uso del aplicativo si a veces no disponemos de tiempo para corregir las molestias ocasionadas.",not_applicable
2047,"Llevo mas de una semana con el problema que ma mayoría reporta. Me sale error, despues de varios intentos a veces entra a la cuenta pero quiero hacer algo vuelve a salir error intente mas tarde. Se supone que el aplicativo es para facilitar las cosas, no para complicarlas.",not_applicable
2048,"La peor aplicación! es una porquería de veras una basura. Se para bloqueando no se puede hacer nada, tengo un Samsung A70 generacion 2020 y todo genial SCOTIABANK ME.OCASIONA PROBLEMAS, SE PARA BLOQUEANDO LA APLICACION! La aplicacion te cobra 2 soles por enviar dinero a un movil y si por a o b, la misma aplicación cuando digitas un numero envia a otro, omitiendo un numero y es un envio fallido cuando te lo regresan te devuelven menos 2 soles. TODO EL CELULAR DEBE REINICIARSE DE FABRICA🤬",integrity
2049,"Me pide que ingrese nuevamente mis datos completos y al final muestra ""hubo un error en la aplicación, por favor volver a intentar más tarde""... Gracias por volver la app (que ya era mala de por sí) 100% inutilizable.",not_applicable
2050,"Cada vez que quiero entrar sale error o intentar mas tarde la cual no debe de realizarse así, tiene que tener mucho cuidado y garantizar una mejor calidad el sistema de financiera, porque perderán el hecho de querer ahorrar sin saber lo que tienen o no al que cada rato intentar y no poder entrar",not_applicable
2051,No es amigable ni inteligente el procedimiento con respecto a la clave de ingreso. Poniendo solo q sean 7 nuneros. El factorial de 7 da probabilidades extensas de combinacion. Ademas muchas diaculpaa continuas de q la aplicacion presenta errores no hacen util lla App. Se usa para ahorrar tiempo y no cumple su funcion.,not_applicable
2052,"Le doy 3 estrellas, le daría hasta 5 pero cuando quiero ver solicitudes de préstamos en avisos no sale absolutamente nada. Solo ""pronto podrás ver tus avisos aquí"". Por otro lado, quiero ver mis Scotiabank puntos pero desde que uso la tarjeta y la app no tengo ni un solo Punto. Por lo demás ayuda mucho; es buena app, no digo excelente porque a mí parecer le falta.",not_applicable
2053,Eh intentado habilitar la opción de compras por internet y no me permite... Ya actualice la app y nd ... Solo en la parte inferior me sale para más información de la desactivación me sale que tengo que llamar al número de la empresa... La verdad un desastre,not_applicable
2054,"Que incómodo es que cada rato se actualize la aplicación ,parai es una molestia ,no tengoucha capacidad de memoria y para hacer la actualización debo borrar otra aplicaciones,que parai son muy necesarias pora trabajo. Yo quiero actualizar,y no se ve nada de diferente en las actualizaciones.",not_applicable
2055,"Aunque la interfaz anterior era antigua, era mas facil y funcional que esta nueva. Ahora ni siquiera puedo recargar teléfono prepago celular de Claro. Deben pensar en que una aplicación debe ser intuitiva donde el usuario rápidamente llegue a lo que quiere sin dar tantos toques.",not_applicable
2056,"Funcionaba perfecto antes, ahora tengo como dos meses con una falla en plin. No me deja afiliarme al servicio, me da error siempre, no importa la hora ni el día q lo haga. Siempre me arroja un error. Llame al banco, me dijeron q escribirá un correo y aún no me solventan. Que más debo hacer para q me resuelvan eso?",not_applicable
2057,"Porque cambiaron la aplicación? ? Está pésimo! ! Por algo es una aplicación para celular, su propósito es ser útil para las personas que no podemos ir a un Banco , y lo primero que hacen es obligar a tener q acercarse a uno para las actualizaciones, me parece un fastidio , deberían solucionar este asunto , malas renovaciones.",not_applicable
2058,"Los pagos a cada momento fallan, señalando ""error en transacción"" cuando ya se le resto a la cuenta el monto plineado, inclusive aveces no llega el monto a la otra persona, teniendo así que volver a plinear. Y ya me ha tocado que reclamo al banco y no reconocen el error, osea, me robaron? Que indignante, todo mi dinero ahora lo paso al yape. Es mucho más seguro, fácil y funcional",integrity
2059,Disculpen la expresión pero es una porquería el app desde la última actualización. Sale que hubo error en la aplicación inténtelo mas tarde 😠 es muy recurrente. No sé puede plinear montos mayor a 100 porque sale error y si te equivocas en 3 intentos te bloquean,not_applicable
2060,"Desde la última actualización de mi celular a Android 10, la aplicación es pésima. Y deja mucho que desear que un banco tan importante, que su área de sistemas o quien corresponda no se haya anticipado a esta nueva versión. Tbn tengo la aplicación del BCP, y funciona muy bien",not_applicable
2061,"Pésima la actualización de la Aplicacion demora en abrir, sale error al intentar abrir la aplicación, después de varios intentos ingreso a mis cuentas y luego se produce un cierre inesperado, horror!!!! Mejor estaba como la anterior",not_applicable
2062,"No puedo entrar al aplicativo, sale intente más tarde, aunque ya de hace varios atrás ha venido mostrando fallas. 28-12-2022Pesima aplicación, Pesima atención en mi tarjeta en linea. Y cuando llamas pierdes tiempo escuchando a la operadora, en vez que de frente te mande a las opciones.",not_applicable
2063,"Es un asco de banco, literalmente no me deja hacer plin a veces y de paso tengo dos días que no me deja mover mi dinero ni abrir la app, realmente me molesta mucho el aplicativo, porque si soy usuario frecuente del banco se supone que deben de mantener felices a sus clientes, pero por el contrario la aplicación fatal, no le daría ninguna estrella y para nada recomendable",not_applicable
2064,"No abre la APP sale error y se cierra, posterior llega un mensaje q están tratando de ingresar desde otro dispositivo, me comunico vía teléfono y atienden solo hasta las 7 pm. Que intente vía web, trato y tampoco hay atención. Si mañana ya no tengo dinero, me dirán q no son responsables... Un desastre!!!",resistance
2065,"No funciona la biometría y advierto que estas quejas lejos de ser atendidas son usadas por estafadores para hacerse pasar por gente del banco, no hagan caso de gente que les contacte por WhatsApp y menos entren a links que les den, preocupante que tenga hasta tu número, no quiero pensar mal pero esto huele a filtración de información en el mejor de los casos, en el peor pues que sean los propios trabajadores, por suerte ya me retiré de este banco.",confidentiality
2066,"No me funciona la app, he intentado cargar varias veces los datos hasta el final, recibo el sms de verificacion pero al final aparece siempre el mismo mensaje que hay un error y que intente más tarde... llevo 5 dias intentando.",not_applicable
2067,"Falla continuamente, sobre todo en las noches: plin, transferencias, o simplemente el ingresar a la app. Hacen mantenimiento los fines de semana en la noche-madrugada; es decir, ¿cuando las personas usualmente no tenemos necesidad de usar la app?",not_applicable
2068,Una falla de App. Si ya validé con clave de Internet por cambiar de equipo o reinstalar la app (mi caso) pide clave de cajero haciendo más lento el proceso de pago. Scotiabank y su promesa de mejora en servicio me falló una vez más y por última vez.,not_applicable
2069,"Pésima aplicación para ser necesaria ya que los q contamos con cuenta en este banco tenemos obligatoriamente q utilizarla, de noche a ves no funciona de día igual cuando quiere abre la aplicación y cuando quiere sale error encima su actualización está peor este es la clase de servicio q brindan a sus clientes",not_applicable
2070,"Uno cierra la aplicación y luego se vuelve a abrir. Luego quiero entrar y sale error. Debo cerrarla por completo para poder ingresar otra vez. Se pierde tiempo. Deben arreglar ese problema, no creo que sea difícil hacerlo. 🙄",not_applicable
2071,"Que pasa con la app del banco? Estoy fuera del país, tengo urgente hacer transferencias y varias veces indica q no abre app, acaso el banco no supervisa esto? Les importa poco el cliente, hacen propaganda xra q la usemos, y cuando es así, esta pag no funciona, más respeto al cliente y supervisen siempre su app!!",not_applicable
2072,Favor indicar cuando arreglarán la aplicación porque no funciona. Tenía que hacer un pago con fecha de vencimiento y tuve que ir al banco. Están demorando demasiado en solucionar. Favor seriedad.,not_applicable
2073,"Desde que actualizaron la app en septiembre, al loguearse sale el mensaje de error a cada momento, despues de casi 20 intentos recien puedo entrar, con datos y wifi igual, instalando y desinstalando. Arreglenlo, ante cualquier urgencia con nuestros fondos no podremos usar la app",not_applicable
2074,"No sé qué hicieron en la última actualización que no me permite abrir la app. Desde hace semanas cuando quiero abrirla, se borra y me retorna a la pantalla de inicio del celular. Es súper incómodo porque no puedo hacer mis transferencias.",not_applicable
2075,Llevo tres días tratando de realizar una operación y siempre me pide I gresar todos los datos y nunca me deja entrar siempre sale error y que lo intente más tarde. He desinstalado y vuelto a reinstalar y siempre es la misma historia. Para cuando lo arreglaran?,not_applicable
2076,La instale...me pide num. de documento y cuando la ingreso me sale...NUEVA VERSION DISPONIBLE....USER-AGENT ES REQUERIDO. pongo ok. pero no logro encontrar la nueva version. tengo ese problema hace 3 dias....ya me comunique...con el banco...me dijeron que lo intente dentro de 2 horas pero aun sigue el problema...solucionenlo por favor.... Gracias,not_applicable
2077,"Pueden poner operativo su b4su...r@ de app q funcione al menos para ver mi saldo, quiero hacer unos pagos y me sale q que no esta operativo, mañana saco todo de este banco es Totalmente inservible. Siempre"" esta en mantenimiento"", solo me causa retrazos y perdida de tiempo.",not_applicable
2078,"Ya antes era mala, aparentemente han mejorado bastante la estética, digo aparentemente porque ahora me dice que la aplicación no funciona en dispositivos root y mi celular no está rooteado, prueba es que tengo las apps de BCP, BBVA, Interbank y todas funcionan ok.",resistance
2079,"Me ha sucedido 2 veces que al tratar de abrir la aplicación me pide datos diferentes a los usuales, como el # de la tarjeta y contraseña de dígitos y la última vez me pidió que fotografie la tarjeta por ambos lados. Es un problema que puede suceder? O ha habido algún hackeo?",resistance
2080,"Aplicación con muchas fallas, muchas veces quiero pagar mientras aplicativo y no se puede, tomo taxi para pagar por el aplicativo cuando ya estoy para pagar no funciona tener que pedir algún amigo para que realicen el pago mediante yape en las noches entra a mantenimiento programado la aplicación si se necesita en una emergencia no sirve",not_applicable
2081,"Me obligaron a actualizar para poder usar la aplicación, supuestamente ponen que la actualización contiene mejoras y correcciones, yo no sé rayos corrigieron porque desde que actualice ni siquiera puedo ingresar... Un desastre total!",not_applicable
2082,"No es posible configurar operaciones frecuentes con la posibilidad de cambiar el monto. La opción ""Mi lista"" es muy rígida. Deberían arreglar eso. Se debería también sincronizar con las operaciones frecuentes ya configuradas en la web",not_applicable
2083,"Antes podía entrar fácilmente, ahora simplemente te pide una tarjeta de débito que es la que regalan cuando sacas un préstamo y no la tengo . Llame a banca móvil y durante 20 minutos me tontearon en el teléfono y al final ni siquiera me pudieron decir cuanto debo en mi tarjeta de crédito... un asco la aplicación......",not_applicable
2084,"Saludos, estoy teniendo varios problemas para ingresar a la aplicación es bien inestable y llevo intentando desde ayer y no puedo ingresar, me sale que "" se ha producido un error en la aplicación"" no se si es por la actualización, por favor solucionar.",not_applicable
2085,"En verdad está muy fallida la aplicación, ya que cuando quiero que envíe mi clave digital se demora como media hora en llegar, y lo pero es que después sale de que la aplicación no responde, que mal servicio en verdad, uno se la descarga para evitar salir de casa pero nada todo un problema 🔥🙅",not_applicable
2086,"Llevo 10 veces y con esta la 11va vez q instalaré la app, desde su última actualización no puedo ingresar y siempre me dice q hay un error en la aplicación y lo intente más tarde. En vez de mejorar sus productos, lo empeoran más y peor en esta época que nadie quiere estar haciendo cola en el banco",not_applicable
2087,"Que pésima App en serio, hace varios días que no me permite entrar a revisar mi estado de cuenta, me sale ""error, inténtelo más tarde"" y así ya llevo varios días, espero una solución lo más antes posible.",not_applicable
2088,"La aplicación no deja realizar cambio de contraseña por lo que no puedo ingresar a la aplicación, trate en varios dispositivos y siempre muestra el mismo mensaje ERROR EN LA APLICACIÓN, INTENTE MAS TARDE, una solición a este error.",not_applicable
2089,"se cuelga a cada rato a pesar que tengo internet. ahora mismo no me deja ingresar al app sale un mensaje ""requiere actualizacion user agent"" sin embargo no hay actualizacion pendiente en app store. no entiendo. cuando si funcionaba tenia aue probar varias veces para ingresar porque siempre salen errores. eso no pasa con interbank o con bbva",not_applicable
2090,Me tienen harta con tanta actualización todos los meses y encima no hay botón de actualizar hay que salir y entrar a play store y como guinda del pastel volver a meter el número de tarjeta. Cada día deja más que desear esta aplicación.,not_applicable
2091,"Usaba la anterior versión sin ningún problema, pero con la nueva actualización hasta ahora no he podido ingresar, me pide crear una nueva clave y me sigue saliendo el mensaje de que hubo un error y lo intente más tarde. Arreglen eso de una vez.",not_applicable
2092,"tengo un problema con la aplicación, desde que actualicé la semana pasada ya no puedo acceder. al momento de ingresar con mi contraseña me sale que que hubo un error en la aplicación e intentar mas tarde. he desinstalado y vuelto a instalar y aún sigue el problema...que pasa con la App que no es igual después de actualizar?",not_applicable
2093,"Indican que será más rápida la operación de consulta, pero ahora no puedo ingresar y me dice que vaya hasta el banco para arreglarlo, en otras palabras me hacen perder tiempo con esta actualización. Se supone que uno descarga esta app para evitar ir a un cajero o banco solo para consultas, pero no ahora tengo que ir a un Banco a hacer que me feliciten el uso de la app, cual es el chiste!",not_applicable
2094,"Desde que actualizaron la app ya no puedo usarla, ni para mi empresa ni para cuentas personales. Mi equipo vino rooteado de fabrica y nunca tuve problemas con otras apps. Es la única app que pone esta restricción tan tonta, cuando saben que el banco tiene miles de clientes con equipos rooteados. Lamentable y carentes de visión. No saben el daño que causan a la imagen de Scotiabank.",resistance
2095,"Señores de Scotiabank,, estaba funcionando correctamente el app en mi teléfono.. hace dos días que no puedo ingresar al aplicativo, me sale diciendo que ""hubo un error del app, intente de nuevo más tarde"" y así está hace dos días.. Pues la verdad no sé que está pasando con el aplicativo. Quisiera solución para así poder usar lo más accesible en mis negocios. Gracias.",not_applicable
2096,"Me doy el tiempo de puntuar esta aplicación porque me parece desastroso que a cada momento salga que la aplicación no está disponible entonces para que sacan al. Mercado un prototipo que se va caer a cada rato mejor hagan bien sus testing y luego la ponen disponible, esto de verdad hace que quiera cambiar a un banco que tengo un mejor aplicativo",not_applicable
2097,"Muy mala, solomante puedo ver mis estados de cuenta y saldos cuando instalo la app pero despues ya no se ve nada solamente sale la pantalla en blanco y tengo que desinstalar e instalar para poder ver nuevamente y es una perdida de tiempo. Espero y solucionen el problema",not_applicable
2098,"Desde la última actualización es más difícil hacer pagos. Errores para ingresar a la app, demora en recibir la clave token, error al momento de validar el token. Hay mucho por mejorar en la app.",not_applicable
2099,"Hace días que esta fallando la aplicación no puedo hacer transferencias, me sale que excedió el límite de operaciones cuando no hice nada. Que mal scotiabank que hasta ahora no puedan arreglar ese problema y sus cajeros están averiados ni para mandar a un celular.",not_applicable
2100,"No puedo utilizar la app , me indica que no se puede instalar por qué mi dispositivo está rooteado 🙄 es un error de parte de ellos ya que he podido instalar las otras app de otros bancos sin problemas , he visto también más comentarios con el mismo problema y ya van varios días y no dan la solución correspondiente, pésimo banco!!",resistance
