id,comentario,Clasificacion_ISO_25010
74,"No estoy pudiendo ingresar a la app en mi Galaxy S23 Ultra. Me sale que actualize la app, pero cuando voy a Play Store, no aparece ninguna actualización. Necesito realizar operaciones.",not_applicable
75,mala se lajea,not_applicable
76,Nefasto. que mas se esperia de Interbank.,not_applicable
77,porque esta muy lento al enviar su codigo para poder hacer transferencias,not_applicable
78,"muy lenta , se demora mucho en entrar y cada cierto tiempo pide actualización por las puras",not_applicable
79,demasiadas actualizaciones es aburrido ese tema.,not_applicable
80,"Mala experiencia. Antes estaba bien, pero luego cuando abría la app no me dejaba poner mi contraseña, de ahí tuve problemas para plinear que estaba todo lento y se demoraba. Hace dos días tuve una emergencia y tenía que hacer un pago importante y no pude, la clave dinámica no llegaba hasta que expirara sesión, quería volver a intentarlo y ya ni me cargaba que se cerraba sola la app, no sabía que hacer porque no traía tanto efectivo.. ni más",authenticity
81,está demasiado pésimo está aplicación está pésimo es poco está aplicación no sirve para nada de plin ni puedo enviar a otro banco,not_applicable
82,no puedo abrir para ver mi estado de cuenta.,not_applicable
83,👍,not_applicable
84,esto está peor.....no se puede hacer transferencias ni planear.....osea ....nada,not_applicable
85,y seguido pide actualizar la app. Acabo de eliminar dos apps que tenían mucho más capacidad que ésta y ni aún así se puede actualizar porque pide más memoria,not_applicable
86,meh,not_applicable
87,no sirven,not_applicable
88,Es un completo estrés este aplicativo.,not_applicable
89,no se puede usar el plin,not_applicable
90,cuando se actualiza el app no abre ...se demora ..una vaina😡,not_applicable
91,el Plin se demora mucho o no funciona,not_applicable
92,Demasiado lento para ingresar y luego plinear horrible....,not_applicable
93,"Andaba bien la app. No se ven las compras virtuales ,ni transferencias a otro banco anteriormente demoraba pero si visualizabas ahora no ,da miedo.guardar dinero 💰. E Inviertan en un servidor de mayor capacidad para q no se caiga en momentos de alto tránsito como clientes deben otorgarnos buen servicio pq los clientes se han a ir a otros Bancos .Mejoren pfv es un punto constructivo.Gracias Por que tanta actualización si no funciona bien ????",integrity
94,no me llega mi remesa hace días queriendo recibir y nose que pasa ahora con la aplicación,not_applicable
95,Pésimo,not_applicable
96,es un desastre el aplicativo nunca llega la clave dinamica,authenticity
97,"Arreglen la aplicación, desde hace mas de una semana se hace un martirio entrar y por ende no poder pagar las deudas...",not_applicable
98,harto de actualización .. : #,not_applicable
99,"disculpen está actualización está muy mal no funciona y saben cuál es lo peor que ponen actualizar y ni siquiera una X para retroceder prácticamente te obligan actualizar la banca y no debe ser así, para hagas estás actualizaciones deben probar bien antes de...",not_applicable
100,La apa demora mucho en actualizarse,not_applicable
101,"FATAL!!!! Ya actualicé y la opción abrir app no funciona, clickeo allí y nada q abre y necesito hacer una transferencia urgenteeeeeee!!!! MAL MAL MAL‼️",not_applicable
102,ninguna 🌟. no carga. creo que voy. a descargar. yape.,not_applicable
103,"no puedo abrir ni app, dice que ya no es compatible con mi teléfono, osea que tengo que tener un iPhone 16 para que pueda funcionar, si mi Android es el 11 y actualizado",not_applicable
104,"está app es pésima, no confío, pues a veces demora tanto en hacer un plin pues no sale el codigo y me a pasado que luego sale y pago el doble. ahora tengo que pasarme a mi Yape para hacer algún pago y a veces ni eso se puede hacer",integrity
105,"extremadamente lenta al abrir plin, los desarrolladores de software son malos no optimizan la app para todo tipo de celulares, son mediocres esos programadores",not_applicable
106,horrible cuando quiero plinear no llega código después de 10 minutos llega código ya no sirve ya,authenticity
107,buenas aplicación,not_applicable
108,"esta app es demasiado mala, si tienen la oportunidad de usar cualquier cosa menos el interbank, es muy, muy mala",not_applicable
109,Pésimo todo lo referente al aplicativo Interbank se cuelga constantemente y las configuraciones son lentisimas,not_applicable
110,"App complicada y lenta, el codigo muchas veces se demora o no llega nunca. realmente la utilizo solo por necesidad, por q no hay otra opcion",authenticity
111,"Interbank me descontó 71,50 soles de mi cuenta alegando que fue una transacción que no se había realizado y nunca me los devolvieron, cerré mi cuenta y más nunca tendré nada que ver de nuevo con los ladrones de intercorp",integrity
112,antes era mejor .se podían realizar las transacciones fácilmente sin complicaciones..ahora toma más tiempo y a veces no se puede transferir.,not_applicable
113,"Es un desastre, casi nunca funciona.",not_applicable
114,muy buena la atención,not_applicable
115,"Una desgracia, me pide actualizar la app, lo hago y ahora para hacer transferencia a otro banco me dice que demora 2 días cuando antes demoraba máximo 10 minutos. Por favor si van hacer una actualización que sea para mejorar no para empeorar.",not_applicable
116,muy mala la app te da poco tiempo para ingresar tus datos una decepción la app no me gusta,authenticity
117,"Hola, nunca me llegan las claves dinámicas y quedo mal con mis pagos , deberian chequear eso. Gracias.",authenticity
118,"El soporte técnico del app es pésimo.. siempre tengo problemas, creo q es hora de migrar a otro banco.",not_applicable
119,hasta la.gueva la aplicación,not_applicable
120,muy buena la app me saca mucho de apuros puedo transferir y plinear pero mucha actualización piden,not_applicable
121,es pésima la aplicación hace semanas estoy que intento cambiar mi contraseña no me llega el código de verificación a mi correo de mal a peor,authenticity
122,"mala demora en abrir, a veces ni abre",not_applicable
123,no me indica que pueda instalar la app,not_applicable
124,"a mi no me deja registrarme, eso solamente tengo inconvenientes al ingresar al app de interbank",authenticity
125,mucho falla la app,not_applicable
126,diseño no es amigable,not_applicable
127,pésimo no se puede hacer pagos de plan ni yape,not_applicable
128,"Horrible, no carga los beneficios",not_applicable
129,"pésima , tiene fallas constantes no se puede realizar los pagos de sale antes de poder finalizar el pago antes no tenia estos problemas que tiene ahora",not_applicable
130,"Demora demaciado, anteriormente cargaba normal, ahora es demaciado",not_applicable
131,pésima experiencia...te bloquean sin Razón alguno perjudicando operaciones importantes...y lo peor que te dicen que llames a ciertos números donde si bien de desbloquean la tarjeta no te desbloquean en la aplicación que es lo que uno utiliza diariamente. por último la app te pide esperar 24 horas para volver a intentar! .... Que estamos locos señores!!! locos!. no lo recomiendo personalmente.,authenticity
132,Me molesta que pida activar las notificaciones para hacer cualquier operación y cuando las activo me viene su maldita publicidad en vez de las notificaciones importantes,not_applicable
133,yape y BCP es mejor,not_applicable
134,"Pésimo servicio, se demora en transferir el dinero.",not_applicable
135,últimamente pésima el codigo de transferencia llega demasiado tarde cuando ya expiró la seción.,authenticity
136,se queda trabas la aplicación y no plinea,not_applicable
137,"la app venía funcionando bien ,pero desde que actualice la última versión el plin de la aplicación está pésima demora en llegar la clave dinámica,al final el tiempo expira y no se puede hacer trasferencias",authenticity
138,"La app de este banco es el peor castigo que me ha tocado vivir. Definitivamente mi tiempo no es valioso, toma eternidades hacer pagos simples, la aplicación está plagada de bugs y el sistema de clave dinámica sencillamente no sirve. Me cambiaría de banco, pero mi trabajo me paga en las cuentas de este servicio basura. Una completa tragedia y una vergüenza de sistema, completamente disfuncional desde hace 2 años.",authenticity
139,Nunca me llega el código de verificación a mi correo cuando intento cambiar de contraseña!!,authenticity
140,"algo anda mal en la app, cuando hago plin, quiero compartir la captura, coloco compartir y se pone la pantalla negra y se sale de la aplicación. no estoy pudiendo enviame mis capturas",non_repudiation
141,"Nunca llega el tokken digital, no deja realizar operaciones.",authenticity
142,demasiado lenta. es muy mala.,not_applicable
143,hola soporte de Interbank a app está horrible no puedo iniciar seción en la app me sale reconexión no hay red algo así porfavor si lo pueden solucionar es tedioso estar en los cajeros retirando dinero pero aún por las delincuencia que hay,authenticity
144,"De lo peor, asquerosa la app",not_applicable
145,estoy haciendo transferencias entre mis cuentas y no figuran que desastre,integrity
146,"Mala, cada actualización es una falla más de la aplicación debería ser al revés.... lo he actualizado hace una semana y ahora no puedo usar plin",not_applicable
147,demasiada mala el peor banco,not_applicable
148,"si le pudiera poner 0 estrellas lo haria, que horrible de verdad, todos los dias siempre es un problema, supuestamente la conexión o se callo el sistema SIEMPRE, en BCP NO PASA ESO",not_applicable
149,"la última actualización la frego todo, se cuelga al querer plinear o hacer pagos, tiene que haber nueva actualización.",not_applicable
150,horrible,not_applicable
151,"malísimo, nunca se puede transferir ni plinear",not_applicable
152,nunca llega el codigo de verificación tengo que reinstalar constantemente,authenticity
153,porquería,not_applicable
154,"la app está horrible no me deja Plinear, por más que ya entre mil veces, no reconoce el número ni los contactos, pésimo servicio.",authenticity
155,está fallando ya de hace una semana y no hay mejoras 🤔😒,not_applicable
156,una real porqueria,not_applicable
157,Desde que actualizaron ya no funciona correctamente el plin y menos viene el codigo de verificación para realizar transacciones. Pésimo servicio,authenticity
158,Pésima experiencia. Pésima.,not_applicable
159,Demasiado mala para transacciones internacionales,not_applicable
160,no puedo hacer transferencia a mi una cuenta,not_applicable
161,no me permite cambiar mis configuraciones de tarjeta... lleva así días... pésimo,not_applicable
162,"No sé si será mi celular, pero el aplicativo me demora en plinear, se demora en actualizar mis transacciones, no puedo colocar los números de teléfono para pagar , demoras, tras demora, es recontra lento y encima algunos QR en yape no aceptan.",not_applicable
163,"acabo de hacer una transferencia de 50 soles desde mi cuenta Interbank , a mi cuenta BCP y no aparece el dinero transferido.",integrity
164,"Muy mal. Llevo una semana y no puedo utizar plin no aparecen ningún contacto para plinear, un desastre",not_applicable
165,se para cayendo la app,not_applicable
166,"en la app deade ayer me aparece tenemos problemas de conexión, intentelo más tarde, como si no tuviera internet y sí la tengo. ayuda",not_applicable
167,"Es urgente que revisen la última actualización de la app. Sus fallas constantes me hicieron perder una campaña de Extracash y ahora no puedo acceder ni a millas benefit ni a mis beneficios, sale lo sentimos y no sé que más. Por favor, revisión urgente, pues están perjudicando a sus clientes.",not_applicable
168,"cada rato se cae el sistema,no llega rápido la clave dinámica para mi una completa estupidez",authenticity
169,cada vez aparecen más errores y menos funciones,not_applicable
170,"te falla en el peor momento posible, gracias por bloquearme el acceso durante un pago clave que tenía que hacer y hacerme esperar un día entero...",authenticity
171,"cuando compro con tarjeta de crédito lo pago ese mismo día y nose porque de intereses me cobran 0.03 céntimos , esto no pasa en otros bancos , por ese motivo voy a anular mi tarjeta",not_applicable
172,no entra la app nisiquiera me deja entrar al menú principal,not_applicable
173,muy mal banca movil comenzo a cobrar 3 soles x cada depósito muy malo,not_applicable
174,"pesimo funcionamiento. No abre la app, solo sale ERROR. No puedo hacer nada asi",not_applicable
175,bien,not_applicable
176,"pésimo APP está última hace la operación y no te sale código automático y todas las operaciones te rechazan, antes era rápida y hacías varias operaciones",authenticity
177,"muy mala aplicación , cada que lo abro no hay plata 😪",not_applicable
178,"una porquería la app. no puedo hacer ni transferencia ni plin, la clave digital demora en llegar demasiado",authenticity
179,horrible de los horribles no me permite validar mi identidad esta tonteria no te dan ninguna solucion cuando vas a su Sede principal lo unico que te dicen es cambiar de telefono estan locos ellos deberían de solucionar por algo es su trabajo pésimo,authenticity
180,"Realmente un servicio digital incompetente, quize pagar un producto y me bloquearon la tarjeta de AHORROS! Perdí una oportunidad y gané malestar, es preferible tener el dinero en efectivo. Como perjudica este banco!",authenticity
181,no ingresa al aplicativo móvil se cuelga mucho,not_applicable
182,muy lento,not_applicable
183,pésimo para fallando el aplicativo de lo peor 😡,not_applicable
184,"Que basura de App , el peor aplicativo del mundo enserio, que mal servicio nunca vale está basura de aplicación.",not_applicable
185,"una porquería de app, ya en el mes va cayendo 3 veces que pésimo servicio.",not_applicable
186,"banco asqueroso puras actualizaciones en el día, no dejan ni pagar mal servicio",not_applicable
187,"el mensaje de para realizar la operacion no llega... tienes que instalar y volver a instalar seguido, porque a veces llega bien y luego ya no...",authenticity
188,falla demasiado,not_applicable
189,pesima aplicacion,not_applicable
190,"a cada rato sale en mantenimiento, ya es el colmo no tener una buena app",not_applicable
191,😡😡😡😡Pésimo aplicativo siempre se cuelga y no nos deja ni plinear ni transferir debe ser como el bcp que tienen su billetera digital en otro aplicativo. Por favor deben darle un mantenimiento a este aplicativo qué nos deja sin poder retirar nuestro dinero. 😡😡😡,not_applicable
192,horrible no puedo hacer ningún operación se volvió una xqria,not_applicable
193,"pésima experiencia no carga,nada solo sale error",not_applicable
194,"No sé puede realizar ninguna operación por la app, cada vez está peor !!!",not_applicable
195,"en el se va en la noche no hay servicio la verdad me estoy cansando de este banco,NO LO RECOMIENDO PARA NADA.volvere al bbva",not_applicable
196,mucho falla al querer plinear es como si fuera que no tiene señal uno cuando esta apurado y quiere plinesr falla y otros dias re soluciona no pasada nada es mejor yape al parecer,not_applicable
197,pésima experiencia,not_applicable
198,mal servicio,not_applicable
199,siempre falla cada vez peor,not_applicable
200,mucho retraso mala app,not_applicable
201,cada día está más peor el aplicativo de Plin,not_applicable
202,"cada rato cayéndose, la verdad muy mala aplicación en momentos cruciales es cuando deja de funcionar por disque mantenimiento. 🙄",not_applicable
203,es un asco esta app,not_applicable
204,"terrible aplicación, a veces no funciona y te deja colgado",not_applicable
205,"una porquería esta aplicación, uno quiere hacer pagos urgentes y sale que hay problemas en cargar la aplicación",not_applicable
206,es una basura el app,not_applicable
207,a cada rato se queda sin sistema,not_applicable
208,que barbaridad. toda las veces su app deja de funcionar. y lo peor hasta la web. ni uno ni lo otro. que desastre con interbank,not_applicable
209,es una m cada rato actualización no puedo hacer nasa,not_applicable
210,pésima app,not_applicable
211,"pésima, siempre sale con inconvenientes",not_applicable
212,"muy mala, se cae a cada rato, el plin es horrible, mejor yape",not_applicable
213,"horrible, siempre está inhabilitado prácticamente secuestran mi dinero sin poder hacer ninguna transacción.",integrity
214,"siempre falla su app, que esperan para solucionar las fallas, siempre es lo mismo",not_applicable
215,asco de aplicativo. cómo va dejar de funcionar cuando le da la gana,not_applicable
216,Deja de funcionar casi siempre,not_applicable
217,Muy mala app. Noc para q actualizan tanto si igual va a star fallando deben tener un soporte más eficiente y cuando te quejas por redes lo único que dicen es las disculpas del caso. Q sentido tiene decir eso. Si esto es una app con dinero nuestro q deja mucho q desear de verdad.,not_applicable
218,El código llega tarde o nunca. Es la única App que siempre funciona muy mal.,authenticity
219,"horrible aplicación que los servidores se paran trabando un asco no pongan su dinero en esta aplicación, suele caerse y no sirve para emergencias hoy 24 de julio del 2025",not_applicable
220,una porquería te manda a banca por Internet osea el app está por las puras en una emergencia no sirve que es ésto trabajen en mejorar eso las otras apps se los llevan de encuentro .,not_applicable
221,"se para cayendo a cada rato, salen mensajes de error, está en mantenimiento, errores con plin y es demasiado lenta",not_applicable
222,"Una porquería su sistema demasiado lento, encima pide actualizar y en lugar de mejorar más lento lo ponen... No saca de apuros más complica las cosas...",not_applicable
223,"de verdad son una verdadera porquería, lento, con errores cada 2 días, no te llegan los códigos de verificación, son lo peor que hay por banca móvil, son el único banco que hacen ir a sus cliente al banco hacer transacciones que otros banco y app lo pueden hacer",authenticity
224,"Todo el tiempo falla el sistema, pésimo servicio",not_applicable
225,"El app no siempre permite iniciar sesión, últimamente se crean bucles para iniciar sesión. Me he quedado esperando para poder pagar y he terminado usando mi efectivo.",authenticity
226,HASTA LAS HUEVAS!,not_applicable
227,"últimamente al realizar un plim o transferencia no aparece la clave dinámica, por lo tanto no hay forma de realizar una operación desde el telf.",authenticity
228,Para actualizar la clave es un problema,authenticity
229,Se cuelga,not_applicable
230,reinstale la app y la función de cámara automática no funciona a pesar de no moverme y estar bien iluminado. el sensor de huellas digitales no reconoce mi huella y no encuentro la opción para reingresar mis huellas dactilar,authenticity
231,"está aplicación deja mucho que desear , no funciona correctamente",not_applicable
232,"Está app deja mucho que desear ,no me sirve para plinear,ni hacer transferencias , pide clave dinámica que demora siglos en llegar y no puedo hacer más que ir a un agente y realizar mis pagos 😡",authenticity
233,no es posible que siempre que tenga que realizar algún pago importante o transacción siempre falle es una estupidez de app,not_applicable
234,Para pagar con plin tengo que abrir la aplicación desde que salgo de casa :),not_applicable
235,no se xq me blokean al querer comprar criptos,authenticity
236,"pésimo servicio, app terrible",not_applicable
237,no me brindan la clave dinámica para generar mis pagos,authenticity
238,llega el código de verificación después que se agota el tiempo de uso no se puede usar,authenticity
239,"muy lenta,, horrible aplicación, ni para Plin, ni tranferencia, nunca llega clave, desespera,",authenticity
240,Esta super lenta la aplicación,not_applicable
241,"Desastre de app, lo peor",not_applicable
242,"La app presenta fallas ya no se logra visualizar los movimientos de la tarjeta, la pantalla no se desliza para ver los movimientos. arreglen esos inconvenientes por favor.",accountability
243,no es tan efectivo,not_applicable
244,No me llega los créditos extracash,not_applicable
245,se corta constantemente,not_applicable
246,el plin funciona cuando se le da la gana me eh quedado con problemas muchas veces porque no podía pagar una pena lo peor nunca le dan solución pura perdida tiempo,not_applicable
247,cuando quiero plinear la pantalla demora y se me congela toda la pantalla,not_applicable
248,cuando inicio trabajaba bien ahora cada actualización simplemente dificulta las transacciones y esa clave dinámica es mejor cambiarse de banco a seguir lidiando con un sistema tan lento,authenticity
249,"que pasa con la app interbank, no carga el código para poder plinear o transferir, ya lleva mucho tiempo con la fallaaaa!!!",authenticity
250,la verdad es una pésima app,not_applicable
251,muy mala,not_applicable
252,"La app siempre tiene fallas con el plin , pide una clave dinámica que demora mucho en llegar",authenticity
253,problemas con su clave dinámica demora mucho en aparecer y cuando llega ya caducó,authenticity
254,"no sirve todo el tiempo está caída la plataforma, que mal banco, que mala aplicación aparte, que me quitaron dinero y no me devolvieron y sabes que es lo peor que no hay ni un solo registro, si no van a ofrecer una buena aplicación cierren el aplicativo y ya, y de paso cuando uno quiere hacer un pago no puede por la plataforma o aplicación está caída",integrity
255,"es horrible este aplicativo, súper lento y se cae a cada rato",not_applicable
256,Lástima que no puedan solucionar los problemas técnicos con la interfaz del Plin.,not_applicable
257,de repente dejó de funcionar 🤔 😕,not_applicable
258,"si pudiera le doy en negativos. trabajar con este bando ya es complicado, su aplicativo no es intuitivo, no me gusta y lo considero una total perdida de tiempo hace dias abri una cuenta y me dice que la cue ta no existe. olvidare la idea de trbajar con este banco. no me agrada. prefiero trabajar con una caja",authenticity
259,Es una aplicación muy lenta y tiene muchas actualizaciones,not_applicable
260,"muy lenta, muchos pasos",not_applicable
261,si pudiera utilizar el yape no estuviera renegando con esta aplicación de interbank que sinceramente es una porquería en muchas ocasiones he querido plinear por una urgencia y salía que estaba en mantenimiento este aplicativo para el mantenimiento nomás,not_applicable
262,estimados amigos de interbank soy nuevo en su banco y veo cosas creativos muy pobre me gustaría que renueve siempre su aplicativo pero nunca me defrauda seguir quedándome siempre en su banco,not_applicable
263,hasta ahora no le reembolsan el dinero que me descontaron hace una semana 🤬🤬🤬🤬😡😡😡😡,integrity
264,se cae el sistema muy seguido,not_applicable
265,"la app está lejos de ser un todo en uno, al menos cumple su función de enviar dinero, pero las otras funciones de beneficios una lágrima. la integraron supuestamente con los beneficios de cuenta sueldo y ahora no hay ningún beneficio.",not_applicable
266,"es un desastre cuando uno quiere realizar un pago no se puede, deberian mejorarla , me estreza cada vez que tengo que pagar",not_applicable
267,está funcionando demasiado mal tardan mucho en enviar la clave dinámica,authenticity
268,era buena la app hasta que restringieron el acceso por protocolo de seguridad dice el banco y me malograron pagar con plin ya que tuve que pagar en efectivo y dice que cada vez que quiero pagar con plin me pide foto de verificar si soy yo osea se juegan con un usuario antiguo ya no hay respeto y peor con la App de interbank tanto asi que me desafilie el plin,authenticity
269,"pésimo, muchas veces no se pueden realizar operaciones como ayer que quise comprar pasajes, llamé pero su atención pésima",not_applicable
270,No me llega la clave dinámica,authenticity
271,Cobran de más,not_applicable
