id,comentario,Clasificacion_ISO_25010
20,Buena pero se cierra y no deja realizar plin.,not_applicable
21,todo bien,not_applicable
22,"una porquería el aplicativo, no siquiera deja pagar por ese medio.",not_applicable
23,me parece mal que solo para planear tenga un límite de 2000 soles en cambio BCP de la misma aplicación puedes yapear con montos fuertes,not_applicable
24,"porque mienten al ofrecer cuenta digital si en realidad es tarjeta 💳, son unos mentirosos pensé que podía crear cuenta digital desde la app y no usar tarjeta ni ir a tus centros par obtener según como dicen pero lamentablemente piden que yo me acerque a centros de BBVA, que no puedo ir debido que no estoy en la ciudad bueno me podrían decir cómo puedo eliminar mi cuenta digital que creé hoy y que no quiero usar nunca más porfavor pueden decirme como elimino sin ir a centros de BBVA",not_applicable
25,mucho demora en abrir con la que actualizaron,not_applicable
26,está app no a sido la mejor desde que la uso y ahora con la nueva actualización está aún peor.!! 😤,not_applicable
27,"pésima app no me permite afiliarme, ni activar el token siempre sale ""token software no activado"", no me permite hacer la activación del token de dos pasos ni por cajero",authenticity
28,Pesima aplicacion.. Muy mala..,not_applicable
29,"Muy pésimo no funciona token digital, y no funciona el plin pésimo app",authenticity
30,es muy lenta a comparación de otras apps,not_applicable
31,"Pésimo, tengo que estar instalando y desintalado el APP y siempre se cuelga o demora en cargar. Por favor mejorar el servicio",not_applicable
32,no he podido en todo el día realizar ninguna operación. automáticamente se cierra,not_applicable
33,bien,not_applicable
34,"interfaz complicada, soy nuevo pero es cuestión de acostumbrarse.",not_applicable
35,no puedo ver mis cuentas muy,not_applicable
36,bien,not_applicable
37,me rechaza la configuración de mis compras por internet aduciendo que debo de usar el ccv dinámico y no me dice como,accountability
38,"lamento haber sacado mi cuenta sueldo en éste banco BBVA, ya medio año y no me dan el beneficio del ADELANTO DE SUELDO, que otros bancos dan después de los 60 dias. ojo, éstoy 100% Verde en el sistema. septiembre mis vacaciones y me voy a otro banco.",not_applicable
39,LA PEOR APLICACIÓN NO ABRE EL PLIM.,not_applicable
40,"El token solo permanece activo 2 semanas máximo, hay que volver a activar siempre...",authenticity
41,"Voy a volver al BCP. Probé esta app 2 meses y es lenta. Me a hecho pasar vergüenza porque se va el servicio y además tarda días en actualizar mis gastos y no muestra con detalles claros en qué gasto mi dinero así como los ingresos. Para una persona como yo que me gusta ordenar mis gastos, no me está sumando. Incluso aveces no funcionaba el plin y se mandĺ 2 veces. No la recomiendo.",integrity
42,"pésimo servicio, cuando realice un pago y no se verificó, revisé mis movimientos para mostrarle a la persona y no aparecen nada, pésimo, los movimientos aparecen después de 4 días",non_repudiation
43,Se cuelga demora un montón en ingresar al aplicativo.,not_applicable
44,"no actualicen esta app, al parecer es un engaño, pide actualizar el telefono y eso trae virus",resistance
45,"Una total bazofia en lo que respecta a las transferencias definitivamente una de las peores si no la peor de todos y además los tiempos de espera se hacen eternos Un pésimo y agobiante servicio. Quería realizar una transferencia y ahora tengo menos dinero sin saber el motivo Y la transferencia nunca se realizó, osea que rayos? ¿Así tratan a sus usuarios o simplemente no les alcanzan los sesos para leer las reseñas negativas? Devuelvanme el dinero no habido o simplemente manden a revisión.......",integrity
46,me parece muy genial me encanta los cambios nuevos que a tenido la aplicación,not_applicable
47,mal aplicativo se cuelga se queda cargando y no avanza,not_applicable
48,"A pesar de tener mis datos activados y estar al aire libre, ya son varias las veces donde quedo mal parado por la lentitud del aplicativo o porque presenta un ""error"" durante la transacción. En algunas oportunidades he usado la tarjeta, lo que me ha salvado de esas situaciones, pero ¿si no tuviera efectivo y el app empezara a fallar al querer pagar a un taxista?, por ejemplo. Aún no me ha pasado, pero es mi mayor temor.",not_applicable
49,"Bajo la calificación xq ya más de tres meses atrás no se puede acceder al app x segunda vez en el dia, hay que reiniciarla para poder acceder nuevamente, cuando van a solucionar este problema?",authenticity
50,mucho demora en abrir en la actualización de Julio 2025,not_applicable
51,Está teniendo fallas no me deja plinear arreglen ese detalle por favor,not_applicable
52,"Le doy una porque sino no pudiera opinar, pero es malísima, la anterior versión era eficiente y amigable. Al parecer el criterio del banco es mantener desinformado al cliente de tal forma q no pueda estar alerta a sus movimientos, pagos, estado de cuenta, entre otros., obviamente esto genera atrazos en pago de deudas o sobrepasarse de crédito en lo relacionado a quienes poseen tarjeta de crédito. Estoy retirando mi dinero y a otro banco.",accountability
53,"Pésimo, se reinicia, no permite Plin ni transferencia",not_applicable
54,"pésima actualización no funciona se cuelga un aplicativo de porquería no me deja acceder a mi cuenta, me tiene sin efectuar operaciónes todo este fin de semana y por teléfono no tiene soporte, yo no mandé a qué actualicen ese AP de porquería",authenticity
55,"La actualización me está pidiendo una tercera activación de token, hasta cuándo estará así? definitivamente está pésima está nueva versión.",authenticity
56,"Con la nueva actualización tienes que estar activando el token prácticamente todos los días, de mal en peor.",authenticity
57,está fallando mucho,not_applicable
58,"muy bueno la app fácil de usar para realizar cualquier operación,para q sea más excelente sería bueno q figura ya las opciones para seleccionar cada uno con sus nombres.",not_applicable
59,muy buena,not_applicable
60,"Soy cliente BBVA de hace muchos años, pero desde la última actualización del App, está muy lenta, no ingresa, se queda validando credenciales y nunca ingresa, malísima la actualización!",authenticity
61,"no permite hacer ninguna transferencia, se cierra sesión automáticamente",not_applicable
62,"se sale el APP ANTES DE REALIZAR YAPE O PLIM, Y PAGOS DE SERVICIO",not_applicable
63,no puedo activar mi huella digital. pide clave siempre,authenticity
64,"La actualización es pésima, se me desactiva el token constantemente, se cuelga se demora a aperturar. Pq no hacen algo por mejorarla?? Sin duda el mal necesario",authenticity
65,"ne gusta la app,pero demasiado lento aveces no entra rápido caundo necesito hacer un pago o una transferencia,es muy lenta eso molesta,mas cuando es urgente,muy l3neto al entrar y caundoe equivoco en la contraseña ahi si al toque sale que puse emal ero para entrar nada,pésimo arreglen eso por favor acceso en emergencias no es de ayuda.",not_applicable
66,demora demasiado para poder ingresar a la aplicación,not_applicable
67,"Está pésima la app , se cuelga después de una operación y no puedo volver, cada actualización es peor.",not_applicable
68,"Malísima esta aplicación, cuando más lo necesito para realizar una transferencia sale error!",not_applicable
69,"la opción de PLIN debería de ser un aplicativo a parte para que sea mas rápido y óptimo al momento de usarlo, es muy lento actualmente hacer cualquier pago a través de Plin.",not_applicable
70,"Mejoren el app, es muy compleja y se demora demasiado para hacer cualquier operación. La app del bbp es mucho mejor y ni que hablar de yape. para hacer un plim, demasiados pasos. No puedo guardar pagos frecuentes, porque se me cuelga toda el app, un fastidio.",not_applicable
71,"pésimo su aplicación, no deja entrar para revisar ni pagar",not_applicable
72,"en las ultimas semanas ha estado fallando mucho, se queda cargando a la hora de seleccionar el contacto para hacer plin y tenía que reiniciar para que funcione porque no terminaba de cargar, pero desde ayer ya no deja plinear ni aunque se reinicie, estoy pensando seriamente en cambiar de banco porque en ninguna de mis cuentas puedo hacer operaciones, Scotiabank también ofrece plin así que creo que iré con ellos, es una pena tantos años con BBVA y ahora su eficiencia ha decaído mucho",not_applicable
73,"desde w se actualizó es el peor app de todos los bancos... pésimo, tengo q estar activando tokin digital para poder transferir. solo toca cambiar de banco",authenticity
74,No abre la aplicación luego de haberse actualizado,not_applicable
75,por favor... para cuándo cambian está porqu3ria!!!,not_applicable
76,Después de la última actualización se ha desactivado el ingreso a través de biometría y a pesar de intentar activarla simplemente no surte efecto. Por favor solucionen el inconveniente ya que es más cómodo para el usuario acceder de forma rápida y realizar sus transacciones.,not_applicable
77,Una pésima app. Ni que decir sus otros canales de atención. Ha decaído el banco en tegonolgia este aplicativo es nada amigable. No se puede ingresar tengo horas y horas sin acceso. Mejor usar el banco pichincha.,authenticity
78,"bueno, pero hay que practicar",not_applicable
79,muy complicado,not_applicable
80,pésimas actualizaciones y peor el color horrible y no te dan puntos por pagos de servicios,not_applicable
81,"Deben arreglar la aplicación, uno ingresa bien al inicio, pero al querer volver a ingresar, se cuelga y hay que reiniciar el teléfono para que se pueda ingresar a la aplicación.",not_applicable
82,"no puedo vincular mi tarjeta con el aplicativo, pesimo servicio",authenticity
83,despues de varios meses aun no puede realizar operaciones de plin...GRACIAS,not_applicable
84,"nada funcional, los comprobantes no están disponibles",non_repudiation
85,aplicacion falla,not_applicable
86,me han cargado a mi cuenta pagos que no realicé de bisflug agradecería la devolución de ese dinero.,integrity
87,El aplicativo se reinicia solo y no se puede activar el token digital,authenticity
88,"no funciona la nueva actualización de la app en mi celular Google pixel 8 pro. apenas puedo entrar a mi cuenta, no se puede navegar, no funciona Plin, la pantalla está cortada, básicamente no se puede hacer nada.",not_applicable
89,no puedo ingresar a banca móvil,not_applicable
90,"a veces he visto problemas, de su app se que si invierten más generaría más claridad.",not_applicable
91,mal-digo esta app me deja botado en la calle no entra tengo que ingresar varias veces una tras otra para pagar con el maldito plin es una porqueria total no se con q fin hacen estas actualizaciones me an robado el celular por no poder entrar para pagar un pasaje y me bajaron del carro en una zona peligrosa cambiare de banco definitivamente no se le puede poner menos a esta porqueria,not_applicable
92,muy pocas agencias. y en los conos deben abrir mas porque hay demasiada colas,not_applicable
93,el lector de huella está fatal,authenticity
94,no realiza buena evaluacion de riesgos,resistance
95,"no pueden colocar un espacio para indicar el concepto del gasto, así como en Yape. Ayudaría muchísimo. considerenlo!!!!",not_applicable
96,"falta poner descripcion, seria bueno implementar para llevar mejor control personal",not_applicable
97,"problemas al ingresar a la aplicación, y no es por mala señal, el tiempo de espera es demaciado largo, la última vez tube que esperar 33 minutos para ingresar a la aplicación, mejoren ese punto por favor, me causa trastornos en las operaciones que quiero realizar...",authenticity
98,que fue acá de bajar el app y ah cambiado,not_applicable
99,Todo mal no se puede ingresar se cuelga el sistema... De verdad es un desastre,not_applicable
100,no me deja entrar a la aplicación y mucho menos retirar mi dinero,not_applicable
101,"Deberían de seguir modernizado la app y también la página web. BCP e Interbank les saca muchísima ventaja ante la accesibilidad y la imagen, sus aplicaciones y páginas webs son más fáciles de entender y tienen mejor apariencia.",not_applicable
102,"Cambie de teléfono y ahora no puedo ocultar saldos con mano o cámara, no ingresa a la aplicación hasta que se reinicia, malisimo",confidentiality
103,plin,not_applicable
104,actualice la app hoy y se reinicia a cada rato,not_applicable
105,"Pésimo, no me deja entrar al App, tengo que reiniciar mi celular, muchos pasos para llegar a plinear",not_applicable
106,"no funciona , como es posible que un aplicativo de banco no funcione, todo el tiempo se queda cargando y no puedo pagar mis consumos con el plin , que también debería ser un aplicativo aparte",not_applicable
107,"Tengo problemas para ingresar a la aplicacion, y ahora no puedo activar mi token digital ni con la tarjeta ni mandado fotos de mi DNI una porquería de aplicación, por eso Interbank es mejor",authenticity
108,pésima aplicación .. no se puede ingresar,not_applicable
109,Es un app pésima me pide que active el toquen digital lo activo y se cuelga y no puedo usar Plin porque pide toquen digital,authenticity
110,"No me deja iniciar sesión, dice error!!🙂🙂",not_applicable
111,"el peor de todos los aplicativos de banco, siempre se cuelga, necesitas pagar algo y de pronto ya no te permite nada, el saldo siempre visible y todos a tu alrededor lo pueden ver, la distribución del menú es insoportable, no tengo NADA BUENO que decir de este aplicativo. por culpa de esta app creo que voy a cambiar de banco. MALÍSIMO MALÍSIMO MALÍSIMO",confidentiality
112,una aplicación muy pésima desde la actualización y muy pésimo muy lenta no activa no Token no sirve prácticamente para nada el peor aplicativo de mi vida durante años fui fiel a BBVA pero ahora me cambio no puedo hacer transferencia nada prácticamente no se puede trabajar gracias,authenticity
113,"estoy teniendo muchos problemas con el aplicativo, super lento, no se puede hacer transferencias y no puedo activar la opción de Plim",authenticity
114,"No puedo activar mi huella, cambiar contraseña, ni activar Plin, tengo días intentándolo y siempre sale un error que dice que lo intente luego, una desgracia.",authenticity
115,"una mejor optimización y más fluidez, con tiempos de carga molestos",not_applicable
116,lenta,not_applicable
117,"Muy pésima, no me muestra las opciones más básicas, como la descarga de EECC, es muy lenta, confunde su interfaz, etc. Gracias",not_applicable
118,"pésimo, me cobraron por error 500 soles de multa q ni figuraba en mi estado de cuenta, simplemente no cuadraba porq el monto final era mayor y quise cancelar mi tarjeta y no quisieron, me derivaban de área en área supueatamente para pasarme al área de cancelación pero el área q me contestaba no era de cancelación, enormes transfieren su llamada a cualquier área? para q finalmente me corten la llamada, no lo recomiendo!",integrity
119,por q se ISO así la app desde q lo actualice no puedo ingresar a mi app,not_applicable
120,Ayuda con qlq nueva actualización no me permite activar mi token,authenticity
121,se ingresa y se queda cargando.,not_applicable
122,Es un porquería la actualización no ouedo ingresar ya días,not_applicable
123,Buen día. con la última actualización de julio 2025 mi historial de movimientos sale solo hasta el 2024. Lo de este año se borró. Nada de lo hice este año y sigo haciendo figura. Favor reparar eso. Gracias.,accountability
124,"la app no funciona, se tiene que reiniciar el celular para su funcionamiento.",not_applicable
125,pésima app,not_applicable
126,"pesado. muchas mensajes publicitarios, devora datos.",not_applicable
127,sigue sin funcionar,not_applicable
128,últimamente pésimo,not_applicable
129,está horrible totalmente lento y no puedo transferir a otros bancos antes estaba mejor arruinaron con esta nueva actualización,not_applicable
130,"Pésima aplicación cuando necesito ingresar, se queda colgada en la pantalla de carga",not_applicable
131,"Pésimo, llevo días sin poder hacer transferencias o Plim, la aplicación no carga, se cuelga y se cierra.",not_applicable
132,pésimo con las actualizaciones,not_applicable
133,me parece útil pero cuando uno gasta y quiere ver su monto total de lo que uno tiene lamentablemente hay que buscarlo por que el monto de lo cual uno tenía antes sigue apareciendo aunque ya se retiró de la cuenta,integrity
134,"Ya es la 2da vez que se desconfigura y me pide activar mi token. No sé pasen pues, encima su activación por DNI y reconocimiento fácil es una porquería, uno tiene que perder su tiempo yendo a un banco.",authenticity
135,bien,not_applicable
136,desde que actualice al app hace unos días no. me permite transferir me salio activar el token lo ise y a cada rato lo mismo pésimo servicio 😡,authenticity
137,cuando uso Plin para yape .el yapeo se asu doble que arreglen eso porfavor gracias,integrity
138,"muy mala, constantemente debo estar activando el token digital y para colmo esa acción no se puede realizar con la opción de tomar foto, obligatorio acercarse a un cajero. y apresar que ya lo llevo haciendo dos veces continúa con esto.",authenticity
139,"Ya van 2 veces que me pide activar la clave token digital a pesar de que ya lo hice. Muy mal enserio, me falla en los momentos que mas lo requiero",authenticity
140,le falta mucha actualización hace tiene mucha falla,not_applicable
141,la App más basura que han podido crear si pudiera darle-10 le daría,not_applicable
142,"app buena en funcionalidad pero en disponibilidad..nada, estoy hace más de una semana q no puedo ingresar, y es una situación reincidente con muchos usuarios sin solución pronta",not_applicable
143,Acabo de sacar mi tarjeta cuenta digital y no me permite instalarla es un caos e reinstalado la aplicación y nada como voy a inscribirme si solo es mediante el QR de la tarjeta,authenticity
144,no deja transferir a cuotas...hasta que pasen las horas y no deja mas. pèsimo.,not_applicable
145,voy 4 veces activando mi token con esta actualización está pésima entro y de la nada activa tu token que pésima aplicación almenos más antes se mantenía el token.,authenticity
146,DESDE LA ÚLTIMA ACTUALIZACIÓN NO SE PUEDE NGRESAR ALA APP A CADA RATO SE DESACTIVA EL TOKEN DIGITAL NO ESCANEA NFC 👎🏼👎🏼👎🏼PESIMO,authenticity
147,"Me pide a cada que entro a la app que active mi token cuando ya lo activó , me vuele a pedir que lo active. La nueva actualización está pésimo.",authenticity
148,"pésima su aplicación, creen que diario tengo que estar activando el token?, dejaré de trabajar con este banco porque nada se puede hacer",authenticity
149,"Es una horrible y pésima experiencia utilizar esta app cuando se actualiza. Después de docenas de intentos pude ingresar, y con esta última actualización no puedo hacerlo.",not_applicable
150,Otra ves con problemas había mejorado pero hoy con esta actualizada que le han dado esta fatal ni se puede hacer a yape por q ? encima está lenta un año para cargar q pesar que feooo,not_applicable
151,"No funciona el táctil como visualizar la cuentas tranfercias, están mal programados necesita actualización",not_applicable
152,"Mi tarjeta no tiene datos impresos y ni siquiera puedo afiliarme a banca por internet, porque solo llego a completar el DNI y ya no continua",authenticity
153,"falla de actualización, borro mi token digital y no puede activarlo por nfc tarjeta.",authenticity
154,"Buenas por favor no me permite realizar plineos, me dice que la otra persona debe estará afiliada a plin, esto no me ocurria en la version anterior favor de ayudarme con este problema rápido.",not_applicable
155,pésima app!!,not_applicable
156,a cada rato pide actualizar token digital y es muy molesto,authenticity
157,muy lento sistema,not_applicable
158,se demora en cargar el aplicativo y tengo que estar reiniciando mi equipo celular a cada momento,not_applicable
159,"horrible estos días me bota de la app cuando terminó operaciones, encima llamo a banca x teléfono y me da como incorrecta mi clave de años. Me han dicho que vaya a la banca presencial, pero no he tenido tiempo, desinstalé la app...para probar si mejora, llevo tres días así...desee me suerte.",authenticity
160,Sigue una porquería esta app desde que la actualice no puedo plinear y llamo a atención al cliente y no solucionan nada,not_applicable
161,"pésimo el sistema, no carga para entrar a tu cuenta y del tokken que decir",authenticity
162,"la peor app de banco que he tenido, el chat con el asesor se cierra solo aún escribiendo, te dicen quieres retomar la comunicación y te mandan con cualquiera, para las personas que nos encontramos en el extranjero es imposible activar el token, definitivamente me largo del BBVA, la solución de la asesora fué REGRESE A PERÚ POR QUE LA APP NO LO PERMITE, tanta tecnología y no pueden diseñar una validación que ayude y no que frustre a las personas que nos encontramos fuera del país, es increíble",authenticity
163,que aplicación más fea que tiene este banco,not_applicable
164,arreglen su triste app que no sirve no para abrir,not_applicable
165,"Muy buenas sus funcionalidades y su seguridad también, lo único malo es que para acceder al Plin y hacer operaciones del Plin es muy demorado.",not_applicable
166,sin dudas la peor aplicación q existe se conecta cuando quiere se cuelga es una porquería!!!,not_applicable
167,Pesimo,not_applicable
168,q feo color ke pusieron al app.muy kabrin. aparte ahora demora en abrir,not_applicable
169,deben hacer la app más intuitiva y más atractivo,not_applicable
170,"pense que era el único, pero el token falla a cada momento pidiendo tus datos a cada momento arreglen eso",authenticity
171,pésimo se cuelga a cada rato no puedo ingresar par hacer mis transferencias,not_applicable
172,bueno,not_applicable
173,Hacer más ligera la aplicación. Más simple. Para poder usarlo con mayor facilidad.,not_applicable
174,"No puedo ingresar a mi app, esta actualización es pésimo.",not_applicable
175,No son empaticos los del BBVA,not_applicable
176,"Desde la última actualización se demora demasiado para ingresar, no carga, tengo que reiniciar mi celular, para poder ingresar, pésimo 😕",not_applicable
177,Ingrese mi contraseña bien y bloqueo mi acceso. Justo cuando necesitaba ver algo importante y no tengo el plástico a la mano.,authenticity
178,Señores por favor ayuden a solucionar el problema no se puede ingresar,not_applicable
179,Es una porquería esta aplicación,not_applicable
180,un asco para retirar 400 tengo que pagar un seguro de 370 soles la validacion una mrd siempre me dice que el de la foto no soy yo o no es mi dni en el banco también o no soy en el dni o no soy el que va a sacar la plata son unos delincuentes,authenticity
181,nunca funciona esta basura,not_applicable
182,"horrible experiencia, a veces tengo que reiniciar mi celular para que funcionen las transferencias o pagos con plin.",not_applicable
183,"estoy teniendo inconvenientes de transferencias con esta nueva actualización, arreglen este problema...",not_applicable
184,muy bueno,not_applicable
185,"Cómo 10 veces hago lo que pide para activar Token, termina diciendo ""Validaremos con una segunda firma"" y vuelve al inicio. Que pésima aplicación y sobre todo obligatoria la cual si van hacer eso deben al menos tener una aplicación sin fallas, ya que por Banca internet no haces nada sino activas el token en la app.",authenticity
186,"El nuevo diseño de la app está bien elegante, han mejorado muchas cosas pero solo falta algo muy importante. Agregar el concepto cada que se realiza un plin si pusieran eso se merecían sus 5 estrellas. Saludos!",not_applicable
187,La última actualización ha hecho que nada en la app funcione.,not_applicable
188,ok,not_applicable
189,no me deja entrar a mí cuenta la nueva actualización,not_applicable
190,"no actualiza estoy que plineo doble desde el día de ayer, no actualiza las retenciones , pésima app",integrity
191,deseo para el recibo de luz y no puedo,not_applicable
192,PORFAVOR NECESITO AFILIARME Y NO PUEDO NECESITO VER MI SALDO EN MI TARJETA 🙂,not_applicable
193,Le hace falta la opción prepagos en préstamos personales.,not_applicable
194,si tiene la oportunidad de descargar está aplicación no lo hagan es una mrd y todas sus políticas,not_applicable
195,"cambiare la puntuacion cuamdo mejore la app,me quedo en la eterna espera del token digital y de ahi no avanza",authenticity
196,es muy bueno,not_applicable
197,"Falla constantemente, los movimientos no se pueden visualizar, no abre la app, no carga, aparecen movimientos que no se han realizado. Muy mal con ese banco.",integrity
198,"Pésimo! Quise actualizar, dice instalada y no abre🤷 y ahora que requiero hacer pagos, no puedo.",not_applicable
199,"Horrible su app, horas en estar activa y hago un yape cuando ya carga, dice que no se ha procesado pero igual sale que me han retenido el dinero y ni siquiera llega el correo de confirmación, no hay manera de comprobar el pago que acabo de hacer. Lo peor su servicio.",non_repudiation
200,Aplicativo necesita mejorar,not_applicable
201,hay dificultades para ingresar.,not_applicable
202,"Recientemente hay muchos problemas de logueo, no se puede ingresar a la cuenta en momentos urgentes.",not_applicable
203,Pésimo no se puede entrar al aplicativo tampoco se puede usar plin,not_applicable
204,Se cuelga todos los días,not_applicable
205,"porfavor arreglen los problemas que tiene el aplicativo, no está funcionando bien",not_applicable
206,"La última actualización es pésima demora en cargar o simplemente no ingresa a la cuenta, deberían independizar plin del BBVA como lo hace el BCP",not_applicable
207,"se cuelga demasiado, muchos pasos para poder ingresar. tienen que mejorar mucho esta app",not_applicable
208,"sinceramente cada vez peor el servicio. cuando más se le necesita, en mantenimiento, en mantenimiento. sinceramente le pongo cero, de las peores app's de banca móvil.",not_applicable
209,"Pésimo servicio, últimamente se cuelga y demora en cargar.",not_applicable
210,para fallando,not_applicable
211,Muy chevere pero se cae a cada rato sin mencionar que es lento.,not_applicable
212,No me permite ingresar a la app con mis credenciales e intentado por 3 dias seguidos 🤦‍♀️.,not_applicable
213,"app demasiado lenta, demasiados errores, el plin no funciona, se cae la aplicacion muy seguido, y se tiene que esperar un largo tiempo.",not_applicable
214,"hola, Buenos días estoy tratando de plinear o yapear pero me sale error, hasta cuándo será así está app que mala experiencia",not_applicable
215,"Cada día peor esta aplicación, te pide token a cada rato, es super molesto estar ingresando a activar con dni y foto. Además que se cuelga en plena transferencia, ni que decir q ahora te descuentan cada 3 pagos o retiros. BASURA DE APP REALMENTE",authenticity
216,"pésima, una basura está aplicación...para llorar",not_applicable
217,mal muchas fallas no me deja ingresar y más,not_applicable
218,pésimo el aplicativo no pasa nada muy lento se descuelga,not_applicable
219,"Luego de usarla y ""cerrarla"", tengo que ir a aplicaciones y forzar el cierre de la app porque de lo contrario si intento volver a ingresar se queda congelada. Muchas veces hay problemas para entrar en la aplicación. Bastante mediocre.",not_applicable
220,"No puedo ingresar a la app en reiteradas ocasiones, esto es el un desastre, por favor mejoren",not_applicable
221,"otra vez no permite ingresar al aplicativo y son dos veces esta semana que presenta este error, uno ya no puede disponer de su dinero de manera inmediata a traves de plin!! deberian separar el plin del aplicativo igual como es con el bcp",not_applicable
222,hoy 17/7/25 no puedo entrar a la app aparece error,not_applicable
223,se cae cada rato.,not_applicable
224,muy mal no deja ingresar después de la actualización.,not_applicable
225,"07/2025: se ha caido la app no permite iniciar sesion para hacer operaciones, llamo a asistencia telefonica del banco y la contestadora automaticamente me dice que no hay sistema y que haga mis operaciones en otro momento. nadie contesta esto tiene varios dias, no recomiendo el uso de esta app",not_applicable
226,una porquería de app se cuelga se cierra no deja enviar depósitos a contactos y las actualizaciones empeoraron todo pensando muy en serio en cambiarme de banca por culpa de una app que en vez de simplificar todo retrasa las operaciones,not_applicable
227,buena app,not_applicable
228,no es seguro 🔐 y encima te cobra mantenimiento una porquería total,not_applicable
229,Ya apliquen la nueva interfaz que existe en otros países. Ya esta se siente obsoleta,not_applicable
230,"al inicio funcionaba bien pero ahora tengo que activar el token diario, no se cual sea el motivo pero es incomodo",authenticity
231,esta horrible la aplicación no se puede plinear ni nada,not_applicable
232,buena,not_applicable
233,"UNA PORQUERÍA, NO PUEDO ACEDER A TOQUEN NI PLIN,PORQUERIA DE APLICACION",authenticity
234,"La aplicación siempre se cuelga o falla desde el día uno que me la instalé. Me pide que active mi token digital a cada rato. Y cusndo lo quiero activar tengo que hacer como 5 intentos porque antes que procese se cierra la app. Pésimo, igual al momento de usar el Plin.",authenticity
235,No me deja afiliar mi cuenta a pesar de introducir los datos que me solicita,authenticity
236,Una basofia la apo,not_applicable
237,"Pésima, está la aplicación, se satura a cada rato.. estoy intentando plinear varios días y no reconoce los contactos se queda en blanco... y nadie da solución, otros días eh tenido que reiniciar el teléfono para poder ingresar...",not_applicable
238,Una porquería sistema arcaico e ineficiente,not_applicable
239,"La peor aplicación y el peor banco. Siempre para caída la app, cuando funciona se duplican las transacciones, cuando quieres realizar un PLIN sale error servicio no disponible inténtalo luego. Quieres realizar transferencias a las 10 pm no puedes porque esta en mantenimiento, que estupidez de banco.",integrity
240,no debe cobrar mantenimiento,not_applicable
241,Sería excelente si no se cayera plin,not_applicable
242,"naa que mal aplicativo, no deja ni afiliarse.",authenticity
243,"Mejoren el tema de ""AGREGAR SERVICIO A PAGAR"" por favor, q se guarde el # de suministro del cliente como sucede en BCP al pagar luz, agua, etc, En app BBVA solo queda grabada la búsqueda de la entidad, luego tengo que buscar mi factura fisica y poner mi # de suministro, y en BCP no es asi, alli pagas un servicio presionas ""GUARDAR EN FAVORITOS"" y se graba la entidad y tu número de suministro, que pasaría si no se mi # de suministro? o si no lo tengo a la mano? por favor facilitenos las cosas.",not_applicable
