id,comentario,etiqueta
1127,"Cada vez que abro la aplicación se cierra instantáneamente, mejor dicho no se puede abrir, lo he reinstalado varias veces y reiniciado mi teléfono y sigue igual, eso que uso un equipo actual, un sansung galaxy a52. Por favor solucionen cuánto antes este error, no puedo usar mi banca hace semanas, crei que era un problema con mi equipo pero veo que le pasa a muchos.",not_applicable
1128,"Casi nunca funciona,por lo cual me genera problemas para cumplir mis fechas de pago. App poca fiable.",not_applicable
1129,"Hasta cuándo no pondrán la opción para entrar a la app con huella digital, hasta en yape tienen y aquí hay que seguir poniendo la clave manual",authenticity
1130,"Esta actualización de la APP, instalación e reinstalación NO FUNCIONA, encima me deshabilito el TOKEN DIGITAL, no puedo hacer nada ni en el Windows. Ya llame varias veces e indican que no es problema de mi Celular Nokia 1, que está considerado y tiene Android 10. Pongo el nro de tarjeta y no pasa de allí y parece que estuvieran los botones sobremontados, solo veo el botón Continuar. Es la APP que anda mal en lógica y formato. REGRESEN LA ANTERIOR APP hasta que lo solucionen. BCP pura agencia",authenticity
1131,no me deja abrir el aplicativo. abro y se cierra y me sale que tiene problemas el aplicativo y ya llevó casi un mes con ese mismo problema...,not_applicable
1132,Señores BCP no funciona su aplicación. Tengo que hacer pagos urgente y su adefesio no funciona. Y todavía piden opiniones. Tanto dinero tienen y nunca mejoran una simple aplicación.,not_applicable
1133,"Quiero abrir la aplicación en mi celular y nada ya lo intente varias veces y simplemente no me permite, ya reinicie mi celular varias veces, he desinstalado la aplicación, he borrado los caches y simplemente la aplicación no quiere abrir en mi celular. Días anteriores estaba funcionando bien hasta que se suscitó este problema señores de Bcp ayudaaaa que puedo hacer",not_applicable
1134,Llevo días intentado crear la clave de 6 dígitos y siempre me sale error. Pésima app. Debería ser más sencillo crear L clave de 6 dígitos!,authenticity
1135,"La aplicacion no funciona, me obligan a actualizar, he intentado y nada, se queda colgado y dice pendiente, pendiente de que? Asi tarda y no ejecuta nada. Lo mismo sucede con Yape una completa desgracia. Por favor respondan, por que cuando intento actulizar se queda en pendiente?????????????",not_applicable
1136,"No pude avanzar a usar la app, mientras te envía la clave al e-mail, cierra la sesión. Cuando intentas nuevamente, te dice que hay sesión abierta y no puedes. Reinicias el teléfono y la misma historia. En fin, 40 minutos de mi vida desperdiciados para poder consultar un saldo desde mi móvil. De verdad, me sentí en los '90",authenticity
1137,"Es un desastre su aplicación tengo que actualizarlo cada dos días por que si no, no funciona!! Y ahora que lo actualizo no me permite hacer una transferencis Y acabo de hacer una transferencia 3 veces por q me salia error, y después de media hora resulta que las 3 transferencias se sumaron, es una mrd esta app",integrity
1138,"El App del BCP no funciona, desinstale e instale según indicaciones. No me llamo la ejecutiva de banca móvil para actualizar el App.",not_applicable
1139,"Hasta hace poco la aplicación funcionaba muy bien, pero últimamente no se que pasa que la aplicación no levanta, por más que intento no abre, solo muestra la pantalla azul con el logo bcp y se cierra, reinicio mi celular y sigue igual, hace como 2 semanas desinstale la aplicación y la volví a instalar como 2 veces hasta que por fin funcionó y ahora ha vuelto con el mismo error, no levanta para nada.",not_applicable
1140,"la aplicación es buena, pero llega cierto momento donde empieza a descontar dinero sin autorización de uno, así tengas dinero no te llegan a devolver",integrity
1141,"La mayoría de veces no se puede ingresar a la App cuando uno más lo necesita. Pésima la actualización, cada que intento ingresar sale ""Ocurrió un Problema"" y desde que la tengo en promedio la habré usado un 10 % por todo ese bendito impase.....se supone que la actualización es una mejora, no una pérdida de tiempo...ya es demasiado tiempo y no se soluciona hasta el momento .... ya tengo cuenta en otro banco y dejare de trabajar con este ""gracias"" a esto ya que no ayuda en nada.",not_applicable
1142,"Esta actualizacion a convertido el uso de la app en una agonia,es super incomodo querer realizar una operacion de manera urgente y q la app no te permita entrar o te diga q a ocurrido un problema,o sea las actualizaciones son para mejorar la experiencia del uso de la misma, en vez de avanzar creo q retrocedieron muchisimo.",not_applicable
1143,"No pasa nada con esta app. No se puede ingresar con tarjeta de crédito. Te piden la de débito. Una vez que ya logré crear mi clave de internet, sigues avanzando y te piden que respondas tres preguntas de seguridad y que ingreses la clave token y no sé de qué se trata y tampoco me llegó ningún msm a mi celular. Esto no pasaba antes. Da la impresión de un cambio para mal.",authenticity
1144,"Desde su última actualización, está muy lento, para abrir y ver los movimientos de las cuentas tarda bastante y/o se cuelga",not_applicable
1145,"desde la última actualización, el app se demora en abrir. Me bloquea poder abrir otras apps por lo que tengo que resetear mi tlf",not_applicable
1146,no sé qué pasó no pude compartir el comprobante de una transferencia que realice... me pide habilitar bluetooth.,not_applicable
1147,"La app se cuelga tras cada transferencia realizada, se queda cargando como si estuviera a punto se mostrar la pantalla de confirmación exitosa pero solo muestra ""ha ocurrido un error"" ya estoy aburrido de ver ese anuncio a cada rato, aparte de ello, no se puede clickear un movimiento y ver sus detalles, que pésimo.",not_applicable
1148,"Mejoro bastante la aplicación, un consejo porque no poner la opción de wuarda directo desde las cuentas para que sea más fácil... Por el resto si mejoro bastante",not_applicable
1149,"La app no funciona, simplemente se cierra, ya la reinstalé más de una vez y nada. En una agencia me dijeron que la app está con problemas y que se resolverá pars fin de mes🤔 Adicionalmente borraron de todos los canales de comunicación la opción de reportar con un humano el inconveniente. Muy mal BCP,",accountability
1150,"Cada vez que quiero usar la función de retirar sin tarjeta, no funciona sale ""ocurrió un error de sistema"" siempre.",not_applicable
1151,"Cuando intentas ingresar por 2da vez con la nueva interfaz, aparece un mensaje de error ME-0435 en donde indican que ya está afiliada la tarjeta de otro cliente, lo que es totalmente falso ya que mi teléfono es nuevo. Quisiera ayuda con este tema, ya que ingresar por la web no es lo ideal, teniendo una app instalada. Por vía telefónica tampoco pudieron darme solución. Gracias",authenticity
1152,"Es una porquería , por qué no manda una notificación cuando va a dejar de funcionar el servicio , ya más de 3 horas del día 28 /02/25 y no hay servicio",accountability
1153,La aplicación ya no habré aparece ocurrió un error y mi yape que estaba conectado a mi cuenta ya no me deja ver mi estado de dinero.,not_applicable
1154,"Son un verdadero desastre... Cómo es posible que a estas alturas con todos los avances tecnológicos que hay, todavia nos obliguen a habilitar un Token Digital..?? Eso ya deberia venir incorporado por defecto. Encima si cambio de dispositivo, tengo que ir a sacar uno nuevo. ¿Qué se creen ustedes? ¿Qué yo tengo tiempo para andar regalandolo a ustedes ¡inútiles!? Actualicense, que ya estan pareciendo un cacharro viejo.",authenticity
1155,"Con la desaparición de la aplicación BCP descuentos, está Qore ahora e indica tarjeta de crédito ¿o sea ya no hay beneficios por cuenta sueldo? por otro lado solo una vez abrió y nunca más el Qore, no se puede utilizar...",not_applicable
1156,"Hoy acabo de actualizar la apk y es la peor versión ya q me pedía poner mi tarjeta y mis datos denuevo lo cual ya se hace raro... y lo peor es q aparece error. la versión anterior era la mejor, espero que solucionen esta apk lo mas antes posible ya q afectan a muchas personas. Envés de mejorar malograron una buena aplicación...",authenticity
1157,"La aplicación tiene muchas deficiencias. De cuelga constantemente, lo que hace que tenga que cerrar todas las pliacaciones en uso para poder volverla a abrir. Ha llegado momentos en que he tenido q desinstalar y volver a instalar para poder acceder. En los favoritos muchas veces no los quiere reconocer y eso también hace q se cuelgue la aplicación. He llegado a transferir doble porque cuando aparentemente rechaza una transferencia y te bota de la aplicación como si no se hubiera realizado.",integrity
1158,"2024- sería bueno si pueden poner tranferencias a otras cuentas (sin importar el banco) de forma automática. O que puedan agregar en favoritos, la posibilidad de tranferencia a otros bancos. 1.Los botones para seleccionar nunca están disponibles. Parece que son solo de adorno. Presionas y sale el mensaje de ""opción no disponible en este momento"" entonces tengo que ir al banco hacer algo que podría hacerlo por la app.",not_applicable
1159,"Horrible la actualización, anoche cuando fui a abrir la aplicación para hacer una transferencia me pedía todos los datos nuevamente y al colocar la clave daba error 🤦🏻‍♀️🤦🏻‍♀️. Menos mal y no fue una emergencia. Tampoco ofrecen un servicio telefónico 24/7 por qué? No me imagino si alguien pasa por lo mismo y es una emergencia 😱",authenticity
1160,No me dejaba transferir y tiene desintalar e instalar para poder realizar movimientos,not_applicable
1161,"Vergüenza mayúscula. Un banco que cobra por todo, cuánto más se necesita en tiempos de emergencia sanitaria es inservible la App. Redoblen esfuerzos, premien por resolución de problemas, de que sirve tanta publicidad que usen sus canales si cada actualización desarregla al poco tiempo alguna operación. Uno está harto de expresar lo mismo.",not_applicable
1162,"Al 12/12/2021 la app sigue presentando errores, indica que el sistema operativo del celular esta desactualizado, que no hay conexión a internet (aunque logre conectarme a mi cuenta y ver mi saldo), y al intentar finalizar una operación me pide introducir un supuesto token fisico que nunca he recibido (tampoco me permite solicitar el token digital). Ademas, como mencionan otras víctimas de la app (perdón, ""usuarios"") tambien solicita una contraseña de 5 caracteres cuando siempre ha sido 6.",authenticity
1163,"Su app es bastante precaria, necesito ver en mis movimientos el detalle de las transferencias y no tienen esa opción, si son cuentas del mismo banco como es posible q no salga quien me envía, deben trabajar en una aplicación más amigable con el cliente y que de verdad ayude 👎🏻 ni por app ni por web, otra vez mal!",accountability
1164,"Desde hace unos días que actualice la aplicación no puedo entrar a la app, se demora una eternidad para intentar abrir y cuando ya paso bastante rato sale el mensaje que ha ocurrido un error que lo vuelva a intentar, tengo que intentar mas de 3 o 4 veces para poder ingresar a la app. Pésimo. Cada vez peor BCP",not_applicable
1165,La app es muy mala. En ocasiones repetidas no abrió la aplicación y falla cuando más la necesitaba. En el momento de escribir esta opinión estoy reinstalando la aplicación y es la tercera en esta semana. Solo volviendo a instalarlo funciona amenos por un día. Luego lo mismo de siempre. Y es una aplicación poco amigable.,not_applicable
1166,"Desde las últimas actualizaciones no se puede ingresar casi nunca a la aplicación, siempre se cuelga o demora pero no entra. Sólo se puede entrar a Yape, corrijan ese error que no deja realizar tus transacciones. Antes tenían la mejor aplicación de todos los bancos, ahora están siendo superados por Interbank y Scotiabank, ambas aplicaciones son excelentes y no te cobran comisión por realizar transferencias interbancarias.",not_applicable
1167,"Pésima la nueva actualización, para hacer una transferencia con el token digital , dice que hubo un error porque no está sincronizado con la fecha de mi teléfono. Cuando esté está en automático, o sea bien. De verdad que en vez de mejorar la aplicación la han cagad... Pésimo pésimo",authenticity
1168,"La actualzacion tiene mejoras, sin embargo, no tiene la opción de que el comprobante final por medio de la app se pueda compartir, y de que salga fecha y hora de la operación. Seria interesante que lo tuviera y no tendría nada que envidiar a las apps de otros bancos que tienen ambas opciones:fecha y hora + compartir (en vez de tener que tomar un screenshot). Sigue siendo muy útil que llegue el correo cuando se realiza una transacción permite estar atentos ante acciones fraudulentas.",accountability
1169,"Es absurdo que pidan ingresar el token digital desde la app de banca móvil en el celular... Tengo que cerrar sesión, ver el token (aquí se cuelga la app), reingresar y volver a colocar los dstos de la transferencia y la clave token antes de que expire. Reiterados errores al intentar ingresar por cualquier vía. Ya no se guardan los datos de inicio de sesión en la web... Muy deficiente el servicio que brindan.",authenticity
1170,"Malísimo, después de la actualización del mes de mayo el app empezó a tener problemas con las transferencias interbancarias y también, reiniciaron la clave token de todos los usuarios que actualizaron o desintalaron la app. Lo peor es que ellos no contestan el teléfono y lo que te dicen por sus redes es que tienes que acercarte personalmente al agente para validar la huella, ellos provocan ese error y no dan una solución. Me cambiaré al Interbank.",authenticity
1171,"La experiencia de este banco es pésima, en primer lugar la app tiene fallas y los técnicos no pueden arreglarlo a pesar que ya mandé varios reportes, los asesores por teléfono muy malos, todos te dan diferentes versiones del mismo caso y no saben que hacer, hacen esperar demasiados días para nada y al final solo digan que vayamos a la agencia a perder el tiempo.",accountability
1172,"Con la última actualización, se desactivo mi token digital, ahora me indica que debo acercarme a una agencia para activarlo, además cada vez que uso el celular siempre se carga la app sin haber yo presionado el ícono, y esto puede ocasionar que se presione cualquier tecla sin darme cuenta. Por otro lado cuando se hace la transferencia a terceros y se coloca el concepto de pago, en el resumen no se muestra esta información y no indica transacción exitosa como se mostraba antes, arreglenlo!!!",authenticity
1173,"Luego de la última actualización, mi cel indica en la información de uso de batería que la aplicación está gastando batería de manera desmesurada (152% uso total en menos de 1 minuto de uso) y causando lag al procesador y recalentamiento al equipo. Tuve que desinstalarla de emergencia.",resistance
1174,"Nose si lo leerán, pero que horrible retraso tienen, en vez de avanzar han retrocedido. La anterior app cumplía todo, no se demoraba, no hacía cobros dobles, no tenía ningún problema, pero ahora que bestia, para entrar a coco lucas otro problema, entiendo que debe o darnos un poco de tiempo por que se satura, pero 4 minutos esperando para transferir ya no es servicio, si no perjuicio.",integrity
1175,"No e podido usarla del todo,porque apenas cierro la app y quiero volver a ingresar me sale que mi contraseña es incorrecta y mi cuenta esta bloqueada, para poder usarla tengo que re ingresar cada vez que la uso y para hacer alguna transacción de pago con el token, me sale que el reloj esta descordinado y no puedo hacer nada! Y me param bloqueando el token, tengo que solicitarlo siempre, es demasiado molesto!",authenticity
1176,"Porque no informan con anticipación que van a exigir ""actualización"" de token??, tengo una emergencia y no puedo realizar transferencias, intento en reiteradas ocasiones ""actualizar"" mediante reconocimiento facial y nunca funciona; ahora me veo obligado a ir a una agencia a hacer cola para hacer su trámite obligatorio. Tengo una emergencia y no puedo disponer de mi dinero!!",authenticity
1177,"¡NO ME SIRVE! La versión anterior era super buena, pero desde que lo actualizaron no puedo entrar a la app, solo me sale que ""ocurrió un error"". He llamado para que me den solución y por más que he desinstalado la app sigue sin funcionarme. No puedo hacer absolutamente nada. Espero vuelvan a la versión anterior.😤😠",not_applicable
1178,"La verdad no sé que han hecho con la aplicación. Yo la venía usando desde que la pusieron en línea, pero hace 10 días que no carga y no puedo instalarla más. He llamado al banco, he informado en agencias, pero sigue igual. Inclusive he hablado con gente de sistemas y no me dan solucion. Simplemente no funciona. Un tremendo inconveniente. Hagan algo al respecto!",not_applicable
1179,"Es super lenta, no se puede realizar transferencias a terceros, solo pagos, transferencias entre mis propias cuentas y verificar movimientos y saldo BCP mejora tu servicio, me paso el caso que solo para activar token digital tuve que llegar hasta plataforma presencial....por que no hubo otro modo...para que ahora no pueda utilizar la app.",authenticity
1180,"En estas épocas, más que una solución, un problema. No quería dejar ninguna calificación negativa pero la aplicación tiene tantos fallos que no me permite realizar absolutamente ningún movimiento, me pide ajustar mi horario cada que quiero realizar un pago o transferencia (a pesar de estar en horario automático), el token no funciona para acceder a banca por internet, y ahora, desde la última actualización, ni siquiera abre la aplicación.",authenticity
1181,"pésima atención, no realiza movimiento inmediatos muy mala experiencia en este banco",not_applicable
1182,Q pesima actualizacion... desde q se cambio a la actual version no puedo hacer transacciones ni ingresar a mi cuenta cuando yo lo deseo.. siempre salen avisos de error. Q paso xikos del BCP acaso despidieron a su cuerpo tecnico de programadores.. se me cayo totalmente su app.. ahora tengo q entrar a cada rato a la web por que la app no me sirve,not_applicable
1183,"No me funciona en mi teléfono, hicieron una actualización por lo del token digital que solo sirve para los últimos modelos de teléfono, eso no es precisamente avanzar, desmejoran a una gran parte de clientes, hay otras formas de hacer transferencias seguras sin necesidad de huella dactilar, para colmo ni te dejan abrir la aplicación.",authenticity
1184,"El aplicativo en esta actualización esta peor que la anterior, no hace las cosas mas simples si no que la complican. Cuando quiero entrar a otra cuenta de otra tarjeta de debito del banco me sale que supere las sesiones y sale un correo que no corresponde a la tarjeta que ingreso. El ingreso por el buscador de google esta peor o igual, ya que te piden ingresar una clave de token. Sin embargo, no consideran que no todos han activado el token. Deben mejorar en hacer las cosas mas fáciles.",authenticity
1185,"Arreglen el tema de inicio para poner la clave, va todo lento demora en reconocer las pulsaciones, optimicen más la app para que se puedan acceder a transferencias o pagos por servicio de una forma más rápida sin tanto lag, digo que tengo ese problema por que proboema mi cel no creo, cuento con un s22 y gama baja no es por eso les pido que arreglen y optimicen, después de eso, es muy buena app muchas buenas funciones",not_applicable
1186,"Estuvo funcionando todo bien antes de la última actualización que fue un desastre no me deja cambiar de tarjeta o sea de cuenta bancaria, déjenlo como antes. Siempre tengo que volver a reiniciar borrar datos y cache dela aplicación para poder cambiar la cuenta. Es bastante fastidioso.",not_applicable
1187,"Estoy que trato de hacer transferencias por el app desde hace una semana y no se puede, lo intento hacer por la banca por Internet y me pide token digital sin embargo su app no sirve ya que me pide actualizar y cuando voy a play store sale fecha 13 de julio. Solucionen de inmediato. Encima que cobran por todo no brindan un buen servicio al cliente.",authenticity
1188,"Muy mala, la actualización, al ingresar te muestra diferentes ventanas, no da mucha seguridad, y al ingresar te llega un mensaje que tiene un contrato y te cobrarán por usar tu clave token, muy mala app, y cuando ingresas se cierra y te dice que tiene un problema y no puedes acceder.",confidentiality
1189,"La app ha empezado a fallar desde hace unos dias, sale un mensaje que dice el sistema del telefono debe actualizarse, luegode tanto intentar por fin entra pero los mensajes de errores persiste dentro de la app, como por ejemplo la visualizacion de 5 digitos en la clave, aunque el sexto espacio esta solo oculto...pasando de eso luego hay mas errores de fallo fe conexion, etc",authenticity
1190,"Desde la última actualización todo anda mal tarda en abrir el app, hay problemas en entrar a tus opciones no te figura tus saldos, en vez de mejorar el aplicativo creo que lo empeoraron, soy una persona que usa constantemente el aplicativo para hacer operaciones desde la app, cuando vea mejoras cambiaré la calificación, espero en verdad que mejoren no que empeoren.",not_applicable
1191,"Se dedican a modificar la interfaz, en lugar de mejorar los procedimientos. Desde la actualización mis ""operaciones favoritas"" ya no las reconoce, no puedo realizar el pago de nada porque no responde la app. Debo ingresar nuevamente todas mis cuentas favoritas para poder hacer transferencias. Un desastre.",not_applicable
1192,"La app no sirve , cuando más la necesito, sale con que ocurrió un problema, no se puede cargar, tu token digital no se sincronizo con tu fecha ...tmr para que se meten hacer cosas de grandes ,,, pésima la app,,para q Chu.. la actualizaron ,, la otra estaba mucho mejor...por la grandísima...",authenticity
1193,"La peor porquería, está nueva versión trae más fallas e inestabilidad y por último se abre sola cuando estás usando otra aplicación dejando así tú seguridad por los suelos...... Realmente una verdadera basura esta nueva versión 🤦🤦. Y para colmo siempre que quiero entrar a al app me dice: ¡OCURRIÓ UN PROBLEMA¡ y para entrar tengo que reiniciar mi equipo.",confidentiality
1194,"Hola, tengo problemas para ingresar al aplicativo, después de poner la contraseña sale del aplicativo y nuevamente debo empezar con esto ya van 3 semanas y aún nada. He desinstalado, lo volví a instalar, reinicie mi celular, mi conexión está bien pero nada. solución por favor",authenticity
1195,"es una rabia total que la app no funciona bien cuando uno más necesita, le podría cero estrellas y no la recomiendo nadie que rabia intento intento y nada😤😤",not_applicable
1196,"Es un desastre su app, nunca se puede ingresar, parece que solo funciona unos minutos al día, ya que siempre que quiero ingresar, no carga la app, o no ingresa e indica error m3 o algo así, o llega ingresar y dice hubo un error no se pudo cargar las cuentas de su tarjeta, es un verdadero perjuicio cuando uno más lo necesita.",not_applicable
1197,"Me piden actualizar aplicación, intento hacerlo muchas veces y es problema de ustedes (no de megas, ni espacio en em celular).... malazo!!! Me urge usar la aplicación y me es imposible!!! Dejen de condicionar con actualizaciones que nunca se logran hacer y le dan una pésima experiencia al usuario!!! 😡",not_applicable
1198,"A los bancos no parece preocuparse por la seguridad de sus clientes. Causal es la ""comodidad"" y nos pone en riesgo de perderlo todo. Es necesario incluir una opción para ocultar cuentas, resulta q en la app aparecen todas y eso es un riesgo. He tenido q guardar mi dinero en una cuenta de otro banco y, según necesite, hacer pequeñas transferencias a mis cuentas BCP y así protegerme. Es inconveniente? Un tanto.",confidentiality
1199,"Terrible experiencia, además de la interfaz poco amigable en comparación a la anterior me pide un token fisico para hacer las transferencias, instale y desinstale otra vez la app activandome ahora sí el token digital pero oh sorpresa tengo que hacer cambios de configuración de la hora en mi celular para confirmar la transacción, total no pude hacer la transferencia y tengo que volver de nuevo al banco a que me ayuden, una terrible experiencia, cambien de desarrollador Sres BCP",authenticity
1200,"Por favor, háganle caso a los reclamos. Mi celular es un S23 y desde hace 3 días que mi batería solo duraba si lo cargaba 3 veces (!) al día y paraba sobrecalentado. Hoy me fije en que aplicación consumía más batería y era esta, 117% de batería consumida durante 8 horas (!), es la aplicación que más he usado sin siquiera haber ingresado a ella y sin que se esté ejecutando en 2do plano. Tuve que desinstalarla y mi celular ha vuelto a funcionar como suele hacerlo.",resistance
