id,comentario,etiqueta
1611,"Un desastre, trate de volver ingresar a la aplicación despues de un tiempo, y cada vez que ingresaba mi clave se cerraba la aplicación, desinstale la aplicación y volví a instalar, me pidió volver a afiliar, el código de verificación tarda aproximadamente 10 minutos en llegar, cuando la sesión ya había expirado, en conclusión una aplicación que no ayuda en nada, y una pérdida de tiempo.",authenticity
1612,"Cada vez que se actualiza está peor el App, antes funcionaba correctamente. En ves que mejorar están empeorando. Sale error a cada rato 👎👎 que quiero hacer un movimiento, demoro más de 30 minutos en hacer un movimiento antes lo hacia en segundos.😡😡😡.",not_applicable
1613,"Pesima!! Desde la actualizacion de la app no puedo realizar ninguna operacion ya que piden toquen digital como si no tuviera cuando ya lo habia realizado antes!! No ire a exponerme con esta pandemia al banco a solicitarla otra vez, demasiado ineficiente, y cada vez que quiero llamar al banco no puedo!! Este problema es desde la semana pasada y hasta ahora no le dan solucion!!. Sean mas eficientes porfavor!",authenticity
1614,"La peor actualización en la historia de las apps, una porquería. Nada intuitivo, se demora en cargar, genera constantemente errores, acabo de cambiar de banco dado que me demoro demasiado (aveces sin completarlas) en hacer operaciones diarias que antes me tomaban 2min.",not_applicable
1615,"Lo mismo de siempre error en la sincronización del token digital, te manda a configurar la hora en automático establecido por red, pero si lo tengo en automático siempre sale ese error no se puede pagar servicios, no dan solución, las actualizaciones van de mal en peor, aún no solucionan el problema del token 👿👿👿",authenticity
1616,"Era una aplicación simple, rápida, fácil de usar y bastante amigable con el usuario.. Lamentablemente la convirtieron en una acumulación de fallas y complicaciones.. Espero mejoren todo pronto, por ahora el descontento es grande..",not_applicable
1617,Estoy hace más de una semana intentando hacer pago de crédito y se congela y se cierra la aplicación. Otros pagos o transferencias no me presentan problemas pero con lo del crédito allí es donde falla la aplicación. Intenté por Banca por internet y no me aceptaba la token. Resolver lo de la aplicación!,authenticity
1618,Muy mala la actualización de la aplicación... Es la primera vez que veo una aplicación tan malísima y eso que utilizo bastantes aplicaciones de tarjetas pero está no la recomiendo muchos anuncios que uno se pierde y ni encuentra lo que uno quiere pagar,not_applicable
1619,"Ha fecha de hoy día 4 de nov de 2021, el servicio cayó fatalmente, y su sistema de token digital no funciona al estar caído, por lo que perjudica aún más debido a que aunque quieras realizar tus transacciones vía computadora te pide token digital, el cual no genera cuando está caído está nueva App, y probé tmb con mí token físico, y no es válido, así que, estamos atados de manos por este inconveniente.",authenticity
1620,"En tema de Diseño (Front) bien, hay una mejora, pero en funcionalidad (Back) muy mal, es mas complicada que la versión anterior, hay muchas cosas que no funcionan bien y ya no se pueden hacer, se cuelga, y algunas veces no permite ingresar.",not_applicable
1621,"Es ridículo que cuando voy a hacer una operación me piden token digital y es imposible verlo ya que la app esta en pleno funcionamiento y no puedo cerrarla. Para arreglar esto volvi a instalar la app y ahora me pide que vaya al banco a perder mi tiempo para que me activen el token digital, cuando otros bancos los hacen automáticamente o por teléfono. Estoy muy disgustado.",authenticity
1622,"Para que lanzan una actualización, si no la han probado primero, para eso existen el periodo de prueba. Pesimooooo, quiero transferir y dice que tengo problemas en el ajuste de la hora 😒 imagínense uno en una emergencia y no pueda transferir.",not_applicable
1623,"Qué pésima aplicación, el único día que funcionó bien fue cuando la instalé. Ahora ni siquiera me puede mostrar mi saldo. No puedo hacer una transferencia o un pago. Solo aparece una nota que dice: 'No sé encontraron resultados con los criterios de búsqueda' Si se pudiera dar 0 estrellas, lo haría",not_applicable
1624,"Que sucede con su aplicativo cada vez es una porquería, así como son buenas para cobrar, deberían de ser buenos en invertir en sus aplicativos o ingenieros para que puedan mejorar la plataforma digital!!! Es una perdida de tiempo. Siempre colapsa, no se puede acceder a la.bamca móvil. Sale error 🖕",not_applicable
1625,"La nueva actualización para mi es un desastre total!!!! Cada q quiero hacer algún movimiento me sale ¡ocurrió un problema! Tengo q estar ingresando a cada rato a probar suerte a ver si funciona, ni ver tu saldo se puede cuando lo necesitas. MEJOREN LA APP PORFAVOR",not_applicable
1626,"Hace días que no me abre la aplicación , cada vez que intento se cierra ya instale otra vez varias veces pero nada sigue igual, y me causa muchos inconvenientes porque no puede hacer mis pagos. Espero puedan solucionar eso cuánto antes",not_applicable
1627,"Van 3 días que no me deja ver mi información. Preocupense por mejor el tiempo de respuesta, rendimiento y disponibilidad del servicio en lugar de cambiar la interfaz gráfica que ahora es menos intuitiva. Un cambio innecesario, pésima decisión.",not_applicable
1628,"Si pudiera describir este aplicativo, no alcanzaría lisuras para hacerlo.. asi......una porqueria....es simplemente una app para hacerte perder el tiempo, cada actualización es peor que la anterior...tendré que cambiar de banco. Pasan los meses y sigue igual.",not_applicable
1629,"La última actualización es un desastre, demora mucho en iniciar sesión, muchas veces sale error de inicio de sesión. Y la nueva implementation a la hora de hacer una transferencia, te pide colocar el token digital, ¿se supone que tenga que salir de la operación para conseguir el código token? Pésimo.",authenticity
1630,"Totalmente pésimo antes tenía un buen concepto de esta app pero ahora es un desastre, en medio de una transacción la app se cierra automáticamente, ahora hace instantes intenté ingresar nuevamente para poder culminar con la transacción y me sale la pantalla totalmente en negro, deberían enfocarse en poder solucionar, esos errores que aunque no crean nos retrasa demasiado en muchos aspectos y nosotros no tenemos culpa alguna del mal mantenimiento que manejan en este sistema",not_applicable
1631,"Con la nueva versión me solicita actualizar el sistema de mi celular, lo realice y sigo sin poder ingresar, que pasa si un equipo no puede actualizar el Android a versiones 9 o superiores, una pérdida de tiempo en llamadas y los clientes colgados, habrá que buscar otros bancos con plataformas más amigables.",not_applicable
1632,Esta aplicacion es muy lenta y nose que haces cada vez con sus actulizaciones si siempre es lo mismo no hay nada buenos y en los q uno quiere hacer algo te ponen actulizar . Y nesecita mucho espacio yo tengk um celular baja gama y ya no puedo actualizar por nececito espacio q mas siempre lo tengo las mismas aplicacion y lo peor es q no pueda yapear nose a q se debe ..,not_applicable
1633,"Malisimo,nisiquiera permite descargar tengo mas de 4 horas tratando de descargarlo. Cada vaz peor, y de cada 3 veces que quiero usarlo 2 tiene problemas...siempre el mismo problema falta de conexion, y eso no pasa con app de otros bancos con el mismo telefono, en el mismo instante.",not_applicable
1634,"Mala actualizacion. Todo esta lento. No puedo realizar transacciones, constantemente sale error. Y la seguridad vulnerada. Ya no tengo que escribir mi númeto de tarjeta, ya quedo grabado con esta actualización, lista para que los ladrones me roben. Pesimo. No puedo ponerle estrellas menos o cero solo porque no esta la opción.",confidentiality
1635,"Llevo un mes intentando hacer una transferencia interbancaria a una cuenta del Interbank y no puedo, o me sale error o simplemente la aplicación se cierra. En la coyuntura actual deben mejorar su servicio y brindar calidad, es la única app que tengo problemas.",not_applicable
1636,"Me pregunto porque cambiar la aplicación a una peor? No tenia ningún problema con la versión anterior, ahora me aparece error varias veces al ingresar, al intentar transferir y de ahi con el token. Cambien a la versión anterior, la actual es un desastre.",authenticity
1637,"Deberían poder permitir generar cuotas desde la misma app, deberían permitir ver en cuántas cuotas estan las transmisiones. En todos los formularios que recibo siempre proponen eso y hasta ahora no se ve reflejado. Es imposible compartir tu tarjeta con alguien y uno solo gestionar los gastos. Espero pronto ver estás opciones",not_applicable
1638,"Estoy teniendo problemas a cada rato para abrir la aplicación, antes no tenía ese problema, no se entiende el criterio de su área de sistemas para cambiar una aplicación que funcionaba relativamente bien por este adefesio que el 70% de las veces no funciona bien.",not_applicable
1639,"Porqueria de aplicacion, luego de la actualizacion no te deja entrar, tienes que forzar detencion y si logras entrar a veces no puedes realizar ninguna transaccion. En vez de mejorar, empeoran cada vez mas. No se para que actualizan si antes todo estaba bien.",not_applicable
1640,"Pesima app, no funciona bien, siempre trae errores, el peor fue transferir a un tercero y que aparezca error de transacción y luego al intentar varias veces, entro a mi estado de cuenta y veo que se si realizaron... No confiaría en una empresa asi por nada del mundo y menos si es mi plata lo que está en juego. Chau banco y app basuras.",non_repudiation
1641,"Esta actualización es muy Bonita gráficamente pero malaaaa es lenta, se pega, a veces no abre al realizar esta actualización en vez de acelerar el proceso y tiempo que es lo que uno como usuario quiere, atrasa todo... modifiquen los errores.",not_applicable
1642,"Cada día peor... La app no te deja hacer transferencia, se demora,carga lenta siempre sale el anuncio estamos trabajando para solucionar los problemas... Pero nada... Uno de las pésimas de app que tengo en ningún banco sucede esto solo aquí... En vez de facilitarte las cosas la app solo las empeora....",not_applicable
1643,"Pésima aplicación. La peor de banca móvil que he usado, cambie de teléfono y quiero acceder y en el paso para elegir a donde enviar el código de validación no me aparece ninguna opción ah elegir, solo aparece que debo actualizar mis datos en una agencia. Pero es absurdo mis datos estas actualizados estuvo funcionando bien en el anterior celular. Que mal servicio. Muy malo. Y nunca se preocupan en solucionarlo.",authenticity
1644,Es un rotundo desastre esta última actualización tiene muchos errores desde pago de servicio ( que no encuentra una empresa en la lista ) a intentar ingresar al aplicativo te da un aviso !ocurrió un problema ! De reintegradas veces . Con este error no se puede hacer nada,not_applicable
1645,En celulares Huawei no se puede ver toda la aplicación es decir en la parte donde pones tu número de tarjeta está bien pero más abajo hay otras opciones para marcar y ello nose puede hacer porque tiene problemas nose visualiza bien está muy grande las letras pues acaparan la pantalla y no deja ver las demás opciones para ingresar a la app y ver tus cuentas,not_applicable
1646,La app en mi móvil se vio afectada con su nueva interfaz....me hicieron desinstalarla varias veces y ahora cuando la instalo no puedo ingresar a bcp móvil...es muy mortifica te esto ...y nisiquiera se puede arreglar por teléfono....les puse 1 esyrella pero realmente me gustaría ponerle 1.000.000 en contra por la falta de seriedad de su personal en buscar la solución...usando la ridícula excusa que mi teléfono es el problema....entonces porque el resto de mis apps no traen ningún problema..,not_applicable
1647,"Un asco la nueva actualización las operaciones son muy lentas a cada rato sale que ocurrió un problema .. adicional a ello es muy confusa cuando se tiene muchas cuentas, sinceramente no entiendo por qué tanto diseño y colores si en manejo es una desastre..",not_applicable
1648,"Es terrible la aplicación, la verdad estoy pensando seriamente en cambiar de banco. Cuando uno necesita hacer sus operaciones sale el mensaje... Ha ocurrido un error. La ventaja de tener siempre un bcp cerca de ti lo estropea la aplicación. La de la competencia nunca me falla.",not_applicable
1649,"Terrible la actualización de la APP, estábamos mejor con la versión anterior, me mudare a Interbank sin dudarlo, se supone que está actualizacion permite agilizar los trámites y evitar las colas, pero ahora te tarda más de 7 días en una transacción. FATAL, NO LA RECOMENDARÍA! NI A VAINAS.",not_applicable
1650,"No me parece las actualizaciones... si estaba bien como estaba? Eso que sea obligatorio esta mal.. si alguien quiere actualizarlo por su cuenta bien, o en otro momento... pero en el peor momento cuando uno tiene que hacer un deposito rapido aparece la actualizacion y es una vaina... no me gusta. La app es buena, pero la actualizacion no.",not_applicable
1651,"Por fin actualización seguro q funciona bien esta vez me dije yo pero en realidad no mejoraron absolutamente nada y mucho menos corrigieron el error de acceso a la app por q sigue igual sale el mismo mensaje de antes q dice ocurrió un error estamos trabajando, osea quien es el inuti q hace estas actuaciones, debería tener un trabajo 10 de 10 por q son una entidad bancaria de las más grandes del mundo y tienen una aplicación basura",not_applicable
1652,Muy pero muy mal...que tenga que actualizar para poder tener acceso a mi cuenta. Pésimo...estoy muy molesta por eso. Me hace perder el tiempo...cuantas veces se tiene que actualizar ya actualicé hace como 2 meses. Y de nuevo la misma vaina.,not_applicable
1653,"Por Dios Mejoren Su App, la anterior versión estaba mejor, ahora solo lo puedo abrir una vez y si lo quiero abrir denuevo tengo que reiniciar mi teléfono por que si no dice tenemos problemas ingresa por la banca móvil. Y ahora sí hago DEPOSITOS DOBLES..... lo hago una vez el proceso del depósito y en mi estado de cuenta sale que hice dos depósitos de la misma cantidad a la persona que recibe el dinero.... Hasta cuando van a seguir esos errores BCP",integrity
1654,"Actualice la app tuve muchos problemas porque se colgaba, luego se solucionó y ahora de nuevo esta fallando pero aparece que hay un problema con mi identidad o hay un problema con el teclado!! Solucionen eso porque en si es buena app ideal para saber tu estado de cuenta, hacer transferencias, pagar servicios etc",authenticity
1655,"El aplicativo es bueno, lo malo es que cada vez que hay actualización no puedes ingresar sin actualizar y eso crea incomodidad pues a veces no se cuenta con el espacio necesario para esas a actualizaciones lo que impide realizar las transacciones que se tiene planeadas.",not_applicable
1656,Horrible!!!! con esta última actualización la aplicación falla mucho. Tengo que apagar y reiniciar mi equipo para usarla. Se queda colgada cuando realizo una transferencia. A veces no se si se realizó o no la transferencia. Por favor corregir.,non_repudiation
1657,"Pésimo no debí actualizar la aplicación. No carga el teclado, o no carga el token, se cuelga, y dicen que lo intente luego voy dos días sin poder transferir, y para transferir tengo ingresar el token y ya no es automático como la anterior versión, que pésimo servicio le pondría menos 5 estrellas",authenticity
1658,"Una desgracia, me complica mucho. Estaba mejor antes. Ahora tengo que ir a la oficina a cada rato. Que barbaridad. Solucionen el problema. Ya se ha bloqueado mi tarjeta dos veces por culpa de la app que no reconoce debido a que el teclado no funciona bien.",authenticity
1659,"Actualizan su aplicativo y ahora me pide ingresar nuevamente mis datos y me hace perder tiempo cuando se supone que debe agilizar las cosas, ni que hablar del funcionamiento del aplicativo, una desgracia, parece que por ahorrar contrataron al más barato No puedo usar su aplicativo, me dice que su equipo está trabajando para solucionar, solucionen cambiando de equipo, y volviendo a la versión anterior, luego hagan lo que saben y no vuelvan a tocar el aplicativo jamas",not_applicable
1660,"Con la última actualización arruinaron todo, no puedo pagar mis servicios desde la sección favoritos, al dar click sale error (verifica si el código está correcto) cómo es eso posible si ya lo tenía en favoritos. Agradecería que corrijan ese error, porque es molesto estar buscando uno a uno los servicios que voy a pagar.",not_applicable
1661,"INTENTÉ VARIAS VECES (40) solicitar mi código de verificación para poder ingresar a la app, ""PENSANDO QUE ESTARIA MAL MI CELULAR PROBÉ EN INSTALARLO HASTA EN 3 DISPOSITIVOS DISTINTOS"" y al solicitarlo se DEMORA 15 o hasta 30 minutos en llegar el bendito código, y cuándo llega a mi correo ya paso el tiempo de espera y sí, me vuelve a REBOTAR todo lo que venia haciendo, PÉSIMO PÉSIMO PÉSIMO servicio de calidad!! cuándo antes era más fácil pedir que el código llegara como mensaje al mismo celular.",authenticity
1662,"Terrible! Se cae la app, funciona la web pero no puedo hacer transacciones por qué el token digital está en la app, fatal la experiencia del usuario, mejor vuelvan al token físico. Cada fin de mes tienen problemas, por qué no potencian su plataforma para atender bien a su flujo de usuarios que tienen.",authenticity
1663,Prefiero usar el app del bbva porque en esta te permite mostrar la descripción de la operación en el estado de cuenta. En cambio en el del bcp no se puede por lo que hay que entrar a cada correo y ver la constancia para ver qué pago se hizo. Además el app del BCP falla muchísimo.,accountability
1664,"Esta nueva versión es pésima, todo el tiempo tiene problemas de ingresar a la aplicación y me manda a la banca por Internet. Encima tiene expuesta la tarjeta lo uso no debería ser. Es super lenta. La versión anterior era más básica pero mejor. Mejoren el app trae demasiados inconvenientes",confidentiality
1665,"Después de la actualización, está horrible la apps se borraron los datos, no funciona la clave toquen, está muy lento el sistema, lo único que mejoraron son los dibujitos lo demás pésimo servicio, si hubiera para poner 0 puntos lo daría.",authenticity
1666,Todo funcionaba muy bien. Acabo de actualizar la app hace 3 horas y no funciona! Se cierra sólo! Y yo necesito hacer operaciones desde mi cel y no puedo! Pensé que solucionarían en el transcurso de 1 o 2 horas. Pero nada hasta ahora. Que fastidio en serio😕😕😕😕😕,not_applicable
1667,"Tienen la obligación de dar a elegir al usuario la versión, esta nueva no funciona, no deja abrir, esta mal desarrollada la app, obligan a ir al agente, banco, quiere que cambie de equipo...probé en otro equipo moderno y tampoco se puede ingresar...si no resuelven nada tendré que hacer llegar mi denuncia al organismo encargado.",not_applicable
1668,Que mala actualización. Estaba tan conforme antes. Ni siquiera he podido ingresar una vez ya que siempre me sale error o dice datos incorrectos intente nuevamente. Que decepción. Sería genial que solucionáran pronto porque la verdad es de suma necesidad y más en esta cuarentena!,not_applicable
1669,"La aplicación está fallando , me pide codigo de verificación , lo cual se debe enviar al correo Electrónico con el que estoy registrado , y no me llega nada , ah y 3n otras ocasiones ni siquiera quiere abrir la app , no sé que pasa , deben arreglar esos errores , uno quiere verificar su cuenta y ni siquiera abre la aplicación , yo me molestó cua do pasa eso , así que mejor arreglen ese problema",authenticity
1670,"Pésima app, demora muchísimo, se cierra automáticamente, se cuelga, nosé como una empresa tan grande tiene una aplicación q en verdad es pésima. En estos tiempos deberían tener una aplicación más rápida, ya que ahora todo pago es con tarjeta, pero creo q ustedes no van de acorde a los tiempos de ahora. Valoración ""0""",not_applicable
1671,"""Ocurrió un error"" días y días que me aparece eso, una porquería de actualización! Enviaron un correo diciendo que habían actualizado la App pero hasta ahora no se puede ingresar, no envían correo ni número de confirmación. 1 estrella es demasiado para el pésimo servicio que están ofreciendo",authenticity
1672,"Malísima la app, está actualización tiene demasiados errores, cuando hago un pago o transferencia, o cualquier otra transacción las opciones se bloquean, y no permite volver a interactuar. Sale error!!!",not_applicable
1673,"La App era una gran ventaja que tenia el BCP ante el resto de bancos, era en pasado porque ahora es pésima, se sale sola, te da error, es más lenta, casi todo es pésimo, jalados los que diseñaron e implementaron los cambios, pregunta final POR QUE LA CAMBIARON SI ERA MUY BUENA ???",not_applicable
1674,"Actualizaron el app y empezaron los problemas, esta horrible el nuevo perfil, antes se podía ver todas las cuentas ahora te limita, se sale del aplicativo a cada instante, despues de dos intentos logras una transferencia. 👎👎👎👎 Pésima experiencia.",not_applicable
1675,"No entiendo cómo el BCP actualiza su aplicativo sin hacer las pruebas necesarias, es casi imposible entrar su nuevo aplicativo, es muy lento y tiene muchos errores para cargar.. la anterior era mucho más rápida y más amigable.",not_applicable
1676,"Me da cólera es la 6 vez que instalo la app, desde la última actualización, no puedo entrar a la app, después de aceptar la ubicación y todo, se sale de la app, puedes arreglarlo?, literal no puedo hacer ningún. Moov.",not_applicable
1677,"Tuve que desinstalar la aplicación ya que no podía actualizarla. Y ahora resulta que no ke deja instalar. Y tengo suficiente espacio en mi celular, así que ese no es el inconveniente. Pido que solucionen lo antes posible este error en su app. Porque utilizo la aplicación a diario y esto me perjudica.",not_applicable
1678,"La nueva actualización no funciona, está súper mal, no me deja transferir y hasta tiene problemas con cargar el teclado virtual. Despidan a la empresa que les actualizo porque antes funcionaba genial. Ahora es la peor aplicación de banco, un asco total.",not_applicable
1679,"Falta atajos. He actualizado app 1 de junio, esta demasiado LENTO! Han agregado imagen dinámica, y lo hace robusto y pesado... Demora en aparecer el tablero de clave y también demora ""leyendo"" la clave. Y para abrir las cuentas y créditos sale mensaje ""OCURRIÓ UN ERROR.."" CORRIJAN o mejor lo desinstalo!!!",not_applicable
1680,"pesima aplicación casi siempre al momento de iniciar me aparece la ventanita: ""uy parece que ocurrio un problema"". incluso otras ocasiones ni se puede iniciar la aplicacion, deberian mejorar ese aspecto y muchas otras con respecto a las operaciones de la misma aplicación. decepcionante.",not_applicable
1681,"Antes de la actualización la app me permitía poder transferir en cualquier momento, pero desde hace un mes no me lo permite, es incómodo ver el mensaje de "" ocurrió un error ingresa nuevamente a consultar tus saldos"" y verificar que te hayan realizado el extorno. Arreglenlo",integrity
1682,"Deberian mejorar el proceso de actualizacion de la app, y dejar que se siga usando hasta que uno acepte actualizar y porfavor no nieguen el acceso de la app solo para actualizar (palma de la mano en la frente con gesto de aaaash😑) hay muchos casos donde no permite que la descarga se complete al 100% inviertan un poquito mas soles en su app que no les ara daño asi mejoran la experiencia de uso a todos.",not_applicable
1683,"Una app inservible que con cada actualización,en vez de mejorar el rendimiento y la interfaz, empeora todo culpando a la versión del android cuando antes funcionaba normalmente. Puntaje 1",not_applicable
1684,"Que paso BCP, está un desastre tu aplicación. Antes todo funcionba excelente. Ahora: Se cierra. Aparece error constantemente. Va demasiado lento, etc. Solucionen para evitar inconvenientes con los clientes, porfavor",not_applicable
1685,"Que desgracia de Aplicación BCP, MAL 👎🏻 Señores BCP, cometieron un error tremendo con la nueva App, No Funciona, no carga, se cierra sola, la anterior interfaz era mejor, al menos se podía terminar la transacción, un par de veces se cerró sin poder capturar la transferencia. Pero esta nueva no ayuda para nada.=(",non_repudiation
1686,"Es horrible me da rabia cada vez que entro a la aplicación no abre hay que reiniciar el teléfono o apagarlo y prenderlo nuevamente para volver entrar, si uno quisiera hacer una transferencia de urgencia no sirve para nada, por más que lo actualice sigue igual ojalá puedan hacer algo lo más rápido posible como pueden dar un servicio de esa forma a sus clientes y siendo una empresa muy grande o la más grande en el Perú en cuanto bancos, la aplicación anterior era 100% mejor que esta no se que pasó",not_applicable
1687,Pensé que era el único usuario y cliente con el problema de la app...pero veo que soy uno más del montón que tiene la misma situación...necesito que la reparen. Eso evita que vayamos a los bancos a hacer pagos de nuestras tarjetas. Exijo una solución pronta ...nuestra fecha de facturación esta pronto.,not_applicable
1688,"La actualización es muy muy mala, demasiado pesada para el internet en estos tiempos, si quiero realizar una operación tengo que intentarlo entre 10 o 20 veces, y siempre sale mensaje de error o intenta en 5 minutos, el diseño anterior era más simple y adecuado para tiempos como estos en los que el internet está saturado, este es la peor experiencia",not_applicable
1689,"Su aplicativo NO SIRVE para ver movimiento de mas de 15 días. Su filtro NO FUNCIONA desde que lo instalé. Estoy leyendo que tienen varias quejas al respecto ¿por qué no hacen NADA? el error no es mío sino del aplicativo, el de mis parientes y conocidos está con el mismo problema ¡ARRÉGLENLO! PD: No tengo Facebook porque es basura progre.",accountability
1690,"La aplicación es un desastre total, para ingresar y crear mi contraseña me indica muchos pasos, sigo cada uno de ello hasta llegar al final y cuando espero para la confirmación, me sale ""error"" y me manda de nuevo al inicio. Nisiquiera puedo ingresar, si tengo problemas tan solo para iniciar sesión en mi cuenta no quiero imaginar que fallas más tendrá esta aplicación.",authenticity
1691,"Muy mal, no puedo usar la aplicación por incompatibilidad con el sistema operativo y tengo Android 7.0, y su web me pide token digital que estaba en la App, Perjudican a muchos usuarios con sus actualizaciones. No les pondría ni una estrella.",authenticity
1692,"Desde hace 5 días no puedo ingresar al aplicativo.. Me sale un mensaje que dice: ""Por tu seguridad retira los privilegios y modificaciones en el sistema operativo"". Y yo no he cambiado nada... De la nada se borró el ícono de acceso de la pantalla de mi celular... Muy mala actualización de la aplicación.....",authenticity
1693,"Como rayos van a cambiar la confirmación de mis transferencias a token en físico, si mi cuenta la abrí cuando se dejó de usar y todo era digital. Ahora una perdida de tiempo ir al banco a ver como solucionan su burrada. Pésima actualización!!!!",authenticity
1694,"Le pongo 1 porque siempre pide actualización, pero cuando quieres abrir el apps se cuelga, sale cargando, uno no puede hacer transferencias. En otros bancos es al toque este proceso pero en bcp ya voy 1 año y no hay soluciones. Es lamentable donde esta su soporte técnico para nosotros los usuarios.",not_applicable
1695,"Desde hace varios días no funciona el app y lo mismo se repite la página web, lo peor de todo es que ni siquiera sacan algún comunicado en su página para indicar que está pasando y cuando estará operativo. En otras entidades bancarias no pasa esto. Lamentable soporte de sus áreas de TI",accountability
1696,"Por el momento dejaré en 2 estrellas, hace tiempo que uso la app y nunca le vi fallos, hoy quise hacer una transferencia y se cerró, para los desarrolladores o programadores no hay receso de trabajo deberían de arreglar esto al ser una app tan uitilizada.",not_applicable
1697,"No sé exactamente qué está pasando, pero la aplicación está teniendo un terrible funcionamiento, desde hace varios días que presenta inconvenientes, no puedo realizar pagos, se cuelga la aplicación, no puedo ni usar el Yape para cumplir mis obligaciones, pero requiero de urgencia, deben de solucionar estos problemas lo más pronto posible, representa un inconveniente muy molesto para nosotros los usuarios, o en todo caso comunicarnos que su dichosa aplicación no va a funcionar. No puedo cumplir",not_applicable
1698,"Cada vez que hacen su actualización, no permiten ingresar para realizar operaciones o si ya está la app actualizada, por las puras te pide actualizar y no te deja ingresar, arreglen su app. Otra vez su app que intento volver a instalar para que al final no me permita descargarlo. Ni actualizar se puede.",not_applicable
1699,"Con la nueva actualización se ha vuelto una pesadilla hacer transferencia o realizar algunos pagos, surgieron varios problemas que antes no me aparecían, la nueva interfaz me resulta innecesaria era mejor la antigua y más sencilla.",not_applicable
1700,"Definitivamente es la peor app de banca móvil, e trabajado con otros banco y esta es la peor de todas.... A cada rato se va el sistema y no deja hacer las opciones necesarias, para hacer transferencia te piden reconocimiento fácial y en el momento de hacerlo la aplicación te hace una serie de pérdida de tiempo alejando y hacercando la cámara. Definitivamente no la volveré a usar, está app no merece ni una estrella",authenticity
