ID,Comentario,Clasificacion_ISO25010
1811,"La app antes funcionaba de maravilla, ahora se ha vuelto muy pesimo, se tiene mucho problema para iniciar sesión casi siempre sale ocurrió un problema y se ha vuelto mas complicado realizar alguna operación, de ser una buena app paso a ser muy mala",not_applicable
1812,"Es increíble como un banco como el BCP puede crear una aplicación tan mala. La anterior versión era super más sólida que la de ahora, la nueva versión solo muestra mensajes de error y no permite hacer tus operaciones....que decepcionante, si hubiera 0 estrellas las pondría definitivamente. Si no corrigen la app en sus Bugs definitivamente la gente se trasladará de Banco.",not_applicable
1813,"No puedo entrar a la aplicación, y si entran, no puedo realizar transferencias ni recargas . Tengo que intentar varias veces para iniciar sesión, y para transferir hoy llevo intentando mas de 20 veces y siempre me sale problema de conexión o solo error cuando ya está validando el token 🙄. Pésimo.",authenticity
1814,"Pésima aplicación, desde hace meses sigue saliendo que ocurrió un problema, después de ingresar y poner mi clave de Internet, me dice uy ocurrió un problema estamos trabajando para solucionarlo, esto pasa muy a menudo, casi siempre está con el mismo problema, no deja ni siquiera ingresar a revisar saldo, menos hacer movimientos y sigue fallando y no lo arreglan.",not_applicable
1815,"La aplicación es demasiado mala, no sé qué clase de desarrolladores tienen que los sistemas de tarjeta de crédito son pésimos, algo tan simple como sumar y restar consumos no lo pueden hacer, he tenido que llamar al banco porque mi app dice que tengo deuda y cuando llamo tengo incluso saldos a favor, contraten gente especializada, la verdad dejan mucho que desear sabiendo que son el banco digital cómo se venden y son pésimos en este servicio.",integrity
1816,"Hace meses deseo abrir la app en mi Huawei y me sale la imagen de Ocurrio un error intentelo mas tarde, antes de la actualizacion funcionaba bien, ahora no puedo hacer uso de ella. Llamo al banco y me dicen que mi equipo no es compatible con la app, cuando antes sí lo fue, todo el problema inicio desde la actualizacion que realizaron.",not_applicable
1817,"Se demora mucho en obtener la sesión y peor en obtener el teclado aleatorio para ingresar la clave,.. incluso con una buena conexión. Y su escasez de funcionabilidad es muy notoria.",not_applicable
1818,"Una total desgracia esta actualización, la aplicación debería llamarse ""ocurrió un error"". No se puede hacer nada, si algo está funcionando bien no lo toques, la anterior versión trabajaba muy bien. Si pudiera ponerle cero estrellas lo haria.",not_applicable
1819,"La nueva actualización es malísima, no te permite entrar y casi siempre sale error. La anterior versión estaba mejor, solo escribía la clave y entrada fácilmente. Sería mejor si retornarán a la anterior versión.",not_applicable
1820,"Otra vez una nueva actualizacion y lo peor de todo es que no se puede actualizar la que está instalada y me quita tiempo ahora no puedo usar el app. Cada vez que hay una nueva actualización es un martirio ya nada funciona. No sé si mi malestar quedara aquí, alguien la leira o a nadie le importe pero es frustrante ver como maltratan al usuario. Que mal BCP",not_applicable
1821,"La banca BCP no informa a los usuarios cuando realizan mantenimiento, actualmente la aplicación no funciona, te hace creer que el error es tuyo con su mensaje , ""UPS tuvimos problemas vuelve a intentarlo"" cuando en realidad el problema es de manera general para todos los usuarios . Lo peor No avisan , no informan de ningún mantenimiento de su app .",not_applicable
1822,"Pésima actualización, para cada Nueva transferencia te pide el token nuevo que solo dura unos segundos y es molestoso porque si quieres hacer varias transferencias tienes que salir y entrar y memorizar el número nuevo de token y es un fantidio, aparte que está lenta ,pésimo trabajo el equipo de soporte.",authenticity
1823,"Señores del bcp. Se entiende que las aplicaciones no son perfectas, pueden presentar fallas, pero la pregunta es cuando piensan arreglar este problema con la app? Uno quiere ingresar a la aplicación, coloca la clave y automáticamente se sale. Si reintentas te dice k continúa el problema y asi es todos los días. Por favor, sean empáticos con sus clientes. Si siguen así, muchos vamos a buscar otros bancos. Gracias!!!",not_applicable
1824,"Terrible actualización, se demora un montón si es que tiene ganas de funcionar y encima de los pagos mensuales que siempre he realizado desde la aplicación ya no aparecen las empresas y tengo que ir al banco. PÉSIMO",not_applicable
1825,"Pésima ""mejora"" es exactamente la misma cosa solo con una interfaz distinta y poco práctica, buscando solo verse estéticamente mejor en lugar de mejorar funcionalidad. Yo que no esperaba nada de ellos aún así me decepcionan...",not_applicable
1826,Que pésimo que cuando estas en una emergencia siempre se les. Ocurre bajar el sistema o. Ponerse. Todo. Encontra.. E eliminado. Más de 5 veces esta aplicación para solucionar los. Problemas y nada casa vez sigue empeorando que enfurece a uno,not_applicable
1827,"Buenas noches, quería reportar un problema y es que he tenido problemas con la última actualización (No se instaló), así que desinstale la APP y la volví a descargar pero a la hora de instalar me salió un mensaje del mismo Google Play diciendo: No se puede instalar Banca Móvil BCP sin embargo tengo espacio suficiente y puedo instalar otras aplicaciones sin problemas. No será que necesita una versión de android más nueva? Yo uso Android 9. Espero su respuesta. Saludos",not_applicable
1828,"Porque malogran algo que funcionaba bien. No funciona activar nfc, no se puede ocultar cuentas, da errores al abrirla. Porque no pasan un control de calidad antes de lanzarla. Un desorden total la nueva actualización.",confidentiality
1829,"Pésima app, primero cuando me piden realizar mi token digital, sale error y ajustar hora automática, lo desintale y lo volví a instalar pero al momento del registro te envían in código al correo y al momento de poner ese código en la app resulta que no es. Tantos filtros de seguridad empeora la app debe ser siemple.",authenticity
1830,Es muy lamentable q el el banco cambia la.comfiguracion cuando es solo cree problemas para realizar movimientos bloqueando los movimientos personales del usuario no es la primera vez q realizan los cambios de la banca móvil en mi caso justo cuando tengo q realizar una transferencia bancaria de emergencia me crea serios problemas no pudiendo ingresar a mi plataforma sin antes realizar las actualizaciones de la banca móvil es muy lamentable q el banco bcp realice cuando se le antoje es un malestar,not_applicable
1831,"Es un porquería la actualización, realiza 2 o 3 veces las transferencias sin confirmar, se queda cargando, viendo en mi estado de cuenta figura 3 depósitos realizados sin confirmación. Deberían mejorar como la app anterior sin problemas. Esta tarda para todo para entrar. para transferir, para acceder. Literal una porquería. Saludos BCP",integrity
1832,"Está peor!!!, Ahora se ""cuelga"" No se preocupan en la seguridad del usuario y la funcionalidad, no hay la opción para colocar nombre a las cuentas, no hay opción para ""esconder"" las cuentas, al abrir el aplicativo aparecen los montos ocupando la parte central de la pantalla donde el vecino lanza la mirada, te llenan de ofertas y propaganda y lo hacen mas vulnerable en caso de robo o pérdida del celular. Acaso no han visto que el Promedio de opiniones hacia el aplicativo es solo del 3.8",confidentiality
1833,"Algunas noches funciona y otras aparentemente está en mantenimiento. Es normal que, a esas horas, la app no funcione. Lo peor es que a veces, al abrir la app, sale el logo del bcp en un fondo blanco y cuando eso pasa la aop no avanza de ahí y tampoco se puede cerrar ni minimizar de ninguna manera, por lo que obligadamente debo reiniciar el celular.",not_applicable
1834,"Justo ayer quería hacer el pago de mi tarjeta de crédito y esta ya no aparece. De un día para otro. Hay alguna forma de guardar mi tarjeta débito y crédito en el app otra vez? Porque hay enlaces que ya no funcionan, ingresos al ""pago de tarjeta créditos"" y me salen opciones de ""pago tarjeta de terceros, otras financieras"". Almenos necesito saber a que debe el error. Porque ahora tengo que salir de mi casa para pagar la tarjeta.",not_applicable
1835,"Desde la última actualización no he podido cargar la aplicación, a penas termino de ingresar mi clave, se cierra la aplicación ya son varios días, llame a la central de ayuda y me dijeron que espere 24 horas, volví a intentar y sigue igual. Desinstale y volví a instalar y sigue igual.",not_applicable
1836,"Señores que incompetentes y mal servicio en la app deberian contratar programadores capaces es la verdad, como es posible que me aparezca error de codigo para poder ingresar no puedo entrar a ver mi dinero actual y del mismo modo pasa para el token digital, muchos errores con esta app ponganse las pilas estan haciendo pesimo servicio con el cliente mediante la app",authenticity
1837,"Pésima, cuando quiere me deja entrar para revisar mis cuentas y cuando no, solo se queda en espera y manda mensaje de error. Inviertan en un mejor sistema por favor ya es 2do año de pandemia y no pueden tener una aplicación decente.",not_applicable
1838,"Malisima App, siempre tengo problemas, se queda cargando bastante tiempo para que al final salga un mensaje de error, o vuelta a intentarlo más tarde, estamos trabajando para brindarle un buen servicio, etc. Desde hace dos días estoy intentando ingresar y nada. Pésimo!",not_applicable
1839,"En serio mala actualizacion!!!! Se cuelga a cada rato... antes de estaba todo bien, ahora una pesadilla para cancelar o transferir de urgencia... pésima experiencia... se debe mejorar no empeorar la experiencia. Yo que era nuevo en bcp... TERRIBLE",not_applicable
1840,"Todo iba de maravilla hasta antes de ayer, ya que no me deja ingresar a mi cuenta, solo se abre la app y carga infinatamente hasta que menciona que ocurrio un error y que si deseo solo ver mi token digital, espero solucionen este inconveniente, ya que dependo mucho de la app",not_applicable
1841,"Se cierra la app cada vez que quiero entrar, ya borre datos de caché, desinstalé y volví a instalar, actualicé y sistema operativo y al entra a la app luego ya no se ve, se va otro plano y no puedo hacer transferencias tampoco desde la web por que el token está en el la app desde el celular. 1 hora después +- Después de la actualización del SO, desinstalé la app, la instalé, reinicié y ahora si funciona, espero que siga bien.",authenticity
1842,"Pésima actualización tengo problemas de conexión a cada lugar q voy ya sea con datos o wiffi en éste momento incluso son 10:34 pm y no es posible ingresar a realizar una simple consulta, me arroja el mensaje ! ocurrió un error! Nuestro equipo está trabajando para solucionarlo. Éste mensaje lleva desde las 7 pm... Pésima actualización...",not_applicable
1843,"PESIMO, PESIMO, PESIMO, la verdad, y créanme que si hubiera una calificación menor que una estrella se la daría, y lo peor es que la actualicé por obligación, porque estaba feliz con la versión anterior más sencilla y fácil de usar además me mostraba la información que necesitaba. Si en serio pudieran regresar a la versión anterior, sería genial.",not_applicable
1844,"Terrible!!! Desde que cambiaron de interfaz para hacerlo más ""llamativo"" se ha dejado de lado el rendimiento de la aplicación, tarda más en cargar la información y se para colgando, muchas opciones están escondidas, y la experiencia de usuario también no es nada agradable.",not_applicable
1845,"De un día para otro la App dejo de funcionar en mi teléfono. Cuándo intento ingresar me bota inmediatamente. Me aparece un mensaje ""BANCA MOVIL BCP CONTINUA FALLANDO"", ya desinstale y volví a descangar la App. Y continua con la misma falla. Favor de darle solución.",not_applicable
1846,"Realmente se padece mucho para ver los saldos, no carga la información y por lo tanto uno pierde la paciencia al querer hacer una gestión y no puede, he eliminado la aplicación y he vuelto a instalar no se cuantas veces y hasta he decido cambiar de banco, no se puede trabajar con una aplicación que presenta inestabilidad.",not_applicable
1847,"No había tenido inconvenientes, hasta hoy. En vez de mejorar la aplicación es todo lo contrario.. no me deja ingresar a la aplicación.. elimine la aplicación y la volví a descargar y sigo en lo mismo.. al ingresar acá veo q no soy la única q tiene ese problema...",not_applicable
1848,Es una aplicación que no sirve para nada ... No sé puede hacer nada... Deberían poner también para ingresar con huella digital... Para mas seguridad... Como otras aplicaciones de otros bancos... Ya que por contraseña se demora mucho y es mas peligroso ya que se pueden clonar tu contraseña... Y ya fuiste toda tu plata ahorrado te lo roban al instante,authenticity
1849,Hola señores del bcp pésima la aplicación actualizada mejor estaba la anterior ahora con esta actualización uno tiene que ir a la agencia para ver el tema del tokem para poder hacer pagos transferencias etc ya que con esta actualización tdo se ha dañado y uno pierde tiempo porque tienes que ir otra vez a la agencia para activar tu tokem todo es un vil desastre,authenticity
1850,El token digital beveria de ser unico a tu cuenta de la app. Y no unico a tu telefono. Instale la app en otro tlf y se me borro el token digital y ahora tengo q ir de nuevo al banco para q me lo activen y asi no deberia de ser. Deben de ponerlo a q abarque a toda plataforma a la cual quiera entrar. Imaginen q me quede sin bateri y necesite hacer una transferencia. No la voy a poder hacer desde otro lugar xq se me borraria el token digital.,authenticity
1851,Me gustaría que cuando uno realiza una transferencia o pago salga reflejado en concepto lo que se escribe ya que al hacerlo después del comprobante ya no sale nada. Sería bueno que cuando la persona valla a ver sus movimientos tenga para ver detalle completo de a quien se le hizo el pago o transferencia,accountability
1852,"Mi celular es Huawei, sistema android 6.00 y no puedo hacer transacciones por el app, para confirmar me pide la clave digital token y por ningun lado aparece. en la version anterior del app era automatico y facil de procesar. Sus app deben ser para captar mas clientes y mas a los que no tienen celulares de alta gama. Cambiare de banco.",authenticity
1853,"Quién tiene tiempo de luchar con un app tan lenta e ineficiente por favor ya tomen medidas para cambiar este app no sirve para nada, no es posible que para realizar transacciones tengamos que luchar todo un día perdido para poder hacer algo en esta app... No se dan cuenta o lo hacen apropósito si no mejora tendré q cambiar de banco",not_applicable
1854,"No puedo usar la app, desde la última actualización digito mi clave de 6 dígitos, carga unos segundos y se cierra por completo el aplicativo. Por favor brindar solución, porque supuestamente en mi equipo debería funcionar bien. Es la primera vez que tengo problemas y ya voy como 2 semanas. Solución!!!",not_applicable
1855,"Pésimo servicio, no carga el token, la app no carga correctamente, se traba constantemente. Para cobrar si son hábiles, pero para ofrecer productos de calidad a sus usuarios definitivamente no están preparados, pésimo servicio, muy mala experiencia. Dan más problemas a los usuarios que soluciones.",authenticity
1856,"Actualización 2024 , me dieron un dispositivo de gama media alta y ahora ya puedo descargar y usar la aplicación pero eso no significa que esté bien mentir a los usuarios, bien claro dice que se necesita Android 7 para adelante y pues si no lo tienes no puedes hacer mucho , la aplicación debería acomodarse a sus usuarios no los usuarios a la aplicación,espero solucionen y la aplicación sea más compatible con más dispositivos móviles ah y sería bueno que agreguen el tema oscuro a la aplicación",not_applicable
1857,"No puedo actualizar mi aplicativo y no puedo usarlo sale un mensaje de actualización, hace una semana que estoy con esto de actualizar e instalar, tengo espacio suficiente, borre, desinstale otros aplicativos que no uso mucho, no puedo hacer ningún pago por mi móvil, me quita tiempo, no deberían actualizar las aplicaciones, va de mal en peor, es una verdadera molestia, ahora ir hacer cola en la agencia más cercana, NO más actualización por favor señores BCP.",not_applicable
1858,"Uso está aplicación, continuamente por necesidad es buena pero tiene propagandas que muchas veces obstruye el continuar una operación y no deja seguir y se pierde mucho tiempo es igual estoy queriendo hacer unos pagos desde ayer y no puedo hacerlo por que hay algo que me lo Impide.",not_applicable
1859,Nunca tenía problemas con la app antigua del bcp era la mejor...... esta nueva actualización es muy mala todo el dia sale el anuncio ocurrió un problema no puedo hacer transferencias y la única solución es reiniciar el teléfono para poder usarla...y luego vuelve a fallar espero solucionen este problema de inmediato,not_applicable
1860,"En ves de mejorar con cada actualización, solo cada vez sale más el mensaje de ha ocurrido un problema, no se pueden realizar algunas operaciones, no carga otras opciones, se para cayendo a cada rato, etc. ¿Con tanto dinero no pueden hacer que su aplicación mínimamente sea buena ?",not_applicable
1861,"Buenos dias, seria recomendable que en el app movil pongan la opcion de compartir la constancia de transferencia y pagos por whatsapp ya que es molesto tener que tomar captura de toda la pantalla. Todas las app de los demas bancos cuentan con dicha opcion.",non_repudiation
1862,"Totalmente incomodo tener que actualizar 3 veces en menos de 1 mes esta app. En vez de ayudar con transacciones mas rápidas pasa todo lo contrario. Asi como cobran porlo mínimo, también deberían preocuparse por el mínimo detalle de su servicio.",not_applicable
1863,"Mala, muy mala, es tedioso realizar una operación anteriormente me permitía agregar notas para llevar el control de pago de servicios o transferencias y luego confirman mediante correo el movimiento. Ahora nada, de seguir así tendré que retirar mi dinero y depositar en otro banco por que esta app no es útil.",accountability
1864,"He tenido inconvenientes para dar uso al aplicativo, ya que en el 2 paso de ingreso me pide número de documento y como mi documento es extranjero tiene 9 números y el sistema solo acepta 8 números. Y hasta ese paso me quedé no he podido ingresar al app.",not_applicable
1865,"La última actualización es un completo asco, llevo días intentando acceder, se queda cargando largo rato tras ingresar mi clave digital, luego me pide ingresar mi nombre y salta un error donde me manda a la web del bcp (osea a la deriva porque ahí no resuelven nada, mínimo llévame a una pantalla para llenar un formulario con el problema para que los desarrolladores trabajen en la solución). Una pésima experiencia, tendré que ir al banco a hacer mis movimientos. Hora de buscar un nuevo banco.",not_applicable
1866,"¡3 estrellas! Porqué no me aparece el resumen del pago realizado? No sólo no puedo hacer pantallazo, sino que también se cuelga la aplicación. Y encima no permiten pagan en cuotas en caso de la luz y el gas. Tampoco me gusta estar volviendo a poner la clave cada vez que cambio de aplicación y ¿tampoco puede funcionar cuando los datos se encuentran en H+ o 4G, sino sólo en 4G+? No todos tenemos una buena calidad de internet.",non_repudiation
1867,"Pésimo el servicio con la última actualización, normalmente si podía ingresar pero ahora al momento de querer ingresar no me deja, el aplicativo se cierra automáticamente y solo me indica en una ventana pequeña ocurrió un error.",not_applicable
1868,"Pésima actualización. Yo prefiero digitar los números de mi tarjeta, por seguridad y no que automáticamente ya está desde la primera vez de registrado y solo debo colocar la clave. Al menos debieron dejar la opción si quiero o no que se recuerden estos números.",confidentiality
1869,"Lamentablemente desde que empezó en año tengo una mala experiencia con la app del bcp no puedo acceder al código de verificación, sé demora, y cuando entro me sale error, cuando por fin abro la app y quiero volver a entrar me sale tarjeta bloqueada, realmente es una porquería que el bcp no pueda solucionar este problema",authenticity
1870,"Una buena aplicación y ya ha resuelto el problema que tenía para hacer transferencias. Pero no le pongo 5 estrellas porque cada cierto tiempo consume la batería en segundo plano. Cada vez que mi batería se descarga o el teléfono se calienta, veo que esta app ha consumido hasta el 60% de mi batería... Y no la abrí para nada ese día. Qué hace que consume más batería que ver videos o jugar juegos 3D?",not_applicable
1871,La actualización es muy lenta y la ventana de banca móvil se cierra solo y aparece muchos errores hasta pagos por 2 al mismo tiempo y al final salí pagando el doble de un solo consumo de mi tarjeta de crédito bcp y deberían mejorar esta aplicación bcp...,integrity
1872,"Acabo de actualizar la app, realmente no quería hacerlo porque leí que la nueva versión es pésimo, acabo de confirmar que esto es un asco. No me permite hacer pagos de servicios, recargas y lo peor es que tengo que volver a sacar mi toquen digital. Prefiero la versión anterior.",authenticity
1873,"La aplicación es un desastre, para realizar una operación se cuelga o después de un largo rato salta un error que solicita volver a intentarlo, una pérdida de tiempo usarla. La app anterior era muy práctico y funcional.",not_applicable
1874,"En la versión anterior para transferencias podía poner una nota para colocar (en mi caso) qué estaba pagando o para que transfería, pero ahora solo aparece mensaje y se va al correo y eso no es nada eficiente. Cuando se podrá entrar con la huella digital como otros bancos???",accountability
1875,Maldito banco. Primero avisa cuanto va ser el tipo de cambio antes de depositar. Y ahí veré si me conviene o no. Ahora primero cobras y me envías el boucher con tipo de cambio que no me conviene. Aparte hay muchas fallas. Que tipo de ingenieros tienes que sólo tratan de seguir robando al pueblo por la app. Tus servicios no son gratis. Pagamos por ellos.,not_applicable
1876,"En un inicio me funcionaba bien, ahora ya no funciona, no sé si solo es a mi, pero he intentado ingresar a la aplicación en los últimos 3 días y me aparece error. Hoy lo he desinstalado, lo he vuelto a instalar y el mismo problema. De otros bancos funciona súper bien, qué pasa BCP.",not_applicable
1877,Está una porquería desde que lo actualizaron quiero hacer transferencia y siempre figura ¡ocurrió un problema! Para eso actualizan si lo único que van hacer es malograr y perjudicar a los propios usuarios que tienen su dinero y lo necesitan hacer transferencia y pagar muchos otros servicio. Cómo es mi caso Está peor y me molesta mucho por que es mi dinero el que quiero utilizar como yo quiera y me retrasa mucho el estar cada rato tratando de entrar y no poder.,not_applicable
1878,"es pésima está app, no carga, no envía dinero, el tiempo de espera es super largo, por eso prefiero mil veces el conti, lo malo es que me pagan atraves de este banco y cada que quiero transferir plata, pagar servicios no me deja, sale que ocurrió un error. A mi parecer el error lo cometieron al crear está app",not_applicable
1879,"Una porquería, quiero ingresar se demora un siglo, luego cuando ingreso mis datos después de intentar varias veces debido al mal sistema me dice ""ha excedido el límite de sesiones activas"" cuando no he podido ni ingresar una sola vez, un chiste de programador el que hizo esto.",not_applicable
1880,"Cero estrellas. Señores, actualizan el app, pero no está disponible para descargar em Google Play. Dejan colgados a todo el mundo. Y, si quiero hacer transferencia por la web al menos, necesito igual el token digital, que no se puede ver, porque oh sorpresa, no hay versión actualizada para descargar. Ya pues!",authenticity
1881,"Creo que ya sería raro si no tuviera errores a cada rato. Ahora no puedo ver mis movimientos y no me aparece cuanto traigo en saldo. Ahora, hasta cuándo estará así?? 🙄 No me mal entiendan, es una buena app pero siempre tiene que haber un problema, o no se quiere actualizar o hay un problema con el servidor y ahora no me dejan ver mis movimientos ni saldo",not_applicable
1882,"Pésima aplicación, a cada momento piden que lo acualizen( y no se para que, si cada ves es peor) quiero hacer un movimiento en un momento de apuro y me dice que la aplicación está en mantenimiento, tiene varias fallas, en conclusión la aplicación más pedorra de un banco por eso le califico con una estrella(aunque no creo que ni eso debería ponerlo)💩💩💩💩💩💩💩💩💩",not_applicable
1883,"La ultima actualizacion 3.0.7 provoca que no se pueda ingresar al aplicativo despues de poner la clave, en el servicio tecnico dan pesimas soluciones y no aceptan que sea la actualizacion, sin embargo tengo otro movil con la aplicacion version anterior y funciona normal, arreglen eso de inmediato.",not_applicable
1884,"solo me sale error y que lo intente en otro momento. que estan trabajando en el problema, espero y espero y no hay cuando solucione el problena, eh desinstalado y vuelto a instalar varias veces y el problema persiste. porfavor necesito que me ayuden a solucionar el problema",not_applicable
1885,"Buenas noches,estoy teniendo problemas con la app, yo ingreso mi contraseña está cargando y de momento a otro se cierra la aplicación y no ingresa y sale el mensaje ""BANCA MOVIL BCP SE DETUVO"" tengo otras app y normal funcionan,solo tengo el problema con esta del BCP, ¿Alguien podrá ayudarme con este problema por favor?, gracias.",not_applicable
1886,"Se para deteniendo, me dice que la clave esta mal, malaza. Edit: la volví a instalar, ingreso y después de cerrarse solo al querer ingresar de nuevo me dice que la clave es incorrecta. Una app totalmente frustrante.",not_applicable
1887,"Desde el miercoles 13 la app ya no funciona. La desinstale e instale como 3 veces y sigue sin funcionar. No carga se queda en la pantalla color azul. Reporte la incidencia via telefonica y me indicaron q el viernes por la tarde me avisarian para reinstalar la aplicacion, que ya deberia estar solucionado. Sigo esperando el correo o la llamada.",not_applicable
1888,"Pesimaaaa actualización, para empezar el menú es fatal, antes era más práctico! Piensen también en los mayores que les cuesta aprender y con esta porquería les complican la vida a todos! Y encima me desactivarin el token digital y me piden token físico! Que clase de broma es esta???? REGRESEN A LA VERSIÓN ANTERIOR",authenticity
1889,"Realmente estoy muy molesta con esta app de la BCP, nose si lo actualizan para ir de mejor a peor, me pidio que actualizara y lo hice ya que no permitio vizualizar, lo hice y justo cuando tenia que realizar un pago de manera urgente, y ahora me pide q siga actualizando cuando ya lo hice practicamente, solo sale el mensaje que debo actualizar, nose para que crean una app que no va a funcionar para nada, en caso de haber algun error se deberia arreglar de manera inmediata pero no,!!!!!!",not_applicable
1890,"Primera vez q me pasa esto e utizado la app sin ningún problema, pero ahora me sale tarjeta bloqueada, cuando no es así, e instalado y desinstalado miles de veces. La primera vez entra normal pero cuando quiere volver entrar otra sale tarjeta bloqueada. Arreglenlo por favor.",not_applicable
1891,"Tengo un problema con la app, ayer recien me di cuenta, cada vez que abro la app se cierra inmediatamente, nose que pasa, hasta la semana pasada me funcionó bien, por favor ayúdenme con el problema, por ahora uso la banca por Internet en Google, pero es más fácil en la app, muchas gracias",not_applicable
1892,Muy mala experiencia con la actualización. Se desconfiguro el token digital y debo volver al banco para reconfigurar todo. Alteraron el orden de las cuentas para transferencia.....primero se pone destino...luego el origen....solo trae confusiones. Funciona mal. Pésimo,authenticity
1893,"Luego de actualizar mi samsung galaxy s10 a la version de android 10, la aplicación de bcp no me esta funcionando bien cuando voy a la opción de token digital se cierra y cuando voy a hacer transferencias no me da la opción de continuar luego de haber puesto los datos",authenticity
1894,"Es increíble que un banco tan grande como el bcp tenga tan pero tan mala calidad en sus canales tecnológicos, dicho por un propio asesor de tecnología su aplicativo no funciona ni funcionara (a corto plazo) en teléfonos doble SIM, muestra de ello es que tienen 4 meses sin realizar ni una actualización",not_applicable
1895,Desde la última actualización. No se puede usar el app. A penas doy click se cierra automáticamente. Mis reclamos no hacen eco para q solucionen pronto. No puedo realizar ninguna transacción. No le imagino que más estará fallando... Simplemente perdí la confianza es esta opción.,not_applicable
1896,"No permite la actualización, simplemente sale un mensaje que luego se actualizará y no deja ingresar, No puedo hacer nada hasta que me hacer que al banco y haga una tremenda cola para que me atiendan. Según ellos que para celulares HUAWEI aún no se puede. Conclusión me ocasionó un problema no puedo ingresar y no se hasta cuando. Solo media estrella",not_applicable
1897,"No puedo activar el token digital, me sale que la aplicación no existe y tengo que ir al play store y en ahí también le dice que la aplicación no existe,,, que pasa con esta aplicación... ni en el menú principal le aparece la opción de token digital,,, que colera....",authenticity
1898,"A causa de la última actualización, no se puede hacer transferencias intervancarias aveces ni siquiera se puede abrir la app, justo en este estado de emergencia se les ocurre generar semejante caos, cuando las personas lo que menos queremos es ir al banco en estos momentos!!!!",not_applicable
1899,"Malazooo. Recientemente he intentado abrir la app y se cierra solo, ni siquiera abre. Instalé, desinstalé, reinicié, etc, etc, etc y nada... Ayudaaaaaa. Estoy leyendo que a varios les pasa lo mismo!!!",not_applicable
1900,"La ultima actualizacion es un completo desastre tanto porque no funciona para nada como en el diseño. Esta todo muy desordenado, no es nada intuitiva, y para colmo de males solo se puede poner un número límite de cuentas",confidentiality
