id,comentario,etiqueta
719,Ayer fui al BCP de arenales y la srta me dijo que no se acutualizaba pq.mi android era muy antiguo y por lo tanto no se podía actualizar y q por eso soloe queda comprarme un celular nuevo. Imagínense. Ya no puedo usar la banca movil,not_applicable
720,"Si pudiera daría menos 5 estrellas, siempre estuve contenta con la aplicación pero hace una semana no puedo abrirla, me genera demasiados inconvenientes, llamé al banco y dicen que sólo hay que esperar, al parecer tendré que cambiar de banco",not_applicable
721,"es versátil, pero ahora muchas veces no me dejar yapear y lo mismo con cualquier servicio, me dice a ocurrido un error en el servicio. bueno mejor uso la app del yape con esa si normal todo",not_applicable
722,"Problemas con la nueva versión del app, a veces ingresa y luego se cierra y aparece el mensaje que está presentando problemas.",not_applicable
723,"no sirve esta App, dos horas tratando de ingresar a mis cuentas y nada, sólo un mensaje ""ocurrió un problema... "" y no es la primera vez, arreglen su app",not_applicable
724,"malísima actualización, no abre, y cuando lo hace se cierra sola, no puedo habilitar las compras online, todo mal con esta aplicación es inútil.",resistance
725,últimamente está muy lenta para ingresar a la banca móvil por favor podrían solucionarlo. no es solo en mi celular varios familiares me han comentado lo mismo. pongan también el ingreso a través de huella digital más seguro pienso yo.,not_applicable
726,"Pésimo, la última actualización no deja realizar transferencias a otras cuentas, se detiene al escribir el numero y no avanza, y cierra la app.",not_applicable
727,"esta aplicación del demonio no sé que le sucede que no me deja entrar a la plataforma porque se sale sola y dice que la app presenta fallas , tengo que reiniciar el celular para que por fin funcione y poder entrar",not_applicable
728,"Pésimo, hace tres semanas presenta error y hay que instalarla una y otra vez. Revisen ese tema. la actualización de Qore es pésima no se filtra por ciudad hay que revisar todo para ver si tienes descuento y siempre se cuelga.",not_applicable
729,"ayer recibí una transferencia y hoy me doy con la sorpresa que no hay, ni figura en los movimientos no se qué pasa con la app porque tenía 400 y me sale 30, y no figura nada de movimientos del día de ayer como si no existiera día jueves, quisiera que me den una solución",integrity
730,"Desde que actualicé la aplicación no puedo ingresar, apenas coloco la clave se cierra automáticamente, llevo 3 días sin poder entrar a ver mis cuentas",authenticity
731,"Desde la última actualización, al ingresar al app se cierra automáticamente, no teniendo acceso al app!",not_applicable
732,ase unos días estoy teniendo problemas con esta aplicativo BCP. no puedo abrir!! algo pasa!! pueden ayudarme!!! mejorar de alguna manera solucionar nesecito utilizar con urgencia!!,not_applicable
733,Estoy volviendo a instalar el aplicativo por que se me malogro el teléfono y no puedo avanzar me quedo en ingresar número de tarjeta. Agradecería me ayuden a resolver el problema. Gracias,not_applicable
734,"todo los dias a partir de las 12:30 am a las 1:00 am falla el app. Tambien, en cada fin de mes. Con las tasas que cobran deberian invertir más en desarrollo de su app.",not_applicable
735,Pésimo la aplicación no se puede a ser transferencia a cada rato sale hemos tenido un inconveniente con la aplicación o si no sale error intente de nuevo pésimo,not_applicable
736,La app falla en ocasiones en las que más necesito hacer transferencias. Súper mal que este problema sea tan repetitivo.,not_applicable
737,Pésima app... Falla mucho no cargan los datos no se puede yapear no se puede entrar siempre sale el mensaje intente en unos minutos... Mal muy mal aplicativo...,not_applicable
738,"no funciona la app 2 días, me piden actualizar pero en el Google play no me sale esa opción!! necesito una solución porque tengo que realizar pagos.",not_applicable
739,estoy teniendo problemas para abrir la app por más que coloque mi clave de internet no me permite ingresar me sale que ocurrió un error y así está desde hace 5 días quisiera que me ayuden por favor,authenticity
740,"porfavor ya voy más de dos semanas que no puedo ingresar a mi cuenta, cada ves que ingresa sale error , llame y me indica que es por el equipo, me dieron una fecha que que se iba arreglar y nada continúa igual.",not_applicable
741,"desde hace varias semanas la aplicación no abre, he desinstalado e instalado varias veces y persiste el problema",not_applicable
742,"la peor, pésima atención colas interminables pase prácticamente un día completo esperando solución y nada. la App a partir de la media noche deja de funcionar incluso el pago con tarjeta dejándote barato si no cuentas con efectivo.",not_applicable
743,"no podía entrar al app, y entre a playstore para ver si había actualización y quizá sea el problema, actualice y peor ni me abre el aplicativo 👎👎👎 eso fue ayer y hoy sigue igual",not_applicable
744,"hola que tal , estoy presente problemas con la app, no logro ingresar y ya la he desinstalado varias veces, ayuda por favor.",not_applicable
745,"Hasta las patas, después de la última actualización! Todo muy bonito pero demora demasiado en entrar y cuando por fin entras, hay error en cargar las cuentas o error en la lista, etc, etc... deberían contratar una mejor empresa que desarrolle su app y no hayan tantos problemas. En vez de facilitarnos, nos complican todo. Y les pongo solo una estrella por qué sino no publican mi opinión, para mí sería -0",not_applicable
746,"La actualización hizo más lenta la aplicación, a veces me sale error al logearme, demora mucho para verificar saldos, en cuanto a la presentación de la app no me parece útil, la anterior era sencilla, práctica, más rápida y fácil de usar, está está más adornada pero no es eficiente, si pudieran dar la opción al usuario de elegir la versión anterior para mí sería ideal.",not_applicable
747,"Todo malisimo, la peor versión de siempre de una app de banco, pasaron de ser una buena opción como app a ser la peor, el mensaje de ""Ocurrió un problema"" se ve siempre que se abre la app, hay que estar reiniciando a cada rato. Una vez dentro, si por un milagro entraste, todo está revuelto, una chanfaina, regresen a la versión anterior!!!!!",not_applicable
748,"La anterior versión era simple y rápido, esta es más didáctica pero lenta y complicada. Es una app para realizar transacciones no para ver videos o folletos. Lo peor es que esta mal automatizada o no carga la información o dice error. Espero que lean las quejas de los usuarios. Gracias Es mejor que sea simple ya que hay nuevos usuarios adultos mayores.",not_applicable
749,"Muy mala actualización, las aplicación se detiene a cada instante. Realizar las operaciones son tediosas, con fallas, etc. Se borraron los pagos favoritos y las cuentas que tenía de envío. Realmente la aplicación es un asco! No sé como han aprobado para que esto pase a producción 0 experiencia de usuario, 0 intuitivo, 0 visual. Por último voy a presentar mi queja de NO envío de constancias de pago a mi correo, enserio vuelvan a la aplicación anterior! Ya se lo piden muchas personas",accountability
750,"El nuevo es app es decepcionante. Perdí toda la configuración y el token se volvió a físico. Es tan lenta la app que mientras carga el token y entro nuevamente a cambiar a token digital, se me pasaron los 30 segundos. Adicionalmente a esto, la interacción es malísima, debo hacer N clics para realizar un proceso. La transformación digital que dice tiene el BCP no la aplican, no está centrada en el usuario y parece que no hicieron el user testing. Sorry, regresen a la anterior",authenticity
751,"Estaba bien como estaba antes!! Que han hecho?? Falla al hacer una operación, esta lenta, se desconecta sola y lo han hecho muy dinámica!! Es una herramienta financiera.. y no un juego de video o entretenimiento... Esta a la vista nuestra informacion confidencial..eso ya conosco ... Deben buscar la forma de poder ocultar por seguridad nuestra informacion. No me gusta!!!!",confidentiality
752,"Pésima actualización, la versión anterior estaba mucho mejor para un 18, pero esta nueva actualización le pongo 0, problema al iniciar el aplicativo, demasiado lento para ver las diversas opciones, en la pantalla inicial de montón no carga los montos de la cta, cuando selecciono configurar tarjeta no carga ""El servicio no está disponible"", se han preocupado más por el diseño y no por la eficiencia y velocidad.",not_applicable
753,"Creo que eliminaron mi calificación anterior. Es una desgracia esta nueva versión de la app. Nada intuitiva, llena de errores, no carga nada, hay que estar entrando varias veces para que haga una operación, y ni que decir del orden de las funciones, totalmente desordenado. Si se pudiera le pondría calificación negativa porque parece que se han esforzado para hacerlo tan mal.",not_applicable
754,"Me resulta muy incómodo el que aparezca actualizar la app, para yo poder usarla, y literalmente tienes que por obligación actualizarla, de lo contrario no podrás hacer nada, y cuando quieres actualizarla te sale que *hubo un error* *no se pudo actualizar app* etc... lo peor de todo es que si carga al 100% la actualización pero al final te salen con esos mensajes, lo he intentado con datos y wifi, ninguno me está funcionando... no es la 1ra vez que me pasa... hoy decidí hacer pública mi molestia",not_applicable
755,"PESIMO, la app casi siempre tiene problemas, y cuando está así las transferencias se ejecutan varias veces y el banco no resuelve nada. Tampoco tiene la opción de bloquear o apagar tarjeta temporalmente como tiene la opcion BBVA, SCOTIABANK E INTERBANK, porque no habilitan la opción de apagar tarjeta? Por eso la mayoría de las estafas, mala programación de seguridad para el cliente. En la nueva app no se visualiza la descripción de las transferencias, ahora fácil te hacen reverso y te estafan",resistance
756,"PÉSIMO!!! Esta nueva versión es demasiado tediosa, sinceramente la versión anterior era más amigable en sus operaciones, ahora no puedo recibir correos por mis operaciones y al querer verificar los pagos al destinatario, estos sólo aparecen con códigos, sumarle a eso que sale ""ocurrió un error"" mientras hago mis transacciones. Sinceramente, se necesita la versión anterior urgente!!!",accountability
757,"La antigua versión me era muy útil e intuitiva. Actualice a la actual versión y dejo totalmente de funcionar, solo carga la primera pantalla y me bota un mensaje de error que están trabajando para solucionarlo. Espero que de verdad estén trabajando para arreglar ese inconveniente porque totalmente me perjudican al no poder realizar las operaciones que habitualmente hago de la manera que lo hacia. Una actualización innecesaria.",not_applicable
758,tengo problemas con la app banca móvil Bcp no me deja entra cuando le hice modo fábrica a mi celular. desde ahora no puedo ver detalle de mi sueldo ni TMB por medio de la la wed,not_applicable
759,"Estoy actualizando hace media hora y no actualiza se queda cargando y nada, no puedo ingresar a mi app.",not_applicable
760,"Ha mejorado bastante, lo malo es que su menú de opciones es bastante confuso, muy escondido las tiene, por otro lado es una molestia el no poder configurar mis dos cuentas o tarjetas como principales y tener que estar buscándolas, además cuando haces pago o abonos esta información no se actualiza en línea, sino que hay que cerrar sesión y volver a entrar para ver los montos actualizados. Hay cosas todavía por mejorar pues los demás bancos ya integran lógueo biométrico y esta app aún no.",not_applicable
761,"No me carga para nada, ni siquiera me deja ingresar a poner el número de mi tarjeta. ""Cargando sesión de usuario"", así por más de 5 minutos para que luego me bote un mensaje de error diciendo que lo van a solucionar en la brevedad posible. Muy mal manejo del aplicativo, actualizaciones que solo llenan de espacio los teléfonos, sin solucionar los errores.",not_applicable
762,"Señores, si van actualizar su aplicativo que sea para bien, no para empeorar las cosas, piensen en el usuario final, validen todas sus funcionalidades, tiene varios errores de interactividad, no entiendo como una entidad asi puede descuidar esos detalles. 03/08/20. Este aplicativo es una vergüenza, no puedo realizar transferencias, un continuo error ME-4101",not_applicable
763,porque no puedo entrar a mi bcp móvil me sale que ocurrió un error y de igual forma mi pareja no puede ingresar a su bcp ni yape,not_applicable
764,"Funciona cuando quiere, a cada momento sale error de servicio al igual que el yape",not_applicable
765,"Pésimo, con esta actualización no puedo realizar operaciones porque cada vez que quiero realizar la confirmación me indica que la sincronizacion de token ha fallado debido a que el ajuste de fecha y hora debe estar en automático.. Lo cual siempre ha estado así.. Prefiero la versión anterior, que era mucho más estable y no generaba estos errores.",authenticity
766,"Tengo un Samsung S22 Ultra y desde hoy la app está fallando, no puedo entrar.",not_applicable
767,sale error a cada rato para cambiar mi clave de 4 dígitos a pesar que tengo el token digital activado y no me deja,authenticity
768,siempre me falla el token digital y por eso no puedo hacer compras en el extranjero,authenticity
769,la última actualización es de lo peor... no permite ver los movimientos de las cuentas,not_applicable
770,"Constantemente me para diciendo: ocurrio un problema! Hay un problema en el sistema. Recibirás notificación cuando esté disponible. Antes con la antigua versión nunca tuve problemas, está nueva versión del aplicativo es un desastre. Pésima implementación, deberían darte la opción de utilizar una u otra versión. 0 estrellas.",not_applicable
771,"No tengo problemas con la aplicación en cuanto a desenvolvimiento, lo que realmente me molesta es que nos obliguen a actualizarla a cada rato para poder usarla... Antes podía ingresar con la aplicación desactualizada sin ningún problema y eso era excelente para aquellos que no contamos con un equipo celular de gran almacenamiento! Es una lastima que arruinen las cosas solo por ""mejorar"" la interfaz... Escuchen a la clientela, solo así mejorarán realmente!",not_applicable
772,La última actualización....un fiasco....en la opción donde uno paga un servicio..específicamente una cuota de préstamo y tienes varios por pagar en diferentes fechas del mes...la aplicación no te deja abonar el que quieres....te obliga a pagar todas las cuotas del mes juntas...así hay que perder tiempo en ir directamente al banco personalmente... Antes de la actualización se podía abonar sin problema...espero tomen correctivos..,not_applicable
773,Pésimo aplicativo... Supuestamente se actualizó a la nueva versión del app... Y ahora no me deja transferir diciendo que es un problema de configuración de horas... Trato de realizarlo por banca x internet y me piden el token digital... Coloco el generado en el app en ese instante... Y me dice que es incorrecto... Total!!!... Uno quiere pagar y le salen con estas cosas... Y lo peor que uno llama y le dicen que espere por 10 minutos!... Pero para cobrar por demás ahí sí son primeritos...,authenticity
774,"Se cuelga muy frecuentemente, ese un error desde que ""modernizaron"" la apariencia. Deben hacer mejoras y no empeorar el aplicativo, la descripción de la operación ya no llega al correo, tampoco el número de cuenta, deben mantener el formato de notificaciones anterior o por lo menos información relevante que nos sirve cuando se desea volver a transferir, cómo la cuenta, nombre completo y descripción. Los saldos de las tarjetas no se muestran, sino un monto q no se entiende. Pésima actualización.",accountability
775,Acabo de actualizar la app y no funciona. No he podido hacer una transferencia y no puede actualizar mis saldos. Cada vez de mal en peor. No entiendo como el Banco más grande del Perú no puede tener una app que funcione como todos los demás bancos. La primera versión de su app era mejor que todas las anteriores y luego han sido cada vez peores. Me he quejado innumerables veces y no lo resuelven. Uds mismos se convierten en sus propios enemigos. Contratar un servicio informatico es fácil.,not_applicable
776,"La app tiene demasiados fallos reincidentes versión tras versión: - No puedes usar el buscador porque se cierra la app. Debes scrollear hasta ubicar tu favorito. - Si tratas de hacer pago de un favorito Interbancario, se cierra la app. Tienes que digiitar la cuenta de cero y usar token. A pesar de tener tarjetas de crédito guardadas, éstas no se visualizan para pago desde la app. Tienes que digitarlas. - A diferencia del uso de la web, el nombre de los favoritos permite mucho menos caracteres.",not_applicable
777,"No se que es lo que esta pasando, pero el aplicativo está presentando un problema. No puedo ni ingresar, solo carga y carga y carga y al final sale una notificación en la q indica que HUBO UN PROBLEMA, realmente es muy necesario el uso de los aplicativos, ya q no puedo movilizarme a otros lugares para pagar algunas cuentas. Espero pongan en consideración los reclamos actuales y por supuesto solucionen este inconveniente lo antes posible. Gracias Espero una respuesta.",not_applicable
778,He instalado la versión actual y es una completa decepción. ¿Cómo puede ser que una institución tan importante lance una actualización tan deficiente? ¿Por qué no dejaron la versión anterior hasta asegurarse de que la nueva versión realmente funcione? ¿No les importa acaso todos los problemas e inconvenientes que nos generan a quienes elegimos ser sus clientes? Esperamos pronta solución o vuelvan a la versión anterior. La extrañamos.,not_applicable
779,"No es posible que en tiempos tan difíciles en lugar de ayudar a las personas con su aplicativo, los perjudiquen. La App funcionaba bien, pero ahora después de esa estúpida actualización se tarda una vida en cargar & muchas veces no permite ingresar saliendo error al validar datos, se reinstala e igual sigue fallando. Para ser BCP, dan lástima. Por preferir una plataforma + vistosa en su App, arruinaron las cosas. Si pudiera poner - 100 estrellas, se las ganarían por lo terrible que es.",not_applicable
780,"Dos cosas: 1. Quiten esa pantalla del columpio que no tiene sentido en una app bancaria; 2. Y para no hacer doble chamba, reutilicen esa pantalla para armar, en su lugar, una pantalla para ver el detalle de la transferencia/transacción realizada, y que se pueda compartir dicho resumen a demanda, y no solo al momento de realizar la transferencia. Gracias por su atención, y saludos cordiales.",not_applicable
781,"Si hubiera la opción de poner menos estrellas lo haría, la aplicación anterior estaba mucho mejor, la actual a cada rato se malogra que cuando uno quiere entrar no puede este problema ya tiene más de un mes y no puede ser que todavía no lo solucionen!!! Así como cobran intereses excesivos atiendan al cliente como debe ser!! Hagan que la aplicación funcione correctamente",not_applicable
782,"Actualizar la parte de ajustes en donde dice RECIBIR DINERO POR CELULAR, afilias tu cuenta y número de celular pero que pasa que me roban o pierdo y hago un bloqueo de tarjeta y saco otra y quiero cambiar de cuenta o número de celular pero no hay la opción de editar y la funcionn de desafiliación no acepta por qué la cuenta está bloqueada... AGREGUEN ESA FUNCION GRACIAS",not_applicable
783,"La app siempre presenta fallas, en realidad es muy mala, en lugares cerrados no llega el código de verificación además cuando active mi token demoro demasiado en funcionar un total desastre",authenticity
784,"Tengo una excelente cámara. Para el registro facial es absolutamente una basura, no sirve, ya tres meses que lo he instalado y no puedo acceder porque el registro facial siempre falla.",authenticity
785,"Siempre esta fallando, a cada rato dice inténtelo más tarde. Pésimo servicio, te hace perder tiempo y su bot no te da formas de apoyo alternativas cuando el aplicativo no funciona",not_applicable
786,"horrible, intenté registrarme y no reconoció la cara posterior de mi dni, lo intente varias veces, y cuando por fin lo hizo, la aplicación respondió con un error inesperado, Interbank es mejor",authenticity
787,Pésima atención en la app después de cierta hora no sirve para nada o incluso en las horas que indica que si se puede realizar cambios en la cuenta o en la configuración no te deja te regresa al mismo lugar👎,not_applicable
788,"cada vez que intento retirar lo que hay de mi warda, me es imposible realizar en 1 solo intento. Pero cuando quiero agregar dinero, ahi no hay problema. Es muy estresante",not_applicable
789,Genial ✅ el banca móvil de bcp sólo les pido a los creadores que aumenten o habiliten la opción de ingreso al app con validación biométrico para ingresar con rapidez sin necesidad de clave de app por favor 🙏,not_applicable
790,intente y lo intente muchas veces con mis datos completamente correctos y me aparecía todo error error error .. no me sirve para nada .. y ahora no se cómo hacer mis operaciones.,not_applicable
791,NOOOO me funciona e perdido mucho tiempo y no pude entrar no puedo entrar no habre sale un aviso que se detuvo y hay que volver abrirla total no funciona que fea molestia Hoy 7 de abril 2025 nooooo me abre la app noooo me funciona que feo problema,not_applicable
792,"En todo el día no he podido ingresar a la app, sale el mensaje ""¡Ocurrió un problema!"". Debo hacer un pago importante y esto me está perjudicando.",not_applicable
793,pésimo cuando quiero retirar de mi wardadito no me permite. me regresa al inicio y no permite . tengo que entrar desde Google para ingresar y ahí recién . me decepciona poco a poco el app.,not_applicable
794,"Actualice la app porque me aparecía error al querer depositar a alguien ahora ya ni si quiera puedo ver mi saldo o mi lista de movimiento , además de no poder hacer ninguna transaccion , es estresante",not_applicable
795,"Es una PORQUERÍA de aplicación, escuchen bien a los usuarios, es una PORQUERÍA, no se puede ingresar, siempre dice OCURRIÓ UN PROBLEMA, la antigua era la mejor se podía ingresar de inmediato, en esta versión hay que solicitar una cita para ver cuándo es que le da la gana a la aplicación de abrir. PÉSIMO... Y lo peor de todo que actualizaron sin mi consentimiento, sin mi autorización. Yo no pedí actualizar nada. 😤😠. POR FAVOR ESCUCHAR LAS MIL QUEJAS QUE HAY DE ESTA NUEVA VERSIÓN.",not_applicable
796,"Pésima..!! Es demasiado lenta y además que no puedes acceder al detalle de tus créditos como antes lo podías hacer, siento que más se enfocaron el hacerla agradable a la vista con mucha animación y se olvidaron de lo más importante, simple y rápido ya que casualmente uno usa el app porque aveces no tienes el tiempo para ir a una agencia.. Te me caíste BCP..!!!!",not_applicable
797,"Deberían incluir la identificación biométrica para ingresar con la huella digital y que se pueda compartir las operaciones en cualquier momento, y no sólo al momento de efectuarlas.",not_applicable
798,"16 de diciembre 2021 después de cientos de intentos la App sigue con su pésimo mensaje de :""¡Ocurrió un problema! Nuestro equipo se encuentra trabajando, danos unos minutos!"" Pregunto cuantos minutos? llevo así una semana siendo una de las Apps más desastrosas en el mercado. Por favor deben solucionar su imagen ante los miles de clientes que solicitan soluciones. Ojo, he considerado una estrella ya que el sistema no me permite colocar cero estrellas. Muchas gracias.",not_applicable
799,"Muy mala, desde que tuve que actualizarla, JAMAS puedo hacer un depósito, porque siempre sale error; además, no puedo ver a quién estoy depositando, antes salía el nombre de la persona y así corroborar. Cada vez que entro al aplicativo me sale: Ups.. ha ocurrido un problema y demora muchísimo para carga. PESIMA LA NUEVA ACTUALIZACIÓN DE BANCA MÓVIL BCP.",accountability
800,"La app es buena ha mejorado mucho de lo que era antes, pero le falta algo muy importante, espero que lo tome en cuenta mi sugerencia. Que agregen por cada movimiento tanto como para depósito o transferencia, se pueda ver al dar check la hora, la fecha y el número de operación, cómo en otros bancos que si los tiene, sería genial. Lo otro, al momento de abrir la app se pueda ingresar con huella también, sería estupendo. Es mi sugerencia, sería genial que lo incorporen señores de BCP...💪👍",accountability
