ID,Comentario,Clasificacion_ISO25010
2043,"La APP está teniendo problemas para iniciar sesión. Cuando intento ingresar me sale se genero un error con el token y me me pide reintentar o ver mi toquen digital y luego de varios intentos se logra ingresar. Hoy me paso lo mismo y ahora si no ingresa para nada, desinstalé la APP del teléfono y ahora que la instalé, en el paso de enviar cod a mi correo. Lo codigos no son válidos y al final ya no envía ningún código y no puedo ingresar. La app del BBVA anda sin problemas.",authenticity
2044,"Últimamente el aplicativo falla demasiado, al igual que sus tarjetas ya son más de 3 veces que intento pagar y el POS me arroja ""pin incorrecto"" cuando estoy colocando bien mi clave y el establecimiento me dice que es un problema con el sistema del banco. Pésimo servicio.",authenticity
2045,"Buena pero deberian de dar más informacion sobre quien es la persona que realiza el pago o transferencia,para uno verificar si es correcto, como el YAPE , uno aprieta el pago realizado y no sale ninguna información de quien lo hizo, no es muy claro, ojala puedan hacer algo al respecto, gracias.",accountability
2046,"Acabo de actualizar el app y es pésimo el servicio... es lento, demora en cargar favoritos, se cierra sesión rapidamente, sale error, etc. Acaso no hay una área de control de calidad en este Banco ???... Mejor regresen versión anterior. 0 estrellas para esta nueva versión",not_applicable
2047,"Es un verdadero asco. Hace más de un mes que no puedo hacer transacciones, porque el App, queda colgado. Para lo que cobran, debían ofrecer mejor servicio. Solo queda recomendar a las amistades que no se ensarten con el BCP y su pésimo servicio virtual",not_applicable
2048,La verdad non se que pasó con La aplicación actualice la app en otro equipo solicite la clave token y no la pude activar en ninguna plataforma digital fui a plataforma me dijeron que ya estaba activada luego cuando ingrese nuevamente a la app me volvía a salir el mensaje de token pendiente desinstalé la aplicación la volví a instalar y me sale ahora solicitar nuevo token la verdad no se que hacer no puedo ni revisar mi cuenta ni mi saldo,authenticity
2049,"Que mal que esta app aparte de que no funciona al 100% tenga actualizaciones tan pesadas y encima no te permite acceder a tus cuentas hasta que no actualices.. Yo debería tener la potestad de querer o no actualizar. O sea yo no puedo hacer absolutamente nada desde mi celular porque no actualizo si o si... Que mal de verdad. Pésimo servicio, y le doy una estrella porq sino no sube mi calificación pero debería ser CERO 0⃣",not_applicable
2050,Esta pésima la actualización no puedo realizar transferencias impagos no puedo utilizar el token porq sale falla en la sincronización. A veces la app no abre me manda que tengo que abrir la página por internet. POR FAVOR SOLUCIONAR ESE TEMA PORQ DE NADA SIRVE TENER ALGO QUE NO FUNCIONA.,authenticity
2051,"Hace más de un mes que lo elimine porque tenía fallas, he vuelto pero antes estoy leyendo los comentarios y veo que aun mantiene las fallas de ESTAMOS TRABAJANDO, así que no lo descargare, que mal , el BCP tiene tantos clientes y no puede manejar bien su app.",not_applicable
2052,Todo estaba muy bien pero la última actualización no se ajusta a la pantalla se mi Motorola Z2 Play por lo que no puedo ingresar. Solucionen eso por favor. Ahora sucede que la app se para colgando y no se puede usar. Que mal sistema u que mal servicio.,not_applicable
2053,"Desde la Ultima actualización la app es realmente un dolor de cabeza, a cada rato falla y para colmo ahora piden token físico para hacer transferencias ....llevo más de 2 semanas tratando de activar mi token y nada de nada, su dichosa maquinita dice que está activado mi token y cuando entro a la aplicación dice que no está activado y yo sin poder hacer mis transferencias....voy al banco y su única solución es que la app está fallando y que esperan pronto se arregle como arte de magia...🤬🤬🤬",authenticity
2054,"La app antes era muy buena pero desde que empezaron a renovarla y actualizar seguido se cae demasiado y falla, no puede ser que cuando más se necesite utilizarlo no esté disponible ni siquiera el token para ir a la víabcp y depaso tarde horas en funcionar, pongan atención señores!",authenticity
2055,Deben mejorar la aplicación hace poco fui a retirar mi tarjeta de débito donde que me pidieron ingresar acá banca móvil y resulta que el código de validación llega muy tarde a mi correo electrónico . Pensé que era la operadora Bitel pero no es ta misma aplicación que se satura con cuánta gente que lo utilizan a cada momento .....,authenticity
2056,"Llevo varios día intentando ingresar a mi cuenta, pero la app no carga, me bota de la aplicación... Simplemente diciendo no disponible en este momento... Acabo de desinstalar e instalar de nuevo la app aún así no me funciona, ahora no me sale nada, la app no siquiera me carga... simplemente me expulsa, una vez me salió que la app está teniendo problemas y solo me dió una opción para reportar error, ya lo reporte el error pero aún nada",not_applicable
2057,"Deberían actualizar su forma de ingreso y ncada ve, que cambiemos de teléfono no estar pidiendo token , por eso agendamos nuestro Gmail a la cuenta ,nos perjudican, no puedo entrar por el token que cada rato se debe actualizar , osea. Y no Lee mis datos ,no entiendo, el BBVA es más práctico ,deberían actualizar su forma. No merecen 5 estrellas ,no dan soluciones , solo problemas.",authenticity
2058,En su última actualización DEJÓ DE FUNCIONAR para celulares con ANDROID 8 (se pone la clave y se cierra) reclamé en el BCP pero me dicen ya no va funcionar para esta versión (algo absurdo xq YAPE sí funciona) espero recapaciten y tengan en cuenta a sus miles de clientes bcp usuarios con celulares antiguos.,not_applicable
2059,"Se ha vuelto lento con la última actualización, por otro lado, arroja msj de no poder hacer transferencias por alta demanda, pero en las aplicaciones de otros bancos, inclusive de la nación que tiene mucha más demanda, las transferencias por app son rápidas, entonces el problema es la aplicación de BCP.",not_applicable
2060,"Estoy tratando de descargar pero sale una ventana que me dice que no se puede por el momento y lo mismo me dijo cuando aún lo tenía instalado no quería actualizarse, por eso lo desinstale y quise volver a descargar Pero hora no se puede, será que se cayó su app? O qué está ocurriendo?... Por favor necesito la app para hacer pagos y transferencias",not_applicable
2061,"Esta última actualización me está trayendo problemas, no puedo hacer transferencia a ningún banco, me sale un mensaje de error M-E 4101, siempre me sale ese error. Solucionen rápido que estoy seguro que muchos necesitan hacer operaciones por la app.",not_applicable
2062,"Les pondria cero pro lamentablemente no te deja, su aplicativo es una sonsera que no sirve desde que realizaron la actualizacion y las transferencias inmediatas demoran 1 dia, paran teniendo problemas en su Sistema del banco y Siempre sale existe un error y tengo que estar desinstalando e instalando nuevemente el aplicativo. Es una perdida de tiempo y por web piden confirmar codigo token pero el mio es digital , Pesima actualizacion de app",integrity
2063,"La peor aplicación del PlayStore, los recomiendo desactivar todos los permisos de la app en sus celulares ya que la aplicación sigue activa siempre en segundo plano, calienta el celular y gasta un montón de batería. Estará ropando información? Ubicación? No lo sé pero está muy activa en segundo plano y eso no es normal. La tengo únicamente porque tengo que, pero el día que puedo desinstalarla se hará con mucho gusto!",resistance
2064,"Necesitaba ver mi saldo urgente y hacer transferencias y me obligó a actualizar, ahora lo hice y no se puede ni entrar, dice que es para mejorar la experiencia pero está peor, si hubiera mejor opción que una estrella le pongo cero estrellas, mucho diseño poca efectividad",not_applicable
2065,Esto de estar actualizandoce muy seguido es fastidioso. quería ingresar a la app no podia .voy al banco y me.dijeron q tenia q cambiar de equipo porq la.app no era compatible con mi teléfono...deben de pensar tbn es las personas que no pueden hacer su cambio...yo lo tuve q cambiar obligado por trabajo..pero se actualiza demasiado y cada vez más pesado.solo para cambiar la cara y cosas innecesarias....pilas BCP piensas en los clientes tbn,not_applicable
2066,Es horrible no puedo entrar a mi cuenta constantemente me arroja que hay un error en los servidores y tratarán de arreglarlo lo antes posible. Por favor son una empresa muy grande de nivel internacional no es posible que sigan habiendo estos problemas cuando empresas más pequeñas tienen un mejor servicio.,not_applicable
2067,"Esta app estaba muy bien implementada, pero hace casi una semana que no puedo acceder a la app.. una carga que nunca termina. La desinstalo. La vuelvo a instalar y sigo sin accesar. Solucionenlo pronto. En tiempos de pandemia las plataformas virtuales de los bancos deberías estar perfectamente optimizadas...",not_applicable
2068,"Pésima actualización de app BCP, me obligó a actualizar y ahora no funciona la app, necesito hacer una transferencia urgente desde ayer y sale que ""tiene problemas y que se está trabajando en la solución pero no hay dicha solución, no recomendable para nada, solo genera contratiempos sus pésimas actualizaciones.",not_applicable
2069,"Actualización obligatoria? No está disponible para dispositivos HUAWEI. Mientras no esté disponible en todas las plataformas, no puede der OBLIGATORIA. Ahora tengo q hacer transferencias urgentes y NO PUEDO!! La solución... Cambio de dispositivo o cambio de banco? Que es más barato?",not_applicable
2070,un desastre total esta aplicación......pero lamentable se tiene que usar por tener un cuenta molestoso tener que intentar cada rato para hace una operación Claro deberían mejorara su sistema ni por se banco se preocupan de dar un buen servicio con el Interbank su aplicación muchísimo veloz rápido fácil de usarla así con sus sistema lentisimo anulare mi cuenta,not_applicable
2071,"La verdad que últimamente se para colgando muy seguido y me ha complicado cuando he tenido que hacer operaciones urgentes desde la App. Algunas veces el problema ha persistido por más de un día, que pasa con sus app del banco de crédito, hasta Yape se está colgando desde anteayer no puedo yapear",not_applicable
2072,"¡Me borraron todos los favoritos registrados para hacer mis transacciones! Pensé que era problema de mi celular pero no, en mis otras cuentas e incluso cuentas de familiares se les borraron las cuentas registradas como favoritos para las transacciones, ¡Necesito una solución para recuperar todos esos contactos!",accountability
2073,"En la última actualización desactivo el token para nuevas transferencia , intento ingresar y me invita a visitar viabcp, logro ingresar y surge un error en mis favoritos a transferir. No jds! Se supone q deberías hacer las cosas más fáciles !",authenticity
2074,"Funciona bien, pero falta mucho para ser el mejor. Primero se debería ver a detalle cada movimiento, ver el titular de la cuenta a quien transferiste y hora exacta suficiente. Lo otro es poder ver todos tus movimientos por fecha.",accountability
2075,"La aplicación no logra instalarse Huawei p20 lite. Y últimamente antes de su última actualización ya tenía fallas la aplicación y no lo recomiendo que la usen porque en otras palabras es una porq....ia 🤢🤮... Si esto no se soluciona pronto ya tendré que dejar de usar bcp, yo no recomiendo que lo harían pero sería una buena opción...",not_applicable
2076,"Una tonteria la nueva actualizacion, al actualizarlo, pierdes en token y tienes que hacer la misma tontera de ir al banco y sacar token una completa tonteria y lenta al momento de entrar a la ap, donde da videos q aparte de molestar hacen demorar mas, muy ineficiente",authenticity
2077,"Pésima aplicación, el servicio se interrumpe a cada momento. Cuando piensas que no puede ser peor, más errores suceden, con el perdón de la palabra, esta aplicación es una verdadera porquería. Lástima que no haya 0 estrellas o puntajes negativos.",not_applicable
2078,"La aplicación al hacer consulta me saca y otra es que me parece absurdo que con tanta Tecnologia el usuario tenga que pedir un token para luego ir al banco a activarlo, debería ser online, manejarlo por clave coordenadas o mensaje de texto porque así uno no está atado a cargar el mismo cel ya que si cambio de equipo tendría que ir Nuevamente al banco a activar el token, es una idiotez.. sinceramente me molesta esto",authenticity
2079,No responden a los canales de atención desde el día de ayer está fallando la app no puedo estar corriendo a cada rato a la agencia para activar mi token digital y que después me salga bloqueado desinstalar e instalar nuevamente y hacer el mismo proceso es una perdida de tiempo cuando necesitamos hacer transferencias urgentes,authenticity
2080,"Hoy justo me salió una nueva actualización, y no carga absolutamente nada. Porque hacen una actualización que no suma en nada, más bien retrasa la fluidez que ya tenía la app. Ello debe ser a elección, no sujetar al cliente una actualización sino no podrá hacer operaciones, PÉSIMO.",not_applicable
2081,"Pesimo, la app se me cerró luego de realizar una transferencia y no logré tomar captura de la transacción. Tampoco me llega al correo la notificación pero si me debitaron el dinero. Me encuentro en el extranjero y no puedo ir al banco Qué les cuesta colocar la referencia de la transacción en el resumen de movimientos",non_repudiation
2082,"La nueva actualización es muy defectuosa, tengo que intentar mas de 1 vez para poder ingresar a mi cuenta, no se me hace fácil pagar mis tarjetas o hacer mis recargas como en la anterior. Porfavor buscar soluciones.",not_applicable
2083,"Esta app se volvió orrible, cada rato bota errores, no válida los datos de ingreso, no hace las operaciones, hay Internet y dice que no hay Internet y que se revise conexión, todo un caos. Voy a cambiar de banco.",not_applicable
2084,"Pésima la aplicación tiene varias fallas cada vez que quiero realizar una operación no entra a la app, me sale fallo en token ,o configure la hora, otras veces ni abre Horrible se suponía que la app era para facilitar ciertos asuntos pero es todo lo contrario",authenticity
2085,Con la nueva versión fallan las transacciones a cada rato. Tengo que estar solicitando mis transacciones. Ya me da miedo usar esto y ahora he vuelto al BCP web a través de mi laptop. Mejor regresen a la versión anterior que funcionaba muy bien.,integrity
2086,"La nueva actualización tiene fallas con el ingreso ,a veces está normal ,cómo en reiteradas ocasiones solo opta por redirigir a la web ,tampoco se va a negar que tiene alguna que otra buena optimización en los pagos y transferencias",not_applicable
2087,"Pésima la nueva versión V.3.21.0 Para poder utilizar la app obligan tener un bloqueo de pantalla, que por años no lo utilizo. Adicionalmente en pleno trámite se cierra intempestivamente y hay que reiniciar todo el proceso. En lugar de mejorar, la empeoran",not_applicable
2088,"No se que esta pasando últimamente no me permite ingresar a la app carga y carga y despues me sale error, elimine la app y la volvi a instalar, me piden validar mis datos y pido que me envien el código a mi correo que aparece ahi... para ingresar mi tarjeta nuevamente y sale error he intentado toda la tarde por favor solucionen el problema que necesitamos pagar y hacer transferencias",authenticity
2089,"Su atención al cliente es un asco , he gastado ya como 15 soles intentando llamarlos y porque me sale que mi targeta está bloqueada pero yo no he bloqueado nada. Su estúpido bot no ayuda en nada, pérdida de tiempo nada más. Voy a irme a otro banco, uno mejor. Cualquiera es mejor si la atención de ustedes es tan mediocre. Y en la aplicación no puedo averiguar nada. Por gusto",not_applicable
2090,"Desde hace dos días no puedo ingresar a la app, o mejor dicho, cuando abro la app mi pantalla se queda negra y no sale nada más. Necesito hacer pagos y no puedo porque tengo que activar el token digital para hacerlo y la única forma es a través de la app. Por favor solucionen esto.",authenticity
2091,"Buenas tardes el dia 3 de enero del 2023 fui a recoger por primera vez mi tarjeta de debito y a la vez hacer deposito a la misma. Sin embargo al revisar la cuanta por la web, me doy con la sorpresa de que no tengo ningun saldo cuando deberia de estar con una cantidad de aprox 1500 soles. Bueno... Esta experiencia me ayuda a nunca mas poner plata en estas entidades.",integrity
2092,La app esta cada vez peor No se puede hacer transferencias ni pagos Sale error intentelo en 5 minutos ( mi app esta actualizada) Este error esta desde la semana pasada. Y no es la primera vez que sucede esto. Deben revisar que sucede rapido ya que se supone que debemos usar la app para no salir de casa.,not_applicable
2093,"que mal BCP, en vez de mejorar va hacia atras. Si ya se ve q la actualizacón no funcionaba, por que obligar a hacerlo con todos. Lo peor es q ya pasaron varios días y no corrigen error. no se dan cuenta q perjudica al cliente. O es q hay demasiada soberbia el ellos.",not_applicable
2094,"La nueva actualización es pésima, sale errores varias veces al día, ingresas una vez y cunado quieres volver a ingresar te indica problema ingrese a viabcp, donde te piden el token digital que la app no te puede brindar porque tiene problemas, ya es mas de un mes con este problema y no lo solucionan.",authenticity
2095,Es muy pésimo por que no te ayuda en nada más te perjudica uno tratando de emprender y más trabas te pone por que los clientes que quieren pagarme a mi cuenta me depositan y me cobra comisiones en una semana perdi más 300 soles es una desepsion total de mi parte no les aconsejo k usen lo único bueno es el yape pero en si la tarjeta no es util,not_applicable
2096,"La peor App de Bancos, claramente malograron la App en la última actualización, es inestable y al día por horas no puedes ingresar, claramente se enfocaron en el aspecto gráfico y malograron la funcionalidad. Mucho mejor la app de Interbank.",not_applicable
2097,"Desde que cambiaron la performance de la app no puedo usarla como se debe. Debo instalar y registrar mis datos para ver mi cuenta, cuando deseo nuevamente usar la app me sale la opción de seleccionar dni y cuando voy a escribir el número, le app se cierra. Viéndome obligada a instalar y desinstalar toda vez que deseo usarlo. Lo peor es que el código lo envían por e-mail y demora, no da chance de seleccionar SMS para que sea más fácil. Quisiera poder regresar a la versión antigua. Me iba re bien",authenticity
2098,No sé por qué se les ocurrió actualizar al app si funcionaba bien. Se borró mi token digital pero según la misma aplicación sigue vinculado a mi celular pero no puedo hacer ninguna operación por qué me pide dicha autentificación. Es horrible tener estos inconvenientes con una empresa tan grande y es una pena la calidad de servicio que ofrecen teniendo en cuenta que lucran con las altas cuotas de sus afiliados. Una pena.,authenticity
2099,"No funciona. Mi telefono tiene un Snapdragon 855 y 6GB de RAM. Esta un poco desactualizado pero esta app deberia funcionar sin problemas en un equipo con esas especificaciones, y no lo hace. Solo obtengo un mensaje de error y la app se cierra.",not_applicable
2100,"Todo estaba excelente con la app, hasta el 14 de setiembre que fue la última vez que la pude abrir, ayer intente abrir la aplicación para hacer un pago y no llega ni siquiera a pedir la clave, se cierra en menos de 3 segundos, por favor solucionen Estamos 19 de setiembre y hasta ahora nompiedo usar la app sigue sin abrir",not_applicable
