ID,Comentario,Clasificacion_ISO_25010
1829,"el anuncio que sale al inicio tapa las cuentas y si le das a la X para cerrar igual se abre y molesta demasiado. El uso del chanchito es HORRIBLE. antes era más intuitivo. ahora es complejo y el teclado siempre tapa el botón que ahora es necesario para retirar o ahorrar. me sorprende que tengan un dpto de innovación, cuando esto claramente es regresar a la version beta de un mobile banking.",not_applicable
1830,Esta muy bien. Pero no permite agregar cuentas favoritas a las cuentas que siempre envías dinero y es molesto estar escribiendo los datos a cada momento que vas a transferir. Ejemplo envío dinero a un amigo y que guarde sus datos como favorito para más adelante solo darle a ese favorito y aparezcan sus datos de la cuenta sin tener que volver a colocar los datos. Esa es mi recomendación.,not_applicable
1831,"Sigue igual 🤦‍♂️ no se que actualización va pero sigue saliendo el mensaje ""lo sentimos no hemos podido realizar tu operación. Estamos trabajando para solucionar el inconveniente"", al menos para el huawei p30 lite, deberían de tener una opción para instalar las versiones anteriores y así todos felices con la compatibilidad que se adapté. 1 mes y no solucionan el problema 🤦‍♂️.",not_applicable
1832,"La verdad su aplicacion es ineficiente, es lenta, se cuelga muestra un error a cada momento, inestable, no se puede confiar en esta aplicacion, no hay seguridad cuando se podra realizar un pago o transferencia. Por plin. Porque siempre se cuelga y arroja el mismo error. Realmente no sirve. YAPE del BCP funciona mejor",not_applicable
1833,"Mala experiencia tengo esta app desde hace muchos años asi como otras, pera esta app de interbank todas las semanas pide actualización, necesito corroborar un depósito de un cliente y debo esperar en actualizar y hacer al cliente esperar, es totalmente fastidioso y nada profesional de su equipo de sistemas, tener que estar todas las semanas actualizando la app de lo contrario no se puede usar.",not_applicable
1834,"Me pide desintalarla e instalarla cada 2 horas que no use continuamente la app. Simplemente, sale el mensaje de que es imposible abrir la app y que ingrese a Play Store para ver el problema lo que es desinstalar y volver a instalar. Lo que es un GRAN inconveniente a la hora que necesito realizar una operación urgente pues tengo que reconfigurar todo.",not_applicable
1835,"Para que actualizan algo si va a ser peor que version anterior, ya no puedo ni ingresar al actualizar se borraron todos los datos y cuando quiero ingresar me pide que cambie la contraseña, lo intento hacer pero nunca llega la clave dinámica... la verdad que en vez de mejorar algo lo empeoran. Cambien de programadores actualicen sus servidores..... menos 50 estrellas lo peor es que por su culpa me han retenido una remesa.",authenticity
1836,"Van 4 días que no se puede utilizar la app, te envía a la banca web, que tampoco funciona, me he retrasado en pagos, no he podido hacer transferencias urgentes y la entidad no se hará responsable de todo el perjuicio que se ha ocasionado. Decepcionada del servicio de Interbank. Ni siquiera para ir a la ofi ina porque en Iquitos solo existe un local, donde se hacen colas enormes en todo el sol o lluvia.",not_applicable
1837,"Hoy tuve q desinstalar e instalar 3 veces la app. Cada vez q deseo realizar una operación me sale el mensaje upps ocurrió un error desinstale e instale. Solo puedo ver 3 movimientos, me demora una eternidad plinear, y estoy en pleno uso y se cierra, arreglen esta situación!!! Sinceramente la peor app.",not_applicable
1838,Cuando uso específicamente la opción PLIN la app se queda congelada y me sale el mensaje que la app no responde. Son varias veces en varios días que sale lo mismo. Ojo: Solo en esa opción ya que las demás opciones si me funcionan con normalidad. Verifiquenlo por favor ya que es una función muy importante y usada en la app. Gracias,not_applicable
1839,"Su App es una tontería. No te muestra las compras que haces y para que puedas verlo demora hasta 5 días. Es el único banco que sucede esto ya que BBVA y Scotiabank te muestran al instante la compras que tú haces, es más, estos bancos tienen un apartado que te muestran los montos retenidos lo cual facilita el poder ver si el monto ya fue liberado o no. NO recomiendo esta tarjeta para compras.",accountability
1840,"En cuanto servicio excelente. Pero no me gusto la última versión de la aplicación. El comprobante de envío actual no muestra los detalles que tenía la versión anterior. Al menos detalles de como quien es la persona que esta recibiendo ,a lo que la versión anterior si mostraba. Ahora se duda si el numero de cuenta pertenece o no a la persona a quien se necesita hacer el envío.",accountability
1841,"La última actualización es una total decepción, que lo que hace es afirmar el porqué su sistema fue hackeado, paguen un poco más y brinden un sistema óptimo contratando personas capaces, cada vez que estás en app de la nada te envía a la web, indicando que el app ha tenido una falla y no te permite realizar ninguna función y tienes que volver a ingresar al app y si tienes suerte puedes hacer las operaciones que necesitas, sino sale lo mismo. Mejor es cambiar de banco como han hecho muchos.",resistance
1842,"La aplicación es muy fácil e intuitiva de usar pero la pega que tiene es que a veces existen ciertos tipos de transacciones que no se visualizan en los movimientos de la cuenta o lo hacen días después. Además estos movimientos, en general, no tienen una descripción detallada como de dónde provienen si son pagos por plin, no sabes quién te manda dinero. Espero sepan solucionar estos problemas.",accountability
1843,"Antes muy buena la app, la mejor de cualquier banco pero desde que lo actualizaron se malogro en todo, pide reconocimiento facial pero no quiere reconocer y siempre es un problema, por que cuando quiero pagar algo tengo que estar agarrado el cel pegado a la cara y siempre es el mismo problema no quiere reconocer, tampoco puedo ver mis gastos, ejm, si compre hace una semana y quiero ver cuanto gaste no se puede ver, como dije esta pesimo, orrible, y mul lento",authenticity
1844,"App lenta, el sistema falla muy seguido, no avisan cuando se harán nuevas actualizaciones y cuando sale una no te permite usar la app hasta que la actualices, es decir, tengo que consumir el doble de mis datos para usarla y ni hablar sobre el tiempo que demora, eso me ha puesto en apuros más de una vez, un desastre.",not_applicable
1845,"Que pésima aplicación! Siempre tuvo fallas, pero ahora es inutilizable, se demora en cargar, las claves dinámicas nunca llegan a tiempo, o vence cuando llegan o aparece el mensaje de cerrar el app o esperar. Además, ahora Plinear tarda demasiado, ya no es rápido, mejor usen yape.... Pésimo!! No la descarguen, busquen otro banco, siempre hay trabas con este banco, más aún si quieres transferir fuera del país",authenticity
1846,"Desde la última actualización se a puesto muy lento, no permite tomar capturas, tampoco me permite plinear a números nuevos ya que siempre me piden ponerle algun sticker y no se puede guardar, es muy molesto la verdad porque tengo que cerrar el aplicativo y volver a abrirlo. En resumen están yendo de mal a peor con sus actualizaciones",not_applicable
1847,"Antes podía hacer mis operaciones online sin ningún problema. Ahora presenta varias fallas, no actualiza algunas compras que hago por ínternet o pagos de servicios, hace unos días no pude pagar mi luz, hace un momento ya no pude hacer una recarga. Cada vez son más opciones que va fallando. Una pena. Iba muy bien.",accountability
1848,"Pésimo servicio de esta App, con la última actualización la aplicación no quiere abrir y me pide que lo instale de nuevo, antes andaba de lo mejor y ahora me sale con estos errores que se repite varias veces. Señores técnicos y responsables de esto, favor de corregir estos inconvenientes que se viene presentando con la aplicación, porque causa molestia para el usuario. Gracias.",not_applicable
1849,Pésima actualización. Para ver movimientos de mis cuentas debo deslizar hacia arriba. Para ver los de la TC hacia abajo !? Y en esta última solo aparecen los dos últimos. Con la anterior app siempre se pudo ver el historial del mes. Lástma que no puedo darles Cero estrellas.,accountability
1850,"2/10 No lo recomiendo. La app es muy confusa. No es simple, amigable. Los consumos y abonos demoran en aparecer. No se pueden descargar desde la APP los estados de cuenta. Creo que necesitan un mejor programador y diseñador de aplicacion. 😮‍💨👎. Si fuese mas ordenado y sencillo y letras mas visibles tendria mas publico.",accountability
1851,"Un mrd, tantas actualizaciones con las que se supone que la app deberia mejorar pero en realidad cada vez esta peor, desde hace tres dias que la app se me cierra sola al abrirla, no puedo entrar, la desinstalo y vuelvo a instalar y nada, no puedo realizar ninguna operación, y desde hace meses que la app viene con fallos grandes, se lentea, se cuelga, plin no funciona, etc. De lejos la peor aplicación de bancos.",not_applicable
1852,"Realicé un pago con QR en un centro comercial y cargaron dos veces el monto a mi tarjeta débito, pero no aparece ninguna en mi historial de movimientos, solo lo vi reflejado en el descuento de mi monto inicial. Me pasó que realicé pagos con QR y me salía la notificación de ""... no hemos podido realizar tu operación..."" y tenía que volver a intentarlo para poder completar el pago. Me comuniqué para la devolución y dijeron que no procede. Cuantas otras veces y me di cuenta en la última. PÉSIMO.",integrity
1853,Cada vez q la actualizan encuentro más errores y problemas al ingresar. Debería salir el número de operación cuando se ven los movimientos. Cada vez tengo más problemas para ingresar aparece una ventana mencionando que están trabajando para solucionar el inconveniente.,not_applicable
1854,"La última actualización de la app la horrible tus datos están correctos pero sigue apareciendo que son erróneos y se bloqueará el acceso, te impide usar la app, de manera correcta desde que instale la nueva actualización no he podido usar la más que una vez horrible se echó a perder interbank de verdad lo que era una de las app más rápidas se convirtió en una de las aplicaciones pésimas",authenticity
1855,"Actualmente es la peor existente. Antes solía ser simple , ágil y confiable. Ahora es de lo peor, lenta, saturada de opciones, y con sus últimas actualizaciones que te obligan a desinstalar e instalar casi todos los días por algún tipo de error, perdiendo el tiempo en eso es desastroso.",not_applicable
1856,"Plop !! Que pasó con la aplicación de Interbank , todo iba Exelente , eficaz hasta que, hace días volví a entrar y se queda la aplicación en blanco y sale cada segundo un msj que dice INTERBANK NO RESPONDE CERRAR SECION ESPERE... Y la verdad me es difícil entrar, y poder hacer mis transacciones,conste que hasta la desinstale y la volví a instalar pensando que necesitaba actualización y el mismo problema, que vuelva la versión anterior tal como estaba,URGENTE, podrían arreglarlo por favor gracias",not_applicable
1857,"Que pasa con al app de Interbank, hace meses que las actualizaciones están de mal a peor, esta DEMASIADA LENTA PERO LO QUE SIGUE DE LENTA. No deja pagar los servicios ni nada. Se demora un montón. Antes era más simple y rápida... Ahora no pasa nada. De seguir así. Te daré que cambiarme a otro banco.",not_applicable
1858,"La aplicación es muy buena , solo que falta la opción de ver los pagos pendientes o en revisión, se demoran en aparecer en el registro y me genera angustia. Puede que en el Boucher de compra aparezca un precio, y en la app otra (quizás, me pasó una vez)si tuviera esa opción. Me gustaría que pusieran esa opción, solo llevo 1 día con la app con mi tarjeta nueva, y falta esa opción valiosa.",accountability
1859,Quien ha cambiado la app para ingresar solo con documento de identidad y contraseña esa forma es muy inseguro porque hay hacker que con solo tu documento de entidad pueden obtener la contraseña. Por seguridad es mejor pedir el número de tarjeta. Favor de colocar el anterior app que pedía el número de tarjeta. Además todas las entidades bancarias piden por seguridad el número de tarjeta y te muestra por correo cuando ingresas o haces alguna transacción. Espero que mejoren el aplicativo.,resistance
1860,"Hola, estoy para dar mi opinión personal. Antes la app estaba bien, después de la última actualización que hize ; no se que pasó, que la app no está realizando la transferencias correspondiente. En verdad, eso me enoja, pq necesito que una app como esta , sea rápido y eficaz y no le doy extrellas , pq siento que no se lo merece",not_applicable
1861,"Es la primera vez que me tomo el tiempo de comentar. En serio, los developers y ux/ui son un éxito...en seguir malogrando la app personas con cada update. Ahora carga más lento, el desplazamiento de los movimientos de tarjeta de crédito es inverso y no funciona bien, la publicidad se activa incluso si presionas fuera del banner o en la x. En serio, consideren cambiar de profesión.",not_applicable
1862,"Desde la última actualización es muy lenta, no permite capturas de pantalla y peor aun se necesitan hacer movimientos urgentes y no llega la clave dinámica, demora como 2 o 3 horas en llegar recién. Es muy incómodo, es mi banco favorito pero dadas las nuevas situaciones estoy considerando totalmente cambiar.",authenticity
1863,"No se que les ha pasado, pero desde la actualización que hubo en navidad 2023, para pidiendo que se desinstale y reinstale la aplicación a cada rato y lo que es peor, cada vez que se reinstala la aplicación, hay que perder bastante tiempo para validar el selfie y la validación de la imagen del DNI, se han convertido en la peor aplicación, que lastima. Funcionó bien hasta navidad.",authenticity
1864,"Hola, no gusta la verdad por que para pagar se demora muchísimo para ingresar, no es rápida como el Yape..pero por seguridad uso ésta app si me da confianza. Pero les pido por favor cambien la configuración y que sea MAS VELOZ, por que hasta que se abra, se busque el contacto etc, etc, nos pueden robar el cel y la Cta se quedaría abierta y seria demasiado fácil para LOS DELINCUENTES ROBARNOS TODOS NUESTROS AHORROS.! Confío en ustedes, me gusta éste Banco pero ayúdennos a sentirnos MAS SEGUROS🤗",resistance
1865,"Es buena la app, pero ahora estoy teniendo problemas al abrirla, se cierra rápidamente sin dejarme ingresar a mi cuenta. La desinstale la app y reinicié el celular varias veces y solo una vez funcionó y nuevamente se empezó a cerrar, tengo que desinstalar y volver a instalar para poder ingresar. Por favor solucionar ese error y no me deja compartir la app para ganar puntos . Gracias",not_applicable
1866,"Una Estrella Razones? Simple. Con el app de Interbank puedo saber mis saldos y movimientos que realizo. Con Interbank puedo comprar como si fuera pago en efectividad en establecimientos de que aceptan visa. Pero el problema y que es grande, es que cuando realizo compras en Internet me suelen cobrar del 10 a 15 % extra del precio original, y ya voy haciendo el reclamo dos veces y continúan sin actualizar mi perfil, y cuándo quieres hacer una consulta o solicitud mediante WhatsApp, no funciona. 😡",integrity
1867,"Le falta el ahorro automático como Warda del BCP, donde determinas el monto diario y automáticamente se transfiere a tu alcancia de ahorro. Las millas benefit deberías visualizarse en la misma App y no una página externa. La versión Web si es deprimente, usar su propio teclado es un dolor de cabeza más si uno tiene contraseñas largas.",not_applicable
1868,"De un momento a otro, cada vez que ingreso, se spammea el botón de ""cerrar sesión"" y no me deja usar nada. ¿Soy al único que le pasa eso? Por otro lado, la app de hace tiempos que da problemas, no registra todos los movimientos, el sensor de huella dactilar tira error y aleatoriamente no te deja ingresar por un ""inconveniente que están resolviendo"".",accountability
1869,"Cada vez esta peor esta app de m, me pide autentificar miles de veces y no me deja transferir ni pagar, como ha desmejorado, ojalá pudiera calificar en negativo. Enero: que terrible como ha desmejorado esta app, todos los días me pide que la instale y desinstale, aparte de lo lenta que se pone para el Plin, no entiendo como hasta ahora no solucionan estos problemas.",authenticity
1870,"Sinceramente no entiendo porque la app esta yendo a peor. Primero, no me carga para el código de seguridad, lo aparece que no dispongo de saldo cuando si tengo. Y al momento de pasar del ahorro a una cuenta me quitan 0.88 centimos es poco pero aun asi de la nada. Porque dudo mucho que sea mi equipo, ya que es nuevo. No jod*n",accountability
1871,Las notificaciones no llegan... desde la última actualización pasa eso.,not_applicable
1872,"Con la última actualización malograron la aplicacion. Cuando intento ingresar a mi cuenta me sale ""LO SENTIMOS NO HEMOS PODIDO REALIZAR TU OPERACIÓN. ESTAMOS TRABAJANDO PARA SOLUCIONAR EL INCONVENIENTE"" no ingresa, desde la última actualización , espero resuelvan el problema y manden una nueva acctulizacion para así seguir asiendo mis tranzacciones.",not_applicable
1873,"Desde el sábado 09 de marzo la aplicación simplemente no funciona , no deja ni siquiera ingresar los datos y se cierra súbitamente. No he podido hacer pagos con Plin desde ese día. Es una real molestia. Llamé al banco y me dijeron que use la plataforma porque han reportado problemas con la app al actualizarla. Me preguntaron que tipo de celular usaba . Este dispositivo tiene un mes de comprado y es nuevo. La app estuvo funcionando bien en él hasta el viernes 08. Cuándo se solucionará?",not_applicable
1874,"El servicio de la app es muy bueno,lo malo es el depósito a los cajeros global net son malos y confusos se tragan en dinero y para que te den una respuesta de la devolución del dinero se demoran como 10 días algo que es en solo minutos me refiero al depósito,se tardan una eternidad en la devolución,deberían cambiar los cajeros de Interbank pésimos pésimos viejos con el interfaz malo horrible letras muy pequeñas si para mí es complicado imagínen lo que es para una persona de la 3 edad.",not_applicable
1875,"Por más que coloco la opción de ""recordar datos"" al iniciar sesión, cuando cierro la app y vuelvo a entrar nuevamente me piden contraseña. Básicamente debo iniciar sesión y poner contraseña cada vez que abro la app y es muy molesto!!! Ojalá solucionen pronto este problema...",not_applicable
1876,"Desde la última actualización me sale un mensaje que debo desintalar la app y volverla a instalar, lo hago y luego de un día me sale lo mismo. Es como si prácticamente no funcionará la app, y a cada rato desinstalo e instalo denuevo y me sigue saliendo lo mismo, llamé a interbank y me dijeron que eso es por la actualización y debo hacerlo, pero ya no se cuantas veces se debe realizar. Pésimo con el tema de actualización.",not_applicable
1877,"!!!ME HAN HECHO PERDER MI TIEMPO!!! Ahora me fuerza a activar CLAVE DINÁMICA para toda operación, si hasta el jueves yo tenía la opción de si deseo usarla o no. Muy mal Interbank. Espero lo corrijan pronto!!! Qué pésima aplicación. Decepción total. Sigue pidiendo para casi TODO que active notificaciones y a tomar la foto, de allí nunca sale. Programadores, háganse una.",authenticity
1878,"Estoy batallando para que el sistema de reconocimiento facial me reconozca la cara, desde ayer presenté problemas con la app, como que al entrar a relizar un pago me pedía volver a instalar la app, por eso mismo la desinstalé y al ingresar mis datos y todo lo que piden todo bien, mi problema es con el sistema de reconocimiento facial que hasta hoy no me permite ingresar correctamente, mi celular es marca Huawei..",authenticity
1879,"Pésima experiencia, llevo varios días intentando ingresar a la app y no me permite, ya fui a ventanilla, ya llamé por teléfono, ya me hicieron todos los procedimientos y nada. La verdad es muy molesto movilizarse (dada la situación) hasta un cajero, cada vez que necesito disponer de mi dinero para un pago. Estoy considerando seriamente cancelar mi cuenta.",not_applicable
1880,"Malograron el app. Solo lo bueno que pusieron fue para ocultar tu saldo. Lo resto es un asco. Ahora tengo que poner número de tarjeta a cada rato. Y si pongo recordar, queda el numero del DNI. Anteriormente si se podia poner la opción de recordar individualmente. Porfavor mejoren eso. Gracias",not_applicable
1881,"Pésima la actualización de esta APP, ahora no le deja abrir, he llamado al banco me atendieron una vez pero no solucionaron mi problema, volví a llamar cortaban la llamada así estuve 3 días, al último día pude comunicarme, ofrecieron enviarme información a mi correo para que me dieran indicación mes de como solucionar el problema pero nada eso fue el 27 de julio, ahora nadie atiende desde esa fecha. Empezaron bien, ahora, estan mal.",not_applicable
1882,"La actualización del aplicativo, está provocando fallas al momento de realizar una transacción o ""plineo"", puesto que sale la advertencia ""no hemos podido realizar tu operación..."" Sin embargo, se descuenta el monto en el saldo de la tarjeta. Adicional a ello, no se ven los movimientos retenidos o lo que es el saldo contable.",integrity
1883,"En realidad si le pongo una estrella es por que no permite 0 estrellas para opinar, la app es lenta, por alguna razón no me permite plinear ni transferir muy tarde, lo de "" Haz tus operaciones 24/7 con iInterbank"" es una publicidad engañosa porque por lo menos a mi no me permite ninguna operación en la noche, definitivamente recordé porque dejé de usar esta cuenta y a pesar de que también tiene cosas que no me gustan preferí al BCP",not_applicable
1884,Srs de Interbank. Realmente qué ha pasado con ustedes??? Antes recomendaba a todos su app por tu rapidez y practicidad. Desde hace varias semanas es una lágrima.. el app no envía los códigos cuando se requiere. Hace perder el tiempo. El app empresarial también estuvo de lo peor dos semanas... En serio pensando en trasladar mi cuenta sueldo a otro lado. No entiendo qué les pasó. Iban muy bien y ahora de lo peor. Y la central telefónica no qué decir... En más de una hora te responden...,authenticity
