ID,Comentario,Clasificacion_ISO_25010
1511,"En verdad es muy sencilla de usar y tiene muchas funcionalidades útiles, tal vez sea una de las mejores APPs bancarias en el país pero es inaudito que aún no corrijan el problema de los cobros ""adelantados"" de intereses, es algo que genera confusión en el cliente y hace que uno termine pagando de más. Por otra parte, ya deberían tener una opción para pagar el total de la deuda, ya todos los otros APPs de bancos la tienen.",integrity
1512,Antes la app era la mejor! Le han agregado muchos pasos a algo que era muy simple hacer en trasferencias y especialmente en la alcancía cuando antes solo deslizabas entre tus cuentas. Lo único bueno es que ahora es más facil agregar otra categoría en tus alcancías. Se convirtió en una de las menos amigables apps de bancos. Le quito las 5 estrellas que le había puesto.,not_applicable
1513,"la última actualización se me cierra, no funciona en mi Redmi Note 13 pro. la descargué hace 3 minutos y no puedo entrar, 26 abril 7.30 de la noche",not_applicable
1514,"Tengo el.mismo problema que no puedo hacer transferencia por que no me llega la clave dinámica,llamo al.banco y me dicen que lo instale de nuevo, no puedo estar así cada vez que haga una transferencia",authenticity
1515,"Intenté pagar y dio ""error"" (estamos solucionando) Intenté otra vez y lo mismo, una vez más y lo mismo... Cerré la app al pensar que eres un error de internet, pero cuando lo abrí salió ""tu cuenta ha sido bloqueada 24 horas al superar los límites diarios , como si yo hubiese puesto mi contraseña mal y yo no la uso, uso huella digital... Ni una sola vez me hicieron poner mi contraseña... Por el mismo error del mismo banco... Me están haciendo perder dinero... Y un pago importante... :///",authenticity
1516,"Cuando van a arreglar el aplicativo? cada vez está peor, no se puede hacer ninguna operación, ni siquiera se puede abrir",not_applicable
1517,"Desde la última actualización, no deja hacer pagos por PLIN, no aparece el teclado para poner el monto y no deja buscar a un contacto, pesimooo",not_applicable
1518,nunca he tenido problemas con mi aplicación pero desde que se actualizo es terrible no llegan las claves estoy 6 días con el mismo problema,authenticity
1519,"Horrible interfaz, estaba mejor la anterior que no se veían los montos que se tenía en el chancho ahora se ve todo y es más lenta, cuando mejoren eso cambio mi calificación",confidentiality
1520,"Antes debía colocar mi número de cuenta, DNI y clave (porque prefiero no usar la opción de guardar datos), y podía pagar en línea rápidamente, ahora que solo se coloca DNI y clave da vueltas y no aparece nunca el pago que debo realizar... Me parece que, en lugar de mejorar la aplicación, la malograron. He perdido más de una hora intentando pagar servicios",not_applicable
1521,"Desde la última actualización, se cierra la app al terminar una transacción y así es imposible enviar la constancia de pago. Y al tratar de hacer otras operaciones, sale que ha ocurrido un error. Antes funcionaba bien. Ahora, con esta actualización, nada que ver. Den una solución pronta por favor. Uso constantemente la app y debo hacer pagos urgentes y enviar constancia de los pagos.",not_applicable
1522,"la última actualización un desastre, se cuelga, se sale de la pantalla cuando realizas una operación. la aplicación anterior estaba mejor.",not_applicable
1523,"Estába muy bien la app. Pero falta que ingrese al app para hacer alguna operación, después ya no puedo ingresar por un largo rato",not_applicable
1524,las claves dinamicas casi llegan 3 horas despues como es posible que un app la cual sirve para pagos inmediatos no te permita pagar porque no llega la clave dinamica,authenticity
1525,"en verdad lo peor , es cuando demoran la transacción de dinero de una cuenta a otra . se presta para estafen y puedan cometer algun fraude . pésimo",integrity
1526,"LA PEOR APP de bancos en Perú, va lenta, está llena de errores. La bendita clave dinámica demora un ETERNIDAD EN LLEGAR.. Desde que h4ckearon al banco el servicio ha ido de mal en peor.",resistance
1527,"la aplicación funciona 1 de cada 10 veces, pésimo, los últimos años ha decaído, ni con el Internet más veloz tengo acceso a mi información, mucho menos aún realizar operaciones, y cuando lo reportas solo responden 2 dias después indicando que ya se solucionó, es decir después q tuviste que ir presencialmente a solucionarlo, pero se supone q una app es para transacciones inmediatas ain dirigirse a un banco. Presencialmente pesimo también, una cliente menos estare cancelando todos mis productos.",not_applicable
1528,"Hasta cuándo van a seguir sin arreglar el tema con el Selfie de Seguridad? es la peor idea que han podido tener. Llevo dos semanas intentando que lea y nada y tengo una cámara súper nítida y todo. Un desastre, he tenido que ir a plataforma para que lo solucionen pero igual nada. Si van a implementar algo mal, mejor no lo hagan, en Izzipay tienen el mismo mecanismo y no he tenido inconveniente pero en esta app, una porqueria. Solo hacen perder tiempo.",authenticity
1529,"pésimo! te pide actualizar todo el tiempo y sino actualizas no puedes ingresar a la aplicación , así no puedo manejar mis finanzas.",not_applicable
1530,pésima aplicación cada rato están en mantenimiento. Uno de urgencia quiere usar el plim y no se puede. Que fastidio.,not_applicable
1531,"pésimo, no me deja realizar ningúna transferencia por su fallo de códigos token siempre la misma wbda, tarda más de 1 hora en llegar como si me van a esperar todo ese tiempo para pagar...pésimo banco",authenticity
1532,"Hace un par de meses y más sale error para finalizar la transacción. He tenido que ingresar por la web para que funcione unos pagos. Hoy igual. Hasta plin falla. Hace unos meses me sale este mismo error y volví a intentar (mensaje dice, inténtalo más tarde) y ahí sí se pudo pero se debitaron 2 veces el monto. Reclame y no me aceptaron error. Felizmente pude constatar con el proveedor si hubo doble ingreso, comoe confirmó, acepto como saldo a favor.",integrity
1533,"pésimo desde que lo actualizaron no puedo entrar a la aplicación me sale que está fallando ahh un estrés, ya estoy desde hace más de 2 días intentando entrar a mi app y no puedo",not_applicable
1534,"Antes era la app que más me gustaba en temas de banco, ahora cada día puedes confiar menos en ella, no sabes si tú dinero quedará en el aire, siempre que entras te dice ""que hay un error y están trabajando en solucionarlo"" cuando hago plin muchas veces se hace apesar que me dice que no se hizo por un error pero igual el dinero se descontó... Solo porq tengo la cuenta sueldo pero si sigue así apenas pueda me cambio de banco, si aún están a tiempo no recomiendo esta app",integrity
1535,"la clave dinámica demora en llegar por muy buena señal que se tenga, y si llega, llega cuando ya hicimos la operación por otra app",authenticity
1536,"Desde las últimas actualizaciones la aplicación está cada vez peor, no deja concluir las transacciones, o simplemente no inicia (su mensaje: ""ups! algo salió mal, intentalo de nuevo más tarde"" es desesperante cuando te sale una y otra vez) Espero puedan corregir estos problemas, llevo muchos años como cliente trabajando con su aplicativo y espero no tener que verme forzado a cambiar de banco",not_applicable
1537,"Mala la nueva aplicación, se loguea y peor es que yo colo cliente quiero hacer depósitos y retiros y no se puede mañana tendré que ir al banco y eso no sebe ocurrir, si lo que queremos es realizar operaciones mas rapidas y seguras como es el plin en este caso. Hace un instante elimine la aplicación y lo volví a descargar y se ha quedado congelado.",not_applicable
1538,"Siempre se cae la app a partir de media noche, osea ocurre alguna emergencia y no puedes hacer uso de tu dinero, la app va de mal en peor",not_applicable
1539,Es insoportable y estresante tener que estar actualizando a cada rato la app porque si no no me dejan entrar.,not_applicable
1540,"Desde la última actualización no responde el app, no puedo plinear, no puedo mover o retirar fondos de mi alcancía, no puedo pagar servicios, simplemente NO RESPONDE",not_applicable
1541,"Pésimo, mucho que mejorar es muy lento el plim y para pagar los servicios en el 90% de las veces no deja",not_applicable
1542,"Esta última versión es la peor de todas, súper lenta, se cuelga a cada rato, para hacer un Plin me demoró 5 min, súper complicada, cero práctica y esas notificaciones que salen cada vez que entro a la aplicación de productos sugeridos deberían quitarla, porque ya parece un anuncio de esos que salen en los videos de YouTube que tengo que esperar que se terminen de reproducir y si le doy cerrar casi siempre termino entrando a ver las ofertas, eso hace que la experiencia en la App sea mala.",not_applicable
1543,"Desde hace meses un error persistente que todavía no han resuelto, al momento de realizar una transferencia a alguna billetera digital (plin o yape) no llega la clave dinámica, aveces funciona y aveces no, sinceramente se ha vuelto un dolor de cabeza constante al momento de realizar pagos, algo que no me ha pasado con apps de otros bancos como Scotiabank.",authenticity
1544,"Realice un pago con la tarjeta de crédito y salió error. Luego reviso la App, y me sale que está en proceso el pago. Han pasado 5 días y sigue igual. Y no eh recibo el producto que compre, llame al servicio al cliente y me informaron que las transiciones aparecerán en los días hábiles. Hasta el momento sigo esperando y sigue igual, realmente que decepción de servicio de Interbank totalmente ineficiente, desde que empecé a usar la tarjeta, me han hecho perder el tiempo acudiendo al banco.",accountability
1545,"Desde la última actualización se está cerrando el app cada vez que una realiza una operación, sea un pago, transferencia o cualquier otra operación, esto ya desde 3 semanas atrás, deberían solucionarlo a al brevedad para no generar incomodidad en el cliente, por mi lado ingresare un reclamo, no deberían pasar estas cosas, es algo muy básico.",not_applicable
1546,"No le pongo ninguna estrella , ahora no deja tomar screenshots de tu saldos , durante la semana o fines de semana justo de las 12 am. Los pagos por app se vuelven a la cola atrás y te pierdes a la hora de verificar , sin contar que se cambian las fechas sab y Dom como lunes en la aplicación ,y cuando quiere llega notificaciones del app. La app es una M@#$..",not_applicable
1547,"La última actualización devuelve el código de confirmación 15 minutos después, no se si es con los Note 20, pero no puedo hacer operaciones.",authenticity
1548,"Eliminé mi comentario muy positivo anterior acerca de la app. Desde hace unos meses la app se ha vuelto lenta o no me permite ingresar a hacer uso de ella. Ya no permite tomar capturas de pantalla a los movimientos; lo último que me pasó es que se ha ""esfumado"" un fuerte monto en soles . Lo estoy averiguando,desinstalaré la app y creo que me cambio. Saludos.",integrity
1549,"El app de interbank era para mí la mejor app de bancos, sin embargo, con esta actualización parece que todo hubiera cambiado y para mal. Lo más importante las confirmaciones de transferencias a terceros ya no me aparece el nombre del destinatario, fatal. 2do es muy confuso navegar de pantalla en pantalla ya que no tienen un botón para volver a la pantalla anterior, a veces debo usar el ""volver"" del celular y otras que lo uso me bota del app porque al parecer no habia que apretarlo en ese caso.",accountability
1550,"Asco total, hace un tiempo era buena, desde que ocurrió el problema del hackeo ni las claves dinámicas llegan, algunas veces tengo que plinear algo rápido y se demora una eternidad en llegar la clave dinámica y eso, si es que llega, porque a veces ni llega. Espero mejoren eso pronto o tendré que cambiar mi principal a BCP.",resistance
1551,Qué está pasando con la aplicación Plin. Cada vez peor en vez de mejorar. Transfiero con Plin a otro plin y me figura que deposite dos veces cuando solo realicé una sola vez. Y le digo a la persona que ha depositado dos veces que me envíe un depósito y también me ha enviado dos veces sin saberlo. Está fregado la aplicación. Adiós interbank,integrity
1552,"Todo el tiempo tiene problemas en ingresar , en los momentos que uno más necesita no puedo usarlo , me sale un mensaje LO SENTIMOS estamos trabajando para solucionar el problema. Además que su clave dinámica no ingresa se cuelga necesito actualizar hasta tres veces ... totalmente una porquería 😡 😑 😒",authenticity
1553,"terrible, pésima actualización, la clave dinámica demora demasiado, no se pueden realizar las operaciones.",authenticity
1554,"cuando entro a mi aplicativo sale que es un error que lo vuelta a intentar más tarde, trato de ingresar biemanente a mi sesión de cuenta y me aparece eso constantemente, para iniciar tengo que desinstalar el aplicativo y nuevamente colocar mis datos, ocacinandome retrazo en inconvenientes, llamé a la empresa me dijeron que desinstale e ingrese nuevamente pero siempre es lo mismo , la nueva actualización no está muy buena .",not_applicable
1555,pésimo servicio siempre hay un error siempre están arreglando el problema no puedo abrir la App no puedo usar plin !!!!! horrible,not_applicable
1556,"El detalle de los movimientos es muy ambiguo, no dice el nombre completo de la persona o empresa a la que pagaste o de la que recibes dinero... cuado tienes pocos movimientos es fácil recordar pero en cuentas con bastantes movimientos el control es difícil de llevar. También debería permitir poner una breve descripción al momento de realizar una transferencia para tener una referencia de tal operación.",accountability
1557,"No abre la app en Huawei Y7 2018, me dice que lo debo desinstalar y volver a instalar, ya lo hice ayer pero hoy otra vez lo mismo. Hace unos meses si abría, lento y demoraba un montón pero abría. Ahora nada y lo más increíble es que si lo abro por el navegador de mi teléfono me va mucho mejor que en la misma aplicación. ¿Será que lo tienen tan mal optimizado o que mi dispositivo está viejo? En cualquier caso, deberían sacar una versión lite que pueda ejecutarse hasta en un smartwatch.",not_applicable
1558,"llevo días sin poder ver las ofertas en el apartado ""para mi"". no puedo pedir préstamo, abrir una cuenta o sacar una tarjeta adicional, simplemente no me carga esas opciones.",not_applicable
1559,"Muy mala aplicación, me pide una clave dinámica y nunca me llega el código una perdida de tiempo esta aplicación.",authenticity
1560,que desgracia todos los protocolos habidos y por haber desde si última aplicación sin mencionar que a cada rato falla el ingreso a la misma y Plin igual.,not_applicable
1561,Interbank la peor basura de banco que existe en este 2025. A cada rato mantenimiento cajeros que no funcionan mala atencion que desastre de banco.,not_applicable
1562,"Dios mío ya actualicen y mejoren el tema de las claves dinámicas, ya no se puede hacer nada en la app",authenticity
1563,"Buenas noches, me pase a otra entidad porque se me hace difícil ingresar a la app para ver mi saldo.",not_applicable
1564,"En los últimos meses deja de funcionar seguido, lo peor que te deja sin poder disponibilizar tu dinero, actualizan por las puras nada mejora , cada vez peor. sigue igual , pasan meses y en vez de mejorar empeora",not_applicable
1565,se ha puesto súper lenta cuándo vas a hacer un pago demora en cargar los números para proponer el monto si quieres hacer un pago a un número nuevo no carga los números,not_applicable
1566,"Tienen problemas, actualizan el app cada 3 días.. Y diariamente se cuelga varias veces al día. Voy a cambiar de cuenta sueldo",not_applicable
1567,"Desde la última actualización la clave dinámica nunca llega , no permite realizar nada",authenticity
1568,"terrible la espera para la clave dinamica, nunca llega y es una perdida de tiempo ya que no se pueden realizar los pagos",authenticity
1569,"Pésima app, no puedo transferir dinero desde mi cuenta sueldo, es una completa basura porque no me dice por qué no se puede trasferir, mi consejo es mejor que se cambien de banco",not_applicable
1570,"La app se vuelve inútil, más de 3 semanas sin poder hacer transferencias ni linkear el plin al celular.",not_applicable
1571,"Pésima aplicación, simplemente no puedo ingresar a la app... sale un mensaje que lo intente más tarde...",not_applicable
1572,"Tuve que cambiar de equipo y lamentablemente ya no puedo hacer el reconocimiento facial para poder hacer las operaciones con mi cuenta. Aún con el reclamo hecho al banco y las indicaciones de borrado de caché, validación de actualizaciones pendientes e incluso la reinstalación sigue sin permitir que pueda hacer el reconocimiento facial. Tendré que cambiar de banco",authenticity
1573,"No reconoce todos los movimientos bancarios. Cada vez que realizo un pago o hago un retiro, el movimiento no aparece en el historial de la aplicación, solo aparecen los ingresos o movimientos en la alcancía. Ya llevo buen tiempo con este problema, adicional a ello, la aplicación a veces no me permite ingresar.",accountability
1574,"Esta última semana la aplicación no quiere abrir, y nada que resuelven ese problema. Mal gestionado.",not_applicable
1575,"Pésima la app. Cómo es posible que quiera acceder y me salga que lo vuelva instalar desde playstore cuando está descargado. Ineficientes en su totalidad tanto en oficinas y en canales digitales. Poca seguridad brindan y cuando se tiene una emergencia no se puede acceder al app. En decadencia este banco, pero para cobrar interes altos y ofrecer productos son súper rápidos. Con razón hay tantas operaciones fantasmas generadas y que al reclamar no lo hacen efecto.",resistance
1576,La versión anterior era mucha más rápida y tenía la opción de desbloqueo por huella en predeterminado. Esta demora una eternidad para hacer los pagos por plin (enserio casi un minuto) el blanco no era el color característico. Aún no evalúo todas las funciones pero con el retraso en los procesos ya hace sentir que ha empeorado bastante. De 5 a 1 en una! Devuelvan la otra versión! Renueven de programadores.,not_applicable
1577,"Demora en llegar 1 hora las transferencias del mismo banco , 3 veces que hacen doble cobro de las cosas en bcp o otro banco nunca pasa eso",integrity
1578,Pésima actualización la aplicación no me carga se lagea se queda en la pantalla de inicio se cierra sola no puedo hacer ninguna transacción,not_applicable
1579,"No funciona el botón para ahorrar y retirar de la alcancía, esto desde la última actualización. Resuelvanlo xfas",not_applicable
1580,la última actualización de mes de abril 2025. no carga la clave dinamica. y falta de transparencia el no dejar tomar captura de pantalla.,authenticity
1581,No me agrada que cada rato tenga actualizarlo y con cada actualización la interfaz de la app está más orrible que la anterior...,not_applicable
1582,"Una aplicación con buena distribución de los ítems en su actualización, pero siempre tiene problemas enviado la clave dinámica y cuando uno desea hacer alguna transferencia siempre pide reconocimiento facial. A veces deja de funcionar o no carga.",authenticity
1583,"Me pide actualización , pero no hay más actualizaciones además de que hace dos semanas no puedo usar algunas funciones dentro de la app",not_applicable
1584,"Asquerosidad de aplicación, siempre se congela y en ocasiones e perdido dinero por que no informan si verdaderamente se llego a hacer el plineo, deberían devolver el dinero",integrity
1585,"Cuidado con sus saldos. El aplicativo tiene fallos en un tema muy relevante, la actualización de saldos y movimientos. Movimientos no aparecen o lo hacen con fechas diferentes, el saldo no se actualiza a tiempo y peor cuándo se trata de movimientos en la alcancía que ni llamando te reconocen el saldo que desaparece.",integrity
1586,"19/07/21 no se puede entrar a la app desde hace días!!! Es una vergüenza que un banco tan grande presente estos errores, la app es sencilla y funcional pero se cuelga cada inicio de mes desde hace meses y así no se puede. 01/03/21 la app se cuelga terriblemente, no cargan mis movimientos y no me permite realizar ningún pago a través del app, veo varios comentarios igual de hace meses, si ya saben que tienen este problema desde hace mucho cada fin o inicio de mes, deberían arreglarlo de una vez!",not_applicable
1587,"Desagradable experiencia con esta app, he visto comentarios anteriores y concuerdo que la última actualización en vez de mejorar ha empeorado. Ahora no puedo hacer ninguna operación, tienen problemas con la cámara y el plin. Hasta ahora no tengo solución con la cámara de la app para realizar operaciones y ya fui también presencialmente. Mi cámara no es el problema ya que me aperturé cuenta en otro banco y normal puedo realizar operaciones y no tuve problemas con la cámara de su app de ese banco.",authenticity
1588,Muy lento Se cae muy frecuente No puedo disponer de mi alcancía No me sale los movimientos detallado Se demora más de dos días en actualizar los movimientos,accountability
1589,"Es un recurso y plataforma importante, sin embargo su desarrollo se ha descuidado y el usuario ahora tiene problemas con realizar operaciones, no hay una validación y/o generación de código seguridad en tiempo real y se envía muy tarde, Atención a las actualizaciones que se liberan.",authenticity
1590,"la verdad anteriormente hacia mis operaciones con satisfacción, pero desde que se dejó hackear se volvió insoportable, ahora mis operaciones tengo que hacer pasando una hora y eso de la clave dinámica es pésimo no entra así solicite una y otra así pida 20 veces nunca llegan y eso es molestoso. en realidad no me gusta su app deberían de solucionar o dar más rapidez en actualizar su app",resistance
1591,"Desde su problema de hackeo el app falla todos los meses. Puse un reclamo porque no veo operaciones en el app que se supone si existen según su call center y me responden cualquier cosa. A la fecha sigo sin ver las operaciones. Instalé nuevamente el app y ni así se arregla. Un desastre su canal ""digital"".",resistance
1592,"Cada 3 días hay que actualizar el app, es que no pueden protegerse de hackeos o que les está pasando???",resistance
1593,"Lamentable lo que esta pasando con esta app desde ayer no puedo abrirlo y hoy intente de nuevo y nada, era más práctico antes solo te pedía tu contraseña, ahora te pide número de tarjeta, DNI y clave lo hacen más difícil, así uno se demora más de lo usual para poder hacer un pago, espero mejoren y solo sea un error pequeño, si no tendré que cambiarme de banco para que seguir en algo que no me funciona.",not_applicable
1594,"hsta la weba la app interbank no pasa nd, no puedo recibir pagos de otra app, hsta me eh dado cuenta que de sol en sol me falta dinero. cada actualización está de mal en peor.",integrity
1595,"la experiencia en su app es horrible, no puedo ni transferir y ni entrar a su app. solo dan ganas de desintalar su banca",not_applicable
1596,"es horrible que te obliguen ha realizar la actualización, no tengo espacio y quiere que borre aplicaciones importantes de la universidad o mi trabajo, eso es pésimo.",not_applicable
1597,"Pésima, no puedo configurar el uso de plin. Y en mi otro teléfono no puedo configurar el reconocimiento facial.",authenticity
1598,"El app ya no me deja ver mis movimientos. Al deslizar hacia abajo, se mezcla la información.",accountability
1599,"No puedo plinear, tengo que volverlo a intentar y hasta a veces se plinea más de 2 veces lo cual genera fastidio. Tampoco puedo plieanear a mi agora",integrity
1600,"Se queda colgada en notificaciones al inicio de la app, tengo que estar reinstalando la app para que vuelva a funcionar",not_applicable
1601,Últimamente demasiada lentitud para hacer las operaciones. Tampoco he podido retirar el dinero que está en alcancía virtual,not_applicable
