ID,Comentario,Clasificacion_ISO_25010
1620,"Me pone en apuros está App , después de 10 minutos llega la clave dinámica. pésimo pésimo !!! 😒",authenticity
1621,"Me sale un mensaje que carga todo el tiempo, dice Notificación y siempre me sale cuando abro la app",not_applicable
1622,"La App siempre se cuelga o está en mantenimiento, cuando uno necesita la app no funciona.",not_applicable
1623,"La última actualización no me permite mover dinero de mi alcancía, pésima experiencia.",not_applicable
1624,"Aveces es bueno, Pero se lajea muy seguido y no permite ni mover el dinero ni entrar para hacer pagos , Deberían mejorar",not_applicable
1625,Todo está bien mi única queja es que deberían quitar la clave dinamica o sino que llegue rápido por que se demora bastante enserio,authenticity
1626,"Pésima aplicación, no carga y muchas veces no permite realizar las operaciones.",not_applicable
1627,No describe todos los retiros que supuestamente descuentan en el saldo y por lo tanto no coinciden las sumas y restas de depósitos y retiros,accountability
1628,"Es fastidioso que estén actualizando a cada rato, cada vez que entro a la aplicación me pide actualizar 😒.",not_applicable
1629,"Antes era mejor, ahora te bombardean con publicidad y es incómodo navegar la app.",not_applicable
1630,"Basura de app, tengo una emergencia para transferir mi dinero y no me sale la maldita clave dinamica, malisima app con bugs",authenticity
1631,La app interbank.dejo.de fubcionar correctamente desde 2021. Solo esta una versiob limitada compleja. Una lastima,not_applicable
1632,"Se demora mucho en llegar la clave dinámica, he instalado varias veces y se cuelga",authenticity
1633,"La ultima actualizacion no permite ahorrar el monto que yo desee ni retirar mi dinero, mejoren la app esta horrible!!!",not_applicable
1634,"Muchas fallas al querer realizar Plin, hasta se duplican las operaciones sin aviso o no funciona la aplicación",integrity
1635,"Actualicé la app hace 3 días, cuando vuelvo a usarla me pide actualizar de nuevo.. Tantas actualizaciones en menos de un mes?",not_applicable
1636,No me permite plinear ni transferir y cuando fui a retirar me salia que no tenia saldo disponible cusndo en la app me sale mi monto total.,integrity
1637,"Antes todo excelente, ahora todo el tiempo falla o esta en mantenimiento. Ya no puedo confiar en la app.",not_applicable
1638,es una moneda al aire pagar con qr aveces llega a veces no y te devuelven en 15 días no da confianza y se cuelga mucho la app,not_applicable
1639,"Tengo problemas siempre con la app, me cansé de actualizar, tengo que desinstalar y volver a instalar",not_applicable
1640,Son muy constante sus actualizaciones pero aún así es demasiada lenta en las operaciones,not_applicable
1641,"cada día una actualización😠son niños los que están jugando con la app o qué, a cada rato actualizan sólo para ofrecer los mismos servicios con dibujitos diferentes se vuelve molesto",not_applicable
1642,"esta actualización presenta errores, llevo 2 días sin poder hacer trasferencias ni realizar pagos. corrijan",not_applicable
1643,mal por qué ayer quería pagar por mi aplicativo y no hubo sistema tuve q ir a Interbank pagar por cajero y no podía pagar los soles solo billetes y eso fue un fastidio para mi,not_applicable
1644,Hace dos meses que no puedo plinear porque se demora en llegar el código de verificación!!,authenticity
1645,Hoy actualicé el app y no me permite hacer transferencias nisiquiera a ctas del mismo Interbank. Pésimo servicio.,not_applicable
1646,Pésimo servicio cuando quieres realizar un plim no llega la clave dinámica al instante sino después de más de media hora.,authenticity
1647,"Me aparece error cada vez que entró pesima actualización, no funciona🫡.",not_applicable
1648,"la peor app, solo sabe mandar mensajes de que tienen inconvenientes al reslk,ar el servicio. cambien de programadores!",not_applicable
1649,pésimo el Plim no sirve por mas que actualice la app y volví a instalar. me llegan a los 15 minutos la clave automática 🙄,authenticity
1650,"No sirve, todo un día en mantto el app y en horarios donde uno puede hacer movimientos, lamentable su servicio, cero strellas",not_applicable
1651,demasiados fallos en la nueva actualización. no permite entrar en varias ocasiones,not_applicable
1652,llevo días intentando hacer un pago mediante la app y el código de verificación me llega a la hora. Pésima actualización.,authenticity
1653,"Hola Interbank, en el Plin les pido que coloquen una opción para escribir un comentario de lo que es está pagando, uno paga varias cosas al día y luego es difícil acordarse que ha pagado para llevar el control. Asimismo las constancias deberían poder volverse a ver al entrar a la operación. En eso el Yape les lleva un paso adelante. Gracias",accountability
1654,"la última actualización me esta dando demasiados problemas, siempre recomendé interbank por su app amigable, pero ahora, nunca me llega la clave sino hasta que venció mi tiempo y se cerró la operación y aplicación, obviamente esa clave ya no sirve y asi. llamé y me dijeron que el problema es mi operador, pero nada, sigue igual,nose que hicieron pero lo hicieron mal",authenticity
1655,"se volvió a lagear su aplicación ya van días y lo único que hacen es decir que borren cache desinstalen y ya. Es su aplicación, arreglenlo",not_applicable
1656,"Cada vez peor, ahora con la última actualización ya no puedo sacar ni meter dinero a la alcancía, ¿no pueden contratar alguein competente para arreglar su app?",not_applicable
1657,"En ocasiones no deja ingresar al banco, falla la conexión, y se queda pegada la app, Interbank está en decaída.",not_applicable
1658,"Ya no es la misma desde k la hackearon, osea la hackean exponen los datos de millones de clientes y no sucede nada en el PERÚ, el ibk es una mafia.",resistance
1659,Tengo varios días que no puedo plinear estoy por Whatsapp pidiendo solución y solo me dice que han verificado mi plin y está normal. PERO NO ESTA NORMAL NO PUEDO PLINEAR.,not_applicable
1660,"Mala, hace muchas oportunidades me hacían movimientos de otras billeteras móviles y no llegaba nunca hice una compra luego la anule la compra y mi saldo jamas fue repuesto",integrity
1661,"ya no deja que depositen a mi cuenta , que mal , ya probé casi de todo pero no puede recibir dinero por la app de Interbank",not_applicable
1662,Aplicación lenta y Plin peor en los momentos q uno necesita hacer pagos no funciona. Ha mejorar,not_applicable
1663,"En cada cierre de mes , no se me permite ingresar a la app mínimo unos 3 días, malisima",not_applicable
1664,"El app para fallando desde la última actualización, cuabdo más necesito usar mi app me sale, lo sentimos estamos trabajando en ello..",not_applicable
1665,no sé puede recargar nada del metropolitano encima se demora el tiempo para que de la clave y se experiencia durante un tiempo arreglén eso,authenticity
1666,Me desepciona esta app es lenta tengo q apagar el equipo para tener suerte y funcione bien q cólera.,not_applicable
1667,"La última actualización no me deja abrir la app, incluso sus 2 últimas actualizaciones ya presentaba fallos",not_applicable
1668,"malicia App, no recuerdo cuando fue la última vez que ingrese, nunca me deja entrar, siempre tiene problemas. pésimo servicio.",not_applicable
1669,El peor aplicativo tiene muchas fallas siempre asta con tu alcancia digital tiene fallas siempre se cae el sistema,not_applicable
1670,"porquería de app, se para colgando, el plin no funciona, día por medio sale un mensaje que la app no funciona...",not_applicable
1671,"vaya lastima, interbank como aplicativo es muy inútil, la clave dinámica llega cuando se le da la gana y muchas veces ni llega",authenticity
1672,"me gustaba la App y ahora empieza a fallar, deberían solucionar ese problema y más aún si van a cobrar comisión.",not_applicable
1673,"una tontería de app, ya llevo varias semanas en qué demora en llegar el código de verificación por cada transacción",authenticity
1674,"Demasiadas fallas para acceder al app , tienes que intentar varias veces en cada cierto tiempo me voy interbank cambiaré de banco .",not_applicable
1675,"Tiene dificultades cada cierto tiempo. A veces no abre, solo se cierra, falla el plin..",not_applicable
1676,"Se actualiza constantemente, a comparación de antes, y hay que esperar para usar, se demora.",not_applicable
1677,"MUY BIEN TODO, pero deberían de permitir que uno pueda modificar el correo electrónico POR TELEFONO. .. ya que no puedo hacercarme a ventanilla porque no estoy en PERÚ",not_applicable
1678,la nueva actualización no reconoce la contraseña que recien cambie. Indica que es incorrecta.,authenticity
1679,"la app es super mala, siempre está en mantenimiento, cada que intento ingresar a mi cuenta no me permite",not_applicable
1680,"La App es muy mala, siempre tiene inconveniente, la mayor parte de tiempo no hay sistema.",not_applicable
1681,pésimo aplicativo de lo peor tengo 3 días haciendo un pago de servicios y voy a tener q ir hasta el banco a realizar el pago para que ponen una aplicación q no facilita nada,not_applicable
1682,Ya estoy cansada que siempre se tenga que actualizar cuando uno necesita hacer su pago se pierde el tiempo en actualizar,not_applicable
1683,Es una plataforma poco confiable y muy inestable en cada momento se bloquea la aplicación,not_applicable
1684,Era una de las mejores aplicaciones pero de un tiempo acá está horrible muy lenta no me deja hacer transacciones feoo ojalá mejore,not_applicable
1685,"Falso positivo de ""malware"" al usar ciertos launchers como Taskbar, impidiendo transacciones. IzipayYa también padece del mismo sesgo.",resistance
1686,"Muy mal en lugar de mejorar, lo han hecho un desastre con la última actualización, señores del Banco Interbank, no hagan más complicado y hacernos perder tiempo para poder realizar una operación, ya que si deseas ver las cuentas hay que salir y cambiar el número de cada tarjeta. solo puedo ver mi cuenta de Ahorros, y no la tarjeta de crédito. Si se pudiera calificar estrellas negativas, lo pondría menos 10.😡",accountability
1687,todo bien hasta que cada que ingreso me pide actualizar y ya ni puedo tomar capturas a mi transacción está pésima la app.,not_applicable
1688,"Cuando se entra a los movimientos de la cuenta, la alcancía estorba la visualización. Buscando otro banco.",not_applicable
1689,"muy mal la cuenta,actualiza cada semana, aparte te roba. y dice que te regalan por utilizar el app.mentira más bien te roba",integrity
1690,"A cada rato se cae la aplicación, quiero ingresar y sale ""ocurrió un problema"" ya no hay confianza, el problema es recurrente, quiero comprar o hacer un pago y la app a veces presente ese error, es mejor pasarse de banco, no hay seguridad en que va a estar disponible cuando lo necesites, se está volviendo pésimo el servicio de la app de Interbank",not_applicable
1691,"Es horrible, estos últimos días e tenido problemas para ingresar! Me aparece bloqueado... Quiere que instale y vuelva desinstalar lo hago y nada, vuelvo a ingresar mis datos y me los pide un ay otra vez sin parar!!! No puedo hacer transacciones sin tomarme una foto, es obligatorio? Y la foto ni siquiera se puede tomar no la aplicación está fallando!!!",authenticity
1692,"Como banco me gustaba más que otros de la competencia, su app era interesante pero ahora es una porquería, es demasiado lenta, el plin no funciona y no se puede enviar dinero a otros bancos, no puedo ver el detalle en el estado de cuenta, a veces la app se cierra sola, no reconoce mi huella a la primera y cuando digito ni DNI me dice que no es correcto cuando sí lo puse bien. La verdad es que ya estoy aburrida y no puedo pasar mi dinero a otro banco salvo que sea de manera presencial.",authenticity
1693,"Al inicio fue una excelente app, pero con el tiempo fue empeorando, quize realizar plim a yape y me salía un mensaje que no se realizo la operacion y confiado tuve que pagar con otro medio y al dia siguiente reviso mis movimientos y si se había realizado el pago con la operacion anterior, y fueron en mas de 3 oportunidades. Muy mal, si no reviso mis movimientos, pierdo ese dinero",integrity
1694,"Buenas noches estoy indignada, furiosa porque es una pérdida de tiempo este app, ya he tenido problemas desde enero 2024 y lo vuelvo a tener, no puedo entrar al app, no puedo hacer nada de pagos por ese medio, llame y les llego al rábano, no se que disque profesionales inducen a este rubro, es urgente que busquen una solución porque es ya incómodo esta situación a estas alturas de la tecnología que debe ser más avanzada, rápida y eficaz, gracias 😒😒😒😒😒😒😒😒😒",not_applicable
1695,"Solo una recomendación a los usuarios, No usen el ""Débito Automático"" tuve la desagradable experiencia de que el Banco realizó un débito doble por pago automático, hasta la fecha el asunto quedó ""Desestimado"" por más llamadas, más reclamos que haga ese dinero quedó ""En el Aire"" así que mi recomendación es ""No usen esa opción"" del resto demoras en la plataforma que resultan un tanto incomodas.",integrity
1696,"Con la ultima actualizacion tiene errores como cuando colocas tu dni a pesar que lo escribes bien te sale error, luego lo vuelves a colocar y ya lo reconoce. No deja tomar capturas dd pantalla a las transacciones realizadas, no muestra todos los movimientos como antes. Corrijan esos detalles x favor",authenticity
1697,"De verdad que la aplicación es malisima. La aplicación dejo de funcionar luego de unos días después de crear mi cuenta, me sale siempre el mensaje ""No es posible ingresar al Interbank AP"". Eliminé y volví a instalar la app y volvió a pasa. No entiendo que pasa, pero no me puedo quedar en un banco cuya app no sirve.",not_applicable
1698,"La aplicación tiene varias fallas, las maa graves para mi, no guarda los datos de tarjeta ni dni y hace que por solo saber el saldo uno deba llevar la tarjeta fisica para colocar datos y eso es muy inseguro, una falta completa de criterio, y al parecer no soy el unico que tiene esta falla, y otro que para buscar contactos em plin dura un eternidad y se cuelga y de nuevo ingresar datos, que incomodo, pido a interbank que hagan que su equipo de soporte lo mejore..................................",authenticity
1699,"Lástima que no exista menos una estrella, por que esa sería su calificación , transformaron un app rápida y eficiente en una aplicación, saturada de opciones innecesarias, sin orden, lenta. Por alguna razón plin ya no me permite usarlo y el app simplemente no carga. Yo odio el trato y atención de la competencia, pero debo aceptar que ahora su app es más sencilla, intuitiva y limpia. Transformaron una buena aplicación, en un trámite del estado ""lleno de pasos innecesarios"".",not_applicable
1700,"La nueva versión de la App está muy pésimo, horribleee!!!, me estresa, cada ves que salgo y entro a otra cuenta, me pide registro de rostro, y de huella, y a veces no llega a cargar el registro de foto, dice inténtelo más tarde, así no se puede, tiene que mejorar, la antigua versión estaba mejor😡",authenticity
1701,"La aplicación funcionaba perfecta, pero desde la última actualización me ha arrojado varias el mensaje que debo desinstalar y volver a instalar, lo hago y funciona un dia o dos, luego me vuelve a salir el mismo mensaje, acabi de volver a instalar, cambiar mi contraseña en la web y el ap me dice que ha ocurrido un problema y que lo resolveran pronto. Por favor resuelvanlo pronto, por ahora estoy usando solo las cuentas de otro banco.",not_applicable
