ID,Comentario,Clasificacion_ISO_25010
1312,"Siempre tiene problemas, se demora en abrir, es lenta y lo peor es que cuando te transfieren no llega todo el monto, siempre se quedan con algo(siwmpre me pasa x eso lo desinstale).",integrity
1313,"La app en general me gusta, solía ser una de las as rápidas. Pero desde hace un mes aproximadamente está presentando problemas. Cada que intento ingresar se demora un eternidad en cargar para abrir, y de manera frecuente sale un mensaje diciendo ""Interbank no responde :cierre app, espere)"". Y cuando logró ingresar se demora mucho en ejecutar funciones y el mensaje sigue apareciendo. Por favor soluciones eso. 🙏 Gracias.",not_applicable
1314,"estoy que quiero entrar a mi APP Y NO PUEDO , ya voy por mas de 10 intentos desde ayer y cada que quiero entrar me sale este mensaje no hemos podido realizar tu operación solucionaremos el inconveniente intente más tarde... y ya voy muchos días... si pueden corregir eso por favor",not_applicable
1315,"una m... de App, no se puede hacer nada. No se puede hacer pagos mayor a 100 soles porque nunca llega la clave dinámica, se bugea, te bota de la App, solo te retrasa nada más.",authenticity
1316,"nunca llega la clave dinámica. hace un mes estoy intentando hacer operaciones y nada. Ya desinstale, cambie el número de celular y nada funciona. Pésimo servicio de la app.",authenticity
1317,Cada día más inservible esta app. La nueva actualización no deja correr el teclado. Mucho se demora en aparecer la clave dinámica,authenticity
1318,"Tengo problemas con la aplicación para hacer pagos o transferencias . Esta muy pésimo , se cuelga o te manda a probar dentro de media hora y pierdes el día de pago.",not_applicable
1319,"mi plata desapareció de la nada, me comunico con su ""avi"" me dice que cobraron supuestamente porque compre en temu, su respuesta es humillante, no recomiendo usar Interbank, está en decadencia, ya se que mi dinero no lo volveré a ver, pero espero que los demás no caigan como yo",integrity
1320,"Esa campaña de gana 2,000 millas benefit sin sorteos es todo una estafa, me inscribí y no recibí absolutamente nada, llamé a su Banca Telefónica y me informan que es un sorteo, se pasaron con ésta PUBLICIDAD ENGAÑOSA 😡",not_applicable
1321,"requiere mejoras URGENTE, la app no carga, no carga el código para realizar el pago, deben descargar otra billetera virtual porque está app los deja colgados en el momento más importante para realizar pagos.",authenticity
1322,"pésima actualización, más aún considerando que se maneja dinero, no es posible que la clave dinámica tenga tantos errores..",authenticity
1323,pésima aplicación no me llegan los códigos de seguridad nunca. definitivamente yape es mejor que esta cosa. anteriormente estaba buena la app pero ahora está nefasta. le daré de baja,authenticity
1324,"cada vez peor, nunca llega el cod de verificación para las op, en vez de mejorar con las actualizaciones y que es a cada rato EMPEORA",authenticity
1325,"Si les pudiese dar menos de una estrella, que hermoso sería, es la única app d banco que falla tanto. No aparece la clave dinámica, definitivamente soy una lágrima de banco. Cambiense a otro banco señores.",authenticity
1326,últimamente no me lleva la clave dinámica al momento de hacer plin o transferencia. si es que llega. demora unos 5 minutos. pero últimamente. ya no me esta llegando nada de nada pésimo el servicio,authenticity
1327,pésima la aplicación...cada vez que quiero hacer una transferencia nunca me llega el código de clave dinámica y el Plin no lo puedo activar porque según mi número es otro .... arreglen eso por favor.,authenticity
1328,"Pésimo servicio, desde la última actualización nunca me llega la clave dinámica y si llega es 2 horas después o al día siguiente, cuando ya de nada sirve.",authenticity
1329,no puedo hacer transferencias porque la clave dinámica llega cuando ya venció el plazo. Lo reporté y su única respuesta es que su app no tiene ninguna falla,authenticity
1330,"la clave dinámica demora mucho en aparecer, antes era casi al instante, ahora tienes que esperar minutos o más de una hora para que recién aparezca. Esto hace imposible hacer una transacción.",authenticity
1331,demasiados problemas con su clave dinamica para realizar operaciones nunca llega y cuando logra llegar ya la operación se cerró porque paso demasiado tiempo esperando ese código .... arreglen su aplicativo es una porquería,authenticity
1332,"estos últimos meses tengo mil problemas con el app, los códigos token de milagro llegan, sino llegan dos horas después y no puedo realizar transferencias... tienen retenido mi dinero y me obligan a hacer retiros de 50 en 50, ando en proceso de cambiar de banco porque esto es fatal en verdad",authenticity
1333,"fue una de mis app preferidas, pero desde la última actualización luego de 30 minutos llega el codigo de autorización, espero y corrijan rápido este error.",authenticity
1334,"Se cae el Plin me sale el anuncio "" no pudimos procesar inténtelo más tarde"" no puedo ni ingresar ala app siempre pasa lo mismo, y demora un día en restablecer.",not_applicable
1335,"cada que actualiza, más pésimo trato pagar los servicios pero siempre sale que hubo un inconveniente.... ya me tiene arto la peor app, como empresa deberían de estar con un atención de primera no con estos inconvenientes. pésimo servicio",not_applicable
1336,"sugerencia a los desarrolladores que al momento de hacer un pago , tranferencia,plin al momento de querer compartir el comprobante de pago por alguna razón sales de la operación que estabas haciendo ,después no encuentras el comprobante original realizado ,en opción de movimientos,solo encuentas datos simples y tampoco te deja compartir para futuros comprobantes que realizaste el pago.entoces como hago para compartir mi pago.dame solución Interbank",accountability
1337,"No sirve la app, la clave dinámica te llega 5 minutos despues de solicitarla y se pierde tiempo para hacer pagos, yape lo hace al instante.",authenticity
1338,"Luego de la última actualización, al querer realizar una transferencia o hacer un pago de servicio no me llega la clave dinámica por ende no puedo hacer nada, soporte de Interbank ¡Ayuda!",authenticity
1339,"porqueria de app, quiero recargar mi tarjeta de metropolitano y me buggio el sistema botando primero que no se podia, luego me pidio mi clave digital y no me dejo, y cuando al fin me dejo me boto de la app completamente, y cuando quiero ingresar poniendo mi contraseña no me deja",authenticity
1340,"La peor aplicación de banco que visto, me logeo pero luego al estar dentro, me pide volver a logearme para ver más detalles pero no reconoce la contraseña. PÉSIMO",authenticity
1341,Me parece muy mala que ya no deja tomar captura del dinero que se tiene y que cada rato pide actualizar sino no se puede abrir la aplicación y uno necesitamos de emergencia hasta actualizar se va el tiempo normal que actualizan pero cada rato seguido mal,not_applicable
1342,"No permite logearse, por lo tanto ninguna operacion, hay que hacerlo desde la web, pesimas actualizaciones.",authenticity
1343,"El aplicativo falla demasiado al realizar transferencias o Plin, no llega el código y por ende no puedo continuar con la transacción. Me pide actualizar 3 veces al mes y no veo mejoras.",authenticity
1344,"El app más compleja e insegura a la vez. Perdí mis ahorros sin haber usado la tarjeta, raro..super raro. Solicite cambio de número en caja, me lo hicieron (tengo la confirmación de ello en el correo). Ohhh sorpresa pusieron un número que no es mio... ¡alerta!... sospechoso de praxis poco éticas. Y su respuesta: zorry pero no podemos regresarte tu dinero, por estar fuera de fecha?....",integrity
1345,"Inicialmente fue una gran App, pero desee el Hackeo, se ha tornado en la peor de las App de banca, las actualizaciones son frecuentes y deja de funcionar cuando le da la gana, dejándonos en el aire....",resistance
1346,"No me permite ni instalar la actualización ni abrir mi aplicación, pésima la app, estoy llenando y presionando todo lo que me piden y aún así no se abre la app",not_applicable
1347,"¿Hay alguna manera de que los clientes nos unamos y presionemos para que su aplicación vuelva funcionar bien? También, para garantizar de que nuestros datos estén protegidos. Me parece que se han descuidado porque no están asumiendo las consecuencias de las negligencias.",resistance
1348,"Tengo un dispositivo Huawei y es la 4ta vez en 2 días que me sale el mensaje ""no es posible ingresar al Interbank app"" y debo volver a instalar la app. Llamé a Interbank y la persona a cargo me indicó que la falla se pudo dar por la nueva actualización, que como leo en otros comentarios, confirmo que hay conflictos con los celulares de esta marca. Por favor!! Revísenlo!!!",not_applicable
1349,esta app fuera perfecta salgo que está teniendo muchas fallas para enpesar cuando uno pide la clave dinámica llega retrasada al tiempo q uno la pido o aveses ni llega y expira no llega en tiempo real la misma app también se lajea al entrar ya tiene tiempos esa falla espero que porfavor solucionen esos problemas por qué ya tienen tiempo,authenticity
1350,Pide actualización con mucha frecuencia. Esto genera retrasos cuando más se necesita y es bastante molesto realizar una actualización y esperar que termine y uno esta con urgencia de un pago o movimiento.,not_applicable
1351,"En vez de mejor con cada actualización,cada vez se pone peor,es una gran pérdida de tiempo esta app,y el banco mucho peor...que desastre.",not_applicable
1352,"esta aplicación no sirve.... se supone que actualizan para mejorar .. ahora se congela el sistema ....tarda más de 30 segundos para abrir la aplicación.. y así etc, etc, etc, mucha deficiencia",not_applicable
1353,"Se actualiza muy seguido, y no funciona, una reverenda porquería, tiene una estrella por qué no puedo poner menos para poder comentar, pésimo.",not_applicable
1354,Desde que se actualizo nunca llegan las claves dinámicas o demoran horas en llegar y siempre tengo que estar borrando la memoria cache de la app. Estoy cansada de esto hagan algo.,authenticity
1355,"pésima actualización ni estrella debería de poner, malograron cuanta cantidad podiamos escoger en guardar en la alcancía ahora ni se puede pesimo en verdad pesimo regrese como estaba porfavor y de las categorías ahora se ve toda la cantidad mejor estaba como antes solo viendose una y no todas",not_applicable
1356,"Una app muy inestable y que puede hacerte perder dinero, al menos en lo que respecta a PLIN con su mensaje de ""hubo un error"" y sin embargo de todos modos descontarte el monto de la operación qué supuestamente no concluyó.",integrity
1357,"Un desastre la aplicación. No funciona el plin, no se puede transferir, no se puede pagar. La clave dinámica llega después de mucho tiempo cuando la sesión ya se cerró, pese a que el Internet es fluido. Uno intenta interponer reclamo, te derivan a un chat robot que nada soluciona. Se llama a la banca móvil te tienen en espera media hora y no resuelven nada. Es un fiasco. La peor de las aplicaciones.",authenticity
1358,"Lo que en algún momento fue una app rápida y efectiva, hoy se ha convertido en exactamente todo lo opuesto. La demora tanto en la carga de la interfaz de inicio como en la búsqueda de contactos y en la llegada del código de confirmación es excesiva. Ya solo me queda optar por pasar todo mi saldo al Yape que ahora es una app más rápida y fácil de usar que esta. Por favor, mejoren pronto los problemas que muchos usuarios venimos reportando o se terminarán quedando con pocos o ningún usuario.",authenticity
1359,"cada cierto tiempo las operaciones de plin fallan , nunca llega la clave dinámica para realizar la transferencia. Hay que estar intentando todo el día hasta que llegue , pésimo servicio de la app.",authenticity
1360,"están actualizando constantemente, y sale error cuando intento ingresar, a pesar de ser la contraseña correcta, está muy lenta la aplicación, creo que cambiaré de Banco",authenticity
1361,"Coincido con los demás usuarios. Esta actualización presenta muchos errores, en mi caso cuando ingreso a ver los detalles de mi cuenta, aparece en blanco, no se ve nada pero las opciones están allí, pues pulso alguna parte de la pantalla y aparece información, pero así estoy a ciegas. Ni instalando nuevamente se soluciona. La anterior versión era mejor, cumplía su función y era ágil para las operaciones. Espero que haya una corrección de errores a la brevedad posible.",not_applicable
1362,"Pésimo, lo actualizaron y no sé para qué. No carga para poder pagar los recibos, tiene fallas constantemente e incluso cuando quiero yapear o plinear a un número no aparece el nombre del destinatario. Totalmente un asco la nueva actualización, por favor de revisar sus fallas y corregir, se supone que al actualizar es para una mejora, no para que se vuelva inservible.",not_applicable
1363,"Una aplicación donde para poder plinear te tiene que llegar un código por mensajería, siempre está fallando porque ese código no llega y no se puede realizar la transferencia, que absurda aplicación.",authenticity
1364,"Antes para mí era la mejor app de bancos, me gustaba mucho. Ahora la app cada 2 días se cae, está semana apenas pude hacer una operación porque no carga, sale problemas, entro y salgo pero nada. Estoy intentando pagar mi uni y no puedo de ninguna forma, cuando coloco la opción de pagar con tarjeta en otra app me pide un codigo pero nunca llega por mensaje ni por notificación. Una decepción.",authenticity
1365,"realmente la app está pésima no se puede hacer ninguna transferencia o algún pago ni plin por que la clave dinámica demoro en enviarte y no se puede hacer nada, luego de dos o tres llegan la clave dinámica.",authenticity
1366,"Hace más de un mes la aplicación viene presentando fallas y en estos últimos días con más frecuencia, cada vez que quiero entrar a la aplicación me sale un mensaje indicando ""NO ES POSIBLE INGRESAR AL INTERBANK APP, por favor desinstala la app y vuelve a instalarla"" y es molesto tener que hacerlo a cada rato, hoy me pasó 3 veces lo mismo, toda la configuración que haces dentro de la app se borra al momento de desinstalar la app. Espero puedan solucionar ese error lo más pronto posible.",not_applicable
1367,La ultima actualización es mala la clave dinamica tarda mucho en llegar y cuando llega ya se a cerrado sesión automáticamente sin mencionar que ya no se puede tomar capturas,authenticity
1368,"Si la aplicación antes era lenta, con la última actualización está peor. Demora al abrir, para realizar alguna transacción, la clave dinámica no llega al momento y el aplicativo después de las 11:30 de la noche a veces ni te permite realizar un pago. Pésimo la verdad, se pasa un disgusto y una gran incomodidad al momento de pagar en algún sitio y hay que irse sin las cosas que querías comprar.",authenticity
1369,"La aplicación ya no me da la opción de ingresar con huella, he actualizado, instalado y desinstalados varias veces y continuo sin poder ingresar con la huella.",authenticity
1370,"Les doy una estrella porque, aunque me gusta la actualización de la app, todavía no habilitan el tema nocturno y porque no muestran los movimientos de mi tarjeta de los meses pasados. Eso es muy grave. En finanzas de meses anteriores he visualizado montos que no reconozco, ustedes cobran S/. 25 por reposición de tarjeta en caso decida bloquear mi tarjeta para proceder las investigaciones. Los montos dan un total de S/. 210.80. No sé qué hacer.",accountability
1371,horrible es más rápido una tortura. Las claves tardan demasiado para poder hacer una transacción. Muy lamentable xq era una buena aplicación,authenticity
1372,"Una pésima app , que tipo de app es está ???!! Cuando uno quiere realizar un pago , demora en cargar y sale error , para que luego se termine realizando dos veces el pago , por ejemplo realizo un pago de 20 soles para que empiece a fallar y luego me doy cuenta que se pagó dos veces osea 40 soles , con constantes """"""Mantenimientos"""""" que hace que la app se siente más lenta e inservible , Interbank hace que poco a poco sus clientes decidan recurrir a otros bancos.",integrity
1373,"una porquería la app quiero pagar mi tarjeta de crédito y no me aparecen mis cuentas de ahorro, servicio al cliente por chat no ayuda en nada solo te da respuestas obvias, volví a instalar mi aplicativo y no recuerdo la contraseña, me doy recuperar contraseña me manda un correo con un código para el cambio de contraseña, pongo el código y me sale que ya expiro, ya no puedo intentar más porque si no me bloquean los servicio, el peor aplicativo de bancos no hay un soporte que te pueda ayudar.",authenticity
1374,Me salio un mensaje en pantalla de pago automatico y cuando quise hacer una captura de pantalla delize el dedo para eliminar la notificacion invasiva y perdi la oportunidad de enviar constancia de pago,not_applicable
1375,"Desde la ultima actualizacion, la clave dinamica demora demasiadoo en llegar, de manera que no permite realizar plineos. Desesperante",authenticity
1376,"Ahora cada que entro hay una actualización pendiente. Si no tienes datos suficientes o estás en la calle ya no puedes usar al app, si no la actualizas.",not_applicable
1377,Me Cambiare de Banco por que la. App de Interbank a cada momento pide Actualizar aveces uno tiene la emergencia para hacer pagos con el plin o transferencia te pide Actualizar y tienes que volver a desisntalar para instalar de Nuevo si siguen así perderán más clientes.,not_applicable
1378,"Vuelvan a habilitar la función de tomar capturas, es molesto ya no poder hacerlo y tener que ir a la versión web para ello, me quita tiempo y es estresante.",not_applicable
1379,Hace un par de meses me resulta lento y hay veces que no me. Permite tomarle captura y avecs la quiero compartir no se puede me parece que las actualizaciones le están quedando muy grandes..,not_applicable
1380,no estoy interesada en cambiar de esta manera está más claro. Una nueva versión me parece que no es necesario Le agradeceré no me manden que tendría que cambiar la aplicación. No tienen porque obligar. una persona tiene la Libre decisión. gracias,not_applicable
1381,"Ya hace un tiempo se volvió pésima esta app, antes era rápida, ahora es fatal, NO abre y eso me perjudica por que no sé cuando funciona o no, no le pondría ni una estrella. Interbank solucionen este problema ya por favor",not_applicable
1382,"De lo peor, su clave dinámica es una verdadera desgracia, no importa actualizar la app, se demora una vida en llegar, tanto que hasta la sesión expira y uno se queda sin hacer la operación",authenticity
1383,"La app tiene varias fallas , no a veces no deja hacer pagos o y hacer transferencia Hay mucho por corregir y mantener estable la app, sin fallas ni molestias",not_applicable
1384,"Pésimo, desde ayer estoy intentando ingresar y me sale ""lo sentimos"" no deja nisiquiera ingresar a mirar saldo nada no abre , que pésima cambio con la última actualización.",not_applicable
1385,cada día la aplicación está más pésima ya no puedo hacer transferencia ni Plim. no carga las operaciones y me saca del sistema cada día está pésima esta aplicación de verdad no sé qué hacer. ya no puedo ni hacer mis compras porque no puedo pagar ya que el play no funciona,not_applicable
1386,la última actualización es pésima a cada rato sale no hemos podido realizar tu operación estamos trabajando la verdad que es. molesto uno quiere realizar pagos en el. momento y tiene que estar esperando a que la app funcione,not_applicable
1387,"horrible es la peor app de todos los bancos, se para colgando siempre, lo detesto, siempre que quiero plinear no puedo entrar, ya me tiene arto, voy a desactivar el Plin de este banco, y lo activare en otro banco que no tiene éste problema.",not_applicable
1388,"La aplicación siempre está con falla no se puede ingresar, antes era buena y la recomendé a muchos amigos y familiares, pero ahora hay que rezar para que funcione y poder hacer nuestras operaciones. pésimo",not_applicable
1389,"pésimo servicio de que sirve que habiliten plin sino se puede usar por una clave dinámica que no llegue, sino arreglan ese problema pronto estaré anulando todas mis tarjetas interbank, pasándome a otro banco, pésimo servicio y AVI no funciona",authenticity
1390,No pasa nada con la aplicación no permite hacer transferencia ni plineos ya que la clave dinámica nunca llega está última versión está hasta el perno,authenticity
1391,"Ingrese monto no se accede fácilmente, no se puede deslizar ni achicar la pantalla, en pagos rápidos. Ojalá sea más amigable la app.",not_applicable
1392,"Se ha vuelto más lenta y no puedo hacer ningún tipo de transacción porque nunca llega la clave dinámica, llega 20-25 minutos después y hasta eso ya se cerró el app.",authenticity
1393,"Demora demasiado en cargar, y muchas veces la clave dinámica simplemente no carga. Pasaré mis fondos a yape, es muchísimo más simple y rápido",authenticity
1394,pésimo me sale cada ciertos días en una misma semana que no puedo ingresar que están trabajando para solucionarlo y tengo q borrar caché desinstalar e instalar para q funcione y así no se puede estar todo el tiempo,not_applicable
1395,"a cada rato pide actualizar y sino está en mantenimiento, que estresante, aparte el anterior estaba mejor, ahora aparece opción, suficiente con pedir la contraseña, no que harás hoy, ash!",not_applicable
1396,"un asco de app, puro error, error y error, no puedes transferir, no puedes plinear, si es tu único medio de pago posiblemente te va a fallar, siempre ten otra alternativa, más para caído que funcional",not_applicable
1397,"la nueva actualización es pésima,no se puede tomar captura de operaciones,tampoco puedo tener acceso a la app en cualquier momento.",not_applicable
1398,"Cambio a 1 estrella, porque esta última actualización es pésima no abre en el momento que uno desea pagar con urgencia, mala actualización.",not_applicable
1399,"terrible app, las fallas son casi a diario, no deja entrar a hacer operaciones. Pésimo servicio están ofreciendo últimamente, antes era muy eficiente.",not_applicable
1400,"Terrible no permite realizar las operaciones, la clave nuncabllega tiempo para realizar una operación deberian dejar de pedir esa clave de confirmación estoy 3 horas intentando hacer una transferencia y nada siempre lo mismo 😡",authenticity
1401,"pésima la app, ahora se demora para ingresar a pesar escribir correctamente los datos hasta 4 intentos y no ingresa, con cada actualización esta peor",authenticity
