ID,Comentario,Clasificacion_ISO_25010
1129,"Hola, la instalè hace un par de dias y no puedo ingresar. me dice q tienen inconvenientes y yo sigo esperando q solucionen ashhhh",not_applicable
1130,"la aplicación anda súper lenta, ya no puedo usarla como antes. arreglen esta actualización. Mayo 2025. la aplicación está hecha una porquería. demasiado lenta para cargar los servicios. cada actualización trae errores",not_applicable
1131,"es lo peor en cuánto a dólares, no puedo transferir todo lo que tengo, ni siquiera los puedo convertir, y no es cosa de intentarlo más tarde, llevo semanas así!",not_applicable
1132,Que tremenda Wbd me comió 40 soles cuando deposite eso que no debo nada me fui a reclamar y me dijeron que no tengo deudas en la tarjeta pero no me quisieron dar mi reembolso Ladrones no guarden su dinero en el Interbank son unos fraudes ladrones,integrity
1133,"No puede ser cada cierto tiempo tenga que estar desinstalanlo porque simplemente no puedo entrar al app, según que están trabajando para mejor el apo y cuando lo vuelvo a instalar si entra 🤷🏻‍♀️. -1",not_applicable
1134,con los aplicativos del intrbank en muy tedioso no puedo instalar y no lo puedo abrir ya en 2 dispositivos ya esto incomoda ya me he atrasado con en pagos esto es maltrato al cliente,not_applicable
1135,que pasa con interbank entro a mi aplicación y se congela no puedo pagar nada ni ir a las operaciones. ya llevo dos días así.,not_applicable
1136,Actulize la app y ahora no me deja ingresar a la aplicación muy mal ahí 👎como pueden arreglar eso,not_applicable
1137,mucho está fallando su app,not_applicable
1138,terrible,not_applicable
1139,última actualización pésima ; no me deja realizar operaciones,not_applicable
1140,esta pésimo último,not_applicable
1141,"Pésima! Mucho problema para que te llegue la clave dinámica, te llega cuando ya expiró la sesión o nunca llega. Arreglen eso!!",authenticity
1142,una porquería la app de Interbank. Estoy a punto de cambiar a cuenta sueldo del BCP. Esta app se para colgando y lo de la clave dinámica es de terror...,authenticity
1143,esta actualización de mayo es una porquería se congela la página no sirve para nada solo hace perder tiempo...,not_applicable
1144,hera muy buena pero esta hultima no pasa nada es una perdida de tienpo en ves de mejorar a enpeorado por eso mi calificacion es como mala,not_applicable
1145,"Pésima aplicación, se supone que es una app donde se maneja dinero, y cuando uno quiere realizar transferencias, siempre tienen un inconveniente",not_applicable
1146,"no sé cuántas veces actualizan la app, y ahora no me deja entrar a la aplicación 😩",not_applicable
1147,me sale actualización y no puedo actualizar,not_applicable
1148,no me permite actualizar y no puedo abrir el aplicativo,not_applicable
1149,"Muchos problemas de conexión. Hay momentos en que más necesito usar la app, incluyendo para usar plin, pero siempre está en mantenimiento o pasa algo. Ahora me pide actualizar, pero en Google Play no hay actualización disponible. Y necesito hacer una operación ahora mismo, pero por ese detalle no abre la aplicación.",not_applicable
1150,cuando quiero ingresar al app me sale que debo actualizar y cuando quiero hacerlo no me permite .,not_applicable
1151,"pésima no carga, se actualiza y se queda pegada. frustrante se ha vuelto esta app y todo lo que pasa con los usuarios",not_applicable
1152,esta fallando mucho,not_applicable
1153,no me está actualizando mi app no se,not_applicable
1154,mala,not_applicable
1155,pésima,not_applicable
1156,me dice q tengo que actualizar pero ingreso y no puedo hacerlo,not_applicable
1157,"muy mala, hay demasiada complicación para las operaciones que uno quiere realizar",not_applicable
1158,"de verdad una pésima aplicación cada vez que quiero hacer un plineo el Código de confirmación no llega, y cuando llega el Código ya venció. siempre es lo mismo y lo peor es que siempre me deja en situaciones incómodas. un pésimo servicio como aplicación.",authenticity
1159,no me deja actualizar la última versión,not_applicable
1160,el peor banco!!!!,not_applicable
1161,pésima servicio no se puede actualizar 😡,not_applicable
1162,"Con todo respeto, arreglen su desastre de aplicación 🙃 pide actualizar y ya está actualizado! lo desinstale y sigue el mensaje de que hay otra actualización cuando no hay NADA!!!! hay gente que necesitamos hacer pagos!!",not_applicable
1163,"por lo menos 3 veces al mes de volver a instalar la app, por que no me permite ingresar. Por que sucede eso?",not_applicable
1164,no pasa nada ‼️,not_applicable
1165,"me manda a actualizar y no hay actualización, en serio vayanse...",not_applicable
1166,me sale la opción que debo actualizar la aplicación pero el el play story me indica que está actualizada y se repite el bucle,not_applicable
1167,a cada rato actualizo y siempre no me deja entrar ala app,not_applicable
1168,No permite actualizar la app y no le deja ingresar a mi cuenta,not_applicable
1169,"23/05/2025 la aplicación falla demasiado no sé qué pasó pero es imposible realizar transferencias y Plin, el mensaje de validación nunca llega y si llega es demasiado tarde porque dicen que el código no sirve, siempre que llamas a soporte la solución es desinstalar y volver a instalar el aplicativo, todo mal, por favor señores no esperen que sus usuarios miren a otro banco, está actualización está súper mal",authenticity
1170,no me deja ingresar dice se tiene que actualizar y no sale la opción en el play store,not_applicable
1171,bueno,not_applicable
1172,pésimo,not_applicable
1173,me dice que hay actualización Pero no me deja actualizar,not_applicable
1174,pésimo,not_applicable
1175,esta pésimo el app,not_applicable
1176,me dice que actualice y no me sale la opción! desde anoche no me permite entrar,not_applicable
1177,"lentA,se cuelga a cada rato",not_applicable
1178,"muy mala aplicación no deja hacer yape, siempre sale mensaje de error, la clave dinámica no llega, pésima",authenticity
1179,es un asco de aplicación,not_applicable
1180,"de esta volviendo pésima, cada vez q uno va entrar, dice app en mantenimiento, o sale un mensaje de ""este momento no podemos atenderlo"" tengo q estar llendo a ajustes para reiniciar la app, y eso es incómodo pues uno uso la app por algo q necesita de inmediato, como un pago, etc. pero q te ponga esa dificultad de primero reiniciar y después abrir, eso baja su calificación, espero mejoren",not_applicable
1181,"una app malísima, siempre se cuelga, no se puede hacer plin frecuentemente y encima van a querer cobrar por un servicio cada vez más DECADENTE",not_applicable
1182,no me dejan usar la aplicacion,not_applicable
1183,la verdad para fallando es una necesidad por que si no no la usaria,not_applicable
1184,por qué piden actualizar y actualizar acaso están robando datos,confidentiality
1185,Mucha cosa estar actualizando a cada instante,not_applicable
1186,no me gusta mucho se tiene que actualizar muchas veces y ocupa espacio,not_applicable
1187,muy lento,not_applicable
1188,no puedo cada rato estar instalando no es justo una sola vez y basta no me gusta ayer me instalaron mi aplicación de Interbank en mi celular y de Nuevo no okis,not_applicable
1189,"porque incomodan con sus aplicaciones, su uno desea la puede usar o instalar PERO SI NO QUIERO, NO ME OBLIGUEN ! ME IMPIDEN AVANZAR EN OTROS TRAMITES, ES UN ABUSO.",not_applicable
1190,Ya no deja hacer Screen y demora mucha en cargar pésimas actualizaciones,not_applicable
1191,excelente atención al público,not_applicable
1192,"Una app terrible, a veces funciona y otras indica que esta en mtto. Te deja con la duda cuando vas a utilizarla si funcionará o no. Particularmente desconfío mucho de esta app.",authenticity
1193,no respeta la decisión del usuario presiona para hacer cambios de la forma por el cual estás acostumbrado a realizar tus operaciones,not_applicable
1194,Act 2025. que chévere que se mejoró. odiando las comparaciones pero no agregan pago directo en BCP si esta. Tengo que ir al banco y comerme la espera de una hora si quiero pagar el capital de una deuda específica. Act 2024 cuál es la necesidad de tener plin dentro de la app de banco. No puede ser una app aparte. Tengo que pasar por todas mis cuentas y luego la verificación se hace eterna!!. Act 2022 Creo se podría mejorar. Sobre todo en la parte de la analítica. No compila data de compras.,not_applicable
1195,"Pésima aplicación. siempre tiene problemas, no inicia sesión, no pasa los plineos. De noche es peor. Las transacciones ni se reflejan al momento ni es detallado. Una total decepción",integrity
1196,SE DEMORA LLEGAR EL CODIGO,authenticity
1197,muy buena,not_applicable
1198,pesima lenta,not_applicable
1199,"la antigua aplicación era mucho mejor que ahora, no importa cuando leas esto",not_applicable
1200,Pésima aplicación.,not_applicable
1201,"Una pésimo app, el banco ni que decir, ahora hay que esperar horas y horas para una transferencia ""inmediata"" todo deja mucho que desear.",not_applicable
