ID,Comentario,Clasificacion_ISO_25010
252,"La app siempre tiene fallas con el plin , pide una clave dinámica que demora mucho en llegar",authenticity
253,problemas con su clave dinámica demora mucho en aparecer y cuando llega ya caducó,authenticity
254,"no sirve todo el tiempo está caída la plataforma, que mal banco, que mala aplicación aparte, que me quitaron dinero y no me devolvieron y sabes que es lo peor que no hay ni un solo registro, si no van a ofrecer una buena aplicación cierren el aplicativo y ya, y de paso cuando uno quiere hacer un pago no puede por la plataforma o aplicación está caída",integrity
255,"es horrible este aplicativo, súper lento y se cae a cada rato",not_applicable
256,Lástima que no puedan solucionar los problemas técnicos con la interfaz del Plin.,not_applicable
257,de repente dejó de funcionar 🤔 😕,not_applicable
258,"si pudiera le doy en negativos. trabajar con este bando ya es complicado, su aplicativo no es intuitivo, no me gusta y lo considero una total perdida de tiempo hace dias abri una cuenta y me dice que la cue ta no existe. olvidare la idea de trbajar con este banco. no me agrada. prefiero trabajar con una caja",authenticity
259,Es una aplicación muy lenta y tiene muchas actualizaciones,not_applicable
260,"muy lenta, muchos pasos",not_applicable
261,si pudiera utilizar el yape no estuviera renegando con esta aplicación de interbank que sinceramente es una porquería en muchas ocasiones he querido plinear por una urgencia y salía que estaba en mantenimiento este aplicativo para el mantenimiento nomás,not_applicable
262,estimados amigos de interbank soy nuevo en su banco y veo cosas creativos muy pobre me gustaría que renueve siempre su aplicativo pero nunca me defrauda seguir quedándome siempre en su banco,not_applicable
263,hasta ahora no le reembolsan el dinero que me descontaron hace una semana 🤬🤬🤬🤬😡😡😡😡,integrity
264,se cae el sistema muy seguido,not_applicable
265,"la app está lejos de ser un todo en uno, al menos cumple su función de enviar dinero, pero las otras funciones de beneficios una lágrima. la integraron supuestamente con los beneficios de cuenta sueldo y ahora no hay ningún beneficio.",not_applicable
266,"es un desastre cuando uno quiere realizar un pago no se puede, deberian mejorarla , me estreza cada vez que tengo que pagar",not_applicable
267,está funcionando demasiado mal tardan mucho en enviar la clave dinámica,authenticity
268,era buena la app hasta que restringieron el acceso por protocolo de seguridad dice el banco y me malograron pagar con plin ya que tuve que pagar en efectivo y dice que cada vez que quiero pagar con plin me pide foto de verificar si soy yo osea se juegan con un usuario antiguo ya no hay respeto y peor con la App de interbank tanto asi que me desafilie el plin,authenticity
269,"pésimo, muchas veces no se pueden realizar operaciones como ayer que quise comprar pasajes, llamé pero su atención pésima",not_applicable
270,No me llega la clave dinámica,authenticity
271,Cobran de más,not_applicable
272,elimine mi app y volví a instalar y me sale cada rato en mantenimiento,not_applicable
273,PORQUERÍA DE APLICACIÓN SE LES OCURRE PONER A PLIN EN MANTENIMIENTO AL MEDIO DÍA!!! SE SUPONE QUE ES UNA APP DE DINERO NO PUEDEN MANDAR MANTENIMIENTO AL MEDIO DÍA ME SUBO A UN TAXI SIN EFECTIVO AHORA NO PUEDO PAGAR PORQUE SE LES OCURRE HACER MANTENIMIENTO AL MEDIO DIA!!!,not_applicable
274,no funciona el biométrico,authenticity
275,muy lento el servicio,not_applicable
276,pesimo no puedo abrir el app...................,not_applicable
277,pésima no carga la clave dinámica creo que tienen que dar solución encima que pago seguro no me beneficia para nada,authenticity
278,una estrella es mucho.,not_applicable
279,"No me deja plinear! no funciona la app, estoy que intento varias veces y no funciona.",not_applicable
280,La App deja de funcionar en muchas ocasiones en las que se necesita realizar pagos.,not_applicable
281,No comprendo cómo una app de banco falla tanto y a parte te quieren robar dinero cobrando comisión,not_applicable
282,"no deja comprar ni puedo plinear , horrible",not_applicable
283,hasta las huevas plin,not_applicable
284,"los anuncios que aparecen estorban, parecen estudiantes al primer año de computación que quieren jugar con todos los pop-up. esta app es para transacciones y no para publicidad, ademas ya pedí que paren y siguen , denunciaré a INDECOPI",resistance
285,un asco,not_applicable
286,"es el peor banco. tiene una pesima app que no permite hacer pagos por errir en su sistema, no es fiable tener dinero en cuenta ya que casi siempre no funciona. a cambiarse todos de banco que Interbank dejó de ser hace mucho uno bueno",not_applicable
287,"No permite guardar tarjetas de otro banco al momento de pagar mis tarjetas de crédito. Se hace un engorroso tener que estar digitando manualmente si soy titular de esas tarjetas. No se actualiza el saldo el tiempo real si me autotransfiero desde otro banco o billetera, tengo que cerrar el aplicativo y volver a ingresar. Los inputs debería ser autocompletado, como por ejemplo el correo, por favor somos los usuarios finales, facilitenos esos atajos, ingresar manualmente aburre.",not_applicable
288,no sé a pasado con la app. ya no es como antes . es muy lenta es como si habría una saturación. ya no puedo usarla. 😬,not_applicable
289,Pésima. No puedo apagar las compras por Internet muy mala,not_applicable
290,Desagradable,not_applicable
291,porque se bloquea mi APP Interbank,authenticity
292,"pesima aplicación, tiene demasiados fallos de optimización y tuve que llamar varias veces a servicio al cliente porque la aplicación depositaba el dinero dos veces o a veces ni llegaba el pago pero se cobraba el monto. denle más atención a su app por favor",integrity
293,Es terrible,not_applicable
294,porquería de app. demora en llegar la clave dinámica hasta más de 6 horas.,authenticity
295,No puedo transferir me arroja error a cada rato por más que funciona el token arreglar eso tengo que intentar 20 veces y recién da.,authenticity
296,la nueva actualización no me permite ingresar me dice error en su operación y solo quiero entrar a ver mi estado de cuenta,authenticity
297,ahora para cobrar por el cajero te cobran 3 soles que mal interbank como es posible eso.,not_applicable
298,"Plin debería ser una app fuera e independiente. Eso de abrir la app del banco para usar Plin es muy engorroso, aprendan de su competencia Yape. 🙄",not_applicable
299,"en el plin deben poner esa opcion para llenar el concepto o descripcion, ppr eso muchas personas no lo usan",accountability
300,"necesito ayuda, . ¿Por qué no me sale los beneficios?, carga y carga y no sale nada.",not_applicable
