numero_comentario,comentario,clasificacion_iso_25010
2213,"La última actualización es horrible, voy desintalando e instalando varias veces el aplicativo porque no carga bien o de manera automática deja de funcionar y me indica que debo eliminar y volver a instalar el aplicativo.. Mejor tocará cambiar de banco.",not_applicable
2214,"Interbank te roba tu plata de qué manera, cuando uno no tiene plata no se puede hacer ningún tipo de movimiento ya que te sale saldo insuficiente, en caso tuvieras saldo se te carga o sale el termino En Proceso. Es así que del saldo siempre se te descuenta. Entonces, como es posible que al depositar te retengan nuevamente por alguna operación que dice En Proceso.",integrity
2215,"La aplicación no actualiza a tiempo, si paso dinero de mi alcancía a mi cuenta de ahorros no se visualiza a tiempo. Es confuso y me han descontado dinero de más. Pésimo servicio ¿Qué pasa con los servicios? Quieren ofrecer la mejor experiencia pero no mejoran sus servicios, sus tiempos de respuesta y estoy harta de ver el modal de no se pudo realizar tu operación.",integrity
2216,"No me deja ingresar al aplicativo porque sale actualizar nueva versión, pongo para q se actualice y se demora un montón ya tengo media hora en intentar actualizar la nueva versión, nunca tuve problemas con el aplicativo como ahora...leo muchos comentarios negativos sobre la nueva versión del aplicativo, xq hacen algo peor, deben mejorar para mayor facilidad con sus usuarios no para perjudicarlos",not_applicable
2217,"La app de por sí es muy buena, y ayuda a evitar largas colas en los bancos, pero el día de hoy me apareció un anuncio sobre qué Interbank sigue fallando y es una molestia porque no puedo acceder a la plataforma. Quisiera que me ayuden.",not_applicable
2218,"El gran problema con esta nueva versión es que HAY ERROR AL ESCRIBIR MONTOS DE DINERO para cambiar soles-dólares, pagar otros montos de la tarjeta o escribir un monto para la alcancía, ya que EL CURSOR SIEMPRE SE PONE A LA IZQUIERDA tras ingresar el primer número, y terminas escribiendo un monto inverso; ejemplo, si escribes 254, el 2 se pone a la derecha (0.02), pero el 5 se pone a la izquierda (5.02) y el 4 a la izquierda de ese (45.02) 😒; esto no pasaría si el cursor se pusiera a la derecha.",integrity
2219,"Cuidado con este banco, hace poco sufrí una suplantación de identidad, me robaron todo el dinero (entraron a mi aplicativo como si fuera yo e hicieron transacciones a otra cuenta de este mismo banco) y este banco dice que en el contrato que firmé (ese que nos hacen firmar a todos a lo apurado y son como 10 hojas en letras pequeñas) dice que nosotros somos responsables de cualquier robo digital que podamos sufrir. Mejor ahorren en otro lado.",resistance
2220,"Algo muy desagradable de esta aplicación es que pregunta por permisos que otorgarle pero en realidad NO ES UNA PREGUNTA, es una imposición porque solo te brinda botón SI, ACEPTO. No hay como decir que no deseo otorgar ese permiso, se entiende para cosas impresindibles del funcionamiento, pero en realidad pide permisos sobre el móvil por demas. Solo por eso, prefiero tentar en otro banco.",resistance
2221,"Arruinaron la funcionalidad de la app con la actualización, no se guardan los datos , tengo que poner n° de tarjeta cada que ingreso y para usar la alcancía alargaron el proceso, y de paso se ve fea, simplifiquennos las cosas, no al contrario.",not_applicable
2222,"Desde la última actualización (Noviembre), la App se cierra cada que realizo una transferencia o pago de servicio. Ya he realizado 4 reclamos, pero hasta el momento solo me mandan a esperar 10 días hábiles. Ninguno de los reclamos generados resolvió el problema.",accountability
2223,"Esta última actualización, hay un detalle. Cuando transfieres a ctas de otros bancos, ya no te arroja los datos del titular de la cuenta. Eso hace dudar con digitar el número de cuenta tenemos que hacer más de 5 repasadas para estar seguros de la transferencia a otro banco, por favor mejorar ese servicio. Gracias.",accountability
2224,Una muy mala experiencia con este banco el otro dia hice una compra virtual y me cobraron de mas y depues vuelvo a poner dinero a mi cuenta para realizar otra compra y veo que me habian descontado dinero la explicación que me dieron que no me habian descontado del transferencia pasada los impuestos tuve que escribirles para que me dieran una respuesta despues de 2 horas la app es muy poca detallada en las compras que uno con su tarjeta y tras eso no cobran completo,integrity
2225,"Una reverenda porquería esa aplicación, casi siempre que intento iniciar sesión, sale esto: ""Lo sentimos, ocurrió un problema al conectarte con Interbank. Por favor, intenta nuevamente en unos minutos"". Mejoren ese adefesio que tienen por aplicación, deja mucho que desear, uno tiene urgencias laborales y no puede acceder.",not_applicable
2226,Cada mes pide actualización ojalá como actualiza cada momento así también fuera la atención y la solución de reclamos,not_applicable
2227,"Resulta que si no pago un mes ,no puedo ni abrir la App para ver cuanto tengo que pagar y ni avisan cuánto se debe por msm ni te llaman ,ni me llega el estado de cuenta solo un aviso que debo tanto faltando ni una semana para el pago ,de verdad muy decepcionante en ese caso les ganas en gran manera la App de saga Falabella en serio mucho mejor .",not_applicable
2228,"Soy cliente del banco desde hace 30 años. Cuando publicaron la app fui de los primeros en usarla. Todo muy bien. Quise entrar hoy para hacer una operación y al salirme una pantalla distinta y que me pedía registrar nuevamente mi tarjeta pensé que podía ser una página falsa que trataba de robar mi identidad, de manera que la desinstalé para arrancar de cero, pero simplemente no descarga",resistance
2229,"Quiero ingresar a mi app de Interbank y sólo me sale la opción de algo salió mal -vuelva a intentar, por más que fuerzo detención de app y hasta lo instalé nuevamente, me sigue saliendo la misma vaina, soy cliente de este banco de hace muchos años, pero con estas últimas fallas pienso cambiarme seriamente de banco, siento que corre peligro mi sueldo con ellos por fallas anteriores del mismo sistema Interbank. Con el dolor de mi corazón ya no lo recomiendo totalmente. 😔",not_applicable
2230,"Todo estaba perfecto hasta que hace días comenzó a darme un mensaje de que está en mantenimiento la aplicación, y pasó días así antes de q llamará a soporte dónde me dijeron literalmente que no sabían que era, que la aplicación funciona perfecto y que debo ser yo.",not_applicable
2231,"Interbank de mal en peor! Cada vez que deseo ingresar al app debo desinstalar e instalar el app para q funcione o debo eliminar cache y datos.Tengo celular de gama alta y con suficiente espacio pero igual el app no sirve. Cabe aclarar q con el app de otros bancos no tengo problemas ni con nuevos apps que me he descargado después de Interbank porque aún tengo suficiente espacio. Llamé al banco en varias oportunidades,me dijeron que su área ""especializada"" me llamaría en 3 días pero nunca ocurrió.",not_applicable
2232,"Desde el mes de dic 2024 la app empieza a tener fallas, no puedo hacer transferencias interbancarias porque la clave dinamica demora en llegar o no llega, elime la app y volvi a instalar pero el problema persiste Concuerdo en q era la mejor app de banca que habia, pero ahora ya no lo es",authenticity
2233,"Muy mal, en vez de facilitarnos es una complicación. Me dice que descargue nuevamente la app, no se porque y cuando lo quiero hacer, no lo permite. Es molestoso y una perdida de tiempo. Resuelvan pronto éstos problemas.",not_applicable
2234,"La app presenta bugs, aparte hay cosas que no quiero activar (como notificaciones innecesarias) y no puedo seguir en la app hasta que apruebe lo que ellos quieren, adicional mañana mismo voy a eliminar mi cuenta de Interbank porque son muy ladrones, se juegan con el bienestar del usuario y nunca te dan respuesta",resistance
2235,Cada día peor. No se puede hacer pago de servicios se queda congelada la pantalla. La aplicación de plin nos conduce a error indica que no se pudo realizar el envío de dinero y ya te sacó dos veces el mismo monto. Tenemos que rogar que nos devuelvan el doble envío. Decepcionada.,integrity
2236,"Hasta las we, trato de entrar a la app y sale error ""Algo salió mal .. Vuelva a intentarlo"".. La actualicé y persiste el error.. La desinstalé y volví a instalar y sigue muerta la app.. Digan si la app va a volver a funcionar o ya le van a dar de baja..",not_applicable
2237,"no se puede hacer rescates de fondos mutuos, para tal caso mejor usar el portal web (23-05-22) Tanto en la app como en la Web la opción de ""Pagos y Recarga"" debe ser mejorado en el Item de ""Empresas"" pues relentiza la operacion al jalar el listado de su Base de Datos, deberian listarlo por CATEGORIAS y ser eficientes.",not_applicable
2238,"El app esta fallando no se puede abrir, nunca habia tenido este problema hasta el dia de hoy que no pude ingresar a la app, sale que el app se detuvo, y que deje comentario. Ya lo desinstale y lo volvi instalar, y el problema persiste.",not_applicable
2239,Todo el día de hoy hasta la hora de escrito este comentario la app no funciona. Se cierra y no permite hacer pagos. Mención aparte son las publicidades que hacen en la app y que no permiten realizar operaciones con comodidad. Otros días la app se cierra automáticamente.,not_applicable
2240,"Estado teniendo inconvenientes con la app, de un día para otro se desaparece dinero (van 3 veces) y encima la última salió como si hubiera hecho una transferencia y sale en la mañana,yo entré a la app en la tarde y estaba completo el dinero pero más tarde estaba incompleto,como es posible que desaparezca dinero por la tarde y aparezca en el historial como una transferencia por la mañana?",integrity
2241,las últimas actualizaciones han sido muy malas,not_applicable
2242,No me llega la clave dinámica y me retrasa al momento de realizar mis pagos. Pésimo servicio,authenticity
2243,"Esta lleno de anuncios estupidos cada vez en ingreso. Las trasferencias se tienes que configurar, uno intenta hacerlo y de la app te manda a la pagina web para que vuelvas a ingresar tus datoa y configurar. No saben como odio esta aplicación. Solo ingreso para trasferir el dinero del plin. Pero luego de esta experiencia sacaré todo mi dinero y eliminare mi cuenta. Para que todo vaya al bcp.",not_applicable
2244,"Desde hace 3 semanas no se puede fraccionar en cuotas desde la app... solo sale un msj diciendo algo así: ""LO SENTIMOS, no se pudo realizar tu operación estamos trabajando para solucionar el inconveniente"".. Tengo que ir a la PC para hacerlo",not_applicable
2245,"La aplicación no me deja cambiar mi contraseña. Desde hace tiempo he intentado cambiar mi contraseña porque la app me pedía cambiarla para ingresar pero siempre que completo los datos de contraseña de manera correcta (con los check verificados) me sale un mensaje que dice ""Lo sentimos. Los datos ingresados son inválidos"" y no puedo me deja ingresar 😡😡😡",authenticity
2246,"No me sirve cuando necesito, ahora ,por ej, no puedo transferir ni a Plin ni interbancaria y no avisan cuando ya está funcionando normal, a veces la operación se efectiviza después de dos intentos y pasan el depósito como dos depósitos, se da con cierta frecuencia las interrupciones",integrity
2247,La recomendación a la falla de que no carga la clave dinámica fue... Cambie de celular a uno más viejo para que funcionebien la app 🫥 osea la app todo un desastre. De que vale la app si tengo que sacar cada vez efectivo,authenticity
2248,"La información por WhatsApp que ustedes manejan es simplemente una pérdida de tiempo, la información que solicitas no te responden o es extemporánea, solo te palabrean y punto. Tienen que mejorar eso porque la imagen que están reflejando es negativa.",not_applicable
2249,"Iba bien hasta la última actualización, ahora demora en cargar, no cargan los movimientos en algunas cuentas, sale error en las transferencias, y las notificaciones que reemplazarán a los sms, lo hacen más complicado en la usabilidad.",accountability
2250,Ahora tengo q desisntalar del celular el aplicativo. Xq ya no piden. El número de tarjeta es muy fácil. Vulnerar la clave y ahora son el Dni y la contraseña. Pueden. Vacear mis cuentas antes. Era más seguro. Xq. Al tener la tarjeta escondida.podia tenr más seguridad de q si roban no podían averiguar el número de mi tarjeta. Ahora. Tendré q buscar otro banco q me dé más seguridad en ese sentido,resistance
2251,"Muy buena la app, pero no sé puede canjear los cupones de la tarjeta premia, y esto es desde inicios de mes, lo peor de todo que no se puede notificar porque si boot no tiene la opción... Espero que lo solucionen rápido, ya estamos casi febrero.",not_applicable
2252,"Realmente comenzó bien pero la última versión es una mir#d@, realmente no entiendo como una empresa reconocida puede empeorar su aplicación con csda versión actualizada, uno trata de ingresar por la app y sale error de sistema en (día, tarde y noche) que decepcionante la verdad.",not_applicable
2253,"Su última actualización es una 💩 cuando pongo una cuenta en dólares, se supone que automáticamente debería detectar que voy a transferir a una cuenta en dólares no tengo por qué estar colocando que tipo de cuenta es ni tampoco marcar desde que cuenta voy a mandar automáticamente debería jalar mi cuenta en dólares y si por X motivo a uno se le va no debería dejar Transferir si las cuentas no son las mismas divisas. Que manera tan descarada de robarle a la gente con su tipo de cambio 💱",integrity
2254,"Llevo un mes usando y lo peor es que no se puede usar plin porque me sale siempre:' ha ocurrido un error inténtelo más tarde"" me sale el código automático para plinear y aún así no puedo transferir desde que lo instalé una completa basura de app.",not_applicable
2255,"Desde la actualización no he podido hacer transferencias, porque piden una foto para verificación, la cual no carga por más que lo intente. Continuamente sale que se ha acabado el tiempo, no importa si tengo un fondo blanco, si igual.",authenticity
2256,Esta APP esta mas lenta; demora para abrir casi un minuto y cada vez que la abro tengo que poner mis datos y el numero de mi tarjeta no me permite guardar la información como en la anterior actualización y es perdida de tiempo. Deben mejorar para hacer mas facil para los usuarios,not_applicable
2257,"Aplicativo inpeto e ineficiente, quería hacer transferencias urgente y me obliga a activar la opción de notificaciones para lo cual me pide verificación facial y lo intente como 30 veces para que me diga que no es posible validar y acérquese a un banco.",authenticity
2258,"Un desastre, no me llegan las claves dinámicas , así que no puedo ni planear ni pagar mis recibos ni transferir dinero además al loguerse hay un error después de poner la contraseña y presionar ingresar te dice que el dni está mal 😂, su app está un desastre causa frustración y pérdida de tiempo",authenticity
2259,"Es una app tan mal hecha, que figuran operativas las cuentas que no se encuentran activas, te deriva a la banca por teléfono (que toma 15 minutos en contestar) para decir que ellos no pueden solucionar nada y que te acerques al banco. Es esto producto de ingenieros y desarrollado por pensantes? NO.",not_applicable
2260,"Ya la había calificado con 1 estrella pero es que no se merecen ni media estrella. Todo mal. No la usen. Se pierde el dinero, no se ven los movimientos, dice que los pagos no se hacen y si se debitan, aparecen las cuentas en cero. Es una maldita pesadilla está aplicación.",integrity
2261,"La ultima actualizacion, no abre la aplicacion carga y se cierra, nose que mejoraron, ahora no puedo realizar mis transacciones...y dice que es un error de la app que la actualice pero no hay ninguna actualizacion!!!!!",not_applicable
2262,"No llega la clave dinámica, llega después de varias horas cuando ya no es necesario. Arreglen ese problema, porque a varias personas le está pasando o en todo caso plasmaremos esta disconformidad en el libro de reclamaciones.",authenticity
2263,"Deberían permitir hacer capturas de pantalla donde nada tiene que ver con datos sensibles, porque todos los meses falla el Plin y uno necesita hacerle captura al mensaje de error para enseñarle al comercio donde está pagando online.",not_applicable
2264,"Decepcionada cada dia más de la App. Ahora no se puede hacer capturas de pantalla, eso es algo muy útil. Tambien me quitaron mia cupones, solo me dejaron unos que no sirven y ya no veo el beneficio de mantener una tarjeta con ustedes. Y que fastidio con las publicidades pop up, me revientan en serio.",not_applicable
2265,"Es el colmo que cada que deseo ingresar a ver mis cuentas deba desinstalar e instalar otra vez la aplicación es la peor que existe parece elaborada por un aprendíz de ingeniería de sistema, muestra poca seriedad el Interbank como entidad financiera ante nosotros los clientes teniendo esta escoria de aplicación que no funciona bien nunca",not_applicable
2266,"La interfaz de la anterior versión era muy dinámica e interactiva, está nueva versión es muy confusa y no te brinda las consultas que usualmente haces tales como movimientos, estado de cuenta, etc. Pésima actualizando 2 ⭐ y eso!!!",accountability
2267,"Terrible para el plin, la aplicación desde la actualización se cuelga, se para, demora cada vez que quiero usar el plin Además que la propaganda de los productos que colocan en la pantalla principal no permite acceso adecuado para las operaciones.",not_applicable
2268,"Siempre que hacen pagos en quincena y a fin de mes siempre hay problemas con esta app, se cuelga, no te deja acceder y una vez que ya ingresas te no te deja hacer nada siempre esta en mantenimiento. Banco con tanta plata y no puede tener un buen aplicativo .. que decepción",not_applicable
2269,"Todo bien, cada fin de mes a veces lanza error y lo entiendo, hasta que desde hace unos días no me deja hacer nada, sale error en cada movimiento y me dice que revise la cuenta a ver si se realizo y no se realiza nada. Por favor arreglen eso",not_applicable
2270,"No abran una cuenta en este banco, hace tiempo me hicieron una transferencia interbancaria, el dinero no llegó completo, pero si fueron primeros para cobrar el costo de la transferencia, hice un reclamo y desde entonces están que me postergan la fecha de respuesta para que me devuelvan el dinero que falta, pésimo banco, el primero que me hace una retención y se demora más de un mes para devolverme mi plata, no se los recomiendo.",integrity
2271,"Empezó todo bien... Pero cada vez que hago una operación, demora demasiado, y lo último que faltaba, me pide actualizaciones y me señala errores para no poder entrar. Tengo que desinstalar e instalar la app. Pésimo desarrollo de la app.",not_applicable
2272,"De lo peor, justo hoy cuando más necesitaba de la app fue un fiasco total, cual es la gracia de tener una tarjeta para poder realizar operaciones en línea, si a las finales no puedes disponer de tu propio dinero, ahora tengo que buscar un banco retirar y depositar, todo a la antigua.",not_applicable
2273,La última actualización es un problema. Cuando ingresas aparece un cuadro de diálogo que parpadea de forma constante y no permite el uso del aplicativo. Deberían testear el producto antes de publicarlo para descarga. Soluciónenlo.,not_applicable
2274,"Todos los días es un dolor de cabeza, cuando se acerca la media noche la app se vuelve inservible, no puedo pagar con plin, no puedo pagar recibos, mucha veces ni deja entrar a la app. De verdad estoy considerando cambiarme al moradito.",not_applicable
2275,Aveses cuando quieres pagar con plin siempre te sale error vuelve a intentarlo y lo intentas al final el banco te descuenta pero el plin sale error y figura en los movimientos el descuento del plin pero no te llega el comprobante al correo y tampoco le llega al beneficiario... Todo esto genera problemas y tienes que pagar con otro método y después de 4 horas te sale pago exitoso..😏😏,integrity
2276,La verdad tengo una semana q al ingresar a la app me indica cada segundo que la página no funciona correctamente. Al inicio del día funciona bien pero cuando la abro por segunda vez me indica eso q la app Interbank no funciona correctamente. Me encuentro decepcionada 😥,not_applicable
2277,"Mala muy mala... Uno quiere la ayuda para refinanciar una deuda de una tarjeta de crédito y no dan solución y se pelotean entre el area de cobranza y el área de call center, pésimo la atención, hacen esperar mucho y no dan una solución concreta, porque resulta que la migración de tarjeta de rapibank es nueva y no saben que área la maneja o quien puede dar solución, un banco como interbank y sin esas herramientas a estas alturas que pésimo en serio... mal servicio 👎",not_applicable
2278,"Estafa con la tarjeta premia, yo canjeaba cupones como todos los meses. Pero este mes tenía oferta de 50% de devolución (max s/100) por compras en Shopstar. Hice mi compra, active el cupón y no se refleja el monto de devolución, e igual con otro cupón. Ahora me dicen que siga intentando, que no entienden que los cupones me salen como ""UTILIZADOS"", ya NO PUEDO VOLVER A PEDIR LA DEVOLUCIÓN CON EL CUPÓN. Voy a anular mi TC y me largo de este banco.",resistance
2279,"No se actualiza los movimientos solo se muestran los depósitos mas no el resto de operaciones como pagos , retiros ,etc solucionar y sera una buena app de lo contrario no me sirve de mucho. pd. no me depositaron los 5 soles cuando active mi cta con el código de un amigo !!!! no se el motivo pero si se ofrece y se hace publicidad de ello hay que cumplir.",accountability
2280,"Llevo más de 1 mes teniendo problemas con el app, me sigue saliendo en mantenimiento y mandándome a usar su sistema desde un navegador web. Espero solucionen pronto ese problema ya que como está funcionando ahora es poco práctico.",not_applicable
2281,"Un desastre la aplicación, que pena siendo un banco tan grande, no invierte en la experiencia de cliente, no puedes accede a tu información con seguridad y se cuenta a cada rato, no funciona el plin, un desastre total, que pena nuevamente.",not_applicable
2282,"cuando uno necesita para emergencia no funciona, siempre el mismo problema, cuando harán funcionar bien su sistema.",not_applicable
2283,"Pésima app la descargue y olvide la clave y nunca me llega la clave dinámica solo se queda ahí... De lo peor!! Ya son varios meses meses así, no es la primera vez que intento utilizar la app, aver si por favor solucionan los problemas no realizo movimientos por qué no puedo utilizar la app",authenticity
2284,"Señores de interbank que pasa con su aplicación, o volvimos al tiempo de las cartas que después de días llegan las notificaciones no puedo hacer ninguna transacción ni pago porque el código me llega después de 10 a 15 minutos y no me digan que es mi celulae ya intenté con otras aplicaciones y si lo hace espero que solucionen lo inmediato",authenticity
2285,"Es increíble que en la aplicación no pueda ver todos mis movimientos, y lo peor es que para apagar mi tarjeta se redirige a la página web para completar el proceso y luego cuando regreso a la aplicación tengo que volver a ingresar mis datos como si yo lo hubiera cerrado 😡",accountability
2286,"Una de las peores opciones para recibir tu sueldo y hacer compras, esta última no se actualiza en los movimientos, ya va más de un mes que una de ellas no aparece, es como si hubiese desaparecido, no me puedo quejar porque la operadora está ocupada o si te contestan los operadores no están capacitados. Supongo que solo me queda migrar a otro banco.",accountability
2287,"Desde que tengo la app siempre ha tenido el mismo problema de que desaparece la mitad de mis operaciones frecuentes, aveces están todas y otras veces sólo la mitad viéndome forzada a realizar mis operaciones en la computadora, espero que arreglen eso porque es muy molesto y entorpecedor, aún así Tiene muchas cosas buenas y mejores que otros bancos.",accountability
2288,"La App presenta un bloqueo en el campo de monto al momento de ingresar un valor cuando se hace transferencias, alcancía o pagos parciales. Este campo esta en modo lectura desde la versión 10+. No permite ingresar un valor, siempre esta en cero en ese campo. Corrijan urgente.",not_applicable
2289,"Qué terrible es su aplicación. Me tiene tirándome de los pelos de la desesperación. No puedo abrir en cualquier momento la app porque simplemente, se resetea o no acepta mi contraseña actual. La cambio y cuando voy a ingresar, no puedo entrar!! Hace unas 10 horas he usado esta app y ahora no puedo!!!",authenticity
2290,Desde hace ya una semana la app esta fallando y no se puede ingresar; sale un mensaje que estan tratando de solucionar el inconveniente. En esta nueva version no me permite realizar plineos a ningun numero porque se queda congelada y me bota de la app.,not_applicable
2291,"Es la 6ta vez que estoy actualizando su app. Quiero buscar un contacto en plin y no busca, ya lo habían arreglado. Antes podía entrar a mi cuenta y ver los movimientos, ahora solo hay dos pestañas que con truco muestran 3 movimientos.",not_applicable
2292,"Señores actualicen la aplicación, desde hace ya varios días está con el problema de que para hacer primero alguna transferencia pide: Activa hoy tus notificaciones y pide tomar foto y muchas otras cosas imnecesarias... No deja hacer nada en el APP. Arreglen su error, por favor !",authenticity
2293,"Recien lo instalé... llevo 3 dias intentando logearme... 4 llamadas a banca por telefono ... y aun no puedo utilizarlo. Me sale el mismo mensaje cada vez... ""lo sentimos tu operación no ha podido ser realizada. Estamos trabajando para solicionar el inconveniente"". Me dicen que la cuenta está todo bien.",not_applicable
2294,La aplicación está pésima. No permite ver el chanchito de ahorro y hay movimiento que demoran hasta una semana en visualizarse. Plin está inservible hace tres días. Pésimo. La aplicación era de las mejores comparada con otros bancos pero ahora está fatal.,accountability
2295,"Los movimientos no se actualizan a tiempo real, solo transferencias o depósitos pero los demás cobros que se pueda generar en mi tarjeta aparecen después de varios días hecha la transacción, arreglen eso, antes no sucedía ello, está actualización está pésima",accountability
2296,"Hace varios días que el aplicativo no me permite realizar pago de servicios, ingresó a la ventana de pagos y esta no abre NUNCA, da mil vueltas y nada, ya e desinstalado e reinstalado el aplicativo varias veces y no funciona, e presentado mi queja y me dicen que no hay problemas con el aplicativo.",not_applicable
2297,"Es muy buena y me agrada bastante, el único gran inconveniente que me molesta es cuando quiero ver mis movimientos entre retiros y depósitos no me aparecen los recientes, si no los antiguos. Y tengo que esperar varios días para ver los nuevos movimientos pero nunca veo los recientes. Y es problema sigue.",accountability
2298,No se puede entrar al aplicativo dice no podemos ingresar en estos momentos ...antes no era así ...ya van días que es estoy en ese plan lo instaló y lo desisntalo y sigue igual ...😠no hay alguna forma de que puedan arreglarlo ...en vez de mejorar lo han empeorado,not_applicable
2299,"La aplicación podría mejorar al proporcionar detalles específicos sobre los conceptos de pago, así como ofrecer espacio para etiquetar o nombrar cada transacción. Esto permitiría un mejor seguimiento de los gastos y una mayor claridad en la identificación de los destinatarios de los pagos.",accountability
2300,"No es una aplicación muy transparente, ya que te cobra montos que no están registrados y tienes que llamar y dicen que todavía aparecerá en 1 semana o 2, deben siquiera en eso casos colocar que esta retenido o algo, porque esa falta de transparencia genera desconfianza en el banco.",accountability
2301,"La aplicación estaba funcionando bien, después de la última actualización y anonme deja sacar dinero de mis alcancías",not_applicable
