ID,Comentario,Clasificacion_ISO_25010
1220,"Pésimo, voy 5 días sin poder retirar dinero desde la app, ni yapear puedo porque no genera el código de verificación. Además, ayer intentando de nuevo, me yapee, y disque todo ok, me pareció raro porque no generó código de verificación, y resulta que en mi yape no hay nada, lo raro es que si llegó la notificación de yape pero no está el dinero. Mal servicio, ni se pronuncian.",integrity
1221,"Para empezar si pudiera poner menos estrellas, lo haría. No sirve su clave dinámica para hacer ninguna operación desde el app (Plin, Transferencias, Pagos)y encima ninguno de sus medios de atención: Agencia, Banca Telefónica ni WhatsApp pueden ayudarte con el problema. Todos se patean y no te solucionan nada. El aplicativo ha mejorado en diseño, pero tiene demasiados problemas que nadie sabe solucionar. Desgracia total",authenticity
1222,"Antes nunca tuve problemas con el aplicativo. Pero desde la última actualización no me llegan las claves dinámicas de pago. Se termina el tiempo de espera en la app y recién me llega la clave. Como voy a pagar a tiempo mis recibos? Por favor den solución a esto, me llevo una mala experiencia. De qué sirve que se tengan que actualizar la aplicación si no habrán mejoras?",authenticity
1223,"Siempre he sido usuario de Interbank, incluso lo he recomendado ya que me parecía un buen banco sin problemas, hasta ayer. he asociado mi tarjeta a Google Pay (desde hace mucho tiempo) pero estos últimos días lo he usado para pagar en dos ocasiones, por practicidad nada más. y revisando mi cuenta me doy cuenta que los cobros en Interbank figuran 3 veces, exactamente la misma hora y monto, pero 3 veces. Esto en dos pagos, dos horas distintas. hoy otra vez, un tercer pago. pésimo",integrity
1224,Una porquería de app. las benditas claves dinámicas nunca llegan obstaculizando en todo momento la transferencia de dinero y los pagos a instituciones. Lo peor de todo es que cuando llamas por ayuda esos ineptos te disque transfieren con el área de aplicaciones pero nunca solucionan nada ni nunca llaman. Si alguien conoce una mejor opción agradecería su recomendación porque la verdad ya estoy harto de ser cliente de una institución como esta que solo dan problemas y nunca soluciones....,authenticity
1225,"Realmente cada vez peor, no se puede realizar transferencias, se cae la app, no deja plinear y cuando se puede el código de verificación demora una eternidad en aparecer que luego dice que caducó. Realmente cada vez más decepcionado de su servicio móvil y considerando cambiarme a otro banco.",authenticity
1226,"Las nuevas actualizaciones de hace 2 semanas, son un desastre, el principal fallo es la clave dinámica, tanto para el Plin como para las transferencias, se demoran en llegar una eternidad, y cuando llegan ya no sirven. Espero que pronto lo puedan arreglar. Sino, perderán más clientes.",authenticity
1227,"La app cada día peor, se demora en abrir, cuando abre y al hacer una transferencia.. no da el codigo de autorización...otra perla solo aparecen los ultimos 4 movimientos...todo mal para los usuarios...pero sin embargo muy facil para q aparezcan cargos falsos y no reconocidos . Los 2 servicios pesimos de Interbank: la app y el whatsapp. Parece que nadie lee estos comentarios pirque las quejas vienen de meses y el servicio no mejora.",accountability
1228,doble actualización. su gente de sistemas deja mucho que desear. se supone que es una app donde se maneja dinero y lo único que siempre generan es retrasos. apenas se termina el tiempo de sesión hay que cerrar completamente o se buguea y no deja entrar. aparecen mensajes de mantenimiento en plin cuando no es así. hay que insistir hasta que funcione.,not_applicable
1229,"De un momento a otro no abre el app , ya lo actualize y llevo más de 1 semana sin poder recibir pagos , hacer transferencias o compras , no sé como podría solucionar sin tener que ir a la agencia, realmente era una de las mejores apps , pero a pasado 1 mes y no puedo ir a agencia , e vuelto a actualizar y no me deja abrir el app , dice los entimos , entonces ya se cayeron los pagos del mes y todo , ahora Interbank , quien va asumir esos gastos? Se supone que tienen el app para ayudar",not_applicable
1230,"La aplicación suele fallar constantemente, yo suelo utilizar el 98% el Plin en lugar de otras billeteras digitales, pero cuando más llevo prisa me sale un recuadro de error, hasta en varios momentos donde estoy apurada en pagar mis cosas, me dice que necesita una actualización, en conclusión, también me pasó cuando ya estoy por terminar de realizar un plineo, me sale una ventana de que en esos momentos no pueden realizar esa operación, su sistema para Plinear es obsoleto, deben mejorar mucho.",not_applicable
1231,"Desde que hackearon Interbank la app falla, nunca llega el código de confirmación para alguna operación, cuando llega ya pasó 15 minutos y para ése entonces tu sesión ya terminó. igual manera con la web, ingresas el código para la operación y sale un msj que tuvieron un problema están trabajando para solucionarlo. espero solucionen ésto.",authenticity
1232,"En está nueva versión de app,no se aprecia a gran detalle mis movimientos de pagos con mi tarjeta al igual que mis pagos y transferencias o transacciones pésima app, no hay movimientos a específico ,cómo lugar, fecha y en qué tienda comercial fue o que se pagó muy mal esta app, no me gusta y la veo muy simple y sin opciones y cuando uno entrá a ayuda de app aparece opción de la app anterior, cosa que ya no hay en está app. mejoren por favor a pedido de muchas personas como yo, rinden cuentas.",accountability
1233,"Desde la última actualización la app prácticamente es inservible. No permite realizar pagos de las operaciones frecuentes que se han guardado previamente, la clave dinámica nunca llega y la sesión caduca sin realizar ninguna transacción. Además de ser cada vez más lenta. Pésima actualización. Cero estrellas",authenticity
1234,"Para realizar pagos a través de plin o transferencias. demora en ingresar la clave dinámica y esto hace que no se pueda realizar pagos, aún reiniciando el dispositivo, eliminando caché o reinstalar la app no funciona la clave dinámica. Hay que esperar como 15 días para que los analistas descifren cual es el error.",authenticity
1235,"Desde la última actualización, no me permite hacer transferencias ni hacer Plin, antes era muy buena, mucho mejor que yape pero desde octubre, constantemente la aplicación falla, sinceramente estoy pensando en cerrar mi cuenta en Interbank, tener problemas en la aplicación, genera molestias, y no permite utilizar mi dinero en todo momento.",authenticity
1236,"Últimamente se está presentando un inconveniente en la interfaz, y me lanza un mensaje de advertencia por captura de pantalla, cuando mi teléfono está completamente limpio (analizado por Malwarebytes). No sé por qué se está presentando está falla desde la última actualización. Necesito soporte urgente.",not_applicable
1237,"Deberían de permitir tomar capturas de pantalla a la app. Cuando realizo un Plin, la app no me permite tomar capturas de pantalla. Es molesto porque es necesario las capturas de pantalla. No necesariamente tengo que enviarlo por chat necesito guardarlo en mi dispositivo. Aunque al darle a compartir, me permite guardarlo en el dispositivo, es molesto andar buscandolo. Por favor, permitan las capturas de pantalla!!!",not_applicable
1238,La app es un desastre desde hace una semana no puedo hacer ni transferencia ni plin porque nunca llega la clave dinámica. O llega después de una hora cuando ya no estoy utilizando la app encima llegan varios mensajes con la clave dinámica.Lo único que dicen los operadores es que lo vuelva a instalar. Ya lo hice pero aún así persiste el problema ojalá lo solucionen lo mas pronto,authenticity
1239,"Me sale ""problema de conexión"" he verificado con mi proveedor de Internet y todo está bien con el internet, el problema es frecuente, ahora cuando sucede el mismo problema reviso Play Store y hay una actualización, pero no soluciona el problema, ya son varias veces, espero solucionen pronto el problema.",not_applicable
1240,"Este mes está horrible la app, no sale la clave dinámica y si lo hace llega retrasada y si quieres cambiar por montos hasta S/100.00 sin clave dinámica, te pide clave para hacer ese cambio y nunca llega esa clave; o sea esa app ya no me sirve, lo hice con mi wi fi, lo hice con mi paquete de datos y nada, he hablado con soporte por wsp y nada. Y ahora tienes que tener como mínimo S/. 200 para que no te cobren comisión, para incentivar los medios digitales, si su app está hasta las ...",authenticity
1241,"Cuando deseo hacer una transferencia interbancaria, al esperar la clave dinámica, se demora más de 30 minutos en llegar y peor cuando se bloquea mi pantalla, después de desbloquear años segundos, la clave dinámica no llega y peor tengo que volver a hacer la operación y de igual manera se demora. Ya llame por teléfono. Ya fui al cajero a vincular mi número de nuevo a mi cuenta Ya desinstale e instale de nuevo mi App y lo mismo sigue Ya mandaron seporte y el resultado que manda soporte técnico",authenticity
1242,"desde la última actualización la clave dinámica llega 5 minutos después, justo cuando la aplicación cierra la sesión, haciendolo INUTIL , nisiquiera sirve apagar la clave dinámica, pq aún necesita que haga más operaciones antes de finalmente apagarse, y pues si no puede llegar la clave entonces nunca dejará apagarlo. GRACIAS SON DE UNA DE LAS EMPRESAS MAS MILLONARIAS DEL PERÚ Y SU APLICATIVO ES UN ASCO, ARREGLEN SU APLICACION!",authenticity
1243,"horrible experiencia para cambiar tu contraseña, en el último pasó cuando quiero ingresar el código de verificación para validar mi nueva contraseña, me sale un mensaje de error diciendo que no se ha podido validar mi operación, y solo puedo generar tres códigos al día, lo que significa que sí la aplicación te falla tres veces tienes que esperar otro día para nuevamente hacerlo",authenticity
1244,"está última actualización es de lo peor, tego que insistir e insistir para que llegue la clave dinámica y si llega lo hace después del tiempo permitido por ende ya no sirve y te sale ERROR, para una transferencia tengo que demorarme como 30 minutos de tanto insistir. PESIMO",authenticity
1245,"Porque cada tres días se requiere actualizar el app. Aparte de ser molestoso, entra la duda si mi cuenta está hackeada. Podrían enviarnos por correo al menos un aviso que lo harán? Asi lo que ocurrirá es que uno tendrá que repensar si continúa con Ustedes o nó.",authenticity
1246,"Muy pésimo el app, es mi primera experienvia con este banco y ninguno de los otros bancos con el que estoy me trae problemas como este. En muchas ocasiones la app no ingresa, figura que están teniendo problemas y es muy seguido, así mismo para la atención en agencias, mal servicio.",not_applicable
1247,"Por favor revisen el proceso de transferencia en dólares hacía cuentas corrientes, hay un bug visual que hace que el tipo de moneda se regrese después de marcarlo. En dos ocasiones seleccioné dólares y se pasó automáticamente a soles.",integrity
1248,Es una porquería a veces la bendita clave dinámica para hacer pagos a empresas etc nunca llega... Arreglen lo de la clave dinámica a veces tarda en llegar y cuando llega ya está vencido 😡 😡😡😡😡 Porquería de app Actualizado y aún la maldita clave dinámica tarda para llegar .. que porquería.. Edit Está fallando el app con la nueva actualización.. no permite entrar,authenticity
1249,"Cada vez que quiero hacer una operación de emergencia, la app no me deja iniciar sesión o de lo contrario no recibo el código de autorización a tiempo, DEMORA UN MONTÓN y cuando llegan ya no sirven porque caducan. En verdad es muy preocupante eso porque les pasa a muchos de mis contactos.",authenticity
1250,"la App pésima, ya he ido mil veces al banco y nada que solucionan. cada vez que quiero hacer una operación sea transferencia o plin no llega la cable dinámica, y cuando llega, llega como a las 3 horas y eso que está todo configurado con las notificaciones y número de teléfono. mal mall",authenticity
1251,"La clave dinámica no llega al momento... demora en llegar y ya no es válida... así tenga datos, cobertura, wi-fi... pésimo el tema de la clave dinámica, me ha dejado a pié ese plin porque no funciona.. funciona cuando le provoca y cuando no, te deja en la calle",authenticity
1252,pesima aplicación.. la clave dinámica a veces no llega y tienes que desinstalar e instalar de nuevo la aplicación.. y cuabdo quieres pagar un servicio no te deja escribir el nombre de la empresa... o si quieres escribir el nro de teléfono para plinear tampoco te deja escribirlo... tienes que reiniciar varias veces la aplicación... voy a volver al scotiabank.,authenticity
1253,"creo que desactivar las capturas de pantalla a los movimientos, le resto muchos puntos a la app, normalmente uno lleva controles de gastos y es complicado estar solicitando estado de cuenta a cada rato, adicional a ello se malinterpreta que no puedas llevar controles de tus movimientos",not_applicable
1254,"Quiten la estupidez de evitar capturas de pantalla!!! no ayuda en nada en tema de seguridad, por el contrario es peor. Si tengo un movimiento no reconocido no puedo tomar evidencia!!!! parece que estuvieran del lado de los ladrones en lugar de los usuarios",not_applicable
1255,"Al primer intento de ingreso dice que los datos no son los correctos, luego ingresas revisas dentro del menú y cuando quieras regresar hacer alguna operación la aplicación se cierra y tienes que volver a ingresar nuevamente, es realmente tedioso e incómodo estar ingresando varias veces",authenticity
1256,"nunca tuve problemas con la app, pero al momento de realizar algunos pagos y o transferencia, la clave dinamica demora mas de 30 min en llegar, cuando antes llegaba a los segundos y realmente es una molestia, cabe recalcar que esto sucede desde la ultima actualizacion.",authenticity
1257,"Mala recontra malisima. No me permite actualizar mi pin de tarjetas ni solicitar adicionales no nada porque a pesar que ya están registrados mis datos biométricos pero dice que no se puede realizar las operaciones. Ya llame a soporte pero me dicen que hay problemas con los Samsung. Mentira, quise hacer lo mismos desde el iPhone de mi esposa pero igual no se puede.",authenticity
1258,"desde que Hackearon al banco, su app está hasta las patas, hay que estar desinstalando a cada rato para que funcione, al mes mínimo tengo q estar llamando a la banca 3 veces para que me ayuden con las actualizaciones. definitivamente es motivo para cambiar de banco.",resistance
1259,"Edit: Chicos si hace tiempo no han usado su tarjeta débito no te permite hacer transferencias, para solucionarlo puede ir al banco pero atienden de 9am - 6pm, yo lo solucioné con atención al cliente por llamada que atienden hasta las 8pm, el asesor me explicó esto y ya pude hacer mis pagos todo fue rápido claro que 1ro identifican si eres tú; en cuanto la app aún me estoy acostumbrando un poco lenta pero si te pide identificación fotos para saber si eres el usuario",not_applicable
1260,están arruinando la app al no dejarnos tomar captura de pantalla de los movimientos que hacemos o nuestro saldo porque para el estado de cuenta se puede del mes pasado pero cuando necesitas del instante no se puede y no deja tomar captura de pantalla y tienes que tomar foto con otro celular arreglen eso y les pondré 5 estrellas,not_applicable
1261,"Con la última actualización no me deja ahorrar en el chanchito , y se demora en actualizar el detalle de los últimos movimientos (hasta 3 días) esto es grave. ¿Para cuando el tema oscuro, que esto está cada vez más blanco brillante? Ahora ni siquiera se conecta a LA WEB . Cada vez están peor, dedíquense a otra cosa.",not_applicable
1262,"Bien molesto con la aplicación, ya he ido al banco cuatro veces, he echo reclamación y aún no puedo plinear. Hay un error del sistema luego de una reposición de tarjeta pq el cajero se quedó con mi antigua. y ya son ocho días y nadie me da solución.",not_applicable
1263,"Que mala aplicación, malisima. desde ayer intento hacer una operación y la clave dinámica nunca aparece. qué estresante de verdad. en vez de facilitarnos las cosas, nos lo complican más. qué porquería de app.",authenticity
1264,"Por qué exigen actualizar el app si presenta fallas? Lo correcto es hacer todas sus pruebas antes de, porque antes podía hacer transferencias y, ahora que lo necesito, no me dejaba entrar hasta que actualice, y no puedo hacer nada. Solucionen rápido, por favor.",not_applicable
1265,"Desde su última actualización, no puedo hacer pagos con mi tarjeta de débito en la aplicación. Anteriormente pagaba sin inconvenientes. Llamé a banca por teléfono y me dijeron que reportarían la incidencia. Sin embargo, el error persiste.",not_applicable
1266,"Es una app muy inestable a cualquier hora del día falla. No es confiable. y encima retiran funcionalidades de la web para que esté disponible solo por el App, cuando su web de banca por internet es más estable que está App",not_applicable
1267,Hay un nuevo ajuste que me a incómodado mucho en la verdad es sobre los retiros en agente son dos meses gratis y después te cobran y igual en cajeros así me Yego una notificación por mi correo Electrónico la verdad esto incómoda mucho porque van a cobrar en cajeros y dos meses gratis si la verdad esto va permitir que muchas personas se salgan de Interbank y anule las cuentas en verdad porque la cuenta es gratis y no cobran nada en otras bancos,not_applicable
1268,"La mejor de las apps de bancos en el país. Lamentablemente, en las últimas actualizaciones cambiaron ciertos diseños que ya no se adaptan al modo oscuro, haciendo que ciertos textos sean totalmente ilegibles.",not_applicable
1269,"no puedo entrar a la app de forma regular, es casi a diario, sale el mensaje de que hay un inconveniente. me pone en situaciones difíciles cuando necesito pagar algún producto o servicio, sobre si es urgente. Espero que lo solucionen pronto.",not_applicable
1270,"no funciona desde ayer en la mañana. No abre al app, no se puede hacer nada. no está pendiente de actualizar, ni un simple plin puede hacerse. Le pasa a todos los que conozco que tienen este banco, cuándo arreglan sus fallas??? 2 días sin acceso es demasiado",not_applicable
1271,"Me aparecen mensajes de actualización necesaria, cuando no hay nada para actualizar. Muchas veces no funciona plin para enviar a yape o ni siquiera funciona plin. La idea general de la app es buena, la interfaz es intuitiva, pero deben corregir los problemas de funcionalidad porque no está cumpliendo",not_applicable
1272,"Qué pasa con esta aplicación. Intento realizar un plin y no me permite, intento realizar una transferencia y tampoco me permite. Luego intento vuelvo a entrar a mi app y me dice ""lo sentimos no pudimos realizar tu operación"", de lo peor.",not_applicable
1273,"Después de su problema de hackeo que tuvieron, me bajaron mi evaluación a pesar que pago puntual, amento los ahorro en mi cuenta y todos mis indicadores están en verde. No me permite incrementar la línea de credito y tampoco hay buenas ofertas.",resistance
1274,"Las transferencias entre el mismo banco se demoran entre 10 y 12 minutos como si fueran ínterbancarias. Adicional a eso, al iniciar la app se abre una ventana de título ""Notificaciones"" y se queda cargando con el logo del banco. 👎",not_applicable
1275,"pésima app. Antes funcionaba mejor,cuando más necesito hacer plineos ,me falla. Me sale hasta el hartazgo el "" lo sentimos......"" la vez pasada no pude pagar mi almuerzo laboral por esta ineficiente app. De varios intentos, si tengo suerte, me entra,y cuabdo nuevamente quiero hacer otra operación,me sale la odiosa frase de nuevo. hagan algo porque una app así no me funciona para nada. Estoy pensando ya en dejar el banco x esto",not_applicable
1276,"estoy intentando hacer un pago y la clave dinámica nunca llega ... y si llega ... después de varios intentos, sale que ya no es la clave dinámica, como sistema de un banco grande como ustedes, están de manera poco profesional.",authenticity
1277,"Pésima actualización, no me llega la clave dinámica cuando necesito realizar operaciones, me comunico con soporte y solo dan una respuesta automática de que debo tener las notificaciones activadas y las mismas ya están activas y NO LLEGA LA CLAVE DINAMICA!!! PESIMO...",authenticity
1278,Una porquería en serio. Con la última actualización no puedo realizar operaciones ya que al esperar la clave dinámica la aplicación se cierra automáticamente... Llevo días con este problema y no me brindan la solución respectiva.,authenticity
1279,No puedo ingresar a la app desde q lá actualice antes funcionaba muy bien pero ahora no me sirve la hé reiniciado lá hé desinstalado y nada no puedo entrar me sale un msj q tengo q activar las notificaciones y de ahí se congela y no se puede hacer nada tengo que reiniciar el móvil para poder salir de ahí y me sale un msj én inglés,not_applicable
1280,"Francamente es estresante no poder utilizar el aplicativo sin tener la necesidad de reinicarlo hasta 6 u 8 veces antes de que funcione, avanza hasta que me tiene que dar el código y no aparece nunca! Espero esto lo puedan solucionar, el servicio deja mucho que desear y nos pone en situaciones incómodas.",authenticity
1281,"Desde el hackeo la app no volvió a ser la misma tiene falla tras falla en cada actualización, la clave de seguridad llega demasiado tarde, y el plin funciona solo cuando tienes suerte, más estable es yape funciona las 24 hrs",authenticity
1282,"La app presenta problemas con el plin, ya que al momento de hacer un plin, el dinero se envía dos veces, ocasionando problemas, ya que se tiene que pedir al otro usuario que devuelva. Espero puedan mejorar el servicio",integrity
1283,"Desde que lo hackearon no es lo mismo Interbank, ahora no permite captura de pantalla, es lento para hacer plin , y su seguridad muy estricta, aparecen sus mensajes antiespia, y no dejan hacer nada desde la aplicación, muy mal .",resistance
1284,"esta app de interbank era una porqueria hace 3 años y sigue siendo la misma basura.... deberian despedir. atodos los programadores de esta app. Hace 3 dias q no puedo ingresar, ni actualizando el app ni desinstalando, pesimo servicio, no responden para dar solucion, por mensaje dicen q van a demorar 5 dias en dar una respuesta.... Pesimo servicio interbank.",not_applicable
1285,"La app es malísima, se cae todo el tiempo, muchas veces no permite plinear, los movimientos no aparecen en el instante, me pone en aprietos muchas veces, como hoy que llevo más de 1 hora intentando abrirla y no puedo",not_applicable
1286,"Una basura de aplicación, pero lamentablemente la descargo por que todo me lo depositan a interbank, y cambiar de banco se me hace un proceso molesto, así que supongo que por eso pueden darse el lujo de dar un servicio de, digamos, como decirlo, de porquería pues... y saber que aún tendrán clientes.",not_applicable
1287,"La estupidez es que no te dejen tomar capturas de pantalla cuando es muy útil cuando se requiere mandar constancia de que falla la a veces no agarra el sistema, no todo es constancia de transferencia, también deben dejar tomar captura cuando salen otros inconvenientes 😒",not_applicable
1288,"Estaba el app funcionando entre bien y mal pero funcionaba hasta que el sábado ya no puedo utilizar el app no me permite me sale un mensaje en inglés, la única solución que me dijeron en el banco cambie de teléfono y ellos creen que uno se puede dar el lujo de cambiar de teléfono como si nada... Ahora no puedo usar mi app, deberían dar solución",not_applicable
1289,La app tiene fallas constantemente. Tras la última actualización no se puede disponer del dinero de las alcancías. Deben revisar bien las configuraciones para no generar malestar entre los clientes.,not_applicable
1290,"Arreglar el problema de la conectividad porfavor, hay veces que de la nada no sirve entrar y es necesario reiniciar el teléfono para que el problema se solucione y eso no cambia desde el año pasado.",not_applicable
1291,"en tus movimientos solo te muestra los últimos que haz hecho en un mes no puedes revisar ni cotejar con saldosa anteriores. me hicieron un deposito del extranjero y no me deja ni descargar el voucher ni tampoco llega al correo si es que lo necesitas mostrar a la persona que lo envió, de todas las apps de bancos esta es la que menos claridad otorga.",accountability
1292,"El plin no funciona, una porquería está, hace perder el tiempo, pensé que iba a ser lo mismo que yape, pero ni por los talones, ahora no se cómo retirar un dinero que por prueba yapeé a plin, siempre sale error, intente más tarde, etc.",not_applicable
1293,"antes funcionaba bien su app, ahora que dicen haber actualizado está terrible, nunca llega la clave dinámica, no puedo hacer las operaciones , es un desastre, encima se llama para reclamar y dicen que su sistema está bien, que terrible.",authenticity
1294,"Muy bonita interfaz y todo pero para cuándo arreglarán el tema de las caídas de la app que muchas veces no deja utilizar plin, errores de cuando pasas dinero de la alcancía a la tarjeta y aún sale como si no tuviéramos saldo",not_applicable
1295,"cada actualización cada vez es más desastrosa estoy intentando más de 1 hora en transferir y siempre tiene problemas me sale el triángulo que me estresa y no me permite hacer nada, está aplicación es un desastre.",not_applicable
1296,"Desde las últimas actualizaciones el aplicativo no me permite realizar operaciones en la alcancía ya sea retirar como ahorrar con el mensaje: ""No hemos podido realizar tu operación."" Deberían solucionar eso ya que es necesario.",not_applicable
1297,Es buena pero por favor coloque para añadir mensaje al enviar pagos y por favor dejen tomar captura de los pagos eso es lo más importante y ya no se puede uno tiene que estar realizando otros pasos para enviar la constancia eso demora más.,not_applicable
1298,"la peor app horrible, super inestable por ratos funciona por una verdadera porqueria de app. demoran hasta 1 hora en arreglar los problemas y que uno pueda volver a usar en una emergencia pagar con tu celular te tomara entre 30 min a 1 hora para que resuelvan el problema. encima ahora cobran por transferencias osea mejor vayanse a BBVA o BCP al menos sus app funcionan todo el tiempo.",not_applicable
1299,"que mal Aplicativo, de verdad.. en las noches cuando necesito ingresar a mi cuenta no puedo, que porquería de verdad, ya es la tercera vez que intento hacer una transacción en la noche y no me lo permite porque cualquier estúpida razón que se les ocurra, no volveré a usar este banco, sacaré mi dinero y no lo usaré más",not_applicable
1300,"Para fallando, algunos pagos de servicios no deja pagar, tengo que esperar al día siguiente o intentar pagar cada 2 horas. Es una pérdida de tiempo y lo peor que el plin se para cayendo. Ayer desde mediodía hasta las 4pm no pude hacer ningún pago con plin.",not_applicable
1301,"Debería permitir disminuir libremente el límite diario de transferencias o pagos al mínimo (menos de 1500 que permite actualmente) y sobre todo hacerlo dentro del misma app, que no te mande por el navegador a la banca por Internet. Esto que pido es algo común que ya tiene implementado cualquier otro banco y es una medida de seguridad adicional para el cliente de mucha ayuda para obstruir operaciones en caso de pérdida o robo y ganar tiempo mientras uno logra bloquear sus cuentas.",not_applicable
